,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
42083,46,24.0,25.0,,24.0,21.0,,,,,75.5,,,31.0,,17.1,32.0,,12.9,29.1,,22.0,17.0,,,,,,,,8.0,43.3,,-22.0,-21.0,,-22.0,-25.0,,,,,29.5,,,-15.0,,-28.9,-14.0,,-33.1,-16.9,,-24.0,-29.0,,,,,,,,-38.0,-2.7,,True,,False,False,,,,,False,,,True,,False,True,,False,True,,False,False,,,,,,,,False,True,
42085,162,130.0,129.3,,109.0,163.0,,,,,136.2,,,71.0,,84.9,137.1,,65.2,109.0,164.2,182.0,74.0,,,,,,,,99.0,68.3,,-32.0,-32.7,,-53.0,1.0,,,,,-25.8,,,-91.0,,-77.1,-24.9,,-96.8,-53.0,2.2,20.0,-88.0,,,,,,,,-63.0,-93.7,,False,,False,True,,,,,True,,,False,,False,True,,False,False,True,True,False,,,,,,,,False,False,
42087,95,66.0,68.8,,66.0,62.0,,,,,76.2,,,79.0,,62.0,86.2,,29.2,61.8,54.8,84.0,92.0,,,,,,,,72.0,92.4,,-29.0,-26.2,,-29.0,-33.0,,,,,-18.8,,,-16.0,,-33.0,-8.8,,-65.8,-33.2,-40.2,-11.0,-3.0,,,,,,,,-23.0,-2.6,,True,,False,False,,,,,True,,,True,,False,True,,False,False,False,True,True,,,,,,,,True,True,
42089,125,84.0,83.0,,83.0,131.0,,,,,247.7,,,88.0,,67.2,161.6,,56.7,94.0,224.6,110.0,23.0,,,,70.6,87.0,,,92.0,26.0,,-41.0,-42.0,,-42.0,6.0,,,,,122.7,,,-37.0,,-57.8,36.6,,-68.3,-31.0,99.6,-15.0,-102.0,,,,-54.4,-38.0,,,-33.0,-99.0,,False,,False,True,,,,,False,,,True,,False,True,,False,True,False,True,False,,,,False,True,,,True,False,
42091,749,754.0,747.0,873.4,719.0,1098.0,,,,,26.1,,,782.0,,546.7,855.8,,411.6,758.7,540.1,869.0,200.0,,,,684.9,714.0,,,721.0,560.3,,5.0,-2.0,124.4,-30.0,349.0,,,,,-722.9,,,33.0,,-202.3,106.8,,-337.4,9.7,-208.9,120.0,-549.0,,,,-64.1,-35.0,,,-28.0,-188.7,,True,False,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
42093,51,82.0,86.7,,66.0,115.0,,,,,93.1,,,42.0,,82.3,10.6,,29.0,65.4,36.1,114.0,78.0,,,,,,,,64.0,8.2,,31.0,35.7,,15.0,64.0,,,,,42.1,,,-9.0,,31.3,-40.4,,-22.0,14.4,-14.9,63.0,27.0,,,,,,,,13.0,-42.8,,False,,True,False,,,,,False,,,True,,False,False,,True,True,True,False,True,,,,,,,,True,False,
42095,412,532.0,477.3,,469.0,1430.0,,,,,310.8,,,262.0,,339.9,394.8,,482.0,497.6,491.5,596.0,251.0,,,,419.1,966.0,,,444.0,203.3,,120.0,65.3,,57.0,1018.0,,,,,-101.2,,,-150.0,,-72.1,-17.2,,70.0,85.6,79.5,184.0,-161.0,,,,7.1,554.0,,,32.0,-208.7,,True,,True,False,,,,,True,,,False,,True,True,,True,True,True,False,False,,,,True,False,,,True,False,
42097,221,330.0,340.2,,273.0,443.0,,,,,263.4,,,208.0,,325.5,286.9,,224.3,222.4,304.9,377.0,250.0,,,,286.9,,,,274.0,86.2,,109.0,119.2,,52.0,222.0,,,,,42.4,,,-13.0,,104.5,65.9,,3.3,1.4,83.9,156.0,29.0,,,,65.9,,,,53.0,-134.8,,False,,True,False,,,,,True,,,True,,True,True,,True,True,True,False,True,,,,True,,,,True,False,
42099,84,56.0,53.2,,54.0,67.0,,,,,82.4,,,54.0,,46.2,75.3,,23.5,59.4,72.0,65.0,69.0,,,,,,,,30.0,21.1,,-28.0,-30.8,,-30.0,-17.0,,,,,-1.6,,,-30.0,,-37.8,-8.7,,-60.5,-24.6,-12.0,-19.0,-15.0,,,,,,,,-54.0,-62.9,,False,,False,True,,,,,True,,,False,,False,True,,False,True,True,True,True,,,,,,,,False,False,
42101,3205,2530.0,2435.1,3034.5,1926.0,2890.0,,,,,0.0,,,1344.0,,2430.9,3304.5,,1587.6,2559.0,433.4,3168.0,3127.0,,,,1989.7,1881.0,,,2253.0,505.9,,-675.0,-769.9,-170.5,-1279.0,-315.0,,,,,-3205.0,,,-1861.0,,-774.1,99.5,,-1617.4,-646.0,-2771.6,-37.0,-78.0,,,,-1215.3,-1324.0,,,-952.0,-2699.1,,False,True,False,True,,,,,False,,,False,,False,True,,False,True,False,True,True,,,,False,False,,,False,False,
42103,14,26.0,25.9,,26.0,49.0,,,,,151.2,,,15.0,,27.2,31.3,,3.2,24.4,68.7,40.0,41.0,,,,,,,,31.0,20.6,,12.0,11.9,,12.0,35.0,,,,,137.2,,,1.0,,13.2,17.3,,-10.8,10.4,54.7,26.0,27.0,,,,,,,,17.0,6.6,,True,,False,False,,,,,False,,,True,,False,False,,True,True,False,False,False,,,,,,,,False,True,
42105,12,12.0,11.5,,11.0,0.0,,,,,41.8,,,10.0,,13.1,6.6,,3.3,10.8,,11.0,23.0,,,,,,,,12.0,18.3,,0.0,-0.5,,-1.0,-12.0,,,,,29.8,,,-2.0,,1.1,-5.4,,-8.7,-1.2,,-1.0,11.0,,,,,,,,0.0,6.3,,False,,False,False,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,True,False,
42107,468,310.0,305.7,,265.0,483.0,,,,,237.7,,,267.0,,229.5,345.3,,220.3,287.1,205.3,416.0,136.0,,,,235.2,,,,223.0,89.3,,-158.0,-162.3,,-203.0,15.0,,,,,-230.3,,,-201.0,,-238.5,-122.7,,-247.7,-180.9,-262.7,-52.0,-332.0,,,,-232.8,,,,-245.0,-378.7,,False,,False,True,,,,,False,,,False,,False,True,,False,False,False,True,False,,,,False,,,,False,False,
42109,50,108.0,111.5,,82.0,141.0,,,,,73.2,,,69.0,,112.1,74.2,,20.9,75.7,116.0,107.0,17.0,,,,,,,,125.0,70.9,,58.0,61.5,,32.0,91.0,,,,,23.2,,,19.0,,62.1,24.2,,-29.1,25.7,66.0,57.0,-33.0,,,,,,,,75.0,20.9,,False,,True,False,,,,,True,,,True,,False,True,,True,True,False,True,True,,,,,,,,False,True,
42111,107,68.0,63.0,,66.0,93.0,,,,,85.5,,,42.0,,70.8,110.2,,62.7,66.5,92.1,100.0,41.0,,,,,,,,98.0,29.2,,-39.0,-44.0,,-41.0,-14.0,,,,,-21.5,,,-65.0,,-36.2,3.2,,-44.3,-40.5,-14.9,-7.0,-66.0,,,,,,,,-9.0,-77.8,,False,,False,True,,,,,True,,,False,,True,True,,False,False,True,True,False,,,,,,,,True,False,
42113,3,4.0,4.1,,3.0,0.0,,,,,15.3,,,8.0,,3.8,0.6,,0.5,0.6,,4.0,3.0,,,,,,,,3.0,2.3,15.4,1.0,1.1,,0.0,-3.0,,,,,12.3,,,5.0,,0.8,-2.4,,-2.5,-2.4,,1.0,0.0,,,,,,,,0.0,-0.7,12.4,False,,True,False,,,,,False,,,False,,True,False,,False,False,,False,True,,,,,,,,True,True,False
42115,57,72.0,68.6,,53.0,20.0,,,,,89.9,,,35.0,,53.5,46.6,,34.3,75.3,40.2,,82.0,,,,,,,,86.0,14.5,,15.0,11.6,,-4.0,-37.0,,,,,32.9,,,-22.0,,-3.5,-10.4,,-22.7,18.3,-16.8,,25.0,,,,,,,,29.0,-42.5,,True,,True,False,,,,,False,,,False,,True,True,,False,False,False,,False,,,,,,,,False,False,
42117,84,42.0,43.2,,43.0,73.0,,,,,67.0,,,32.0,,54.5,28.4,,20.3,44.2,63.9,59.0,20.0,,,,,,,,46.0,26.1,,-42.0,-40.8,,-41.0,-11.0,,,,,-17.0,,,-52.0,,-29.5,-55.6,,-63.7,-39.8,-20.1,-25.0,-64.0,,,,,,,,-38.0,-57.9,,True,,True,True,,,,,True,,,False,,True,False,,False,True,True,True,False,,,,,,,,True,False,
42119,84,214.0,217.3,,119.0,449.0,,,,,78.1,,,102.0,,188.3,131.7,,28.9,87.4,116.7,237.0,38.0,,,,,,,,319.0,75.9,,130.0,133.3,,35.0,365.0,,,,,-5.9,,,18.0,,104.3,47.7,,-55.1,3.4,32.7,153.0,-46.0,,,,,,,,235.0,-8.1,,False,,True,False,,,,,True,,,True,,True,True,,True,True,True,False,True,,,,,,,,False,True,
42121,95,42.0,42.7,,43.0,80.0,,,,,85.5,,,22.0,,49.5,34.1,,30.1,50.3,46.8,65.0,34.0,,,,,,,,49.0,19.8,,-53.0,-52.3,,-52.0,-15.0,,,,,-9.5,,,-73.0,,-45.5,-60.9,,-64.9,-44.7,-48.2,-30.0,-61.0,,,,,,,,-46.0,-75.2,,True,,True,True,,,,,True,,,False,,True,False,,False,True,True,True,False,,,,,,,,True,False,
42123,10,16.0,16.2,,16.0,13.0,,,,,38.7,,,15.0,,16.4,29.4,,7.9,19.3,,13.0,40.0,,,,,,,,20.0,6.5,,6.0,6.2,,6.0,3.0,,,,,28.7,,,5.0,,6.4,19.4,,-2.1,9.3,,3.0,30.0,,,,,,,,10.0,-3.5,,False,,False,True,,,,,False,,,True,,False,False,,True,False,,True,False,,,,,,,,False,True,
42125,340,208.0,210.2,,165.0,272.0,,,,,133.7,,,155.0,,164.3,303.0,,106.6,198.2,324.6,226.0,101.0,,,,158.4,168.0,,,198.0,91.7,,-132.0,-129.8,,-175.0,-68.0,,,,,-206.3,,,-185.0,,-175.7,-37.0,,-233.4,-141.8,-15.4,-114.0,-239.0,,,,-181.6,-172.0,,,-142.0,-248.3,,True,,False,True,,,,,False,,,False,,False,True,,False,False,True,True,False,,,,False,False,,,False,False,
42127,20,22.0,23.8,,24.0,40.0,,,,,97.0,,,16.0,,26.8,46.6,,5.0,27.6,91.3,27.0,41.0,,,,,,,,28.0,20.2,,2.0,3.8,,4.0,20.0,,,,,77.0,,,-4.0,,6.8,26.6,,-15.0,7.6,71.3,7.0,21.0,,,,,,,,8.0,0.2,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,True,
42129,1210,818.0,825.6,,783.0,1496.0,,,,,314.6,,,238.0,,711.8,864.9,,915.0,802.8,589.9,1101.0,447.0,,,,614.5,1594.0,,,974.0,372.1,,-392.0,-384.4,,-427.0,286.0,,,,,-895.4,,,-972.0,,-498.2,-345.1,,-295.0,-407.2,-620.1,-109.0,-763.0,,,,-595.5,384.0,,,-236.0,-837.9,,True,,False,True,,,,,False,,,False,,False,True,,True,False,False,True,False,,,,False,True,,,True,False,
42131,30,4.0,5.0,,6.0,3.0,,,,,64.4,,,14.0,,7.9,11.0,,7.3,5.8,,9.0,20.0,,,,,,,,3.0,4.0,,-26.0,-25.0,,-24.0,-27.0,,,,,34.4,,,-16.0,,-22.1,-19.0,,-22.7,-24.2,,-21.0,-10.0,,,,,,,,-27.0,-26.0,,True,,True,False,,,,,False,,,True,,True,True,,True,True,,True,True,,,,,,,,False,True,
42133,788,814.0,812.0,,697.0,1392.0,,,,,720.7,,,681.0,,665.4,699.9,,639.8,690.6,1022.9,788.0,456.0,,,,785.4,532.0,,,618.0,501.2,,26.0,24.0,,-91.0,604.0,,,,,-67.3,,,-107.0,,-122.6,-88.1,,-148.2,-97.4,234.9,0.0,-332.0,,,,-2.6,-256.0,,,-170.0,-286.8,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,True,False,,,False,False,
44001,68,32.0,28.7,,30.0,28.0,,,,,81.8,,,112.0,,50.9,47.2,,0.1,14.1,97.2,,45.0,,,,,,,,29.0,,,-36.0,-39.3,,-38.0,-40.0,,,,,13.8,,,44.0,,-17.1,-20.8,,-67.9,-53.9,29.2,,-23.0,,,,,,,,-39.0,,,False,,False,False,,,,,True,,,False,,True,True,,False,False,True,,True,,,,,,,,False,,
44003,269,146.0,145.0,,134.0,147.0,,,,,101.1,,,397.0,,207.5,313.6,,0.6,65.3,206.6,,87.0,,,,92.1,113.0,,,100.0,,,-123.0,-124.0,,-135.0,-122.0,,,,,-167.9,,,128.0,,-61.5,44.6,,-268.4,-203.7,-62.4,,-182.0,,,,-176.9,-156.0,,,-169.0,,,False,,False,True,,,,,False,,,False,,True,True,,False,False,True,,False,,,,False,False,,,False,,
44005,86,30.0,32.9,,29.0,27.0,,,,,62.9,,,40.0,,50.9,108.0,,0.1,15.1,152.7,,59.0,,,,,,,,24.0,,,-56.0,-53.1,,-57.0,-59.0,,,,,-23.1,,,-46.0,,-35.1,22.0,,-85.9,-70.9,66.7,,-27.0,,,,,,,,-62.0,,,True,,False,False,,,,,True,,,True,,True,True,,False,False,False,,True,,,,,,,,False,,
44007,1907,1418.0,1396.5,1271.8,1035.0,1925.0,,,,,0.0,,,4070.0,,1852.2,1281.5,,33.9,574.9,236.7,,1098.0,,,,923.7,926.0,,,1148.0,,,-489.0,-510.5,-635.2,-872.0,18.0,,,,,-1907.0,,,2163.0,,-54.8,-625.5,,-1873.1,-1332.1,-1670.3,,-809.0,,,,-983.3,-981.0,,,-759.0,,,False,False,False,True,,,,,False,,,False,,True,False,,False,False,False,,False,,,,False,False,,,False,,
44009,280,156.0,153.9,,142.0,218.0,,,,,106.2,,,136.0,,219.2,244.7,,0.7,65.8,267.0,,119.0,,,,,,,,114.0,,,-124.0,-126.1,,-138.0,-62.0,,,,,-173.8,,,-144.0,,-60.8,-35.3,,-279.3,-214.2,-13.0,,-161.0,,,,,,,,-166.0,,,False,,False,True,,,,,False,,,False,,True,True,,False,False,True,,False,,,,,,,,False,,
45001,52,108.0,104.8,,99.0,112.0,,,,,98.9,,,65.0,,161.3,32.4,,47.7,92.8,85.7,180.0,320.0,,,,,,,,172.0,54.8,,56.0,52.8,,47.0,60.0,,,,,46.9,,,13.0,,109.3,-19.6,,-4.3,40.8,33.7,128.0,268.0,,,,,,,,120.0,2.8,,True,,True,False,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,,,,,False,True,
45003,411,238.0,458.5,,248.0,139.0,,,,,716.5,,,430.0,,247.2,137.6,,172.3,256.4,0.5,228.0,52.0,,,,281.3,145.0,,,120.0,869.8,,-173.0,47.5,,-163.0,-272.0,,,,,305.5,,,19.0,,-163.8,-273.4,,-238.7,-154.6,-410.5,-183.0,-359.0,,,,-129.7,-266.0,,,-291.0,458.8,,True,,True,False,,,,,False,,,True,,True,False,,False,True,False,False,False,,,,True,False,,,False,False,
45005,18,18.0,10.9,,18.0,14.0,,,,,53.6,,,28.0,,20.0,11.9,,6.4,26.7,0.0,18.0,2.0,,,,,,,,10.0,47.4,,0.0,-7.1,,0.0,-4.0,,,,,35.6,,,10.0,,2.0,-6.1,,-11.6,8.7,-18.0,0.0,-16.0,,,,,,,,-8.0,29.4,,False,,True,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,False,
45007,523,516.0,555.6,,484.0,392.0,,,,,1222.6,,,510.0,,505.0,190.7,,420.0,483.6,398.9,433.0,234.0,,,,474.7,298.0,,,460.0,603.7,,-7.0,32.6,,-39.0,-131.0,,,,,699.6,,,-13.0,,-18.0,-332.3,,-103.0,-39.4,-124.1,-90.0,-289.0,,,,-48.3,-225.0,,,-63.0,80.7,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
45009,29,14.0,16.7,,14.0,1.0,,,,,67.7,,,38.0,,14.6,9.5,,0.6,12.3,0.0,10.0,85.0,,,,,,,,7.0,29.0,,-15.0,-12.3,,-15.0,-28.0,,,,,38.7,,,9.0,,-14.4,-19.5,,-28.4,-16.7,-29.0,-19.0,56.0,,,,,,,,-22.0,0.0,,True,,False,False,,,,,False,,,True,,True,False,,False,False,False,False,False,,,,,,,,False,True,
45011,84,50.0,52.4,,52.0,56.0,,,,,72.3,,,45.0,,61.6,22.0,,13.9,52.5,0.0,36.0,8.0,,,,,,,,42.0,69.6,,-34.0,-31.6,,-32.0,-28.0,,,,,-11.7,,,-39.0,,-22.4,-62.0,,-70.1,-31.5,-84.0,-48.0,-76.0,,,,,,,,-42.0,-14.4,,True,,True,True,,,,,True,,,False,,True,False,,False,True,False,False,False,,,,,,,,False,True,
45013,210,232.0,238.1,,178.0,170.0,,,,,178.2,,,178.0,,212.6,89.5,,175.7,208.8,5.2,175.0,577.0,,,,174.8,150.0,,,162.0,193.9,,22.0,28.1,,-32.0,-40.0,,,,,-31.8,,,-32.0,,2.6,-120.5,,-34.3,-1.2,-204.8,-35.0,367.0,,,,-35.2,-60.0,,,-48.0,-16.1,,False,,False,False,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,False,False,,,False,True,
45015,382,194.0,150.5,,149.0,127.0,,,,,241.3,,,275.0,,182.4,93.0,,127.1,172.5,122.9,122.0,720.0,,,,146.4,120.0,,,91.0,156.2,,-188.0,-231.5,,-233.0,-255.0,,,,,-140.7,,,-107.0,,-199.6,-289.0,,-254.9,-209.5,-259.1,-260.0,338.0,,,,-235.6,-262.0,,,-291.0,-225.8,,False,,False,False,,,,,True,,,True,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
45017,23,46.0,44.5,,34.0,9.0,,,,,66.1,,,34.0,,47.1,5.0,,4.9,35.6,0.2,60.0,12.0,,,,,,,,62.0,11.6,,23.0,21.5,,11.0,-14.0,,,,,43.1,,,11.0,,24.1,-18.0,,-18.1,12.6,-22.8,37.0,-11.0,,,,,,,,39.0,-11.4,,True,,True,True,,,,,False,,,True,,False,True,,True,True,True,False,True,,,,,,,,False,True,
45019,750,458.0,438.2,478.9,402.0,516.0,,,,,206.3,,,401.0,,389.9,222.8,,421.5,502.3,30.3,353.0,1656.0,,,,320.2,345.0,,,246.0,366.4,,-292.0,-311.8,-271.1,-348.0,-234.0,,,,,-543.7,,,-349.0,,-360.1,-527.2,,-328.5,-247.7,-719.7,-397.0,906.0,,,,-429.8,-405.0,,,-504.0,-383.6,,False,True,False,True,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,False,False,,,False,False,
45021,144,134.0,138.6,,118.0,123.0,,,,,100.4,,,225.0,,138.7,51.9,,39.4,115.1,5.2,143.0,204.0,,,,101.0,,,,145.0,110.3,,-10.0,-5.4,,-26.0,-21.0,,,,,-43.6,,,81.0,,-5.3,-92.1,,-104.6,-28.9,-138.8,-1.0,60.0,,,,-43.0,,,,1.0,-33.7,,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,,,False,,,,True,False,
45023,88,98.0,95.9,,84.0,44.0,,,,,94.2,,,121.0,,102.1,22.1,,52.9,95.6,0.1,135.0,545.0,,,,82.7,,,,123.0,60.7,,10.0,7.9,,-4.0,-44.0,,,,,6.2,,,33.0,,14.1,-65.9,,-35.1,7.6,-87.9,47.0,457.0,,,,-5.3,,,,35.0,-27.3,,True,,True,False,,,,,True,,,False,,False,False,,False,True,False,False,False,,,,True,,,,False,False,
45025,133,134.0,125.4,,125.0,74.0,,,,,141.7,,,169.0,,130.2,56.2,,89.6,128.9,0.0,185.0,175.0,,,,129.6,,,,123.0,98.7,,1.0,-7.6,,-8.0,-59.0,,,,,8.7,,,36.0,,-2.8,-76.8,,-43.4,-4.1,-133.0,52.0,42.0,,,,-3.4,,,,-10.0,-34.3,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
45027,31,24.0,22.5,,24.0,22.0,,,,,115.4,,,64.0,,23.8,19.7,,10.9,31.5,0.1,17.0,16.0,,,,32.8,,,,9.0,23.7,48.5,-7.0,-8.5,,-7.0,-9.0,,,,,84.4,,,33.0,,-7.2,-11.3,,-20.1,0.5,-30.9,-14.0,-15.0,,,,1.8,,,,-22.0,-7.3,17.5,False,,False,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,True,,,,False,False,False
45029,102,122.0,121.0,,93.0,116.0,,,,,107.5,,,73.0,,123.1,30.0,,62.4,109.4,0.2,161.0,363.0,,,,92.1,,,,130.0,49.4,,20.0,19.0,,-9.0,14.0,,,,,5.5,,,-29.0,,21.1,-72.0,,-39.6,7.4,-101.8,59.0,261.0,,,,-9.9,,,,28.0,-52.6,,True,,True,True,,,,,True,,,False,,False,False,,False,True,False,False,False,,,,True,,,,False,False,
45031,201,234.0,224.2,,193.0,187.0,,,,,250.8,,,200.0,,246.4,69.2,,174.3,179.7,0.4,304.0,604.0,,,,237.2,,,,193.0,173.5,,33.0,23.2,,-8.0,-14.0,,,,,49.8,,,-1.0,,45.4,-131.8,,-26.7,-21.3,-200.6,103.0,403.0,,,,36.2,,,,-8.0,-27.5,,True,,True,True,,,,,False,,,True,,False,False,,True,True,False,False,False,,,,False,,,,True,True,
45033,101,148.0,147.3,,127.0,181.0,,,,,125.8,,,94.0,,155.5,71.9,,83.2,129.0,104.0,185.0,253.0,,,,104.3,,,,168.0,104.6,,47.0,46.3,,26.0,80.0,,,,,24.8,,,-7.0,,54.5,-29.1,,-17.8,28.0,3.0,84.0,152.0,,,,3.3,,,,67.0,3.6,,True,,True,False,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,True,,,,False,True,
45035,329,310.0,337.9,,232.0,399.0,,,,,183.1,,,223.0,,273.0,118.1,,193.7,242.0,58.3,304.0,745.0,,,,242.6,227.0,,,249.0,234.3,,-19.0,8.9,,-97.0,70.0,,,,,-145.9,,,-106.0,,-56.0,-210.9,,-135.3,-87.0,-270.7,-25.0,416.0,,,,-86.4,-102.0,,,-80.0,-94.7,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
45037,63,24.0,34.1,,29.0,24.0,,,,,88.0,,,86.0,,35.8,19.0,,10.7,37.0,0.0,17.0,99.0,,,,,,,,9.0,154.5,,-39.0,-28.9,,-34.0,-39.0,,,,,25.0,,,23.0,,-27.2,-44.0,,-52.3,-26.0,-63.0,-46.0,36.0,,,,,,,,-54.0,91.5,,True,,True,False,,,,,True,,,True,,True,False,,False,True,False,False,True,,,,,,,,False,False,
45039,43,64.0,69.3,,53.0,15.0,,,,,106.6,,,84.0,,63.5,24.3,,17.1,53.8,0.1,65.0,68.0,,,,,,,,59.0,40.5,,21.0,26.3,,10.0,-28.0,,,,,63.6,,,41.0,,20.5,-18.7,,-25.9,10.8,-42.9,22.0,25.0,,,,,,,,16.0,-2.5,,False,,True,False,,,,,False,,,False,,True,True,,False,True,False,False,False,,,,,,,,True,True,
45041,320,298.0,289.0,,273.0,272.0,,,,,355.3,,,357.0,,276.7,132.6,,208.9,276.3,2.7,330.0,519.0,,,,316.1,218.0,,,253.0,192.2,,-22.0,-31.0,,-47.0,-48.0,,,,,35.3,,,37.0,,-43.3,-187.4,,-111.1,-43.7,-317.3,10.0,199.0,,,,-3.9,-102.0,,,-67.0,-127.8,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,True,False,,,False,False,
45043,296,150.0,149.2,,118.0,147.0,,,,,98.9,,,78.0,,122.0,26.4,,125.0,158.2,0.1,180.0,278.0,,,,115.5,,,,111.0,64.2,,-146.0,-146.8,,-178.0,-149.0,,,,,-197.1,,,-218.0,,-174.0,-269.6,,-171.0,-137.8,-295.9,-116.0,-18.0,,,,-180.5,,,,-185.0,-231.8,,False,,False,False,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,False,,,,False,False,
45045,1504,1268.0,1295.5,1183.2,1186.0,1394.0,,,,,1126.4,,,1193.0,,1187.0,581.6,,1130.0,1324.7,136.5,1468.0,3036.0,,,,969.8,1390.0,,,1356.0,858.0,,-236.0,-208.5,-320.8,-318.0,-110.0,,,,,-377.6,,,-311.0,,-317.0,-922.4,,-374.0,-179.3,-1367.5,-36.0,1532.0,,,,-534.2,-114.0,,,-148.0,-646.0,,True,False,False,True,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,False,True,,,True,False,
45047,120,168.0,174.2,,159.0,185.0,,,,,201.2,,,200.0,,153.0,73.2,,58.2,167.1,0.8,231.0,9.0,,,,137.6,,,,206.0,111.7,,48.0,54.2,,39.0,65.0,,,,,81.2,,,80.0,,33.0,-46.8,,-61.8,47.1,-119.2,111.0,-111.0,,,,17.6,,,,86.0,-8.3,,False,,True,False,,,,,False,,,False,,True,True,,False,True,False,False,False,,,,True,,,,False,True,
45049,39,52.0,47.3,,45.0,13.0,,,,,68.3,,,48.0,,54.4,18.2,,15.3,46.4,0.0,67.0,14.0,,,,,,,,47.0,45.1,,13.0,8.3,,6.0,-26.0,,,,,29.3,,,9.0,,15.4,-20.8,,-23.7,7.4,-39.0,28.0,-25.0,,,,,,,,8.0,6.1,,True,,True,False,,,,,False,,,True,,False,False,,False,True,False,False,False,,,,,,,,True,True,
45051,1033,1220.0,1210.3,1113.6,1079.0,2766.0,,,,,494.1,,,410.0,,1044.4,251.1,,1138.9,1366.9,62.5,1599.0,2455.0,,,,840.9,2058.0,,,1033.0,491.0,,187.0,177.3,80.6,46.0,1733.0,,,,,-538.9,,,-623.0,,11.4,-781.9,,105.9,333.9,-970.5,566.0,1422.0,,,,-192.1,1025.0,,,0.0,-542.0,,True,True,True,False,,,,,False,,,False,,True,False,,True,False,False,False,False,,,,False,False,,,True,False,
