,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
18003,3518,3040.0,,,2411.0,1353.8,3255.7,3176.6,,2850.0,-478.0,,,-1107.0,-2164.2,-262.3,-341.4,,-668.0,,,False,False,True,True,,False
18005,405,504.0,,,609.0,569.7,180.4,728.9,,247.0,99.0,,,204.0,164.7,-224.6,323.9,,-158.0,,,False,False,False,False,,False
18007,38,16.0,,,25.0,,6.9,19.1,,4.0,-22.0,,,-13.0,,-31.1,-18.9,,-34.0,,,True,,False,True,,False
18009,161,8.0,,,47.0,,11.8,7.7,,6.0,-153.0,,,-114.0,,-149.2,-153.3,,-155.0,,,True,,True,False,,False
18011,442,408.0,,,784.0,583.7,309.8,443.8,,259.0,-34.0,,,342.0,141.7,-132.2,1.8,,-183.0,,,False,False,False,True,,False
18013,61,48.0,,,44.0,,1.7,47.4,,37.0,-13.0,,,-17.0,,-59.3,-13.6,,-24.0,,,False,,False,False,,False
18015,80,80.0,,,97.0,230.1,59.1,309.1,,14.0,0.0,,,17.0,150.1,-20.9,229.1,,-66.0,,,False,False,False,False,,False
18017,409,184.0,,,354.0,4.2,0.0,105.4,,1.0,-225.0,,,-55.0,-404.8,-409.0,-303.6,,-408.0,,,True,False,False,False,,False
18019,1297,1264.0,,,655.0,529.9,564.8,1176.8,,583.0,-33.0,,,-642.0,-767.1,-732.2,-120.2,,-714.0,,,False,False,False,False,,False
18021,232,216.0,,,160.0,217.5,173.1,170.4,,93.0,-16.0,,,-72.0,-14.5,-58.9,-61.6,,-139.0,,,False,True,False,False,,False
18023,347,336.0,,,193.0,221.7,27.8,302.8,,260.0,-11.0,,,-154.0,-125.3,-319.2,-44.2,,-87.0,,,False,False,False,False,,False
18025,100,40.0,,,19.0,,33.0,29.0,,13.0,-60.0,,,-81.0,,-67.0,-71.0,,-87.0,,,False,,False,False,,False
18027,427,616.0,,,270.0,190.3,317.4,1774.3,,272.0,189.0,,,-157.0,-236.7,-109.6,1347.3,,-155.0,,,True,False,True,False,,True
18029,431,136.0,,,194.0,104.2,14.4,151.3,,113.0,-295.0,,,-237.0,-326.8,-416.6,-279.7,,-318.0,,,True,False,False,True,,False
18031,123,216.0,,,125.0,162.7,11.9,126.8,,289.0,93.0,,,2.0,39.7,-111.1,3.8,,166.0,,,True,True,False,True,,False
18033,420,400.0,,,240.0,278.8,138.3,234.2,,513.0,-20.0,,,-180.0,-141.2,-281.7,-185.8,,93.0,,,False,False,False,False,,False
18035,1957,1736.0,,,724.0,521.6,726.0,1156.5,,2080.0,-221.0,,,-1233.0,-1435.4,-1231.0,-800.5,,123.0,,,False,False,False,False,,True
18037,596,344.0,,,273.0,201.9,3.7,239.3,,147.0,-252.0,,,-323.0,-394.1,-592.3,-356.7,,-449.0,,,False,False,False,False,,False
18039,3472,1920.0,,,1744.0,321.5,771.9,1401.6,,1188.0,-1552.0,,,-1728.0,-3150.5,-2700.1,-2070.4,,-2284.0,,,False,False,False,False,,False
18041,423,352.0,,,112.0,117.7,59.4,572.8,,141.0,-71.0,,,-311.0,-305.3,-363.6,149.8,,-282.0,,,False,False,False,False,,False
18043,774,784.0,,,432.0,256.8,356.5,518.8,,433.0,10.0,,,-342.0,-517.2,-417.5,-255.2,,-341.0,,,False,False,False,False,,False
18045,228,80.0,,,64.0,,1.0,41.9,,120.0,-148.0,,,-164.0,,-227.0,-186.1,,-108.0,,,False,,False,False,,True
18047,106,104.0,,,77.0,70.2,5.5,176.8,,208.0,-2.0,,,-29.0,-35.8,-100.5,70.8,,102.0,,,False,False,False,False,,False
18049,171,80.0,,,132.0,120.4,6.0,79.2,,52.0,-91.0,,,-39.0,-50.6,-165.0,-91.8,,-119.0,,,True,True,False,False,,False
18051,604,232.0,,,175.0,237.1,31.2,353.1,,128.0,-372.0,,,-429.0,-366.9,-572.8,-250.9,,-476.0,,,False,True,False,True,,False
18053,659,528.0,,,362.0,287.0,273.9,298.6,,867.0,-131.0,,,-297.0,-372.0,-385.1,-360.4,,208.0,,,False,False,False,False,,False
18055,204,304.0,,,204.0,247.8,149.6,685.2,,91.0,100.0,,,0.0,43.8,-54.4,481.2,,-113.0,,,True,True,True,False,,False
18057,2493,3296.0,,,2244.0,2221.4,1385.1,3247.3,,2835.0,803.0,,,-249.0,-271.6,-1107.9,754.3,,342.0,,,True,True,False,True,,True
18059,418,512.0,,,410.0,380.1,295.8,354.2,,788.0,94.0,,,-8.0,-37.9,-122.2,-63.8,,370.0,,,True,True,False,True,,False
18061,312,384.0,,,175.0,169.1,123.7,304.8,,224.0,72.0,,,-137.0,-142.9,-188.3,-7.2,,-88.0,,,False,False,False,True,,False
18063,1052,1288.0,,,1056.0,627.0,1110.9,1900.0,,1166.0,236.0,,,4.0,-425.0,58.9,848.0,,114.0,,,True,False,True,False,,True
18065,706,480.0,,,293.0,434.1,265.4,481.7,,362.0,-226.0,,,-413.0,-271.9,-440.6,-224.3,,-344.0,,,False,False,False,True,,False
18067,614,336.0,,,552.0,304.0,276.6,312.5,,193.0,-278.0,,,-62.0,-310.0,-337.4,-301.5,,-421.0,,,True,False,False,False,,False
18069,266,80.0,,,197.0,183.6,4.6,22.4,,72.0,-186.0,,,-69.0,-82.4,-261.4,-243.6,,-194.0,,,True,True,False,False,,False
18071,477,304.0,,,262.0,196.2,83.1,434.2,,244.0,-173.0,,,-215.0,-280.8,-393.9,-42.8,,-233.0,,,False,False,False,True,,False
18073,325,184.0,,,171.0,336.8,167.4,214.9,,236.0,-141.0,,,-154.0,11.8,-157.6,-110.1,,-89.0,,,False,True,False,True,,True
18075,198,128.0,,,92.0,86.0,62.8,98.7,,101.0,-70.0,,,-106.0,-112.0,-135.2,-99.3,,-97.0,,,False,False,False,False,,False
18077,146,96.0,,,148.0,89.7,14.4,45.8,,43.0,-50.0,,,2.0,-56.3,-131.6,-100.2,,-103.0,,,True,False,False,False,,False
18079,109,160.0,,,96.0,88.0,0.0,81.3,,202.0,51.0,,,-13.0,-21.0,-109.0,-27.7,,93.0,,,True,True,False,True,,False
18081,1200,816.0,,,1005.0,527.6,274.1,611.3,,752.0,-384.0,,,-195.0,-672.4,-925.9,-588.7,,-448.0,,,True,False,False,False,,False
18083,463,528.0,,,351.0,285.8,169.9,774.8,,169.0,65.0,,,-112.0,-177.2,-293.1,311.8,,-294.0,,,False,False,False,False,,False
18085,918,936.0,,,564.0,192.5,107.8,440.0,,1217.0,18.0,,,-354.0,-725.5,-810.2,-478.0,,299.0,,,False,False,False,False,,False
18087,225,144.0,,,355.0,57.2,159.2,100.5,,417.0,-81.0,,,130.0,-167.8,-65.8,-124.5,,192.0,,,False,False,True,False,,False
18089,4999,4008.0,,,2997.0,1695.8,2481.0,2873.1,,2639.0,-991.0,,,-2002.0,-3303.2,-2518.0,-2125.9,,-2360.0,,,False,False,False,False,,False
18091,1147,656.0,,,823.0,406.7,564.5,468.0,,454.0,-491.0,,,-324.0,-740.3,-582.5,-679.0,,-693.0,,,True,False,False,False,,False
18093,496,504.0,,,292.0,331.3,156.3,255.2,,710.0,8.0,,,-204.0,-164.7,-339.7,-240.8,,214.0,,,False,False,False,False,,False
18095,1179,768.0,,,750.0,526.3,418.2,918.7,,586.0,-411.0,,,-429.0,-652.7,-760.8,-260.3,,-593.0,,,False,False,False,True,,False
18097,7479,6984.0,,,7221.0,235.7,3449.9,6714.9,,5099.0,-495.0,,,-258.0,-7243.3,-4029.1,-764.1,,-2380.0,,,True,False,False,False,,False
18099,544,264.0,,,376.0,96.6,119.7,58.9,,114.0,-280.0,,,-168.0,-447.4,-424.3,-485.1,,-430.0,,,True,False,False,False,,False
18101,105,288.0,,,32.0,79.5,151.1,273.7,,194.0,183.0,,,-73.0,-25.5,46.1,168.7,,89.0,,,True,True,True,True,,True
18103,328,144.0,,,262.0,122.0,45.8,115.9,,194.0,-184.0,,,-66.0,-206.0,-282.2,-212.1,,-134.0,,,True,False,False,False,,True
18105,2248,1680.0,,,1333.0,597.3,2060.1,609.1,,2703.0,-568.0,,,-915.0,-1650.7,-187.9,-1638.9,,455.0,,,False,False,True,False,,True
18107,189,272.0,,,213.0,90.9,14.7,199.9,,599.0,83.0,,,24.0,-98.1,-174.3,10.9,,410.0,,,True,False,False,True,,False
18109,394,368.0,,,416.0,352.2,180.9,356.7,,519.0,-26.0,,,22.0,-41.8,-213.1,-37.3,,125.0,,,True,False,False,False,,False
18111,88,128.0,,,57.0,56.5,276.2,55.0,,200.0,40.0,,,-31.0,-31.5,188.2,-33.0,,112.0,,,True,True,False,True,,False
18113,397,288.0,,,266.0,193.4,135.6,254.5,,289.0,-109.0,,,-131.0,-203.6,-261.4,-142.5,,-108.0,,,False,False,False,False,,True
18115,61,16.0,,,9.0,,5.3,35.5,,2.0,-45.0,,,-52.0,,-55.7,-25.5,,-59.0,,,False,,False,True,,False
18117,181,256.0,,,102.0,102.2,199.4,154.4,,249.0,75.0,,,-79.0,-78.8,18.4,-26.6,,68.0,,,False,False,True,True,,True
18119,71,72.0,,,78.0,271.2,41.7,367.4,,37.0,1.0,,,7.0,200.2,-29.3,296.4,,-34.0,,,False,False,False,False,,False
18121,169,32.0,,,65.0,,34.9,12.3,,6.0,-137.0,,,-104.0,,-134.1,-156.7,,-163.0,,,True,,True,False,,False
18123,141,16.0,,,67.0,55.8,6.3,18.3,,0.0,-125.0,,,-74.0,-85.2,-134.7,-122.7,,-141.0,,,True,True,False,True,,False
18125,245,128.0,,,40.0,,27.6,99.9,,145.0,-117.0,,,-205.0,,-217.4,-145.1,,-100.0,,,False,,False,False,,True
18127,1631,1120.0,,,1116.0,789.1,577.9,841.3,,1221.0,-511.0,,,-515.0,-841.9,-1053.1,-789.7,,-410.0,,,False,False,False,False,,True
18129,545,96.0,,,111.0,192.7,13.3,46.1,,73.0,-449.0,,,-434.0,-352.3,-531.7,-498.9,,-472.0,,,True,True,False,False,,False
18131,66,56.0,,,73.0,,0.0,53.4,,43.0,-10.0,,,7.0,,-66.0,-12.6,,-23.0,,,True,,False,False,,False
18133,328,256.0,,,231.0,353.2,40.9,168.4,,49.0,-72.0,,,-97.0,25.2,-287.1,-159.6,,-279.0,,,False,True,False,False,,False
18135,213,160.0,,,90.0,205.4,18.5,114.3,,366.0,-53.0,,,-123.0,-7.6,-194.5,-98.7,,153.0,,,False,True,False,False,,False
18137,226,96.0,,,111.0,144.1,2.1,51.6,,161.0,-130.0,,,-115.0,-81.9,-223.9,-174.4,,-65.0,,,True,True,False,False,,True
18139,96,48.0,,,55.0,199.5,38.1,20.6,,8.0,-48.0,,,-41.0,103.5,-57.9,-75.4,,-88.0,,,True,False,False,False,,False
18141,4372,6792.0,,,2049.0,1066.8,3299.3,4674.9,,3586.0,2420.0,,,-2323.0,-3305.2,-1072.7,302.9,,-786.0,,,True,False,True,True,,True
18143,225,88.0,,,112.0,57.7,3.0,85.0,,60.0,-137.0,,,-113.0,-167.3,-222.0,-140.0,,-165.0,,,True,False,False,False,,False
18145,256,96.0,,,297.0,264.0,15.3,123.8,,22.0,-160.0,,,41.0,8.0,-240.7,-132.2,,-234.0,,,True,True,False,True,,False
18147,255,56.0,,,46.0,95.2,3.6,119.7,,213.0,-199.0,,,-209.0,-159.8,-251.4,-135.3,,-42.0,,,False,True,False,True,,True
18149,228,168.0,,,143.0,64.9,93.3,100.1,,493.0,-60.0,,,-85.0,-163.1,-134.7,-127.9,,265.0,,,False,False,False,False,,False
18151,371,240.0,,,205.0,151.7,147.1,183.5,,526.0,-131.0,,,-166.0,-219.3,-223.9,-187.5,,155.0,,,False,False,False,False,,False
18153,165,280.0,,,144.0,139.1,24.9,286.5,,82.0,115.0,,,-21.0,-25.9,-140.1,121.5,,-83.0,,,True,True,False,False,,True
18155,34,8.0,,,25.0,,1.7,3.8,,3.0,-26.0,,,-9.0,,-32.3,-30.2,,-31.0,,,True,,False,False,,False
18157,2282,968.0,,,1785.0,1424.1,858.5,704.4,,1236.0,-1314.0,,,-497.0,-857.9,-1423.5,-1577.6,,-1046.0,,,True,True,False,False,,True
18159,95,128.0,,,56.0,108.0,9.7,209.4,,153.0,33.0,,,-39.0,13.0,-85.3,114.4,,58.0,,,False,True,False,False,,False
18161,50,80.0,,,9.0,,24.5,64.5,,46.0,30.0,,,-41.0,,-25.5,14.5,,-4.0,,,False,,True,True,,True
18163,3483,1688.0,,,1388.0,836.9,65.0,1037.6,,1390.0,-1795.0,,,-2095.0,-2646.1,-3418.0,-2445.4,,-2093.0,,,False,False,False,False,,False
18165,167,144.0,,,80.0,,6.5,167.8,,235.0,-23.0,,,-87.0,,-160.5,0.8,,68.0,,,False,,False,True,,False
18167,1464,1672.0,,,958.0,882.0,1300.0,1339.9,,1043.0,208.0,,,-506.0,-582.0,-164.0,-124.1,,-421.0,,,False,False,True,True,,False
18169,232,64.0,,,135.0,177.0,38.4,148.7,,42.0,-168.0,,,-97.0,-55.0,-193.6,-83.3,,-190.0,,,True,True,False,True,,False
18171,52,32.0,,,27.0,,3.0,21.4,,11.0,-20.0,,,-25.0,,-49.0,-30.6,,-41.0,,,False,,False,False,,False
18173,1244,544.0,,,384.0,254.8,95.6,338.7,,448.0,-700.0,,,-860.0,-989.2,-1148.4,-905.3,,-796.0,,,False,False,False,False,,False
18175,171,280.0,,,109.0,222.0,244.3,237.2,,417.0,109.0,,,-62.0,51.0,73.3,66.2,,246.0,,,True,True,True,True,,False
18177,824,528.0,,,337.0,424.8,226.5,463.6,,587.0,-296.0,,,-487.0,-399.2,-597.5,-360.4,,-237.0,,,False,False,False,False,,True
18179,236,144.0,,,146.0,191.1,21.7,279.9,,290.0,-92.0,,,-90.0,-44.9,-214.3,43.9,,54.0,,,True,True,False,True,,True
18181,163,192.0,,,133.0,123.7,86.7,117.5,,194.0,29.0,,,-30.0,-39.3,-76.3,-45.5,,31.0,,,False,False,False,False,,False
18183,264,184.0,,,173.0,66.6,117.5,115.5,,174.0,-80.0,,,-91.0,-197.4,-146.5,-148.5,,-90.0,,,False,False,False,False,,False
19001,108,40.0,,,40.0,,29.2,55.0,,49.0,-68.0,,,-68.0,,-78.8,-53.0,,-59.0,,,False,,False,True,,True
19003,59,0.0,,,21.0,,4.5,4.6,,0.0,-59.0,,,-38.0,,-54.5,-54.4,,-59.0,,,True,,True,True,,False
19005,188,64.0,,,82.0,68.3,60.0,78.0,,149.0,-124.0,,,-106.0,-119.7,-128.0,-110.0,,-39.0,,,True,True,False,True,,True
19007,143,136.0,,,106.0,,31.7,199.1,,167.0,-7.0,,,-37.0,,-111.3,56.1,,24.0,,,False,,False,False,,False
19009,105,56.0,,,40.0,,83.9,33.4,,106.0,-49.0,,,-65.0,,-21.1,-71.6,,1.0,,,False,,True,False,,True
19011,369,144.0,,,249.0,248.1,38.4,79.9,,138.0,-225.0,,,-120.0,-120.9,-330.6,-289.1,,-231.0,,,True,True,False,False,,False
19013,1753,2048.0,,,1675.0,261.8,1308.8,4240.1,,701.0,295.0,,,-78.0,-1491.2,-444.2,2487.1,,-1052.0,,,True,False,False,False,,False
19015,368,248.0,,,341.0,175.4,112.7,397.5,,156.0,-120.0,,,-27.0,-192.6,-255.3,29.5,,-212.0,,,True,False,False,True,,False
19017,369,232.0,,,309.0,307.3,121.1,123.5,,197.0,-137.0,,,-60.0,-61.7,-247.9,-245.5,,-172.0,,,True,True,False,False,,False
19019,271,80.0,,,216.0,163.6,18.3,114.0,,15.0,-191.0,,,-55.0,-107.4,-252.7,-157.0,,-256.0,,,True,True,False,True,,False
19021,420,88.0,,,299.0,1.6,51.0,16.5,,0.0,-332.0,,,-121.0,-418.4,-368.9,-403.5,,-420.0,,,True,False,False,False,,False
19023,171,304.0,,,142.0,136.5,215.2,150.7,,219.0,133.0,,,-29.0,-34.5,44.2,-20.3,,48.0,,,True,True,True,True,,True
19025,204,0.0,,,88.0,115.3,53.6,39.2,,0.0,-204.0,,,-116.0,-88.7,-150.4,-164.8,,-204.0,,,True,True,True,True,,False
19027,743,624.0,,,267.0,278.7,315.2,297.8,,176.0,-119.0,,,-476.0,-464.3,-427.8,-445.2,,-567.0,,,False,False,False,False,,False
19029,287,0.0,,,97.0,99.3,0.5,53.4,,0.0,-287.0,,,-190.0,-187.7,-286.5,-233.6,,-287.0,,,True,True,True,True,,False
19031,293,56.0,,,115.0,116.6,1.9,51.4,,44.0,-237.0,,,-178.0,-176.4,-291.1,-241.6,,-249.0,,,True,True,False,False,,False
19033,538,856.0,,,856.0,159.2,64.7,574.5,,636.0,318.0,,,318.0,-378.8,-473.3,36.5,,98.0,,,False,False,False,True,,True
19035,284,0.0,,,104.0,66.8,47.5,35.3,,0.0,-284.0,,,-180.0,-217.2,-236.5,-248.7,,-284.0,,,True,True,True,True,,False
19037,240,168.0,,,127.0,173.2,73.5,204.7,,82.0,-72.0,,,-113.0,-66.8,-166.5,-35.3,,-158.0,,,False,True,False,True,,False
19039,116,168.0,,,109.0,35.0,15.8,136.0,,107.0,52.0,,,-7.0,-81.0,-100.2,20.0,,-9.0,,,True,False,False,True,,True
19041,288,56.0,,,224.0,117.9,3.6,85.4,,8.0,-232.0,,,-64.0,-170.1,-284.4,-202.6,,-280.0,,,True,True,False,True,,False
19043,229,216.0,,,104.0,55.8,45.6,77.8,,92.0,-13.0,,,-125.0,-173.2,-183.4,-151.2,,-137.0,,,False,False,False,False,,False
19045,652,1264.0,,,364.0,315.4,397.9,1828.3,,401.0,612.0,,,-288.0,-336.6,-254.1,1176.3,,-251.0,,,True,True,True,False,,True
19047,524,368.0,,,228.0,5.5,333.9,124.0,,3.0,-156.0,,,-296.0,-518.5,-190.1,-400.0,,-521.0,,,False,False,False,False,,False
19049,1061,2072.0,,,1356.0,424.1,694.5,1239.7,,966.0,1011.0,,,295.0,-636.9,-366.5,178.7,,-95.0,,,True,True,True,True,,True
19051,102,0.0,,,88.0,,3.8,23.9,,0.0,-102.0,,,-14.0,,-98.2,-78.1,,-102.0,,,True,,True,True,,False
19053,108,88.0,,,48.0,,20.4,50.6,,108.0,-20.0,,,-60.0,,-87.6,-57.4,,0.0,,,False,,False,False,,True
19055,553,376.0,,,160.0,259.7,301.7,583.6,,204.0,-177.0,,,-393.0,-293.3,-251.3,30.6,,-349.0,,,False,False,False,True,,False
19057,802,1104.0,,,792.0,597.3,280.6,843.6,,303.0,302.0,,,-10.0,-204.7,-521.4,41.6,,-499.0,,,True,True,False,True,,False
19059,376,0.0,,,167.0,52.3,33.6,100.7,,0.0,-376.0,,,-209.0,-323.7,-342.4,-275.3,,-376.0,,,True,True,True,True,,False
19061,3093,936.0,,,769.0,471.1,36.7,1001.9,,499.0,-2157.0,,,-2324.0,-2621.9,-3056.3,-2091.1,,-2594.0,,,False,False,False,True,,False
19063,204,64.0,,,116.0,0.0,4.1,114.5,,19.0,-140.0,,,-88.0,-204.0,-199.9,-89.5,,-185.0,,,True,False,False,True,,False
19065,232,120.0,,,196.0,198.1,17.6,82.9,,41.0,-112.0,,,-36.0,-33.9,-214.4,-149.1,,-191.0,,,True,True,False,False,,False
19067,218,240.0,,,217.0,70.1,0.4,253.3,,244.0,22.0,,,-1.0,-147.9,-217.6,35.3,,26.0,,,True,False,False,False,,False
19069,89,160.0,,,139.0,0.0,21.1,207.7,,78.0,71.0,,,50.0,-89.0,-67.9,118.7,,-11.0,,,True,False,True,False,,True
19071,142,32.0,,,43.0,,1.1,20.6,,44.0,-110.0,,,-99.0,,-140.9,-121.4,,-98.0,,,True,,False,False,,True
19073,131,64.0,,,55.0,,22.7,30.1,,104.0,-67.0,,,-76.0,,-108.3,-100.9,,-27.0,,,False,,False,False,,True
19075,178,128.0,,,150.0,126.3,20.1,53.0,,45.0,-50.0,,,-28.0,-51.7,-157.9,-125.0,,-133.0,,,True,False,False,False,,False
19077,214,104.0,,,85.0,87.6,27.0,40.3,,47.0,-110.0,,,-129.0,-126.4,-187.0,-173.7,,-167.0,,,False,False,False,False,,False
19079,188,264.0,,,216.0,80.2,8.0,134.6,,386.0,76.0,,,28.0,-107.8,-180.0,-53.4,,198.0,,,True,False,False,True,,False
19081,193,0.0,,,97.0,50.8,9.9,63.1,,0.0,-193.0,,,-96.0,-142.2,-183.1,-129.9,,-193.0,,,True,True,True,True,,False
19083,243,136.0,,,231.0,142.9,52.9,80.5,,62.0,-107.0,,,-12.0,-100.1,-190.1,-162.5,,-181.0,,,True,True,False,False,,False
19085,500,96.0,,,128.0,161.1,57.6,68.7,,51.0,-404.0,,,-372.0,-338.9,-442.4,-431.3,,-449.0,,,True,True,False,False,,False
19087,770,592.0,,,300.0,147.7,225.1,469.1,,245.0,-178.0,,,-470.0,-622.3,-544.9,-300.9,,-525.0,,,False,False,False,False,,False
19089,137,368.0,,,81.0,56.9,174.8,166.9,,119.0,231.0,,,-56.0,-80.1,37.8,29.9,,-18.0,,,True,True,True,True,,True
19091,168,440.0,,,106.0,67.8,10.7,240.7,,298.0,272.0,,,-62.0,-100.2,-157.3,72.7,,130.0,,,True,True,True,True,,True
19093,148,32.0,,,79.0,,11.3,26.0,,127.0,-116.0,,,-69.0,,-136.7,-122.0,,-21.0,,,True,,False,False,,True
19095,288,24.0,,,167.0,181.4,21.6,53.2,,36.0,-264.0,,,-121.0,-106.6,-266.4,-234.8,,-252.0,,,True,True,False,True,,True
19097,395,168.0,,,131.0,194.6,77.9,298.4,,225.0,-227.0,,,-264.0,-200.4,-317.1,-96.6,,-170.0,,,False,True,False,True,,True
19099,504,456.0,,,405.0,105.5,1112.0,377.3,,498.0,-48.0,,,-99.0,-398.5,608.0,-126.7,,-6.0,,,False,False,False,False,,True
19101,118,112.0,,,262.0,99.6,32.4,67.4,,121.0,-6.0,,,144.0,-18.4,-85.6,-50.6,,3.0,,,False,False,False,False,,True
19103,2159,9520.0,,,1733.0,1901.8,8245.0,9829.5,,2355.0,7361.0,,,-426.0,-257.2,6086.0,7670.5,,196.0,,,True,True,True,False,,True
19105,266,144.0,,,178.0,129.0,59.3,88.0,,184.0,-122.0,,,-88.0,-137.0,-206.7,-178.0,,-82.0,,,True,False,False,False,,True
19107,103,104.0,,,117.0,,16.2,70.1,,132.0,1.0,,,14.0,,-86.8,-32.9,,29.0,,,False,,False,False,,False
19109,341,72.0,,,161.0,213.6,14.5,71.4,,43.0,-269.0,,,-180.0,-127.4,-326.5,-269.6,,-298.0,,,True,True,False,False,,False
19111,550,1184.0,,,372.0,329.3,0.0,1042.0,,451.0,634.0,,,-178.0,-220.7,-550.0,492.0,,-99.0,,,True,True,True,True,,True
19113,2468,1784.0,,,1805.0,1150.4,1162.8,1290.4,,1246.0,-684.0,,,-663.0,-1317.6,-1305.2,-1177.6,,-1222.0,,,True,False,False,False,,False
19115,124,120.0,,,96.0,2.4,7.2,55.3,,65.0,-4.0,,,-28.0,-121.6,-116.8,-68.7,,-59.0,,,False,False,False,False,,False
19117,107,112.0,,,79.0,,11.8,160.3,,121.0,5.0,,,-28.0,,-95.2,53.3,,14.0,,,False,,False,False,,False
19119,395,88.0,,,86.0,119.8,38.5,38.2,,146.0,-307.0,,,-309.0,-275.2,-356.5,-356.8,,-249.0,,,False,True,False,False,,True
19121,194,136.0,,,155.0,175.4,45.5,74.5,,109.0,-58.0,,,-39.0,-18.6,-148.5,-119.5,,-85.0,,,True,True,False,False,,False
19123,467,440.0,,,238.0,72.9,0.0,169.1,,398.0,-27.0,,,-229.0,-394.1,-467.0,-297.9,,-69.0,,,False,False,False,False,,False
19125,519,1392.0,,,344.0,445.7,508.5,547.9,,535.0,873.0,,,-175.0,-73.3,-10.5,28.9,,16.0,,,True,True,True,True,,True
19127,364,536.0,,,649.0,30.4,236.2,536.9,,116.0,172.0,,,285.0,-333.6,-127.8,172.9,,-248.0,,,False,False,True,False,,False
19129,264,96.0,,,174.0,228.2,22.2,149.9,,40.0,-168.0,,,-90.0,-35.8,-241.8,-114.1,,-224.0,,,True,True,False,True,,False
19131,165,112.0,,,97.0,17.9,0.0,86.3,,189.0,-53.0,,,-68.0,-147.1,-165.0,-78.7,,24.0,,,False,False,False,False,,True
19133,135,40.0,,,79.0,67.9,14.4,19.2,,15.0,-95.0,,,-56.0,-67.1,-120.7,-115.8,,-120.0,,,True,True,False,False,,False
19135,158,88.0,,,72.0,80.0,19.0,50.3,,36.0,-70.0,,,-86.0,-78.0,-139.0,-107.7,,-122.0,,,False,False,False,False,,False
19137,96,56.0,,,72.0,,18.8,36.8,,74.0,-40.0,,,-24.0,,-77.2,-59.2,,-22.0,,,True,,False,False,,True
19139,466,248.0,,,381.0,20.6,57.3,227.8,,82.0,-218.0,,,-85.0,-445.4,-408.7,-238.2,,-384.0,,,True,False,False,False,,False
19141,442,248.0,,,165.0,103.9,198.8,186.0,,175.0,-194.0,,,-277.0,-338.1,-243.2,-256.0,,-267.0,,,False,False,False,False,,False
19143,175,48.0,,,44.0,,14.2,22.8,,81.0,-127.0,,,-131.0,,-160.8,-152.2,,-94.0,,,False,,False,False,,True
19145,280,32.0,,,154.0,84.7,10.0,99.6,,24.0,-248.0,,,-126.0,-195.3,-270.0,-180.4,,-256.0,,,True,True,False,True,,False
19147,197,56.0,,,92.0,94.5,18.4,76.3,,58.0,-141.0,,,-105.0,-102.5,-178.6,-120.7,,-139.0,,,True,True,False,True,,True
19149,924,824.0,,,232.0,191.8,134.5,705.1,,184.0,-100.0,,,-692.0,-732.2,-789.5,-218.9,,-740.0,,,False,False,False,False,,False
19151,117,0.0,,,40.0,0.0,9.9,29.1,,0.0,-117.0,,,-77.0,-117.0,-107.1,-87.9,,-117.0,,,True,True,True,True,,False
19153,5579,12208.0,,,8569.0,3389.2,4040.7,9155.3,,4639.0,6629.0,,,2990.0,-2189.8,-1538.3,3576.3,,-940.0,,,True,True,True,True,,True
19155,1592,816.0,,,908.0,320.4,369.7,586.3,,520.0,-776.0,,,-684.0,-1271.6,-1222.3,-1005.7,,-1072.0,,,True,False,False,False,,False
19157,274,48.0,,,200.0,149.7,1.1,145.8,,11.0,-226.0,,,-74.0,-124.3,-272.9,-128.2,,-263.0,,,True,True,False,True,,False
19159,60,24.0,,,20.0,,28.4,20.5,,6.0,-36.0,,,-40.0,,-31.6,-39.5,,-54.0,,,False,,True,False,,False
19161,276,112.0,,,96.0,48.2,110.1,67.9,,76.0,-164.0,,,-180.0,-227.8,-165.9,-208.1,,-200.0,,,False,False,False,False,,False
19163,2266,1504.0,,,1690.0,629.3,1030.0,987.3,,1082.0,-762.0,,,-576.0,-1636.7,-1236.0,-1278.7,,-1184.0,,,True,False,False,False,,False
19165,155,72.0,,,106.0,78.1,74.5,44.1,,17.0,-83.0,,,-49.0,-76.9,-80.5,-110.9,,-138.0,,,True,True,True,False,,False
19167,1513,968.0,,,396.0,268.1,360.0,565.0,,302.0,-545.0,,,-1117.0,-1244.9,-1153.0,-948.0,,-1211.0,,,False,False,False,False,,False
19169,1635,6192.0,,,1934.0,1191.7,8204.6,2470.7,,1398.0,4557.0,,,299.0,-443.3,6569.6,835.7,,-237.0,,,True,True,False,True,,True
