,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
49041,0,0.0,0.0,,0.0,0.0,,,,,4.5,,27.0,,1.3,19.4,,,0.0,,,0.0,,,,,,,0.1,0.0,0.0,,0.0,0.0,,,,,4.5,,27.0,,1.3,19.4,,,0.0,,,0.0,,,,,,,0.1,True,,True,True,,,,,False,,False,,False,False,,,True,,,True,,,,,,,False
49043,330,204.0,204.1,,173.0,0.0,,,,,99.1,,172.0,,202.7,102.0,,92.7,188.2,138.9,,143.0,,183.1,,,,218.0,139.4,-126.0,-125.9,,-157.0,-330.0,,,,,-230.9,,-158.0,,-127.3,-228.0,,-237.3,-141.8,-191.1,,-187.0,,-146.9,,,,-112.0,-190.6,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,True,False
49045,477,224.0,223.1,,217.0,117.0,,,,,203.0,,167.0,,251.4,151.6,,131.1,242.0,206.8,,255.6,,126.2,,,,371.0,217.3,-253.0,-253.9,,-260.0,-360.0,,,,,-274.0,,-310.0,,-225.6,-325.4,,-345.9,-235.0,-270.2,,-221.4,,-350.8,,,,-106.0,-259.7,False,,False,False,,,,,False,,False,,True,False,,False,True,False,,True,,False,,,,True,False
49047,0,0.0,0.0,,0.0,0.0,,,,,2.7,,34.0,,52.8,25.9,,,0.0,,,0.0,,,,,,,0.2,0.0,0.0,,0.0,0.0,,,,,2.7,,34.0,,52.8,25.9,,,0.0,,,0.0,,,,,,,0.2,True,,True,True,,,,,False,,False,,False,False,,,True,,,True,,,,,,,False
49049,9289,11408.0,11356.8,7261.5,10387.0,8161.0,,,,,5726.3,,9417.0,,12430.0,4910.9,,13762.3,11814.3,6947.7,,7134.6,,7004.8,31555.0,,,5772.0,,2119.0,2067.8,-2027.5,1098.0,-1128.0,,,,,-3562.7,,128.0,,3141.0,-4378.1,,4473.3,2525.3,-2341.3,,-2154.4,,-2284.2,22266.0,,,-3517.0,,True,True,True,True,,,,,False,,True,,False,False,,False,False,False,,False,,False,False,,,False,
49051,310,200.0,215.5,,211.0,136.0,,,,,86.7,,268.0,,287.6,67.6,,93.0,230.2,255.2,,314.9,,187.6,,,,237.0,164.9,-110.0,-94.5,,-99.0,-174.0,,,,,-223.3,,-42.0,,-22.4,-242.4,,-217.0,-79.8,-54.8,,4.9,,-122.4,,,,-73.0,-145.1,True,,True,False,,,,,False,,True,,True,False,,False,True,True,,True,,False,,,,True,False
49053,0,0.0,0.0,,0.0,0.0,,,,,39.3,,60.0,,46.5,244.6,,,0.0,,,0.0,,0.0,,,,,1.4,0.0,0.0,,0.0,0.0,,,,,39.3,,60.0,,46.5,244.6,,,0.0,,,0.0,,0.0,,,,,1.4,True,,True,True,,,,,False,,False,,False,False,,,True,,,True,,True,,,,,False
49055,0,0.0,0.0,,0.0,0.0,,,,,8.3,,8.0,,0.5,2.1,,,0.0,,,0.0,,,,,,,0.5,0.0,0.0,,0.0,0.0,,,,,8.3,,8.0,,0.5,2.1,,,0.0,,,0.0,,,,,,,0.5,True,,True,True,,,,,False,,False,,False,False,,,True,,,True,,,,,,,False
49057,0,0.0,0.0,,2.0,3.0,,,,,56.7,,990.0,,52.4,571.9,,,0.0,,,0.0,,,,,,,1.5,0.0,0.0,,2.0,3.0,,,,,56.7,,990.0,,52.4,571.9,,,0.0,,,0.0,,,,,,,1.5,True,,False,False,,,,,False,,False,,False,False,,,True,,,True,,,,,,,False
50001,37,0.0,0.2,,0.0,0.0,,,,,4.4,,0.0,,31.0,14.2,,0.2,0.0,,,3.0,,1.9,,,,2.0,,-37.0,-36.8,,-37.0,-37.0,,,,,-32.6,,-37.0,,-6.0,-22.8,,-36.8,-37.0,,,-34.0,,-35.1,,,,-35.0,,True,,False,False,,,,,True,,False,,True,True,,True,True,,,True,,True,,,,True,
50003,22,24.0,25.6,,5.0,0.0,,,,,15.3,,0.0,,39.2,26.7,,0.2,4.4,87.4,,0.8,,18.8,,,,1.0,,2.0,3.6,,-17.0,-22.0,,,,,-6.7,,-22.0,,17.2,4.7,,-21.8,-17.6,65.4,,-21.1,,-3.2,,,,-21.0,,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,
50005,5,0.0,1.5,,0.0,0.0,,,,,16.4,,15.0,,34.0,23.1,,0.1,0.0,,,0.9,,1.8,,,,0.0,,-5.0,-3.5,,-5.0,-5.0,,,,,11.4,,10.0,,29.0,18.1,,-4.9,-5.0,,,-4.1,,-3.2,,,,-5.0,,True,,False,False,,,,,False,,False,,False,False,,True,True,,,True,,True,,,,False,
50007,106,28.0,24.7,,25.0,18.0,,,,,78.5,,2.0,,56.4,96.1,,5.1,29.4,123.4,,23.4,,31.3,14.0,,,34.0,,-78.0,-81.3,,-81.0,-88.0,,,,,-27.5,,-104.0,,-49.6,-9.9,,-100.9,-76.6,17.4,,-82.6,,-74.7,-92.0,,,-72.0,,False,,False,False,,,,,True,,False,,True,True,,False,True,True,,False,,True,False,,,True,
50009,0,0.0,0.0,,0.0,0.0,,,,,2.5,,3.0,,0.2,0.4,,0.0,0.0,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,2.5,,3.0,,0.2,0.4,,0.0,0.0,,,0.0,,,,,,0.0,,True,,True,True,,,,,False,,False,,False,False,,False,True,,,True,,,,,,True,
50011,8,12.0,11.6,,4.0,0.0,,,,,4.0,,0.0,,41.1,33.1,,0.8,0.8,6.3,,3.3,,8.1,,,,169.0,,4.0,3.6,,-4.0,-8.0,,,,,-4.0,,-8.0,,33.1,25.1,,-7.2,-7.2,-1.7,,-4.7,,0.1,,,,161.0,,True,,False,False,,,,,False,,False,,False,False,,False,False,True,,False,,True,,,,False,
50013,4,0.0,0.3,,0.0,0.0,,,,,4.8,,0.0,,0.3,1.5,,0.0,0.0,,,0.9,,,,,,0.0,,-4.0,-3.7,,-4.0,-4.0,,,,,0.8,,-4.0,,-3.7,-2.5,,-4.0,-4.0,,,-3.1,,,,,,-4.0,,True,,False,False,,,,,True,,False,,True,True,,True,True,,,True,,,,,,False,
50015,7,20.0,17.7,,8.0,19.0,,,,,10.3,,0.0,,40.4,26.5,,0.1,1.3,,,1.5,,21.5,,,,29.0,,13.0,10.7,,1.0,12.0,,,,,3.3,,-7.0,,33.4,19.5,,-6.9,-5.7,,,-5.5,,14.5,,,,22.0,,True,,True,True,,,,,True,,True,,False,False,,True,True,,,True,,False,,,,False,
50017,8,8.0,9.9,,4.0,0.0,,,,,5.8,,4.0,,38.1,12.0,,1.0,1.4,,,3.1,,,,,,9.0,,0.0,1.9,,-4.0,-8.0,,,,,-2.2,,-4.0,,30.1,4.0,,-7.0,-6.6,,,-4.9,,,,,,1.0,,False,,False,False,,,,,False,,False,,False,False,,False,False,,,False,,,,,,False,
50019,9,0.0,3.7,,0.0,0.0,,,,,9.2,,0.0,,34.0,5.6,,0.0,0.0,,,0.3,,0.7,,,,0.0,,-9.0,-5.3,,-9.0,-9.0,,,,,0.2,,-9.0,,25.0,-3.4,,-9.0,-9.0,,,-8.7,,-8.3,,,,-9.0,,True,,False,False,,,,,True,,False,,False,True,,True,True,,,True,,True,,,,False,
50021,4,8.0,10.9,,5.0,2.0,,,,,19.7,,0.0,,30.4,52.6,,1.1,3.2,78.0,,2.9,,30.3,,,,0.0,,4.0,6.9,,1.0,-2.0,,,,,15.7,,-4.0,,26.4,48.6,,-2.9,-0.8,74.0,,-1.1,,26.3,,,,-4.0,,False,,True,True,,,,,False,,False,,False,False,,True,True,False,,True,,False,,,,False,
50023,45,4.0,6.3,,4.0,28.0,,,,,10.0,,4.0,,33.4,48.9,,0.2,1.3,,,4.2,,2.7,,,,3.0,,-41.0,-38.7,,-41.0,-17.0,,,,,-35.0,,-41.0,,-11.6,3.9,,-44.8,-43.7,,,-40.8,,-42.3,,,,-42.0,,True,,False,True,,,,,True,,False,,True,True,,False,False,,,True,,False,,,,False,
50025,22,0.0,0.4,,0.0,0.0,,,,,0.2,,0.0,,31.3,23.5,,0.1,0.0,46.9,,0.0,,3.7,,,,0.0,,-22.0,-21.6,,-22.0,-22.0,,,,,-21.8,,-22.0,,9.3,1.5,,-21.9,-22.0,24.9,,-22.0,,-18.3,,,,-22.0,,True,,False,False,,,,,True,,False,,True,True,,True,True,False,,False,,True,,,,False,
50027,31,12.0,11.3,,5.0,0.0,,,,,8.5,,0.0,,44.9,32.4,,1.3,4.3,,,6.2,,9.5,,,,12.0,,-19.0,-19.7,,-26.0,-31.0,,,,,-22.5,,-31.0,,13.9,1.4,,-29.7,-26.7,,,-24.8,,-21.5,,,,-19.0,,False,,False,False,,,,,False,,False,,True,True,,False,False,,,False,,False,,,,False,
51001,32,36.0,34.5,,20.0,0.0,,,,,16.9,,388.0,,61.8,59.2,,4.2,33.6,4.3,,5.0,,21.2,,,,37.0,34.5,4.0,2.5,,-12.0,-32.0,,,,,-15.1,,356.0,,29.8,27.2,,-27.8,1.6,-27.7,,-27.1,,-10.8,,,,5.0,2.5,True,,False,False,,,,,False,,False,,False,False,,False,True,False,,False,,False,,,,False,True
51003,292,312.0,332.6,,254.0,468.0,,,,,216.0,,190.0,,248.9,224.6,,63.7,232.5,330.5,,141.9,,341.7,,,,522.0,268.1,20.0,40.6,,-38.0,176.0,,,,,-76.0,,-102.0,,-43.1,-67.4,,-228.3,-59.5,38.5,,-150.1,,49.7,,,,230.0,-23.9,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
51005,31,0.0,0.3,,0.0,0.0,,,,,10.4,,11.0,,2.0,15.8,,7.1,6.1,,,1.0,,4.4,,,,1.0,4.5,-31.0,-30.7,,-31.0,-31.0,,,,,-20.6,,-20.0,,-29.0,-15.2,,-23.9,-24.9,,,-30.0,,-26.6,,,,-30.0,-26.5,True,,False,False,,,,,True,,True,,True,True,,True,True,,,True,,True,,,,True,True
51007,22,4.0,2.6,,4.0,15.0,,,,,24.6,,29.0,,7.5,22.7,,0.1,3.3,43.1,,4.1,,5.4,,,,2.0,16.6,-18.0,-19.4,,-18.0,-7.0,,,,,2.6,,7.0,,-14.5,0.7,,-21.9,-18.7,21.1,,-17.9,,-16.6,,,,-20.0,-5.4,False,,False,True,,,,,True,,True,,True,True,,False,False,False,,True,,True,,,,False,True
51009,173,100.0,99.8,,90.0,91.0,,,,,64.5,,46.0,,145.8,82.9,,18.5,95.1,125.1,,22.2,,54.8,,,,100.0,63.3,-73.0,-73.2,,-83.0,-82.0,,,,,-108.5,,-127.0,,-27.2,-90.1,,-154.5,-77.9,-47.9,,-150.8,,-118.2,,,,-73.0,-109.7,False,,False,False,,,,,False,,False,,True,False,,False,False,True,,False,,False,,,,False,False
51011,70,28.0,33.9,,29.0,11.0,,,,,58.1,,22.0,,73.8,44.9,,3.5,37.3,47.7,,4.6,,78.9,,,,44.0,24.7,-42.0,-36.1,,-41.0,-59.0,,,,,-11.9,,-48.0,,3.8,-25.1,,-66.5,-32.7,-22.3,,-65.4,,8.9,,,,-26.0,-45.3,True,,True,False,,,,,True,,False,,True,True,,False,True,True,,False,,True,,,,True,False
51013,573,400.0,393.0,,378.0,594.0,,,,,390.8,,253.0,,363.0,592.5,,178.7,470.8,786.5,,327.4,,322.7,430.0,,,345.0,424.8,-173.0,-180.0,,-195.0,21.0,,,,,-182.2,,-320.0,,-210.0,19.5,,-394.3,-102.2,213.5,,-245.6,,-250.3,-143.0,,,-228.0,-148.2,False,,False,True,,,,,False,,False,,False,True,,False,True,False,,False,,False,True,,,False,True
51015,166,136.0,133.8,,131.0,179.0,,,,,118.5,,144.0,,116.1,322.9,,34.5,142.8,184.9,,22.3,,104.4,,,,30.0,130.4,-30.0,-32.2,,-35.0,13.0,,,,,-47.5,,-22.0,,-49.9,156.9,,-131.5,-23.2,18.9,,-143.7,,-61.6,,,,-136.0,-35.6,False,,False,True,,,,,False,,True,,False,False,,False,True,True,,False,,False,,,,False,False
51017,18,4.0,4.5,,4.0,0.0,,,,,9.6,,0.0,,11.1,4.2,,,2.9,,,35.8,,,,,,3.0,1.3,-14.0,-13.5,,-14.0,-18.0,,,,,-8.4,,-18.0,,-6.9,-13.8,,,-15.1,,,17.8,,,,,,-15.0,-16.7,True,,False,False,,,,,True,,False,,True,True,,,False,,,False,,,,,,False,False
51019,410,216.0,226.9,,188.0,95.0,,,,,193.3,,180.0,,229.8,315.1,,80.7,212.5,312.8,,184.6,,164.5,,,,231.0,135.0,-194.0,-183.1,,-222.0,-315.0,,,,,-216.7,,-230.0,,-180.2,-94.9,,-329.3,-197.5,-97.2,,-225.4,,-245.5,,,,-179.0,-275.0,True,,False,False,,,,,False,,False,,True,True,,False,False,True,,False,,False,,,,True,False
51021,0,0.0,3.2,,0.0,0.0,,,,,18.3,,14.0,,1.7,7.6,,,0.0,,,0.6,,,,,,0.0,1.9,0.0,3.2,,0.0,0.0,,,,,18.3,,14.0,,1.7,7.6,,,0.0,,,0.6,,,,,,0.0,1.9,False,,True,True,,,,,False,,False,,False,False,,,False,,,False,,,,,,True,False
51023,78,72.0,76.9,,53.0,56.0,,,,,1.0,,38.0,,77.0,45.2,,12.3,50.4,89.7,,20.7,,42.9,,,,67.0,47.1,-6.0,-1.1,,-25.0,-22.0,,,,,-77.0,,-40.0,,-1.0,-32.8,,-65.7,-27.6,11.7,,-57.3,,-35.1,,,,-11.0,-30.9,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,False,False
51025,65,44.0,46.0,,41.0,34.0,,,,,72.5,,42.0,,28.7,36.7,,12.3,51.7,23.2,,40.6,,44.1,,,,16.0,36.4,-21.0,-19.0,,-24.0,-31.0,,,,,7.5,,-23.0,,-36.3,-28.3,,-52.7,-13.3,-41.8,,-24.4,,-20.9,,,,-49.0,-28.6,True,,False,False,,,,,True,,False,,False,False,,False,True,False,,False,,True,,,,False,False
51027,109,60.0,58.4,,58.0,82.0,,,,,30.9,,108.0,,116.0,32.1,,10.3,43.3,84.1,,9.0,,27.1,,,,157.0,54.3,-49.0,-50.6,,-51.0,-27.0,,,,,-78.1,,-1.0,,7.0,-76.9,,-98.7,-65.7,-24.9,,-100.0,,-81.9,,,,48.0,-54.7,False,,False,True,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,True,False
51029,53,12.0,7.5,,8.0,0.0,,,,,37.5,,62.0,,5.8,31.6,,0.8,15.4,0.3,,11.1,,7.9,,,,1.0,25.8,-41.0,-45.5,,-45.0,-53.0,,,,,-15.5,,9.0,,-47.2,-21.4,,-52.2,-37.6,-52.7,,-41.9,,-45.1,,,,-52.0,-27.2,False,,False,False,,,,,True,,True,,False,True,,False,True,False,,False,,False,,,,False,True
51031,229,188.0,191.2,,175.0,401.0,,,,,142.5,,119.0,,229.4,109.1,,113.0,172.1,139.5,,68.0,,153.7,,,,171.0,96.3,-41.0,-37.8,,-54.0,172.0,,,,,-86.5,,-110.0,,0.4,-119.9,,-116.0,-56.9,-89.5,,-160.9,,-75.3,,,,-58.0,-132.7,True,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,False,False
51033,60,92.0,83.3,,85.0,156.0,,,,,85.1,,62.0,,137.6,148.5,,13.0,84.2,75.3,,72.6,,97.7,,,,245.0,108.5,32.0,23.3,,25.0,96.0,,,,,25.1,,2.0,,77.6,88.5,,-47.0,24.2,15.3,,12.6,,37.7,,,,185.0,48.5,True,,True,False,,,,,True,,True,,False,False,,False,True,True,,True,,False,,,,False,False
51035,93,100.0,106.6,,71.0,61.0,,,,,90.9,,61.0,,101.3,105.0,,12.7,65.5,72.9,,68.5,,107.8,,,,121.0,87.6,7.0,13.6,,-22.0,-32.0,,,,,-2.1,,-32.0,,8.3,12.0,,-80.3,-27.5,-20.1,,-24.5,,14.8,,,,28.0,-5.4,False,,False,False,,,,,True,,False,,False,False,,False,False,False,,False,,False,,,,False,True
51036,17,8.0,8.3,,8.0,7.0,,,,,13.4,,23.0,,11.3,11.5,,11.4,6.0,,,7.0,,8.2,,,,5.0,9.2,-9.0,-8.7,,-9.0,-10.0,,,,,-3.6,,6.0,,-5.7,-5.5,,-5.6,-11.0,,,-10.0,,-8.8,,,,-12.0,-7.8,True,,False,False,,,,,True,,True,,True,True,,True,False,,,False,,True,,,,False,True
51037,107,28.0,31.7,,26.0,33.0,,,,,68.0,,23.0,,35.1,19.3,,3.7,24.2,34.3,,3.1,,24.3,,,,30.0,19.1,-79.0,-75.3,,-81.0,-74.0,,,,,-39.0,,-84.0,,-71.9,-87.7,,-103.3,-82.8,-72.7,,-103.9,,-82.7,,,,-77.0,-87.9,True,,False,True,,,,,True,,False,,True,False,,False,False,True,,False,,False,,,,True,False
51041,989,884.0,859.5,,703.0,397.0,,,,,788.5,,688.0,,808.9,824.8,,405.7,901.4,567.6,,626.5,,874.2,681.0,,,741.0,881.4,-105.0,-129.5,,-286.0,-592.0,,,,,-200.5,,-301.0,,-180.1,-164.2,,-583.3,-87.6,-421.4,,-362.5,,-114.8,-308.0,,,-248.0,-107.6,False,,False,False,,,,,False,,False,,False,False,,False,True,False,,False,,False,False,,,False,False
51043,27,12.0,11.2,,10.0,17.0,,,,,50.0,,8.0,,15.9,21.9,,14.2,4.3,,,6.0,,9.0,,,,14.0,12.9,-15.0,-15.8,,-17.0,-10.0,,,,,23.0,,-19.0,,-11.1,-5.1,,-12.8,-22.7,,,-21.0,,-18.0,,,,-13.0,-14.1,False,,False,True,,,,,False,,False,,True,True,,True,False,,,False,,False,,,,True,True
51045,21,4.0,4.3,,4.0,0.0,,,,,19.2,,0.0,,8.1,4.9,,3.2,5.3,,,4.7,,,,,,5.0,2.6,-17.0,-16.7,,-17.0,-21.0,,,,,-1.8,,-21.0,,-12.9,-16.1,,-17.8,-15.7,,,-16.3,,,,,,-16.0,-18.4,True,,False,False,,,,,True,,False,,True,True,,False,True,,,True,,,,,,True,False
51047,145,64.0,48.7,,50.0,0.0,,,,,74.4,,101.0,,79.0,125.4,,9.6,63.0,51.2,,36.6,,36.2,,,,42.0,73.9,-81.0,-96.3,,-95.0,-145.0,,,,,-70.6,,-44.0,,-66.0,-19.6,,-135.4,-82.0,-93.8,,-108.4,,-108.8,,,,-103.0,-71.1,False,,False,False,,,,,True,,True,,True,True,,False,False,False,,False,,False,,,,False,True
51049,12,12.0,10.8,,10.0,0.0,,,,,17.4,,10.0,,10.6,14.2,,0.0,1.7,12.3,,0.6,,11.3,,,,32.0,4.8,0.0,-1.2,,-2.0,-12.0,,,,,5.4,,-2.0,,-1.4,2.2,,-12.0,-10.3,0.3,,-11.4,,-0.7,,,,20.0,-7.2,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
51051,34,56.0,58.4,,57.0,60.0,,,,,32.3,,79.0,,74.4,63.9,,,45.5,65.1,,6.9,,,,,,128.0,25.1,22.0,24.4,,23.0,26.0,,,,,-1.7,,45.0,,40.4,29.9,,,11.5,31.1,,-27.1,,,,,,94.0,-8.9,False,,False,False,,,,,True,,False,,False,False,,,True,False,,False,,,,,,False,True
51053,128,60.0,53.3,,58.0,65.0,,,,,85.5,,98.0,,99.0,94.6,,20.9,87.3,73.7,,50.3,,53.1,,,,114.0,69.1,-68.0,-74.7,,-70.0,-63.0,,,,,-42.5,,-30.0,,-29.0,-33.4,,-107.1,-40.7,-54.3,,-77.7,,-74.9,,,,-14.0,-58.9,False,,False,True,,,,,True,,True,,True,True,,False,True,True,,False,,False,,,,True,True
51057,16,36.0,31.5,,32.0,33.0,,,,,39.7,,29.0,,32.1,39.3,,7.2,41.2,0.0,,45.4,,53.1,,,,44.0,23.9,20.0,15.5,,16.0,17.0,,,,,23.7,,13.0,,16.1,23.3,,-8.8,25.2,-16.0,,29.4,,37.1,,,,28.0,7.9,True,,True,True,,,,,False,,True,,True,False,,True,False,True,,False,,False,,,,False,True
51059,2545,2128.0,2059.9,1980.5,1839.0,1924.0,,,,,1637.7,,1619.0,,1714.9,2773.1,,1072.1,2405.8,2656.4,,2129.1,,1766.5,1729.0,,,2205.0,2279.1,-417.0,-485.1,-564.5,-706.0,-621.0,,,,,-907.3,,-926.0,,-830.1,228.1,,-1472.9,-139.2,111.4,,-415.9,,-778.5,-816.0,,,-340.0,-265.9,False,False,False,False,,,,,False,,False,,False,True,,False,True,True,,True,,False,False,,,True,True
51061,145,120.0,125.0,,117.0,50.0,,,,,131.3,,139.0,,130.7,216.8,,24.1,122.1,375.1,,74.7,,117.3,,,,87.0,120.2,-25.0,-20.0,,-28.0,-95.0,,,,,-13.7,,-6.0,,-14.3,71.8,,-120.9,-22.9,230.1,,-70.3,,-27.7,,,,-58.0,-24.8,True,,False,False,,,,,True,,True,,True,False,,False,True,False,,False,,False,,,,False,True
51063,38,48.0,51.9,,34.0,18.0,,,,,57.6,,28.0,,54.2,41.4,,11.1,31.9,63.3,,3.2,,42.0,,,,18.0,31.5,10.0,13.9,,-4.0,-20.0,,,,,19.6,,-10.0,,16.2,3.4,,-26.9,-6.1,25.3,,-34.8,,4.0,,,,-20.0,-6.5,False,,True,False,,,,,False,,False,,False,True,,False,True,False,,False,,True,,,,False,True
51065,44,68.0,125.5,,64.0,320.0,,,,,32.5,,31.0,,131.8,54.8,,12.5,52.0,99.1,,34.9,,82.1,,,,71.0,109.6,24.0,81.5,,20.0,276.0,,,,,-11.5,,-13.0,,87.8,10.8,,-31.5,8.0,55.1,,-9.1,,38.1,,,,27.0,65.6,False,,True,False,,,,,True,,True,,False,True,,False,True,False,,True,,False,,,,False,False
51067,440,0.0,0.0,,3.0,0.0,,,,,1.0,,94.0,,39.8,132.3,,0.1,0.0,17.2,,6.0,,4.5,,,,0.0,0.2,-440.0,-440.0,,-437.0,-440.0,,,,,-439.0,,-346.0,,-400.2,-307.7,,-439.9,-440.0,-422.8,,-434.0,,-435.5,,,,-440.0,-439.8,False,,True,False,,,,,True,,True,,True,True,,True,True,True,,True,,True,,,,False,True
51069,263,172.0,156.1,,146.0,745.0,,,,,132.4,,126.0,,182.5,218.7,,31.9,140.1,157.8,,90.4,,121.5,,,,196.0,148.1,-91.0,-106.9,,-117.0,482.0,,,,,-130.6,,-137.0,,-80.5,-44.3,,-231.1,-122.9,-105.2,,-172.6,,-141.5,,,,-67.0,-114.9,False,,False,False,,,,,False,,False,,True,True,,False,False,False,,False,,False,,,,True,False
51071,33,24.0,21.2,,23.0,42.0,,,,,67.2,,22.0,,95.5,43.4,,11.1,29.6,,,14.8,,26.6,,,,47.0,40.0,-9.0,-11.8,,-10.0,9.0,,,,,34.2,,-11.0,,62.5,10.4,,-21.9,-3.4,,,-18.2,,-6.4,,,,14.0,7.0,False,,False,False,,,,,False,,False,,False,False,,False,True,,,False,,True,,,,False,True
51073,101,64.0,70.7,,60.0,60.0,,,,,0.9,,120.0,,78.4,52.6,,28.0,57.1,75.1,,14.2,,38.7,,,,20.0,31.9,-37.0,-30.3,,-41.0,-41.0,,,,,-100.1,,19.0,,-22.6,-48.4,,-73.0,-43.9,-25.9,,-86.8,,-62.3,,,,-81.0,-69.1,True,,False,False,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,False,False
51075,56,56.0,56.6,,54.0,11.0,,,,,1.0,,94.0,,96.2,70.4,,16.2,52.6,108.8,,43.7,,64.4,,,,37.0,49.0,0.0,0.6,,-2.0,-45.0,,,,,-55.0,,38.0,,40.2,14.4,,-39.8,-3.4,52.8,,-12.3,,8.4,,,,-19.0,-7.0,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
51077,62,72.0,53.7,,58.0,104.0,,,,,73.3,,58.0,,56.8,58.4,,21.0,46.0,61.0,,12.8,,102.8,,,,20.0,65.2,10.0,-8.3,,-4.0,42.0,,,,,11.3,,-4.0,,-5.2,-3.6,,-41.0,-16.0,-1.0,,-49.2,,40.8,,,,-42.0,3.2,True,,True,False,,,,,False,,True,,True,True,,False,False,True,,False,,False,,,,False,True
51079,75,28.0,40.9,,18.0,2.0,,,,,43.2,,14.0,,63.8,27.2,,3.7,14.1,40.0,,1.4,,23.7,,,,76.0,20.0,-47.0,-34.1,,-57.0,-73.0,,,,,-31.8,,-61.0,,-11.2,-47.8,,-71.3,-60.9,-35.0,,-73.7,,-51.3,,,,1.0,-55.0,True,,False,False,,,,,True,,False,,True,False,,False,False,True,,False,,False,,,,True,False
51081,109,68.0,52.3,,53.0,8.0,,,,,82.1,,114.0,,76.4,51.8,,20.2,80.5,0.0,,20.8,,73.4,,,,0.0,59.1,-41.0,-56.7,,-56.0,-101.0,,,,,-26.9,,5.0,,-32.6,-57.2,,-88.8,-28.5,-109.0,,-88.2,,-35.6,,,,-109.0,-49.9,False,,False,False,,,,,True,,True,,True,False,,False,True,False,,False,,True,,,,False,False
51083,136,120.0,130.2,,110.0,136.0,,,,,97.1,,141.0,,150.3,108.1,,31.9,93.0,137.3,,30.4,,78.6,,,,55.0,128.1,-16.0,-5.8,,-26.0,0.0,,,,,-38.9,,5.0,,14.3,-27.9,,-104.1,-43.0,1.3,,-105.6,,-57.4,,,,-81.0,-7.9,True,,False,True,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,False,True
51085,303,304.0,312.8,,236.0,219.0,,,,,460.1,,207.0,,391.3,412.8,,139.4,215.4,870.9,,149.1,,328.7,,,,95.0,296.1,1.0,9.8,,-67.0,-84.0,,,,,157.1,,-96.0,,88.3,109.8,,-163.6,-87.6,567.9,,-153.9,,25.7,,,,-208.0,-6.9,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
