,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05079,550,1288.0,,,,,220.0,,397.5,3.4,604.3,861.0,,,738.0,,,,,-330.0,,-152.5,-546.6,54.3,311.0,,,,,,,True,,True,True,True,True,,
05081,146,168.0,,,,,55.0,,111.0,0.0,20.5,212.5,,,22.0,,,,,-91.0,,-35.0,-146.0,-125.5,66.5,,,,,,,False,,False,False,False,False,,
05083,217,35.0,,,,,272.0,,5.9,16.5,36.2,298.3,,,-182.0,,,,,55.0,,-211.1,-200.5,-180.8,81.3,,,,,,,True,,False,False,True,True,,
05085,919,434.0,,,,,601.0,,184.6,421.3,351.6,329.4,,,-485.0,,,,,-318.0,,-734.4,-497.7,-567.4,-589.6,,,,,,,True,,False,False,False,False,,
05087,117,91.0,,,,,228.0,,12.1,26.9,7.1,54.4,,,-26.0,,,,,111.0,,-104.9,-90.1,-109.9,-62.6,,,,,,,False,,False,False,False,False,,
05089,96,49.0,,,,,75.0,,5.7,,9.9,20.8,,,-47.0,,,,,-21.0,,-90.3,,-86.1,-75.2,,,,,,,True,,False,,False,False,,
05091,726,329.0,,,,,286.0,,148.7,74.1,83.5,151.4,,,-397.0,,,,,-440.0,,-577.3,-651.9,-642.5,-574.6,,,,,,,False,,False,False,False,False,,
05093,799,420.0,,,,,699.0,,501.5,4.2,45.9,465.5,,,-379.0,,,,,-100.0,,-297.5,-794.8,-753.1,-333.5,,,,,,,True,,True,False,False,True,,
05095,111,56.0,,,,,48.0,,12.0,11.3,9.2,49.3,,,-55.0,,,,,-63.0,,-99.0,-99.7,-101.8,-61.7,,,,,,,False,,False,False,False,False,,
05097,66,175.0,,,,,53.0,,21.9,46.3,16.4,,,,109.0,,,,,-13.0,,-44.1,-19.7,-49.6,,,,,,,,True,,True,True,True,,,
05099,128,21.0,,,,,28.0,,1.3,7.0,50.0,20.0,,,-107.0,,,,,-100.0,,-126.7,-121.0,-78.0,-108.0,,,,,,,True,,False,False,True,False,,
05101,161,147.0,,,,,78.0,,75.1,10.0,162.5,,,,-14.0,,,,,-83.0,,-85.9,-151.0,1.5,,,,,,,,False,,False,False,True,,,
05103,196,203.0,,,,,75.0,,60.1,132.9,26.8,150.0,,,7.0,,,,,-121.0,,-135.9,-63.1,-169.2,-46.0,,,,,,,False,,False,False,False,False,,
05105,73,7.0,,,,,58.0,,8.1,,6.0,6.4,,,-66.0,,,,,-15.0,,-64.9,,-67.0,-66.6,,,,,,,True,,True,,False,False,,
05107,312,119.0,,,,,165.0,,12.4,0.0,50.6,72.2,,,-193.0,,,,,-147.0,,-299.6,-312.0,-261.4,-239.8,,,,,,,True,,False,False,False,False,,
05109,79,77.0,,,,,68.0,,13.1,0.0,30.6,102.4,,,-2.0,,,,,-11.0,,-65.9,-79.0,-48.4,23.4,,,,,,,False,,False,False,False,False,,
05111,506,231.0,,,,,264.0,,31.7,3.3,78.7,473.5,,,-275.0,,,,,-242.0,,-474.3,-502.7,-427.3,-32.5,,,,,,,True,,False,False,False,True,,
05113,119,77.0,,,,,133.0,,32.5,103.8,62.0,59.9,,,-42.0,,,,,14.0,,-86.5,-15.2,-57.0,-59.1,,,,,,,True,,False,True,False,False,,
05115,862,812.0,,,,,818.0,,277.4,386.3,515.8,683.5,,,-50.0,,,,,-44.0,,-584.6,-475.7,-346.2,-178.5,,,,,,,True,,False,False,False,False,,
05117,83,49.0,,,,,35.0,,5.3,25.9,8.8,121.6,,,-34.0,,,,,-48.0,,-77.7,-57.1,-74.2,38.6,,,,,,,False,,False,False,False,False,,
05119,4280,3150.0,,,,,2757.0,,2623.9,816.6,1389.9,1929.8,,,-1130.0,,,,,-1523.0,,-1656.1,-3463.4,-2890.1,-2350.2,,,,,,,False,,False,False,False,False,,
05121,318,77.0,,,,,233.0,,19.2,82.2,32.6,79.2,,,-241.0,,,,,-85.0,,-298.8,-235.8,-285.4,-238.8,,,,,,,True,,False,True,False,True,,
05123,328,147.0,,,,,495.0,,29.7,3.4,132.8,55.5,,,-181.0,,,,,167.0,,-298.3,-324.6,-195.2,-272.5,,,,,,,True,,False,False,False,False,,
05125,1094,903.0,,,,,802.0,,315.7,582.4,232.7,523.7,,,-191.0,,,,,-292.0,,-778.3,-511.6,-861.3,-570.3,,,,,,,False,,False,False,False,False,,
05127,119,21.0,,,,,85.0,,17.2,,6.8,36.3,,,-98.0,,,,,-34.0,,-101.8,,-112.2,-82.7,,,,,,,True,,False,,False,True,,
05129,83,133.0,,,,,50.0,,13.9,9.1,33.1,167.1,,,50.0,,,,,-33.0,,-69.1,-73.9,-49.9,84.1,,,,,,,True,,False,False,True,False,,
05131,1770,987.0,,,,,2129.0,,466.7,10.1,232.2,591.5,,,-783.0,,,,,359.0,,-1303.3,-1759.9,-1537.8,-1178.5,,,,,,,True,,False,False,False,False,,
05133,160,98.0,,,,,166.0,,17.4,9.8,93.7,100.0,,,-62.0,,,,,6.0,,-142.6,-150.2,-66.3,-60.0,,,,,,,True,,False,False,False,True,,
05135,188,56.0,,,,,89.0,,4.0,83.3,37.9,86.7,,,-132.0,,,,,-99.0,,-184.0,-104.7,-150.1,-101.3,,,,,,,True,,False,True,False,True,,
05137,168,280.0,,,,,105.0,,102.3,4.7,149.3,322.6,,,112.0,,,,,-63.0,,-65.7,-163.3,-18.7,154.6,,,,,,,True,,True,False,True,False,,
05139,392,245.0,,,,,262.0,,78.2,196.4,21.2,96.3,,,-147.0,,,,,-130.0,,-313.8,-195.6,-370.8,-295.7,,,,,,,True,,False,False,False,False,,
05141,66,168.0,,,,,181.0,,28.9,83.4,60.9,335.6,,,102.0,,,,,115.0,,-37.1,17.4,-5.1,269.6,,,,,,,False,,True,True,True,False,,
05143,3721,5089.0,,,,,4016.0,,1666.2,1090.3,6278.0,1736.3,,,1368.0,,,,,295.0,,-2054.8,-2630.7,2557.0,-1984.7,,,,,,,True,,False,False,False,False,,
05145,874,308.0,,,,,1000.0,,172.9,605.6,140.1,500.2,,,-566.0,,,,,126.0,,-701.1,-268.4,-733.9,-373.8,,,,,,,True,,False,True,False,True,,
05147,84,7.0,,,,,66.0,,2.5,,9.0,,,,-77.0,,,,,-18.0,,-81.5,,-75.0,,,,,,,,True,,False,,True,,,
05149,161,259.0,,,,,232.0,,35.1,2.2,296.9,175.3,,,98.0,,,,,71.0,,-125.9,-158.8,135.9,14.3,,,,,,,True,,False,False,False,True,,
06001,4084,8988.0,,,,,7291.0,,3838.7,4060.3,89.7,6431.1,,,4904.0,,,,,3207.0,,-245.3,-23.7,-3994.3,2347.1,,,,,,,True,,True,True,True,True,,
06003,1,0.0,,,,,0.0,,0.0,,0.0,0.0,,,-1.0,,,,,-1.0,,-1.0,,-1.0,-1.0,,,,,,,False,,True,,False,True,,
06005,44,14.0,,,,,25.0,,0.6,218.9,5.5,49.2,,,-30.0,,,,,-19.0,,-43.4,174.9,-38.5,5.2,,,,,,,True,,False,False,False,True,,
06007,732,3087.0,,,,,1084.0,,1608.9,1508.4,1309.6,1466.5,,,2355.0,,,,,352.0,,876.9,776.4,577.6,734.5,,,,,,,True,,True,True,True,True,,
06009,69,259.0,,,,,17.0,,24.3,416.3,141.2,141.1,,,190.0,,,,,-52.0,,-44.7,347.3,72.2,72.1,,,,,,,True,,True,False,True,True,,
06011,80,203.0,,,,,37.0,,69.8,1.2,13.4,166.4,,,123.0,,,,,-43.0,,-10.2,-78.8,-66.6,86.4,,,,,,,True,,True,True,True,True,,
06013,4112,5943.0,,,,,5057.0,,3682.4,3701.0,1705.9,4715.3,,,1831.0,,,,,945.0,,-429.6,-411.0,-2406.1,603.3,,,,,,,True,,True,True,False,True,,
06015,55,14.0,,,,,2.0,,0.0,62.4,2.5,62.3,,,-41.0,,,,,-53.0,,-55.0,7.4,-52.5,7.3,,,,,,,False,,False,True,False,True,,
06017,314,350.0,,,,,297.0,,74.8,580.8,163.7,184.2,,,36.0,,,,,-17.0,,-239.2,266.8,-150.3,-129.8,,,,,,,True,,False,False,False,False,,
06019,4510,10745.0,,,,,6955.0,,9426.5,3949.6,1354.2,7118.7,,,6235.0,,,,,2445.0,,4916.5,-560.4,-3155.8,2608.7,,,,,,,True,,True,True,True,True,,
06021,183,245.0,,,,,314.0,,23.3,0.0,47.9,223.3,,,62.0,,,,,131.0,,-159.7,-183.0,-135.1,40.3,,,,,,,False,,False,False,False,True,,
06023,153,287.0,,,,,122.0,,22.3,642.8,170.8,259.7,,,134.0,,,,,-31.0,,-130.7,489.8,17.8,106.7,,,,,,,True,,True,False,True,True,,
06025,1659,2618.0,,,,,3591.0,,970.5,19.6,299.4,1833.3,,,959.0,,,,,1932.0,,-688.5,-1639.4,-1359.6,174.3,,,,,,,False,,True,False,False,True,,
06027,44,63.0,,,,,24.0,,1.8,137.2,2.0,387.2,,,19.0,,,,,-20.0,,-42.2,93.2,-42.0,343.2,,,,,,,False,,False,False,False,False,,
06029,3917,6279.0,,,,,5914.0,,3752.6,1336.7,248.1,7547.3,,,2362.0,,,,,1997.0,,-164.4,-2580.3,-3668.9,3630.3,,,,,,,True,,True,False,False,False,,
06031,1592,4095.0,,,,,1211.0,,868.0,46.0,1719.2,4108.8,,,2503.0,,,,,-381.0,,-724.0,-1546.0,127.2,2516.8,,,,,,,True,,True,True,True,False,,
06033,330,252.0,,,,,56.0,,51.7,616.9,88.9,212.2,,,-78.0,,,,,-274.0,,-278.3,286.9,-241.1,-117.8,,,,,,,False,,False,False,False,False,,
06035,66,28.0,,,,,146.0,,0.2,0.0,80.6,,,,-38.0,,,,,80.0,,-65.8,-66.0,14.6,,,,,,,,False,,False,False,True,,,
06037,51395,54502.0,,,,,42871.0,,42256.5,4004.7,23546.7,34872.4,,,3107.0,,,,,-8524.0,,-9138.5,-47390.3,-27848.3,-16522.6,,,,,,,False,,False,False,False,False,,
06039,1028,1953.0,,,,,659.0,,254.1,11.7,36.9,1098.2,,,925.0,,,,,-369.0,,-773.9,-1016.3,-991.1,70.2,,,,,,,True,,True,False,False,True,,
06041,763,1603.0,,,,,1827.0,,511.4,395.2,4.4,750.3,,,840.0,,,,,1064.0,,-251.6,-367.8,-758.6,-12.7,,,,,,,False,,True,True,True,True,,
06043,4,21.0,,,,,2.0,,14.2,,1.2,21.7,,,17.0,,,,,-2.0,,10.2,,-2.8,17.7,,,,,,,True,,True,,True,False,,
06045,387,448.0,,,,,226.0,,240.2,617.1,179.4,416.2,,,61.0,,,,,-161.0,,-146.8,230.1,-207.6,29.2,,,,,,,False,,False,False,False,True,,
06047,1205,2709.0,,,,,1707.0,,678.3,6.7,1565.6,1824.0,,,1504.0,,,,,502.0,,-526.7,-1198.3,360.6,619.0,,,,,,,True,,True,True,True,True,,
06049,11,84.0,,,,,7.0,,1.2,,39.0,36.2,,,73.0,,,,,-4.0,,-9.8,,28.0,25.2,,,,,,,True,,True,,True,True,,
06051,16,0.0,,,,,14.0,,0.0,0.0,4.9,55.8,,,-16.0,,,,,-2.0,,-16.0,-16.0,-11.1,39.8,,,,,,,True,,True,True,True,False,,
06053,2995,4949.0,,,,,3673.0,,1597.0,380.1,2867.6,4330.9,,,1954.0,,,,,678.0,,-1398.0,-2614.9,-127.4,1335.9,,,,,,,True,,True,False,True,True,,
06055,467,504.0,,,,,552.0,,90.6,641.6,130.2,376.4,,,37.0,,,,,85.0,,-376.4,174.6,-336.8,-90.6,,,,,,,False,,False,False,False,False,,
06057,154,126.0,,,,,107.0,,48.9,493.3,5.7,107.2,,,-28.0,,,,,-47.0,,-105.1,339.3,-148.3,-46.8,,,,,,,False,,False,False,False,False,,
06059,8817,9233.0,,,,,15503.0,,6238.9,1770.3,814.7,4898.4,,,416.0,,,,,6686.0,,-2578.1,-7046.7,-8002.3,-3918.6,,,,,,,False,,False,False,False,False,,
06061,934,1449.0,,,,,1033.0,,972.8,852.1,520.6,1204.3,,,515.0,,,,,99.0,,38.8,-81.9,-413.4,270.3,,,,,,,True,,True,True,True,True,,
06063,23,35.0,,,,,11.0,,5.8,,16.6,23.4,,,12.0,,,,,-12.0,,-17.2,,-6.4,0.4,,,,,,,False,,False,,True,True,,
06065,11770,14889.0,,,,,11605.0,,6484.9,3601.8,376.4,11738.1,,,3119.0,,,,,-165.0,,-5285.1,-8168.2,-11393.6,-31.9,,,,,,,True,,False,False,False,True,,
06067,6451,11641.0,,,,,7778.0,,5693.2,6298.3,3104.3,4521.7,,,5190.0,,,,,1327.0,,-757.8,-152.7,-3346.7,-1929.3,,,,,,,True,,True,True,True,True,,
06069,259,672.0,,,,,213.0,,290.0,484.1,323.4,405.6,,,413.0,,,,,-46.0,,31.0,225.1,64.4,146.6,,,,,,,True,,True,True,True,True,,
06071,13028,15260.0,,,,,9968.0,,11886.7,4365.9,9750.7,8389.3,,,2232.0,,,,,-3060.0,,-1141.3,-8662.1,-3277.3,-4638.7,,,,,,,False,,True,False,False,False,,
06073,13972,16065.0,,,,,81997.0,,9983.6,2238.6,4702.9,11273.3,,,2093.0,,,,,68025.0,,-3988.4,-11733.4,-9269.1,-2698.7,,,,,,,False,,False,False,False,False,,
06075,2230,3430.0,,,,,99134.0,,1445.3,11.6,1356.4,2250.6,,,1200.0,,,,,96904.0,,-784.7,-2218.4,-873.6,20.6,,,,,,,False,,True,False,True,True,,
06077,3192,9268.0,,,,,4796.0,,3839.2,2946.3,3440.6,7447.8,,,6076.0,,,,,1604.0,,647.2,-245.7,248.6,4255.8,,,,,,,True,,True,True,True,True,,
06079,1067,1344.0,,,,,2391.0,,492.6,1668.8,676.1,898.1,,,277.0,,,,,1324.0,,-574.4,601.8,-390.9,-168.9,,,,,,,False,,False,False,False,True,,
06081,2458,3801.0,,,,,4186.0,,2096.8,2155.5,69.3,4722.4,,,1343.0,,,,,1728.0,,-361.2,-302.5,-2388.7,2264.4,,,,,,,False,,True,True,False,False,,
06083,1399,2429.0,,,,,4189.0,,1733.3,1023.4,1428.0,1873.7,,,1030.0,,,,,2790.0,,334.3,-375.6,29.0,474.7,,,,,,,False,,True,True,True,True,,
06085,5824,8239.0,,,,,8401.0,,8940.3,5471.9,6254.6,6148.7,,,2415.0,,,,,2577.0,,3116.3,-352.1,430.6,324.7,,,,,,,False,,False,True,True,True,,
06087,848,1232.0,,,,,1789.0,,1159.8,2939.3,143.6,631.8,,,384.0,,,,,941.0,,311.8,2091.3,-704.4,-216.2,,,,,,,False,,True,False,False,True,,
06089,1265,133.0,,,,,400.0,,23.1,598.4,11.4,127.0,,,-1132.0,,,,,-865.0,,-1241.9,-666.6,-1253.6,-1138.0,,,,,,,True,,False,True,False,False,,
06091,0,0.0,,,,,0.0,,0.2,,0.0,1.1,,,0.0,,,,,0.0,,0.2,,0.0,1.1,,,,,,,True,,False,,True,False,,
06093,56,112.0,,,,,12.0,,13.0,294.0,12.5,180.0,,,56.0,,,,,-44.0,,-43.0,238.0,-43.5,124.0,,,,,,,True,,True,False,True,False,,
06095,1615,1981.0,,,,,1648.0,,773.6,1632.7,88.5,1468.7,,,366.0,,,,,33.0,,-841.4,17.7,-1526.5,-146.3,,,,,,,True,,False,True,False,True,,
06097,3021,3416.0,,,,,2917.0,,3076.4,5752.8,2513.4,2631.2,,,395.0,,,,,-104.0,,55.4,2731.8,-507.6,-389.8,,,,,,,True,,True,False,False,True,,
06099,2295,5565.0,,,,,3675.0,,2745.0,2380.6,3788.8,4014.5,,,3270.0,,,,,1380.0,,450.0,85.6,1493.8,1719.5,,,,,,,True,,True,True,True,True,,
06101,392,679.0,,,,,395.0,,122.1,480.2,37.8,376.3,,,287.0,,,,,3.0,,-269.9,88.2,-354.2,-15.7,,,,,,,True,,True,True,False,True,,
06103,423,224.0,,,,,119.0,,128.4,480.9,173.3,240.7,,,-199.0,,,,,-304.0,,-294.6,57.9,-249.7,-182.3,,,,,,,False,,False,True,False,True,,
06105,22,14.0,,,,,0.0,,0.4,,0.6,,,,-8.0,,,,,-22.0,,-21.6,,-21.4,,,,,,,,False,,False,,False,,,
06107,2818,5551.0,,,,,2556.0,,1225.3,137.4,56.7,3690.2,,,2733.0,,,,,-262.0,,-1592.7,-2680.6,-2761.3,872.2,,,,,,,True,,True,True,False,True,,
06109,75,28.0,,,,,31.0,,5.6,136.9,64.3,39.2,,,-47.0,,,,,-44.0,,-69.4,61.9,-10.7,-35.8,,,,,,,True,,False,False,True,True,,
06111,3021,3955.0,,,,,3265.0,,2650.2,2009.4,1317.0,2615.4,,,934.0,,,,,244.0,,-370.8,-1011.6,-1704.0,-405.6,,,,,,,True,,True,False,False,True,,
06113,642,1323.0,,,,,954.0,,740.0,1577.6,376.0,916.4,,,681.0,,,,,312.0,,98.0,935.6,-266.0,274.4,,,,,,,True,,True,False,True,True,,
06115,299,595.0,,,,,260.0,,431.5,512.4,26.7,261.5,,,296.0,,,,,-39.0,,132.5,213.4,-272.3,-37.5,,,,,,,True,,True,True,True,True,,
08001,5320,2100.0,,,,,1351.0,,575.8,597.1,1488.9,1522.1,,,-3220.0,,,,,-3969.0,,-4744.2,-4722.9,-3831.1,-3797.9,,,,,,,False,,False,False,False,False,,
08003,60,7.0,,,,,22.0,,35.7,0.0,2.5,10.0,,,-53.0,,,,,-38.0,,-24.3,-60.0,-57.5,-50.0,,,,,,,True,,True,False,False,True,,
08005,3663,1610.0,,,,,1570.0,,656.0,889.9,1239.0,1000.2,,,-2053.0,,,,,-2093.0,,-3007.0,-2773.1,-2423.9,-2662.8,,,,,,,False,,False,False,False,False,,
08007,20,14.0,,,,,7.0,,0.2,,0.0,9.1,,,-6.0,,,,,-13.0,,-19.8,,-20.0,-10.9,,,,,,,False,,False,,False,False,,
08009,14,7.0,,,,,7.0,,0.0,,11.7,2.7,,,-7.0,,,,,-7.0,,-14.0,,-2.3,-11.3,,,,,,,False,,False,,True,False,,
08011,4,0.0,,,,,7.0,,1.1,,0.8,,,,-4.0,,,,,3.0,,-2.9,,-3.2,,,,,,,,True,,True,,True,,,
08013,2942,840.0,,,,,631.0,,1161.8,519.5,760.9,802.3,,,-2102.0,,,,,-2311.0,,-1780.2,-2422.5,-2181.1,-2139.7,,,,,,,False,,True,False,False,False,,
08014,341,112.0,,,,,161.0,,14.5,,6.9,98.0,,,-229.0,,,,,-180.0,,-326.5,,-334.1,-243.0,,,,,,,True,,False,,False,False,,
08015,69,14.0,,,,,27.0,,0.1,44.7,0.2,105.8,,,-55.0,,,,,-42.0,,-68.9,-24.3,-68.8,36.8,,,,,,,True,,False,True,False,True,,
08017,6,0.0,,,,,0.0,,0.0,,0.0,0.9,,,-6.0,,,,,-6.0,,-6.0,,-6.0,-5.1,,,,,,,False,,True,,False,True,,
08019,32,7.0,,,,,11.0,,0.1,,4.7,6.0,,,-25.0,,,,,-21.0,,-31.9,,-27.3,-26.0,,,,,,,True,,False,,False,False,,
08021,36,0.0,,,,,0.0,,0.3,,1.7,9.8,,,-36.0,,,,,-36.0,,-35.7,,-34.3,-26.2,,,,,,,False,,True,,True,True,,
08023,5,0.0,,,,,0.0,,0.2,,0.5,10.7,,,-5.0,,,,,-5.0,,-4.8,,-4.5,5.7,,,,,,,False,,True,,True,False,,
08025,16,0.0,,,,,5.0,,0.4,,3.6,0.7,,,-16.0,,,,,-11.0,,-15.6,,-12.4,-15.3,,,,,,,True,,True,,True,True,,
08027,3,0.0,,,,,0.0,,0.0,,2.3,,,,-3.0,,,,,-3.0,,-3.0,,-0.7,,,,,,,,False,,True,,True,,,
08029,33,70.0,,,,,4.0,,4.2,107.8,28.1,44.7,,,37.0,,,,,-29.0,,-28.8,74.8,-4.9,11.7,,,,,,,True,,True,False,True,True,,
08031,5617,1981.0,,,,,1802.0,,1062.2,776.8,916.9,1160.2,,,-3636.0,,,,,-3815.0,,-4554.8,-4840.2,-4700.1,-4456.8,,,,,,,False,,False,False,False,False,,
08033,1,0.0,,,,,0.0,,,,0.2,0.2,,,-1.0,,,,,-1.0,,,,-0.8,-0.8,,,,,,,False,,,,True,True,,
08035,1516,763.0,,,,,316.0,,568.5,143.9,243.4,476.1,,,-753.0,,,,,-1200.0,,-947.5,-1372.1,-1272.6,-1039.9,,,,,,,False,,False,False,False,False,,
08037,223,84.0,,,,,156.0,,15.1,272.7,3.7,282.3,,,-139.0,,,,,-67.0,,-207.9,49.7,-219.3,59.3,,,,,,,True,,False,True,False,True,,
08039,73,56.0,,,,,27.0,,4.4,111.9,9.1,36.3,,,-17.0,,,,,-46.0,,-68.6,38.9,-63.9,-36.7,,,,,,,False,,False,False,False,False,,
08041,3397,1449.0,,,,,1433.0,,1028.6,718.5,362.2,733.2,,,-1948.0,,,,,-1964.0,,-2368.4,-2678.5,-3034.8,-2663.8,,,,,,,False,,False,False,False,False,,
08043,467,35.0,,,,,93.0,,1.9,156.5,7.2,24.3,,,-432.0,,,,,-374.0,,-465.1,-310.5,-459.8,-442.7,,,,,,,True,,False,True,False,False,,
08045,277,147.0,,,,,74.0,,74.7,130.5,108.8,114.7,,,-130.0,,,,,-203.0,,-202.3,-146.5,-168.2,-162.3,,,,,,,False,,False,False,False,False,,
08047,11,7.0,,,,,7.0,,0.1,,0.7,,,,-4.0,,,,,-4.0,,-10.9,,-10.3,,,,,,,,False,,False,,False,,,
08049,77,28.0,,,,,13.0,,0.3,,0.0,40.9,,,-49.0,,,,,-64.0,,-76.7,,-77.0,-36.1,,,,,,,False,,False,,False,True,,
08051,14,35.0,,,,,26.0,,3.0,104.2,30.2,58.7,,,21.0,,,,,12.0,,-11.0,90.2,16.2,44.7,,,,,,,True,,True,False,True,False,,
08053,0,0.0,,,,,0.0,,0.0,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,,True,,False,,True,True,,
08055,25,0.0,,,,,0.0,,0.0,,0.1,1.9,,,-25.0,,,,,-25.0,,-25.0,,-24.9,-23.1,,,,,,,False,,True,,True,True,,
08057,1,0.0,,,,,0.0,,,,0.0,0.5,,,-1.0,,,,,-1.0,,,,-1.0,-0.5,,,,,,,False,,,,False,True,,
08059,2962,1225.0,,,,,793.0,,408.0,767.8,649.3,617.7,,,-1737.0,,,,,-2169.0,,-2554.0,-2194.2,-2312.7,-2344.3,,,,,,,False,,False,False,False,False,,
08061,3,0.0,,,,,0.0,,,,0.0,,,,-3.0,,,,,-3.0,,,,-3.0,,,,,,,,False,,,,False,,,
08063,55,14.0,,,,,11.0,,0.5,,0.4,42.4,,,-41.0,,,,,-44.0,,-54.5,,-54.6,-12.6,,,,,,,False,,False,,False,True,,
08065,46,7.0,,,,,9.0,,1.2,,7.8,11.5,,,-39.0,,,,,-37.0,,-44.8,,-38.2,-34.5,,,,,,,True,,False,,True,True,,
08067,106,35.0,,,,,24.0,,10.4,143.7,7.7,18.8,,,-71.0,,,,,-82.0,,-95.6,37.7,-98.3,-87.2,,,,,,,False,,False,True,False,False,,
08069,1819,945.0,,,,,799.0,,456.3,2158.0,216.9,405.4,,,-874.0,,,,,-1020.0,,-1362.7,339.0,-1602.1,-1413.6,,,,,,,False,,False,True,False,False,,
08071,49,0.0,,,,,1.0,,0.1,,2.3,,,,-49.0,,,,,-48.0,,-48.9,,-46.7,,,,,,,,True,,True,,True,,,
08073,19,0.0,,,,,11.0,,0.0,,0.0,0.6,,,-19.0,,,,,-8.0,,-19.0,,-19.0,-18.4,,,,,,,True,,True,,False,True,,
08075,480,112.0,,,,,159.0,,9.2,1.8,75.5,23.8,,,-368.0,,,,,-321.0,,-470.8,-478.2,-404.5,-456.2,,,,,,,True,,False,False,False,False,,
08077,833,315.0,,,,,103.0,,143.7,661.4,88.0,200.6,,,-518.0,,,,,-730.0,,-689.3,-171.6,-745.0,-632.4,,,,,,,False,,False,True,False,False,,
08079,2,0.0,,,,,0.0,,0.1,,0.0,2.9,,,-2.0,,,,,-2.0,,-1.9,,-2.0,0.9,,,,,,,False,,True,,False,True,,
08081,27,7.0,,,,,2.0,,0.2,,2.8,9.4,,,-20.0,,,,,-25.0,,-26.8,,-24.2,-17.6,,,,,,,False,,False,,False,True,,
08083,69,21.0,,,,,3.0,,0.4,55.5,30.7,25.6,,,-48.0,,,,,-66.0,,-68.6,-13.5,-38.3,-43.4,,,,,,,False,,False,True,True,True,,
08085,105,63.0,,,,,43.0,,6.7,188.7,5.6,46.9,,,-42.0,,,,,-62.0,,-98.3,83.7,-99.4,-58.1,,,,,,,False,,False,False,False,False,,
08087,132,56.0,,,,,143.0,,2.4,2.5,45.1,58.8,,,-76.0,,,,,11.0,,-129.6,-129.5,-86.9,-73.2,,,,,,,True,,False,False,False,True,,
08089,43,0.0,,,,,10.0,,0.4,,23.7,26.7,,,-43.0,,,,,-33.0,,-42.6,,-19.3,-16.3,,,,,,,True,,True,,True,True,,
08091,12,28.0,,,,,0.0,,0.1,,2.2,29.1,,,16.0,,,,,-12.0,,-11.9,,-9.8,17.1,,,,,,,True,,True,,True,False,,
08093,48,21.0,,,,,11.0,,0.2,,3.2,8.7,,,-27.0,,,,,-37.0,,-47.8,,-44.8,-39.3,,,,,,,False,,False,,False,False,,
08095,30,0.0,,,,,1.0,,0.0,,0.0,1.3,,,-30.0,,,,,-29.0,,-30.0,,-30.0,-28.7,,,,,,,True,,True,,False,True,,
08097,84,35.0,,,,,23.0,,4.1,358.1,11.6,28.3,,,-49.0,,,,,-61.0,,-79.9,274.1,-72.5,-55.7,,,,,,,False,,False,False,False,False,,
08099,79,35.0,,,,,33.0,,0.5,,6.7,21.2,,,-44.0,,,,,-46.0,,-78.5,,-72.3,-57.8,,,,,,,False,,False,,False,False,,
08101,875,385.0,,,,,223.0,,148.2,612.2,191.9,266.8,,,-490.0,,,,,-652.0,,-726.8,-262.8,-683.1,-608.2,,,,,,,False,,False,True,False,False,,
08103,6,7.0,,,,,0.0,,0.2,,0.1,,,,1.0,,,,,-6.0,,-5.8,,-6.0,,,,,,,,False,,False,,False,,,
08105,24,0.0,,,,,4.0,,1.4,,1.8,5.6,,,-24.0,,,,,-20.0,,-22.6,,-22.2,-18.4,,,,,,,True,,True,,True,True,,
08107,69,14.0,,,,,9.0,,0.0,154.3,3.3,28.8,,,-55.0,,,,,-60.0,,-69.0,85.3,-65.7,-40.2,,,,,,,False,,False,False,False,True,,
08109,22,7.0,,,,,2.0,,0.0,0.0,0.8,5.8,,,-15.0,,,,,-20.0,,-22.0,-22.0,-21.2,-16.2,,,,,,,False,,False,False,False,False,,
08111,5,21.0,,,,,0.0,,0.0,,0.8,6.9,,,16.0,,,,,-5.0,,-5.0,,-4.2,1.9,,,,,,,True,,True,,True,True,,
08113,12,7.0,,,,,0.0,,1.0,,0.6,11.6,,,-5.0,,,,,-12.0,,-11.0,,-11.4,-0.4,,,,,,,False,,False,,False,True,,
