,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42035,615,1148.0,,1171.8,,805.0,691.0,,,,,638.7,632.6,,,785.0,,1253.5,,646.5,912.5,,1502.0,727.8,47.0,,802.0,786.5,,,,,,,,,578.7,533.0,,556.8,,190.0,76.0,,,,,23.7,17.6,,,170.0,,638.5,,31.5,297.5,,887.0,112.8,-568.0,,187.0,171.5,,,,,,,,,-36.3,,False,,True,True,,,,,True,True,,,True,,False,,True,True,,False,True,False,,True,True,,,,,,,,,True
42037,1377,1312.0,,1299.4,,1185.0,1443.0,,,,,723.5,979.0,,,1358.0,,1238.6,,961.7,1114.0,,1766.0,1180.1,83.5,,1035.0,1240.1,,,,,981.5,,,,2208.3,-65.0,,-77.6,,-192.0,66.0,,,,,-653.5,-398.0,,,-19.0,,-138.4,,-415.3,-263.0,,389.0,-196.9,-1293.5,,-342.0,-136.9,,,,,-395.5,,,,831.3,,False,,False,False,,,,,False,False,,,True,,False,,False,False,,False,False,False,,False,False,,,,,False,,,,False
42039,1052,1756.0,,1879.0,,1365.0,431.0,,,,,1317.9,1277.2,,,1807.0,,1676.5,,942.3,1177.5,,1404.0,1130.7,0.0,,1438.0,1860.1,,,,,2621.3,,,,1502.5,704.0,,827.0,,313.0,-621.0,,,,,265.9,225.2,,,755.0,,624.5,,-109.7,125.5,,352.0,78.7,-1052.0,,386.0,808.1,,,,,1569.3,,,,450.5,,False,,True,True,,,,,True,True,,,False,,True,,True,True,,True,True,False,,True,False,,,,,False,,,,True
42041,3215,4576.0,,4659.9,,3697.0,3695.0,,,,,2677.9,4041.0,,,4391.0,,3060.9,,3852.2,4016.5,,6217.0,3337.4,328.6,,3186.0,4385.7,,,,,5160.9,1881.0,,,6627.9,1361.0,,1444.9,,482.0,480.0,,,,,-537.1,826.0,,,1176.0,,-154.1,,637.2,801.5,,3002.0,122.4,-2886.4,,-29.0,1170.7,,,,,1945.9,-1334.0,,,3412.9,,False,,True,True,,,,,True,True,,,True,,True,,True,True,,False,True,False,,True,True,,,,,False,True,,,False
42043,3964,4804.0,,4955.1,,3997.0,2632.0,,,,,3642.9,3740.4,,,4575.0,,3835.2,,4479.5,4554.5,,4374.0,3802.4,511.3,,3623.0,5384.2,,,,,4618.2,2723.0,,,6939.5,840.0,,991.1,,33.0,-1332.0,,,,,-321.1,-223.6,,,611.0,,-128.8,,515.5,590.5,,410.0,-161.6,-3452.7,,-341.0,1420.2,,,,,654.2,-1241.0,,,2975.5,,False,,True,False,,,,,True,True,,,True,,True,,True,True,,True,True,False,,True,False,,,,,True,False,,,False
42045,7651,7720.0,,7562.4,8274.1,6681.0,7265.0,,,,,6352.5,6507.2,,6730.2,6623.0,,4583.1,,6747.5,7404.5,,7584.5,6122.9,961.1,,5743.0,9441.1,,,,,9774.4,4280.0,,,3710.3,69.0,,-88.6,623.1,-970.0,-386.0,,,,,-1298.5,-1143.8,,-920.8,-1028.0,,-3067.9,,-903.5,-246.5,,-66.5,-1528.1,-6689.9,,-1908.0,1790.1,,,,,2123.4,-3371.0,,,-3940.7,,False,False,False,False,,,,,False,False,,False,False,,False,,False,False,,True,False,False,,False,False,,,,,False,False,,,False
42047,761,872.0,,853.9,,663.0,624.0,,,,,416.8,469.6,,,605.0,,1191.9,,441.3,779.5,,1453.5,601.1,16.2,,650.0,600.1,,,,,,,,,402.5,111.0,,92.9,,-98.0,-137.0,,,,,-344.2,-291.4,,,-156.0,,430.9,,-319.7,18.5,,692.5,-159.9,-744.8,,-111.0,-160.9,,,,,,,,,-358.5,,True,,True,False,,,,,False,False,,,False,,False,,False,True,,False,False,False,,False,False,,,,,,,,,False
42049,3594,5612.0,,5566.0,,4338.0,4672.0,,,,,3121.1,4182.8,,,5073.0,,4310.0,,4941.3,4254.5,,5298.5,3891.5,1477.9,,4266.0,4995.7,,,,,5073.9,2444.0,,,4428.3,2018.0,,1972.0,,744.0,1078.0,,,,,-472.9,588.8,,,1479.0,,716.0,,1347.3,660.5,,1704.5,297.5,-2116.1,,672.0,1401.7,,,,,1479.9,-1150.0,,,834.3,,True,,True,True,,,,,True,True,,,True,,True,,True,True,,True,True,False,,True,True,,,,,True,True,,,True
42051,2712,4240.0,,4414.6,,2893.0,1682.0,,,,,2349.1,2261.5,,,2853.0,,6853.7,,2849.1,2876.5,,5117.0,2709.3,211.5,,2694.0,3103.7,,,,,2582.9,2387.0,,,5753.2,1528.0,,1702.6,,181.0,-1030.0,,,,,-362.9,-450.5,,,141.0,,4141.7,,137.1,164.5,,2405.0,-2.7,-2500.5,,-18.0,391.7,,,,,-129.1,-325.0,,,3041.2,,False,,True,True,,,,,True,True,,,True,,False,,True,True,,False,True,False,,True,True,,,,,True,True,,,False
42053,965,300.0,,309.4,,176.0,362.0,,,,,86.8,312.6,,,167.0,,160.1,,86.1,,,247.0,220.0,22.8,,174.0,147.0,,,,,,,,,210.3,-665.0,,-655.6,,-789.0,-603.0,,,,,-878.2,-652.4,,,-798.0,,-804.9,,-878.9,,,-718.0,-745.0,-942.2,,-791.0,-818.0,,,,,,,,,-754.7,,True,,False,True,,,,,False,True,,,False,,False,,False,,,False,False,False,,False,False,,,,,,,,,False
42055,2856,2920.0,,2763.6,,2178.0,1205.0,,,,,2118.0,2285.2,,,3138.0,,1912.9,,2000.8,2838.0,,2974.5,1937.8,0.2,,2086.0,2967.5,,,,,1710.0,1217.0,,,4338.2,64.0,,-92.4,,-678.0,-1651.0,,,,,-738.0,-570.8,,,282.0,,-943.1,,-855.2,-18.0,,118.5,-918.2,-2855.8,,-770.0,111.5,,,,,-1146.0,-1639.0,,,1482.2,,False,,False,False,,,,,False,False,,,False,,False,,False,True,,False,False,False,,False,False,,,,,False,False,,,False
42057,332,276.0,,256.9,,190.0,58.0,,,,,169.7,256.7,,,292.0,,118.6,,165.4,,,138.0,187.0,0.1,,182.0,243.9,,,,,,,,,471.4,-56.0,,-75.1,,-142.0,-274.0,,,,,-162.3,-75.3,,,-40.0,,-213.4,,-166.6,,,-194.0,-145.0,-331.9,,-150.0,-88.1,,,,,,,,,139.4,,False,,False,False,,,,,False,False,,,True,,False,,False,,,False,False,False,,False,False,,,,,,,,,False
42059,757,928.0,,928.9,,655.0,299.0,,,,,496.9,628.8,,,677.0,,996.5,,524.2,885.0,,1081.5,630.0,76.7,,597.0,567.1,,,,,,,,,813.9,171.0,,171.9,,-102.0,-458.0,,,,,-260.1,-128.2,,,-80.0,,239.5,,-232.8,128.0,,324.5,-127.0,-680.3,,-160.0,-189.9,,,,,,,,,56.9,,False,,True,False,,,,,False,True,,,True,,False,,False,True,,False,True,False,,True,False,,,,,,,,,True
42061,855,1276.0,,1250.2,,1043.0,894.0,,,,,660.8,1178.0,,,984.0,,1158.5,,747.0,1116.0,,1720.0,1163.2,84.6,,894.0,1215.9,,,,,841.2,,,,1151.1,421.0,,395.2,,188.0,39.0,,,,,-194.2,323.0,,,129.0,,303.5,,-108.0,261.0,,865.0,308.2,-770.4,,39.0,360.9,,,,,-13.8,,,,296.1,,True,,True,True,,,,,True,True,,,True,,True,,True,True,,False,True,False,,True,True,,,,,True,,,,True
42063,825,856.0,,816.5,,785.0,271.0,,,,,781.2,904.9,,,1792.0,,461.4,,764.9,834.0,,855.0,530.0,0.3,,903.0,1352.8,,,,,897.8,,,,667.8,31.0,,-8.5,,-40.0,-554.0,,,,,-43.8,79.9,,,967.0,,-363.6,,-60.1,9.0,,30.0,-295.0,-824.7,,78.0,527.8,,,,,72.8,,,,-157.2,,True,,False,False,,,,,False,False,,,False,,False,,False,True,,True,False,False,,False,False,,,,,False,,,,False
42065,604,804.0,,923.6,,674.0,410.0,,,,,507.1,580.9,,,996.0,,380.8,,390.2,958.5,,580.0,483.0,0.0,,707.0,777.3,,,,,,,,,1548.0,200.0,,319.6,,70.0,-194.0,,,,,-96.9,-23.1,,,392.0,,-223.2,,-213.8,354.5,,-24.0,-121.0,-604.0,,103.0,173.3,,,,,,,,,944.0,,False,,True,True,,,,,True,True,,,False,,False,,False,False,,True,True,False,,True,True,,,,,,,,,False
42067,357,484.0,,487.5,,426.0,488.0,,,,,368.2,351.1,,,467.0,,667.0,,282.5,,,532.5,360.0,0.4,,356.0,449.2,,,,,,,,,398.5,127.0,,130.5,,69.0,131.0,,,,,11.2,-5.9,,,110.0,,310.0,,-74.5,,,175.5,3.0,-356.6,,-1.0,92.2,,,,,,,,,41.5,,False,,True,False,,,,,True,True,,,True,,False,,True,,,False,True,False,,True,True,,,,,,,,,True
42069,3594,3612.0,,3650.0,,3163.0,4122.0,,,,,2159.8,3030.4,,5039.5,4207.0,,3326.2,,3038.4,3149.0,,4454.5,3400.4,338.8,,2695.0,3113.0,,,,,2650.0,2862.0,,,5148.1,18.0,,56.0,,-431.0,528.0,,,,,-1434.2,-563.6,,1445.5,613.0,,-267.8,,-555.6,-445.0,,860.5,-193.6,-3255.2,,-899.0,-481.0,,,,,-944.0,-732.0,,,1554.1,,False,,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,,,,,False,False,,,False
42071,9113,9056.0,,8906.4,9740.3,7547.0,5883.0,,,,,7035.4,7317.9,,7416.6,9365.0,,5692.7,,8268.2,8959.5,,9199.0,6423.7,3930.0,,7449.0,5993.1,,,,,7400.8,4130.0,,,6066.8,-57.0,,-206.6,627.3,-1566.0,-3230.0,,,,,-2077.6,-1795.1,,-1696.4,252.0,,-3420.3,,-844.8,-153.5,,86.0,-2689.3,-5183.0,,-1664.0,-3119.9,,,,,-1712.2,-4983.0,,,-3046.2,,False,False,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,,,,,False,False,,,False
42073,1221,1584.0,,1670.6,,1267.0,781.0,,,,,1009.0,1219.2,,,1953.0,,1268.1,,1207.0,1258.0,,1428.0,1107.6,118.4,,1244.0,1480.6,,,,,1409.1,,,,1285.7,363.0,,449.6,,46.0,-440.0,,,,,-212.0,-1.8,,,732.0,,47.1,,-14.0,37.0,,207.0,-113.4,-1102.6,,23.0,259.6,,,,,188.1,,,,64.7,,False,,True,False,,,,,True,True,,,False,,True,,True,True,,True,True,False,,True,True,,,,,True,,,,True
42075,2964,2800.0,,2930.5,,2315.0,2004.0,,,,,1905.4,2252.8,,,3049.0,,1734.9,,2207.8,2468.5,,3298.5,2279.5,425.7,,2252.0,3125.2,,,,,3019.6,1907.0,,,1690.7,-164.0,,-33.5,,-649.0,-960.0,,,,,-1058.6,-711.2,,,85.0,,-1229.1,,-756.2,-495.5,,334.5,-684.5,-2538.3,,-712.0,161.2,,,,,55.6,-1057.0,,,-1273.3,,True,,False,False,,,,,False,False,,,True,,False,,False,False,,False,False,False,,False,True,,,,,True,False,,,False
42077,7584,8284.0,,8175.2,,6388.0,10025.0,,,,,5002.0,5805.8,,7710.2,7113.0,,5797.9,,5652.6,6970.5,,8274.0,6003.8,1754.8,,6132.0,6754.4,,,,,10158.2,5525.0,,,5634.2,700.0,,591.2,,-1196.0,2441.0,,,,,-2582.0,-1778.2,,126.2,-471.0,,-1786.1,,-1931.4,-613.5,,690.0,-1580.2,-5829.2,,-1452.0,-829.6,,,,,2574.2,-2059.0,,,-1949.8,,True,,False,False,,,,,False,False,,True,True,,False,,False,True,,True,False,False,,False,False,,,,,False,False,,,False
42079,5248,5208.0,,5550.7,,4509.0,1657.0,,,,,4040.0,5538.4,,6419.8,6720.0,,5269.2,,4264.4,4248.5,,8468.5,4507.7,822.7,,4289.0,6352.8,,,,,8351.2,2733.0,,,4624.7,-40.0,,302.7,,-739.0,-3591.0,,,,,-1208.0,290.4,,1171.8,1472.0,,21.2,,-983.6,-999.5,,3220.5,-740.3,-4425.3,,-959.0,1104.8,,,,,3103.2,-2515.0,,,-623.3,,False,,False,False,,,,,False,False,,False,False,,True,,False,False,,False,False,False,,False,False,,,,,False,False,,,False
42081,2157,3596.0,,3633.1,,2421.0,1694.0,,,,,1985.8,1912.3,,,2193.0,,4093.0,,2186.8,2387.5,,5127.0,2273.1,333.3,,2464.0,2291.3,,,,,2053.9,,,,4561.5,1439.0,,1476.1,,264.0,-463.0,,,,,-171.2,-244.7,,,36.0,,1936.0,,29.8,230.5,,2970.0,116.1,-1823.7,,307.0,134.3,,,,,-103.1,,,,2404.5,,False,,True,True,,,,,True,True,,,True,,False,,True,True,,False,True,False,,True,True,,,,,True,,,,False
42083,866,972.0,,975.0,,771.0,633.0,,,,,507.7,743.2,,,849.0,,750.5,,534.2,971.0,,1381.0,717.7,0.1,,777.0,754.5,,,,,,,,,986.1,106.0,,109.0,,-95.0,-233.0,,,,,-358.3,-122.8,,,-17.0,,-115.5,,-331.8,105.0,,515.0,-148.3,-865.9,,-89.0,-111.5,,,,,,,,,120.1,,False,,True,False,,,,,False,False,,,True,,False,,False,True,,False,False,False,,True,False,,,,,,,,,False
42085,1610,2216.0,,2360.3,,1677.0,868.0,,,,,1482.0,1906.7,,,2441.0,,1467.2,,1293.4,1355.0,,1898.0,1546.7,0.2,,1865.0,2250.0,,,,,1961.4,,,,1822.8,606.0,,750.3,,67.0,-742.0,,,,,-128.0,296.7,,,831.0,,-142.8,,-316.6,-255.0,,288.0,-63.3,-1609.8,,255.0,640.0,,,,,351.4,,,,212.8,,False,,True,False,,,,,True,True,,,False,,True,,True,True,,True,True,False,,True,False,,,,,True,,,,True
42087,850,1072.0,,1104.1,,667.0,589.0,,,,,783.1,897.9,,,1067.0,,398.6,,526.1,652.0,,573.0,563.7,0.0,,789.0,1002.4,,,,,1171.7,,,,1172.7,222.0,,254.1,,-183.0,-261.0,,,,,-66.9,47.9,,,217.0,,-451.4,,-323.9,-198.0,,-277.0,-286.3,-850.0,,-61.0,152.4,,,,,321.7,,,,322.7,,False,,True,False,,,,,True,True,,,True,,False,,False,True,,False,False,False,,True,True,,,,,False,,,,False
42089,2415,2248.0,,2212.8,,1831.0,2746.0,,,,,1493.7,1724.1,,1895.5,2507.0,,1252.2,,1854.0,1793.5,,2239.0,1865.2,211.2,,1649.0,2480.5,,,,,2628.0,1219.0,,,3311.3,-167.0,,-202.2,,-584.0,331.0,,,,,-921.3,-690.9,,-519.5,92.0,,-1162.8,,-561.0,-621.5,,-176.0,-549.8,-2203.8,,-766.0,65.5,,,,,213.0,-1196.0,,,896.3,,False,,False,False,,,,,False,False,,False,True,,False,,False,False,,False,False,False,,False,True,,,,,False,False,,,False
42091,11431,12216.0,,12187.7,12623.5,9865.0,16477.0,,,,,9093.3,9783.3,,11426.0,11203.0,,7625.8,,12153.5,10002.5,,10849.0,9363.0,1994.9,,8450.0,12154.1,,,,,6748.0,7637.0,,,3186.4,785.0,,756.7,1192.5,-1566.0,5046.0,,,,,-2337.7,-1647.7,,-5.0,-228.0,,-3805.2,,722.5,-1428.5,,-582.0,-2068.0,-9436.1,,-2981.0,723.1,,,,,-4683.0,-3794.0,,,-8244.6,,True,False,False,False,,,,,False,False,,True,True,,False,,True,False,,True,False,False,,False,True,,,,,False,False,,,False
42093,806,812.0,,962.2,,413.0,677.0,,,,,222.2,1223.7,,,427.0,,953.2,,382.3,,,475.0,442.0,0.0,,486.0,242.8,,,,,,,,,120.9,6.0,,156.2,,-393.0,-129.0,,,,,-583.8,417.7,,,-379.0,,147.2,,-423.7,,,-331.0,-364.0,-806.0,,-320.0,-563.2,,,,,,,,,-685.1,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,False,,,,,,,,,False
42095,6121,7296.0,,7212.1,,5268.0,7247.0,,,,,4131.8,4792.1,,6671.2,4968.0,,5087.6,,4538.3,5355.0,,7333.0,4843.1,1558.7,,5140.0,5580.6,,,,,8319.3,4087.0,,,14740.8,1175.0,,1091.1,,-853.0,1126.0,,,,,-1989.2,-1328.9,,550.2,-1153.0,,-1033.4,,-1582.7,-766.0,,1212.0,-1277.9,-4562.3,,-981.0,-540.4,,,,,2198.3,-2034.0,,,8619.8,,True,,True,True,,,,,False,False,,True,True,,True,,False,True,,False,False,False,,True,True,,,,,False,False,,,False
42097,1876,1884.0,,1906.7,,1552.0,1099.0,,,,,1252.7,1330.5,,,1938.0,,1461.6,,1347.9,1716.5,,2460.5,1542.7,141.6,,1460.0,1942.3,,,,,1133.1,,,,1652.2,8.0,,30.7,,-324.0,-777.0,,,,,-623.3,-545.5,,,62.0,,-414.4,,-528.1,-159.5,,584.5,-333.3,-1734.4,,-416.0,66.3,,,,,-742.9,,,,-223.8,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,,,,,False,,,,False
42099,717,1020.0,,1029.7,,835.0,593.0,,,,,553.2,739.0,,,822.0,,1295.8,,777.2,1161.0,,1025.0,723.0,92.4,,710.0,920.7,,,,,,,,,778.5,303.0,,312.7,,118.0,-124.0,,,,,-163.8,22.0,,,105.0,,578.8,,60.2,444.0,,308.0,6.0,-624.6,,-7.0,203.7,,,,,,,,,61.5,,False,,True,True,,,,,True,True,,,True,,False,,True,False,,False,True,False,,True,True,,,,,,,,,True
42101,16245,16616.0,,15239.2,20968.0,14006.0,8643.0,,,,,17975.5,14228.1,,15637.1,17784.0,,11962.7,,19049.6,25288.5,,15303.0,10648.7,31.0,,13779.0,15793.1,,,,,16123.2,7525.0,,,25649.0,371.0,,-1005.8,4723.0,-2239.0,-7602.0,,,,,1730.5,-2016.9,,-607.9,1539.0,,-4282.3,,2804.6,9043.5,,-942.0,-5596.3,-16214.0,,-2466.0,-451.9,,,,,-121.8,-8720.0,,,9404.0,,False,False,False,False,,,,,False,False,,False,False,,False,,False,False,,False,False,False,,False,False,,,,,True,False,,,False
42103,658,524.0,,517.2,,498.0,386.0,,,,,353.6,507.5,,,632.0,,458.2,,498.2,652.0,,704.0,490.4,27.9,,554.0,348.8,,,,,,,,,437.9,-134.0,,-140.8,,-160.0,-272.0,,,,,-304.4,-150.5,,,-26.0,,-199.8,,-159.8,-6.0,,46.0,-167.6,-630.1,,-104.0,-309.2,,,,,,,,,-220.1,,False,,False,False,,,,,False,False,,,True,,False,,False,True,,True,False,False,,True,False,,,,,,,,,False
42105,257,244.0,,294.1,,198.0,51.0,,,,,139.3,321.2,,,292.0,,70.5,,96.1,,,169.0,208.2,0.0,,218.0,263.7,,,,,,,,,302.2,-13.0,,37.1,,-59.0,-206.0,,,,,-117.7,64.2,,,35.0,,-186.5,,-160.9,,,-88.0,-48.8,-257.0,,-39.0,6.7,,,,,,,,,45.2,,False,,False,False,,,,,False,False,,,False,,False,,False,,,False,False,False,,False,True,,,,,,,,,False
42107,3452,3744.0,,3718.6,,3024.0,2991.0,,,,,1877.2,2744.2,,,3117.0,,3371.5,,2301.7,2544.5,,4873.0,3158.0,378.8,,2860.0,3254.6,,,,,4573.6,2751.0,,,3692.2,292.0,,266.6,,-428.0,-461.0,,,,,-1574.8,-707.8,,,-335.0,,-80.5,,-1150.3,-907.5,,1421.0,-294.0,-3073.2,,-592.0,-197.4,,,,,1121.6,-701.0,,,240.2,,True,,False,False,,,,,False,False,,,False,,True,,False,False,,False,False,False,,False,True,,,,,False,False,,,True
42109,644,648.0,,650.2,,613.0,388.0,,,,,518.1,514.1,,,792.0,,676.0,,584.6,757.0,,1043.0,506.0,143.1,,501.0,697.0,,,,,,,,,630.2,4.0,,6.2,,-31.0,-256.0,,,,,-125.9,-129.9,,,148.0,,32.0,,-59.4,113.0,,399.0,-138.0,-500.9,,-143.0,53.0,,,,,,,,,-13.8,,False,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,,,,,,,,,False
42111,1614,2484.0,,2637.5,,1714.0,1748.0,,,,,1341.5,1478.0,,,1637.0,,2624.0,,1071.4,1848.0,,2654.5,1363.1,0.1,,1722.0,1957.5,,,,,2634.9,,,,402.5,870.0,,1023.5,,100.0,134.0,,,,,-272.5,-136.0,,,23.0,,1010.0,,-542.6,234.0,,1040.5,-250.9,-1613.9,,108.0,343.5,,,,,1020.9,,,,-1211.5,,False,,True,True,,,,,True,True,,,True,,False,,True,True,,False,True,False,,True,True,,,,,False,,,,False
42113,122,64.0,,62.3,,48.0,14.0,,,,,36.8,71.2,,,98.0,,29.8,,42.7,,,35.0,66.8,0.0,,48.0,78.4,,,,,,,,,62.1,-58.0,,-59.7,,-74.0,-108.0,,,,,-85.2,-50.8,,,-24.0,,-92.2,,-79.3,,,-87.0,-55.2,-122.0,,-74.0,-43.6,,,,,,,,,-59.9,,False,,False,False,,,,,False,True,,,True,,False,,False,,,False,True,False,,False,True,,,,,,,,,False
42115,473,384.0,,395.8,,365.0,360.0,,,,,249.3,323.9,,,708.0,,284.0,,521.0,417.5,,360.0,351.4,47.2,,372.0,522.3,,,,,,,,,282.5,-89.0,,-77.2,,-108.0,-113.0,,,,,-223.7,-149.1,,,235.0,,-189.0,,48.0,-55.5,,-113.0,-121.6,-425.8,,-101.0,49.3,,,,,,,,,-190.5,,True,,False,False,,,,,False,False,,,False,,False,,True,True,,False,False,False,,False,True,,,,,,,,,False
42117,359,452.0,,443.6,,430.0,129.0,,,,,417.9,430.2,,,739.0,,359.2,,389.4,521.5,,454.0,300.3,0.0,,480.0,725.6,,,,,,,,,488.0,93.0,,84.6,,71.0,-230.0,,,,,58.9,71.2,,,380.0,,0.2,,30.4,162.5,,95.0,-58.7,-359.0,,121.0,366.6,,,,,,,,,129.0,,True,,True,False,,,,,True,True,,,False,,True,,True,False,,False,True,False,,False,False,,,,,,,,,False
42119,1094,1328.0,,1368.6,,949.0,1940.0,,,,,806.9,829.0,,,893.0,,917.8,,828.0,733.0,,1530.0,883.5,337.7,,984.0,1090.9,,,,,839.0,,,,349.7,234.0,,274.6,,-145.0,846.0,,,,,-287.1,-265.0,,,-201.0,,-176.2,,-266.0,-361.0,,436.0,-210.5,-756.3,,-110.0,-3.1,,,,,-255.0,,,,-744.3,,False,,True,False,,,,,False,False,,,True,,True,,False,False,,False,True,False,,True,True,,,,,False,,,,False
42121,741,1220.0,,1297.1,,997.0,582.0,,,,,634.9,870.6,,,1136.0,,1111.2,,699.9,913.0,,1455.5,940.3,0.1,,899.0,1027.8,,,,,,,,,1651.4,479.0,,556.1,,256.0,-159.0,,,,,-106.1,129.6,,,395.0,,370.2,,-41.1,172.0,,714.5,199.3,-740.9,,158.0,286.8,,,,,,,,,910.4,,False,,True,True,,,,,True,True,,,True,,True,,True,True,,False,True,False,,True,True,,,,,,,,,False
42123,608,1172.0,,1196.9,,845.0,809.0,,,,,486.0,683.8,,,890.0,,1467.9,,592.8,1008.0,,1865.5,731.5,95.5,,846.0,767.8,,,,,,,,,639.9,564.0,,588.9,,237.0,201.0,,,,,-122.0,75.8,,,282.0,,859.9,,-15.2,400.0,,1257.5,123.5,-512.5,,238.0,159.8,,,,,,,,,31.9,,False,,True,True,,,,,True,True,,,True,,False,,True,True,,False,True,True,,True,True,,,,,,,,,True
42125,3609,3460.0,,3563.4,,2906.0,2179.0,,,,,2270.8,2689.6,,,4191.0,,2981.5,,2997.0,2919.5,,4939.5,2684.7,727.8,,2799.0,2918.3,,,,,3146.0,1537.0,,,3923.8,-149.0,,-45.6,,-703.0,-1430.0,,,,,-1338.2,-919.4,,,582.0,,-627.5,,-612.0,-689.5,,1330.5,-924.3,-2881.2,,-810.0,-690.7,,,,,-463.0,-2072.0,,,314.8,,True,,False,False,,,,,False,False,,,False,,False,,False,False,,False,False,False,,False,False,,,,,False,False,,,False
42127,874,1564.0,,1511.6,,1144.0,1181.0,,,,,566.7,1195.7,,,778.0,,1778.3,,914.3,1582.5,,1605.0,1190.4,120.4,,920.0,895.2,,,,,,,,,1695.5,690.0,,637.6,,270.0,307.0,,,,,-307.3,321.7,,,-96.0,,904.3,,40.3,708.5,,731.0,316.4,-753.6,,46.0,21.2,,,,,,,,,821.5,,True,,True,True,,,,,True,True,,,True,,False,,True,False,,False,True,False,,True,True,,,,,,,,,False
42129,5831,7712.0,,8347.2,,7137.0,2722.0,,,,,4873.2,6175.1,,7672.2,7305.0,,7637.8,,6366.9,4751.0,,8267.5,5476.6,0.3,,5845.0,7626.9,,,,,7133.0,2724.0,,,14955.5,1881.0,,2516.2,,1306.0,-3109.0,,,,,-957.8,344.1,,1841.2,1474.0,,1806.8,,535.9,-1080.0,,2436.5,-354.4,-5830.7,,14.0,1795.9,,,,,1302.0,-3107.0,,,9124.5,,False,,True,False,,,,,True,True,,True,True,,True,,True,True,,False,True,False,,True,True,,,,,True,False,,,False
