,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
31167,9,4.0,,3.2,,6.0,1.0,,,,,7.6,,8.2,,,19.0,7.1,6.6,,3.0,5.3,,,,8.0,5.0,8.0,,,,,,,18.5,,,,7.6,7.2,-5.0,,-5.8,,-3.0,-8.0,,,,,-1.4,,-0.8,,,10.0,-1.9,-2.4,,-6.0,-3.7,,,,-1.0,-4.0,-1.0,,,,,,,9.5,,,,-1.4,-1.8,,False,,True,False,,,,,True,,True,,,False,True,True,,False,True,,,,True,True,True,,,,,,,False,,,,True,True
31169,26,22.0,,21.0,,19.0,10.0,,,,,11.5,,17.8,,,22.0,11.9,11.9,,21.0,19.1,,,,20.0,17.0,10.0,,,,,,,20.9,,,,24.4,21.0,-4.0,,-5.0,,-7.0,-16.0,,,,,-14.5,,-8.2,,,-4.0,-14.1,-14.1,,-5.0,-6.9,,,,-6.0,-9.0,-16.0,,,,,,,-5.1,,,,-1.6,-5.0,,False,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,True,False
31171,1,1.0,,1.1,,1.0,0.0,,,,,0.7,,1.2,,,2.0,2.4,0.5,,2.0,1.2,,,,1.0,1.0,2.0,,,,,,,,,,,1.4,,0.0,,0.1,,0.0,-1.0,,,,,-0.3,,0.2,,,1.0,1.4,-0.5,,1.0,0.2,,,,0.0,0.0,1.0,,,,,,,,,,,0.4,,,False,,True,False,,,,,False,,False,,,False,False,False,,False,False,,,,True,True,False,,,,,,,,,,,False,
31173,24,17.0,,18.8,,14.0,10.0,,,,,13.2,,17.8,,,14.0,4.5,13.0,,5.0,11.0,,,,16.0,13.0,21.3,,,,,,,23.0,,,,14.8,20.3,-7.0,,-5.2,,-10.0,-14.0,,,,,-10.8,,-6.2,,,-10.0,-19.5,-11.0,,-19.0,-13.0,,,,-8.0,-11.0,-2.7,,,,,,,-1.0,,,,-9.2,-3.7,,True,,False,False,,,,,False,,True,,,False,False,False,,False,False,,,,False,False,True,,,,,,,True,,,,False,True
31175,11,12.0,,12.0,,12.0,6.0,,,,,6.1,,11.1,,,13.0,38.3,8.8,,11.0,14.7,,,,19.0,11.0,13.9,,,,,,,18.6,,,,16.2,6.9,1.0,,1.0,,1.0,-5.0,,,,,-4.9,,0.1,,,2.0,27.3,-2.2,,0.0,3.7,,,,8.0,0.0,2.9,,,,,,,7.6,,,,5.2,-4.1,,False,,False,False,,,,,False,,True,,,False,False,False,,True,False,,,,False,True,False,,,,,,,False,,,,False,False
31177,80,70.0,,71.5,,64.0,24.0,,,,,39.5,,69.0,,,68.0,49.3,43.5,,63.0,64.0,,,,73.0,55.0,76.0,,,,,,,69.5,,,,52.0,65.3,-10.0,,-8.5,,-16.0,-56.0,,,,,-40.5,,-11.0,,,-12.0,-30.7,-36.5,,-17.0,-16.0,,,,-7.0,-25.0,-4.0,,,,,,,-10.5,,,,-28.0,-14.7,,True,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,True,False,True,,,,,,,False,,,,False,False
31179,14,9.0,,9.4,,9.0,7.0,,,,,14.9,,15.0,,,23.0,7.4,16.0,,5.0,8.4,,,,10.0,11.0,23.8,,,,,,,23.3,,,,13.6,18.1,-5.0,,-4.6,,-5.0,-7.0,,,,,0.9,,1.0,,,9.0,-6.6,2.0,,-9.0,-5.6,,,,-4.0,-3.0,9.8,,,,,,,9.3,,,,-0.4,4.1,,True,,False,False,,,,,True,,True,,,False,False,True,,False,False,,,,True,True,False,,,,,,,False,,,,True,True
31181,9,4.0,,3.4,,6.0,0.0,,,,,5.3,,6.4,,,15.0,24.0,3.8,,5.0,5.6,,,,6.0,5.0,10.5,,,,,,,16.6,,,,7.3,6.1,-5.0,,-5.6,,-3.0,-9.0,,,,,-3.7,,-2.6,,,6.0,15.0,-5.2,,-4.0,-3.4,,,,-3.0,-4.0,1.5,,,,,,,7.6,,,,-1.7,-2.9,,False,,True,False,,,,,True,,True,,,False,False,False,,True,True,,,,True,True,True,,,,,,,False,,,,True,True
31183,2,5.0,,5.2,,2.0,0.0,,,,,1.0,,3.5,,,4.0,16.6,2.7,,1.0,0.7,,,,2.0,3.0,1.6,,,,,,,,,,,4.6,,3.0,,3.2,,0.0,-2.0,,,,,-1.0,,1.5,,,2.0,14.6,0.7,,-1.0,-1.3,,,,0.0,1.0,-0.4,,,,,,,,,,,2.6,,,False,,True,True,,,,,True,,True,,,True,False,True,,True,True,,,,True,True,True,,,,,,,,,,,True,
31185,49,47.0,,45.0,,38.0,13.0,,,,,32.1,,39.3,,,53.0,32.3,29.6,,38.0,38.0,,,,44.0,36.0,61.7,,,,,,,55.8,,,,40.1,35.3,-2.0,,-4.0,,-11.0,-36.0,,,,,-16.9,,-9.7,,,4.0,-16.7,-19.4,,-11.0,-11.0,,,,-5.0,-13.0,12.7,,,,,,,6.8,,,,-8.9,-13.7,,False,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,False,False,False,,,,,,,False,,,,False,False
32001,133,34.0,,27.2,,72.0,51.0,,,,,68.1,,49.1,,,118.0,259.0,41.1,,76.0,28.0,,,,,38.0,104.5,,,,,,,66.0,,,,71.8,88.2,-99.0,,-105.8,,-61.0,-82.0,,,,,-64.9,,-83.9,,,-15.0,126.0,-91.9,,-57.0,-105.0,,,,,-95.0,-28.5,,,,,,,-67.0,,,,-61.2,-44.8,,False,,True,True,,,,,True,,True,,,True,False,True,,True,False,,,,,True,True,,,,,,,True,,,,True,True
32003,7980,11367.0,,11497.4,13644.9,11367.0,15597.0,,,,,8467.6,,12916.9,,11954.9,15705.0,14216.2,7652.5,,9485.5,9904.4,,,,11986.0,9659.0,12065.6,,,,,,9174.5,10021.2,11173.0,,,14610.7,10242.3,3387.0,,3517.4,5664.9,3387.0,7617.0,,,,,487.6,,4936.9,,3974.9,7725.0,6236.2,-327.5,,1505.5,1924.4,,,,4006.0,1679.0,4085.6,,,,,,1194.5,2041.2,3193.0,,,6630.7,2262.3,,False,False,False,False,,,,,True,,False,,False,False,False,True,,True,True,,,,False,True,False,,,,,,True,True,True,,,False,True
32005,89,103.0,,98.1,,95.0,92.0,,,,,102.5,,122.5,,,180.0,83.9,60.6,,88.0,92.2,,,,127.0,81.0,126.1,,,,,,93.7,132.4,,,,114.6,120.0,14.0,,9.1,,6.0,3.0,,,,,13.5,,33.5,,,91.0,-5.1,-28.4,,-1.0,3.2,,,,38.0,-8.0,37.1,,,,,,4.7,43.4,,,,25.6,31.0,,True,,True,True,,,,,True,,False,,,False,True,False,,True,True,,,,False,True,False,,,,,,True,False,,,,False,False
32007,81,119.0,,113.8,,105.0,98.0,,,,,142.7,,171.3,,,182.0,59.5,54.8,,51.0,82.3,,,,109.0,92.0,131.5,,,,,,82.7,125.1,,,,129.3,112.3,38.0,,32.8,,24.0,17.0,,,,,61.7,,90.3,,,101.0,-21.5,-26.2,,-30.0,1.3,,,,28.0,11.0,50.5,,,,,,1.7,44.1,,,,48.3,31.3,,True,,True,True,,,,,False,,False,,,False,True,True,,True,True,,,,True,True,False,,,,,,True,False,,,,False,True
32009,2,0.0,,0.0,,1.0,0.0,,,,,1.3,,1.0,,,6.0,3.8,0.5,,1.0,0.1,,,,1.0,1.0,1.9,,,,,,,9.8,,,,1.7,,-2.0,,-2.0,,-1.0,-2.0,,,,,-0.7,,-1.0,,,4.0,1.8,-1.5,,-1.0,-1.9,,,,-1.0,-1.0,-0.1,,,,,,,7.8,,,,-0.3,,,False,,True,False,,,,,True,,True,,,False,True,True,,True,True,,,,True,True,True,,,,,,,False,,,,True,
32011,1,1.0,,0.2,,2.0,0.0,,,,,1.7,,2.5,,,9.0,18.7,3.6,,2.0,1.5,,,,,2.0,3.3,,,,,,,10.3,,,,2.3,,0.0,,-0.8,,1.0,-1.0,,,,,0.7,,1.5,,,8.0,17.7,2.6,,1.0,0.5,,,,,1.0,2.3,,,,,,,9.3,,,,1.3,,,False,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,,False,False,,,,,,,False,,,,False,
32013,0,36.0,,37.5,,51.0,5.0,,,,,38.8,,38.8,,,69.0,61.4,31.6,,58.0,26.6,,,,81.0,31.0,80.1,,,,,,,44.3,,,,50.9,55.8,36.0,,37.5,,51.0,5.0,,,,,38.8,,38.8,,,69.0,61.4,31.6,,58.0,26.6,,,,81.0,31.0,80.1,,,,,,,44.3,,,,50.9,55.8,,False,,False,True,,,,,False,,False,,,False,False,True,,False,True,,,,False,True,False,,,,,,,False,,,,False,False
32015,13,16.0,,13.7,,12.0,0.0,,,,,17.2,,22.5,,,31.0,9.3,7.3,,4.0,8.5,,,,14.0,12.0,11.7,,,,,,,19.4,,,,12.3,20.0,3.0,,0.7,,-1.0,-13.0,,,,,4.2,,9.5,,,18.0,-3.7,-5.7,,-9.0,-4.5,,,,1.0,-1.0,-1.3,,,,,,,6.4,,,,-0.7,7.0,,True,,True,False,,,,,False,,False,,,False,False,False,,False,False,,,,True,True,True,,,,,,,False,,,,True,False
32017,17,22.0,,22.3,,17.0,0.0,,,,,14.6,,32.2,,,13.0,28.9,8.2,,11.0,13.0,,,,29.0,17.0,15.7,,,,,,,30.7,,,,25.3,32.7,5.0,,5.3,,0.0,-17.0,,,,,-2.4,,15.2,,,-4.0,11.9,-8.8,,-6.0,-4.0,,,,12.0,0.0,-1.3,,,,,,,13.7,,,,8.3,15.7,,False,,True,False,,,,,True,,False,,,True,False,False,,False,True,,,,False,True,True,,,,,,,False,,,,False,False
32019,91,114.0,,107.5,,111.0,127.0,,,,,97.1,,121.8,,,249.0,88.4,70.8,,83.0,101.7,,,,122.0,85.0,87.1,,,,,,85.0,110.7,,,,188.5,120.6,23.0,,16.5,,20.0,36.0,,,,,6.1,,30.8,,,158.0,-2.6,-20.2,,-8.0,10.7,,,,31.0,-6.0,-3.9,,,,,,-6.0,19.7,,,,97.5,29.6,,True,,True,False,,,,,True,,False,,,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,False,False
32021,11,12.0,,13.2,,11.0,0.0,,,,,10.1,,13.2,,,22.0,6.4,3.9,,11.0,12.1,,,,13.0,10.0,10.8,,,,,,,21.0,,,,9.9,11.0,1.0,,2.2,,0.0,-11.0,,,,,-0.9,,2.2,,,11.0,-4.6,-7.1,,0.0,1.1,,,,2.0,-1.0,-0.2,,,,,,,10.0,,,,-1.1,0.0,,False,,True,False,,,,,True,,False,,,False,False,False,,True,False,,,,False,False,True,,,,,,,False,,,,False,True
32023,128,171.0,,173.8,,133.0,61.0,,,,,101.1,,176.7,,,173.0,427.9,79.9,,113.0,137.3,,,,241.0,137.0,131.1,,,,,,126.7,126.8,,,,251.0,125.8,43.0,,45.8,,5.0,-67.0,,,,,-26.9,,48.7,,,45.0,299.9,-48.1,,-15.0,9.3,,,,113.0,9.0,3.1,,,,,,-1.3,-1.2,,,,123.0,-2.2,,False,,True,False,,,,,True,,False,,,False,False,False,,True,True,,,,False,True,True,,,,,,True,True,,,,False,True
32027,5,14.0,,28.7,,19.0,4.0,,,,,46.9,,18.0,,,30.0,0.4,40.7,,0.0,30.0,,,,13.0,13.0,38.5,,,,,,,18.3,,,,95.4,,9.0,,23.7,,14.0,-1.0,,,,,41.9,,13.0,,,25.0,-4.6,35.7,,-5.0,25.0,,,,8.0,8.0,33.5,,,,,,,13.3,,,,90.4,,,False,,False,True,,,,,False,,False,,,False,True,False,,True,False,,,,True,True,False,,,,,,,False,,,,False,
32029,2,1.0,,1.0,,1.0,0.0,,,,,2.4,,1.6,,,15.0,1.6,0.4,,1.0,0.4,,,,1.0,1.0,1.5,,,,,,,10.5,,,,0.9,3.1,-1.0,,-1.0,,-1.0,-2.0,,,,,0.4,,-0.4,,,13.0,-0.4,-1.6,,-1.0,-1.6,,,,-1.0,-1.0,-0.5,,,,,,,8.5,,,,-1.1,1.1,,False,,False,False,,,,,True,,True,,,False,True,False,,False,False,,,,False,False,True,,,,,,,False,,,,False,False
32031,918,1549.0,,1640.8,1719.9,1501.0,1732.0,,,,,1277.3,,2079.3,,1443.0,2109.0,1223.4,892.5,,886.0,1187.3,,,,1536.0,1119.0,1656.8,,,,,,1135.8,1317.0,1040.0,,,3180.1,1500.7,631.0,,722.8,801.9,583.0,814.0,,,,,359.3,,1161.3,,525.0,1191.0,305.4,-25.5,,-32.0,269.3,,,,618.0,201.0,738.8,,,,,,217.8,399.0,122.0,,,2262.1,582.7,,False,False,True,False,,,,,True,,False,,True,False,True,True,,True,True,,,,True,True,False,,,,,,True,True,True,,,False,True
32033,22,11.0,,10.9,,11.0,,,,,,12.7,,14.1,,,26.0,9.7,13.8,,15.0,6.8,,,,13.0,14.0,25.2,,,,,,,34.8,,,,11.1,0.0,-11.0,,-11.1,,-11.0,,,,,,-9.3,,-7.9,,,4.0,-12.3,-8.2,,-7.0,-15.2,,,,-9.0,-8.0,3.2,,,,,,,12.8,,,,-10.9,-22.0,,False,,False,,,,,,True,,True,,,True,False,True,,True,False,,,,True,True,True,,,,,,,False,,,,True,False
32510,130,211.0,,159.8,,169.0,280.0,,,,,233.8,,209.3,,,269.0,110.5,108.3,,65.0,151.1,,,,207.0,169.0,251.4,,,,,,203.2,232.9,,,,266.9,,81.0,,29.8,,39.0,150.0,,,,,103.8,,79.3,,,139.0,-19.5,-21.7,,-65.0,21.1,,,,77.0,39.0,121.4,,,,,,73.2,102.9,,,,136.9,,,True,,True,False,,,,,False,,True,,,False,True,True,,True,True,,,,True,True,False,,,,,,True,False,,,,False,
33001,217,187.0,,188.9,,184.0,175.0,,,,,137.3,,190.2,,,214.0,140.1,152.8,,160.0,203.6,,,,210.0,141.0,210.1,,,,,,180.6,134.5,,,,219.7,154.1,-30.0,,-28.1,,-33.0,-42.0,,,,,-79.7,,-26.8,,,-3.0,-76.9,-64.2,,-57.0,-13.4,,,,-7.0,-76.0,-6.9,,,,,,-36.4,-82.5,,,,2.7,-62.9,,True,,False,False,,,,,False,,True,,,True,False,False,,False,True,,,,True,False,True,,,,,,False,False,,,,True,False
33003,167,135.0,,135.0,,124.0,140.0,,,,,68.3,,117.2,,,125.0,98.9,115.7,,141.0,171.6,,,,151.0,99.0,123.1,,,,,,,124.2,,,,123.8,76.1,-32.0,,-32.0,,-43.0,-27.0,,,,,-98.7,,-49.8,,,-42.0,-68.1,-51.3,,-26.0,4.6,,,,-16.0,-68.0,-43.9,,,,,,,-42.8,,,,-43.2,-90.9,,True,,False,True,,,,,False,,False,,,False,False,False,,True,True,,,,True,False,False,,,,,,,False,,,,False,False
33005,238,341.0,,337.8,,293.0,411.0,,,,,121.1,,259.2,,,277.0,376.7,209.8,,322.0,292.9,,,,369.0,247.0,240.3,,,,,,,178.3,,,,476.8,276.4,103.0,,99.8,,55.0,173.0,,,,,-116.9,,21.2,,,39.0,138.7,-28.2,,84.0,54.9,,,,131.0,9.0,2.3,,,,,,,-59.7,,,,238.8,38.4,,True,,True,False,,,,,False,,True,,,True,False,True,,True,True,,,,False,True,True,,,,,,,True,,,,False,True
33007,161,115.0,,111.8,,100.0,100.0,,,,,49.4,,125.3,,,60.0,82.1,87.6,,128.0,107.4,,,,148.0,83.0,121.8,,,,,,,74.8,,,,118.8,78.8,-46.0,,-49.2,,-61.0,-61.0,,,,,-111.6,,-35.7,,,-101.0,-78.9,-73.4,,-33.0,-53.6,,,,-13.0,-78.0,-39.2,,,,,,,-86.2,,,,-42.2,-82.2,,False,,False,False,,,,,False,,True,,,False,False,False,,True,False,,,,True,False,True,,,,,,,False,,,,True,False
33009,263,162.0,,158.7,,159.0,153.0,,,,,82.8,,167.3,,,239.0,195.0,168.1,,163.0,178.2,,,,203.0,111.0,153.2,,,,,,,129.7,,,,251.2,133.7,-101.0,,-104.3,,-104.0,-110.0,,,,,-180.2,,-95.7,,,-24.0,-68.0,-94.9,,-100.0,-84.8,,,,-60.0,-152.0,-109.8,,,,,,,-133.3,,,,-11.8,-129.3,,False,,False,False,,,,,False,,True,,,True,True,True,,True,True,,,,True,False,False,,,,,,,False,,,,True,False
33011,2043,1803.0,,1825.2,,1609.0,1415.0,,,,,1271.5,,2047.1,,1599.8,1670.0,2108.4,1446.9,,1412.0,1814.2,,,,2013.0,1444.0,2130.2,,,,,,1450.1,1290.9,1619.0,,,1805.5,1562.3,-240.0,,-217.8,,-434.0,-628.0,,,,,-771.5,,4.1,,-443.2,-373.0,65.4,-596.1,,-631.0,-228.8,,,,-30.0,-599.0,87.2,,,,,,-592.9,-752.1,-424.0,,,-237.5,-480.7,,True,,False,False,,,,,False,,True,,False,False,True,False,,False,True,,,,True,False,True,,,,,,False,False,False,,,True,False
33013,387,462.0,,440.6,,384.0,384.0,,,,,337.6,,438.4,,,565.0,360.7,342.6,,374.0,485.1,,,,488.0,357.0,320.4,,,,,,405.1,304.1,380.0,,,539.6,358.7,75.0,,53.6,,-3.0,-3.0,,,,,-49.4,,51.4,,,178.0,-26.3,-44.4,,-13.0,98.1,,,,101.0,-30.0,-66.6,,,,,,18.1,-82.9,-7.0,,,152.6,-28.3,,True,,True,True,,,,,True,,True,,,False,True,True,,True,False,,,,False,True,True,,,,,,True,False,True,,,False,True
33015,1418,1170.0,,1170.6,,1060.0,1053.0,,,,,782.8,,1238.3,,1138.8,1324.0,971.4,926.3,,1067.0,1220.8,,,,1336.0,891.0,1262.3,,,,,,989.1,822.8,981.0,,,1211.6,847.7,-248.0,,-247.4,,-358.0,-365.0,,,,,-635.2,,-179.7,,-279.2,-94.0,-446.6,-491.7,,-351.0,-197.2,,,,-82.0,-527.0,-155.7,,,,,,-428.9,-595.2,-437.0,,,-206.4,-570.3,,True,,False,False,,,,,False,,True,,False,True,False,False,,False,True,,,,True,False,True,,,,,,False,False,False,,,True,False
33017,485,509.0,,491.0,,463.0,480.0,,,,,317.0,,471.7,,,522.0,485.9,419.1,,463.0,463.5,,,,605.0,382.0,455.1,,,,,,463.3,348.3,463.0,,,717.0,394.7,24.0,,6.0,,-22.0,-5.0,,,,,-168.0,,-13.3,,,37.0,0.9,-65.9,,-22.0,-21.5,,,,120.0,-103.0,-29.9,,,,,,-21.7,-136.7,-22.0,,,232.0,-90.3,,True,,True,True,,,,,False,,True,,,False,True,False,,True,True,,,,False,False,False,,,,,,True,False,True,,,False,False
33019,174,188.0,,186.6,,164.0,216.0,,,,,56.9,,157.4,,,128.0,272.4,159.2,,297.0,164.4,,,,220.0,132.0,80.9,,,,,,,135.3,,,,294.5,140.4,14.0,,12.6,,-10.0,42.0,,,,,-117.1,,-16.6,,,-46.0,98.4,-14.8,,123.0,-9.6,,,,46.0,-42.0,-93.1,,,,,,,-38.7,,,,120.5,-33.6,,True,,True,False,,,,,False,,False,,,False,False,False,,False,True,,,,False,False,False,,,,,,,False,,,,False,False
34001,1462,1809.0,,1753.0,,1609.0,2248.0,,,,,1210.0,,2618.0,,,1317.0,1224.3,1102.1,,1799.0,1637.0,,,,1755.0,1495.0,971.7,,,,,,1525.6,936.8,2057.0,,,1608.9,1661.0,347.0,,291.0,,147.0,786.0,,,,,-252.0,,1156.0,,,-145.0,-237.7,-359.9,,337.0,175.0,,,,293.0,33.0,-490.3,,,,,,63.6,-525.2,595.0,,,146.9,199.0,,True,,True,False,,,,,True,,False,,,True,True,False,,True,True,,,,True,True,False,,,,,,True,False,False,,,True,True
34003,3339,3834.0,,3822.3,4283.1,3587.0,4330.0,,,,,2970.6,,5942.1,,4175.4,4642.0,3156.9,2515.4,,3587.0,3787.4,,,,4068.0,3377.0,2846.0,,,,,,3275.8,3542.1,3424.0,,,3316.2,3365.0,495.0,,483.3,944.1,248.0,991.0,,,,,-368.4,,2603.1,,836.4,1303.0,-182.1,-823.6,,248.0,448.4,,,,729.0,38.0,-493.0,,,,,,-63.2,203.1,85.0,,,-22.8,26.0,,True,False,True,False,,,,,True,,False,,False,False,True,False,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,True
34005,1716,2100.0,,2116.9,2540.4,1904.0,2025.0,,,,,1618.7,,2581.7,,2164.5,2128.0,1415.4,1500.2,,1870.0,1963.6,,,,2255.0,1704.0,1780.1,,,,,,1743.2,1565.1,1840.0,,,1903.6,1762.4,384.0,,400.9,824.4,188.0,309.0,,,,,-97.3,,865.7,,448.5,412.0,-300.6,-215.8,,154.0,247.6,,,,539.0,-12.0,64.1,,,,,,27.2,-150.9,124.0,,,187.6,46.4,,False,False,True,True,,,,,True,,False,,False,False,True,True,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,True
34007,1869,2253.0,,2222.4,2658.1,2140.0,2225.0,,,,,1867.5,,3140.7,,2421.4,2410.0,2235.5,1405.2,,2140.0,2105.6,,,,2438.0,1884.0,1592.5,,,,,,1770.6,1854.0,1852.0,,,1787.4,1936.4,384.0,,353.4,789.1,271.0,356.0,,,,,-1.5,,1271.7,,552.4,541.0,366.5,-463.8,,271.0,236.6,,,,569.0,15.0,-276.5,,,,,,-98.4,-15.0,-17.0,,,-81.6,67.4,,True,False,True,True,,,,,True,,False,,False,False,True,False,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,True
34009,384,418.0,,423.6,,362.0,444.0,,,,,316.7,,800.6,,,387.0,219.2,261.9,,315.0,368.2,,,,384.0,356.0,576.6,,,,,,353.5,251.3,,,,355.8,343.3,34.0,,39.6,,-22.0,60.0,,,,,-67.3,,416.6,,,3.0,-164.8,-122.1,,-69.0,-15.8,,,,0.0,-28.0,192.6,,,,,,-30.5,-132.7,,,,-28.2,-40.7,,False,,True,False,,,,,False,,False,,,True,False,False,,False,True,,,,True,True,False,,,,,,True,False,,,,True,False
34011,872,801.0,,794.0,,731.0,996.0,,,,,686.4,,1135.6,,,770.0,677.2,599.8,,697.0,731.4,,,,888.0,697.0,654.7,,,,,,725.9,608.5,764.0,,,2662.6,625.7,-71.0,,-78.0,,-141.0,124.0,,,,,-185.6,,263.6,,,-102.0,-194.8,-272.2,,-175.0,-140.6,,,,16.0,-175.0,-217.3,,,,,,-146.1,-263.5,-108.0,,,1790.6,-246.3,,False,,False,False,,,,,False,,False,,,False,False,False,,False,False,,,,True,False,False,,,,,,False,False,False,,,False,False
34013,2703,3679.0,,3771.1,3980.7,3526.0,3957.0,,,,,2792.2,,5305.7,,4317.1,3253.0,2916.7,2401.8,,3341.0,3525.7,,,,3791.0,3112.0,3023.5,,,,,,3036.3,3157.0,3950.0,,,3740.1,3150.0,976.0,,1068.1,1277.7,823.0,1254.0,,,,,89.2,,2602.7,,1614.1,550.0,213.7,-301.2,,638.0,822.7,,,,1088.0,409.0,320.5,,,,,,333.3,454.0,1247.0,,,1037.1,447.0,,False,False,True,False,,,,,True,,False,,False,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,False,,,False,True
34015,1298,1387.0,,1356.5,,1372.0,1451.0,,,,,1136.4,,1860.2,,1470.8,1488.0,1917.5,893.9,,1410.0,1269.4,,,,1531.0,1147.0,1306.1,,,,,,1120.7,1006.6,1176.0,,,1600.6,1122.3,89.0,,58.5,,74.0,153.0,,,,,-161.6,,562.2,,172.8,190.0,619.5,-404.1,,112.0,-28.6,,,,233.0,-151.0,8.1,,,,,,-177.3,-291.4,-122.0,,,302.6,-175.7,,True,,True,False,,,,,False,,False,,False,False,False,False,,False,True,,,,False,False,True,,,,,,False,False,False,,,False,False
34017,2945,3530.0,,3537.4,3585.3,3216.0,4877.0,,,,,2805.3,,4663.8,,3927.6,3168.0,3195.2,2051.9,,3215.5,3336.2,,,,3611.0,3007.0,2490.2,,,,,,2989.6,2974.0,3118.0,,,3243.9,2293.5,585.0,,592.4,640.3,271.0,1932.0,,,,,-139.7,,1718.8,,982.6,223.0,250.2,-893.1,,270.5,391.2,,,,666.0,62.0,-454.8,,,,,,44.6,29.0,173.0,,,298.9,-651.5,,False,False,True,False,,,,,True,,False,,False,True,True,False,,True,True,,,,False,True,True,,,,,,True,True,True,,,True,False
34019,370,530.0,,519.7,,490.0,581.0,,,,,303.2,,557.8,,635.2,512.0,515.2,443.5,,490.0,489.6,,,,596.0,431.0,400.1,,,,,,481.5,417.4,,,,422.4,520.0,160.0,,149.7,,120.0,211.0,,,,,-66.8,,187.8,,265.2,142.0,145.2,73.5,,120.0,119.6,,,,226.0,61.0,30.1,,,,,,111.5,47.4,,,,52.4,150.0,,True,,True,False,,,,,True,,False,,False,True,True,True,,True,True,,,,False,True,True,,,,,,True,True,,,,True,True
