,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
37009,324,357.0,,347.5,,277.0,691.0,,,,,205.6,1206.1,,,262.0,417.9,213.7,,,127.0,246.0,32.8,,479.0,272.0,301.9,,,,,,,,,475.3,207.0,33.0,,23.5,,-47.0,367.0,,,,,-118.4,882.1,,,-62.0,93.9,-110.3,,,-197.0,-78.0,-291.2,,155.0,-52.0,-22.1,,,,,,,,,151.3,-117.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,True,,,,,,,,,False,False
37011,264,144.0,,141.5,,137.0,59.0,,,,,198.6,463.2,,,207.0,148.2,136.9,,,41.0,125.8,0.0,,228.0,137.0,260.7,,,,,,,,,195.8,145.0,-120.0,,-122.5,,-127.0,-205.0,,,,,-65.4,199.2,,,-57.0,-115.8,-127.1,,,-223.0,-138.2,-264.0,,-36.0,-127.0,-3.3,,,,,,,,,-68.2,-119.0,,False,,False,False,,,,,True,False,,,True,True,False,,,False,False,False,,True,False,True,,,,,,,,,True,True
37013,926,930.0,,928.1,,805.0,1825.0,,,,,608.1,1203.4,,,599.0,1686.9,563.5,638.5,,1045.0,975.5,106.9,,1263.0,796.0,590.4,,,,,696.1,,,,1858.2,654.0,4.0,,2.1,,-121.0,899.0,,,,,-317.9,277.4,,,-327.0,760.9,-362.5,-287.5,,119.0,49.5,-819.1,,337.0,-130.0,-335.6,,,,,-229.9,,,,932.2,-272.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,,,,False,False
37015,233,246.0,,253.7,,226.0,384.0,,,,,212.6,288.9,,,169.0,236.2,177.2,,,237.5,221.5,20.8,,273.0,253.0,185.7,,,,,,,,,324.7,158.0,13.0,,20.7,,-7.0,151.0,,,,,-20.4,55.9,,,-64.0,3.2,-55.8,,,4.5,-11.5,-212.2,,40.0,20.0,-47.3,,,,,,,,,91.7,-75.0,,False,,True,False,,,,,False,False,,,False,True,False,,,True,True,False,,False,False,False,,,,,,,,,False,False
37017,522,480.0,,482.5,,389.0,862.0,,,,,374.5,651.6,,,351.0,715.8,289.6,364.5,,305.0,396.6,43.7,,662.0,434.0,353.7,,,,,,,,,761.2,333.0,-42.0,,-39.5,,-133.0,340.0,,,,,-147.5,129.6,,,-171.0,193.8,-232.4,-157.5,,-217.0,-125.4,-478.3,,140.0,-88.0,-168.3,,,,,,,,,239.2,-189.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,,,,,False,False
37019,1496,1164.0,,1177.3,,1110.0,2136.0,,,,,895.8,3071.9,,,937.0,1785.0,1071.3,901.5,,1012.0,1159.5,172.1,,1506.0,1419.0,1210.8,,,,,1096.0,0.0,,,1784.1,833.0,-332.0,,-318.7,,-386.0,640.0,,,,,-600.2,1575.9,,,-559.0,289.0,-424.7,-594.5,,-484.0,-336.5,-1323.9,,10.0,-77.0,-285.2,,,,,-400.0,-1496.0,,,288.1,-663.0,,True,,False,False,,,,,False,False,,,False,True,False,False,,False,False,False,,True,True,True,,,,,False,False,,,True,False
37021,2875,2805.0,,2858.9,,2886.0,4413.0,,,,,1997.0,4577.8,,,3202.0,3227.4,2308.7,2472.5,,3366.5,2636.3,437.8,,4098.0,2759.0,3307.6,,,,,3017.8,5120.0,,,6734.4,1990.0,-70.0,,-16.1,,11.0,1538.0,,,,,-878.0,1702.8,,,327.0,352.4,-566.3,-402.5,,491.5,-238.7,-2437.2,,1223.0,-116.0,432.6,,,,,142.8,2245.0,,,3859.4,-885.0,,True,,True,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False,False
37023,1672,1275.0,,1431.8,,1201.0,1194.0,,,,,1149.5,3496.5,,,1524.0,1610.4,884.2,899.0,,1038.5,1145.4,238.6,,1747.0,1247.0,1392.8,,,,,1186.8,,,,1576.6,970.0,-397.0,,-240.2,,-471.0,-478.0,,,,,-522.5,1824.5,,,-148.0,-61.6,-787.8,-773.0,,-633.5,-526.6,-1433.4,,75.0,-425.0,-279.2,,,,,-485.2,,,,-95.4,-702.0,,True,,False,False,,,,,False,False,,,True,True,False,False,,False,False,False,,True,False,True,,,,,False,,,,True,False
37025,3509,3105.0,,3020.4,,2956.0,5044.0,,,,,2396.5,5871.0,,,2939.0,3125.8,1771.8,2610.5,,3092.5,2901.1,800.1,,3717.0,2994.0,3233.6,,,,,2059.3,3664.0,,,5565.7,2338.0,-404.0,,-488.6,,-553.0,1535.0,,,,,-1112.5,2362.0,,,-570.0,-383.2,-1737.2,-898.5,,-416.5,-607.9,-2708.9,,208.0,-515.0,-275.4,,,,,-1449.7,155.0,,,2056.7,-1171.0,,False,,False,False,,,,,False,False,,,False,True,False,False,,False,False,False,,True,False,True,,,,,False,True,,,False,False
37027,1409,1692.0,,1692.7,,1491.0,2036.0,,,,,1322.7,3357.1,,,1276.0,1560.4,1067.2,1365.0,,1729.0,1628.7,184.8,,2272.0,1358.0,1470.3,,,,,1295.0,,,,3457.4,1251.0,283.0,,283.7,,82.0,627.0,,,,,-86.3,1948.1,,,-133.0,151.4,-341.8,-44.0,,320.0,219.7,-1224.2,,863.0,-51.0,61.3,,,,,-114.0,,,,2048.4,-158.0,,False,,True,False,,,,,True,False,,,True,True,False,True,,False,True,False,,False,True,True,,,,,True,,,,False,True
37029,138,93.0,,91.7,,83.0,98.0,,,,,69.9,151.0,,,60.0,131.3,72.2,,,48.5,82.7,9.1,,143.0,108.0,82.5,,,,,,,,,103.2,53.0,-45.0,,-46.3,,-55.0,-40.0,,,,,-68.1,13.0,,,-78.0,-6.7,-65.8,,,-89.5,-55.3,-128.9,,5.0,-30.0,-55.5,,,,,,,,,-34.8,-85.0,,False,,False,True,,,,,False,True,,,False,True,False,,,False,False,False,,True,True,False,,,,,,,,,True,False
37031,792,585.0,,601.3,,580.0,514.0,,,,,545.3,1234.3,,,869.0,671.3,669.2,594.0,,312.0,522.6,113.1,,825.0,669.0,835.8,,,,,452.4,,,,780.2,501.0,-207.0,,-190.7,,-212.0,-278.0,,,,,-246.7,442.3,,,77.0,-120.7,-122.8,-198.0,,-480.0,-269.4,-678.9,,33.0,-123.0,43.8,,,,,-339.6,,,,-11.8,-291.0,,True,,False,False,,,,,False,False,,,True,True,True,True,,False,False,False,,True,True,True,,,,,False,,,,True,False
37033,410,246.0,,247.1,,242.0,243.0,,,,,192.6,559.9,,,249.0,387.8,210.4,,,229.0,225.3,25.1,,379.0,242.0,298.4,,,,,,,,,445.0,202.0,-164.0,,-162.9,,-168.0,-167.0,,,,,-217.4,149.9,,,-161.0,-22.2,-199.6,,,-181.0,-184.7,-384.9,,-31.0,-168.0,-111.6,,,,,,,,,35.0,-208.0,,True,,False,False,,,,,False,True,,,True,True,False,,,False,False,False,,True,False,True,,,,,,,,,True,False
37035,3249,2553.0,,2571.6,,2367.0,1757.0,,,,,2160.9,5740.3,,,2399.0,2203.5,1788.5,2155.5,,2698.0,2481.8,585.4,,2935.0,2338.0,2942.1,,,,,1802.2,2482.0,,,4054.8,1951.0,-696.0,,-677.4,,-882.0,-1492.0,,,,,-1088.1,2491.3,,,-850.0,-1045.5,-1460.5,-1093.5,,-551.0,-767.2,-2663.6,,-314.0,-911.0,-306.9,,,,,-1446.8,-767.0,,,805.8,-1298.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,True,False,False,,True,False,True,,,,,False,False,,,False,False
37037,569,432.0,,434.3,,434.0,647.0,,,,,509.6,758.7,,428.2,643.0,486.4,357.2,408.0,,322.0,360.6,117.0,,511.0,562.0,827.0,,,,,390.0,,,,582.6,385.0,-137.0,,-134.7,,-135.0,78.0,,,,,-59.4,189.7,,-140.8,74.0,-82.6,-211.8,-161.0,,-247.0,-208.4,-452.0,,-58.0,-7.0,258.0,,,,,-179.0,,,,13.6,-184.0,,True,,True,True,,,,,True,False,,False,True,True,False,False,,False,False,False,,True,True,False,,,,,False,,,,True,False
37039,432,300.0,,297.0,,295.0,453.0,,,,,260.9,432.6,,,368.0,568.2,247.6,,,194.0,281.8,54.0,,460.0,298.0,313.0,,,,,,,,,410.3,209.0,-132.0,,-135.0,,-137.0,21.0,,,,,-171.1,0.6,,,-64.0,136.2,-184.4,,,-238.0,-150.2,-378.0,,28.0,-134.0,-119.0,,,,,,,,,-21.7,-223.0,,False,,False,True,,,,,False,True,,,True,False,False,,,False,False,False,,True,False,True,,,,,,,,,True,False
37041,284,144.0,,139.8,,146.0,203.0,,,,,173.7,209.5,,,117.0,259.5,112.6,,,141.0,149.5,23.4,,224.0,162.0,155.8,,,,,,,,,156.5,117.0,-140.0,,-144.2,,-138.0,-81.0,,,,,-110.3,-74.5,,,-167.0,-24.5,-171.4,,,-143.0,-134.5,-260.6,,-60.0,-122.0,-128.2,,,,,,,,,-127.5,-167.0,,False,,True,True,,,,,True,True,,,False,True,False,,,False,True,False,,True,True,True,,,,,,,,,True,False
37043,155,141.0,,125.2,,107.0,426.0,,,,,67.4,292.7,,,121.0,197.7,73.2,,,66.0,101.0,15.0,,219.0,127.0,111.1,,,,,,,,,127.6,69.0,-14.0,,-29.8,,-48.0,271.0,,,,,-87.6,137.7,,,-34.0,42.7,-81.8,,,-89.0,-54.0,-140.0,,64.0,-28.0,-43.9,,,,,,,,,-27.4,-86.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,,,,False,False
37045,1961,1821.0,,1849.9,,1652.0,2356.0,,,,,1358.4,2705.0,,,1471.0,1604.1,1116.1,1354.0,,1856.5,1708.9,297.5,,2168.0,1622.0,1755.4,,,,,1484.1,,,,3037.2,1385.0,-140.0,,-111.1,,-309.0,395.0,,,,,-602.6,744.0,,,-490.0,-356.9,-844.9,-607.0,,-104.5,-252.1,-1663.5,,207.0,-339.0,-205.6,,,,,-476.9,,,,1076.2,-576.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,True,False,False,,False,False,False,,,,,False,,,,False,False
37047,1068,879.0,,869.7,,732.0,1389.0,,,,,605.1,2107.2,,,647.0,1258.7,436.2,674.0,,789.0,789.5,123.6,,1208.0,782.0,679.1,,,,,734.6,,,,1521.3,596.0,-189.0,,-198.3,,-336.0,321.0,,,,,-462.9,1039.2,,,-421.0,190.7,-631.8,-394.0,,-279.0,-278.5,-944.4,,140.0,-286.0,-388.9,,,,,-333.4,,,,453.3,-472.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,True,False,False,,,,,False,,,,False,False
37049,1433,1269.0,,1292.2,,1046.0,1453.0,,,,,1083.0,1832.4,,,1166.0,911.7,1033.4,1099.0,,931.0,1045.9,0.0,,1607.0,1166.0,1077.7,,,,,984.9,,,,1128.9,1340.0,-164.0,,-140.8,,-387.0,20.0,,,,,-350.0,399.4,,,-267.0,-521.3,-399.6,-334.0,,-502.0,-387.1,-1433.0,,174.0,-267.0,-355.3,,,,,-448.1,,,,-304.1,-93.0,,True,,False,True,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,,,,False,True
37051,4393,3102.0,,3265.5,,2963.0,5750.0,,,,,2847.4,4145.5,,3324.3,3625.0,2886.2,2856.3,2637.0,,2717.0,2741.6,878.4,,3750.0,2968.0,3365.4,,,,,2030.8,3084.0,,,3599.1,2335.0,-1291.0,,-1127.5,,-1430.0,1357.0,,,,,-1545.6,-247.5,,-1068.7,-768.0,-1506.8,-1536.7,-1756.0,,-1676.0,-1651.4,-3514.6,,-643.0,-1425.0,-1027.6,,,,,-2362.2,-1309.0,,,-793.9,-2058.0,,True,,False,False,,,,,False,True,,True,True,False,False,False,,False,False,False,,True,False,True,,,,,False,False,,,True,False
37053,335,210.0,,215.4,,210.0,358.0,,,,,156.6,279.8,,,157.0,275.6,174.7,,,268.0,187.9,0.0,,316.0,224.0,214.7,,,,,,,,,211.3,161.0,-125.0,,-119.6,,-125.0,23.0,,,,,-178.4,-55.2,,,-178.0,-59.4,-160.3,,,-67.0,-147.1,-335.0,,-19.0,-111.0,-120.3,,,,,,,,,-123.7,-174.0,,True,,False,True,,,,,False,True,,,False,True,False,,,True,False,False,,True,True,True,,,,,,,,,True,False
37055,486,384.0,,399.5,,361.0,570.0,,,,,243.5,1095.9,,,333.0,767.5,307.6,303.0,,381.0,392.5,37.4,,587.0,322.0,318.8,,,,,,,,,633.6,221.0,-102.0,,-86.5,,-125.0,84.0,,,,,-242.5,609.9,,,-153.0,281.5,-178.4,-183.0,,-105.0,-93.5,-448.6,,101.0,-164.0,-167.2,,,,,,,,,147.6,-265.0,,True,,False,True,,,,,False,False,,,False,False,False,False,,False,True,False,,True,False,False,,,,,,,,,False,False
37057,3051,2652.0,,2628.0,,2561.0,3799.0,,,,,1927.5,5085.0,,,2399.0,3137.7,1632.5,2212.5,,2984.5,2605.8,629.1,,3391.0,2367.0,2454.3,,,,,2664.7,2623.0,,,4512.0,1780.0,-399.0,,-423.0,,-490.0,748.0,,,,,-1123.5,2034.0,,,-652.0,86.7,-1418.5,-838.5,,-66.5,-445.2,-2421.9,,340.0,-684.0,-596.7,,,,,-386.3,-428.0,,,1461.0,-1271.0,,False,,False,False,,,,,False,False,,,False,True,False,False,,True,False,False,,True,False,False,,,,,True,False,,,False,False
37059,623,678.0,,693.8,,595.0,1034.0,,,,,433.6,1720.5,,,493.0,996.7,386.0,531.5,,658.0,598.6,60.4,,870.0,586.0,580.6,,,,,,,,,749.7,488.0,55.0,,70.8,,-28.0,411.0,,,,,-189.4,1097.5,,,-130.0,373.7,-237.0,-91.5,,35.0,-24.4,-562.6,,247.0,-37.0,-42.4,,,,,,,,,126.7,-135.0,,False,,True,False,,,,,False,False,,,False,False,False,False,,True,True,False,,False,True,True,,,,,,,,,False,False
37061,739,672.0,,685.7,,653.0,949.0,,,,,711.3,1414.1,,,720.0,1057.3,408.8,543.5,,476.0,590.6,32.5,,961.0,692.0,632.7,,,,,367.0,,,,1189.3,502.0,-67.0,,-53.3,,-86.0,210.0,,,,,-27.7,675.1,,,-19.0,318.3,-330.2,-195.5,,-263.0,-148.4,-706.5,,222.0,-47.0,-106.3,,,,,-372.0,,,,450.3,-237.0,,True,,False,False,,,,,True,False,,,True,False,False,False,,False,False,False,,False,True,False,,,,,False,,,,False,False
37063,3177,2724.0,,2703.6,,2765.0,3715.0,,,,,2540.5,5101.2,,2886.3,2771.0,3114.7,2168.9,2679.5,,3155.5,2584.3,1085.7,,3351.0,2734.0,3027.4,,,,,2663.9,2913.0,,,2992.0,1722.0,-453.0,,-473.4,,-412.0,538.0,,,,,-636.5,1924.2,,-290.7,-406.0,-62.3,-1008.1,-497.5,,-21.5,-592.7,-2091.3,,174.0,-443.0,-149.6,,,,,-513.1,-264.0,,,-185.0,-1455.0,,False,,True,False,,,,,False,False,,True,True,True,False,False,,True,False,False,,True,True,True,,,,,False,True,,,True,False
37065,564,432.0,,436.5,,435.0,761.0,,,,,544.5,728.9,,,553.0,465.4,398.9,352.0,,258.0,354.7,98.4,,466.0,545.0,527.1,,,,,280.5,,,,480.7,312.0,-132.0,,-127.5,,-129.0,197.0,,,,,-19.5,164.9,,,-11.0,-98.6,-165.1,-212.0,,-306.0,-209.3,-465.6,,-98.0,-19.0,-36.9,,,,,-283.5,,,,-83.3,-252.0,,True,,True,False,,,,,True,False,,,True,True,False,False,,False,False,False,,True,True,True,,,,,False,,,,True,False
37067,5107,4533.0,,4618.3,,4136.0,5899.0,,,,,4052.6,9231.0,,,4137.0,4371.0,3158.3,4195.0,,4002.0,4147.9,1183.3,,4329.0,4346.0,4498.5,,,,,2901.7,0.0,,,5985.2,2750.0,-574.0,,-488.7,,-971.0,792.0,,,,,-1054.4,4124.0,,,-970.0,-736.0,-1948.7,-912.0,,-1105.0,-959.1,-3923.7,,-778.0,-761.0,-608.5,,,,,-2205.3,-5107.0,,,878.2,-2357.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,False,,,False,False
37069,1108,1026.0,,1047.9,,865.0,1915.0,,,,,712.8,1003.8,,,666.0,1584.7,712.6,846.5,,987.0,792.4,126.8,,1236.0,863.0,898.7,,,,,705.9,,,,1858.2,767.0,-82.0,,-60.1,,-243.0,807.0,,,,,-395.2,-104.2,,,-442.0,476.7,-395.4,-261.5,,-121.0,-315.6,-981.2,,128.0,-245.0,-209.3,,,,,-402.1,,,,750.2,-341.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,False,,,,False,False
37071,4322,4155.0,,4145.5,,3870.0,6992.0,,,,,3246.0,6459.9,,,3373.0,5137.6,2495.2,3418.0,,4363.0,4362.1,760.5,,2329.0,3616.0,3572.2,,,,,2999.9,0.0,,,5063.3,2821.0,-167.0,,-176.5,,-452.0,2670.0,,,,,-1076.0,2137.9,,,-949.0,815.6,-1826.8,-904.0,,41.0,40.1,-3561.5,,-1993.0,-706.0,-749.8,,,,,-1322.1,-4322.0,,,741.3,-1501.0,,False,,False,False,,,,,False,False,,,False,False,False,False,,True,True,False,,False,False,False,,,,,False,False,,,False,False
37073,138,84.0,,83.1,,77.0,36.0,,,,,69.8,101.6,,,84.0,92.4,80.1,,,75.0,71.3,0.0,,127.0,92.0,72.9,,,,,,,,,104.3,68.0,-54.0,,-54.9,,-61.0,-102.0,,,,,-68.2,-36.4,,,-54.0,-45.6,-57.9,,,-63.0,-66.7,-138.0,,-11.0,-46.0,-65.1,,,,,,,,,-33.7,-70.0,,False,,False,False,,,,,False,True,,,False,True,False,,,False,False,False,,True,True,False,,,,,,,,,True,False
37075,91,159.0,,155.8,,116.0,358.0,,,,,77.4,188.6,,,104.0,654.0,97.0,,,64.0,115.8,31.7,,244.0,124.0,107.1,,,,,,,,,207.0,90.0,68.0,,64.8,,25.0,267.0,,,,,-13.6,97.6,,,13.0,563.0,6.0,,,-27.0,24.8,-59.3,,153.0,33.0,16.1,,,,,,,,,116.0,-1.0,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,True,,False,True,True,,,,,,,,,False,True
37077,794,738.0,,754.0,,652.0,1662.0,,,,,676.8,1509.2,,,637.0,630.8,499.4,652.5,,1161.5,599.2,0.0,,898.0,706.0,804.4,,,,,668.5,,,,604.9,560.0,-56.0,,-40.0,,-142.0,868.0,,,,,-117.2,715.2,,,-157.0,-163.2,-294.6,-141.5,,367.5,-194.8,-794.0,,104.0,-88.0,10.4,,,,,-125.5,,,,-189.1,-234.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,True,,,,,False,,,,False,False
37079,277,204.0,,203.1,,201.0,104.0,,,,,246.7,328.8,,,231.0,157.2,196.7,,,238.0,181.4,0.0,,227.0,228.0,209.7,,,,,,,,,238.7,163.0,-73.0,,-73.9,,-76.0,-173.0,,,,,-30.3,51.8,,,-46.0,-119.8,-80.3,,,-39.0,-95.6,-277.0,,-50.0,-49.0,-67.3,,,,,,,,,-38.3,-114.0,,False,,False,False,,,,,True,True,,,True,False,False,,,True,False,False,,True,True,True,,,,,,,,,True,False
37081,7304,5889.0,,5900.1,7214.9,5582.0,9919.0,,,,,4732.1,12627.1,,6452.4,5336.0,6592.7,4798.0,5070.5,,6297.0,5660.0,1834.8,,3142.0,6249.0,4923.4,,,,,4160.1,0.0,,,5498.8,3517.0,-1415.0,,-1403.9,-89.1,-1722.0,2615.0,,,,,-2571.9,5323.1,,-851.6,-1968.0,-711.3,-2506.0,-2233.5,,-1007.0,-1644.0,-5469.2,,-4162.0,-1055.0,-2380.6,,,,,-3143.9,-7304.0,,,-1805.2,-3787.0,,True,True,False,False,,,,,False,False,,True,False,True,False,False,,True,False,False,,False,True,False,,,,,False,False,,,False,False
37083,1001,765.0,,745.7,,702.0,900.0,,,,,597.3,1422.7,,,479.0,974.4,436.1,628.0,,667.5,724.5,48.8,,1009.0,655.0,866.8,,,,,592.1,,,,1075.1,533.0,-236.0,,-255.3,,-299.0,-101.0,,,,,-403.7,421.7,,,-522.0,-26.6,-564.9,-373.0,,-333.5,-276.5,-952.2,,8.0,-346.0,-134.2,,,,,-408.9,,,,74.1,-468.0,,False,,False,True,,,,,False,False,,,False,True,False,False,,False,False,False,,True,False,True,,,,,False,,,,True,False
37085,1671,1335.0,,1330.2,,1282.0,2733.0,,,,,1168.7,1827.8,,,1469.0,1609.4,963.5,1203.5,,1238.0,1132.0,349.5,,1596.0,1363.0,1488.4,,,,,934.0,1359.0,,,1013.1,935.0,-336.0,,-340.8,,-389.0,1062.0,,,,,-502.3,156.8,,,-202.0,-61.6,-707.5,-467.5,,-433.0,-539.0,-1321.5,,-75.0,-308.0,-182.6,,,,,-737.0,-312.0,,,-657.9,-736.0,,False,,False,False,,,,,False,True,,,True,True,False,False,,False,False,False,,True,True,True,,,,,False,True,,,False,False
37087,838,858.0,,840.4,,738.0,1810.0,,,,,467.1,2040.6,,,1013.0,1088.4,655.7,674.5,,284.0,691.5,70.6,,1121.0,666.0,687.7,,,,,,,,,1953.6,463.0,20.0,,2.4,,-100.0,972.0,,,,,-370.9,1202.6,,,175.0,250.4,-182.3,-163.5,,-554.0,-146.5,-767.4,,283.0,-172.0,-150.3,,,,,,,,,1115.6,-375.0,,True,,False,False,,,,,False,False,,,False,False,False,False,,False,False,False,,False,False,False,,,,,,,,,False,False
37089,1694,1317.0,,1181.4,,1288.0,1348.0,,,,,1337.3,1922.2,,,1668.0,911.5,1388.5,1547.0,,1031.5,1297.6,0.1,,2153.0,1322.0,1952.7,,,,,1314.2,,,,2027.0,1209.0,-377.0,,-512.6,,-406.0,-346.0,,,,,-356.7,228.2,,,-26.0,-782.5,-305.5,-147.0,,-662.5,-396.4,-1693.9,,459.0,-372.0,258.7,,,,,-379.8,,,,333.0,-485.0,,False,,False,True,,,,,True,True,,,True,False,True,True,,False,False,False,,False,True,True,,,,,False,,,,True,False
37091,308,324.0,,314.9,,273.0,278.0,,,,,289.3,431.1,,,195.0,289.8,205.7,,,177.0,252.4,36.5,,443.0,305.0,259.6,,,,,,,,,506.3,184.0,16.0,,6.9,,-35.0,-30.0,,,,,-18.7,123.1,,,-113.0,-18.2,-102.3,,,-131.0,-55.6,-271.5,,135.0,-3.0,-48.4,,,,,,,,,198.3,-124.0,,True,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,True,False,,,,,,,,,False,False
37093,641,582.0,,584.0,,557.0,881.0,,,,,517.7,840.9,,,608.0,601.8,417.6,515.0,,518.0,464.5,145.1,,712.0,531.0,593.9,,,,,329.2,,,,563.2,331.0,-59.0,,-57.0,,-84.0,240.0,,,,,-123.3,199.9,,,-33.0,-39.2,-223.4,-126.0,,-123.0,-176.5,-495.9,,71.0,-110.0,-47.1,,,,,-311.8,,,,-77.8,-310.0,,True,,False,False,,,,,False,False,,,True,True,False,False,,False,False,False,,False,False,True,,,,,False,,,,False,False
37095,212,195.0,,189.3,,128.0,122.0,,,,,103.1,229.6,,,86.0,442.0,116.5,,,385.0,164.4,12.5,,270.0,125.0,80.9,,,,,,,,,314.1,74.0,-17.0,,-22.7,,-84.0,-90.0,,,,,-108.9,17.6,,,-126.0,230.0,-95.5,,,173.0,-47.6,-199.5,,58.0,-87.0,-131.1,,,,,,,,,102.1,-138.0,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,False,,False,False,False,,,,,,,,,False,False
37097,3362,2382.0,,2476.7,,2172.0,2966.0,,,,,1981.1,4160.9,,,2291.0,1956.5,1785.9,2082.0,,2032.0,2030.4,689.6,,2972.0,2356.0,3273.9,,,,,1742.3,2214.0,,,3363.0,1646.0,-980.0,,-885.3,,-1190.0,-396.0,,,,,-1380.9,798.9,,,-1071.0,-1405.5,-1576.1,-1280.0,,-1330.0,-1331.6,-2672.4,,-390.0,-1006.0,-88.1,,,,,-1619.7,-1148.0,,,1.0,-1716.0,,True,,False,True,,,,,False,True,,,False,False,False,False,,False,False,False,,True,False,True,,,,,False,False,,,True,False
37099,520,453.0,,514.2,,450.0,333.0,,,,,439.2,978.0,,,648.0,360.6,492.3,510.5,,485.5,431.3,0.0,,783.0,387.0,498.7,,,,,255.7,,,,809.3,225.0,-67.0,,-5.8,,-70.0,-187.0,,,,,-80.8,458.0,,,128.0,-159.4,-27.7,-9.5,,-34.5,-88.7,-520.0,,263.0,-133.0,-21.3,,,,,-264.3,,,,289.3,-295.0,,True,,False,False,,,,,False,False,,,False,False,True,True,,True,False,False,,False,False,True,,,,,False,,,,False,False
