,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
18087,31,60.0,,23.0,,,,57.0,129.3,8.6,151.4,64.0,,,,,15.9,29.0,,-8.0,,,,26.0,98.3,-22.4,120.4,33.0,,,,,-15.1,,True,,,,True,False,True,False,False,,,,,True
18089,979,816.0,,1434.0,,,,311.0,1065.9,572.1,764.6,840.0,,670.0,,,1048.2,-163.0,,455.0,,,,-668.0,86.9,-406.9,-214.4,-139.0,,-309.0,,,69.2,,False,,,,False,True,False,False,True,,False,,,True
18091,122,102.0,,247.0,,,,69.0,148.8,35.4,38.8,105.0,,192.0,,,144.0,-20.0,,125.0,,,,-53.0,26.8,-86.6,-83.2,-17.0,,70.0,,,22.0,,False,,,,False,False,False,False,True,,False,,,False
18093,33,58.0,,66.0,,,,9.0,79.0,11.4,57.5,49.0,,,,,45.9,25.0,,33.0,,,,-24.0,46.0,-21.6,24.5,16.0,,,,,12.9,,False,,,,True,False,True,True,True,,,,,True
18095,49,34.0,,57.0,,,,58.0,112.4,8.1,10.4,75.0,,81.1,,,41.8,-15.0,,8.0,,,,9.0,63.4,-40.9,-38.6,26.0,,32.1,,,-7.2,,True,,,,True,False,False,False,False,,False,,,True
18097,1063,728.0,,1737.0,,,,1117.0,1543.0,451.3,199.6,1381.0,,1075.1,,,765.2,-335.0,,674.0,,,,54.0,480.0,-611.7,-863.4,318.0,,12.1,,,-297.8,,False,,,,True,False,False,False,True,,True,,,True
18099,165,162.0,,84.0,,,,70.0,134.9,102.2,126.9,143.0,,,,,694.9,-3.0,,-81.0,,,,-95.0,-30.1,-62.8,-38.1,-22.0,,,,,529.9,,False,,,,False,False,False,False,False,,,,,False
18101,9,0.0,,0.0,,,,0.0,11.0,1.2,,0.0,,,,,0.0,-9.0,,-9.0,,,,-9.0,2.0,-7.8,,-9.0,,,,,-9.0,,False,,,,False,True,True,,False,,,,,False
18103,24,8.0,,0.0,,,,15.0,35.1,0.1,21.6,18.0,,,,,5.2,-16.0,,-24.0,,,,-9.0,11.1,-23.9,-2.4,-6.0,,,,,-18.8,,False,,,,True,True,False,True,True,,,,,False
18105,170,98.0,,154.0,,,,34.0,193.2,104.4,60.8,89.0,,80.0,,,192.3,-72.0,,-16.0,,,,-136.0,23.2,-65.6,-109.2,-81.0,,-90.0,,,22.3,,True,,,,False,True,True,False,False,,False,,,True
18107,14,24.0,,20.0,,,,16.0,71.2,4.3,16.3,36.0,,,,,32.1,10.0,,6.0,,,,2.0,57.2,-9.7,2.3,22.0,,,,,18.1,,True,,,,True,False,True,True,False,,,,,False
18109,41,28.0,,14.0,,,,22.0,69.9,8.4,15.6,42.0,,30.5,,,39.4,-13.0,,-27.0,,,,-19.0,28.9,-32.6,-25.4,1.0,,-10.5,,,-1.6,,False,,,,False,False,False,False,True,,True,,,True
18111,3,14.0,,10.0,,,,3.0,18.5,7.2,,13.0,,,,,19.3,11.0,,7.0,,,,0.0,15.5,4.2,,10.0,,,,,16.3,,True,,,,True,False,True,,True,,,,,False
18113,82,104.0,,118.0,,,,41.0,136.0,46.7,115.5,92.0,,,,,94.5,22.0,,36.0,,,,-41.0,54.0,-35.3,33.5,10.0,,,,,12.5,,False,,,,False,False,False,False,True,,,,,True
18115,16,0.0,,0.0,,,,0.0,3.1,0.5,,3.0,,,,,0.0,-16.0,,-16.0,,,,-16.0,-12.9,-15.5,,-13.0,,,,,-16.0,,False,,,,False,True,True,,True,,,,,True
18117,11,6.0,,0.0,,,,3.0,16.5,0.1,3.0,17.0,,,,,112.4,-5.0,,-11.0,,,,-8.0,5.5,-10.9,-8.0,6.0,,,,,101.4,,False,,,,False,False,False,False,False,,,,,False
18119,8,10.0,,11.0,,,,2.0,28.4,2.2,,13.0,,,,,24.5,2.0,,3.0,,,,-6.0,20.4,-5.8,,5.0,,,,,16.5,,False,,,,False,False,False,,False,,,,,False
18121,9,0.0,,0.0,,,,2.0,9.2,0.7,,1.0,,,,,0.0,-9.0,,-9.0,,,,-7.0,0.2,-8.3,,-8.0,,,,,-9.0,,False,,,,True,True,True,,True,,,,,True
18123,42,18.0,,35.0,,,,2.0,68.3,6.8,43.2,21.0,,,,,25.7,-24.0,,-7.0,,,,-40.0,26.3,-35.2,1.2,-21.0,,,,,-16.3,,True,,,,False,False,False,True,True,,,,,True
18125,8,8.0,,0.0,,,,0.0,6.8,0.2,,9.0,,,,,133.4,0.0,,-8.0,,,,-8.0,-1.2,-7.8,,1.0,,,,,125.4,,False,,,,False,False,False,,False,,,,,False
18127,182,120.0,,581.0,,,,98.0,261.3,68.4,72.8,118.0,,202.8,,,162.0,-62.0,,399.0,,,,-84.0,79.3,-113.6,-109.2,-64.0,,20.8,,,-20.0,,False,,,,False,False,False,False,False,,True,,,True
18129,53,20.0,,17.0,,,,2.0,25.3,2.5,,17.0,,,,,36.4,-33.0,,-36.0,,,,-51.0,-27.7,-50.5,,-36.0,,,,,-16.6,,False,,,,False,True,False,,False,,,,,True
18131,3,18.0,,0.0,,,,5.0,8.6,3.1,,17.0,,,,,41.2,15.0,,-3.0,,,,2.0,5.6,0.1,,14.0,,,,,38.2,,True,,,,True,True,True,,True,,,,,False
18133,21,12.0,,0.0,,,,7.0,25.1,0.6,14.9,20.0,,,,,11.0,-9.0,,-21.0,,,,-14.0,4.1,-20.4,-6.1,-1.0,,,,,-10.0,,False,,,,False,True,False,True,True,,,,,False
18135,5,6.0,,0.0,,,,2.0,37.2,5.5,,,,,,,8.3,1.0,,-5.0,,,,-3.0,32.2,0.5,,,,,,,3.3,,False,,,,False,False,True,,,,,,,False
18137,36,6.0,,0.0,,,,2.0,11.8,0.3,1.6,14.0,,,,,141.7,-30.0,,-36.0,,,,-34.0,-24.2,-35.7,-34.4,-22.0,,,,,105.7,,False,,,,False,True,False,False,True,,,,,False
18139,11,6.0,,0.0,,,,2.0,14.5,2.7,,,,,,,1.8,-5.0,,-11.0,,,,-9.0,3.5,-8.3,,,,,,,-9.2,,False,,,,False,True,False,,,,,,,False
18141,525,220.0,,83.0,,,,372.0,643.9,173.3,266.9,298.0,,212.5,,,202.4,-305.0,,-442.0,,,,-153.0,118.9,-351.7,-258.1,-227.0,,-312.5,,,-322.6,,False,,,,True,True,False,True,True,,False,,,False
18143,23,12.0,,14.0,,,,5.0,36.1,3.6,18.3,,,,,,64.2,-11.0,,-9.0,,,,-18.0,13.1,-19.4,-4.7,,,,,,41.2,,True,,,,False,False,False,True,,,,,,False
18145,51,26.0,,0.0,,,,25.0,38.5,4.6,23.1,50.0,,,,,77.1,-25.0,,-51.0,,,,-26.0,-12.5,-46.4,-27.9,-1.0,,,,,26.1,,False,,,,False,True,False,False,True,,,,,False
18147,49,14.0,,7.0,,,,0.0,23.8,1.9,,14.0,,,,,63.7,-35.0,,-42.0,,,,-49.0,-25.2,-47.1,,-35.0,,,,,14.7,,False,,,,False,True,False,,False,,,,,True
18149,38,54.0,,68.0,,,,12.0,47.3,9.1,,44.0,,,,,363.8,16.0,,30.0,,,,-26.0,9.3,-28.9,,6.0,,,,,325.8,,False,,,,False,True,False,,True,,,,,False
18151,20,16.0,,23.0,,,,12.0,39.0,3.2,30.5,18.0,,,,,13.3,-4.0,,3.0,,,,-8.0,19.0,-16.8,10.5,-2.0,,,,,-6.7,,True,,,,False,False,False,False,True,,,,,False
18153,20,0.0,,0.0,,,,2.0,18.1,1.9,,,,,,,0.0,-20.0,,-20.0,,,,-18.0,-1.9,-18.1,,,,,,,-20.0,,False,,,,True,True,True,,,,,,,False
18155,10,6.0,,0.0,,,,0.0,8.2,0.9,,5.0,,,,,11.9,-4.0,,-10.0,,,,-10.0,-1.8,-9.1,,-5.0,,,,,1.9,,False,,,,False,True,False,,False,,,,,True
18157,158,190.0,,438.0,,,,119.0,315.3,146.6,229.6,161.0,,182.0,,,224.5,32.0,,280.0,,,,-39.0,157.3,-11.4,71.6,3.0,,24.0,,,66.5,,False,,,,False,False,True,False,True,,True,,,False
18159,10,0.0,,0.0,,,,2.0,11.9,1.3,,2.0,,,,,0.0,-10.0,,-10.0,,,,-8.0,1.9,-8.7,,-8.0,,,,,-10.0,,False,,,,True,True,True,,True,,,,,True
18161,4,0.0,,0.0,,,,0.0,5.0,0.3,,0.0,,,,,0.0,-4.0,,-4.0,,,,-4.0,1.0,-3.7,,-4.0,,,,,-4.0,,False,,,,False,True,True,,False,,,,,True
18163,556,228.0,,1056.0,,,,156.0,210.6,272.8,157.8,184.0,,332.4,,,716.7,-328.0,,500.0,,,,-400.0,-345.4,-283.2,-398.2,-372.0,,-223.6,,,160.7,,False,,,,False,False,True,False,False,,True,,,True
18165,6,2.0,,0.0,,,,2.0,6.1,0.4,,0.0,,,,,67.6,-4.0,,-6.0,,,,-4.0,0.1,-5.6,,-6.0,,,,,61.6,,False,,,,False,True,False,,False,,,,,False
18167,52,24.0,,14.0,,,,40.0,97.0,6.8,29.4,34.0,,23.4,,,50.5,-28.0,,-38.0,,,,-12.0,45.0,-45.2,-22.6,-18.0,,-28.6,,,-1.5,,False,,,,True,False,False,True,True,,False,,,True
18169,11,14.0,,29.0,,,,10.0,38.2,2.3,26.7,13.0,,,,,10.1,3.0,,18.0,,,,-1.0,27.2,-8.7,15.7,2.0,,,,,-0.9,,False,,,,True,False,False,False,True,,,,,True
18171,2,0.0,,0.0,,,,0.0,6.4,0.4,,0.0,,,,,0.0,-2.0,,-2.0,,,,-2.0,4.4,-1.6,,-2.0,,,,,-2.0,,False,,,,False,False,True,,False,,,,,False
18173,107,54.0,,26.0,,,,17.0,50.3,21.8,24.8,41.0,,,,,91.7,-53.0,,-81.0,,,,-90.0,-56.7,-85.2,-82.2,-66.0,,,,,-15.3,,False,,,,False,False,False,False,False,,,,,True
18175,7,10.0,,0.0,,,,1.0,21.1,4.7,,12.0,,,,,67.3,3.0,,-7.0,,,,-6.0,14.1,-2.3,,5.0,,,,,60.3,,False,,,,False,False,True,,False,,,,,False
18177,58,32.0,,59.0,,,,24.0,91.4,9.3,44.0,28.0,,,,,26.8,-26.0,,1.0,,,,-34.0,33.4,-48.7,-14.0,-30.0,,,,,-31.2,,True,,,,False,False,False,True,False,,,,,False
18179,20,10.0,,4.0,,,,5.0,25.8,6.1,,14.0,,,,,39.4,-10.0,,-16.0,,,,-15.0,5.8,-13.9,,-6.0,,,,,19.4,,False,,,,False,True,False,,True,,,,,False
18181,35,14.0,,5.0,,,,13.0,25.3,1.2,8.6,31.0,,,,,7.8,-21.0,,-30.0,,,,-22.0,-9.7,-33.8,-26.4,-4.0,,,,,-27.2,,False,,,,False,True,False,False,True,,,,,False
18183,25,26.0,,41.0,,,,9.0,46.0,9.7,,22.0,,,,,95.2,1.0,,16.0,,,,-16.0,21.0,-15.3,,-3.0,,,,,70.2,,False,,,,False,False,False,,False,,,,,False
19001,6,2.0,,0.0,,,,2.0,3.7,0.6,,0.0,,,,,0.0,-4.0,,-6.0,,,,-4.0,-2.3,-5.4,,-6.0,,,,,-6.0,,False,,,,False,True,False,,False,,,,,False
19003,4,0.0,,0.0,,,,1.0,4.3,0.2,,0.0,,,,,0.0,-4.0,,-4.0,,,,-3.0,0.3,-3.8,,-4.0,,,,,-4.0,,False,,,,True,True,True,,False,,,,,True
19005,11,12.0,,0.0,,,,14.0,1.8,0.7,1.3,26.0,,,,,60.1,1.0,,-11.0,,,,3.0,-9.2,-10.3,-9.7,15.0,,,,,49.1,,False,,,,False,False,False,False,False,,,,,False
19007,13,0.0,,0.0,,,,4.0,7.3,0.8,,0.0,,,,,0.0,-13.0,,-13.0,,,,-9.0,-5.7,-12.2,,-13.0,,,,,-13.0,,False,,,,True,True,True,,False,,,,,True
19009,4,0.0,,0.0,,,,4.0,1.8,0.5,,0.0,,,,,0.0,-4.0,,-4.0,,,,0.0,-2.2,-3.5,,-4.0,,,,,-4.0,,False,,,,True,True,True,,False,,,,,False
19011,24,20.0,,14.0,,,,13.0,7.5,4.9,,17.0,,,,,50.8,-4.0,,-10.0,,,,-11.0,-16.5,-19.1,,-7.0,,,,,26.8,,False,,,,False,False,False,,False,,,,,False
19013,407,488.0,,1213.0,,,,219.0,263.7,402.1,82.7,589.0,,490.5,,,838.6,81.0,,806.0,,,,-188.0,-143.3,-4.9,-324.3,182.0,,83.5,,,431.6,,False,,,,False,False,True,False,False,,False,,,False
19015,34,34.0,,61.0,,,,24.0,42.3,5.8,66.9,40.0,,,,,35.5,0.0,,27.0,,,,-10.0,8.3,-28.2,32.9,6.0,,,,,1.5,,False,,,,False,False,False,False,False,,,,,False
19017,42,14.0,,18.0,,,,24.0,13.2,7.2,,21.0,,,,,52.4,-28.0,,-24.0,,,,-18.0,-28.8,-34.8,,-21.0,,,,,10.4,,True,,,,True,False,False,,True,,,,,True
19019,21,16.0,,14.0,,,,6.0,13.8,2.9,,15.0,,,,,21.7,-5.0,,-7.0,,,,-15.0,-7.2,-18.1,,-6.0,,,,,0.7,,False,,,,False,False,False,,False,,,,,True
19021,41,44.0,,0.0,,,,136.0,95.5,7.1,47.4,,,,,,0.0,3.0,,-41.0,,,,95.0,54.5,-33.9,6.4,,,,,,-41.0,,False,,,,False,False,False,False,,,,,,False
19023,27,24.0,,6.0,,,,8.0,12.8,5.9,,20.0,,,,,34.5,-3.0,,-21.0,,,,-19.0,-14.2,-21.1,,-7.0,,,,,7.5,,False,,,,False,False,False,,False,,,,,False
19025,19,20.0,,0.0,,,,10.0,20.1,5.0,,13.0,,,,,11.0,1.0,,-19.0,,,,-9.0,1.1,-14.0,,-6.0,,,,,-8.0,,False,,,,False,False,False,,False,,,,,False
19027,31,40.0,,71.0,,,,16.0,15.4,12.9,,35.0,,,,,73.8,9.0,,40.0,,,,-15.0,-15.6,-18.1,,4.0,,,,,42.8,,False,,,,False,False,False,,True,,,,,False
19029,8,10.0,,0.0,,,,4.0,11.2,0.9,,13.0,,,,,91.7,2.0,,-8.0,,,,-4.0,3.2,-7.1,,5.0,,,,,83.7,,False,,,,False,False,False,,False,,,,,False
19031,21,24.0,,18.0,,,,6.0,7.5,5.9,,28.0,,,,,22.4,3.0,,-3.0,,,,-15.0,-13.5,-15.1,,7.0,,,,,1.4,,False,,,,False,False,False,,False,,,,,True
19033,264,142.0,,434.0,,,,49.0,15.5,359.2,107.0,155.0,,,,,523.8,-122.0,,170.0,,,,-215.0,-248.5,95.2,-157.0,-109.0,,,,,259.8,,False,,,,False,False,True,False,True,,,,,False
19035,12,12.0,,0.0,,,,12.0,27.3,7.1,,17.0,,,,,9.0,0.0,,-12.0,,,,0.0,15.3,-4.9,,5.0,,,,,-3.0,,False,,,,True,False,False,,False,,,,,False
19037,11,8.0,,0.0,,,,8.0,10.4,2.2,,,,,,,8.5,-3.0,,-11.0,,,,-3.0,-0.6,-8.8,,,,,,,-2.5,,False,,,,False,True,False,,,,,,,True
19039,21,22.0,,0.0,,,,13.0,29.4,2.6,12.0,30.0,,,,,13.3,1.0,,-21.0,,,,-8.0,8.4,-18.4,-9.0,9.0,,,,,-7.7,,False,,,,False,False,False,False,False,,,,,False
19041,25,34.0,,1.0,,,,54.0,25.6,9.3,57.9,40.0,,,,,65.8,9.0,,-24.0,,,,29.0,0.6,-15.7,32.9,15.0,,,,,40.8,,False,,,,False,True,False,False,False,,,,,False
19043,12,10.0,,0.0,,,,9.0,8.5,2.7,,14.0,,,,,40.9,-2.0,,-12.0,,,,-3.0,-3.5,-9.3,,2.0,,,,,28.9,,False,,,,False,False,False,,False,,,,,False
19045,62,40.0,,65.0,,,,16.0,17.4,22.5,33.2,44.0,,,,,38.7,-22.0,,3.0,,,,-46.0,-44.6,-39.5,-28.8,-18.0,,,,,-23.3,,True,,,,False,False,False,False,True,,,,,False
19047,11,38.0,,47.0,,,,56.0,38.3,5.3,16.2,,,,,,29.2,27.0,,36.0,,,,45.0,27.3,-5.7,5.2,,,,,,18.2,,False,,,,False,False,True,True,,,,,,True
19049,266,246.0,,334.0,,,,121.0,110.8,158.8,184.1,320.0,,282.7,,,465.3,-20.0,,68.0,,,,-145.0,-155.2,-107.2,-81.9,54.0,,16.7,,,199.3,,False,,,,False,False,False,False,False,,True,,,False
19051,5,4.0,,0.0,,,,4.0,10.8,2.4,,11.0,,,,,15.1,-1.0,,-5.0,,,,-1.0,5.8,-2.6,,6.0,,,,,10.1,,False,,,,False,False,False,,False,,,,,False
19053,4,4.0,,0.0,,,,2.0,15.8,0.5,,0.0,,,,,9.2,0.0,,-4.0,,,,-2.0,11.8,-3.5,,-4.0,,,,,5.2,,False,,,,False,False,False,,False,,,,,False
19055,14,18.0,,0.0,,,,14.0,23.6,4.9,,22.0,,,,,45.9,4.0,,-14.0,,,,0.0,9.6,-9.1,,8.0,,,,,31.9,,False,,,,True,False,False,,False,,,,,False
19057,27,12.0,,11.0,,,,12.0,16.7,7.2,,20.0,,,,,11.0,-15.0,,-16.0,,,,-15.0,-10.3,-19.8,,-7.0,,,,,-16.0,,False,,,,False,True,False,,True,,,,,False
19059,66,58.0,,54.0,,,,66.0,44.1,19.7,96.1,73.0,,,,,93.3,-8.0,,-12.0,,,,0.0,-21.9,-46.3,30.1,7.0,,,,,27.3,,False,,,,True,False,False,False,True,,,,,False
19061,487,376.0,,1131.0,,,,99.0,119.7,472.8,205.4,417.0,,268.6,,,1805.9,-111.0,,644.0,,,,-388.0,-367.3,-14.2,-281.6,-70.0,,-218.4,,,1318.9,,False,,,,False,False,True,False,True,,False,,,False
19063,28,22.0,,0.0,,,,46.0,27.6,11.1,,28.0,,,,,19.5,-6.0,,-28.0,,,,18.0,-0.4,-16.9,,0.0,,,,,-8.5,,False,,,,False,True,False,,True,,,,,False
19065,16,34.0,,0.0,,,,9.0,5.6,3.2,,39.0,,,,,324.7,18.0,,-16.0,,,,-7.0,-10.4,-12.8,,23.0,,,,,308.7,,True,,,,True,True,True,,False,,,,,False
19067,22,22.0,,30.0,,,,16.0,18.6,8.8,,22.0,,,,,11.3,0.0,,8.0,,,,-6.0,-3.4,-13.2,,0.0,,,,,-10.7,,False,,,,False,False,False,,True,,,,,False
19069,40,36.0,,0.0,,,,12.0,28.9,11.6,,34.0,,,,,100.8,-4.0,,-40.0,,,,-28.0,-11.1,-28.4,,-6.0,,,,,60.8,,False,,,,False,False,False,,False,,,,,False
19071,6,2.0,,0.0,,,,0.0,6.2,0.2,,0.0,,,,,0.0,-4.0,,-6.0,,,,-6.0,0.2,-5.8,,-6.0,,,,,-6.0,,False,,,,False,True,False,,False,,,,,False
19073,7,2.0,,0.0,,,,6.0,5.0,2.2,,5.0,,,,,32.3,-5.0,,-7.0,,,,-1.0,-2.0,-4.8,,-2.0,,,,,25.3,,False,,,,True,True,True,,True,,,,,False
19075,18,20.0,,0.0,,,,9.0,7.7,2.5,,14.0,,,,,32.3,2.0,,-18.0,,,,-9.0,-10.3,-15.5,,-4.0,,,,,14.3,,False,,,,False,False,False,,False,,,,,False
19077,30,4.0,,0.0,,,,6.0,9.8,5.0,,,,,,,84.6,-26.0,,-30.0,,,,-24.0,-20.2,-25.0,,,,,,,54.6,,False,,,,True,True,True,,,,,,,False
19079,24,10.0,,55.0,,,,27.0,27.3,0.8,63.4,,,,,,2.0,-14.0,,31.0,,,,3.0,3.3,-23.2,39.4,,,,,,-22.0,,False,,,,True,True,False,False,,,,,,False
19081,24,16.0,,0.0,,,,10.0,9.8,5.2,,16.0,,,,,11.7,-8.0,,-24.0,,,,-14.0,-14.2,-18.8,,-8.0,,,,,-12.3,,False,,,,False,False,False,,False,,,,,False
19083,33,18.0,,0.0,,,,12.0,20.8,8.4,,20.0,,,,,19.3,-15.0,,-33.0,,,,-21.0,-12.2,-24.6,,-13.0,,,,,-13.7,,False,,,,False,True,False,,True,,,,,True
19085,16,8.0,,0.0,,,,11.0,5.6,4.4,,13.0,,,,,9.7,-8.0,,-16.0,,,,-5.0,-10.4,-11.6,,-3.0,,,,,-6.3,,False,,,,True,False,False,,True,,,,,True
19087,14,12.0,,3.0,,,,12.0,11.0,6.7,,,,,,,20.8,-2.0,,-11.0,,,,-2.0,-3.0,-7.3,,,,,,,6.8,,False,,,,False,False,False,,,,,,,False
19089,7,36.0,,0.0,,,,8.0,3.3,2.0,,33.0,,,,,127.9,29.0,,-7.0,,,,1.0,-3.7,-5.0,,26.0,,,,,120.9,,True,,,,True,True,True,,True,,,,,False
19091,16,18.0,,0.0,,,,8.0,16.2,5.3,,13.0,,,,,29.5,2.0,,-16.0,,,,-8.0,0.2,-10.7,,-3.0,,,,,13.5,,False,,,,False,True,False,,False,,,,,False
19093,2,4.0,,0.0,,,,11.0,6.3,1.0,,,,,,,3.3,2.0,,-2.0,,,,9.0,4.3,-1.0,,,,,,,1.3,,False,,,,False,False,True,,,,,,,True
19095,14,8.0,,6.0,,,,9.0,11.6,3.1,,13.0,,,,,10.8,-6.0,,-8.0,,,,-5.0,-2.4,-10.9,,-1.0,,,,,-3.2,,False,,,,True,True,False,,True,,,,,True
19097,63,12.0,,0.0,,,,8.0,10.4,2.2,,16.0,,,,,26.4,-51.0,,-63.0,,,,-55.0,-52.6,-60.8,,-47.0,,,,,-36.6,,False,,,,False,False,False,,True,,,,,True
19099,61,28.0,,41.0,,,,29.0,35.0,3.9,17.1,,,,,,12.4,-33.0,,-20.0,,,,-32.0,-26.0,-57.1,-43.9,,,,,,-48.6,,True,,,,True,True,False,False,,,,,,False
19101,7,18.0,,14.0,,,,5.0,16.9,5.5,,17.0,,,,,46.4,11.0,,7.0,,,,-2.0,9.9,-1.5,,10.0,,,,,39.4,,True,,,,True,True,True,,True,,,,,False
19103,345,552.0,,816.0,,,,228.0,16.8,320.5,377.1,413.0,,557.0,,,206.6,207.0,,471.0,,,,-117.0,-328.2,-24.5,32.1,68.0,,212.0,,,-138.4,,False,,,,True,False,True,True,True,,False,,,True
19105,30,10.0,,0.0,,,,10.0,8.1,4.4,,15.0,,,,,5.9,-20.0,,-30.0,,,,-20.0,-21.9,-25.6,,-15.0,,,,,-24.1,,False,,,,False,False,False,,True,,,,,False
19107,6,2.0,,0.0,,,,2.0,5.1,0.8,,1.0,,,,,2.3,-4.0,,-6.0,,,,-4.0,-0.9,-5.2,,-5.0,,,,,-3.7,,False,,,,False,True,False,,False,,,,,True
19109,28,4.0,,0.0,,,,13.0,10.0,2.3,,,,,,,3.0,-24.0,,-28.0,,,,-15.0,-18.0,-25.7,,,,,,,-25.0,,False,,,,True,True,False,,,,,,,False
19111,3,16.0,,23.0,,,,6.0,32.0,4.8,,14.0,,,,,31.9,13.0,,20.0,,,,3.0,29.0,1.8,,11.0,,,,,28.9,,False,,,,True,False,True,,True,,,,,False
19113,286,186.0,,283.0,,,,182.0,133.2,130.0,127.7,289.0,,223.2,,,196.2,-100.0,,-3.0,,,,-104.0,-152.8,-156.0,-158.3,3.0,,-62.8,,,-89.8,,True,,,,False,False,False,False,True,,True,,,True
19115,8,4.0,,0.0,,,,12.0,5.6,0.0,2.3,,,,,,0.1,-4.0,,-8.0,,,,4.0,-2.4,-8.0,-5.7,,,,,,-7.9,,False,,,,False,True,False,False,,,,,,False
19117,8,2.0,,0.0,,,,4.0,12.3,1.8,,,,,,,0.0,-6.0,,-8.0,,,,-4.0,4.3,-6.2,,,,,,,-8.0,,False,,,,True,True,False,,,,,,,False
19119,27,6.0,,0.0,,,,10.0,9.0,3.4,,,,,,,3.6,-21.0,,-27.0,,,,-17.0,-18.0,-23.6,,,,,,,-23.4,,False,,,,True,True,False,,,,,,,False
19121,24,20.0,,2.0,,,,6.0,12.0,3.5,,20.0,,,,,161.6,-4.0,,-22.0,,,,-18.0,-12.0,-20.5,,-4.0,,,,,137.6,,False,,,,False,False,False,,False,,,,,False
19123,12,0.0,,0.0,,,,16.0,23.3,14.9,13.5,,,,,,0.0,-12.0,,-12.0,,,,4.0,11.3,2.9,1.5,,,,,,-12.0,,False,,,,True,True,True,True,,,,,,True
19125,28,24.0,,46.0,,,,15.0,41.3,7.0,,18.0,,,,,5.6,-4.0,,18.0,,,,-13.0,13.3,-21.0,,-10.0,,,,,-22.4,,False,,,,False,False,False,,False,,,,,False
19127,124,68.0,,231.0,,,,87.0,62.7,30.7,18.1,,,,,,160.5,-56.0,,107.0,,,,-37.0,-61.3,-93.3,-105.9,,,,,,36.5,,False,,,,True,False,False,False,,,,,,True
19129,23,8.0,,0.0,,,,10.0,11.4,2.6,,14.0,,,,,5.8,-15.0,,-23.0,,,,-13.0,-11.6,-20.4,,-9.0,,,,,-17.2,,False,,,,True,True,False,,True,,,,,False
19131,26,42.0,,0.0,,,,6.0,5.5,3.6,,36.0,,,,,93.4,16.0,,-26.0,,,,-20.0,-20.5,-22.4,,10.0,,,,,67.4,,False,,,,False,False,False,,True,,,,,False
19133,5,18.0,,0.0,,,,12.0,9.6,8.3,,,,,,,13.6,13.0,,-5.0,,,,7.0,4.6,3.3,,,,,,,8.6,,True,,,,True,True,True,,,,,,,True
19135,9,0.0,,0.0,,,,7.0,5.2,3.3,,,,,,,0.0,-9.0,,-9.0,,,,-2.0,-3.8,-5.7,,,,,,,-9.0,,False,,,,True,True,True,,,,,,,True
19137,8,0.0,,0.0,,,,2.0,3.7,0.3,,0.0,,,,,0.0,-8.0,,-8.0,,,,-6.0,-4.3,-7.7,,-8.0,,,,,-8.0,,False,,,,True,True,True,,False,,,,,True
19139,97,54.0,,0.0,,,,57.0,25.8,26.4,6.7,127.0,,,,,39.8,-43.0,,-97.0,,,,-40.0,-71.2,-70.6,-90.3,30.0,,,,,-57.2,,False,,,,True,False,False,False,True,,,,,False
19141,19,12.0,,0.0,,,,23.0,21.8,11.6,,20.0,,,,,5.8,-7.0,,-19.0,,,,4.0,2.8,-7.4,,1.0,,,,,-13.2,,False,,,,True,True,False,,True,,,,,False
19143,11,18.0,,0.0,,,,24.0,7.1,5.1,,21.0,,,,,103.2,7.0,,-11.0,,,,13.0,-3.9,-5.9,,10.0,,,,,92.2,,False,,,,False,True,True,,False,,,,,False
19145,6,0.0,,0.0,,,,2.0,4.9,0.7,,0.0,,,,,0.0,-6.0,,-6.0,,,,-4.0,-1.1,-5.3,,-6.0,,,,,-6.0,,False,,,,True,True,True,,False,,,,,True
19147,19,34.0,,0.0,,,,8.0,24.9,4.0,,25.0,,,,,61.6,15.0,,-19.0,,,,-11.0,5.9,-15.0,,6.0,,,,,42.6,,False,,,,True,True,False,,True,,,,,False
