,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
17047,0,3.0,,0.0,,,,,1.0,3.1,0.1,,,,,,,,,,29.3,3.0,,0.0,,,,,1.0,3.1,0.1,,,,,,,,,,29.3,,True,,,,,True,False,True,,,,,,,,,,False
17049,10,13.0,,12.0,,,,,12.0,9.3,1.5,,,17.0,,,,,,,34.1,3.0,,2.0,,,,,2.0,-0.7,-8.5,,,7.0,,,,,,,24.1,,True,,,,,True,True,False,,,False,,,,,,,False
17051,10,1.0,,0.0,,,,,5.0,1.1,0.9,,,,,,,,,,6.7,-9.0,,-10.0,,,,,-5.0,-8.9,-9.1,,,,,,,,,,-3.3,,False,,,,,True,True,False,,,,,,,,,,True
17053,0,5.0,,0.0,,,,,8.0,9.2,2.3,,,,,,,,,,2.5,5.0,,0.0,,,,,8.0,9.2,2.3,,,,,,,,,,2.5,,True,,,,,False,False,True,,,,,,,,,,True
17055,23,17.0,,26.0,,,,,7.0,7.1,2.7,,,,,,,,,,19.5,-6.0,,3.0,,,,,-16.0,-15.9,-20.3,,,,,,,,,,-3.5,,True,,,,,False,False,False,,,,,,,,,,True
17057,2,1.0,,0.0,,,,,4.0,1.8,0.5,,,,,,,,,,4.0,-1.0,,-2.0,,,,,2.0,-0.2,-1.5,,,,,,,,,,2.0,,False,,,,,False,True,False,,,,,,,,,,False
17059,6,4.0,,0.0,,,,,1.0,2.7,0.1,,,,,,,,,,4.4,-2.0,,-6.0,,,,,-5.0,-3.3,-5.9,,,,,,,,,,-1.6,,False,,,,,False,False,False,,,,,,,,,,True
17061,5,0.0,,0.0,,,,,5.0,2.2,0.2,,,,,,,,,,0.0,-5.0,,-5.0,,,,,0.0,-2.8,-4.8,,,,,,,,,,-5.0,,False,,,,,True,True,True,,,,,,,,,,False
17063,17,22.0,20.8,22.0,,,,,34.0,48.8,4.0,18.3,25.0,19.0,,,,,,,37.0,5.0,3.8,5.0,,,,,17.0,31.8,-13.0,1.3,8.0,2.0,,,,,,,20.0,True,False,,,,,False,False,False,True,False,True,,,,,,,False
17065,1,2.0,,0.0,,,,,2.0,2.5,0.2,,,,,,,,,,1.0,1.0,,-1.0,,,,,1.0,1.5,-0.8,,,,,,,,,,0.0,,False,,,,,False,False,True,,,,,,,,,,True
17067,2,1.0,,0.0,,,,,4.0,1.7,0.7,,,,,,,,,,1.4,-1.0,,-2.0,,,,,2.0,-0.3,-1.3,,,,,,,,,,-0.6,,False,,,,,False,True,False,,,,,,,,,,True
17069,4,1.0,,0.0,,,,,0.0,1.6,0.0,,,,,,,,,,7.9,-3.0,,-4.0,,,,,-4.0,-2.4,-4.0,,,,,,,,,,3.9,,False,,,,,False,True,False,,,,,,,,,,False
17071,0,0.0,,0.0,,,,,1.0,0.4,0.2,,,,,,,,,,0.0,0.0,,0.0,,,,,1.0,0.4,0.2,,,,,,,,,,0.0,,True,,,,,False,False,False,,,,,,,,,,True
17073,29,16.0,,16.0,,,,,26.0,25.0,6.7,,11.2,20.0,,,,,,,28.1,-13.0,,-13.0,,,,,-3.0,-4.0,-22.3,,-17.8,-9.0,,,,,,,-0.9,,False,,,,,True,True,False,,False,True,,,,,,,True
17075,6,14.0,,15.0,,,,,18.0,17.8,3.2,,10.0,12.0,,,,,,,13.7,8.0,,9.0,,,,,12.0,11.8,-2.8,,4.0,6.0,,,,,,,7.7,,False,,,,,False,False,True,,True,True,,,,,,,True
17077,38,15.0,25.2,0.0,,,,,42.0,35.8,4.6,21.8,6.7,23.0,,,18.2,,,,22.4,-23.0,-12.8,-38.0,,,,,4.0,-2.2,-33.4,-16.2,-31.3,-15.0,,,-19.8,,,,-15.6,True,False,,,,,True,True,False,True,False,True,,,True,,,,True
17079,1,0.0,,0.0,,,,,7.0,0.3,2.3,,,0.0,,,,,,,0.0,-1.0,,-1.0,,,,,6.0,-0.7,1.3,,,-1.0,,,,,,,-1.0,,False,,,,,False,True,False,,,False,,,,,,,True
17081,13,8.0,,0.0,,,,,19.0,10.3,0.6,,0.7,6.0,,,,,,,25.3,-5.0,,-13.0,,,,,6.0,-2.7,-12.4,,-12.3,-7.0,,,,,,,12.3,,False,,,,,False,True,False,,False,False,,,,,,,False
17083,11,5.0,,0.0,,,,,11.0,11.7,2.5,,,9.0,,,,,,,12.8,-6.0,,-11.0,,,,,0.0,0.7,-8.5,,,-2.0,,,,,,,1.8,,False,,,,,True,True,False,,,True,,,,,,,True
17085,10,9.0,,7.0,,,,,14.0,14.8,3.2,,,7.0,,,,,,,20.6,-1.0,,-3.0,,,,,4.0,4.8,-6.8,,,-3.0,,,,,,,10.6,,False,,,,,False,False,False,,,False,,,,,,,False
17087,11,7.0,,0.0,,,,,2.0,4.0,1.2,,,,,,,,,,54.1,-4.0,,-11.0,,,,,-9.0,-7.0,-9.8,,,,,,,,,,43.1,,False,,,,,False,False,False,,,,,,,,,,False
17089,267,259.0,672.8,308.0,,,,,473.0,406.6,148.3,252.4,140.6,386.0,,,237.3,202.0,,,320.2,-8.0,405.8,41.0,,,,,206.0,139.6,-118.7,-14.6,-126.4,119.0,,,-29.7,-65.0,,,53.2,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
17091,85,110.0,88.1,131.0,,,,,132.0,76.0,67.1,132.7,65.1,141.0,,,117.0,,,,366.3,25.0,3.1,46.0,,,,,47.0,-9.0,-17.9,47.7,-19.9,56.0,,,32.0,,,,281.3,True,False,,,,,False,True,True,False,True,False,,,False,,,,False
17093,71,59.0,49.8,90.0,,,,,115.0,84.0,36.3,77.6,43.0,80.0,,,72.5,83.0,,,83.7,-12.0,-21.2,19.0,,,,,44.0,13.0,-34.7,6.6,-28.0,9.0,,,1.5,12.0,,,12.7,False,False,,,,,False,False,False,True,False,True,,,True,False,,,False
17095,19,31.0,8.8,41.0,,,,,38.0,26.9,10.7,,14.6,26.0,,,,,,,40.0,12.0,-10.2,22.0,,,,,19.0,7.9,-8.3,,-4.4,7.0,,,,,,,21.0,True,False,,,,,False,True,True,,True,True,,,,,,,False
17097,449,399.0,456.9,570.0,,,,,840.0,555.6,281.0,452.0,198.4,564.0,,,430.7,381.0,,,525.7,-50.0,7.9,121.0,,,,,391.0,106.6,-168.0,3.0,-250.6,115.0,,,-18.3,-68.0,,,76.7,True,False,,,,,False,False,False,True,False,False,,,True,False,,,False
17099,59,29.0,21.0,33.0,,,,,39.0,65.0,12.9,41.2,27.6,35.0,,,34.1,,,,34.3,-30.0,-38.0,-26.0,,,,,-20.0,6.0,-46.1,-17.8,-31.4,-24.0,,,-24.9,,,,-24.7,False,True,,,,,True,True,False,True,False,True,,,True,,,,True
17101,9,5.0,,0.0,,,,,5.0,3.3,0.4,,,,,,,,,,14.6,-4.0,,-9.0,,,,,-4.0,-5.7,-8.6,,,,,,,,,,5.6,,False,,,,,False,False,False,,,,,,,,,,False
17103,8,4.0,,0.0,,,,,24.0,8.5,0.4,,5.4,,,,,,,,0.8,-4.0,,-8.0,,,,,16.0,0.5,-7.6,,-2.6,,,,,,,,-7.2,,False,,,,,False,True,False,,True,,,,,,,,False
17105,5,2.0,,5.0,,,,,9.0,11.3,2.8,,,,,,,,,,0.6,-3.0,,0.0,,,,,4.0,6.3,-2.2,,,,,,,,,,-4.4,,True,,,,,False,False,True,,,,,,,,,,False
17107,22,3.0,,0.0,,,,,4.0,6.2,0.8,,,,,,,,,,3.4,-19.0,,-22.0,,,,,-18.0,-15.8,-21.2,,,,,,,,,,-18.6,,False,,,,,True,True,False,,,,,,,,,,True
17109,7,4.0,,0.0,,,,,22.0,6.4,0.4,,2.6,8.0,,,,,,,15.8,-3.0,,-7.0,,,,,15.0,-0.6,-6.6,,-4.4,1.0,,,,,,,8.8,,False,,,,,False,True,False,,False,True,,,,,,,False
17111,198,145.0,116.9,204.0,,,,,240.0,238.8,80.9,153.0,82.4,181.0,,,152.9,155.0,,,223.7,-53.0,-81.1,6.0,,,,,42.0,40.8,-117.1,-45.0,-115.6,-17.0,,,-45.1,-43.0,,,25.7,False,True,,,,,True,True,False,True,False,True,,,True,True,,,True
17113,67,42.0,17.7,53.0,,,,,63.0,46.5,21.0,55.6,27.0,42.0,,,43.6,67.0,,,49.2,-25.0,-49.3,-14.0,,,,,-4.0,-20.5,-46.0,-11.4,-40.0,-25.0,,,-23.4,0.0,,,-17.8,False,True,,,,,True,True,False,True,False,False,,,True,True,,,True
17115,20,16.0,11.1,18.0,,,,,52.0,39.7,5.2,22.8,8.9,21.0,,,17.7,,,,29.9,-4.0,-8.9,-2.0,,,,,32.0,19.7,-14.8,2.8,-11.1,1.0,,,-2.3,,,,9.9,False,True,,,,,False,False,False,True,False,True,,,True,,,,False
17117,19,12.0,,9.0,,,,,13.0,16.3,4.2,,,13.0,,,,,,,16.0,-7.0,,-10.0,,,,,-6.0,-2.7,-14.8,,,-6.0,,,,,,,-3.0,,False,,,,,True,True,False,,,True,,,,,,,True
17119,290,160.0,105.5,221.0,,,,,236.0,245.4,121.9,207.1,129.4,174.0,,,178.0,164.0,,,231.2,-130.0,-184.5,-69.0,,,,,-54.0,-44.6,-168.1,-82.9,-160.6,-116.0,,,-112.0,-126.0,,,-58.8,False,True,,,,,True,True,False,True,False,True,,,True,True,,,True
17121,11,8.0,,7.0,,,,,18.0,12.7,4.8,,,6.0,,,,,,,15.3,-3.0,,-4.0,,,,,7.0,1.7,-6.2,,,-5.0,,,,,,,4.3,,False,,,,,False,True,False,,,False,,,,,,,False
17123,3,2.0,,0.0,,,,,2.0,2.8,0.3,,,,,,,,,,0.1,-1.0,,-3.0,,,,,-1.0,-0.2,-2.7,,,,,,,,,,-2.9,,False,,,,,False,True,False,,,,,,,,,,False
17125,10,2.0,,0.0,,,,,4.0,3.5,1.0,,,,,,,,,,1.7,-8.0,,-10.0,,,,,-6.0,-6.5,-9.0,,,,,,,,,,-8.3,,False,,,,,True,True,False,,,,,,,,,,False
17127,4,1.0,,0.0,,,,,4.0,4.4,0.5,,,,,,,,,,0.8,-3.0,,-4.0,,,,,0.0,0.4,-3.5,,,,,,,,,,-3.2,,False,,,,,True,True,False,,,,,,,,,,False
17129,5,7.0,,0.0,,,,,4.0,5.0,1.2,,,,,,,,,,17.9,2.0,,-5.0,,,,,-1.0,0.0,-3.8,,,,,,,,,,12.9,,False,,,,,True,True,False,,,,,,,,,,False
17131,4,6.0,,0.0,,,,,6.0,8.1,1.2,,,,,,,,,,8.8,2.0,,-4.0,,,,,2.0,4.1,-2.8,,,,,,,,,,4.8,,False,,,,,False,False,False,,,,,,,,,,False
17133,35,26.0,,26.0,,,,,19.0,23.2,10.5,,16.9,24.0,,,,,,,42.4,-9.0,,-9.0,,,,,-16.0,-11.8,-24.5,,-18.1,-11.0,,,,,,,7.4,,False,,,,,False,False,False,,False,False,,,,,,,True
17135,31,25.0,,17.0,,,,,14.0,9.5,4.8,,,,,,,,,,42.1,-6.0,,-14.0,,,,,-17.0,-21.5,-26.2,,,,,,,,,,11.1,,False,,,,,False,False,False,,,,,,,,,,False
17137,8,4.0,,0.0,,,,,27.0,13.5,0.2,,7.4,6.0,,,,,,,2.5,-4.0,,-8.0,,,,,19.0,5.5,-7.8,,-0.6,-2.0,,,,,,,-5.5,,False,,,,,False,False,False,,True,True,,,,,,,False
17139,6,5.0,,0.0,,,,,5.0,5.4,1.1,,,,,,,,,,26.8,-1.0,,-6.0,,,,,-1.0,-0.6,-4.9,,,,,,,,,,20.8,,False,,,,,False,True,False,,,,,,,,,,False
17141,40,27.0,10.8,39.0,,,,,37.0,31.0,20.6,61.6,19.0,42.0,,,,,,,34.9,-13.0,-29.2,-1.0,,,,,-3.0,-9.0,-19.4,21.6,-21.0,2.0,,,,,,,-5.1,False,True,,,,,True,True,False,False,False,True,,,,,,,True
17143,169,93.0,90.0,159.0,,,,,157.0,162.9,61.1,137.6,98.3,108.0,,,115.0,104.0,,,131.8,-76.0,-79.0,-10.0,,,,,-12.0,-6.1,-107.9,-31.4,-70.7,-61.0,,,-54.0,-65.0,,,-37.2,False,True,,,,,True,True,False,True,True,True,,,True,True,,,True
17145,6,5.0,,6.0,,,,,7.0,6.3,3.8,,,6.0,,,,,,,3.6,-1.0,,0.0,,,,,1.0,0.3,-2.2,,,0.0,,,,,,,-2.4,,True,,,,,False,True,False,,,True,,,,,,,False
17147,4,1.0,,0.0,,,,,4.0,2.8,0.9,,,,,,,,,,3.8,-3.0,,-4.0,,,,,0.0,-1.2,-3.1,,,,,,,,,,-0.2,,False,,,,,True,True,False,,,,,,,,,,True
17149,3,3.0,,0.0,,,,,2.0,3.3,0.2,,,,,,,,,,4.3,0.0,,-3.0,,,,,-1.0,0.3,-2.8,,,,,,,,,,1.3,,False,,,,,False,False,False,,,,,,,,,,False
17151,2,0.0,,0.0,,,,,0.0,1.1,0.0,,,,,,,,,,0.0,-2.0,,-2.0,,,,,-2.0,-0.9,-2.0,,,,,,,,,,-2.0,,False,,,,,False,True,True,,,,,,,,,,False
17153,4,8.0,,0.0,,,,,8.0,7.1,6.0,,,6.0,,,,,,,7.0,4.0,,-4.0,,,,,4.0,3.1,2.0,,,2.0,,,,,,,3.0,,False,,,,,False,True,True,,,True,,,,,,,True
17155,1,0.0,,0.0,,,,,0.0,1.5,0.0,,,,,,,,,,0.0,-1.0,,-1.0,,,,,-1.0,0.5,-1.0,,,,,,,,,,-1.0,,False,,,,,False,True,True,,,,,,,,,,False
17157,49,22.0,,15.0,,,,,32.0,10.5,9.1,,2.4,29.0,,,,,,,90.3,-27.0,,-34.0,,,,,-17.0,-38.5,-39.9,,-46.6,-20.0,,,,,,,41.3,,False,,,,,True,False,False,,False,True,,,,,,,False
17159,1,5.0,,0.0,,,,,5.0,2.7,0.2,,,,,,,,,,13.5,4.0,,-1.0,,,,,4.0,1.7,-0.8,,,,,,,,,,12.5,,True,,,,,False,True,True,,,,,,,,,,False
17161,152,151.0,72.3,219.0,,,,,222.0,182.3,105.5,171.8,89.3,149.0,,,185.6,186.0,,,142.5,-1.0,-79.7,67.0,,,,,70.0,30.3,-46.5,19.8,-62.7,-3.0,,,33.6,34.0,,,-9.5,False,False,,,,,False,False,False,False,False,False,,,False,False,,,False
17163,385,277.0,236.1,422.0,,,,,316.0,254.5,214.5,314.4,209.4,299.0,,,290.3,288.0,,,496.4,-108.0,-148.9,37.0,,,,,-69.0,-130.5,-170.5,-70.6,-175.6,-86.0,,,-94.7,-97.0,,,111.4,False,True,,,,,True,False,False,True,False,True,,,True,True,,,False
17165,24,7.0,,0.0,,,,,6.0,3.0,0.5,,,,,,,,,,28.5,-17.0,,-24.0,,,,,-18.0,-21.0,-23.5,,,,,,,,,,4.5,,False,,,,,False,False,False,,,,,,,,,,True
17167,123,73.0,27.6,121.0,,,,,117.0,85.7,55.4,94.1,36.7,84.0,,,86.9,113.0,,,140.8,-50.0,-95.3,-2.0,,,,,-6.0,-37.3,-67.6,-28.9,-86.3,-39.0,,,-36.1,-10.0,,,17.8,False,True,,,,,True,True,False,True,False,True,,,True,True,,,True
17169,1,0.0,,0.0,,,,,3.0,0.4,0.4,,,,,,,,,,0.0,-1.0,,-1.0,,,,,2.0,-0.6,-0.6,,,,,,,,,,-1.0,,False,,,,,False,True,True,,,,,,,,,,False
17171,0,0.0,,0.0,,,,,0.0,0.6,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,0.6,,,,,,,,,,,0.0,,True,,,,,True,False,,,,,,,,,,,True
17173,7,1.0,,0.0,,,,,4.0,2.0,0.6,,,,,,,,,,2.0,-6.0,,-7.0,,,,,-3.0,-5.0,-6.4,,,,,,,,,,-5.0,,False,,,,,True,True,False,,,,,,,,,,True
17175,1,2.0,,0.0,,,,,2.0,2.7,0.1,,,,,,,,,,0.2,1.0,,-1.0,,,,,1.0,1.7,-0.9,,,,,,,,,,-0.8,,False,,,,,False,False,True,,,,,,,,,,True
17177,5,7.0,,7.0,,,,,48.0,23.5,1.0,,16.3,13.0,,,,,,,3.3,2.0,,2.0,,,,,43.0,18.5,-4.0,,11.3,8.0,,,,,,,-1.7,,False,,,,,False,False,False,,False,False,,,,,,,True
17179,44,23.0,15.4,35.0,,,,,41.0,52.8,11.3,28.7,37.9,26.0,,,,25.0,,,26.9,-21.0,-28.6,-9.0,,,,,-3.0,8.8,-32.7,-15.3,-6.1,-18.0,,,,-19.0,,,-17.1,False,True,,,,,True,True,False,True,True,True,,,,True,,,True
17181,24,11.0,,8.0,,,,,19.0,17.2,5.3,,4.4,19.0,,,,,,,12.0,-13.0,,-16.0,,,,,-5.0,-6.8,-18.7,,-19.6,-5.0,,,,,,,-12.0,,False,,,,,True,True,False,,False,True,,,,,,,True
17183,27,12.0,0.0,21.0,,,,,25.0,39.3,7.1,11.0,,12.0,,,,,,,16.9,-15.0,-27.0,-6.0,,,,,-2.0,12.3,-19.9,-16.0,,-15.0,,,,,,,-10.1,False,True,,,,,True,True,False,False,,False,,,,,,,True
17185,0,1.0,,0.0,,,,,7.0,0.9,1.0,,,,,,,,,,0.1,1.0,,0.0,,,,,7.0,0.9,1.0,,,,,,,,,,0.1,,True,,,,,False,True,False,,,,,,,,,,True
17187,3,6.0,,5.0,,,,,25.0,11.9,0.2,,5.8,,,,,,,,1.9,3.0,,2.0,,,,,22.0,8.9,-2.8,,2.8,,,,,,,,-1.1,,True,,,,,False,False,True,,True,,,,,,,,True
17189,5,4.0,,0.0,,,,,3.0,4.8,0.8,,,,,,,,,,1.4,-1.0,,-5.0,,,,,-2.0,-0.2,-4.2,,,,,,,,,,-3.6,,False,,,,,False,True,False,,,,,,,,,,False
17191,6,4.0,,0.0,,,,,4.0,3.8,0.7,,,,,,,,,,4.4,-2.0,,-6.0,,,,,-2.0,-2.2,-5.3,,,,,,,,,,-1.6,,False,,,,,False,False,False,,,,,,,,,,True
17193,14,4.0,,0.0,,,,,2.0,3.0,0.3,,,,,,,,,,4.2,-10.0,,-14.0,,,,,-12.0,-11.1,-13.7,,,,,,,,,,-9.8,,False,,,,,False,False,False,,,,,,,,,,True
17195,19,16.0,9.4,17.0,,,,,47.0,32.6,3.2,19.3,15.1,21.0,,,,,,,15.3,-3.0,-9.6,-2.0,,,,,28.0,13.6,-15.8,0.3,-3.9,2.0,,,,,,,-3.7,False,True,,,,,False,False,False,True,False,True,,,,,,,False
17197,369,340.0,525.1,385.0,,,,,498.0,464.4,222.2,401.0,183.9,449.0,,,354.4,372.0,,,362.5,-29.0,156.1,16.0,,,,,129.0,95.4,-146.8,32.0,-185.1,80.0,,,-14.6,3.0,,,-6.5,False,True,,,,,False,False,False,False,False,False,,,True,True,,,True
17199,41,29.0,21.8,36.0,,,,,37.0,31.7,12.7,41.1,26.3,30.0,,,,,,,58.2,-12.0,-19.2,-5.0,,,,,-4.0,-9.3,-28.3,0.1,-14.7,-11.0,,,,,,,17.2,False,True,,,,,True,True,False,True,False,True,,,,,,,False
17201,162,72.0,40.9,63.0,,,,,242.0,195.9,25.5,80.4,58.4,127.0,,,79.0,63.0,,,45.1,-90.0,-121.1,-99.0,,,,,80.0,33.9,-136.5,-81.6,-103.6,-35.0,,,-83.0,-99.0,,,-116.9,False,False,,,,,True,True,False,True,False,True,,,True,False,,,False
17203,18,11.0,,8.0,,,,,10.0,8.9,3.0,,,,,,,,,,43.9,-7.0,,-10.0,,,,,-8.0,-9.1,-15.0,,,,,,,,,,25.9,,False,,,,,False,False,False,,,,,,,,,,False
18001,6,0.0,,1.0,,,,,3.0,7.7,1.3,,,,,,,,,,0.0,-6.0,,-5.0,,,,,-3.0,1.7,-4.7,,,,,,,,,,-6.0,,True,,,,,True,True,True,,,,,,,,,,True
18003,164,202.0,377.8,237.0,,,,,273.0,423.4,108.0,167.8,108.2,204.0,,,180.0,112.0,,,188.3,38.0,213.8,73.0,,,,,109.0,259.4,-56.0,3.8,-55.8,40.0,,,16.0,-52.0,,,24.3,False,False,,,,,False,False,False,True,False,False,,,True,False,,,True
18005,31,15.0,24.3,7.0,,,,,43.0,28.8,3.8,19.1,8.3,26.0,,,17.3,,,,14.8,-16.0,-6.7,-24.0,,,,,12.0,-2.2,-27.2,-11.9,-22.7,-5.0,,,-13.7,,,,-16.2,True,False,,,,,True,True,False,True,False,True,,,True,,,,False
18007,2,3.0,,0.0,,,,,2.0,6.8,1.3,,,,,,,,,,5.3,1.0,,-2.0,,,,,0.0,4.8,-0.7,,,,,,,,,,3.3,,False,,,,,True,False,True,,,,,,,,,,False
18009,4,3.0,,0.0,,,,,2.0,7.6,0.8,,,,,,,,,,1.8,-1.0,,-4.0,,,,,-2.0,3.6,-3.2,,,,,,,,,,-2.2,,False,,,,,False,False,False,,,,,,,,,,False
18011,38,45.0,22.2,49.0,,,,,40.0,61.7,27.4,53.0,39.8,55.0,,,49.2,,,,67.1,7.0,-15.8,11.0,,,,,2.0,23.7,-10.6,15.0,1.8,17.0,,,11.2,,,,29.1,False,False,,,,,True,False,False,False,True,False,,,False,,,,False
18013,10,5.0,,0.0,,,,,2.0,5.1,0.8,,,6.0,,,,,,,12.3,-5.0,,-10.0,,,,,-8.0,-4.9,-9.2,,,-4.0,,,,,,,2.3,,False,,,,,False,True,False,,,True,,,,,,,True
18015,5,4.0,,3.0,,,,,7.0,8.9,0.4,,3.7,,,,,,,,7.3,-1.0,,-2.0,,,,,2.0,3.9,-4.6,,-1.3,,,,,,,,2.3,,False,,,,,False,False,False,,False,,,,,,,,False
18017,19,6.0,,7.0,,,,,94.0,14.8,1.1,,1.8,,,,,,,,7.7,-13.0,,-12.0,,,,,75.0,-4.2,-17.9,,-17.2,,,,,,,,-11.3,,True,,,,,False,True,False,,False,,,,,,,,True
18019,64,55.0,29.4,90.0,,,,,44.0,62.2,29.6,80.4,20.0,67.0,,,64.3,,,,71.6,-9.0,-34.5,26.0,,,,,-20.0,-1.8,-34.4,16.4,-44.0,3.0,,,0.3,,,,7.6,False,False,,,,,False,True,False,False,False,True,,,True,,,,True
18021,6,4.0,,0.0,,,,,6.0,13.3,1.5,,,6.0,,,,,,,9.1,-2.0,,-6.0,,,,,0.0,7.3,-4.5,,,0.0,,,,,,,3.1,,False,,,,,True,False,False,,,True,,,,,,,False
18023,11,2.0,,5.0,,,,,20.0,16.5,0.2,,8.0,,,,,,,,1.0,-9.0,,-6.0,,,,,9.0,5.5,-10.8,,-3.0,,,,,,,,-10.0,,True,,,,,False,True,False,,True,,,,,,,,False
18025,3,3.0,,0.0,,,,,1.0,5.9,0.6,,,,,,,,,,1.3,0.0,,-3.0,,,,,-2.0,2.9,-2.4,,,,,,,,,,-1.7,,False,,,,,False,False,False,,,,,,,,,,False
18027,13,8.0,,7.0,,,,,13.0,14.8,0.7,,8.3,11.0,,,,,,,5.1,-5.0,,-6.0,,,,,0.0,1.8,-12.3,,-4.7,-2.0,,,,,,,-7.9,,False,,,,,True,True,False,,True,True,,,,,,,False
18029,52,30.0,,50.0,,,,,17.0,31.8,11.3,,19.4,31.0,,,,,,,44.4,-22.0,,-2.0,,,,,-35.0,-20.2,-40.7,,-32.6,-21.0,,,,,,,-7.6,,True,,,,,False,True,False,,False,True,,,,,,,True
18031,5,7.0,,0.0,,,,,14.0,6.5,0.1,,3.2,,,,,,,,2.4,2.0,,-5.0,,,,,9.0,1.5,-4.9,,-1.8,,,,,,,,-2.6,,False,,,,,False,True,False,,True,,,,,,,,False
18033,5,9.0,,2.0,,,,,13.0,22.4,1.4,,15.1,10.0,,,,,,,7.1,4.0,,-3.0,,,,,8.0,17.4,-3.6,,10.1,5.0,,,,,,,2.1,,True,,,,,False,False,True,,False,False,,,,,,,True
18035,29,40.0,21.4,3.0,,,,,57.0,48.3,10.7,31.3,7.4,37.0,,,35.9,,,,43.1,11.0,-7.6,-26.0,,,,,28.0,19.3,-18.3,2.3,-21.6,8.0,,,6.9,,,,14.1,True,False,,,,,False,False,False,True,False,True,,,True,,,,False
18037,98,38.0,,36.0,,,,,18.0,35.4,10.8,,9.9,41.0,,,,,,,52.7,-60.0,,-62.0,,,,,-80.0,-62.6,-87.2,,-88.1,-57.0,,,,,,,-45.3,,False,,,,,False,False,False,,False,True,,,,,,,True
18039,389,328.0,304.9,378.0,,,,,317.0,432.2,244.0,387.7,211.5,376.0,,,380.7,386.0,,,311.6,-61.0,-84.1,-11.0,,,,,-72.0,43.2,-145.0,-1.3,-177.5,-13.0,,,-8.3,-3.0,,,-77.4,False,True,,,,,False,True,False,True,False,True,,,True,True,,,False
18041,8,8.0,,6.0,,,,,13.0,8.5,1.1,,5.7,8.0,,,,,,,7.9,0.0,,-2.0,,,,,5.0,0.5,-6.9,,-2.3,0.0,,,,,,,-0.1,,False,,,,,False,False,False,,False,True,,,,,,,False
18043,62,35.0,13.1,15.0,,,,,29.0,36.8,15.4,41.2,11.7,40.0,,,41.2,,,,51.0,-27.0,-48.9,-47.0,,,,,-33.0,-25.2,-46.6,-20.8,-50.3,-22.0,,,-20.8,,,,-11.0,False,False,,,,,False,True,False,True,False,True,,,True,,,,True
18045,8,5.0,,0.0,,,,,3.0,10.9,0.7,,,7.0,,,,,,,4.6,-3.0,,-8.0,,,,,-5.0,2.9,-7.3,,,-1.0,,,,,,,-3.4,,False,,,,,False,True,False,,,True,,,,,,,False
18047,11,3.0,,0.0,,,,,5.0,5.0,0.1,,2.8,7.0,,,,,,,2.1,-8.0,,-11.0,,,,,-6.0,-6.0,-10.9,,-8.2,-4.0,,,,,,,-8.9,,False,,,,,True,True,False,,False,True,,,,,,,False
18049,13,4.0,,7.0,,,,,6.0,10.8,2.0,,,,,,,,,,2.7,-9.0,,-6.0,,,,,-7.0,-2.2,-11.0,,,,,,,,,,-10.3,,True,,,,,True,True,False,,,,,,,,,,False
18051,33,53.0,,81.0,,,,,8.0,25.9,32.5,,29.5,,,,,,,,64.8,20.0,,48.0,,,,,-25.0,-7.1,-0.5,,-3.5,,,,,,,,31.8,,False,,,,,False,True,True,,True,,,,,,,,False
