,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
53049,48,134.0,,124.3,,94.0,233.0,,,,,33.0,44.2,,,78.0,,71.8,,59.3,,138.0,75.2,,128.0,144.0,,,,,,111.2,,,,,109.8,86.0,,76.3,,46.0,185.0,,,,,-15.0,-3.8,,,30.0,,23.8,,11.3,,90.0,27.2,,80.0,96.0,,,,,,63.2,,,,,61.8,,True,,True,False,,,,,True,True,,,True,,True,,True,,False,True,,True,False,,,,,,True,,,,,True
53051,111,80.0,,80.9,,73.0,59.0,,,,,37.0,48.1,,,77.0,,31.8,,49.8,,68.0,72.8,,91.0,80.0,,,,,,70.7,,,,,73.7,-31.0,,-30.1,,-38.0,-52.0,,,,,-74.0,-62.9,,,-34.0,,-79.2,,-61.2,,-43.0,-38.2,,-20.0,-31.0,,,,,,-40.3,,,,,-37.3,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,,False,,,,,False
53053,4788,4300.0,,4409.7,6881.0,4373.0,5129.0,,,,,2308.8,3000.6,,,4540.0,,4045.4,,4984.4,,4824.0,4411.0,,3662.0,5393.0,,,,,4516.6,4636.7,3698.0,,,,5032.1,-488.0,,-378.3,2093.0,-415.0,341.0,,,,,-2479.2,-1787.4,,,-248.0,,-742.6,,196.4,,36.0,-377.0,,-1126.0,605.0,,,,,-271.4,-151.3,-1090.0,,,,244.1,,True,False,True,True,,,,,False,False,,,True,,False,,True,,True,True,,False,False,,,,,True,True,False,,,,True
53055,12,10.0,,8.4,,10.0,26.0,,,,,6.9,9.5,,,15.0,,9.8,,5.2,,13.0,11.4,,24.0,54.0,,,,,,14.2,,,,,11.5,-2.0,,-3.6,,-2.0,14.0,,,,,-5.1,-2.5,,,3.0,,-2.2,,-6.8,,1.0,-0.6,,12.0,42.0,,,,,,2.2,,,,,-0.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
53057,602,482.0,,492.8,,415.0,549.0,,,,,228.5,267.2,,,393.0,,280.5,,694.7,,553.5,407.4,,599.0,579.0,,,,,,417.7,414.0,,,,306.3,-120.0,,-109.2,,-187.0,-53.0,,,,,-373.5,-334.8,,,-209.0,,-321.5,,92.7,,-48.5,-194.6,,-3.0,-23.0,,,,,,-184.3,-188.0,,,,-295.7,,True,,False,True,,,,,False,False,,,False,,False,,True,,True,False,,True,True,,,,,,False,False,,,,False
53059,44,28.0,,28.4,,27.0,14.0,,,,,9.7,9.5,,,45.0,,17.8,,15.1,,13.0,29.1,,29.0,43.0,,,,,,36.1,,,,,31.8,-16.0,,-15.6,,-17.0,-30.0,,,,,-34.3,-34.5,,,1.0,,-26.2,,-28.9,,-31.0,-14.9,,-15.0,-1.0,,,,,,-7.9,,,,,-12.2,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,True,,True,True,,,,,,True,,,,,True
53061,3938,3846.0,,3850.3,5836.4,3597.0,5376.0,,,,,1899.7,2735.3,,,3037.0,,3233.1,,3451.6,,4283.0,3488.3,,3990.0,4457.0,,,,,4372.1,4030.3,3120.0,,,,3604.5,-92.0,,-87.7,1898.4,-341.0,1438.0,,,,,-2038.3,-1202.7,,,-901.0,,-704.9,,-486.4,,345.0,-449.7,,52.0,519.0,,,,,434.1,92.3,-818.0,,,,-333.5,,True,False,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,False,,,,,False,False,False,,,,False
53063,4997,5480.0,,5443.7,6526.2,4950.0,7262.0,,,,,1786.6,5105.0,,,4781.0,,4795.7,,4527.0,,6073.5,4697.5,,5490.0,5476.0,,,,,5497.2,5181.2,4139.0,,,,6343.1,483.0,,446.7,1529.2,-47.0,2265.0,,,,,-3210.4,108.0,,,-216.0,,-201.3,,-470.0,,1076.5,-299.5,,493.0,479.0,,,,,500.2,184.2,-858.0,,,,1346.1,,True,False,True,False,,,,,False,True,,,True,,True,,True,,False,True,,False,True,,,,,False,True,False,,,,False
53065,304,282.0,,282.9,,273.0,383.0,,,,,106.8,140.9,,,217.0,,223.1,,140.0,,412.0,263.9,,354.0,379.0,,,,,,220.4,,,,,270.5,-22.0,,-21.1,,-31.0,79.0,,,,,-197.2,-163.1,,,-87.0,,-80.9,,-164.0,,108.0,-40.1,,50.0,75.0,,,,,,-83.6,,,,,-33.5,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
53067,785,826.0,,784.7,,708.0,812.0,,,,,290.5,558.2,,,989.0,,549.8,,1225.7,,687.0,707.7,,1023.0,1039.0,,,,,808.2,940.9,501.0,,,,760.0,41.0,,-0.3,,-77.0,27.0,,,,,-494.5,-226.8,,,204.0,,-235.2,,440.7,,-98.0,-77.3,,238.0,254.0,,,,,23.2,155.9,-284.0,,,,-25.0,,True,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,True,False,False,,,,True
53069,12,38.0,,38.3,,36.0,40.0,,,,,7.2,23.2,,,21.0,,432.8,,13.3,,7.0,22.9,,,32.0,,,,,,53.2,,,,,228.3,26.0,,26.3,,24.0,28.0,,,,,-4.8,11.2,,,9.0,,420.8,,1.3,,-5.0,10.9,,,20.0,,,,,,41.2,,,,,216.3,,False,,True,False,,,,,True,True,,,True,,False,,True,,True,True,,,True,,,,,,False,,,,,False
53071,422,558.0,,573.9,,485.0,480.0,,,,,232.3,324.8,,,445.0,,274.9,,338.4,,623.5,479.0,,582.0,582.0,,,,,,491.7,,,,,639.9,136.0,,151.9,,63.0,58.0,,,,,-189.7,-97.2,,,23.0,,-147.1,,-83.6,,201.5,57.0,,160.0,160.0,,,,,,69.7,,,,,217.9,,False,,True,True,,,,,False,True,,,True,,False,,True,,False,True,,False,False,,,,,,True,,,,,False
53073,541,608.0,,609.7,,610.0,854.0,,,,,255.9,315.6,,,464.0,,768.4,,1088.7,,878.0,482.5,,774.0,823.0,,,,,510.4,622.2,628.0,,,,1216.7,67.0,,68.7,,69.0,313.0,,,,,-285.1,-225.4,,,-77.0,,227.4,,547.7,,337.0,-58.5,,233.0,282.0,,,,,-30.6,81.2,87.0,,,,675.7,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,True,False,False,,,,False
53075,208,264.0,,288.7,,267.0,443.0,,,,,186.2,328.4,,,388.0,,886.9,,92.8,,232.0,268.9,,414.0,331.0,,,,,208.7,239.4,,,,,256.7,56.0,,80.7,,59.0,235.0,,,,,-21.8,120.4,,,180.0,,678.9,,-115.2,,24.0,60.9,,206.0,123.0,,,,,0.7,31.4,,,,,48.7,,False,,False,False,,,,,True,False,,,False,,False,,False,,True,False,,False,False,,,,,True,True,,,,,True
53077,2195,1498.0,,1448.7,,1466.0,2224.0,,,,,1057.3,989.8,,,1775.0,,2179.3,,1180.9,,2026.0,1307.0,,1635.0,1813.0,,,,,1128.9,1263.0,1184.0,,,,1297.3,-697.0,,-746.3,,-729.0,29.0,,,,,-1137.7,-1205.2,,,-420.0,,-15.7,,-1014.1,,-169.0,-888.0,,-560.0,-382.0,,,,,-1066.1,-932.0,-1011.0,,,,-897.7,,False,,False,True,,,,,False,False,,,True,,True,,False,,True,False,,True,True,,,,,False,False,False,,,,False
54001,153,126.0,,125.6,,126.0,252.0,,,,,79.3,63.6,,,136.0,,273.1,,41.2,,174.0,114.8,,199.0,141.0,,,,,,115.1,,,,,71.3,-27.0,,-27.4,,-27.0,99.0,,,,,-73.7,-89.4,,,-17.0,,120.1,,-111.8,,21.0,-38.2,,46.0,-12.0,,,,,,-37.9,,,,,-81.7,,False,,False,False,,,,,False,False,,,True,,False,,False,,True,False,,False,True,,,,,,False,,,,,False
54003,1296,962.0,,965.3,,993.0,1054.0,,,,,594.3,733.0,,,747.0,,1473.2,,847.1,,1455.0,1021.0,,1351.0,1008.0,,,,,933.2,1034.4,,,,,1322.9,-334.0,,-330.7,,-303.0,-242.0,,,,,-701.7,-563.0,,,-549.0,,177.2,,-448.9,,159.0,-275.0,,55.0,-288.0,,,,,-362.8,-261.6,,,,,26.9,,True,,True,True,,,,,False,False,,,False,,True,,False,,True,True,,True,True,,,,,False,True,,,,,True
54005,155,132.0,,134.1,,131.0,128.0,,,,,86.3,90.9,,,99.0,,129.7,,75.5,,131.0,132.7,,160.0,137.0,,,,,,133.1,,,,,147.3,-23.0,,-20.9,,-24.0,-27.0,,,,,-68.7,-64.1,,,-56.0,,-25.3,,-79.5,,-24.0,-22.3,,5.0,-18.0,,,,,,-21.9,,,,,-7.7,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,True,True,,,,,,True,,,,,True
54007,52,30.0,,33.7,,16.0,14.0,,,,,16.3,33.6,,,94.0,,5.9,,16.3,,5.0,31.1,,22.0,59.0,,,,,,32.6,,,,,16.1,-22.0,,-18.3,,-36.0,-38.0,,,,,-35.7,-18.4,,,42.0,,-46.1,,-35.7,,-47.0,-20.9,,-30.0,7.0,,,,,,-19.4,,,,,-35.9,,True,,False,False,,,,,False,True,,,False,,False,,False,,False,True,,False,True,,,,,,True,,,,,False
54009,336,244.0,,254.4,,241.0,327.0,,,,,141.4,116.8,,,241.0,,569.8,,154.9,,154.0,206.8,,296.0,277.0,,,,,,195.7,,,,,218.4,-92.0,,-81.6,,-95.0,-9.0,,,,,-194.6,-219.2,,,-95.0,,233.8,,-181.1,,-182.0,-129.2,,-40.0,-59.0,,,,,,-140.3,,,,,-117.6,,True,,False,True,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
54011,1016,642.0,,653.3,,658.0,601.0,,,,,441.1,1045.0,,,703.0,,743.1,,481.3,,821.0,643.7,,776.0,824.0,,,,,535.0,701.3,,,,,1083.7,-374.0,,-362.7,,-358.0,-415.0,,,,,-574.9,29.0,,,-313.0,,-272.9,,-534.7,,-195.0,-372.3,,-240.0,-192.0,,,,,-481.0,-314.7,,,,,67.7,,True,,True,False,,,,,False,True,,,True,,True,,False,,True,True,,True,True,,,,,False,True,,,,,True
54013,28,38.0,,39.3,,41.0,47.0,,,,,16.2,24.5,,,43.0,,134.9,,38.8,,103.0,38.2,,50.0,45.0,,,,,,36.1,,,,,55.3,10.0,,11.3,,13.0,19.0,,,,,-11.8,-3.5,,,15.0,,106.9,,10.8,,75.0,10.2,,22.0,17.0,,,,,,8.1,,,,,27.3,,False,,False,False,,,,,False,True,,,False,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
54015,84,6.0,,4.0,,6.0,14.0,,,,,15.4,7.8,,,57.0,,3.4,,9.9,,10.0,31.4,,13.0,22.0,,,,,,24.0,,,,,5.6,-78.0,,-80.0,,-78.0,-70.0,,,,,-68.6,-76.2,,,-27.0,,-80.6,,-74.1,,-74.0,-52.6,,-71.0,-62.0,,,,,,-60.0,,,,,-78.4,,False,,False,True,,,,,True,True,,,True,,False,,True,,True,True,,True,True,,,,,,True,,,,,False
54017,43,34.0,,33.9,,36.0,31.0,,,,,19.9,18.8,,,59.0,,117.0,,43.0,,63.0,33.5,,41.0,57.0,,,,,,39.1,,,,,47.2,-9.0,,-9.1,,-7.0,-12.0,,,,,-23.1,-24.2,,,16.0,,74.0,,0.0,,20.0,-9.5,,-2.0,14.0,,,,,,-3.9,,,,,4.2,,False,,True,False,,,,,False,False,,,False,,False,,True,,False,False,,True,False,,,,,,True,,,,,True
54019,221,182.0,,182.9,,203.0,217.0,,,,,158.2,148.4,,,280.0,,138.1,,127.3,,316.0,234.3,,266.0,204.0,,,,,,204.5,,,,,270.3,-39.0,,-38.1,,-18.0,-4.0,,,,,-62.8,-72.6,,,59.0,,-82.9,,-93.7,,95.0,13.3,,45.0,-17.0,,,,,,-16.5,,,,,49.3,,True,,True,True,,,,,False,False,,,False,,False,,False,,False,True,,False,True,,,,,,True,,,,,False
54021,43,40.0,,49.1,,29.0,7.0,,,,,31.7,42.1,,,50.0,,2.5,,15.4,,27.0,29.2,,28.0,54.0,,,,,,73.3,,,,,38.3,-3.0,,6.1,,-14.0,-36.0,,,,,-11.3,-0.9,,,7.0,,-40.5,,-27.6,,-16.0,-13.8,,-15.0,11.0,,,,,,30.3,,,,,-4.7,,False,,False,False,,,,,False,True,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
54023,240,124.0,,126.2,,130.0,143.0,,,,,75.7,40.1,,,99.0,,339.4,,59.3,,299.0,131.9,,144.0,123.0,,,,,,118.6,,,,,193.2,-116.0,,-113.8,,-110.0,-97.0,,,,,-164.3,-199.9,,,-141.0,,99.4,,-180.7,,59.0,-108.1,,-96.0,-117.0,,,,,,-121.4,,,,,-46.8,,True,,True,True,,,,,False,False,,,False,,True,,False,,True,True,,True,False,,,,,,False,,,,,True
54025,361,204.0,,200.8,,202.0,243.0,,,,,109.0,108.7,,,199.0,,177.2,,164.0,,357.0,234.2,,276.0,238.0,,,,,,190.3,,,,,210.3,-157.0,,-160.2,,-159.0,-118.0,,,,,-252.0,-252.3,,,-162.0,,-183.8,,-197.0,,-4.0,-126.8,,-85.0,-123.0,,,,,,-170.7,,,,,-150.7,,False,,False,True,,,,,False,False,,,False,,False,,False,,True,True,,True,True,,,,,,False,,,,,True
54027,270,114.0,,115.1,,119.0,153.0,,,,,70.1,54.1,,,174.0,,189.8,,72.3,,119.0,119.4,,142.0,158.0,,,,,,79.5,,,,,101.2,-156.0,,-154.9,,-151.0,-117.0,,,,,-199.9,-215.9,,,-96.0,,-80.2,,-197.7,,-151.0,-150.6,,-128.0,-112.0,,,,,,-190.5,,,,,-168.8,,True,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,,,,,False
54029,572,338.0,,341.2,,341.0,379.0,,,,,167.8,163.5,,,265.0,,540.4,,205.1,,739.0,329.5,,430.0,356.0,,,,,,379.8,,,,,575.9,-234.0,,-230.8,,-231.0,-193.0,,,,,-404.2,-408.5,,,-307.0,,-31.6,,-366.9,,167.0,-242.5,,-142.0,-216.0,,,,,,-192.2,,,,,3.9,,True,,True,True,,,,,False,False,,,False,,True,,False,,True,False,,True,True,,,,,,True,,,,,True
54031,235,132.0,,133.2,,135.0,128.0,,,,,64.4,64.1,,,112.0,,197.3,,58.9,,409.0,144.7,,156.0,131.0,,,,,,130.9,,,,,187.8,-103.0,,-101.8,,-100.0,-107.0,,,,,-170.6,-170.9,,,-123.0,,-37.7,,-176.1,,174.0,-90.3,,-79.0,-104.0,,,,,,-104.1,,,,,-47.2,,True,,True,False,,,,,False,False,,,False,,True,,False,,False,True,,True,False,,,,,,False,,,,,True
54033,600,536.0,,522.3,,554.0,705.0,,,,,278.6,285.8,,,533.0,,1132.2,,403.0,,1085.0,595.5,,728.0,576.0,,,,,,490.2,,,,,538.7,-64.0,,-77.7,,-46.0,105.0,,,,,-321.4,-314.2,,,-67.0,,532.2,,-197.0,,485.0,-4.5,,128.0,-24.0,,,,,,-109.8,,,,,-61.3,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,True,,,,,,False,,,,,True
54035,164,90.0,,111.4,,112.0,145.0,,,,,99.0,63.0,,,190.0,,243.7,,83.7,,83.0,101.7,,119.0,140.0,,,,,,98.4,,,,,163.0,-74.0,,-52.6,,-52.0,-19.0,,,,,-65.0,-101.0,,,26.0,,79.7,,-80.3,,-81.0,-62.3,,-45.0,-24.0,,,,,,-65.6,,,,,-1.0,,True,,True,True,,,,,True,False,,,True,,False,,False,,False,True,,True,True,,,,,,True,,,,,True
54037,484,362.0,,359.4,,368.0,338.0,,,,,256.5,193.3,,,279.0,,375.1,,290.5,,357.0,392.8,,433.0,390.0,,,,,,365.5,,,,,606.7,-122.0,,-124.6,,-116.0,-146.0,,,,,-227.5,-290.7,,,-205.0,,-108.9,,-193.5,,-127.0,-91.2,,-51.0,-94.0,,,,,,-118.5,,,,,122.7,,False,,True,False,,,,,False,False,,,False,,True,,False,,False,True,,True,True,,,,,,True,,,,,False
54039,1297,908.0,,877.6,,908.0,773.0,,,,,783.5,1571.2,,,1092.0,,957.2,,743.9,,1130.0,961.6,,1059.0,1052.0,,,,,974.6,985.0,782.0,,,,1051.3,-389.0,,-419.4,,-389.0,-524.0,,,,,-513.5,274.2,,,-205.0,,-339.8,,-553.1,,-167.0,-335.4,,-238.0,-245.0,,,,,-322.4,-312.0,-515.0,,,,-245.7,,False,,False,False,,,,,False,True,,,True,,True,,False,,True,True,,True,True,,,,,True,True,False,,,,True
54041,94,38.0,,43.0,,35.0,34.0,,,,,30.1,23.9,,,131.0,,24.1,,24.6,,18.0,52.0,,24.0,74.0,,,,,,75.2,,,,,32.6,-56.0,,-51.0,,-59.0,-60.0,,,,,-63.9,-70.1,,,37.0,,-69.9,,-69.4,,-76.0,-42.0,,-70.0,-20.0,,,,,,-18.8,,,,,-61.4,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,True,,False,True,,,,,,True,,,,,False
54043,115,78.0,,78.6,,77.0,74.0,,,,,53.2,54.8,,,96.0,,55.7,,57.5,,60.0,96.3,,79.0,98.0,,,,,,68.8,,,,,77.1,-37.0,,-36.4,,-38.0,-41.0,,,,,-61.8,-60.2,,,-19.0,,-59.3,,-57.5,,-55.0,-18.7,,-36.0,-17.0,,,,,,-46.2,,,,,-37.9,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,True,,True,True,,,,,,False,,,,,False
54045,171,112.0,,122.0,,127.0,120.0,,,,,131.3,74.9,,,161.0,,122.1,,91.8,,134.5,143.6,,108.0,162.0,,,,,,200.9,,,,,147.2,-59.0,,-49.0,,-44.0,-51.0,,,,,-39.7,-96.1,,,-10.0,,-48.9,,-79.2,,-36.5,-27.4,,-63.0,-9.0,,,,,,29.9,,,,,-23.8,,True,,True,True,,,,,True,False,,,True,,True,,False,,True,True,,False,True,,,,,,True,,,,,True
54047,111,106.0,,104.0,,111.0,201.0,,,,,105.6,73.1,,,80.0,,139.0,,111.4,,25.0,137.3,,,208.0,,,,,,81.0,,,,,183.7,-5.0,,-7.0,,0.0,90.0,,,,,-5.4,-37.9,,,-31.0,,28.0,,0.4,,-86.0,26.3,,,97.0,,,,,,-30.0,,,,,72.7,,False,,True,False,,,,,False,False,,,False,,False,,True,,False,False,,,False,,,,,,False,,,,,False
54049,349,296.0,,300.8,,331.0,381.0,,,,,174.7,172.5,,,423.0,,307.1,,258.2,,525.0,346.4,,423.0,384.0,,,,,,301.0,,,,,340.2,-53.0,,-48.2,,-18.0,32.0,,,,,-174.3,-176.5,,,74.0,,-41.9,,-90.8,,176.0,-2.6,,74.0,35.0,,,,,,-48.0,,,,,-8.8,,True,,True,True,,,,,False,False,,,False,,True,,False,,False,True,,False,True,,,,,,True,,,,,True
54051,471,336.0,,340.7,,357.0,338.0,,,,,259.4,188.9,,,299.0,,383.4,,177.0,,407.0,380.1,,319.0,371.0,,,,,,283.1,,,,,351.2,-135.0,,-130.3,,-114.0,-133.0,,,,,-211.6,-282.1,,,-172.0,,-87.6,,-294.0,,-64.0,-90.9,,-152.0,-100.0,,,,,,-187.9,,,,,-119.8,,True,,True,True,,,,,False,False,,,False,,True,,False,,True,True,,False,True,,,,,,False,,,,,True
54053,319,244.0,,240.4,,266.0,363.0,,,,,118.7,138.2,,,202.0,,428.3,,146.4,,743.5,272.7,,326.0,263.0,,,,,,249.8,,,,,327.5,-75.0,,-78.6,,-53.0,44.0,,,,,-200.3,-180.8,,,-117.0,,109.3,,-172.6,,424.5,-46.3,,7.0,-56.0,,,,,,-69.2,,,,,8.5,,False,,True,True,,,,,False,False,,,False,,False,,False,,False,True,,True,True,,,,,,True,,,,,True
54055,415,246.0,,242.9,,261.0,234.0,,,,,200.0,170.4,,,346.0,,301.0,,192.2,,303.0,261.9,,242.0,447.0,,,,,,317.9,,,,,264.1,-169.0,,-172.1,,-154.0,-181.0,,,,,-215.0,-244.6,,,-69.0,,-114.0,,-222.8,,-112.0,-153.1,,-173.0,32.0,,,,,,-97.1,,,,,-150.9,,False,,True,False,,,,,False,False,,,True,,True,,False,,True,True,,False,True,,,,,,True,,,,,True
54057,611,526.0,,567.2,,547.0,817.0,,,,,348.3,247.0,,,244.0,,1116.9,,311.3,,547.0,449.5,,730.0,547.0,,,,,,363.5,,,,,673.6,-85.0,,-43.8,,-64.0,206.0,,,,,-262.7,-364.0,,,-367.0,,505.9,,-299.7,,-64.0,-161.5,,119.0,-64.0,,,,,,-247.5,,,,,62.6,,True,,True,False,,,,,False,False,,,False,,False,,False,,True,False,,False,True,,,,,,False,,,,,True
54059,132,158.0,,159.7,,128.0,144.0,,,,,114.3,100.4,,,123.0,,112.2,,122.9,,108.0,126.5,,143.0,180.0,,,,,,143.2,,,,,150.7,26.0,,27.7,,-4.0,12.0,,,,,-17.7,-31.6,,,-9.0,,-19.8,,-9.1,,-24.0,-5.5,,11.0,48.0,,,,,,11.2,,,,,18.7,,False,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,True,False,,,,,,True,,,,,True
54061,711,598.0,,579.0,,592.0,596.0,,,,,446.8,930.9,,,810.0,,558.5,,454.5,,647.0,543.5,,838.0,785.0,,,,,543.6,602.5,,,,,716.4,-113.0,,-132.0,,-119.0,-115.0,,,,,-264.2,219.9,,,99.0,,-152.5,,-256.5,,-64.0,-167.5,,127.0,74.0,,,,,-167.4,-108.5,,,,,5.4,,False,,False,False,,,,,False,False,,,True,,False,,False,,True,False,,False,True,,,,,False,True,,,,,True
54063,89,92.0,,85.7,,77.0,80.0,,,,,62.1,53.5,,,65.0,,289.6,,29.5,,71.0,75.6,,125.0,109.0,,,,,,91.8,,,,,104.3,3.0,,-3.3,,-12.0,-9.0,,,,,-26.9,-35.5,,,-24.0,,200.6,,-59.5,,-18.0,-13.4,,36.0,20.0,,,,,,2.8,,,,,15.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
54065,169,74.0,,73.5,,77.0,75.0,,,,,50.5,62.7,,,129.0,,47.8,,30.3,,115.0,112.6,,101.0,109.0,,,,,,64.9,,,,,89.4,-95.0,,-95.5,,-92.0,-94.0,,,,,-118.5,-106.3,,,-40.0,,-121.2,,-138.7,,-54.0,-56.4,,-68.0,-60.0,,,,,,-104.1,,,,,-79.6,,False,,True,True,,,,,False,False,,,True,,False,,False,,True,True,,True,True,,,,,,False,,,,,True
54067,157,72.0,,70.1,,76.0,111.0,,,,,65.8,61.4,,,137.0,,72.2,,63.3,,101.0,102.7,,110.0,125.0,,,,,,89.0,,,,,73.8,-85.0,,-86.9,,-81.0,-46.0,,,,,-91.2,-95.6,,,-20.0,,-84.8,,-93.7,,-56.0,-54.3,,-47.0,-32.0,,,,,,-68.0,,,,,-83.2,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,True
54069,469,468.0,,468.2,,441.0,367.0,,,,,304.8,261.7,,,441.0,,578.8,,285.6,,321.5,417.8,,551.0,486.0,,,,,,452.8,,,,,614.4,-1.0,,-0.8,,-28.0,-102.0,,,,,-164.2,-207.3,,,-28.0,,109.8,,-183.4,,-147.5,-51.2,,82.0,17.0,,,,,,-16.2,,,,,145.4,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
54071,62,20.0,,20.6,,20.0,0.0,,,,,15.3,7.2,,,44.0,,156.8,,10.4,,10.0,19.6,,20.0,38.0,,,,,,32.1,,,,,31.2,-42.0,,-41.4,,-42.0,-62.0,,,,,-46.7,-54.8,,,-18.0,,94.8,,-51.6,,-52.0,-42.4,,-42.0,-24.0,,,,,,-29.9,,,,,-30.8,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,True
54073,79,40.0,,39.4,,40.0,51.0,,,,,22.3,18.0,,,54.0,,45.2,,20.7,,37.0,39.8,,57.0,52.0,,,,,,74.8,,,,,44.5,-39.0,,-39.6,,-39.0,-28.0,,,,,-56.7,-61.0,,,-25.0,,-33.8,,-58.3,,-42.0,-39.2,,-22.0,-27.0,,,,,,-4.2,,,,,-34.5,,False,,False,True,,,,,False,False,,,True,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
54075,130,136.0,,147.5,,136.0,0.0,,,,,59.8,53.3,,,44.0,,730.5,,31.3,,458.0,85.6,,151.0,108.0,,,,,,80.8,,,,,387.9,6.0,,17.5,,6.0,-130.0,,,,,-70.2,-76.7,,,-86.0,,600.5,,-98.7,,328.0,-44.4,,21.0,-22.0,,,,,,-49.2,,,,,257.9,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
