,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01105,72,81.0,,76.0,,62.0,0.0,,,,,126.6,,62.0,,32.4,,30.2,,68.0,108.9,,130.0,133.0,,,,,,,,,,56.5,9.0,,4.0,,-10.0,-72.0,,,,,54.6,,-10.0,,-39.6,,-41.8,,-4.0,36.9,,58.0,61.0,,,,,,,,,,-15.5,,True,,False,False,,,,,False,,False,,False,,False,,True,False,,False,False,,,,,,,,,,False
01107,266,198.0,,204.6,,184.0,104.0,,,,,309.1,,191.0,,83.3,,149.0,,203.0,220.3,,217.0,281.0,,,,,117.3,,,,,176.8,-68.0,,-61.4,,-82.0,-162.0,,,,,43.1,,-75.0,,-182.7,,-117.0,,-63.0,-45.7,,-49.0,15.0,,,,,-148.7,,,,,-89.2,,True,,False,False,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,,,,,False
01109,200,117.0,,96.2,,129.0,121.0,,,,,215.5,,266.0,,189.2,,128.8,,156.0,212.0,,162.0,332.0,,,,,96.8,,,,,143.9,-83.0,,-103.8,,-71.0,-79.0,,,,,15.5,,66.0,,-10.8,,-71.2,,-44.0,12.0,,-38.0,132.0,,,,,-103.2,,,,,-56.1,,False,,True,True,,,,,True,,True,,True,,True,,True,True,,True,False,,,,,False,,,,,True
01111,131,153.0,,160.7,,145.0,90.0,,,,,243.3,,208.0,,367.6,,80.5,,106.0,145.0,,260.0,304.0,,,,,,,,,,124.1,22.0,,29.7,,14.0,-41.0,,,,,112.3,,77.0,,236.6,,-50.5,,-25.0,14.0,,129.0,173.0,,,,,,,,,,-6.9,,False,,True,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,True
01113,300,300.0,,304.5,,344.0,272.0,,,,,374.2,,433.0,,1183.8,,191.7,,536.0,393.9,,423.0,540.0,,,,,200.3,,,,,409.0,0.0,,4.5,,44.0,-28.0,,,,,74.2,,133.0,,883.8,,-108.3,,236.0,93.9,,123.0,240.0,,,,,-99.7,,,,,109.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
01115,1280,663.0,,668.8,,666.0,547.0,,,,,902.2,,744.0,,408.9,,504.9,,778.5,732.6,,739.0,1092.0,,,,,382.2,,,,,697.2,-617.0,,-611.2,,-614.0,-733.0,,,,,-377.8,,-536.0,,-871.1,,-775.1,,-501.5,-547.4,,-541.0,-188.0,,,,,-897.8,,,,,-582.8,,True,,True,False,,,,,True,,True,,False,,False,,True,True,,True,True,,,,,False,,,,,True
01117,2922,2148.0,,2136.1,,2148.0,2010.0,,,,,2088.1,,1646.0,,3359.0,,1303.8,,2572.0,2203.9,,3436.0,3148.0,,,,,1128.2,2642.0,,,,2529.7,-774.0,,-785.9,,-774.0,-912.0,,,,,-833.9,,-1276.0,,437.0,,-1618.2,,-350.0,-718.1,,514.0,226.0,,,,,-1793.8,-280.0,,,,-392.3,,False,,False,False,,,,,False,,False,,True,,False,,True,True,,True,True,,,,,False,True,,,,True
01119,108,75.0,,74.2,,75.0,21.0,,,,,104.2,,74.0,,119.3,,43.4,,61.0,68.2,,114.0,145.0,,,,,,,,,,86.6,-33.0,,-33.8,,-33.0,-87.0,,,,,-3.8,,-34.0,,11.3,,-64.6,,-47.0,-39.8,,6.0,37.0,,,,,,,,,,-21.4,,False,,False,False,,,,,True,,False,,True,,False,,False,False,,True,False,,,,,,,,,,True
01121,980,594.0,,617.5,,599.0,401.0,,,,,726.4,,732.0,,931.3,,419.3,,694.0,631.6,,859.0,1114.0,,,,,322.2,,,,,468.9,-386.0,,-362.5,,-381.0,-579.0,,,,,-253.6,,-248.0,,-48.7,,-560.7,,-286.0,-348.4,,-121.0,134.0,,,,,-657.8,,,,,-511.1,,True,,True,False,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,False
01123,365,267.0,,271.5,,260.0,47.0,,,,,384.4,,307.0,,427.9,,277.5,,219.0,252.5,,437.0,546.0,,,,,130.3,,,,,314.7,-98.0,,-93.5,,-105.0,-318.0,,,,,19.4,,-58.0,,62.9,,-87.5,,-146.0,-112.5,,72.0,181.0,,,,,-234.7,,,,,-50.3,,True,,False,False,,,,,True,,True,,True,,True,,False,False,,True,False,,,,,False,,,,,True
01125,3017,1890.0,,1870.7,2738.1,2109.0,3319.0,,,,,1751.7,,2049.0,,3017.3,,1680.1,,2187.0,2356.3,,3028.0,2951.0,,,,,1577.3,2120.0,,,,2080.5,-1127.0,,-1146.3,-278.9,-908.0,302.0,,,,,-1265.3,,-968.0,,0.3,,-1336.9,,-830.0,-660.7,,11.0,-66.0,,,,,-1439.7,-897.0,,,,-936.5,,False,True,True,True,,,,,False,,True,,True,,False,,True,True,,True,True,,,,,False,True,,,,True
01127,938,540.0,,550.0,,523.0,421.0,,,,,703.6,,809.0,,644.5,,443.0,,504.0,564.3,,769.0,975.0,,,,,348.5,,,,,495.9,-398.0,,-388.0,,-415.0,-517.0,,,,,-234.4,,-129.0,,-293.5,,-495.0,,-434.0,-373.7,,-169.0,37.0,,,,,-589.5,,,,,-442.1,,True,,False,False,,,,,True,,True,,True,,False,,False,True,,True,True,,,,,False,,,,,False
01129,125,81.0,,106.1,,82.0,0.0,,,,,180.4,,158.0,,33.5,,77.5,,101.0,121.9,,64.0,184.0,,,,,,,,,,63.1,-44.0,,-18.9,,-43.0,-125.0,,,,,55.4,,33.0,,-91.5,,-47.5,,-24.0,-3.1,,-61.0,59.0,,,,,,,,,,-61.9,,True,,True,False,,,,,False,,True,,False,,False,,True,True,,False,False,,,,,,,,,,False
01131,156,48.0,,49.0,,48.0,0.0,,,,,76.4,,57.0,,28.0,,33.1,,36.0,60.5,,77.0,112.0,,,,,,,,,,58.8,-108.0,,-107.0,,-108.0,-156.0,,,,,-79.6,,-99.0,,-128.0,,-122.9,,-120.0,-95.5,,-79.0,-44.0,,,,,,,,,,-97.2,,True,,False,False,,,,,True,,True,,False,,False,,False,True,,True,True,,,,,,,,,,True
01133,423,240.0,,239.3,,251.0,185.0,,,,,330.6,,357.0,,469.6,,147.3,,278.0,262.6,,393.0,396.0,,,,,177.8,,,,,337.4,-183.0,,-183.7,,-172.0,-238.0,,,,,-92.4,,-66.0,,46.6,,-275.7,,-145.0,-160.4,,-30.0,-27.0,,,,,-245.2,,,,,-85.6,,False,,True,False,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,False,,,,,True
02013,23,3.0,,3.9,,4.0,0.0,,,,,12.8,,,,4.7,,3.3,,4.0,5.7,,,12.0,,,,,,,,,,8.4,-20.0,,-19.1,,-19.0,-23.0,,,,,-10.2,,,,-18.3,,-19.7,,-19.0,-17.3,,,-11.0,,,,,,,,,,-14.6,,True,,True,False,,,,,True,,,,True,,True,,True,True,,,True,,,,,,,,,,True
02016,52,3.0,,3.4,,3.0,0.0,,,,,40.8,,,,1.7,,1.7,,5.0,2.8,,6.0,21.0,,,,,,,,,,3.0,-49.0,,-48.6,,-49.0,-52.0,,,,,-11.2,,,,-50.3,,-50.3,,-47.0,-49.2,,-46.0,-31.0,,,,,,,,,,-49.0,,True,,False,False,,,,,True,,,,False,,False,,True,False,,True,True,,,,,,,,,,False
02020,5654,7251.0,,7201.6,8244.9,7216.0,6353.0,,,,,6921.3,,,,12671.1,,3480.1,,8324.0,6533.8,,6159.0,7135.0,,,,,3616.5,7602.0,,,,7515.8,1597.0,,1547.6,2590.9,1562.0,699.0,,,,,1267.3,,,,7017.1,,-2173.9,,2670.0,879.8,,505.0,1481.0,,,,,-2037.5,1948.0,,,,1861.8,,True,False,True,True,,,,,True,,,,False,,False,,False,True,,True,True,,,,,False,False,,,,False
02050,806,714.0,,735.8,,687.0,0.0,,,,,832.0,,,,247.2,,222.1,,891.0,698.8,,771.0,760.0,,,,,,,,,,715.2,-92.0,,-70.2,,-119.0,-806.0,,,,,26.0,,,,-558.8,,-583.9,,85.0,-107.2,,-35.0,-46.0,,,,,,,,,,-90.8,,True,,False,False,,,,,True,,,,False,,False,,True,False,,True,True,,,,,,,,,,True
02060,0,0.0,,0.0,,0.0,0.0,,,,,0.7,,,,0.0,,0.0,,,0.0,,0.0,3.0,,,,,,,,,,3.2,0.0,,0.0,,0.0,0.0,,,,,0.7,,,,0.0,,0.0,,,0.0,,0.0,3.0,,,,,,,,,,3.2,,True,,True,True,,,,,False,,,,True,,True,,,True,,True,False,,,,,,,,,,False
02068,15,6.0,,4.3,,4.0,0.0,,,,,21.1,,,,2.0,,8.2,,10.0,6.6,,14.0,14.0,,,,,,,,,,4.6,-9.0,,-10.7,,-11.0,-15.0,,,,,6.1,,,,-13.0,,-6.8,,-5.0,-8.4,,-1.0,-1.0,,,,,,,,,,-10.4,,False,,False,False,,,,,True,,,,False,,True,,True,True,,True,True,,,,,,,,,,False
02070,16,42.0,,44.1,,21.0,0.0,,,,,92.0,,,,8.6,,17.3,,18.0,39.9,,52.0,56.0,,,,,,,,,,23.6,26.0,,28.1,,5.0,-16.0,,,,,76.0,,,,-7.4,,1.3,,2.0,23.9,,36.0,40.0,,,,,,,,,,7.6,,False,,True,True,,,,,False,,,,True,,True,,True,True,,False,False,,,,,,,,,,True
02090,1102,951.0,,946.6,,991.0,1085.0,,,,,1388.4,,,,1098.0,,495.0,,1002.0,1124.9,,,1410.0,,,,,688.1,,,,,922.4,-151.0,,-155.4,,-111.0,-17.0,,,,,286.4,,,,-4.0,,-607.0,,-100.0,22.9,,,308.0,,,,,-413.9,,,,,-179.6,,False,,True,True,,,,,False,,,,True,,False,,True,True,,,False,,,,,False,,,,,False
02100,3,0.0,,0.1,,0.0,0.0,,,,,6.2,,,,0.2,,0.4,,3.0,0.8,,2.0,9.0,,,,,,,,,,2.2,-3.0,,-2.9,,-3.0,-3.0,,,,,3.2,,,,-2.8,,-2.6,,0.0,-2.2,,-1.0,6.0,,,,,,,,,,-0.8,,True,,False,False,,,,,False,,,,True,,True,,True,True,,True,False,,,,,,,,,,True
02105,0,0.0,,0.0,,0.0,0.0,,,,,1.4,,,,0.0,,1.1,,,0.0,,0.0,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,1.4,,,,0.0,,1.1,,,0.0,,0.0,,,,,,,,,,,,,True,,True,True,,,,,False,,,,True,,False,,,False,,True,,,,,,,,,,,
02110,168,162.0,,164.9,,167.0,210.0,,,,,308.3,,,,194.2,,110.2,,154.0,189.7,,150.0,188.0,,,,,,,,,,128.8,-6.0,,-3.1,,-1.0,42.0,,,,,140.3,,,,26.2,,-57.8,,-14.0,21.7,,-18.0,20.0,,,,,,,,,,-39.2,,True,,True,False,,,,,False,,,,False,,False,,False,False,,False,False,,,,,,,,,,False
02122,1112,1203.0,,1198.9,,1212.0,1715.0,,,,,1493.1,,,,1183.7,,528.1,,1399.0,1284.4,,1601.0,1443.0,,,,,635.2,,,,,1404.5,91.0,,86.9,,100.0,603.0,,,,,381.1,,,,71.7,,-583.9,,287.0,172.4,,489.0,331.0,,,,,-476.8,,,,,292.5,,True,,False,False,,,,,False,,,,True,,False,,False,False,,False,False,,,,,False,,,,,False
02130,37,60.0,,81.2,,44.0,32.0,,,,,104.2,,,,27.2,,16.2,,8.0,63.0,,75.0,106.0,,,,,,,,,,59.4,23.0,,44.2,,7.0,-5.0,,,,,67.2,,,,-9.8,,-20.8,,-29.0,26.0,,38.0,69.0,,,,,,,,,,22.4,,False,,True,True,,,,,False,,,,True,,True,,False,False,,False,False,,,,,,,,,,True
02150,447,171.0,,156.3,,150.0,0.0,,,,,241.2,,,,254.2,,45.4,,270.0,145.0,,189.0,191.0,,,,,,,,,,119.9,-276.0,,-290.7,,-297.0,-447.0,,,,,-205.8,,,,-192.8,,-401.6,,-177.0,-302.0,,-258.0,-256.0,,,,,,,,,,-327.1,,False,,False,False,,,,,True,,,,True,,False,,True,False,,True,True,,,,,,,,,,False
02158,224,87.0,,81.6,,51.0,11.0,,,,,206.0,,,,4.6,,,,23.0,82.2,,38.0,,,,,,,,,,,,-137.0,,-142.4,,-173.0,-213.0,,,,,-18.0,,,,-219.4,,,,-201.0,-141.8,,-186.0,,,,,,,,,,,,,False,,False,False,,,,,True,,,,False,,,,False,False,,False,,,,,,,,,,,
02164,12,36.0,,35.9,,25.0,0.0,,,,,46.0,,,,88.3,,4.8,,23.0,,,48.0,41.0,,,,,,,,,,20.6,24.0,,23.9,,13.0,-12.0,,,,,34.0,,,,76.3,,-7.2,,11.0,,,36.0,29.0,,,,,,,,,,8.6,,True,,True,True,,,,,False,,,,False,,True,,True,,,False,False,,,,,,,,,,True
02170,2815,756.0,,696.2,,685.0,618.0,,,,,1261.7,,,,260.6,,719.3,,402.0,770.7,,619.0,988.0,,,,,795.9,,,,,814.3,-2059.0,,-2118.8,,-2130.0,-2197.0,,,,,-1553.3,,,,-2554.4,,-2095.7,,-2413.0,-2044.3,,-2196.0,-1827.0,,,,,-2019.1,,,,,-2000.7,,False,,False,False,,,,,True,,,,False,,False,,False,True,,False,True,,,,,True,,,,,True
02180,69,60.0,,59.7,,51.0,0.0,,,,,112.7,,,,29.0,,30.0,,56.0,68.9,,88.0,83.0,,,,,,,,,,46.6,-9.0,,-9.3,,-18.0,-69.0,,,,,43.7,,,,-40.0,,-39.0,,-13.0,-0.1,,19.0,14.0,,,,,,,,,,-22.4,,False,,False,False,,,,,False,,,,False,,False,,False,True,,False,False,,,,,,,,,,False
02185,239,90.0,,109.6,,84.0,0.0,,,,,183.6,,,,25.6,,69.6,,78.0,112.7,,97.0,112.0,,,,,,,,,,103.6,-149.0,,-129.4,,-155.0,-239.0,,,,,-55.4,,,,-213.4,,-169.4,,-161.0,-126.3,,-142.0,-127.0,,,,,,,,,,-135.4,,True,,False,False,,,,,True,,,,False,,False,,False,True,,True,True,,,,,,,,,,True
02188,47,96.0,,91.9,,73.0,0.0,,,,,199.8,,,,10.6,,53.3,,83.0,95.0,,143.0,111.0,,,,,,,,,,64.4,49.0,,44.9,,26.0,-47.0,,,,,152.8,,,,-36.4,,6.3,,36.0,48.0,,96.0,64.0,,,,,,,,,,17.4,,True,,True,True,,,,,False,,,,True,,True,,True,True,,False,False,,,,,,,,,,True
02195,6,3.0,,3.3,,2.0,0.0,,,,,11.8,,,,7.9,,0.3,,2.0,1.6,,6.0,14.0,,,,,,,,,,,-3.0,,-2.7,,-4.0,-6.0,,,,,5.8,,,,1.9,,-5.7,,-4.0,-4.4,,0.0,8.0,,,,,,,,,,,,True,,False,False,,,,,False,,,,True,,False,,False,False,,True,False,,,,,,,,,,
02198,19,6.0,,4.2,,6.0,0.0,,,,,14.5,,,,6.2,,8.3,,6.0,5.9,,16.0,,,,,,,,,,,,-13.0,,-14.8,,-13.0,-19.0,,,,,-4.5,,,,-12.8,,-10.7,,-13.0,-13.1,,-3.0,,,,,,,,,,,,,False,,False,False,,,,,True,,,,True,,True,,False,False,,True,,,,,,,,,,,
02220,79,102.0,,101.4,,102.0,9.0,,,,,128.8,,,,146.5,,25.2,,149.0,99.3,,113.0,121.0,,,,,,,,,,120.8,23.0,,22.4,,23.0,-70.0,,,,,49.8,,,,67.5,,-53.8,,70.0,20.3,,34.0,42.0,,,,,,,,,,41.8,,True,,False,False,,,,,False,,,,False,,False,,False,True,,False,False,,,,,,,,,,False
02230,2,6.0,,6.2,,0.0,0.0,,,,,11.5,,,,0.0,,4.2,,,0.9,,,,,,,,,,,,,,4.0,,4.2,,-2.0,-2.0,,,,,9.5,,,,-2.0,,2.2,,,-1.1,,,,,,,,,,,,,,,False,,True,True,,,,,False,,,,True,,True,,,True,,,,,,,,,,,,,
02240,136,210.0,,210.0,,214.0,0.0,,,,,254.4,,,,351.5,,55.5,,836.0,252.8,,295.0,214.0,,,,,,,,,,176.3,74.0,,74.0,,78.0,-136.0,,,,,118.4,,,,215.5,,-80.5,,700.0,116.8,,159.0,78.0,,,,,,,,,,40.3,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,False,,,,,,,,,,True
02261,64,60.0,,58.9,,57.0,,,,,,105.5,,,,28.3,,53.2,,55.0,73.7,,59.0,88.0,,,,,,,,,,54.0,-4.0,,-5.1,,-7.0,,,,,,41.5,,,,-35.7,,-10.8,,-9.0,9.7,,-5.0,24.0,,,,,,,,,,-10.0,,False,,False,,,,,,False,,,,False,,False,,False,False,,False,False,,,,,,,,,,False
02275,4,3.0,,2.9,,2.0,0.0,,,,,5.0,,,,1386.8,,1.1,,0.0,2.0,,2.0,,,,,,,,,,,,-1.0,,-1.1,,-2.0,-4.0,,,,,1.0,,,,1382.8,,-2.9,,-4.0,-2.0,,-2.0,,,,,,,,,,,,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,,
02282,8,9.0,,8.5,,7.0,0.0,,,,,17.8,,,,125.3,,0.0,,6.0,7.8,,14.0,12.0,,,,,,,,,,7.2,1.0,,0.5,,-1.0,-8.0,,,,,9.8,,,,117.3,,-8.0,,-2.0,-0.2,,6.0,4.0,,,,,,,,,,-0.8,,True,,False,False,,,,,False,,,,False,,False,,False,True,,False,False,,,,,,,,,,True
02290,39,48.0,,45.3,,43.0,,,,,,58.8,,,,32.4,,8.2,,42.0,53.1,,45.0,56.0,,,,,,,,,,43.5,9.0,,6.3,,4.0,,,,,,19.8,,,,-6.6,,-30.8,,3.0,14.1,,6.0,17.0,,,,,,,,,,4.5,,True,,True,,,,,,False,,,,True,,False,,True,False,,True,False,,,,,,,,,,True
04001,1526,1566.0,,1635.1,,1430.0,838.0,,,,,1974.5,,1318.0,,2887.0,,989.3,,2156.0,1640.1,,1857.0,1480.0,,,,,890.6,,,,,1015.2,40.0,,109.1,,-96.0,-688.0,,,,,448.5,,-208.0,,1361.0,,-536.7,,630.0,114.1,,331.0,-46.0,,,,,-635.4,,,,,-510.8,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
04003,1976,1200.0,,1188.1,,1148.0,1938.0,,,,,1907.6,,816.0,,788.3,,1691.4,,3027.5,1289.9,,1877.0,1423.0,,,,,672.9,,,,,1040.7,-776.0,,-787.9,,-828.0,-38.0,,,,,-68.4,,-1160.0,,-1187.7,,-284.6,,1051.5,-686.1,,-99.0,-553.0,,,,,-1303.1,,,,,-935.3,,False,,False,True,,,,,True,,False,,False,,True,,False,True,,True,True,,,,,False,,,,,False
04005,2104,1851.0,,1863.1,,1732.0,1685.0,,,,,2626.8,,1318.0,,915.6,,1233.2,,1766.0,1857.4,,2566.0,1972.0,,,,,1086.7,2029.0,,,,1600.5,-253.0,,-240.9,,-372.0,-419.0,,,,,522.8,,-786.0,,-1188.4,,-870.8,,-338.0,-246.6,,462.0,-132.0,,,,,-1017.3,-75.0,,,,-503.5,,True,,False,False,,,,,False,,False,,False,,False,,False,True,,False,True,,,,,False,True,,,,False
04007,979,795.0,,783.6,,609.0,802.0,,,,,1449.8,,483.0,,396.6,,599.3,,506.0,745.0,,1207.0,894.0,,,,,478.1,,,,,638.1,-184.0,,-195.4,,-370.0,-177.0,,,,,470.8,,-496.0,,-582.4,,-379.7,,-473.0,-234.0,,228.0,-85.0,,,,,-500.9,,,,,-340.9,,False,,False,True,,,,,False,,False,,False,,False,,False,False,,False,True,,,,,False,,,,,False
04009,670,675.0,,669.0,,625.0,868.0,,,,,1132.8,,338.0,,436.9,,432.2,,606.0,752.8,,980.0,813.0,,,,,311.2,,,,,687.2,5.0,,-1.0,,-45.0,198.0,,,,,462.8,,-332.0,,-233.1,,-237.8,,-64.0,82.8,,310.0,143.0,,,,,-358.8,,,,,17.2,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,False
04011,149,129.0,,142.0,,97.0,0.0,,,,,180.8,,83.0,,163.2,,74.8,,87.0,118.7,,,146.0,,,,,,,,,,76.7,-20.0,,-7.0,,-52.0,-149.0,,,,,31.8,,-66.0,,14.2,,-74.2,,-62.0,-30.3,,,-3.0,,,,,,,,,,-72.3,,True,,False,False,,,,,False,,False,,True,,False,,False,False,,,True,,,,,,,,,,False
04012,328,204.0,,220.9,,208.0,191.0,,,,,251.3,,228.0,,241.3,,142.3,,291.0,196.0,,286.0,170.0,,,,,,,,,,204.8,-124.0,,-107.1,,-120.0,-137.0,,,,,-76.7,,-100.0,,-86.7,,-185.7,,-37.0,-132.0,,-42.0,-158.0,,,,,,,,,,-123.2,,True,,True,False,,,,,True,,True,,True,,False,,True,False,,True,False,,,,,,,,,,True
04013,62683,38037.0,,38517.3,57082.7,40879.0,42755.0,,,,,39993.2,,31387.0,,42225.1,,46613.8,,59010.5,55775.7,,58605.0,41574.0,,,,,21962.8,66437.0,,,,43458.1,-24646.0,,-24165.7,-5600.3,-21804.0,-19928.0,,,,,-22689.8,,-31296.0,,-20457.9,,-16069.2,,-3672.5,-6907.3,,-4078.0,-21109.0,,,,,-40720.2,3754.0,,,,-19224.9,,True,True,True,True,,,,,True,,False,,True,,True,,True,True,,True,True,,,,,False,True,,,,True
04015,2738,1593.0,,1609.3,,1613.0,1807.0,,,,,2370.9,,1258.0,,1561.0,,1609.5,,2708.0,1820.7,,2457.0,2059.0,,,,,952.7,2559.0,,,,1676.5,-1145.0,,-1128.7,,-1125.0,-931.0,,,,,-367.1,,-1480.0,,-1177.0,,-1128.5,,-30.0,-917.3,,-281.0,-679.0,,,,,-1785.3,-179.0,,,,-1061.5,,True,,True,True,,,,,True,,False,,False,,True,,True,True,,True,True,,,,,False,True,,,,True
04017,2034,1299.0,,1291.0,,1228.0,379.0,,,,,1796.8,,1845.0,,873.8,,1121.7,,1500.0,1566.7,,1775.0,1598.0,,,,,727.1,,,,,1167.5,-735.0,,-743.0,,-806.0,-1655.0,,,,,-237.2,,-189.0,,-1160.2,,-912.3,,-534.0,-467.3,,-259.0,-436.0,,,,,-1306.9,,,,,-866.5,,False,,False,False,,,,,True,,True,,False,,False,,True,True,,True,True,,,,,False,,,,,False
04019,15615,9090.0,,9099.3,15330.7,10774.0,11405.0,,,,,6628.2,,7436.0,,11768.8,,8750.7,,16997.5,13419.3,,13243.0,10200.0,,,,,5154.0,12412.0,,,,11082.0,-6525.0,,-6515.7,-284.3,-4841.0,-4210.0,,,,,-8986.8,,-8179.0,,-3846.2,,-6864.3,,1382.5,-2195.7,,-2372.0,-5415.0,,,,,-10461.0,-3203.0,,,,-4533.0,,True,True,True,True,,,,,False,,False,,True,,False,,True,True,,True,True,,,,,False,True,,,,True
04021,6082,4332.0,,4328.5,6218.4,5169.0,6343.0,,,,,4506.8,,3002.0,,5409.4,,4288.9,,8882.0,4967.2,,6363.0,4531.0,,,,,2456.0,8024.0,,,,8326.9,-1750.0,,-1753.5,136.4,-913.0,261.0,,,,,-1575.2,,-3080.0,,-672.6,,-1793.1,,2800.0,-1114.8,,281.0,-1551.0,,,,,-3626.0,1942.0,,,,2244.9,,False,True,True,True,,,,,True,,False,,True,,False,,False,True,,True,True,,,,,False,False,,,,False
04023,1315,786.0,,784.6,,701.0,0.0,,,,,954.2,,402.0,,1028.7,,669.0,,1470.5,1070.3,,1091.0,788.0,,,,,434.5,,,,,628.2,-529.0,,-530.4,,-614.0,-1315.0,,,,,-360.8,,-913.0,,-286.3,,-646.0,,155.5,-244.7,,-224.0,-527.0,,,,,-880.5,,,,,-686.8,,False,,False,False,,,,,True,,False,,True,,False,,True,True,,True,True,,,,,False,,,,,False
04025,3482,2073.0,,2154.2,,2565.0,4185.0,,,,,2759.7,,1569.0,,4090.8,,2775.4,,3949.0,2732.8,,2929.0,2319.0,,,,,1166.8,2936.0,,,,3718.1,-1409.0,,-1327.8,,-917.0,703.0,,,,,-722.3,,-1913.0,,608.8,,-706.6,,467.0,-749.2,,-553.0,-1163.0,,,,,-2315.2,-546.0,,,,236.1,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,True,True,,,,,False,True,,,,True
04027,5574,3213.0,,3124.6,3892.7,3491.0,1376.0,,,,,3567.6,,1618.0,,3955.8,,3461.6,,5563.5,5205.0,,4804.0,3143.0,,,,,1879.4,8400.0,,,,4438.2,-2361.0,,-2449.4,-1681.3,-2083.0,-4198.0,,,,,-2006.4,,-3956.0,,-1618.2,,-2112.4,,-10.5,-369.0,,-770.0,-2431.0,,,,,-3694.6,2826.0,,,,-1135.8,,False,True,True,False,,,,,True,,False,,True,,True,,True,True,,True,False,,,,,False,False,,,,True
05001,193,201.0,,199.2,,199.0,141.0,,,,,251.6,,188.0,,177.8,,110.9,,230.0,264.0,,252.0,289.0,,,,,,,,,,223.9,8.0,,6.2,,6.0,-52.0,,,,,58.6,,-5.0,,-15.2,,-82.1,,37.0,71.0,,59.0,96.0,,,,,,,,,,30.9,,True,,True,False,,,,,False,,True,,False,,False,,False,False,,False,False,,,,,,,,,,False
05003,323,162.0,,158.9,,172.0,13.0,,,,,191.2,,193.0,,254.1,,95.6,,179.0,263.1,,282.0,275.0,,,,,,,,,,216.4,-161.0,,-164.1,,-151.0,-310.0,,,,,-131.8,,-130.0,,-68.9,,-227.4,,-144.0,-59.9,,-41.0,-48.0,,,,,,,,,,-106.6,,False,,True,False,,,,,True,,True,,True,,False,,True,True,,True,True,,,,,,,,,,True
