,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48315,23,60.0,,56.8,,44.0,177.0,44.0,,,,27.9,,95.7,,,72.0,30.3,,64.3,,,39.0,41.5,,,,88.0,42.0,52.4,,,,,,,,,67.7,122.1,37.0,,33.8,,21.0,154.0,21.0,,,,4.9,,72.7,,,49.0,7.3,,41.3,,,16.0,18.5,,,,65.0,19.0,29.4,,,,,,,,,44.7,99.1,,True,,True,False,True,,,,True,,False,,,False,True,,False,,,True,True,,,,False,True,True,,,,,,,,,False,False
48317,7,63.0,,52.7,,42.0,215.0,0.0,,,,19.5,,14.8,,,53.0,39.9,,15.8,,,4.0,37.6,,,,47.0,43.0,51.1,,,,,,,,,52.5,61.1,56.0,,45.7,,35.0,208.0,-7.0,,,,12.5,,7.8,,,46.0,32.9,,8.8,,,-3.0,30.6,,,,40.0,36.0,44.1,,,,,,,,,45.5,54.1,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
48319,19,78.0,,75.1,,30.0,334.0,0.0,,,,20.6,,57.8,,,45.0,24.7,,12.5,,,25.0,43.1,,,,,35.0,20.9,,,,,,,,,70.4,30.4,59.0,,56.1,,11.0,315.0,-19.0,,,,1.6,,38.8,,,26.0,5.7,,-6.5,,,6.0,24.1,,,,,16.0,1.9,,,,,,,,,51.4,11.4,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,True,True
48321,210,315.0,,325.1,,248.0,768.0,217.0,,,,147.5,,283.0,,,237.0,217.6,,256.6,63.5,,257.0,329.2,,,,320.0,238.0,398.3,,,,,,,,,347.5,489.5,105.0,,115.1,,38.0,558.0,7.0,,,,-62.5,,73.0,,,27.0,7.6,,46.6,-146.5,,47.0,119.2,,,,110.0,28.0,188.3,,,,,,,,,137.5,279.5,,False,,True,False,True,,,,True,,True,,,True,True,,True,False,,True,False,,,,False,True,False,,,,,,,,,False,False
48323,217,966.0,,1207.5,,632.0,2106.0,572.0,,,,552.0,,267.0,,,859.0,381.7,,721.6,177.0,,442.5,580.2,,,,261.0,533.0,1247.3,,,,,,,,,927.5,930.3,749.0,,990.5,,415.0,1889.0,355.0,,,,335.0,,50.0,,,642.0,164.7,,504.6,-40.0,,225.5,363.2,,,,44.0,316.0,1030.3,,,,,,,,,710.5,713.3,,False,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,True
48325,186,2052.0,,2019.6,,523.0,2548.0,183.0,,,,254.8,,1554.7,,,560.0,205.1,,363.9,95.5,,47.0,506.8,,,,,599.0,757.4,,,,,,,,,1715.9,1478.5,1866.0,,1833.6,,337.0,2362.0,-3.0,,,,68.8,,1368.7,,,374.0,19.1,,177.9,-90.5,,-139.0,320.8,,,,,413.0,571.4,,,,,,,,,1529.9,1292.5,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,,True,True,,,,,,,,,True,True
48327,2,0.0,,1.3,,3.0,77.0,0.0,,,,7.3,,2.3,,,21.0,6.1,,8.7,,,23.0,2.7,,,,0.0,3.0,16.4,,,,,,,,,4.8,,-2.0,,-0.7,,1.0,75.0,-2.0,,,,5.3,,0.3,,,19.0,4.1,,6.7,,,21.0,0.7,,,,-2.0,1.0,14.4,,,,,,,,,2.8,,,True,,True,False,False,,,,False,,True,,,False,False,,False,,,False,True,,,,False,True,False,,,,,,,,,False,
48329,484,1359.0,,1571.9,,908.0,3821.0,211.0,,,,669.2,,393.4,,,1529.0,48.0,,1658.2,363.5,,1486.0,500.7,,,,1743.0,966.0,2621.0,,,,,,350.0,,,973.7,,875.0,,1087.9,,424.0,3337.0,-273.0,,,,185.2,,-90.6,,,1045.0,-436.0,,1174.2,-120.5,,1002.0,16.7,,,,1259.0,482.0,2137.0,,,,,,-134.0,,,489.7,,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,False,True,,,,False,True,False,,,,,,True,,,True,
48331,155,315.0,,326.7,,227.0,709.0,330.0,,,,139.8,,106.4,,,171.0,140.5,,241.5,,,56.0,138.5,,,,460.0,228.0,386.5,,,,,,,,,285.1,434.1,160.0,,171.7,,72.0,554.0,175.0,,,,-15.2,,-48.6,,,16.0,-14.5,,86.5,,,-99.0,-16.5,,,,305.0,73.0,231.5,,,,,,,,,130.1,279.1,,False,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,False,,,,,,,,,True,False
48333,31,54.0,,22.5,,57.0,478.0,55.0,,,,47.6,,23.9,,,36.0,725.7,,146.7,,,11.0,72.1,,,,,48.0,95.8,,,,,,,,,51.5,148.1,23.0,,-8.5,,26.0,447.0,24.0,,,,16.6,,-7.1,,,5.0,694.7,,115.7,,,-20.0,41.1,,,,,17.0,64.8,,,,,,,,,20.5,117.1,,True,,False,False,False,,,,True,,True,,,True,False,,False,,,True,False,,,,,True,False,,,,,,,,,True,False
48335,15,15.0,,19.0,,16.0,128.0,2.0,,,,18.4,,24.3,,,84.0,6.8,,18.4,,,25.0,6.9,,,,0.0,20.0,59.7,,,,,,,,,4.4,36.3,0.0,,4.0,,1.0,113.0,-13.0,,,,3.4,,9.3,,,69.0,-8.2,,3.4,,,10.0,-8.1,,,,-15.0,5.0,44.7,,,,,,,,,-10.6,21.3,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
48337,65,111.0,,116.4,,97.0,352.0,78.0,,,,78.3,,64.8,,,221.0,96.9,,104.4,,,56.0,64.6,,,,98.0,120.0,387.4,,,,,,,,,77.9,227.8,46.0,,51.4,,32.0,287.0,13.0,,,,13.3,,-0.2,,,156.0,31.9,,39.4,,,-9.0,-0.4,,,,33.0,55.0,322.4,,,,,,,,,12.9,162.8,,False,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,False,,,,,,,,,True,False
48339,3167,5301.0,,4935.8,5235.0,4062.0,8688.0,4479.0,,,,2397.6,,3172.5,,3656.0,4307.0,1000.2,,4656.7,2101.5,,3973.0,3640.6,,,,5505.0,3835.0,7012.6,,,,,,1825.0,,,4306.1,4727.7,2134.0,,1768.8,2068.0,895.0,5521.0,1312.0,,,,-769.4,,5.5,,489.0,1140.0,-2166.8,,1489.7,-1065.5,,806.0,473.6,,,,2338.0,668.0,3845.6,,,,,,-1342.0,,,1139.1,1560.7,,True,True,True,False,True,,,,True,,True,,True,True,False,,True,True,,True,True,,,,False,True,False,,,,,,True,,,True,True
48341,59,78.0,,87.6,,71.0,311.0,21.0,,,,72.6,,25.3,,,177.0,34.8,,51.8,,,24.0,41.9,,,,57.0,87.0,137.8,,,,,,,,,66.3,191.0,19.0,,28.6,,12.0,252.0,-38.0,,,,13.6,,-33.7,,,118.0,-24.2,,-7.2,,,-35.0,-17.1,,,,-2.0,28.0,78.8,,,,,,,,,7.3,132.0,,False,,True,False,False,,,,True,,False,,,False,False,,True,,,False,True,,,,True,False,False,,,,,,,,,True,False
48343,33,102.0,,105.4,,86.0,250.0,66.0,,,,45.4,,99.8,,,91.0,88.6,,75.2,,,86.0,75.8,,,,116.0,59.0,85.9,,,,,,,,,103.3,117.6,69.0,,72.4,,53.0,217.0,33.0,,,,12.4,,66.8,,,58.0,55.6,,42.2,,,53.0,42.8,,,,83.0,26.0,52.9,,,,,,,,,70.3,84.6,,False,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,False,False
48345,2,9.0,,11.0,,5.0,54.0,0.0,,,,2.3,,3.2,,,12.0,0.2,,0.9,,,0.0,0.7,,,,0.0,4.0,7.0,,,,,,,,,7.8,9.2,7.0,,9.0,,3.0,52.0,-2.0,,,,0.3,,1.2,,,10.0,-1.8,,-1.1,,,-2.0,-1.3,,,,-2.0,2.0,5.0,,,,,,,,,5.8,7.2,,False,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,False
48347,196,276.0,,276.6,,278.0,681.0,265.0,,,,208.0,,418.6,,,455.0,288.8,,281.9,109.5,,324.0,213.1,,,,280.0,261.0,503.1,,,,,,,,,221.5,365.0,80.0,,80.6,,82.0,485.0,69.0,,,,12.0,,222.6,,,259.0,92.8,,85.9,-86.5,,128.0,17.1,,,,84.0,65.0,307.1,,,,,,,,,25.5,169.0,,False,,False,False,True,,,,True,,False,,,False,False,,False,False,,False,True,,,,False,True,False,,,,,,,,,True,False
48349,120,282.0,,279.4,,244.0,917.0,173.0,,,,226.1,,41.8,,164.2,423.0,88.3,,299.6,97.5,,479.0,109.3,,,,167.0,249.0,835.4,,,,,,,,,123.8,445.6,162.0,,159.4,,124.0,797.0,53.0,,,,106.1,,-78.2,,44.2,303.0,-31.7,,179.6,-22.5,,359.0,-10.7,,,,47.0,129.0,715.4,,,,,,,,,3.8,325.6,,True,,True,False,True,,,,True,,True,,True,False,True,,False,True,,False,True,,,,True,True,False,,,,,,,,,True,False
48351,13,51.0,,13.2,,43.0,769.0,0.0,,,,21.4,,88.8,,,110.0,54.1,,53.9,,,74.0,30.3,,,,80.0,39.0,71.7,,,,,,,,,31.9,93.3,38.0,,0.2,,30.0,756.0,-13.0,,,,8.4,,75.8,,,97.0,41.1,,40.9,,,61.0,17.3,,,,67.0,26.0,58.7,,,,,,,,,18.9,80.3,,True,,True,False,True,,,,True,,False,,,False,False,,False,,,False,True,,,,False,True,False,,,,,,,,,True,False
48353,21,27.0,,27.1,,27.0,203.0,19.0,,,,45.6,,31.7,,,145.0,9.6,,51.7,,,4.0,17.0,,,,0.0,44.0,136.5,,,,,,,,,6.0,56.9,6.0,,6.1,,6.0,182.0,-2.0,,,,24.6,,10.7,,,124.0,-11.4,,30.7,,,-17.0,-4.0,,,,-21.0,23.0,115.5,,,,,,,,,-15.0,35.9,,False,,False,False,True,,,,False,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,,,False,False
48355,1205,2094.0,,2073.5,,1832.0,4151.0,1139.0,,,,1551.6,,1245.9,,,2748.0,2673.6,,2822.6,1323.0,,1155.0,1623.8,,,,2010.0,1457.0,3948.2,,,,,,898.0,,,1997.0,4099.5,889.0,,868.5,,627.0,2946.0,-66.0,,,,346.6,,40.9,,,1543.0,1468.6,,1617.6,118.0,,-50.0,418.8,,,,805.0,252.0,2743.2,,,,,,-307.0,,,792.0,2894.5,,True,,True,False,True,,,,True,,True,,,False,False,,False,True,,True,True,,,,True,True,False,,,,,,True,,,True,False
48357,13,30.0,,29.8,,30.0,199.0,3.0,,,,28.9,,14.7,,,67.0,54.4,,36.3,,,16.0,22.1,,,,0.0,24.0,60.5,,,,,,,,,27.5,62.0,17.0,,16.8,,17.0,186.0,-10.0,,,,15.9,,1.7,,,54.0,41.4,,23.3,,,3.0,9.1,,,,-13.0,11.0,47.5,,,,,,,,,14.5,49.0,,True,,False,False,True,,,,True,,True,,,False,False,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
48359,10,51.0,,48.3,,36.0,170.0,,,,,13.5,,12.7,,,18.0,181.3,,20.6,,,39.0,27.8,,,,46.0,30.0,27.8,,,,,,,,,51.0,47.1,41.0,,38.3,,26.0,160.0,,,,,3.5,,2.7,,,8.0,171.3,,10.6,,,29.0,17.8,,,,36.0,20.0,17.8,,,,,,,,,41.0,37.1,,True,,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,True,,,,,,,,,False,True
48361,490,1929.0,,1822.7,,839.0,2672.0,2210.0,,,,441.7,,1123.5,,,739.0,111.4,,424.6,241.0,,675.0,623.8,,,,2209.0,1031.0,1113.3,,,,,,,,,1523.3,1198.8,1439.0,,1332.7,,349.0,2182.0,1720.0,,,,-48.3,,633.5,,,249.0,-378.6,,-65.4,-249.0,,185.0,133.8,,,,1719.0,541.0,623.3,,,,,,,,,1033.3,708.8,,True,,True,False,False,,,,True,,True,,,True,True,,True,True,,True,True,,,,False,True,True,,,,,,,,,True,True
48363,73,183.0,,171.3,,155.0,492.0,135.0,,,,129.2,,120.9,,,243.0,66.0,,153.0,,,101.0,105.5,,,,181.0,154.0,408.4,,,,,,,,,144.7,322.7,110.0,,98.3,,82.0,419.0,62.0,,,,56.2,,47.9,,,170.0,-7.0,,80.0,,,28.0,32.5,,,,108.0,81.0,335.4,,,,,,,,,71.7,249.7,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
48365,80,120.0,,116.1,,115.0,329.0,111.0,,,,82.7,,149.7,,,193.0,102.1,,117.4,,,165.0,95.5,,,,115.0,105.0,149.4,,,,,,,,,112.6,170.3,40.0,,36.1,,35.0,249.0,31.0,,,,2.7,,69.7,,,113.0,22.1,,37.4,,,85.0,15.5,,,,35.0,25.0,69.4,,,,,,,,,32.6,90.3,,True,,True,False,True,,,,True,,False,,,False,True,,True,,,False,True,,,,True,True,False,,,,,,,,,True,False
48367,775,1317.0,,1331.0,,1161.0,2808.0,1011.0,,,,773.4,,637.4,,1216.6,1185.0,1421.9,,1238.5,316.0,,800.0,899.5,,,,1649.0,1119.0,1920.0,,,,,,1050.0,,,1395.7,1814.0,542.0,,556.0,,386.0,2033.0,236.0,,,,-1.6,,-137.6,,441.6,410.0,646.9,,463.5,-459.0,,25.0,124.5,,,,874.0,344.0,1145.0,,,,,,275.0,,,620.7,1039.0,,False,,True,False,True,,,,True,,True,,True,True,False,,True,True,,True,True,,,,False,True,False,,,,,,True,,,False,False
48369,19,24.0,,26.7,,24.0,141.0,0.0,,,,31.7,,12.1,,,89.0,5.3,,25.9,,,9.0,12.9,,,,0.0,24.0,80.2,,,,,,,,,11.7,76.1,5.0,,7.7,,5.0,122.0,-19.0,,,,12.7,,-6.9,,,70.0,-13.7,,6.9,,,-10.0,-6.1,,,,-19.0,5.0,61.2,,,,,,,,,-7.3,57.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
48371,105,102.0,,99.8,,94.0,999.0,19.0,,,,34.7,,49.3,,,157.0,1141.5,,60.3,,,82.0,69.4,,,,157.0,61.0,109.7,,,,,,,,,98.9,190.8,-3.0,,-5.2,,-11.0,894.0,-86.0,,,,-70.3,,-55.7,,,52.0,1036.5,,-44.7,,,-23.0,-35.6,,,,52.0,-44.0,4.7,,,,,,,,,-6.1,85.8,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
48373,118,132.0,,154.1,,166.0,807.0,187.0,,,,123.1,,201.7,,,356.0,405.0,,271.9,95.0,,267.0,69.6,,,,228.0,185.0,310.6,,,,,,,,,156.2,388.3,14.0,,36.1,,48.0,689.0,69.0,,,,5.1,,83.7,,,238.0,287.0,,153.9,-23.0,,149.0,-48.4,,,,110.0,67.0,192.6,,,,,,,,,38.2,270.3,,False,,False,False,False,,,,True,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
48375,258,303.0,,305.0,,265.0,1285.0,147.0,,,,408.2,,67.9,,,940.0,166.9,,608.8,107.5,,151.0,230.1,,,,185.0,419.0,1030.8,,,,,,,,,147.0,477.2,45.0,,47.0,,7.0,1027.0,-111.0,,,,150.2,,-190.1,,,682.0,-91.1,,350.8,-150.5,,-107.0,-27.9,,,,-73.0,161.0,772.8,,,,,,,,,-111.0,219.2,,False,,True,False,False,,,,False,,False,,,False,False,,False,False,,False,True,,,,False,False,False,,,,,,,,,False,False
48377,27,108.0,,98.0,,60.0,306.0,,,,,31.7,,72.9,,,107.0,52.0,,70.7,,,22.0,54.0,,,,181.0,66.0,68.1,,,,,,,,,129.1,,81.0,,71.0,,33.0,279.0,,,,,4.7,,45.9,,,80.0,25.0,,43.7,,,-5.0,27.0,,,,154.0,39.0,41.1,,,,,,,,,102.1,,,True,,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,False,
48379,29,75.0,,72.6,,63.0,233.0,46.0,,,,33.0,,79.2,,,97.0,46.9,,54.8,,,90.0,44.2,,,,78.0,56.0,69.9,,,,,,,,,67.3,117.8,46.0,,43.6,,34.0,204.0,17.0,,,,4.0,,50.2,,,68.0,17.9,,25.8,,,61.0,15.2,,,,49.0,27.0,40.9,,,,,,,,,38.3,88.8,,True,,True,False,True,,,,True,,False,,,False,True,,True,,,False,True,,,,False,True,True,,,,,,,,,True,False
48381,231,390.0,,391.0,,376.0,1399.0,387.0,,,,384.1,,335.4,,,1101.0,197.6,,669.8,208.5,,251.0,271.9,,,,324.0,468.0,839.1,,,,,,119.0,,,202.3,716.5,159.0,,160.0,,145.0,1168.0,156.0,,,,153.1,,104.4,,,870.0,-33.4,,438.8,-22.5,,20.0,40.9,,,,93.0,237.0,608.1,,,,,,-112.0,,,-28.7,485.5,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,False,,,,,,True,,,True,False
48383,6,15.0,,15.2,,14.0,335.0,,,,,10.8,,18.4,,,42.0,317.9,,15.3,,,3.0,15.9,,,,0.0,12.0,13.1,,,,,,,,,2.4,,9.0,,9.2,,8.0,329.0,,,,,4.8,,12.4,,,36.0,311.9,,9.3,,,-3.0,9.9,,,,-6.0,6.0,7.1,,,,,,,,,-3.6,,,False,,True,False,,,,,True,,False,,,False,False,,False,,,True,False,,,,True,True,True,,,,,,,,,True,
48385,11,0.0,,0.0,,8.0,91.0,0.0,,,,16.3,,5.1,,,33.0,22.4,,19.3,,,25.0,2.5,,,,0.0,6.0,29.9,,,,,,,,,0.0,,-11.0,,-11.0,,-3.0,80.0,-11.0,,,,5.3,,-5.9,,,22.0,11.4,,8.3,,,14.0,-8.5,,,,-11.0,-5.0,18.9,,,,,,,,,-11.0,,,False,,True,False,False,,,,True,,True,,,False,False,,True,,,False,True,,,,False,True,False,,,,,,,,,False,
48387,17,54.0,,56.1,,44.0,174.0,29.0,,,,33.2,,82.3,,,96.0,35.9,,41.0,,,25.0,34.0,,,,52.0,48.0,67.4,,,,,,,,,47.0,76.1,37.0,,39.1,,27.0,157.0,12.0,,,,16.2,,65.3,,,79.0,18.9,,24.0,,,8.0,17.0,,,,35.0,31.0,50.4,,,,,,,,,30.0,59.1,,False,,True,False,True,,,,True,,False,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
48389,26,117.0,,122.1,,108.0,560.0,164.0,,,,64.0,,58.0,,,102.0,1025.6,,107.4,,,93.0,102.7,,,,,66.0,168.7,,,,,,,,,150.3,282.9,91.0,,96.1,,82.0,534.0,138.0,,,,38.0,,32.0,,,76.0,999.6,,81.4,,,67.0,76.7,,,,,40.0,142.7,,,,,,,,,124.3,256.9,,False,,True,False,False,,,,True,,True,,,True,False,,True,,,True,True,,,,,True,False,,,,,,,,,False,False
48391,37,21.0,,20.6,,21.0,150.0,21.0,,,,26.3,,20.1,,,48.0,8.2,,40.0,,,15.0,29.2,,,,0.0,19.0,53.3,,,,,,,,,16.9,65.5,-16.0,,-16.4,,-16.0,113.0,-16.0,,,,-10.7,,-16.9,,,11.0,-28.8,,3.0,,,-22.0,-7.8,,,,-37.0,-18.0,16.3,,,,,,,,,-20.1,28.5,,False,,False,False,False,,,,True,,False,,,True,False,,True,,,False,True,,,,False,False,False,,,,,,,,,False,False
48393,0,6.0,,5.4,,3.0,39.0,0.0,,,,1.5,,2.8,,,6.0,0.0,,1.3,,,3.0,0.1,,,,0.0,5.0,4.2,,,,,,,,,4.4,,6.0,,5.4,,3.0,39.0,0.0,,,,1.5,,2.8,,,6.0,0.0,,1.3,,,3.0,0.1,,,,0.0,5.0,4.2,,,,,,,,,4.4,,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
48395,61,138.0,,200.0,,131.0,1568.0,100.0,,,,112.4,,74.8,,,110.0,2114.0,,583.5,,,12.0,316.7,,,,196.0,135.0,176.4,,,,,,,,,360.3,333.9,77.0,,139.0,,70.0,1507.0,39.0,,,,51.4,,13.8,,,49.0,2053.0,,522.5,,,-49.0,255.7,,,,135.0,74.0,115.4,,,,,,,,,299.3,272.9,,False,,True,False,True,,,,True,,True,,,True,False,,False,,,True,False,,,,False,True,False,,,,,,,,,False,False
48397,580,798.0,,706.9,,689.0,1931.0,537.0,,,,554.1,,404.7,,786.0,1034.0,905.3,,786.4,302.5,,501.0,570.2,,,,984.0,692.0,1607.5,,,,,,,,,608.2,1142.6,218.0,,126.9,,109.0,1351.0,-43.0,,,,-25.9,,-175.3,,206.0,454.0,325.3,,206.4,-277.5,,-79.0,-9.8,,,,404.0,112.0,1027.5,,,,,,,,,28.2,562.6,,True,,True,False,True,,,,True,,True,,True,False,False,,True,False,,True,True,,,,False,True,False,,,,,,,,,True,False
48399,21,39.0,,39.0,,39.0,210.0,31.0,,,,55.7,,17.6,,,91.0,24.8,,65.7,,,9.0,29.8,,,,37.0,43.0,214.7,,,,,,,,,31.0,108.5,18.0,,18.0,,18.0,189.0,10.0,,,,34.7,,-3.4,,,70.0,3.8,,44.7,,,-12.0,8.8,,,,16.0,22.0,193.7,,,,,,,,,10.0,87.5,,True,,False,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
48401,182,258.0,,247.0,,251.0,728.0,212.0,,,,205.1,,314.9,,,407.0,331.8,,327.4,95.0,,178.0,207.0,,,,269.0,290.0,302.7,,,,,,,,,298.9,515.1,76.0,,65.0,,69.0,546.0,30.0,,,,23.1,,132.9,,,225.0,149.8,,145.4,-87.0,,-4.0,25.0,,,,87.0,108.0,120.7,,,,,,,,,116.9,333.1,,True,,True,False,True,,,,True,,False,,,False,False,,False,False,,True,True,,,,False,False,False,,,,,,,,,False,False
48403,6,36.0,,87.9,,27.0,583.0,21.0,,,,18.1,,51.6,,,60.0,19.7,,16.9,,,31.0,16.7,,,,0.0,27.0,63.4,,,,,,,,,5.6,36.8,30.0,,81.9,,21.0,577.0,15.0,,,,12.1,,45.6,,,54.0,13.7,,10.9,,,25.0,10.7,,,,-6.0,21.0,57.4,,,,,,,,,-0.4,30.8,,False,,True,False,True,,,,True,,False,,,False,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
48405,10,9.0,,14.3,,17.0,116.0,1.0,,,,18.3,,17.1,,,54.0,30.4,,20.2,,,20.0,6.1,,,,0.0,14.0,119.6,,,,,,,,,23.9,49.8,-1.0,,4.3,,7.0,106.0,-9.0,,,,8.3,,7.1,,,44.0,20.4,,10.2,,,10.0,-3.9,,,,-10.0,4.0,109.6,,,,,,,,,13.9,39.8,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
48407,112,219.0,,231.6,,204.0,490.0,276.0,,,,55.3,,405.6,,,208.0,430.5,,225.3,,,272.0,178.1,,,,396.0,162.0,222.7,,,,,,,,,203.2,167.8,107.0,,119.6,,92.0,378.0,164.0,,,,-56.7,,293.6,,,96.0,318.5,,113.3,,,160.0,66.1,,,,284.0,50.0,110.7,,,,,,,,,91.2,55.8,,False,,True,False,False,,,,True,,False,,,True,False,,False,,,False,True,,,,False,True,False,,,,,,,,,True,True
48409,183,0.0,,27.0,,174.0,1238.0,509.0,,,,188.2,,265.6,,,585.0,137.5,,361.3,106.5,,578.0,201.7,,,,,123.0,516.3,,,,,,,,,33.5,542.6,-183.0,,-156.0,,-9.0,1055.0,326.0,,,,5.2,,82.6,,,402.0,-45.5,,178.3,-76.5,,395.0,18.7,,,,,-60.0,333.3,,,,,,,,,-149.5,359.6,,True,,True,False,False,,,,True,,True,,,False,True,,True,True,,False,True,,,,,True,False,,,,,,,,,True,False
48411,23,117.0,,166.1,,116.0,636.0,157.0,,,,63.4,,29.2,,,49.0,944.1,,184.1,,,1.0,123.6,,,,,80.0,115.4,,,,,,,,,87.7,186.6,94.0,,143.1,,93.0,613.0,134.0,,,,40.4,,6.2,,,26.0,921.1,,161.1,,,-22.0,100.6,,,,,57.0,92.4,,,,,,,,,64.7,163.6,,False,,True,False,False,,,,True,,True,,,True,False,,False,,,True,False,,,,,True,True,,,,,,,,,True,False
