,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
34023,10764,17675.0,24560.0,,,,,,15984.0,7174.7,11546.0,,13491.0,,,16990.1,9236.0,,6911.0,13796.0,,,,,,5220.0,-3589.3,782.0,,2727.0,,,6226.1,-1528.0,,False,,,,,,True,True,True,,True,,,True,True,
34025,10119,14695.0,16242.0,,,,,,12716.0,8855.5,7565.2,,10388.0,,,13303.3,6390.0,,4576.0,6123.0,,,,,,2597.0,-1263.5,-2553.8,,269.0,,,3184.3,-3729.0,,False,,,,,,True,True,True,,True,,,True,True,
34027,6735,10855.0,13286.0,,,,,,8700.0,4681.2,6238.8,,9752.0,,,9059.1,6651.0,,4120.0,6551.0,,,,,,1965.0,-2053.8,-496.2,,3017.0,,,2324.1,-84.0,,False,,,,,,True,True,True,,True,,,True,True,
34029,10609,15235.0,11549.0,,,,,,12879.0,7200.7,8849.2,,11994.5,,,14120.9,6619.0,,4626.0,940.0,,,,,,2270.0,-3408.3,-1759.8,,1385.5,,,3511.9,-3990.0,,True,,,,,,True,True,True,,True,,,True,True,
34031,7170,8580.0,4336.0,,,,,,9909.0,4668.0,4200.9,,8353.5,,,5782.8,5151.0,,1410.0,-2834.0,,,,,,2739.0,-2502.0,-2969.1,,1183.5,,,-1387.2,-2019.0,,False,,,,,,False,False,False,,True,,,True,False,
34033,452,1060.0,684.0,,,,,,1058.0,389.0,583.6,,818.0,,,467.8,,,608.0,232.0,,,,,,606.0,-63.0,131.6,,366.0,,,15.8,,,True,,,,,,True,True,True,,True,,,True,,
34035,3647,4720.0,3741.0,,,,,,5793.0,2789.8,2848.0,,3552.0,,,3108.0,3169.0,,1073.0,94.0,,,,,,2146.0,-857.2,-799.0,,-95.0,,,-539.0,-478.0,,True,,,,,,False,True,True,,True,,,True,True,
34037,1618,2570.0,1587.0,,,,,,2342.0,1814.2,1790.5,,1755.0,,,1928.6,712.0,,952.0,-31.0,,,,,,724.0,196.2,172.5,,137.0,,,310.6,-906.0,,True,,,,,,True,True,True,,True,,,True,True,
34039,7155,9135.0,13529.0,,,,,,10566.0,4151.9,5127.6,,6951.0,,,8379.6,5853.0,,1980.0,6374.0,,,,,,3411.0,-3003.1,-2027.4,,-204.0,,,1224.6,-1302.0,,False,,,,,,False,False,False,,True,,,True,True,
34041,1248,1770.0,1576.0,,,,,,1805.0,879.3,1340.8,,1369.0,,,917.1,,,522.0,328.0,,,,,,557.0,-368.7,92.8,,121.0,,,-330.9,,,True,,,,,,False,True,True,,True,,,True,,
35001,3943,7530.0,11273.0,,,,,,7283.0,2110.3,4904.3,,4149.0,,,7620.5,3735.0,,3587.0,7330.0,,,,,,3340.0,-1832.7,961.3,,206.0,,,3677.5,-208.0,,False,,,,,,True,True,True,,True,,,False,True,
35003,13,5.0,0.0,,,,,,10.0,0.8,5.0,,15.0,,,,,,-8.0,-13.0,,,,,,-3.0,-12.2,-8.0,,2.0,,,,,,False,,,,,,True,False,False,,True,,,,,
35005,450,945.0,717.0,,,,,,1010.0,277.5,853.6,,472.5,,,670.5,,,495.0,267.0,,,,,,560.0,-172.5,403.6,,22.5,,,220.5,,,True,,,,,,False,True,True,,True,,,True,,
35006,187,165.0,143.0,,,,,,369.0,88.8,209.1,,131.0,,,424.8,,,-22.0,-44.0,,,,,,182.0,-98.2,22.1,,-56.0,,,237.8,,,False,,,,,,False,False,False,,False,,,False,,
35007,56,90.0,,,,,,,125.0,13.0,49.6,,12.0,,,,,,34.0,,,,,,,69.0,-43.0,-6.4,,-44.0,,,,,,,,,,,,False,False,True,,False,,,,,
35009,204,445.0,240.0,,,,,,1038.0,257.9,358.9,,186.0,,,498.3,,,241.0,36.0,,,,,,834.0,53.9,154.9,,-18.0,,,294.3,,,True,,,,,,False,True,True,,True,,,False,,
35011,6,20.0,0.0,,,,,,28.0,2.0,11.3,,0.0,,,,,,14.0,-6.0,,,,,,22.0,-4.0,5.3,,-6.0,,,,,,True,,,,,,False,True,True,,True,,,,,
35013,1977,2860.0,1425.0,,,,,,2432.0,1390.1,2085.4,,1739.0,,,1866.4,1142.0,,883.0,-552.0,,,,,,455.0,-586.9,108.4,,-238.0,,,-110.6,-835.0,,True,,,,,,True,True,True,,True,,,True,True,
35015,556,1130.0,856.0,,,,,,873.0,341.8,863.2,,583.0,,,905.2,,,574.0,300.0,,,,,,317.0,-214.2,307.2,,27.0,,,349.2,,,True,,,,,,True,True,True,,True,,,True,,
35017,238,220.0,124.0,,,,,,139.0,59.4,172.4,,141.0,,,,,,-18.0,-114.0,,,,,,-99.0,-178.6,-65.6,,-97.0,,,,,,False,,,,,,False,False,False,,False,,,,,
35019,34,45.0,0.0,,,,,,62.0,4.5,18.9,,15.0,,,,,,11.0,-34.0,,,,,,28.0,-29.5,-15.1,,-19.0,,,,,,False,,,,,,False,False,False,,False,,,,,
35021,0,0.0,0.0,,,,,,21.0,0.2,0.2,,,,,,,,0.0,0.0,,,,,,21.0,0.2,0.2,,,,,,,,True,,,,,,False,False,False,,,,,,,
35023,36,35.0,0.0,,,,,,37.0,75.8,35.7,,19.0,,,,,,-1.0,-36.0,,,,,,1.0,39.8,-0.3,,-17.0,,,,,,False,,,,,,False,False,True,,False,,,,,
35025,337,680.0,428.0,,,,,,1305.0,113.2,646.3,,388.0,,,433.8,,,343.0,91.0,,,,,,968.0,-223.8,309.3,,51.0,,,96.8,,,True,,,,,,False,True,True,,True,,,True,,
35027,120,395.0,513.0,,,,,,228.0,567.4,255.2,,292.0,,,,,,275.0,393.0,,,,,,108.0,447.4,135.2,,172.0,,,,,,False,,,,,,True,False,True,,True,,,,,
35028,44,120.0,48.0,,,,,,244.0,122.0,98.0,,71.0,,,,,,76.0,4.0,,,,,,200.0,78.0,54.0,,27.0,,,,,,True,,,,,,False,False,True,,True,,,,,
35029,200,575.0,448.0,,,,,,148.0,880.1,458.5,,380.0,,,,,,375.0,248.0,,,,,,-52.0,680.1,258.5,,180.0,,,,,,True,,,,,,True,False,True,,True,,,,,
35031,567,1435.0,745.0,,,,,,1126.0,349.7,893.5,,941.0,,,819.7,,,868.0,178.0,,,,,,559.0,-217.3,326.5,,374.0,,,252.7,,,True,,,,,,True,True,True,,True,,,True,,
35033,15,20.0,0.0,,,,,,59.0,1.2,7.7,,34.0,,,,,,5.0,-15.0,,,,,,44.0,-13.8,-7.3,,19.0,,,,,,False,,,,,,False,False,False,,False,,,,,
35035,524,650.0,736.0,,,,,,687.0,350.9,449.9,,494.0,,,302.3,,,126.0,212.0,,,,,,163.0,-173.1,-74.1,,-30.0,,,-221.7,,,False,,,,,,False,False,True,,True,,,False,,
35037,23,25.0,0.0,,,,,,111.0,22.6,28.5,,0.0,,,,,,2.0,-23.0,,,,,,88.0,-0.4,5.5,,-23.0,,,,,,False,,,,,,False,True,False,,False,,,,,
35039,236,580.0,476.0,,,,,,322.0,248.0,369.6,,419.5,,,729.2,,,344.0,240.0,,,,,,86.0,12.0,133.6,,183.5,,,493.2,,,True,,,,,,True,True,True,,True,,,False,,
35041,83,145.0,101.0,,,,,,380.0,55.2,160.0,,65.0,,,,,,62.0,18.0,,,,,,297.0,-27.8,77.0,,-18.0,,,,,,True,,,,,,False,True,False,,True,,,,,
35043,863,1450.0,627.0,,,,,,1667.0,404.7,982.7,,953.5,,,2503.6,849.0,,587.0,-236.0,,,,,,804.0,-458.3,119.7,,90.5,,,1640.6,-14.0,,True,,,,,,False,True,True,,True,,,False,True,
35045,666,1780.0,962.0,,,,,,2029.0,460.8,1246.8,,1065.0,,,1841.1,,,1114.0,296.0,,,,,,1363.0,-205.2,580.8,,399.0,,,1175.1,,,True,,,,,,False,True,True,,True,,,False,,
35047,117,270.0,204.0,,,,,,480.0,119.6,181.9,,157.0,,,,,,153.0,87.0,,,,,,363.0,2.6,64.9,,40.0,,,,,,True,,,,,,False,True,True,,True,,,,,
35049,555,1580.0,1342.0,,,,,,1723.0,512.7,1216.3,,1051.0,,,2258.8,756.0,,1025.0,787.0,,,,,,1168.0,-42.3,661.3,,496.0,,,1703.8,201.0,,True,,,,,,False,True,True,,True,,,False,True,
35051,38,50.0,0.0,,,,,,65.0,6.5,55.8,,0.0,,,,,,12.0,-38.0,,,,,,27.0,-31.5,17.8,,-38.0,,,,,,False,,,,,,False,False,False,,False,,,,,
35053,108,175.0,1.0,,,,,,222.0,245.6,108.5,,176.0,,,,,,67.0,-107.0,,,,,,114.0,137.6,0.5,,68.0,,,,,,False,,,,,,False,False,True,,False,,,,,
35055,106,245.0,223.0,,,,,,292.0,237.5,150.6,,113.0,,,,,,139.0,117.0,,,,,,186.0,131.5,44.6,,7.0,,,,,,True,,,,,,False,True,True,,True,,,,,
35057,61,120.0,93.0,,,,,,204.0,38.9,53.1,,76.0,,,,,,59.0,32.0,,,,,,143.0,-22.1,-7.9,,15.0,,,,,,True,,,,,,False,True,True,,True,,,,,
35059,27,5.0,0.0,,,,,,30.0,2.7,7.0,,19.0,,,,,,-22.0,-27.0,,,,,,3.0,-24.3,-20.0,,-8.0,,,,,,False,,,,,,True,False,True,,True,,,,,
35061,434,705.0,406.0,,,,,,1032.0,344.3,474.6,,370.0,,,1512.0,,,271.0,-28.0,,,,,,598.0,-89.7,40.6,,-64.0,,,1078.0,,,True,,,,,,False,True,True,,True,,,False,,
36001,2661,6160.0,6011.0,,,,,,5502.0,3638.9,4722.0,,4632.5,,,4703.1,3327.0,,3499.0,3350.0,,,,,,2841.0,977.9,2061.0,,1971.5,,,2042.1,666.0,,True,,,,,,True,True,True,,True,,,True,True,
36003,371,555.0,304.0,,,,,,756.0,162.3,384.6,,417.0,,,330.5,,,184.0,-67.0,,,,,,385.0,-208.7,13.6,,46.0,,,-40.5,,,True,,,,,,False,False,True,,True,,,True,,
36005,29659,39785.0,25399.0,,,,,,,53453.3,31948.5,,35814.5,,,14457.0,20266.0,,10126.0,-4260.0,,,,,,,23794.3,2289.5,,6155.5,,,-15202.0,-9393.0,,True,,,,,,,False,True,,True,,,False,True,
36007,2733,4235.0,3761.0,,,,,,3391.0,2766.5,2701.9,,2914.0,,,3247.6,2267.0,,1502.0,1028.0,,,,,,658.0,33.5,-31.1,,181.0,,,514.6,-466.0,,True,,,,,,True,True,True,,True,,,True,True,
36009,731,885.0,462.0,,,,,,1329.0,569.3,763.8,,720.0,,,1342.5,,,154.0,-269.0,,,,,,598.0,-161.7,32.8,,-11.0,,,611.5,,,False,,,,,,False,False,True,,True,,,False,,
36011,558,1075.0,436.0,,,,,,1293.0,667.9,868.6,,589.0,,,1136.7,,,517.0,-122.0,,,,,,735.0,109.9,310.6,,31.0,,,578.7,,,True,,,,,,False,True,True,,True,,,False,,
36013,1034,2220.0,1870.0,,,,,,2291.0,1074.7,1733.0,,1883.5,,,2166.4,,,1186.0,836.0,,,,,,1257.0,40.7,699.0,,849.5,,,1132.4,,,True,,,,,,False,True,True,,True,,,True,,
36015,462,1180.0,762.0,,,,,,1430.0,574.8,716.2,,819.0,,,552.8,,,718.0,300.0,,,,,,968.0,112.8,254.2,,357.0,,,90.8,,,True,,,,,,False,True,True,,True,,,True,,
36017,409,950.0,704.0,,,,,,712.0,779.5,675.8,,795.0,,,,,,541.0,295.0,,,,,,303.0,370.5,266.8,,386.0,,,,,,True,,,,,,True,True,True,,True,,,,,
36019,1091,1550.0,1121.0,,,,,,1173.0,934.9,1151.4,,1098.0,,,1903.6,,,459.0,30.0,,,,,,82.0,-156.1,60.4,,7.0,,,812.6,,,True,,,,,,True,True,True,,True,,,False,,
36021,489,1305.0,638.0,,,,,,1024.0,1516.6,934.3,,1031.5,,,2339.8,,,816.0,149.0,,,,,,535.0,1027.6,445.3,,542.5,,,1850.8,,,True,,,,,,True,False,True,,True,,,False,,
36023,399,470.0,198.0,,,,,,868.0,227.8,374.5,,282.0,,,790.8,,,71.0,-201.0,,,,,,469.0,-171.2,-24.5,,-117.0,,,391.8,,,False,,,,,,False,False,True,,False,,,False,,
36025,368,525.0,461.0,,,,,,698.0,356.9,469.7,,446.0,,,,,,157.0,93.0,,,,,,330.0,-11.1,101.7,,78.0,,,,,,True,,,,,,False,True,True,,True,,,,,
36027,3932,6725.0,5711.0,,,,,,5678.0,5494.9,4852.1,,5296.0,,,7429.8,3054.0,,2793.0,1779.0,,,,,,1746.0,1562.9,920.1,,1364.0,,,3497.8,-878.0,,True,,,,,,True,True,True,,True,,,False,True,
36029,9630,14385.0,18534.0,,,,,,14016.0,4705.5,11620.3,,10822.5,,,12071.8,7798.0,,4755.0,8904.0,,,,,,4386.0,-4924.5,1990.3,,1192.5,,,2441.8,-1832.0,,False,,,,,,True,False,True,,True,,,True,True,
36031,263,375.0,139.0,,,,,,439.0,94.7,391.0,,360.0,,,,,,112.0,-124.0,,,,,,176.0,-168.3,128.0,,97.0,,,,,,False,,,,,,False,False,False,,True,,,,,
36033,635,1140.0,1364.0,,,,,,712.0,2337.2,793.9,,1009.0,,,,,,505.0,729.0,,,,,,77.0,1702.2,158.9,,374.0,,,,,,False,,,,,,True,False,True,,True,,,,,
36035,877,1280.0,925.0,,,,,,895.0,1010.6,860.4,,1175.5,,,525.6,,,403.0,48.0,,,,,,18.0,133.6,-16.6,,298.5,,,-351.4,,,True,,,,,,True,True,True,,True,,,True,,
36037,462,885.0,426.0,,,,,,900.0,415.5,590.7,,387.0,,,839.3,,,423.0,-36.0,,,,,,438.0,-46.5,128.7,,-75.0,,,377.3,,,True,,,,,,False,True,True,,True,,,True,,
36039,358,820.0,427.0,,,,,,773.0,458.0,661.9,,492.0,,,680.6,,,462.0,69.0,,,,,,415.0,100.0,303.9,,134.0,,,322.6,,,True,,,,,,True,True,True,,True,,,True,,
36041,71,265.0,0.0,,,,,,52.0,45.4,95.6,,129.0,,,,,,194.0,-71.0,,,,,,-19.0,-25.6,24.6,,58.0,,,,,,True,,,,,,True,True,True,,True,,,,,
36043,428,1385.0,692.0,,,,,,925.0,674.2,823.9,,740.0,,,1071.9,,,957.0,264.0,,,,,,497.0,246.2,395.9,,312.0,,,643.9,,,True,,,,,,True,True,True,,True,,,True,,
36045,983,2160.0,1704.0,,,,,,1540.0,1406.1,1583.8,,1597.5,,,2079.4,,,1177.0,721.0,,,,,,557.0,423.1,600.8,,614.5,,,1096.4,,,True,,,,,,True,True,True,,True,,,True,,
36047,43300,57305.0,79713.0,,,,,,,92196.2,51846.4,,49768.5,,,23441.9,38721.0,,14005.0,36413.0,,,,,,,48896.2,8546.4,,6468.5,,,-19858.1,-4579.0,,False,,,,,,,False,True,,True,,,False,True,
36049,356,635.0,325.0,,,,,,391.0,530.1,337.7,,370.0,,,,,,279.0,-31.0,,,,,,35.0,174.1,-18.3,,14.0,,,,,,True,,,,,,True,True,True,,True,,,,,
36051,596,795.0,386.0,,,,,,969.0,504.9,568.5,,388.0,,,1229.5,,,199.0,-210.0,,,,,,373.0,-91.1,-27.5,,-208.0,,,633.5,,,False,,,,,,False,True,True,,False,,,False,,
36053,435,850.0,412.0,,,,,,1173.0,510.7,694.8,,616.0,,,602.5,,,415.0,-23.0,,,,,,738.0,75.7,259.8,,181.0,,,167.5,,,True,,,,,,False,True,True,,True,,,True,,
36055,5553,10075.0,13666.0,,,,,,10395.0,2979.5,8669.8,,6090.0,,,14098.3,4175.0,,4522.0,8113.0,,,,,,4842.0,-2573.5,3116.8,,537.0,,,8545.3,-1378.0,,False,,,,,,False,True,True,,True,,,False,True,
36057,595,1245.0,995.0,,,,,,915.0,674.6,666.0,,954.5,,,860.8,,,650.0,400.0,,,,,,320.0,79.6,71.0,,359.5,,,265.8,,,True,,,,,,True,True,True,,True,,,True,,
36059,24227,39050.0,36911.0,,,,,,32212.0,24977.0,26686.7,,27412.0,,,31212.8,13311.0,,14823.0,12684.0,,,,,,7985.0,750.0,2459.7,,3185.0,,,6985.8,-10916.0,,True,,,,,,True,True,True,,True,,,True,True,
36061,21933,29130.0,47887.0,,,,,,17794.0,48646.0,25718.0,,,,,26007.2,23997.0,,7197.0,25954.0,,,,,,-4139.0,26713.0,3785.0,,,,,4074.2,2064.0,,False,,,,,,True,False,True,,,,,True,True,
36063,1918,4360.0,4720.0,,,,,,3188.0,3413.7,2885.9,,3189.0,,,3533.7,1973.0,,2442.0,2802.0,,,,,,1270.0,1495.7,967.9,,1271.0,,,1615.7,55.0,,False,,,,,,True,True,True,,True,,,True,True,
36065,1616,3700.0,1819.0,,,,,,3840.0,2065.1,2965.9,,1666.5,,,4756.4,1314.0,,2084.0,203.0,,,,,,2224.0,449.1,1349.9,,50.5,,,3140.4,-302.0,,True,,,,,,False,True,True,,True,,,False,True,
36067,2873,5315.0,2626.0,,,,,,7330.0,2349.6,5022.6,,2914.0,,,6457.6,2201.0,,2442.0,-247.0,,,,,,4457.0,-523.4,2149.6,,41.0,,,3584.6,-672.0,,True,,,,,,False,True,True,,True,,,False,True,
36069,751,1215.0,1191.0,,,,,,1644.0,389.3,855.9,,959.0,,,576.4,,,464.0,440.0,,,,,,893.0,-361.7,104.9,,208.0,,,-174.6,,,True,,,,,,False,True,True,,True,,,True,,
36071,5962,10275.0,7555.0,,,,,,8111.0,4848.4,6317.8,,7903.0,,,3780.4,6103.0,,4313.0,1593.0,,,,,,2149.0,-1113.6,355.8,,1941.0,,,-2181.6,141.0,,True,,,,,,True,True,True,,True,,,True,True,
36073,314,670.0,397.0,,,,,,580.0,229.3,470.5,,486.5,,,453.9,,,356.0,83.0,,,,,,266.0,-84.7,156.5,,172.5,,,139.9,,,True,,,,,,True,True,True,,True,,,True,,
36075,709,1370.0,798.0,,,,,,1695.0,658.2,1060.9,,758.0,,,1007.9,,,661.0,89.0,,,,,,986.0,-50.8,351.9,,49.0,,,298.9,,,True,,,,,,False,True,True,,True,,,True,,
36077,484,715.0,342.0,,,,,,898.0,2086.3,818.0,,402.0,,,,,,231.0,-142.0,,,,,,414.0,1602.3,334.0,,-82.0,,,,,,True,,,,,,False,False,False,,True,,,,,
36079,1246,2345.0,1679.0,,,,,,2089.0,1310.1,1605.2,,1410.0,,,1605.8,,,1099.0,433.0,,,,,,843.0,64.1,359.2,,164.0,,,359.8,,,True,,,,,,True,True,True,,True,,,True,,
36081,40731,56780.0,60888.0,,,,,,,94878.4,55148.6,,46777.0,,,43180.4,30227.0,,16049.0,20157.0,,,,,,,54147.4,14417.6,,6046.0,,,2449.4,-10504.0,,False,,,,,,,False,True,,True,,,True,True,
36083,1331,2625.0,1673.0,,,,,,2976.0,1668.5,2186.7,,1503.0,,,2383.0,1057.0,,1294.0,342.0,,,,,,1645.0,337.5,855.7,,172.0,,,1052.0,-274.0,,True,,,,,,False,True,True,,True,,,True,True,
36085,9123,12805.0,8159.0,,,,,,,5072.3,8505.9,,7898.5,,,14607.2,8255.0,,3682.0,-964.0,,,,,,,-4050.7,-617.1,,-1224.5,,,5484.2,-868.0,,True,,,,,,,False,True,,True,,,False,True,
36087,5081,7585.0,9143.0,,,,,,7439.0,4498.9,5076.0,,6094.5,,,5477.9,2689.0,,2504.0,4062.0,,,,,,2358.0,-582.1,-5.0,,1013.5,,,396.9,-2392.0,,False,,,,,,True,True,True,,True,,,True,True,
36089,1353,1990.0,1245.0,,,,,,1450.0,1789.7,1478.9,,1741.0,,,1851.4,,,637.0,-108.0,,,,,,97.0,436.7,125.9,,388.0,,,498.4,,,True,,,,,,True,True,True,,True,,,True,,
36091,1715,3165.0,1612.0,,,,,,3812.0,1900.3,2577.9,,1294.0,,,2991.0,1241.0,,1450.0,-103.0,,,,,,2097.0,185.3,862.9,,-421.0,,,1276.0,-474.0,,True,,,,,,False,True,True,,True,,,True,True,
36093,1331,2740.0,1984.0,,,,,,2757.0,1491.0,1760.0,,1598.0,,,2116.6,984.0,,1409.0,653.0,,,,,,1426.0,160.0,429.0,,267.0,,,785.6,-347.0,,True,,,,,,False,True,True,,True,,,True,True,
36095,225,290.0,121.0,,,,,,513.0,188.4,254.6,,184.0,,,,,,65.0,-104.0,,,,,,288.0,-36.6,29.6,,-41.0,,,,,,False,,,,,,False,True,True,,True,,,,,
36097,74,235.0,129.0,,,,,,280.0,93.7,158.1,,142.0,,,,,,161.0,55.0,,,,,,206.0,19.7,84.1,,68.0,,,,,,True,,,,,,False,True,True,,True,,,,,
36099,259,455.0,219.0,,,,,,535.0,356.1,344.8,,238.0,,,,,,196.0,-40.0,,,,,,276.0,97.1,85.8,,-21.0,,,,,,True,,,,,,False,True,True,,True,,,,,
36101,596,1225.0,836.0,,,,,,1569.0,281.1,847.3,,1196.0,,,1206.5,,,629.0,240.0,,,,,,973.0,-314.9,251.3,,600.0,,,610.5,,,True,,,,,,False,True,True,,True,,,True,,
36103,23395,42135.0,50937.0,,,,,,41061.0,21426.8,27113.8,,26791.5,,,39035.7,13142.0,,18740.0,27542.0,,,,,,17666.0,-1968.2,3718.8,,3396.5,,,15640.7,-10253.0,,False,,,,,,True,True,True,,True,,,True,True,
36105,668,1005.0,761.0,,,,,,1392.0,755.5,925.5,,746.5,,,953.7,,,337.0,93.0,,,,,,724.0,87.5,257.5,,78.5,,,285.7,,,True,,,,,,False,True,True,,True,,,True,,
36107,398,715.0,565.0,,,,,,817.0,428.3,393.4,,448.0,,,277.6,,,317.0,167.0,,,,,,419.0,30.3,-4.6,,50.0,,,-120.4,,,True,,,,,,False,True,True,,True,,,True,,
36109,547,755.0,520.0,,,,,,1420.0,1263.7,871.2,,729.0,,,721.9,,,208.0,-27.0,,,,,,873.0,716.7,324.2,,182.0,,,174.9,,,True,,,,,,False,False,False,,True,,,True,,
36111,1563,2935.0,2487.0,,,,,,2923.0,2088.9,2364.2,,2506.5,,,3225.3,1258.0,,1372.0,924.0,,,,,,1360.0,525.9,801.2,,943.5,,,1662.3,-305.0,,True,,,,,,True,True,True,,True,,,False,True,
36113,476,930.0,484.0,,,,,,942.0,585.3,766.2,,771.5,,,1137.9,,,454.0,8.0,,,,,,466.0,109.3,290.2,,295.5,,,661.9,,,True,,,,,,False,True,True,,True,,,False,,
36115,565,940.0,637.0,,,,,,964.0,733.8,976.0,,709.0,,,,,,375.0,72.0,,,,,,399.0,168.8,411.0,,144.0,,,,,,True,,,,,,False,True,False,,True,,,,,
36117,455,1140.0,933.0,,,,,,1267.0,518.8,875.4,,636.0,,,1790.0,,,685.0,478.0,,,,,,812.0,63.8,420.4,,181.0,,,1335.0,,,True,,,,,,False,True,True,,True,,,False,,
36119,16366,25905.0,21907.0,,,,,,20250.0,20071.0,17491.6,,21166.5,,,17432.4,11300.0,,9539.0,5541.0,,,,,,3884.0,3705.0,1125.6,,4800.5,,,1066.4,-5066.0,,True,,,,,,True,True,True,,True,,,True,True,
36121,417,795.0,325.0,,,,,,653.0,668.2,536.4,,579.0,,,1035.8,,,378.0,-92.0,,,,,,236.0,251.2,119.4,,162.0,,,618.8,,,True,,,,,,True,True,True,,True,,,False,,
36123,87,305.0,129.0,,,,,,376.0,213.0,260.9,,154.0,,,,,,218.0,42.0,,,,,,289.0,126.0,173.9,,67.0,,,,,,True,,,,,,False,True,True,,True,,,,,
37001,2337,2105.0,975.0,,,,,,3197.0,1535.6,2052.9,,1948.0,,,1464.4,860.0,,-232.0,-1362.0,,,,,,860.0,-801.4,-284.1,,-389.0,,,-872.6,-1477.0,,False,,,,,,False,False,False,,False,,,False,False,
37003,478,615.0,275.0,,,,,,854.0,126.5,473.2,,627.0,,,771.2,,,137.0,-203.0,,,,,,376.0,-351.5,-4.8,,149.0,,,293.2,,,False,,,,,,False,False,True,,False,,,False,,
37005,107,105.0,59.0,,,,,,164.0,100.4,74.6,,74.0,,,,,,-2.0,-48.0,,,,,,57.0,-6.6,-32.4,,-33.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37007,318,460.0,329.0,,,,,,512.0,523.2,315.8,,627.0,,,,,,142.0,11.0,,,,,,194.0,205.2,-2.2,,309.0,,,,,,True,,,,,,False,False,True,,False,,,,,
37009,226,235.0,102.0,,,,,,406.0,132.2,251.2,,145.0,,,,,,9.0,-124.0,,,,,,180.0,-93.8,25.2,,-81.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37011,179,190.0,144.0,,,,,,316.0,35.0,141.6,,72.0,,,,,,11.0,-35.0,,,,,,137.0,-144.0,-37.4,,-107.0,,,,,,False,,,,,,False,False,False,,False,,,,,
37013,541,675.0,237.0,,,,,,1048.0,270.3,556.0,,468.0,,,397.2,,,134.0,-304.0,,,,,,507.0,-270.7,15.0,,-73.0,,,-143.8,,,False,,,,,,False,False,True,,True,,,False,,
37015,152,195.0,134.0,,,,,,302.0,98.8,170.2,,162.0,,,,,,43.0,-18.0,,,,,,150.0,-53.2,18.2,,10.0,,,,,,True,,,,,,False,False,True,,True,,,,,
37017,401,690.0,420.0,,,,,,766.0,389.4,483.0,,754.0,,,678.6,,,289.0,19.0,,,,,,365.0,-11.6,82.0,,353.0,,,277.6,,,True,,,,,,False,True,True,,False,,,True,,
37019,1682,1790.0,1409.0,,,,,,2501.0,1390.9,1568.1,,2180.5,,,606.6,3825.0,,108.0,-273.0,,,,,,819.0,-291.1,-113.9,,498.5,,,-1075.4,2143.0,,False,,,,,,False,False,False,,False,,,False,False,
37021,2654,2735.0,1257.0,,,,,,4797.0,4006.7,2499.7,,2508.5,,,1172.9,1267.0,,81.0,-1397.0,,,,,,2143.0,1352.7,-154.3,,-145.5,,,-1481.1,-1387.0,,False,,,,,,False,False,False,,False,,,False,False,
37023,912,1690.0,883.0,,,,,,2066.0,1489.5,1306.7,,1794.5,,,709.6,,,778.0,-29.0,,,,,,1154.0,577.5,394.7,,882.5,,,-202.4,,,True,,,,,,False,True,True,,False,,,True,,
37025,2970,3200.0,1646.0,,,,,,5205.0,2384.7,2838.0,,3453.5,,,3551.2,2319.0,,230.0,-1324.0,,,,,,2235.0,-585.3,-132.0,,483.5,,,581.2,-651.0,,False,,,,,,False,False,True,,False,,,False,False,
37027,965,1040.0,476.0,,,,,,1767.0,561.9,918.3,,867.5,,,566.7,,,75.0,-489.0,,,,,,802.0,-403.1,-46.7,,-97.5,,,-398.3,,,False,,,,,,False,False,True,,False,,,False,,
37029,143,80.0,46.0,,,,,,163.0,61.9,76.3,,68.0,,,,,,-63.0,-97.0,,,,,,20.0,-81.1,-66.7,,-75.0,,,,,,False,,,,,,True,False,False,,False,,,,,
