,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
46095,20,42.0,,,,,,,12.0,5.9,14.9,0.0,,,,,22.0,,,,,,,-8.0,-14.1,-5.1,-20.0,,,,,,,,,,,True,True,True,True,,,,
46097,14,54.0,5.0,,,,,,16.0,14.1,29.1,33.0,,,,,40.0,-9.0,,,,,,2.0,0.1,15.1,19.0,,,,,True,,,,,,True,True,True,True,,,,
46099,1553,2292.0,1619.0,,,,,,1161.0,405.0,2607.4,1243.0,,1423.2,1056.0,,739.0,66.0,,,,,,-392.0,-1148.0,1054.4,-310.0,,-129.8,-497.0,,True,,,,,,True,False,False,True,,True,True,
46101,27,72.0,7.0,,,,,,42.0,76.0,78.6,69.0,,,,,45.0,-20.0,,,,,,15.0,49.0,51.6,42.0,,,,,True,,,,,,True,False,False,True,,,,
46102,44,102.0,9.0,,,,,,49.0,20.7,145.3,67.0,,,,,58.0,-35.0,,,,,,5.0,-23.3,101.3,23.0,,,,,True,,,,,,True,True,False,True,,,,
46103,774,1146.0,642.0,,,,,,746.0,213.7,1100.5,735.0,,1042.1,,,372.0,-132.0,,,,,,-28.0,-560.3,326.5,-39.0,,268.1,,,True,,,,,,True,False,True,True,,True,,
46105,25,72.0,,,,,,,24.0,26.2,25.9,44.0,,,,,47.0,,,,,,,-1.0,1.2,0.9,19.0,,,,,,,,,,,True,True,True,True,,,,
46107,39,30.0,2.0,,,,,,25.0,3.9,26.2,26.0,,,,,-9.0,-37.0,,,,,,-14.0,-35.1,-12.8,-13.0,,,,,False,,,,,,False,False,False,False,,,,
46109,121,96.0,24.0,,,,,,68.0,6.4,96.5,38.0,,,,,-25.0,-97.0,,,,,,-53.0,-114.6,-24.5,-83.0,,,,,False,,,,,,False,False,True,False,,,,
46111,14,12.0,0.0,,,,,,18.0,15.9,13.7,25.0,,,,,-2.0,-14.0,,,,,,4.0,1.9,-0.3,11.0,,,,,False,,,,,,False,True,True,False,,,,
46115,54,78.0,5.0,,,,,,66.0,74.0,55.4,41.0,,,,,24.0,-49.0,,,,,,12.0,20.0,1.4,-13.0,,,,,False,,,,,,True,True,True,True,,,,
46117,26,54.0,,,,,,,24.0,13.5,29.6,17.5,,,,,28.0,,,,,,,-2.0,-12.5,3.6,-8.5,,,,,,,,,,,True,True,True,True,,,,
46119,3,36.0,,,,,,,15.0,8.6,13.3,4.0,,,,,33.0,,,,,,,12.0,5.6,10.3,1.0,,,,,,,,,,,True,True,True,True,,,,
46121,20,54.0,0.0,,,,,,47.0,1.7,46.8,6.0,,,,,34.0,-20.0,,,,,,27.0,-18.3,26.8,-14.0,,,,,True,,,,,,True,True,True,True,,,,
46123,55,36.0,0.0,,,,,,60.0,5.1,26.5,12.0,,,,,-19.0,-55.0,,,,,,5.0,-49.9,-28.5,-43.0,,,,,False,,,,,,True,False,False,False,,,,
46125,37,84.0,13.0,,,,,,50.0,24.7,67.3,39.0,,,,,47.0,-24.0,,,,,,13.0,-12.3,30.3,2.0,,,,,True,,,,,,True,True,True,True,,,,
46127,167,228.0,72.0,,,,,,84.0,134.5,221.3,98.0,,,,,61.0,-95.0,,,,,,-83.0,-32.5,54.3,-69.0,,,,,False,,,,,,False,True,True,False,,,,
46129,40,102.0,9.0,,,,,,59.0,24.0,54.2,88.0,,,,,62.0,-31.0,,,,,,19.0,-16.0,14.2,48.0,,,,,True,,,,,,True,True,True,True,,,,
46135,100,210.0,37.0,,,,,,125.0,351.7,210.4,80.0,,396.8,,,110.0,-63.0,,,,,,25.0,251.7,110.4,-20.0,,296.8,,,True,,,,,,True,False,False,True,,False,,
46137,6,18.0,0.0,,,,,,12.0,8.2,18.2,0.0,,,,,12.0,-6.0,,,,,,6.0,2.2,12.2,-6.0,,,,,True,,,,,,True,True,False,True,,,,
47001,1120,1560.0,1816.0,,,,,,1813.0,308.4,1133.8,876.5,,676.8,,,440.0,696.0,,,,,,693.0,-811.6,13.8,-243.5,,-443.2,,,False,,,,,,False,False,True,True,,False,,
47003,411,762.0,480.0,,,,,,1343.0,186.8,728.4,393.0,,1243.3,,,351.0,69.0,,,,,,932.0,-224.2,317.4,-18.0,,832.3,,,True,,,,,,False,True,True,True,,False,,
47005,176,114.0,37.0,,,,,,417.0,57.4,154.6,93.0,,,,,-62.0,-139.0,,,,,,241.0,-118.6,-21.4,-83.0,,,,,False,,,,,,False,False,True,False,,,,
47007,236,288.0,,,,,,,355.0,39.3,209.4,196.0,,,,,52.0,,,,,,,119.0,-196.7,-26.6,-40.0,,,,,,,,,,,False,False,True,True,,,,
47009,1868,3222.0,5183.0,,,,,,3193.0,1257.1,2295.5,1702.5,,1362.1,1151.0,,1354.0,3315.0,,,,,,1325.0,-610.9,427.5,-165.5,,-505.9,-717.0,,False,,,,,,True,True,True,True,,True,True,
47011,1904,3006.0,2590.0,,,,,,2854.0,775.5,2002.1,1926.0,,1308.9,,,1102.0,686.0,,,,,,950.0,-1128.5,98.1,22.0,,-595.1,,,True,,,,,,True,False,True,True,,True,,
47013,470,1002.0,1418.0,,,,,,979.0,278.5,633.7,462.0,,745.5,,,532.0,948.0,,,,,,509.0,-191.5,163.7,-8.0,,275.5,,,False,,,,,,True,True,True,True,,True,,
47015,173,288.0,347.0,,,,,,407.0,85.9,190.6,195.0,,,,,115.0,174.0,,,,,,234.0,-87.1,17.6,22.0,,,,,False,,,,,,False,True,True,True,,,,
47017,353,660.0,537.0,,,,,,487.0,147.9,474.5,406.5,,347.9,,,307.0,184.0,,,,,,134.0,-205.1,121.5,53.5,,-5.1,,,True,,,,,,True,True,True,True,,True,,
47019,807,702.0,497.0,,,,,,1424.0,121.4,657.4,286.0,,397.9,,,-105.0,-310.0,,,,,,617.0,-685.6,-149.6,-521.0,,-409.1,,,False,,,,,,False,False,False,False,,False,,
47021,494,900.0,721.0,,,,,,776.0,186.1,552.2,505.0,,929.8,,,406.0,227.0,,,,,,282.0,-307.9,58.2,11.0,,435.8,,,True,,,,,,True,True,True,True,,False,,
47023,245,348.0,163.0,,,,,,378.0,65.9,256.3,204.0,,,,,103.0,-82.0,,,,,,133.0,-179.1,11.3,-41.0,,,,,True,,,,,,False,False,True,True,,,,
47025,573,1314.0,2512.0,,,,,,839.0,866.0,606.7,1083.5,,,,,741.0,1939.0,,,,,,266.0,293.0,33.7,510.5,,,,,False,,,,,,True,True,True,True,,,,
47027,108,186.0,37.0,,,,,,157.0,74.1,129.2,88.0,,,,,78.0,-71.0,,,,,,49.0,-33.9,21.2,-20.0,,,,,True,,,,,,True,True,True,True,,,,
47029,482,870.0,488.0,,,,,,898.0,123.9,621.9,502.0,,324.5,,,388.0,6.0,,,,,,416.0,-358.1,139.9,20.0,,-157.5,,,True,,,,,,False,True,True,True,,True,,
47031,671,1182.0,1710.0,,,,,,1570.0,198.1,921.1,608.0,,2503.5,,,511.0,1039.0,,,,,,899.0,-472.9,250.1,-63.0,,1832.5,,,False,,,,,,False,True,True,True,,False,,
47033,146,186.0,25.0,,,,,,229.0,16.1,154.9,81.0,,,,,40.0,-121.0,,,,,,83.0,-129.9,8.9,-65.0,,,,,False,,,,,,False,False,True,False,,,,
47035,593,1152.0,631.0,,,,,,1350.0,197.5,868.2,424.0,,1578.3,,,559.0,38.0,,,,,,757.0,-395.5,275.2,-169.0,,985.3,,,True,,,,,,False,True,True,True,,False,,
47037,9379,15396.0,14658.0,,,,,,13377.0,3046.4,11595.9,8908.5,,9680.5,5588.0,,6017.0,5279.0,,,,,,3998.0,-6332.6,2216.9,-470.5,,301.5,-3791.0,,True,,,,,,True,False,True,True,,True,True,
47039,59,144.0,36.0,,,,,,226.0,24.7,169.4,55.0,,,,,85.0,-23.0,,,,,,167.0,-34.3,110.4,-4.0,,,,,True,,,,,,False,True,False,True,,,,
47041,212,348.0,128.0,,,,,,499.0,54.7,284.4,150.0,,223.5,,,136.0,-84.0,,,,,,287.0,-157.3,72.4,-62.0,,11.5,,,True,,,,,,False,False,True,True,,True,,
47043,725,1464.0,1426.0,,,,,,1193.0,272.8,826.7,917.0,,1412.0,,,739.0,701.0,,,,,,468.0,-452.2,101.7,192.0,,687.0,,,True,,,,,,True,True,True,True,,True,,
47045,396,822.0,742.0,,,,,,682.0,149.1,599.7,529.0,,495.0,,,426.0,346.0,,,,,,286.0,-246.9,203.7,133.0,,99.0,,,True,,,,,,True,True,True,True,,True,,
47047,568,1254.0,922.0,,,,,,632.0,195.5,613.4,739.5,,773.9,,,686.0,354.0,,,,,,64.0,-372.5,45.4,171.5,,205.9,,,True,,,,,,True,True,True,True,,True,,
47049,135,264.0,59.0,,,,,,349.0,60.5,247.0,167.0,,,,,129.0,-76.0,,,,,,214.0,-74.5,112.0,32.0,,,,,True,,,,,,False,True,True,True,,,,
47051,540,894.0,743.0,,,,,,1296.0,215.8,581.6,524.0,,1546.0,,,354.0,203.0,,,,,,756.0,-324.2,41.6,-16.0,,1006.0,,,True,,,,,,False,True,True,True,,False,,
47053,483,870.0,579.0,,,,,,741.0,146.7,579.2,428.0,,1151.5,,,387.0,96.0,,,,,,258.0,-336.3,96.2,-55.0,,668.5,,,True,,,,,,True,True,True,True,,False,,
47055,435,786.0,419.0,,,,,,769.0,85.3,521.0,420.0,,,,,351.0,-16.0,,,,,,334.0,-349.7,86.0,-15.0,,,,,True,,,,,,True,True,True,True,,,,
47057,294,528.0,294.0,,,,,,542.0,134.5,335.4,469.0,,,,,234.0,0.0,,,,,,248.0,-159.5,41.4,175.0,,,,,True,,,,,,False,True,True,True,,,,
47059,570,1206.0,647.0,,,,,,1864.0,174.9,872.8,605.0,,2338.6,,,636.0,77.0,,,,,,1294.0,-395.1,302.8,35.0,,1768.6,,,True,,,,,,False,True,True,True,,False,,
47061,277,240.0,43.0,,,,,,322.0,18.6,161.8,94.0,,,,,-37.0,-234.0,,,,,,45.0,-258.4,-115.2,-183.0,,,,,False,,,,,,False,False,False,False,,,,
47063,894,1818.0,2680.0,,,,,,1712.0,408.1,1047.1,1080.0,,967.2,,,924.0,1786.0,,,,,,818.0,-485.9,153.1,186.0,,73.2,,,False,,,,,,True,True,True,True,,True,,
47065,5001,8454.0,2732.0,,,,,,9480.0,1628.0,7454.0,4473.5,,14231.0,2354.0,,3453.0,-2269.0,,,,,,4479.0,-3373.0,2453.0,-527.5,,9230.0,-2647.0,,True,,,,,,False,True,True,True,,False,True,
47067,85,96.0,19.0,,,,,,145.0,22.8,95.2,43.0,,,,,11.0,-66.0,,,,,,60.0,-62.2,10.2,-42.0,,,,,False,,,,,,False,False,True,False,,,,
47069,265,426.0,337.0,,,,,,458.0,61.8,387.8,352.0,,464.4,,,161.0,72.0,,,,,,193.0,-203.2,122.8,87.0,,199.4,,,True,,,,,,False,False,True,True,,False,,
47071,267,564.0,373.0,,,,,,581.0,52.4,361.2,267.0,,,,,297.0,106.0,,,,,,314.0,-214.6,94.2,0.0,,,,,True,,,,,,False,True,True,True,,,,
47073,709,1014.0,589.0,,,,,,1346.0,176.2,896.5,497.0,,508.7,,,305.0,-120.0,,,,,,637.0,-532.8,187.5,-212.0,,-200.3,,,True,,,,,,False,False,True,True,,True,,
47075,202,390.0,327.0,,,,,,238.0,60.3,266.1,213.0,,218.7,,,188.0,125.0,,,,,,36.0,-141.7,64.1,11.0,,16.7,,,True,,,,,,True,True,True,True,,True,,
47077,255,324.0,52.0,,,,,,508.0,46.7,385.3,145.0,,,,,69.0,-203.0,,,,,,253.0,-208.3,130.3,-110.0,,,,,False,,,,,,False,False,False,False,,,,
47079,338,522.0,771.0,,,,,,473.0,206.0,358.5,513.0,,611.0,,,184.0,433.0,,,,,,135.0,-132.0,20.5,175.0,,273.0,,,False,,,,,,True,True,True,True,,False,,
47081,390,432.0,155.0,,,,,,521.0,90.1,302.3,290.0,,921.6,,,42.0,-235.0,,,,,,131.0,-299.9,-87.7,-100.0,,531.6,,,False,,,,,,False,False,False,False,,False,,
47083,91,90.0,28.0,,,,,,164.0,11.5,113.2,20.0,,,,,-1.0,-63.0,,,,,,73.0,-79.5,22.2,-71.0,,,,,False,,,,,,False,False,False,False,,,,
47085,184,312.0,427.0,,,,,,354.0,130.6,191.4,206.0,,,,,128.0,243.0,,,,,,170.0,-53.4,7.4,22.0,,,,,False,,,,,,False,True,True,True,,,,
47087,200,150.0,26.0,,,,,,237.0,23.2,122.5,59.0,,,,,-50.0,-174.0,,,,,,37.0,-176.8,-77.5,-141.0,,,,,False,,,,,,True,False,False,False,,,,
47089,784,1368.0,745.0,,,,,,1385.0,438.2,1054.1,677.5,,609.7,,,584.0,-39.0,,,,,,601.0,-345.8,270.1,-106.5,,-174.3,,,True,,,,,,False,True,True,True,,True,,
47091,136,228.0,69.0,,,,,,294.0,139.4,209.5,182.0,,,,,92.0,-67.0,,,,,,158.0,3.4,73.5,46.0,,,,,True,,,,,,False,True,True,True,,,,
47093,6459,9966.0,8516.0,,,,,,11402.0,1935.0,8578.2,5789.5,,15438.9,3997.0,,3507.0,2057.0,,,,,,4943.0,-4524.0,2119.2,-669.5,,8979.9,-2462.0,,True,,,,,,False,False,True,True,,False,True,
47095,103,234.0,0.0,,,,,,64.0,18.2,116.0,150.0,,,,,131.0,-103.0,,,,,,-39.0,-84.8,13.0,47.0,,,,,True,,,,,,True,True,True,True,,,,
47097,138,360.0,123.0,,,,,,413.0,63.2,391.1,187.0,,293.6,,,222.0,-15.0,,,,,,275.0,-74.8,253.1,49.0,,155.6,,,True,,,,,,False,True,False,True,,True,,
47099,384,948.0,412.0,,,,,,1157.0,138.6,663.4,512.0,,528.9,,,564.0,28.0,,,,,,773.0,-245.4,279.4,128.0,,144.9,,,True,,,,,,False,True,True,True,,True,,
47101,167,222.0,36.0,,,,,,267.0,27.9,133.1,145.0,,,,,55.0,-131.0,,,,,,100.0,-139.1,-33.9,-22.0,,,,,False,,,,,,False,False,True,True,,,,
47103,292,666.0,637.0,,,,,,959.0,111.5,480.7,286.0,,329.6,,,374.0,345.0,,,,,,667.0,-180.5,188.7,-6.0,,37.6,,,True,,,,,,False,True,True,True,,True,,
47105,724,936.0,434.0,,,,,,1258.0,199.7,736.0,475.5,,410.3,,,212.0,-290.0,,,,,,534.0,-524.3,12.0,-248.5,,-313.7,,,False,,,,,,False,False,True,False,,False,,
47107,768,1026.0,593.0,,,,,,1564.0,179.1,800.1,627.0,,2997.7,,,258.0,-175.0,,,,,,796.0,-588.9,32.1,-141.0,,2229.7,,,True,,,,,,False,False,True,True,,False,,
47109,270,618.0,518.0,,,,,,576.0,186.6,432.7,448.0,,292.9,,,348.0,248.0,,,,,,306.0,-83.4,162.7,178.0,,22.9,,,True,,,,,,True,True,True,True,,True,,
47111,439,414.0,185.0,,,,,,484.0,102.1,324.4,325.0,,310.2,,,-25.0,-254.0,,,,,,45.0,-336.9,-114.6,-114.0,,-128.8,,,False,,,,,,False,False,False,False,,False,,
47113,827,1668.0,240.0,,,,,,1641.0,274.0,1312.9,896.5,,2350.9,,,841.0,-587.0,,,,,,814.0,-553.0,485.9,69.5,,1523.9,,,True,,,,,,True,True,True,True,,False,,
47115,606,522.0,113.0,,,,,,779.0,185.6,465.1,348.0,,661.9,,,-84.0,-493.0,,,,,,173.0,-420.4,-140.9,-258.0,,55.9,,,False,,,,,,False,False,False,False,,True,,
47117,363,972.0,799.0,,,,,,819.0,294.8,528.5,656.0,,503.3,,,609.0,436.0,,,,,,456.0,-68.2,165.5,293.0,,140.3,,,True,,,,,,True,True,True,True,,True,,
47119,1034,2166.0,2004.0,,,,,,1968.0,346.3,1816.7,1203.0,,1312.9,,,1132.0,970.0,,,,,,934.0,-687.7,782.7,169.0,,278.9,,,True,,,,,,True,True,True,True,,True,,
47121,101,294.0,172.0,,,,,,323.0,98.2,195.3,346.0,,,,,193.0,71.0,,,,,,222.0,-2.8,94.3,245.0,,,,,True,,,,,,False,True,True,False,,,,
47123,693,1092.0,620.0,,,,,,1150.0,246.0,754.7,604.0,,369.8,,,399.0,-73.0,,,,,,457.0,-447.0,61.7,-89.0,,-323.2,,,True,,,,,,False,False,True,True,,True,,
47125,2447,5178.0,2175.0,,,,,,3451.0,1621.3,3396.4,3026.0,,7975.7,1792.0,,2731.0,-272.0,,,,,,1004.0,-825.7,949.4,579.0,,5528.7,-655.0,,True,,,,,,True,True,True,True,,False,True,
47127,119,240.0,35.0,,,,,,168.0,23.5,116.6,92.0,,,,,121.0,-84.0,,,,,,49.0,-95.5,-2.4,-27.0,,,,,True,,,,,,True,True,True,True,,,,
47129,373,450.0,230.0,,,,,,470.0,105.1,289.1,324.0,,,,,77.0,-143.0,,,,,,97.0,-267.9,-83.9,-49.0,,,,,False,,,,,,False,False,False,True,,,,
47131,314,414.0,386.0,,,,,,477.0,57.6,341.1,180.0,,351.8,,,100.0,72.0,,,,,,163.0,-256.4,27.1,-134.0,,37.8,,,True,,,,,,False,False,True,False,,True,,
47133,270,492.0,333.0,,,,,,474.0,84.8,405.8,274.0,,328.9,,,222.0,63.0,,,,,,204.0,-185.2,135.8,4.0,,58.9,,,True,,,,,,True,True,True,True,,True,,
47135,78,84.0,21.0,,,,,,193.0,27.4,103.8,55.0,,,,,6.0,-57.0,,,,,,115.0,-50.6,25.8,-23.0,,,,,False,,,,,,False,False,False,False,,,,
47137,59,96.0,33.0,,,,,,88.0,28.4,85.5,99.0,,,,,37.0,-26.0,,,,,,29.0,-30.6,26.5,40.0,,,,,True,,,,,,True,True,True,False,,,,
47139,323,402.0,195.0,,,,,,416.0,125.2,270.8,326.0,,,,,79.0,-128.0,,,,,,93.0,-197.8,-52.2,3.0,,,,,False,,,,,,False,False,True,True,,,,
47141,719,1644.0,1957.0,,,,,,1718.0,259.0,1502.5,838.5,,1348.1,,,925.0,1238.0,,,,,,999.0,-460.0,783.5,119.5,,629.1,,,False,,,,,,False,True,True,True,,True,,
47143,295,690.0,201.0,,,,,,837.0,133.1,601.1,276.0,,,,,395.0,-94.0,,,,,,542.0,-161.9,306.1,-19.0,,,,,True,,,,,,False,True,True,True,,,,
47145,659,1044.0,850.0,,,,,,1250.0,201.0,890.7,456.5,,,,,385.0,191.0,,,,,,591.0,-458.0,231.7,-202.5,,,,,True,,,,,,False,False,True,True,,,,
47147,1141,1896.0,1848.0,,,,,,1398.0,365.4,1461.6,1102.0,,883.0,,,755.0,707.0,,,,,,257.0,-775.6,320.6,-39.0,,-258.0,,,True,,,,,,True,False,True,True,,True,,
47149,4707,6810.0,3232.0,,,,,,8191.0,1309.3,5594.4,3565.0,,5234.4,2553.0,,2103.0,-1475.0,,,,,,3484.0,-3397.7,887.4,-1142.0,,527.4,-2154.0,,True,,,,,,False,False,True,True,,True,False,
47151,590,366.0,159.0,,,,,,415.0,100.2,281.2,171.0,,946.6,,,-224.0,-431.0,,,,,,-175.0,-489.8,-308.8,-419.0,,356.6,,,False,,,,,,True,False,False,False,,False,,
47153,196,330.0,104.0,,,,,,336.0,58.3,214.4,197.0,,,,,134.0,-92.0,,,,,,140.0,-137.7,18.4,1.0,,,,,True,,,,,,False,False,True,True,,,,
47155,1371,2286.0,4151.0,,,,,,2350.0,479.4,1499.1,1464.0,,1016.9,,,915.0,2780.0,,,,,,979.0,-891.6,128.1,93.0,,-354.1,,,False,,,,,,False,True,True,True,,True,,
47157,9492,15840.0,6588.0,,,,,,16512.0,3035.5,14418.2,10746.5,,14548.9,5450.0,,6348.0,-2904.0,,,,,,7020.0,-6456.5,4926.2,1254.5,,5056.9,-4042.0,,True,,,,,,False,False,True,True,,True,True,
47159,232,288.0,188.0,,,,,,421.0,47.6,262.2,327.0,,204.2,,,56.0,-44.0,,,,,,189.0,-184.4,30.2,95.0,,-27.8,,,True,,,,,,False,False,True,False,,True,,
47161,134,414.0,232.0,,,,,,196.0,46.7,208.2,335.0,,,,,280.0,98.0,,,,,,62.0,-87.3,74.2,201.0,,,,,True,,,,,,True,True,True,True,,,,
47163,1567,2754.0,4448.0,,,,,,3959.0,584.7,2152.3,1189.5,,2839.6,978.0,,1187.0,2881.0,,,,,,2392.0,-982.3,585.3,-377.5,,1272.6,-589.0,,False,,,,,,False,True,True,True,,False,True,
47165,2798,4062.0,1359.0,,,,,,3866.0,800.4,2590.4,2390.5,,3930.1,1098.0,,1264.0,-1439.0,,,,,,1068.0,-1997.6,-207.6,-407.5,,1132.1,-1700.0,,False,,,,,,True,False,True,True,,True,False,
47167,609,1236.0,781.0,,,,,,1119.0,289.3,950.0,756.0,,1205.7,,,627.0,172.0,,,,,,510.0,-319.7,341.0,147.0,,596.7,,,True,,,,,,True,True,True,True,,True,,
47169,95,126.0,,,,,,,226.0,5.0,136.7,35.0,,35.5,,,31.0,,,,,,,131.0,-90.0,41.7,-60.0,,-59.5,,,,,,,,,False,False,False,False,,False,,
47171,127,246.0,11.0,,,,,,493.0,82.7,150.0,136.0,,,,,119.0,-116.0,,,,,,366.0,-44.3,23.0,9.0,,,,,True,,,,,,False,True,True,True,,,,
47173,295,420.0,674.0,,,,,,509.0,82.1,223.3,340.5,,,,,125.0,379.0,,,,,,214.0,-212.9,-71.7,45.5,,,,,False,,,,,,False,False,True,True,,,,
47175,129,102.0,32.0,,,,,,132.0,39.5,81.4,52.0,,,,,-27.0,-97.0,,,,,,3.0,-89.5,-47.6,-77.0,,,,,False,,,,,,True,False,False,False,,,,
47177,275,852.0,1488.0,,,,,,1157.0,144.6,639.8,400.0,,234.7,,,577.0,1213.0,,,,,,882.0,-130.4,364.8,125.0,,-40.3,,,False,,,,,,False,True,True,True,,True,,
47179,861,1980.0,622.0,,,,,,3182.0,348.2,1898.0,870.0,,4964.4,512.0,,1119.0,-239.0,,,,,,2321.0,-512.8,1037.0,9.0,,4103.4,-349.0,,True,,,,,,False,True,True,True,,False,True,
47181,188,606.0,121.0,,,,,,387.0,35.3,226.8,530.5,,,,,418.0,-67.0,,,,,,199.0,-152.7,38.8,342.5,,,,,True,,,,,,True,True,True,True,,,,
47183,348,414.0,203.0,,,,,,469.0,45.0,334.0,177.0,,100.5,,,66.0,-145.0,,,,,,121.0,-303.0,-14.0,-171.0,,-247.5,,,False,,,,,,False,False,True,False,,False,,
47185,250,504.0,273.0,,,,,,656.0,110.0,399.3,445.0,,406.4,,,254.0,23.0,,,,,,406.0,-140.0,149.3,195.0,,156.4,,,True,,,,,,False,True,True,True,,True,,
47187,3448,4890.0,3689.0,,,,,,4690.0,864.8,4248.0,3093.0,,4835.3,2067.0,,1442.0,241.0,,,,,,1242.0,-2583.2,800.0,-355.0,,1387.3,-1381.0,,True,,,,,,True,False,True,True,,True,True,
47189,1821,2820.0,2841.0,,,,,,3170.0,493.8,2552.4,1449.0,,3061.6,955.0,,999.0,1020.0,,,,,,1349.0,-1327.2,731.4,-372.0,,1240.6,-866.0,,False,,,,,,False,False,True,True,,False,True,
48001,392,1074.0,86.0,,,,,,1217.0,70.6,1124.4,146.0,,1901.2,,,682.0,-306.0,,,,,,825.0,-321.4,732.4,-246.0,,1509.2,,,True,,,,,,False,True,False,True,,False,,
48003,65,144.0,56.0,,,,,,432.0,132.1,185.0,345.0,,,,,79.0,-9.0,,,,,,367.0,67.1,120.0,280.0,,,,,True,,,,,,False,True,False,False,,,,
48005,1127,1830.0,1696.0,,,,,,2297.0,659.2,1603.6,2307.0,,772.1,,,703.0,569.0,,,,,,1170.0,-467.8,476.6,1180.0,,-354.9,,,True,,,,,,False,True,True,False,,True,,
48007,241,300.0,67.0,,,,,,385.0,330.5,355.3,237.0,,,,,59.0,-174.0,,,,,,144.0,89.5,114.3,-4.0,,,,,False,,,,,,False,False,False,True,,,,
48009,46,234.0,45.0,,,,,,311.0,29.0,158.0,196.5,,,,,188.0,-1.0,,,,,,265.0,-17.0,112.0,150.5,,,,,True,,,,,,False,True,True,True,,,,
48011,14,54.0,7.0,,,,,,25.0,130.4,20.4,29.0,,,,,40.0,-7.0,,,,,,11.0,116.4,6.4,15.0,,,,,True,,,,,,True,False,True,True,,,,
48013,1244,2466.0,7.0,,,,,,2243.0,716.6,1458.2,702.5,,1112.2,,,1222.0,-1237.0,,,,,,999.0,-527.4,214.2,-541.5,,-131.8,,,False,,,,,,True,True,True,True,,True,,
48015,403,780.0,479.0,,,,,,713.0,706.5,641.4,801.5,,,,,377.0,76.0,,,,,,310.0,303.5,238.4,398.5,,,,,True,,,,,,True,True,True,False,,,,
48017,43,102.0,0.0,,,,,,217.0,15.6,63.7,71.0,,,,,59.0,-43.0,,,,,,174.0,-27.4,20.7,28.0,,,,,True,,,,,,False,True,True,True,,,,
48019,383,492.0,394.0,,,,,,552.0,111.1,328.0,205.0,,,,,109.0,11.0,,,,,,169.0,-271.9,-55.0,-178.0,,,,,True,,,,,,False,False,True,False,,,,
48021,3820,2178.0,6763.0,,,,,,2346.0,740.1,1539.8,3122.0,,1603.4,,,-1642.0,2943.0,,,,,,-1474.0,-3079.9,-2280.2,-698.0,,-2216.6,,,False,,,,,,True,False,False,True,,False,,
48023,10,48.0,,,,,,,144.0,35.5,50.4,10.0,,,,,38.0,,,,,,,134.0,25.5,40.4,0.0,,,,,,,,,,,False,True,False,True,,,,
48025,415,690.0,573.0,,,,,,1031.0,280.8,661.1,461.0,,,,,275.0,158.0,,,,,,616.0,-134.2,246.1,46.0,,,,,True,,,,,,False,True,True,True,,,,
48027,3311,5922.0,5517.0,,,,,,11782.0,1979.1,5744.9,5075.5,,2864.1,8410.0,,2611.0,2206.0,,,,,,8471.0,-1331.9,2433.9,1764.5,,-446.9,5099.0,,True,,,,,,False,True,True,True,,True,False,
48029,38402,79056.0,62675.0,,,,,,77275.0,108840.0,54775.1,65100.5,,77273.9,52208.0,,40654.0,24273.0,,,,,,38873.0,70438.0,16373.1,26698.5,,38871.9,13806.0,,True,,,,,,True,False,True,True,,True,True,
48031,356,84.0,16.0,,,,,,268.0,33.0,90.4,65.0,,,,,-272.0,-340.0,,,,,,-88.0,-323.0,-265.6,-291.0,,,,,False,,,,,,True,False,True,False,,,,
48033,4,0.0,0.0,,,,,,12.0,0.0,1.0,0.0,,,,,-4.0,-4.0,,,,,,8.0,-4.0,-3.0,-4.0,,,,,False,,,,,,False,False,True,False,,,,
48035,584,216.0,46.0,,,,,,577.0,92.2,237.8,108.0,,,,,-368.0,-538.0,,,,,,-7.0,-491.8,-346.2,-476.0,,,,,False,,,,,,True,False,True,False,,,,
48037,1593,1728.0,695.0,,,,,,2630.0,2597.9,1369.2,1947.0,,843.8,,,135.0,-898.0,,,,,,1037.0,1004.9,-223.8,354.0,,-749.2,,,False,,,,,,False,False,False,False,,False,,
