,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IUPUI-HkPrMobiDyR,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IUPUI-HkPrMobiDyR,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IUPUI-HkPrMobiDyR,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
37165,85,176.0,,180.4,,133.0,117.0,143.0,,,,,88.5,,128.4,,,130.8,162.0,91.4,,131.0,168.0,,107.0,121.9,,,,153.0,137.0,,,,,,120.4,132.2,,,,170.7,124.1,91.0,,95.4,,48.0,32.0,58.0,,,,,3.5,,43.4,,,45.8,77.0,6.4,,46.0,83.0,,22.0,36.9,,,,68.0,52.0,,,,,,35.4,47.2,,,,85.7,39.1,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
37167,304,424.0,,426.4,,331.0,316.0,363.0,,,,,181.3,,309.6,,,354.6,349.0,172.8,,230.4,339.5,,275.0,385.7,,,,364.0,328.0,,,,,,323.3,252.7,,,,412.6,306.1,120.0,,122.4,,27.0,12.0,59.0,,,,,-122.7,,5.6,,,50.6,45.0,-131.2,,-73.6,35.5,,-29.0,81.7,,,,60.0,24.0,,,,,,19.3,-51.3,,,,108.6,2.1,,False,,True,True,True,,,,,False,,True,,,True,True,False,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
37169,114,230.0,,231.2,,155.0,139.0,134.0,,,,,111.1,,143.0,,,173.5,185.0,123.3,,175.3,201.5,,112.0,148.3,,,,143.0,178.0,,,,,,253.7,88.7,,,,168.5,202.2,116.0,,117.2,,41.0,25.0,20.0,,,,,-2.9,,29.0,,,59.5,71.0,9.3,,61.3,87.5,,-2.0,34.3,,,,29.0,64.0,,,,,,139.7,-25.3,,,,54.5,88.2,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,False,True,,,,True,True
37171,228,430.0,,399.5,,353.0,294.0,423.0,,,,,195.0,,275.2,,,329.6,333.0,517.9,,365.6,430.5,,277.0,332.3,,,,338.0,358.0,,,,,,313.9,196.0,,,,504.5,347.5,202.0,,171.5,,125.0,66.0,195.0,,,,,-33.0,,47.2,,,101.6,105.0,289.9,,137.6,202.5,,49.0,104.3,,,,110.0,130.0,,,,,,85.9,-32.0,,,,276.5,119.5,,True,,True,True,True,,,,,True,,True,,,True,True,False,,True,False,,True,True,,,,True,True,,,,,,True,True,,,,False,True
37173,30,50.0,,50.1,,25.0,28.0,11.0,,,,,29.2,,27.0,,,36.4,52.0,13.7,,45.2,,,16.0,27.1,,,,40.0,24.0,,,,,,,36.0,,,,25.9,51.6,20.0,,20.1,,-5.0,-2.0,-19.0,,,,,-0.8,,-3.0,,,6.4,22.0,-16.3,,15.2,,,-14.0,-2.9,,,,10.0,-6.0,,,,,,,6.0,,,,-4.1,21.6,,False,,True,True,True,,,,,True,,True,,,True,False,True,,True,,,True,True,,,,True,True,,,,,,,True,,,,True,False
37175,95,122.0,,115.0,,102.0,75.0,95.0,,,,,59.3,,116.6,,,84.2,145.0,120.1,,120.1,120.0,,70.0,78.3,,,,90.0,89.0,,,,,,,79.5,,,,112.8,113.6,27.0,,20.0,,7.0,-20.0,0.0,,,,,-35.7,,21.6,,,-10.8,50.0,25.1,,25.1,25.0,,-25.0,-16.7,,,,-5.0,-6.0,,,,,,,-15.5,,,,17.8,18.6,,True,,True,True,True,,,,,False,,True,,,True,False,True,,True,True,,True,True,,,,True,True,,,,,,,True,,,,True,True
37177,6,24.0,,23.6,,13.0,10.0,0.0,,,,,9.5,,19.2,,,16.9,13.0,22.6,,20.3,,,1.0,10.5,,,,14.0,17.0,,,,,,,33.8,,,,22.5,19.4,18.0,,17.6,,7.0,4.0,-6.0,,,,,3.5,,13.2,,,10.9,7.0,16.6,,14.3,,,-5.0,4.5,,,,8.0,11.0,,,,,,,27.8,,,,16.5,13.4,,True,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,True,,,,,,,False,,,,True,True
37179,823,1084.0,,1127.9,,825.0,775.0,739.0,,,,,590.8,,872.9,,811.8,829.6,1570.0,535.4,,911.8,1254.5,,548.0,862.0,,,,714.0,801.0,,,,,,724.7,584.7,670.0,,,1017.3,1002.9,261.0,,304.9,,2.0,-48.0,-84.0,,,,,-232.2,,49.9,,-11.2,6.6,747.0,-287.6,,88.8,431.5,,-275.0,39.0,,,,-109.0,-22.0,,,,,,-98.3,-238.3,-153.0,,,194.3,179.9,,False,,True,True,True,,,,,True,,True,,True,True,False,False,,True,False,,False,True,,,,True,True,,,,,,True,True,True,,,True,True
37181,254,276.0,,284.8,,196.0,179.0,228.0,,,,,117.7,,155.4,,,211.7,148.0,129.0,,183.9,255.0,,165.0,198.6,,,,226.0,198.0,,,,,,184.7,203.7,,,,308.6,220.0,22.0,,30.8,,-58.0,-75.0,-26.0,,,,,-136.3,,-98.6,,,-42.3,-106.0,-125.0,,-70.1,1.0,,-89.0,-55.4,,,,-28.0,-56.0,,,,,,-69.3,-50.3,,,,54.6,-34.0,,False,,False,False,False,,,,,False,,False,,,False,False,False,,False,True,,False,False,,,,False,False,,,,,,False,False,,,,False,False
37183,3054,3188.0,,3062.2,2957.2,2552.0,2836.0,1906.0,,,,,2360.7,,1870.3,,2507.8,2715.8,4776.0,1429.6,,3694.9,4571.0,,1984.0,3086.0,,,,1826.0,1967.0,,,,,,3922.9,2235.6,1922.0,,,2602.2,3670.6,134.0,,8.2,-96.8,-502.0,-218.0,-1148.0,,,,,-693.3,,-1183.7,,-546.2,-338.2,1722.0,-1624.4,,640.9,1517.0,,-1070.0,32.0,,,,-1228.0,-1087.0,,,,,,868.9,-818.4,-1132.0,,,-451.8,616.6,,True,True,False,False,False,,,,,False,,False,,False,False,False,False,,False,False,,False,True,,,,False,False,,,,,,False,False,False,,,False,False
37185,55,68.0,,75.6,,49.0,42.0,53.0,,,,,39.2,,41.3,,,53.5,53.0,19.7,,53.5,,,34.0,40.2,,,,37.0,53.0,,,,,,,41.4,,,,65.4,67.6,13.0,,20.6,,-6.0,-13.0,-2.0,,,,,-15.8,,-13.7,,,-1.5,-2.0,-35.3,,-1.5,,,-21.0,-14.8,,,,-18.0,-2.0,,,,,,,-13.6,,,,10.4,12.6,,False,,True,False,True,,,,,False,,False,,,True,True,False,,True,,,False,False,,,,False,True,,,,,,,False,,,,True,True
37187,48,84.0,,91.5,,85.0,65.0,97.0,,,,,36.5,,42.9,,,61.1,44.0,92.5,,69.5,,,120.0,65.5,,,,53.0,64.0,,,,,,,60.9,,,,95.3,96.6,36.0,,43.5,,37.0,17.0,49.0,,,,,-11.5,,-5.1,,,13.1,-4.0,44.5,,21.5,,,72.0,17.5,,,,5.0,16.0,,,,,,,12.9,,,,47.3,48.6,,False,,False,True,False,,,,,True,,True,,,True,True,False,,True,,,False,True,,,,True,True,,,,,,,True,,,,False,False
37189,204,260.0,,259.3,,211.0,183.0,217.0,,,,,118.0,,189.3,,,187.0,280.0,212.5,,204.6,252.0,,237.0,201.5,,,,209.0,129.0,,,,,,,154.2,,,,270.6,189.6,56.0,,55.3,,7.0,-21.0,13.0,,,,,-86.0,,-14.7,,,-17.0,76.0,8.5,,0.6,48.0,,33.0,-2.5,,,,5.0,-75.0,,,,,,,-49.8,,,,66.6,-14.4,,True,,True,True,True,,,,,False,,True,,,True,False,True,,True,True,,True,True,,,,True,False,,,,,,,True,,,,False,True
37191,205,402.0,,371.3,,345.0,269.0,209.0,,,,,295.0,,280.0,,,322.7,636.0,136.9,,402.7,469.5,,159.0,253.1,,,,273.0,335.0,,,,,,392.7,219.7,,,,433.4,411.1,197.0,,166.3,,140.0,64.0,4.0,,,,,90.0,,75.0,,,117.7,431.0,-68.1,,197.7,264.5,,-46.0,48.1,,,,68.0,130.0,,,,,,187.7,14.7,,,,228.4,206.1,,True,,True,True,True,,,,,True,,True,,,True,False,True,,False,False,,True,True,,,,True,True,,,,,,True,True,,,,False,False
37193,165,194.0,,362.4,,168.0,137.0,126.0,,,,,147.6,,147.3,,,146.0,322.0,138.5,,254.6,288.0,,87.0,124.6,,,,119.0,168.0,,,,,,203.7,114.1,,,,162.9,235.5,29.0,,197.4,,3.0,-28.0,-39.0,,,,,-17.4,,-17.7,,,-19.0,157.0,-26.5,,89.6,123.0,,-78.0,-40.4,,,,-46.0,3.0,,,,,,38.7,-50.9,,,,-2.1,70.5,,False,,True,True,False,,,,,True,,True,,,True,False,True,,False,False,,False,False,,,,False,True,,,,,,False,False,,,,True,False
37195,345,430.0,,427.6,,324.0,273.0,356.0,,,,,230.2,,238.4,,,305.6,378.0,180.5,,318.2,513.0,,210.0,287.2,,,,299.0,307.0,,,,,,516.9,294.7,,,,626.9,391.4,85.0,,82.6,,-21.0,-72.0,11.0,,,,,-114.8,,-106.6,,,-39.4,33.0,-164.5,,-26.8,168.0,,-135.0,-57.8,,,,-46.0,-38.0,,,,,,171.9,-50.3,,,,281.9,46.4,,True,,True,True,True,,,,,False,,False,,,True,True,False,,True,False,,False,True,,,,True,True,,,,,,False,True,,,,False,True
37197,107,164.0,,165.7,,123.0,106.0,126.0,,,,,83.8,,126.7,,,112.3,160.0,86.1,,137.0,161.5,,85.0,106.3,,,,102.0,137.0,,,,,,120.4,143.1,,,,148.4,118.2,57.0,,58.7,,16.0,-1.0,19.0,,,,,-23.2,,19.7,,,5.3,53.0,-20.9,,30.0,54.5,,-22.0,-0.7,,,,-5.0,30.0,,,,,,13.4,36.1,,,,41.4,11.2,,False,,True,True,True,,,,,True,,True,,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,,True,True
37199,45,60.0,,62.0,,39.0,38.0,34.0,,,,,30.6,,148.8,,,78.5,65.0,20.3,,42.6,,,19.0,42.3,,,,43.0,41.0,,,,,,,42.0,,,,48.3,34.5,15.0,,17.0,,-6.0,-7.0,-11.0,,,,,-14.4,,103.8,,,33.5,20.0,-24.7,,-2.4,,,-26.0,-2.7,,,,-2.0,-4.0,,,,,,,-3.0,,,,3.3,-10.5,,False,,True,True,True,,,,,True,,False,,,False,False,False,,True,,,False,True,,,,True,True,,,,,,,True,,,,True,True
38001,1,0.0,,1.3,,2.0,4.0,0.0,,,,,4.2,,0.4,,,1.2,2.0,0.2,,3.9,,,11.0,0.3,,,,2.0,6.0,,,,,,,0.8,,,,4.3,,-1.0,,0.3,,1.0,3.0,-1.0,,,,,3.2,,-0.6,,,0.2,1.0,-0.8,,2.9,,,10.0,-0.7,,,,1.0,5.0,,,,,,,-0.2,,,,3.3,,,True,,False,False,False,,,,,False,,True,,,True,False,True,,False,,,False,True,,,,False,False,,,,,,,True,,,,False,
38003,16,10.0,,9.6,,8.0,9.0,0.0,,,,,11.5,,1.3,,,9.1,23.0,1.1,,6.2,,,6.0,4.9,,,,12.0,32.0,,,,,,,21.1,,,,8.8,54.8,-6.0,,-6.4,,-8.0,-7.0,-16.0,,,,,-4.5,,-14.7,,,-6.9,7.0,-14.9,,-9.8,,,-10.0,-11.1,,,,-4.0,16.0,,,,,,,5.1,,,,-7.2,38.8,,False,,False,False,False,,,,,True,,False,,,False,False,False,,False,,,False,False,,,,True,False,,,,,,,True,,,,False,False
38005,6,2.0,,2.4,,3.0,7.0,0.0,,,,,13.3,,0.3,,,4.9,18.0,0.0,,6.2,,,5.0,2.2,,,,,16.0,,,,,,,2.1,,,,0.7,6.5,-4.0,,-3.6,,-3.0,1.0,-6.0,,,,,7.3,,-5.7,,,-1.1,12.0,-6.0,,0.2,,,-1.0,-3.8,,,,,10.0,,,,,,,-3.9,,,,-5.3,0.5,,True,,True,True,False,,,,,False,,False,,,True,False,False,,True,,,True,True,,,,,False,,,,,,,True,,,,False,True
38007,0,0.0,,0.1,,0.0,0.0,0.0,,,,,0.4,,0.4,,,1.4,0.0,0.0,,0.4,,,0.0,0.0,,,,0.0,2.0,,,,,,,3.3,,,,1.4,,0.0,,0.1,,0.0,0.0,0.0,,,,,0.4,,0.4,,,1.4,0.0,0.0,,0.4,,,0.0,0.0,,,,0.0,2.0,,,,,,,3.3,,,,1.4,,,False,,True,True,True,,,,,False,,False,,,False,True,False,,False,,,True,False,,,,True,False,,,,,,,False,,,,False,
38009,17,22.0,,21.7,,16.0,14.0,0.0,,,,,9.0,,1.9,,,19.9,20.0,4.8,,26.7,,,5.0,15.9,,,,29.0,29.0,,,,,,,26.3,,,,19.6,38.1,5.0,,4.7,,-1.0,-3.0,-17.0,,,,,-8.0,,-15.1,,,2.9,3.0,-12.2,,9.7,,,-12.0,-1.1,,,,12.0,12.0,,,,,,,9.3,,,,2.6,21.1,,True,,True,True,False,,,,,False,,False,,,True,True,False,,False,,,False,True,,,,False,False,,,,,,,False,,,,True,False
38011,17,4.0,,3.8,,3.0,4.0,0.0,,,,,7.1,,7.1,,,5.5,4.0,3.1,,7.3,,,0.0,2.0,,,,,12.0,,,,,,,8.5,,,,7.4,10.4,-13.0,,-13.2,,-14.0,-13.0,-17.0,,,,,-9.9,,-9.9,,,-11.5,-13.0,-13.9,,-9.7,,,-17.0,-15.0,,,,,-5.0,,,,,,,-8.5,,,,-9.6,-6.6,,False,,False,False,False,,,,,True,,True,,,True,False,False,,True,,,False,False,,,,,True,,,,,,,True,,,,True,True
38013,2,6.0,,5.7,,4.0,2.0,0.0,,,,,3.1,,0.8,,,5.0,4.0,0.1,,4.0,,,6.0,0.7,,,,,10.0,,,,,,,4.9,,,,4.6,8.8,4.0,,3.7,,2.0,0.0,-2.0,,,,,1.1,,-1.2,,,3.0,2.0,-1.9,,2.0,,,4.0,-1.3,,,,,8.0,,,,,,,2.9,,,,2.6,6.8,,True,,True,True,True,,,,,True,,True,,,True,True,True,,True,,,False,True,,,,,False,,,,,,,True,,,,True,False
38015,155,184.0,,178.2,,178.0,166.0,74.0,,,,,160.0,,63.4,,,139.4,178.0,60.1,,204.5,196.5,,120.0,150.0,,,,214.0,364.0,,,,,,204.2,159.1,,,,197.9,258.7,29.0,,23.2,,23.0,11.0,-81.0,,,,,5.0,,-91.6,,,-15.6,23.0,-94.9,,49.5,41.5,,-35.0,-5.0,,,,59.0,209.0,,,,,,49.2,4.1,,,,42.9,103.7,,True,,True,True,False,,,,,True,,False,,,True,True,False,,False,False,,False,True,,,,False,False,,,,,,False,True,,,,False,False
38017,233,298.0,,264.2,,244.0,226.0,138.0,,,,,191.2,,148.3,,206.5,215.2,532.0,39.9,,392.5,265.5,,129.0,209.0,,,,368.0,550.0,,,,,,274.1,424.8,306.0,,,257.2,342.8,65.0,,31.2,,11.0,-7.0,-95.0,,,,,-41.8,,-84.7,,-26.5,-17.8,299.0,-193.1,,159.5,32.5,,-104.0,-24.0,,,,135.0,317.0,,,,,,41.1,191.8,73.0,,,24.2,109.8,,True,,True,True,False,,,,,True,,False,,True,True,False,False,,False,True,,False,True,,,,False,False,,,,,,True,False,False,,,True,False
38019,2,0.0,,0.0,,0.0,2.0,0.0,,,,,3.4,,0.2,,,0.7,6.0,0.0,,2.7,,,0.0,0.7,,,,0.0,11.0,,,,,,,0.7,,,,1.1,,-2.0,,-2.0,,-2.0,0.0,-2.0,,,,,1.4,,-1.8,,,-1.3,4.0,-2.0,,0.7,,,-2.0,-1.3,,,,-2.0,9.0,,,,,,,-1.3,,,,-0.9,,,False,,False,True,False,,,,,True,,True,,,True,False,True,,True,,,False,True,,,,False,False,,,,,,,True,,,,True,
38021,5,2.0,,3.6,,4.0,5.0,0.0,,,,,7.9,,0.2,,,2.1,8.0,4.5,,8.4,,,7.0,1.2,,,,,17.0,,,,,,,4.4,,,,1.8,,-3.0,,-1.4,,-1.0,0.0,-5.0,,,,,2.9,,-4.8,,,-2.9,3.0,-0.5,,3.4,,,2.0,-3.8,,,,,12.0,,,,,,,-0.6,,,,-3.2,,,True,,True,True,False,,,,,True,,False,,,True,False,True,,False,,,True,False,,,,,False,,,,,,,True,,,,False,
38023,14,10.0,,11.6,,3.0,3.0,0.0,,,,,1.5,,7.6,,,8.9,2.0,0.0,,3.2,,,4.0,3.4,,,,6.0,12.0,,,,,,,5.6,,,,4.6,10.7,-4.0,,-2.4,,-11.0,-11.0,-14.0,,,,,-12.5,,-6.4,,,-5.1,-12.0,-14.0,,-10.8,,,-10.0,-10.6,,,,-8.0,-2.0,,,,,,,-8.4,,,,-9.4,-3.3,,True,,False,False,False,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,False,True,,,,,,,False,,,,False,True
38025,3,4.0,,4.1,,4.0,3.0,0.0,,,,,3.5,,2.1,,,4.2,9.0,0.0,,2.9,,,2.0,1.1,,,,,13.0,,,,,,,5.8,,,,3.9,6.9,1.0,,1.1,,1.0,0.0,-3.0,,,,,0.5,,-0.9,,,1.2,6.0,-3.0,,-0.1,,,-1.0,-1.9,,,,,10.0,,,,,,,2.8,,,,0.9,3.9,,False,,False,True,False,,,,,True,,True,,,False,False,False,,True,,,False,False,,,,,False,,,,,,,False,,,,True,False
38027,3,0.0,,0.0,,1.0,4.0,0.0,,,,,5.9,,0.0,,,2.5,2.0,0.0,,6.5,,,11.0,0.3,,,,,7.0,,,,,,,3.2,,,,0.7,6.3,-3.0,,-3.0,,-2.0,1.0,-3.0,,,,,2.9,,-3.0,,,-0.5,-1.0,-3.0,,3.5,,,8.0,-2.7,,,,,4.0,,,,,,,0.2,,,,-2.3,3.3,,False,,True,True,False,,,,,True,,True,,,True,True,True,,False,,,False,True,,,,,False,,,,,,,True,,,,True,False
38029,1,2.0,,2.5,,2.0,3.0,0.0,,,,,4.8,,0.2,,,3.1,2.0,0.1,,2.1,,,2.0,0.9,,,,2.0,9.0,,,,,,,2.5,,,,1.5,16.6,1.0,,1.5,,1.0,2.0,-1.0,,,,,3.8,,-0.8,,,2.1,1.0,-0.9,,1.1,,,1.0,-0.1,,,,1.0,8.0,,,,,,,1.5,,,,0.5,15.6,,False,,False,False,False,,,,,False,,True,,,False,False,True,,False,,,False,True,,,,False,False,,,,,,,False,,,,True,False
38031,13,10.0,,9.0,,8.0,6.0,0.0,,,,,4.4,,2.7,,,9.0,2.0,6.3,,2.8,,,7.0,4.2,,,,14.0,13.0,,,,,,,7.9,,,,8.0,17.1,-3.0,,-4.0,,-5.0,-7.0,-13.0,,,,,-8.6,,-10.3,,,-4.0,-11.0,-6.7,,-10.2,,,-6.0,-8.8,,,,1.0,0.0,,,,,,,-5.1,,,,-5.0,4.1,,False,,False,False,False,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,True,True,,,,,,,False,,,,False,False
38033,4,2.0,,1.6,,2.0,2.0,0.0,,,,,3.5,,0.1,,,2.0,0.0,8.1,,2.7,,,2.0,0.8,,,,3.0,6.0,,,,,,,2.1,,,,1.5,,-2.0,,-2.4,,-2.0,-2.0,-4.0,,,,,-0.5,,-3.9,,,-2.0,-4.0,4.1,,-1.3,,,-2.0,-3.2,,,,-1.0,2.0,,,,,,,-1.9,,,,-2.5,,,False,,False,False,False,,,,,True,,False,,,False,False,False,,True,,,False,False,,,,True,False,,,,,,,True,,,,False,
38035,67,126.0,,121.7,,104.0,100.0,70.0,,,,,85.7,,56.5,,,103.5,327.0,5.3,,159.0,128.5,,67.0,90.7,,,,147.0,238.0,,,,,,241.8,85.0,,,,64.8,201.9,59.0,,54.7,,37.0,33.0,3.0,,,,,18.7,,-10.5,,,36.5,260.0,-61.7,,92.0,61.5,,0.0,23.7,,,,80.0,171.0,,,,,,174.8,18.0,,,,-2.2,134.9,,True,,True,True,True,,,,,True,,True,,,True,False,False,,False,False,,True,True,,,,False,False,,,,,,False,True,,,,True,False
38037,0,2.0,,1.3,,2.0,2.0,0.0,,,,,1.7,,0.8,,,2.1,2.0,0.5,,0.8,,,2.0,0.4,,,,3.0,8.0,,,,,,,1.9,,,,2.1,4.8,2.0,,1.3,,2.0,2.0,0.0,,,,,1.7,,0.8,,,2.1,2.0,0.5,,0.8,,,2.0,0.4,,,,3.0,8.0,,,,,,,1.9,,,,2.1,4.8,,True,,False,False,True,,,,,True,,True,,,False,False,True,,True,,,False,True,,,,False,False,,,,,,,True,,,,False,False
38039,2,2.0,,1.9,,2.0,2.0,0.0,,,,,3.0,,2.6,,,2.6,2.0,0.2,,1.3,,,0.0,0.5,,,,0.0,7.0,,,,,,,,,,,2.0,6.4,0.0,,-0.1,,0.0,0.0,-2.0,,,,,1.0,,0.6,,,0.6,0.0,-1.8,,-0.7,,,-2.0,-1.5,,,,-2.0,5.0,,,,,,,,,,,-0.0,4.4,,False,,True,True,False,,,,,False,,False,,,False,True,False,,False,,,False,False,,,,False,False,,,,,,,,,,,False,False
38041,14,26.0,,27.5,,5.0,11.0,0.0,,,,,4.1,,10.1,,,25.4,2.0,0.0,,12.1,,,14.0,13.0,,,,,19.0,,,,,,,15.2,,,,5.2,,12.0,,13.5,,-9.0,-3.0,-14.0,,,,,-9.9,,-3.9,,,11.4,-12.0,-14.0,,-1.9,,,0.0,-1.0,,,,,5.0,,,,,,,1.2,,,,-8.8,,,False,,True,True,False,,,,,True,,True,,,True,False,False,,True,,,True,True,,,,,True,,,,,,,True,,,,True,
38043,3,2.0,,1.6,,1.0,3.0,0.0,,,,,2.3,,5.8,,,6.0,0.0,0.1,,2.2,,,2.0,2.9,,,,2.0,8.0,,,,,,,3.3,,,,2.0,,-1.0,,-1.4,,-2.0,0.0,-3.0,,,,,-0.7,,2.8,,,3.0,-3.0,-2.9,,-0.8,,,-1.0,-0.1,,,,-1.0,5.0,,,,,,,0.3,,,,-1.0,,,False,,False,True,False,,,,,True,,False,,,False,False,False,,True,,,False,True,,,,False,False,,,,,,,True,,,,True,
38045,0,2.0,,1.9,,2.0,2.0,0.0,,,,,4.3,,0.3,,,1.8,6.0,0.1,,4.8,,,0.0,0.7,,,,0.0,12.0,,,,,,,2.0,,,,2.1,,2.0,,1.9,,2.0,2.0,0.0,,,,,4.3,,0.3,,,1.8,6.0,0.1,,4.8,,,0.0,0.7,,,,0.0,12.0,,,,,,,2.0,,,,2.1,,,True,,False,False,True,,,,,False,,True,,,True,False,True,,False,,,True,True,,,,True,False,,,,,,,False,,,,False,
38047,2,0.0,,0.4,,0.0,2.0,0.0,,,,,2.6,,0.7,,,0.5,0.0,0.0,,0.8,,,0.0,0.2,,,,0.0,5.0,,,,,,,0.6,,,,2.0,,-2.0,,-1.6,,-2.0,0.0,-2.0,,,,,0.6,,-1.3,,,-1.5,-2.0,-2.0,,-1.2,,,-2.0,-1.8,,,,-2.0,3.0,,,,,,,-1.4,,,,-0.0,,,True,,False,True,False,,,,,True,,True,,,True,False,True,,True,,,False,True,,,,False,False,,,,,,,True,,,,True,
38049,27,26.0,,25.3,,15.0,14.0,,,,,,6.6,,16.4,,,18.6,14.0,2.6,,9.3,,,20.0,14.0,,,,26.0,33.0,,,,,,,22.6,,,,20.0,28.7,-1.0,,-1.7,,-12.0,-13.0,,,,,,-20.4,,-10.6,,,-8.4,-13.0,-24.4,,-17.7,,,-7.0,-13.0,,,,-1.0,6.0,,,,,,,-4.4,,,,-7.0,1.7,,False,,False,False,,,,,,False,,False,,,False,False,False,,False,,,False,False,,,,False,False,,,,,,,False,,,,False,False
38051,3,0.0,,0.7,,2.0,2.0,0.0,,,,,3.4,,0.1,,,0.8,2.0,0.4,,1.7,,,2.0,0.3,,,,2.0,7.0,,,,,,,1.0,,,,2.0,3.2,-3.0,,-2.3,,-1.0,-1.0,-3.0,,,,,0.4,,-2.9,,,-2.2,-1.0,-2.6,,-1.3,,,-1.0,-2.7,,,,-1.0,4.0,,,,,,,-2.0,,,,-1.0,0.2,,True,,True,True,False,,,,,True,,True,,,True,True,True,,True,,,True,True,,,,True,False,,,,,,,True,,,,True,True
38053,12,20.0,,21.9,,16.0,12.0,0.0,,,,,17.7,,23.7,,,15.9,20.0,1.7,,16.3,,,0.0,10.2,,,,21.0,48.0,,,,,,,14.9,,,,15.9,24.4,8.0,,9.9,,4.0,0.0,-12.0,,,,,5.7,,11.7,,,3.9,8.0,-10.3,,4.3,,,-12.0,-1.8,,,,9.0,36.0,,,,,,,2.9,,,,3.9,12.4,,False,,True,True,False,,,,,True,,False,,,True,False,False,,True,,,False,True,,,,False,False,,,,,,,True,,,,True,False
