,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
47165,1107,911.0,,897.1,,733.0,742.0,,,,,623.1,,1029.1,,,600.0,,692.8,,717.1,,631.0,733.4,,1116.0,989.0,,,,,923.5,846.2,704.0,,,,1336.4,-196.0,,-209.9,,-374.0,-365.0,,,,,-483.9,,-77.9,,,-507.0,,-414.2,,-389.9,,-476.0,-373.6,,9.0,-118.0,,,,,-183.5,-260.8,-403.0,,,,229.4,,False,,False,False,,,,,False,,True,,,False,,False,,False,,False,False,,True,True,,,,,True,False,False,,,,False
47167,267,292.0,,270.4,,287.0,306.0,,,,,182.1,,505.8,,,282.0,,303.7,,180.3,,303.0,257.0,,360.0,308.0,,,,,247.7,285.2,,,,,332.1,25.0,,3.4,,20.0,39.0,,,,,-84.9,,238.8,,,15.0,,36.7,,-86.7,,36.0,-10.0,,93.0,41.0,,,,,-19.3,18.2,,,,,65.1,,True,,True,False,,,,,False,,False,,,True,,False,,False,,False,True,,False,False,,,,,True,True,,,,,False
47169,29,17.0,,17.1,,19.0,21.0,,,,,69.1,,17.0,,,52.0,,12.9,,3.9,,33.0,19.3,,17.0,29.0,,,,,,18.3,,,,,40.9,-12.0,,-11.9,,-10.0,-8.0,,,,,40.1,,-12.0,,,23.0,,-16.1,,-25.1,,4.0,-9.7,,-12.0,0.0,,,,,,-10.7,,,,,11.9,,True,,True,True,,,,,False,,True,,,False,,False,,False,,True,True,,False,True,,,,,,True,,,,,True
47171,120,104.0,,104.3,,74.0,73.0,,,,,67.2,,86.2,,,57.0,,94.1,,54.9,,74.0,70.9,,112.0,108.0,,,,,,112.0,,,,,110.6,-16.0,,-15.7,,-46.0,-47.0,,,,,-52.8,,-33.8,,,-63.0,,-25.9,,-65.1,,-46.0,-49.1,,-8.0,-12.0,,,,,,-8.0,,,,,-9.4,,True,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,True,True,,,,,,True,,,,,True
47173,61,46.0,,43.8,,44.0,47.0,,,,,36.1,,47.7,,,66.0,,33.2,,31.5,,21.0,35.6,,50.0,60.0,,,,,,39.4,,,,,44.9,-15.0,,-17.2,,-17.0,-14.0,,,,,-24.9,,-13.3,,,5.0,,-27.8,,-29.5,,-40.0,-25.4,,-11.0,-1.0,,,,,,-21.6,,,,,-16.1,,False,,False,True,,,,,False,,True,,,True,,False,,False,,False,False,,True,True,,,,,,False,,,,,False
47175,30,31.0,,31.8,,31.0,42.0,,,,,23.2,,54.2,,,23.0,,43.5,,20.6,,53.0,25.3,,58.0,36.0,,,,,,31.2,,,,,19.3,1.0,,1.8,,1.0,12.0,,,,,-6.8,,24.2,,,-7.0,,13.5,,-9.4,,23.0,-4.7,,28.0,6.0,,,,,,1.2,,,,,-10.7,,False,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
47177,160,171.0,,181.1,,167.0,164.0,,,,,105.5,,319.3,,,190.0,,92.6,,138.8,,27.0,118.3,,226.0,184.0,,,,,169.2,168.2,,,,,202.6,11.0,,21.1,,7.0,4.0,,,,,-54.5,,159.3,,,30.0,,-67.4,,-21.2,,-133.0,-41.7,,66.0,24.0,,,,,9.2,8.2,,,,,42.6,,False,,True,True,,,,,False,,False,,,False,,False,,False,,False,False,,False,False,,,,,True,True,,,,,False
47179,772,585.0,,599.6,,527.0,569.0,,,,,413.2,,829.2,,,348.0,,380.1,,409.8,,476.0,527.2,,632.0,627.0,,,,,597.5,620.0,403.0,,,,774.9,-187.0,,-172.4,,-245.0,-203.0,,,,,-358.8,,57.2,,,-424.0,,-391.9,,-362.2,,-296.0,-244.8,,-140.0,-145.0,,,,,-174.5,-152.0,-369.0,,,,2.9,,True,,False,False,,,,,False,,True,,,False,,False,,False,,False,False,,True,True,,,,,True,True,False,,,,True
47181,71,135.0,,134.9,,112.0,89.0,,,,,110.5,,124.2,,,89.0,,108.3,,42.9,,311.0,112.1,,162.0,120.0,,,,,,102.3,,,,,162.1,64.0,,63.9,,41.0,18.0,,,,,39.5,,53.2,,,18.0,,37.3,,-28.1,,240.0,41.1,,91.0,49.0,,,,,,31.3,,,,,91.1,,True,,True,True,,,,,True,,True,,,True,,True,,True,,False,True,,False,True,,,,,,True,,,,,False
47183,130,129.0,,138.1,,126.0,130.0,,,,,110.7,,168.8,,,155.0,,85.9,,89.5,,97.0,103.9,,154.0,147.0,,,,,122.8,124.7,,,,,134.4,-1.0,,8.1,,-4.0,0.0,,,,,-19.3,,38.8,,,25.0,,-44.1,,-40.5,,-33.0,-26.1,,24.0,17.0,,,,,-7.2,-5.3,,,,,4.4,,False,,False,True,,,,,False,,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
47185,188,122.0,,117.1,,87.0,87.0,,,,,84.6,,187.3,,,114.0,,55.7,,70.1,,58.0,77.6,,135.0,128.0,,,,,,101.8,,,,,193.2,-66.0,,-70.9,,-101.0,-101.0,,,,,-103.4,,-0.7,,,-74.0,,-132.3,,-117.9,,-130.0,-110.4,,-53.0,-60.0,,,,,,-86.2,,,,,5.2,,False,,False,False,,,,,False,,True,,,False,,False,,False,,False,False,,True,True,,,,,,False,,,,,True
47187,970,1077.0,,1070.0,,938.0,857.0,,,,,659.8,,1422.0,,,601.0,,508.0,,745.8,,990.0,882.8,,1202.0,1092.0,,,,,1071.0,928.9,938.0,,,,1220.1,107.0,,100.0,,-32.0,-113.0,,,,,-310.2,,452.0,,,-369.0,,-462.0,,-224.2,,20.0,-87.2,,232.0,122.0,,,,,101.0,-41.1,-32.0,,,,250.1,,True,,True,False,,,,,False,,False,,,False,,False,,False,,True,True,,False,False,,,,,True,True,True,,,,False
47189,756,687.0,,696.7,,620.0,610.0,,,,,418.0,,908.0,,,453.0,,478.3,,565.8,,840.5,537.3,,828.0,712.0,,,,,700.6,581.4,620.0,,,,976.5,-69.0,,-59.3,,-136.0,-146.0,,,,,-338.0,,152.0,,,-303.0,,-277.7,,-190.2,,84.5,-218.7,,72.0,-44.0,,,,,-55.4,-174.6,-136.0,,,,220.5,,True,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,False,True,,,,,True,False,False,,,,False
48001,56,40.0,,42.9,,39.0,86.0,,,,,60.7,,84.3,,,253.0,,94.6,,50.9,,33.0,37.9,,81.0,75.0,,,,,40.7,50.6,,,,,35.9,-16.0,,-13.1,,-17.0,30.0,,,,,4.7,,28.3,,,197.0,,38.6,,-5.1,,-23.0,-18.1,,25.0,19.0,,,,,-15.3,-5.4,,,,,-20.1,,True,,False,False,,,,,True,,False,,,False,,False,,True,,False,False,,False,False,,,,,True,True,,,,,False
48003,117,41.0,,35.0,,63.0,71.0,,,,,21.6,,35.3,,,144.0,,73.9,,60.3,,74.0,27.9,,69.0,48.0,,,,,,188.8,,,,,62.7,-76.0,,-82.0,,-54.0,-46.0,,,,,-95.4,,-81.7,,,27.0,,-43.1,,-56.7,,-43.0,-89.1,,-48.0,-69.0,,,,,,71.8,,,,,-54.3,,False,,True,True,,,,,False,,False,,,True,,True,,True,,True,False,,True,True,,,,,,True,,,,,True
48005,128,72.0,,71.6,,72.0,125.0,,,,,61.8,,42.1,,,271.0,,157.0,,112.8,,51.0,47.7,,118.0,126.0,,,,,64.2,122.0,,,,,97.5,-56.0,,-56.4,,-56.0,-3.0,,,,,-66.2,,-85.9,,,143.0,,29.0,,-15.2,,-77.0,-80.3,,-10.0,-2.0,,,,,-63.8,-6.0,,,,,-30.5,,False,,False,True,,,,,False,,False,,,False,,True,,True,,False,False,,True,True,,,,,False,True,,,,,True
48007,43,31.0,,29.4,,26.0,25.0,,,,,13.8,,13.9,,,27.0,,13.2,,18.7,,14.0,26.3,,27.0,40.0,,,,,,58.3,,,,,31.8,-12.0,,-13.6,,-17.0,-18.0,,,,,-29.2,,-29.1,,,-16.0,,-29.8,,-24.3,,-29.0,-16.7,,-16.0,-3.0,,,,,,15.3,,,,,-11.2,,False,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,False,True,,,,,,False,,,,,True
48009,53,20.0,,16.0,,23.0,21.0,,,,,13.5,,9.6,,,32.0,,47.0,,17.6,,29.0,28.9,,29.0,30.0,,,,,,29.9,,,,,23.3,-33.0,,-37.0,,-30.0,-32.0,,,,,-39.5,,-43.4,,,-21.0,,-6.0,,-35.4,,-24.0,-24.1,,-24.0,-23.0,,,,,,-23.1,,,,,-29.7,,False,,True,True,,,,,False,,False,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,True
48011,8,8.0,,8.4,,6.0,0.0,,,,,3.1,,6.8,,,12.0,,5.6,,1.9,,4.0,4.2,,5.0,9.0,,,,,,19.7,,,,,8.6,0.0,,0.4,,-2.0,-8.0,,,,,-4.9,,-1.2,,,4.0,,-2.4,,-6.1,,-4.0,-3.8,,-3.0,1.0,,,,,,11.7,,,,,0.6,,False,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
48013,186,76.0,,73.3,,64.0,79.0,,,,,37.3,,37.3,,,89.0,,64.4,,68.6,,12.0,28.9,,84.0,101.0,,,,,,85.7,,,,,30.9,-110.0,,-112.7,,-122.0,-107.0,,,,,-148.7,,-148.7,,,-97.0,,-121.6,,-117.4,,-174.0,-157.1,,-102.0,-85.0,,,,,,-100.3,,,,,-155.1,,False,,False,True,,,,,False,,False,,,True,,False,,False,,False,False,,True,True,,,,,,True,,,,,False
48015,64,46.0,,46.6,,46.0,35.0,,,,,25.2,,25.6,,,46.0,,36.5,,27.4,,76.0,55.5,,48.0,58.0,,,,,,53.6,,,,,69.1,-18.0,,-17.4,,-18.0,-29.0,,,,,-38.8,,-38.4,,,-18.0,,-27.5,,-36.6,,12.0,-8.5,,-16.0,-6.0,,,,,,-10.4,,,,,5.1,,True,,False,False,,,,,False,,False,,,False,,False,,False,,True,True,,True,True,,,,,,True,,,,,True
48017,32,17.0,,17.5,,17.0,29.0,,,,,15.2,,17.6,,,52.0,,12.3,,21.0,,12.0,13.8,,27.0,24.0,,,,,,44.3,,,,,31.5,-15.0,,-14.5,,-15.0,-3.0,,,,,-16.8,,-14.4,,,20.0,,-19.7,,-11.0,,-20.0,-18.2,,-5.0,-8.0,,,,,,12.3,,,,,-0.5,,True,,False,True,,,,,False,,True,,,False,,False,,True,,False,False,,True,True,,,,,,True,,,,,True
48019,52,9.0,,10.0,,10.0,14.0,,,,,7.3,,4.9,,,35.0,,16.7,,15.5,,7.0,6.9,,10.0,28.0,,,,,,12.9,,,,,10.5,-43.0,,-42.0,,-42.0,-38.0,,,,,-44.7,,-47.1,,,-17.0,,-35.3,,-36.5,,-45.0,-45.1,,-42.0,-24.0,,,,,,-39.1,,,,,-41.5,,True,,True,True,,,,,False,,False,,,True,,True,,True,,False,False,,True,True,,,,,,True,,,,,True
48021,246,58.0,,59.1,,65.0,78.0,,,,,46.0,,39.1,,,140.0,,120.5,,101.5,,93.0,49.9,,95.0,116.0,,,,,55.7,108.1,,,,,70.2,-188.0,,-186.9,,-181.0,-168.0,,,,,-200.0,,-206.9,,,-106.0,,-125.5,,-144.5,,-153.0,-196.1,,-151.0,-130.0,,,,,-190.3,-137.9,,,,,-175.8,,True,,True,True,,,,,False,,False,,,True,,True,,True,,True,False,,True,True,,,,,False,True,,,,,True
48023,5,2.0,,1.7,,2.0,0.0,,,,,2.1,,1.3,,,10.0,,3.1,,2.3,,2.0,1.7,,2.0,5.0,,,,,,8.0,,,,,1.6,-3.0,,-3.3,,-3.0,-5.0,,,,,-2.9,,-3.7,,,5.0,,-1.9,,-2.7,,-3.0,-3.3,,-3.0,0.0,,,,,,3.0,,,,,-3.4,,False,,False,False,,,,,True,,False,,,False,,True,,True,,False,False,,False,True,,,,,,False,,,,,False
48025,65,84.0,,80.7,,73.0,15.0,,,,,35.2,,47.8,,,77.0,,75.6,,33.1,,25.0,47.1,,77.0,93.0,,,,,,146.6,,,,,73.1,19.0,,15.7,,8.0,-50.0,,,,,-29.8,,-17.2,,,12.0,,10.6,,-31.9,,-40.0,-17.9,,12.0,28.0,,,,,,81.6,,,,,8.1,,True,,True,False,,,,,False,,True,,,True,,True,,False,,False,True,,True,False,,,,,,False,,,,,True
48027,727,425.0,,460.8,,421.0,384.0,,,,,203.1,,271.3,,,816.0,,802.8,,639.3,,375.0,325.8,,665.0,718.0,,,,,471.8,431.6,421.0,,,,476.0,-302.0,,-266.2,,-306.0,-343.0,,,,,-523.9,,-455.7,,,89.0,,75.8,,-87.7,,-352.0,-401.2,,-62.0,-9.0,,,,,-255.2,-295.4,-306.0,,,,-251.0,,True,,False,False,,,,,False,,False,,,True,,True,,True,,False,False,,True,True,,,,,True,True,False,,,,True
48029,7484,5606.0,,5774.8,4566.2,5400.0,6951.0,,,,,2461.3,,6710.7,,,4016.0,,11144.4,,3971.9,,11251.0,6747.0,,6438.0,5882.0,,,,,5167.7,5313.0,5194.0,,,,3742.4,-1878.0,,-1709.2,-2917.8,-2084.0,-533.0,,,,,-5022.7,,-773.3,,,-3468.0,,3660.4,,-3512.1,,3767.0,-737.0,,-1046.0,-1602.0,,,,,-2316.3,-2171.0,-2290.0,,,,-3741.6,,True,False,False,True,,,,,False,,True,,,False,,False,,False,,False,True,,True,True,,,,,False,False,False,,,,False
48031,11,2.0,,2.4,,2.0,0.0,,,,,4.0,,1.9,,,19.0,,10.3,,2.8,,3.0,2.2,,4.0,6.0,,,,,,5.1,,,,,4.9,-9.0,,-8.6,,-9.0,-11.0,,,,,-7.0,,-9.1,,,8.0,,-0.7,,-8.2,,-8.0,-8.8,,-7.0,-5.0,,,,,,-5.9,,,,,-6.1,,True,,False,False,,,,,True,,False,,,True,,True,,True,,True,True,,True,True,,,,,,True,,,,,True
48033,0,0.0,,0.1,,0.0,0.0,,,,,0.3,,0.9,,,4.0,,1.7,,1.3,,,0.0,,0.0,1.0,,,,,,2.5,,,,,1.1,0.0,,0.1,,0.0,0.0,,,,,0.3,,0.9,,,4.0,,1.7,,1.3,,,0.0,,0.0,1.0,,,,,,2.5,,,,,1.1,,False,,True,True,,,,,False,,False,,,False,,False,,False,,,False,,True,False,,,,,,False,,,,,False
48035,21,24.0,,25.4,,24.0,31.0,,,,,12.6,,11.8,,,49.0,,22.5,,23.2,,14.0,17.3,,27.0,36.0,,,,,,27.5,,,,,30.8,3.0,,4.4,,3.0,10.0,,,,,-8.4,,-9.2,,,28.0,,1.5,,2.2,,-7.0,-3.7,,6.0,15.0,,,,,,6.5,,,,,9.8,,False,,False,False,,,,,False,,False,,,False,,True,,True,,False,False,,False,False,,,,,,False,,,,,False
48037,107,83.0,,77.5,,59.0,53.0,,,,,55.4,,74.1,,,289.0,,27.7,,88.9,,16.0,68.9,,58.0,143.0,,,,,79.5,138.5,,,,,65.0,-24.0,,-29.5,,-48.0,-54.0,,,,,-51.6,,-32.9,,,182.0,,-79.3,,-18.1,,-91.0,-38.1,,-49.0,36.0,,,,,-27.5,31.5,,,,,-42.0,,False,,False,False,,,,,False,,False,,,False,,False,,True,,False,False,,False,False,,,,,False,False,,,,,False
48039,1367,533.0,,537.5,575.8,562.0,548.0,,,,,314.4,,522.4,,,605.0,,670.2,,341.3,,648.0,657.4,,719.0,764.0,,,,,507.0,665.9,536.0,,,,1085.6,-834.0,,-829.5,-791.2,-805.0,-819.0,,,,,-1052.6,,-844.6,,,-762.0,,-696.8,,-1025.7,,-719.0,-709.6,,-648.0,-603.0,,,,,-860.0,-701.1,-831.0,,,,-281.4,,True,True,True,True,,,,,False,,False,,,True,,True,,False,,True,True,,True,True,,,,,False,True,True,,,,True
48041,665,456.0,,457.5,,456.0,365.0,,,,,214.2,,449.1,,,554.0,,557.6,,393.4,,467.0,429.8,,467.0,554.0,,,,,423.2,610.7,279.0,,,,533.6,-209.0,,-207.5,,-209.0,-300.0,,,,,-450.8,,-215.9,,,-111.0,,-107.4,,-271.6,,-198.0,-235.2,,-198.0,-111.0,,,,,-241.8,-54.3,-386.0,,,,-131.4,,True,,False,False,,,,,False,,False,,,True,,True,,False,,True,False,,True,True,,,,,False,True,False,,,,True
48043,79,198.0,,197.5,,197.0,0.0,,,,,64.2,,154.0,,,46.0,,232.1,,115.4,,331.0,162.4,,205.0,111.0,,,,,,175.3,,,,,196.7,119.0,,118.5,,118.0,-79.0,,,,,-14.8,,75.0,,,-33.0,,153.1,,36.4,,252.0,83.4,,126.0,32.0,,,,,,96.3,,,,,117.7,,True,,True,True,,,,,True,,True,,,True,,False,,True,,False,True,,False,True,,,,,,True,,,,,True
48045,3,1.0,,0.7,,1.0,0.0,,,,,1.6,,1.2,,,13.0,,0.4,,0.3,,1.0,1.0,,,2.0,,,,,,4.3,,,,,3.6,-2.0,,-2.3,,-2.0,-3.0,,,,,-1.4,,-1.8,,,10.0,,-2.6,,-2.7,,-2.0,-2.0,,,-1.0,,,,,,1.3,,,,,0.6,,False,,False,False,,,,,True,,True,,,False,,False,,False,,False,False,,,True,,,,,,True,,,,,True
48047,19,10.0,,9.1,,10.0,0.0,,,,,10.7,,9.0,,,26.0,,19.8,,5.8,,12.0,13.7,,8.0,11.0,,,,,,31.8,,,,,10.2,-9.0,,-9.9,,-9.0,-19.0,,,,,-8.3,,-10.0,,,7.0,,0.8,,-13.2,,-7.0,-5.3,,-11.0,-8.0,,,,,,12.8,,,,,-8.8,,False,,False,False,,,,,True,,False,,,True,,True,,False,,True,True,,False,True,,,,,,False,,,,,True
48049,70,36.0,,32.8,,38.0,47.0,,,,,49.2,,23.0,,,149.0,,42.5,,43.6,,38.0,31.8,,49.0,58.0,,,,,,117.5,,,,,57.9,-34.0,,-37.2,,-32.0,-23.0,,,,,-20.8,,-47.0,,,79.0,,-27.5,,-26.4,,-32.0,-38.2,,-21.0,-12.0,,,,,,47.5,,,,,-12.1,,False,,True,True,,,,,True,,False,,,False,,True,,True,,True,False,,True,True,,,,,,False,,,,,True
48051,38,29.0,,21.2,,31.0,49.0,,,,,22.5,,18.6,,,40.0,,76.5,,39.1,,26.0,30.9,,57.0,43.0,,,,,,32.4,,,,,36.1,-9.0,,-16.8,,-7.0,11.0,,,,,-15.5,,-19.4,,,2.0,,38.5,,1.1,,-12.0,-7.1,,19.0,5.0,,,,,,-5.6,,,,,-1.9,,False,,True,False,,,,,False,,False,,,True,,False,,True,,False,True,,False,True,,,,,,True,,,,,True
48053,122,77.0,,76.1,,89.0,89.0,,,,,62.6,,71.6,,,107.0,,99.2,,76.9,,192.0,88.5,,101.0,104.0,,,,,,101.0,,,,,75.7,-45.0,,-45.9,,-33.0,-33.0,,,,,-59.4,,-50.4,,,-15.0,,-22.8,,-45.1,,70.0,-33.5,,-21.0,-18.0,,,,,,-21.0,,,,,-46.3,,False,,True,True,,,,,False,,False,,,True,,True,,False,,False,True,,True,True,,,,,,True,,,,,False
48055,43,53.0,,51.6,,53.0,60.0,,,,,36.2,,30.4,,,83.0,,53.2,,45.0,,29.0,35.6,,66.0,67.0,,,,,,82.4,,,,,69.1,10.0,,8.6,,10.0,17.0,,,,,-6.8,,-12.6,,,40.0,,10.2,,2.0,,-14.0,-7.4,,23.0,24.0,,,,,,39.4,,,,,26.1,,True,,False,False,,,,,True,,False,,,False,,False,,True,,False,True,,False,False,,,,,,False,,,,,False
48057,40,12.0,,13.1,,13.0,14.0,,,,,21.3,,11.8,,,32.0,,19.9,,13.8,,7.0,7.5,,21.0,27.0,,,,,,64.7,,,,,21.9,-28.0,,-26.9,,-27.0,-26.0,,,,,-18.7,,-28.2,,,-8.0,,-20.1,,-26.2,,-33.0,-32.5,,-19.0,-13.0,,,,,,24.7,,,,,-18.1,,True,,True,True,,,,,True,,False,,,True,,True,,True,,False,False,,True,True,,,,,,True,,,,,True
48059,38,21.0,,22.6,,21.0,23.0,,,,,10.6,,8.4,,,48.0,,19.2,,16.9,,39.0,20.5,,24.0,32.0,,,,,,38.1,,,,,19.5,-17.0,,-15.4,,-17.0,-15.0,,,,,-27.4,,-29.6,,,10.0,,-18.8,,-21.1,,1.0,-17.5,,-14.0,-6.0,,,,,,0.1,,,,,-18.5,,True,,False,True,,,,,False,,False,,,True,,False,,False,,True,False,,True,True,,,,,,True,,,,,False
48061,720,348.0,,336.8,589.6,327.0,340.0,,,,,283.3,,525.1,,,474.0,,450.9,,609.9,,180.0,317.4,,528.0,568.0,,,,,335.8,562.6,168.0,,,,179.8,-372.0,,-383.2,-130.4,-393.0,-380.0,,,,,-436.7,,-194.9,,,-246.0,,-269.1,,-110.1,,-540.0,-402.6,,-192.0,-152.0,,,,,-384.2,-157.4,-552.0,,,,-540.2,,False,True,False,False,,,,,False,,True,,,True,,True,,True,,False,False,,True,True,,,,,False,True,False,,,,False
48063,34,8.0,,7.0,,7.0,6.0,,,,,9.9,,5.9,,,36.0,,8.4,,7.0,,4.0,5.9,,10.0,15.0,,,,,,30.2,,,,,10.1,-26.0,,-27.0,,-27.0,-28.0,,,,,-24.1,,-28.1,,,2.0,,-25.6,,-27.0,,-30.0,-28.1,,-24.0,-19.0,,,,,,-3.8,,,,,-23.9,,False,,False,False,,,,,True,,False,,,True,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
48065,31,11.0,,11.5,,9.0,7.0,,,,,5.6,,12.3,,,29.0,,8.8,,3.2,,6.0,8.8,,10.0,19.0,,,,,,16.0,,,,,11.4,-20.0,,-19.5,,-22.0,-24.0,,,,,-25.4,,-18.7,,,-2.0,,-22.2,,-27.8,,-25.0,-22.2,,-21.0,-12.0,,,,,,-15.0,,,,,-19.6,,True,,False,False,,,,,False,,True,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,True
48067,40,28.0,,38.5,,25.0,26.0,,,,,23.1,,24.1,,,84.0,,8.0,,24.7,,6.0,24.6,,24.0,53.0,,,,,,27.7,,,,,21.2,-12.0,,-1.5,,-15.0,-14.0,,,,,-16.9,,-15.9,,,44.0,,-32.0,,-15.3,,-34.0,-15.4,,-16.0,13.0,,,,,,-12.3,,,,,-18.8,,True,,False,False,,,,,False,,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
48069,38,27.0,,30.2,,26.0,26.0,,,,,16.0,,24.7,,,48.0,,20.3,,14.4,,15.0,20.5,,43.0,31.0,,,,,,31.7,,,,,40.1,-11.0,,-7.8,,-12.0,-12.0,,,,,-22.0,,-13.3,,,10.0,,-17.7,,-23.6,,-23.0,-17.5,,5.0,-7.0,,,,,,-6.3,,,,,2.1,,True,,False,False,,,,,False,,False,,,True,,False,,False,,False,False,,True,True,,,,,,True,,,,,True
48071,203,120.0,,119.4,,119.0,176.0,,,,,54.5,,60.1,,,104.0,,217.6,,106.8,,112.0,70.7,,175.0,132.0,,,,,,139.7,,,,,144.1,-83.0,,-83.6,,-84.0,-27.0,,,,,-148.5,,-142.9,,,-99.0,,14.6,,-96.2,,-91.0,-132.3,,-28.0,-71.0,,,,,,-63.3,,,,,-58.9,,False,,False,True,,,,,False,,False,,,False,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
48073,16,26.0,,22.4,,24.0,30.0,,,,,26.4,,19.0,,,173.0,,72.2,,34.8,,19.0,14.3,,49.0,57.0,,,,,,37.6,,,,,23.7,10.0,,6.4,,8.0,14.0,,,,,10.4,,3.0,,,157.0,,56.2,,18.8,,3.0,-1.7,,33.0,41.0,,,,,,21.6,,,,,7.7,,True,,True,False,,,,,False,,True,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
48075,123,18.0,,14.9,,15.0,41.0,,,,,30.7,,45.3,,,56.0,,0.7,,15.2,,14.0,8.6,,,23.0,,,,,,41.4,,,,,146.5,-105.0,,-108.1,,-108.0,-82.0,,,,,-92.3,,-77.7,,,-67.0,,-122.3,,-107.8,,-109.0,-114.4,,,-100.0,,,,,,-81.7,,,,,23.5,,False,,False,True,,,,,True,,True,,,True,,False,,False,,False,False,,,True,,,,,,True,,,,,True
48077,102,61.0,,61.2,,54.0,51.0,,,,,20.0,,20.4,,,41.0,,122.8,,37.9,,55.0,54.2,,81.0,61.0,,,,,,74.2,,,,,50.8,-41.0,,-40.8,,-48.0,-51.0,,,,,-82.0,,-81.6,,,-61.0,,20.8,,-64.1,,-47.0,-47.8,,-21.0,-41.0,,,,,,-27.8,,,,,-51.2,,True,,False,False,,,,,False,,False,,,False,,True,,False,,False,False,,True,False,,,,,,True,,,,,False
