,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
20107,228,140.0,,,,,,98.0,,213.8,56.3,50.8,,229.0,-88.0,,,,,,-130.0,,-14.2,-171.7,-177.2,,1.0,,,,,,False,,True,False,False,,True
20109,179,119.0,,,,,,54.0,,1318.6,,,,31.0,-60.0,,,,,,-125.0,,1139.6,,,,-148.0,,,,,,False,,False,,,,False
20111,1569,364.0,,,,,,417.0,,318.1,49.8,0.0,330.0,195.0,-1205.0,,,,,,-1152.0,,-1250.9,-1519.2,-1569.0,-1239.0,-1374.0,,,,,,True,,False,False,False,False,False
20113,1341,126.0,,,,,,333.0,,333.0,5.7,318.9,,62.0,-1215.0,,,,,,-1008.0,,-1008.0,-1335.3,-1022.1,,-1279.0,,,,,,True,,True,False,True,,False
20115,318,63.0,,,,,,118.0,,157.4,2.3,114.5,,70.0,-255.0,,,,,,-200.0,,-160.6,-315.7,-203.5,,-248.0,,,,,,True,,True,False,True,,True
20117,424,77.0,,,,,,113.0,,1274.0,,,,111.0,-347.0,,,,,,-311.0,,850.0,,,,-313.0,,,,,,True,,False,,,,True
20119,169,49.0,,,,,,66.0,,60.1,0.6,0.0,,24.0,-120.0,,,,,,-103.0,,-108.9,-168.4,-169.0,,-145.0,,,,,,True,,True,False,False,,False
20121,648,287.0,,,,,,348.0,,510.9,17.2,83.0,,99.0,-361.0,,,,,,-300.0,,-137.1,-630.8,-565.0,,-549.0,,,,,,True,,True,False,False,,False
20123,220,7.0,,,,,,119.0,,67.3,1.5,,,131.0,-213.0,,,,,,-101.0,,-152.7,-218.5,,,-89.0,,,,,,True,,True,False,,,True
20125,657,504.0,,,,,,425.0,,750.3,5.1,59.0,,567.0,-153.0,,,,,,-232.0,,93.3,-651.9,-598.0,,-90.0,,,,,,False,,True,False,False,,True
20127,168,28.0,,,,,,58.0,,53.8,1.1,,,51.0,-140.0,,,,,,-110.0,,-114.2,-166.9,,,-117.0,,,,,,True,,True,False,,,True
20129,147,14.0,,,,,,52.0,,458.8,0.7,,,29.0,-133.0,,,,,,-95.0,,311.8,-146.3,,,-118.0,,,,,,True,,False,False,,,True
20131,912,322.0,,,,,,131.0,,1369.6,0.6,30.9,,84.0,-590.0,,,,,,-781.0,,457.6,-911.4,-881.1,,-828.0,,,,,,False,,True,False,False,,False
20133,573,133.0,,,,,,259.0,,157.9,11.3,0.1,,268.0,-440.0,,,,,,-314.0,,-415.1,-561.7,-572.9,,-305.0,,,,,,True,,True,False,False,,True
20135,170,42.0,,,,,,46.0,,37.1,0.0,0.0,,0.0,-128.0,,,,,,-124.0,,-132.9,-170.0,-170.0,,-170.0,,,,,,True,,False,False,False,,False
20137,891,735.0,,,,,,121.0,,2785.7,220.8,82.9,,66.0,-156.0,,,,,,-770.0,,1894.7,-670.2,-808.1,,-825.0,,,,,,False,,False,False,False,,False
20139,434,147.0,,,,,,119.0,,258.3,12.3,106.0,,445.0,-287.0,,,,,,-315.0,,-175.7,-421.7,-328.0,,11.0,,,,,,False,,True,False,False,,True
20141,82,42.0,,,,,,63.0,,443.7,0.3,,,90.0,-40.0,,,,,,-19.0,,361.7,-81.7,,,8.0,,,,,,True,,False,False,,,True
20143,175,91.0,,,,,,77.0,,1317.6,11.3,0.0,,103.0,-84.0,,,,,,-98.0,,1142.6,-163.7,-175.0,,-72.0,,,,,,False,,False,False,False,,True
20145,331,63.0,,,,,,129.0,,60.8,,0.0,,0.0,-268.0,,,,,,-202.0,,-270.2,,-331.0,,-331.0,,,,,,True,,False,,False,,False
20147,332,63.0,,,,,,108.0,,140.4,6.1,0.0,,9.0,-269.0,,,,,,-224.0,,-191.6,-325.9,-332.0,,-323.0,,,,,,True,,True,False,False,,False
20149,375,301.0,,,,,,283.0,,101.3,18.4,234.0,,321.0,-74.0,,,,,,-92.0,,-273.7,-356.6,-141.0,,-54.0,,,,,,False,,False,False,False,,True
20151,444,98.0,,,,,,148.0,,185.1,15.7,81.8,,160.0,-346.0,,,,,,-296.0,,-258.9,-428.3,-362.2,,-284.0,,,,,,True,,True,False,False,,True
20153,104,91.0,,,,,,41.0,,650.7,,,,22.0,-13.0,,,,,,-63.0,,546.7,,,,-82.0,,,,,,False,,False,,,,False
20155,3860,1806.0,,,,,,1025.0,,4376.3,1584.5,0.0,693.1,624.0,-2054.0,,,,,,-2835.0,,516.3,-2275.5,-3860.0,-3166.9,-3236.0,,,,,,False,,True,False,False,False,False
20157,341,112.0,,,,,,64.0,,157.5,4.6,,,95.0,-229.0,,,,,,-277.0,,-183.5,-336.4,,,-246.0,,,,,,False,,True,False,,,False
20159,414,126.0,,,,,,142.0,,200.2,10.6,0.0,,140.0,-288.0,,,,,,-272.0,,-213.8,-403.4,-414.0,,-274.0,,,,,,True,,True,False,False,,True
20161,1858,630.0,,,,,,896.0,,481.9,129.0,0.0,311.4,121.0,-1228.0,,,,,,-962.0,,-1376.1,-1729.0,-1858.0,-1546.6,-1737.0,,,,,,True,,False,False,False,False,False
20163,265,21.0,,,,,,89.0,,90.5,0.1,0.0,,37.0,-244.0,,,,,,-176.0,,-174.5,-264.9,-265.0,,-228.0,,,,,,True,,True,False,False,,True
20165,229,203.0,,,,,,53.0,,129.9,,,,60.0,-26.0,,,,,,-176.0,,-99.1,,,,-169.0,,,,,,False,,False,,,,False
20167,452,133.0,,,,,,120.0,,465.8,,64.1,,139.0,-319.0,,,,,,-332.0,,13.8,,-387.9,,-313.0,,,,,,False,,True,,False,,True
20169,1833,497.0,,,,,,670.0,,790.6,104.0,10.4,,250.0,-1336.0,,,,,,-1163.0,,-1042.4,-1729.0,-1822.6,,-1583.0,,,,,,True,,True,False,False,,False
20171,242,217.0,,,,,,108.0,,276.6,34.9,65.2,,61.0,-25.0,,,,,,-134.0,,34.6,-207.1,-176.8,,-181.0,,,,,,False,,False,False,False,,False
20173,19187,4550.0,,,,,,3695.0,,3212.6,4465.8,154.1,2144.0,3157.0,-14637.0,,,,,,-15492.0,,-15974.4,-14721.2,-19032.9,-17043.0,-16030.0,,,,,,False,,False,False,False,False,False
20175,1162,707.0,,,,,,824.0,,339.6,318.7,40.3,304.7,0.0,-455.0,,,,,,-338.0,,-822.4,-843.3,-1121.7,-857.3,-1162.0,,,,,,True,,False,False,False,False,False
20177,5333,1463.0,,,,,,1695.0,,1347.3,217.2,967.6,774.1,1399.0,-3870.0,,,,,,-3638.0,,-3985.7,-5115.8,-4365.4,-4558.9,-3934.0,,,,,,True,,False,False,False,False,False
20179,219,315.0,,,,,,43.0,,1165.9,62.0,60.4,,35.0,96.0,,,,,,-176.0,,946.9,-157.0,-158.6,,-184.0,,,,,,False,,False,False,False,,False
20181,350,147.0,,,,,,96.0,,2972.9,3.5,38.4,,144.0,-203.0,,,,,,-254.0,,2622.9,-346.5,-311.6,,-206.0,,,,,,False,,False,False,False,,False
20183,142,42.0,,,,,,76.0,,599.0,0.4,,,49.0,-100.0,,,,,,-66.0,,457.0,-141.6,,,-93.0,,,,,,True,,False,False,,,True
20185,156,14.0,,,,,,55.0,,34.7,6.4,,,3.0,-142.0,,,,,,-101.0,,-121.3,-149.6,,,-153.0,,,,,,True,,True,False,,,False
20187,72,0.0,,,,,,37.0,,3.8,1.2,,,0.0,-72.0,,,,,,-35.0,,-68.2,-70.8,,,-72.0,,,,,,True,,True,True,,,False
20189,239,91.0,,,,,,147.0,,117.9,8.0,0.0,,48.0,-148.0,,,,,,-92.0,,-121.1,-231.0,-239.0,,-191.0,,,,,,True,,True,False,False,,False
20191,672,98.0,,,,,,257.0,,166.7,7.6,97.6,,350.0,-574.0,,,,,,-415.0,,-505.3,-664.4,-574.4,,-322.0,,,,,,True,,True,False,False,,True
20193,507,378.0,,,,,,183.0,,521.5,,44.5,,0.0,-129.0,,,,,,-324.0,,14.5,,-462.5,,-507.0,,,,,,False,,True,,False,,False
20195,164,49.0,,,,,,45.0,,45.6,3.1,,,50.0,-115.0,,,,,,-119.0,,-118.4,-160.9,,,-114.0,,,,,,False,,False,False,,,True
20197,252,28.0,,,,,,59.0,,35.2,2.5,,,178.0,-224.0,,,,,,-193.0,,-216.8,-249.5,,,-74.0,,,,,,True,,True,False,,,True
20199,116,56.0,,,,,,37.0,,39.7,,,,38.0,-60.0,,,,,,-79.0,,-76.3,,,,-78.0,,,,,,False,,False,,,,False
20201,318,14.0,,,,,,76.0,,44.3,,,,9.0,-304.0,,,,,,-242.0,,-273.7,,,,-309.0,,,,,,True,,True,,,,False
20203,142,63.0,,,,,,40.0,,43.2,,,,76.0,-79.0,,,,,,-102.0,,-98.8,,,,-66.0,,,,,,False,,False,,,,True
20205,266,175.0,,,,,,101.0,,154.7,10.6,39.6,,234.0,-91.0,,,,,,-165.0,,-111.3,-255.4,-226.4,,-32.0,,,,,,False,,False,False,False,,True
20207,56,14.0,,,,,,45.0,,86.8,0.8,,,2.0,-42.0,,,,,,-11.0,,30.8,-55.2,,,-54.0,,,,,,True,,True,False,,,False
20209,4179,2513.0,,,,,,2164.0,,1542.3,680.4,15.2,1009.6,1401.0,-1666.0,,,,,,-2015.0,,-2636.7,-3498.6,-4163.8,-3169.4,-2778.0,,,,,,False,,False,False,False,False,False
21001,370,420.0,,,,,,292.0,,637.9,231.7,88.9,,305.0,50.0,,,,,,-78.0,,267.9,-138.3,-281.1,,-65.0,,,,,,False,,False,False,False,,False
21003,325,245.0,,,,,,270.0,,272.0,33.1,1.0,,82.0,-80.0,,,,,,-55.0,,-53.0,-291.9,-324.0,,-243.0,,,,,,True,,True,False,False,,False
21005,368,217.0,,,,,,125.0,,223.0,26.2,179.9,,155.0,-151.0,,,,,,-243.0,,-145.0,-341.8,-188.1,,-213.0,,,,,,False,,True,False,False,,False
21007,113,42.0,,,,,,66.0,,5.9,6.1,,,34.0,-71.0,,,,,,-47.0,,-107.1,-106.9,,,-79.0,,,,,,True,,False,False,,,False
21009,1193,658.0,,,,,,518.0,,283.9,313.4,197.4,,655.0,-535.0,,,,,,-675.0,,-909.1,-879.6,-995.6,,-538.0,,,,,,False,,False,False,False,,False
21011,255,63.0,,,,,,121.0,,35.9,5.7,16.9,,187.0,-192.0,,,,,,-134.0,,-219.1,-249.3,-238.1,,-68.0,,,,,,True,,False,False,False,,True
21013,762,280.0,,,,,,392.0,,224.0,170.1,0.3,,222.0,-482.0,,,,,,-370.0,,-538.0,-591.9,-761.7,,-540.0,,,,,,True,,False,False,False,,False
21015,3470,882.0,,,,,,1051.0,,752.4,162.1,805.0,574.6,1406.0,-2588.0,,,,,,-2419.0,,-2717.6,-3307.9,-2665.0,-2895.4,-2064.0,,,,,,True,,False,False,False,False,True
21017,348,238.0,,,,,,202.0,,365.2,113.7,114.0,,258.0,-110.0,,,,,,-146.0,,17.2,-234.3,-234.0,,-90.0,,,,,,False,,True,False,False,,True
21019,1437,252.0,,,,,,405.0,,296.1,52.3,250.3,,91.0,-1185.0,,,,,,-1032.0,,-1140.9,-1384.7,-1186.7,,-1346.0,,,,,,True,,True,False,False,,False
21021,805,364.0,,,,,,318.0,,498.0,78.5,107.0,,813.0,-441.0,,,,,,-487.0,,-307.0,-726.5,-698.0,,8.0,,,,,,False,,True,False,False,,True
21023,143,56.0,,,,,,73.0,,29.0,6.8,,,402.0,-87.0,,,,,,-70.0,,-114.0,-136.2,,,259.0,,,,,,True,,False,False,,,False
21025,288,56.0,,,,,,132.0,,40.6,1.9,1.5,,49.0,-232.0,,,,,,-156.0,,-247.4,-286.1,-286.5,,-239.0,,,,,,True,,False,False,False,,False
21027,298,161.0,,,,,,146.0,,154.7,23.4,85.4,,99.0,-137.0,,,,,,-152.0,,-143.3,-274.6,-212.6,,-199.0,,,,,,False,,False,False,False,,False
21029,1990,1029.0,,,,,,635.0,,1077.5,919.1,315.6,725.0,3046.0,-961.0,,,,,,-1355.0,,-912.5,-1070.9,-1674.4,-1265.0,1056.0,,,,,,False,,True,False,False,False,False
21031,239,147.0,,,,,,139.0,,93.4,38.1,12.6,,29.0,-92.0,,,,,,-100.0,,-145.6,-200.9,-226.4,,-210.0,,,,,,False,,False,False,False,,False
21033,432,308.0,,,,,,154.0,,341.8,38.9,67.0,,326.0,-124.0,,,,,,-278.0,,-90.2,-393.1,-365.0,,-106.0,,,,,,False,,True,False,False,,True
21035,1071,630.0,,,,,,462.0,,1095.8,125.4,291.0,,362.0,-441.0,,,,,,-609.0,,24.8,-945.6,-780.0,,-709.0,,,,,,False,,True,False,False,,False
21037,2182,651.0,,,,,,918.0,,518.0,347.2,622.8,,1078.0,-1531.0,,,,,,-1264.0,,-1664.0,-1834.8,-1559.2,,-1104.0,,,,,,True,,False,False,False,,True
21039,126,84.0,,,,,,64.0,,28.2,11.1,,,91.0,-42.0,,,,,,-62.0,,-97.8,-114.9,,,-35.0,,,,,,False,,False,False,,,True
21041,174,14.0,,,,,,127.0,,31.3,5.3,0.0,,162.0,-160.0,,,,,,-47.0,,-142.7,-168.7,-174.0,,-12.0,,,,,,True,,True,False,False,,True
21043,569,224.0,,,,,,270.0,,589.6,47.1,146.4,,114.0,-345.0,,,,,,-299.0,,20.6,-521.9,-422.6,,-455.0,,,,,,True,,True,False,False,,False
21045,257,42.0,,,,,,148.0,,33.7,7.9,4.9,,9.0,-215.0,,,,,,-109.0,,-223.3,-249.1,-252.1,,-248.0,,,,,,True,,False,False,False,,False
21047,1542,959.0,,,,,,880.0,,922.1,205.4,0.6,680.0,572.0,-583.0,,,,,,-662.0,,-619.9,-1336.6,-1541.4,-862.0,-970.0,,,,,,False,,False,False,False,False,False
21049,635,287.0,,,,,,312.0,,345.8,55.0,98.7,,307.0,-348.0,,,,,,-323.0,,-289.2,-580.0,-536.3,,-328.0,,,,,,True,,True,False,False,,True
21051,729,427.0,,,,,,269.0,,214.5,390.9,2.2,,388.0,-302.0,,,,,,-460.0,,-514.5,-338.1,-726.8,,-341.0,,,,,,False,,False,False,False,,False
21053,255,231.0,,,,,,196.0,,263.6,44.6,30.0,,67.0,-24.0,,,,,,-59.0,,8.6,-210.4,-225.0,,-188.0,,,,,,False,,True,False,False,,False
21055,118,105.0,,,,,,106.0,,62.4,16.5,5.1,,150.0,-13.0,,,,,,-12.0,,-55.6,-101.5,-112.9,,32.0,,,,,,True,,False,False,False,,False
21057,128,49.0,,,,,,89.0,,23.6,14.3,0.3,,34.0,-79.0,,,,,,-39.0,,-104.4,-113.7,-127.7,,-94.0,,,,,,True,,False,False,False,,False
21059,2300,693.0,,,,,,1012.0,,864.3,387.7,348.8,488.8,216.0,-1607.0,,,,,,-1288.0,,-1435.7,-1912.3,-1951.2,-1811.2,-2084.0,,,,,,True,,True,False,False,False,False
21061,265,77.0,,,,,,101.0,,60.5,6.7,47.6,,26.0,-188.0,,,,,,-164.0,,-204.5,-258.3,-217.4,,-239.0,,,,,,True,,False,False,False,,False
21063,602,28.0,,,,,,58.0,,283.8,7.5,,,111.0,-574.0,,,,,,-544.0,,-318.2,-594.5,,,-491.0,,,,,,True,,True,False,,,True
21065,257,147.0,,,,,,203.0,,257.4,33.2,0.0,,135.0,-110.0,,,,,,-54.0,,0.4,-223.8,-257.0,,-122.0,,,,,,True,,True,False,False,,False
21067,9080,5145.0,,,,,,3390.0,,6853.5,2265.7,98.2,2756.1,526.0,-3935.0,,,,,,-5690.0,,-2226.5,-6814.3,-8981.8,-6323.9,-8554.0,,,,,,False,,True,False,False,False,False
21069,290,168.0,,,,,,143.0,,103.6,165.0,28.6,,184.0,-122.0,,,,,,-147.0,,-186.4,-125.0,-261.4,,-106.0,,,,,,False,,False,False,False,,True
21071,1096,259.0,,,,,,304.0,,323.1,128.8,140.6,,559.0,-837.0,,,,,,-792.0,,-772.9,-967.2,-955.4,,-537.0,,,,,,True,,True,False,False,,True
21073,806,189.0,,,,,,465.0,,187.6,29.7,27.7,,38.0,-617.0,,,,,,-341.0,,-618.4,-776.3,-778.3,,-768.0,,,,,,True,,False,False,False,,False
21075,102,126.0,,,,,,79.0,,219.4,12.0,24.7,,99.0,24.0,,,,,,-23.0,,117.4,-90.0,-77.3,,-3.0,,,,,,True,,False,False,False,,True
21077,183,49.0,,,,,,73.0,,52.7,1.3,25.1,,324.0,-134.0,,,,,,-110.0,,-130.3,-181.7,-157.9,,141.0,,,,,,True,,True,False,False,,False
21079,452,245.0,,,,,,155.0,,270.2,258.7,54.5,,201.0,-207.0,,,,,,-297.0,,-181.8,-193.3,-397.5,,-251.0,,,,,,False,,True,True,False,,False
21081,624,98.0,,,,,,260.0,,174.3,10.8,149.3,,81.0,-526.0,,,,,,-364.0,,-449.7,-613.2,-474.7,,-543.0,,,,,,True,,True,False,True,,False
21083,1206,140.0,,,,,,533.0,,241.9,16.6,38.9,,59.0,-1066.0,,,,,,-673.0,,-964.1,-1189.4,-1167.1,,-1147.0,,,,,,True,,True,False,False,,False
21085,566,154.0,,,,,,243.0,,177.5,45.2,40.2,,863.0,-412.0,,,,,,-323.0,,-388.5,-520.8,-525.8,,297.0,,,,,,True,,True,False,False,,True
21087,227,112.0,,,,,,126.0,,100.7,23.4,0.0,,53.0,-115.0,,,,,,-101.0,,-126.3,-203.6,-227.0,,-174.0,,,,,,True,,False,False,False,,False
21089,1075,434.0,,,,,,387.0,,405.1,170.2,139.6,,330.0,-641.0,,,,,,-688.0,,-669.9,-904.8,-935.4,,-745.0,,,,,,False,,False,False,False,,False
21091,222,77.0,,,,,,67.0,,93.8,14.2,45.9,,32.0,-145.0,,,,,,-155.0,,-128.2,-207.8,-176.1,,-190.0,,,,,,False,,True,False,False,,False
21093,2995,1120.0,,,,,,924.0,,1015.0,243.8,673.5,1007.0,1825.0,-1875.0,,,,,,-2071.0,,-1980.0,-2751.2,-2321.5,-1988.0,-1170.0,,,,,,False,,False,False,False,False,True
21095,436,273.0,,,,,,344.0,,226.8,166.3,0.0,,64.0,-163.0,,,,,,-92.0,,-209.2,-269.7,-436.0,,-372.0,,,,,,True,,False,False,False,,False
21097,286,231.0,,,,,,254.0,,315.4,46.3,59.5,,192.0,-55.0,,,,,,-32.0,,29.4,-239.7,-226.5,,-94.0,,,,,,True,,True,False,False,,False
21099,700,364.0,,,,,,201.0,,391.1,117.1,84.1,,768.0,-336.0,,,,,,-499.0,,-308.9,-582.9,-615.9,,68.0,,,,,,False,,True,False,False,,True
21101,1090,882.0,,,,,,440.0,,1787.0,676.5,601.2,1386.7,394.0,-208.0,,,,,,-650.0,,697.0,-413.5,-488.8,296.7,-696.0,,,,,,False,,False,False,False,False,False
21103,331,105.0,,,,,,129.0,,123.2,19.7,42.7,,70.0,-226.0,,,,,,-202.0,,-207.8,-311.3,-288.3,,-261.0,,,,,,True,,True,False,False,,False
21105,102,56.0,,,,,,48.0,,75.1,23.2,,,27.0,-46.0,,,,,,-54.0,,-26.9,-78.8,,,-75.0,,,,,,False,,True,False,,,False
21107,1130,686.0,,,,,,489.0,,1438.5,506.3,242.5,,426.0,-444.0,,,,,,-641.0,,308.5,-623.7,-887.5,,-704.0,,,,,,False,,True,False,False,,False
21109,272,119.0,,,,,,183.0,,79.5,31.3,0.0,,99.0,-153.0,,,,,,-89.0,,-192.5,-240.7,-272.0,,-173.0,,,,,,True,,False,False,False,,False
21111,21239,9940.0,,,,,,6026.0,,5881.3,4630.2,6451.4,7002.1,6072.0,-11299.0,,,,,,-15213.0,,-15357.7,-16608.8,-14787.6,-14236.9,-15167.0,,,,,,False,,False,False,False,False,False
21113,1189,651.0,,,,,,518.0,,884.9,294.1,318.9,,0.0,-538.0,,,,,,-671.0,,-304.1,-894.9,-870.1,,-1189.0,,,,,,False,,True,False,False,,False
21115,631,294.0,,,,,,235.0,,413.5,147.3,49.4,,467.0,-337.0,,,,,,-396.0,,-217.5,-483.7,-581.6,,-164.0,,,,,,False,,True,False,False,,True
21117,3752,889.0,,,,,,1640.0,,705.1,256.8,991.4,487.8,1361.0,-2863.0,,,,,,-2112.0,,-3046.9,-3495.2,-2760.6,-3264.2,-2391.0,,,,,,True,,False,False,True,False,True
21119,308,273.0,,,,,,96.0,,202.6,78.1,0.0,,94.0,-35.0,,,,,,-212.0,,-105.4,-229.9,-308.0,,-214.0,,,,,,False,,False,False,False,,False
21121,626,693.0,,,,,,596.0,,1164.3,405.3,105.3,,905.0,67.0,,,,,,-30.0,,538.3,-220.7,-520.7,,279.0,,,,,,True,,False,False,False,,False
21123,432,315.0,,,,,,129.0,,552.2,75.7,64.4,,473.0,-117.0,,,,,,-303.0,,120.2,-356.3,-367.6,,41.0,,,,,,False,,False,False,False,,True
21125,1536,651.0,,,,,,888.0,,802.5,211.9,5.8,164.3,354.0,-885.0,,,,,,-648.0,,-733.5,-1324.1,-1530.2,-1371.7,-1182.0,,,,,,True,,True,False,False,False,False
21127,362,252.0,,,,,,106.0,,1413.5,73.8,1.3,,226.0,-110.0,,,,,,-256.0,,1051.5,-288.2,-360.7,,-136.0,,,,,,False,,False,False,False,,False
21129,937,119.0,,,,,,56.0,,76.6,8.6,,,240.0,-818.0,,,,,,-881.0,,-860.4,-928.4,,,-697.0,,,,,,False,,False,False,,,True
21131,218,77.0,,,,,,89.0,,100.3,18.8,0.0,,13.0,-141.0,,,,,,-129.0,,-117.7,-199.2,-218.0,,-205.0,,,,,,True,,True,False,False,,False
21133,303,238.0,,,,,,140.0,,1039.9,153.0,1.9,,79.0,-65.0,,,,,,-163.0,,736.9,-150.0,-301.1,,-224.0,,,,,,False,,False,False,False,,False
21135,329,84.0,,,,,,90.0,,98.1,15.6,0.0,,68.0,-245.0,,,,,,-239.0,,-230.9,-313.4,-329.0,,-261.0,,,,,,True,,True,False,False,,False
21137,598,196.0,,,,,,260.0,,206.0,74.9,93.1,,88.0,-402.0,,,,,,-338.0,,-392.0,-523.1,-504.9,,-510.0,,,,,,True,,True,False,False,,False
21139,230,126.0,,,,,,75.0,,75.7,16.3,21.4,,184.0,-104.0,,,,,,-155.0,,-154.3,-213.7,-208.6,,-46.0,,,,,,False,,False,False,False,,True
21141,629,406.0,,,,,,338.0,,335.4,104.0,1.2,,268.0,-223.0,,,,,,-291.0,,-293.6,-525.0,-627.8,,-361.0,,,,,,False,,False,False,False,,False
21143,126,49.0,,,,,,69.0,,64.2,11.1,,,93.0,-77.0,,,,,,-57.0,,-61.8,-114.9,,,-33.0,,,,,,True,,True,False,,,True
21145,2331,714.0,,,,,,817.0,,595.2,237.8,308.5,,928.0,-1617.0,,,,,,-1514.0,,-1735.8,-2093.2,-2022.5,,-1403.0,,,,,,True,,False,False,False,,True
21147,236,105.0,,,,,,172.0,,107.1,19.2,0.0,,29.0,-131.0,,,,,,-64.0,,-128.9,-216.8,-236.0,,-207.0,,,,,,True,,True,False,False,,False
21149,304,189.0,,,,,,69.0,,209.2,52.7,49.4,,96.0,-115.0,,,,,,-235.0,,-94.8,-251.3,-254.6,,-208.0,,,,,,False,,True,False,False,,False
21151,2181,1057.0,,,,,,949.0,,836.9,170.1,10.0,1358.6,614.0,-1124.0,,,,,,-1232.0,,-1344.1,-2010.9,-2171.0,-822.4,-1567.0,,,,,,False,,False,False,False,True,False
21153,441,98.0,,,,,,107.0,,108.8,52.7,20.1,,106.0,-343.0,,,,,,-334.0,,-332.2,-388.3,-420.9,,-335.0,,,,,,True,,True,False,False,,True
21155,856,434.0,,,,,,177.0,,462.1,127.7,109.0,,345.0,-422.0,,,,,,-679.0,,-393.9,-728.3,-747.0,,-511.0,,,,,,False,,True,False,False,,False
21157,679,301.0,,,,,,300.0,,348.8,52.2,131.6,,263.0,-378.0,,,,,,-379.0,,-330.2,-626.8,-547.4,,-416.0,,,,,,False,,True,False,False,,False
21159,374,168.0,,,,,,50.0,,197.5,69.2,23.8,,346.0,-206.0,,,,,,-324.0,,-176.5,-304.8,-350.2,,-28.0,,,,,,False,,True,False,False,,True
21161,416,70.0,,,,,,193.0,,118.3,22.7,71.5,,73.0,-346.0,,,,,,-223.0,,-297.7,-393.3,-344.5,,-343.0,,,,,,True,,True,False,True,,True
21163,485,259.0,,,,,,180.0,,421.8,46.9,114.8,,289.0,-226.0,,,,,,-305.0,,-63.2,-438.1,-370.2,,-196.0,,,,,,False,,True,False,False,,True
21165,63,56.0,,,,,,52.0,,81.2,7.7,,,25.0,-7.0,,,,,,-11.0,,18.2,-55.3,,,-38.0,,,,,,False,,False,False,,,False
21167,487,210.0,,,,,,183.0,,210.8,50.8,100.5,,108.0,-277.0,,,,,,-304.0,,-276.2,-436.2,-386.5,,-379.0,,,,,,False,,True,False,False,,False
21169,284,147.0,,,,,,81.0,,117.0,45.3,35.8,,85.0,-137.0,,,,,,-203.0,,-167.0,-238.7,-248.2,,-199.0,,,,,,False,,False,False,False,,False
21171,513,126.0,,,,,,148.0,,81.3,32.4,0.0,,192.0,-387.0,,,,,,-365.0,,-431.7,-480.6,-513.0,,-321.0,,,,,,True,,False,False,False,,True
21173,678,280.0,,,,,,407.0,,329.4,41.8,37.4,,450.0,-398.0,,,,,,-271.0,,-348.6,-636.2,-640.6,,-228.0,,,,,,True,,True,False,False,,True
21175,269,28.0,,,,,,135.0,,514.3,0.7,0.2,,30.0,-241.0,,,,,,-134.0,,245.3,-268.3,-268.8,,-239.0,,,,,,True,,False,False,False,,True
21177,572,448.0,,,,,,329.0,,331.9,316.6,28.8,,326.0,-124.0,,,,,,-243.0,,-240.1,-255.4,-543.2,,-246.0,,,,,,False,,False,False,False,,False
21179,1643,630.0,,,,,,364.0,,502.0,211.0,310.3,,1222.0,-1013.0,,,,,,-1279.0,,-1141.0,-1432.0,-1332.7,,-421.0,,,,,,False,,False,False,False,,True
21181,97,175.0,,,,,,93.0,,1147.3,18.0,,,72.0,78.0,,,,,,-4.0,,1050.3,-79.0,,,-25.0,,,,,,True,,False,False,,,True
21183,597,287.0,,,,,,275.0,,339.2,32.0,29.7,,179.0,-310.0,,,,,,-322.0,,-257.8,-565.0,-567.3,,-418.0,,,,,,False,,True,False,False,,False
21185,1524,630.0,,,,,,439.0,,403.1,115.8,171.9,417.1,719.0,-894.0,,,,,,-1085.0,,-1120.9,-1408.2,-1352.1,-1106.9,-805.0,,,,,,False,,False,False,False,False,True
21187,142,49.0,,,,,,97.0,,28.8,3.6,1.0,,37.0,-93.0,,,,,,-45.0,,-113.2,-138.4,-141.0,,-105.0,,,,,,True,,False,False,False,,False
21189,188,112.0,,,,,,46.0,,45.5,10.7,,,78.0,-76.0,,,,,,-142.0,,-142.5,-177.3,,,-110.0,,,,,,False,,False,False,,,False
21191,340,35.0,,,,,,128.0,,45.3,0.4,43.6,,130.0,-305.0,,,,,,-212.0,,-294.7,-339.6,-296.4,,-210.0,,,,,,True,,True,False,True,,True
