,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
46045,71,78.0,,81.0,,78.0,0.0,,,,40.5,,94.0,,54.8,,27.2,,,115.0,99.1,,117.0,,,,,,,,,,84.6,7.0,,10.0,,7.0,-71.0,,,,-30.5,,23.0,,-16.2,,-43.8,,,44.0,28.1,,46.0,,,,,,,,,,13.6,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46047,67,177.0,,173.0,,153.0,0.0,,,,62.1,,142.0,,98.4,,36.0,,,154.0,175.7,,228.0,,,,,,,,,,190.9,110.0,,106.0,,86.0,-67.0,,,,-4.9,,75.0,,31.4,,-31.0,,,87.0,108.7,,161.0,,,,,,,,,,123.9,,True,,True,True,,,,True,,True,,True,,True,,,True,True,,False,,,,,,,,,,False
46049,29,48.0,,54.6,,48.0,0.0,,,,27.5,,51.0,,17.4,,2.8,,,48.0,53.0,,23.0,,,,,,,,,,76.6,19.0,,25.6,,19.0,-29.0,,,,-1.5,,22.0,,-11.6,,-26.2,,,19.0,24.0,,-6.0,,,,,,,,,,47.6,,False,,False,False,,,,True,,False,,True,,False,,,False,False,,True,,,,,,,,,,False
46051,237,261.0,,274.1,,265.0,125.0,,,,109.3,,205.0,,340.1,,44.1,,,367.0,270.8,,367.0,,,,,,,,,,354.0,24.0,,37.1,,28.0,-112.0,,,,-127.7,,-32.0,,103.1,,-192.9,,,130.0,33.8,,130.0,,,,,,,,,,117.0,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46053,95,162.0,,163.0,,154.0,136.0,,,,58.8,,77.0,,136.5,,60.6,,,195.0,155.3,,140.0,,,,,,,,,,214.0,67.0,,68.0,,59.0,41.0,,,,-36.2,,-18.0,,41.5,,-34.4,,,100.0,60.3,,45.0,,,,,,,,,,119.0,,False,,True,True,,,,True,,True,,True,,True,,,False,True,,True,,,,,,,,,,False
46055,49,30.0,,25.0,,22.0,0.0,,,,19.1,,32.0,,7.5,,14.1,,,0.0,22.3,,29.0,,,,,,,,,,86.9,-19.0,,-24.0,,-27.0,-49.0,,,,-29.9,,-17.0,,-41.5,,-34.9,,,-49.0,-26.7,,-20.0,,,,,,,,,,37.9,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,False,,,,,,,,,,False
46057,198,168.0,,163.8,,166.0,175.0,,,,106.9,,103.0,,94.4,,38.7,,,173.0,208.7,,258.0,,,,,,,,,,300.1,-30.0,,-34.2,,-32.0,-23.0,,,,-91.1,,-95.0,,-103.6,,-159.3,,,-25.0,10.7,,60.0,,,,,,,,,,102.1,,False,,False,True,,,,False,,False,,False,,False,,,True,True,,False,,,,,,,,,,False
46059,63,117.0,,118.1,,107.0,0.0,,,,56.0,,79.0,,40.0,,21.0,,,113.0,136.1,,154.0,,,,,,,,,,123.5,54.0,,55.1,,44.0,-63.0,,,,-7.0,,16.0,,-23.0,,-42.0,,,50.0,73.1,,91.0,,,,,,,,,,60.5,,False,,True,False,,,,True,,True,,True,,True,,,True,False,,False,,,,,,,,,,False
46061,100,120.0,,118.4,,118.0,74.0,,,,59.9,,74.0,,114.9,,37.2,,,125.0,138.0,,180.0,,,,,,,,,,153.4,20.0,,18.4,,18.0,-26.0,,,,-40.1,,-26.0,,14.9,,-62.8,,,25.0,38.0,,80.0,,,,,,,,,,53.4,,True,,True,False,,,,False,,False,,True,,False,,,False,False,,False,,,,,,,,,,False
46063,19,6.0,,8.4,,6.0,0.0,,,,18.3,,30.0,,0.4,,12.6,,,1.0,9.1,,,,,,,,,,,,9.9,-13.0,,-10.6,,-13.0,-19.0,,,,-0.7,,11.0,,-18.6,,-6.4,,,-18.0,-9.9,,,,,,,,,,,,-9.1,,True,,False,False,,,,True,,True,,False,,True,,,False,True,,,,,,,,,,,,True
46065,461,687.0,,674.7,,682.0,623.0,,,,288.3,,716.0,,1155.8,,141.5,,,653.0,718.8,,903.0,,,,,722.4,,,,,1243.9,226.0,,213.7,,221.0,162.0,,,,-172.7,,255.0,,694.8,,-319.5,,,192.0,257.8,,442.0,,,,,261.4,,,,,782.9,,True,,True,True,,,,True,,False,,False,,False,,,True,False,,False,,,,,False,,,,,False
46067,200,309.0,,311.7,,301.0,382.0,,,,149.0,,190.0,,287.2,,55.5,,,310.0,296.5,,410.0,,,,,,,,,,513.7,109.0,,111.7,,101.0,182.0,,,,-51.0,,-10.0,,87.2,,-144.5,,,110.0,96.5,,210.0,,,,,,,,,,313.7,,False,,True,False,,,,True,,True,,True,,False,,,False,True,,False,,,,,,,,,,False
46069,32,84.0,,82.0,,81.0,11.0,,,,43.1,,48.0,,82.8,,11.1,,,135.0,82.2,,111.0,,,,,,,,,,114.9,52.0,,50.0,,49.0,-21.0,,,,11.1,,16.0,,50.8,,-20.9,,,103.0,50.2,,79.0,,,,,,,,,,82.9,,True,,True,True,,,,True,,True,,True,,True,,,False,True,,False,,,,,,,,,,False
46071,39,75.0,,76.1,,41.0,0.0,,,,36.1,,29.0,,23.4,,12.9,,,41.0,70.9,,56.0,,,,,,,,,,97.9,36.0,,37.1,,2.0,-39.0,,,,-2.9,,-10.0,,-15.6,,-26.1,,,2.0,31.9,,17.0,,,,,,,,,,58.9,,False,,True,False,,,,True,,True,,True,,True,,,True,True,,True,,,,,,,,,,False
46073,37,66.0,,68.8,,76.0,,,,,29.8,,98.0,,64.4,,1.5,,,90.0,87.9,,89.0,,,,,,,,,,92.1,29.0,,31.8,,39.0,,,,,-7.2,,61.0,,27.4,,-35.5,,,53.0,50.9,,52.0,,,,,,,,,,55.1,,False,,False,,,,,True,,False,,True,,False,,,False,False,,False,,,,,,,,,,False
46075,17,12.0,,16.0,,11.0,0.0,,,,12.0,,13.0,,5.3,,4.9,,,1.0,14.2,,25.0,,,,,,,,,,14.8,-5.0,,-1.0,,-6.0,-17.0,,,,-5.0,,-4.0,,-11.7,,-12.1,,,-16.0,-2.8,,8.0,,,,,,,,,,-2.2,,True,,False,False,,,,True,,True,,False,,False,,,False,True,,False,,,,,,,,,,True
46077,128,195.0,,197.9,,193.0,120.0,,,,86.2,,91.0,,105.5,,54.5,,,200.0,202.3,,228.0,,,,,,,,,,295.1,67.0,,69.9,,65.0,-8.0,,,,-41.8,,-37.0,,-22.5,,-73.5,,,72.0,74.3,,100.0,,,,,,,,,,167.1,,False,,True,True,,,,True,,True,,True,,False,,,False,False,,False,,,,,,,,,,False
46079,225,441.0,,452.9,,452.0,372.0,,,,170.7,,405.0,,532.5,,137.1,,,548.0,460.4,,583.0,,,,,,,,,,1146.2,216.0,,227.9,,227.0,147.0,,,,-54.3,,180.0,,307.5,,-87.9,,,323.0,235.4,,358.0,,,,,,,,,,921.2,,False,,False,True,,,,True,,True,,False,,True,,,False,False,,False,,,,,,,,,,False
46081,579,936.0,,928.6,,857.0,910.0,,,,374.6,,539.0,,811.3,,236.2,,,833.5,944.8,,1229.0,,,,,655.1,,,,,1695.4,357.0,,349.6,,278.0,331.0,,,,-204.4,,-40.0,,232.3,,-342.8,,,254.5,365.8,,650.0,,,,,76.1,,,,,1116.4,,True,,True,True,,,,True,,True,,True,,True,,,True,False,,False,,,,,True,,,,,False
46083,1322,2385.0,,2368.5,,2108.0,2006.0,,,,2833.7,,1704.0,,1751.7,,1001.2,3544.0,,2266.5,2371.8,,2666.0,,,,,2322.4,,,,,2223.3,1063.0,,1046.5,,786.0,684.0,,,,1511.7,,382.0,,429.7,,-320.8,2222.0,,944.5,1049.8,,1344.0,,,,,1000.4,,,,,901.3,,True,,True,True,,,,False,,True,,True,,True,False,,True,True,,False,,,,,True,,,,,True
46085,110,120.0,,122.6,,77.0,0.0,,,,66.4,,52.0,,49.1,,25.4,,,77.0,134.4,,167.0,,,,,,,,,,137.5,10.0,,12.6,,-33.0,-110.0,,,,-43.6,,-58.0,,-60.9,,-84.6,,,-33.0,24.4,,57.0,,,,,,,,,,27.5,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46087,137,342.0,,333.5,,311.0,249.0,,,,125.9,,105.0,,247.8,,56.2,,,396.0,311.5,,,,,,,,,,,,399.0,205.0,,196.5,,174.0,112.0,,,,-11.1,,-32.0,,110.8,,-80.8,,,259.0,174.5,,,,,,,,,,,,262.0,,True,,True,True,,,,True,,True,,True,,True,,,False,True,,,,,,,,,,,,False
46089,64,60.0,,55.5,,60.0,21.0,,,,31.7,,89.0,,129.0,,7.8,,,70.0,75.6,,70.0,,,,,,,,,,35.4,-4.0,,-8.5,,-4.0,-43.0,,,,-32.3,,25.0,,65.0,,-56.2,,,6.0,11.6,,6.0,,,,,,,,,,-28.6,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46091,98,102.0,,111.4,,104.0,59.0,,,,37.9,,112.0,,907.6,,26.2,,,208.0,92.4,,129.0,,,,,,,,,,106.9,4.0,,13.4,,6.0,-39.0,,,,-60.1,,14.0,,809.6,,-71.8,,,110.0,-5.6,,31.0,,,,,,,,,,8.9,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46093,501,609.0,,608.4,,609.0,724.0,,,,268.4,,578.0,,547.6,,220.2,,,809.0,742.9,,940.0,,,,,386.0,,,,,1051.8,108.0,,107.4,,108.0,223.0,,,,-232.6,,77.0,,46.6,,-280.8,,,308.0,241.9,,439.0,,,,,-115.0,,,,,550.8,,True,,False,False,,,,False,,True,,True,,False,,,False,False,,False,,,,,False,,,,,False
46095,67,57.0,,61.9,,46.0,0.0,,,,31.2,,39.0,,10.2,,21.0,,,48.0,68.3,,44.0,,,,,,,,,,60.9,-10.0,,-5.1,,-21.0,-67.0,,,,-35.8,,-28.0,,-56.8,,-46.0,,,-19.0,1.3,,-23.0,,,,,,,,,,-6.1,,True,,False,False,,,,False,,False,,False,,False,,,False,True,,False,,,,,,,,,,True
46097,31,33.0,,30.9,,33.0,0.0,,,,29.6,,61.0,,21.6,,6.2,,,43.0,46.0,,63.0,,,,,,,,,,45.6,2.0,,-0.1,,2.0,-31.0,,,,-1.4,,30.0,,-9.4,,-24.8,,,12.0,15.0,,32.0,,,,,,,,,,14.6,,True,,False,False,,,,True,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46099,4809,7962.0,,8224.9,10131.2,8225.0,12459.0,,,,9992.6,,7705.0,,5768.2,,3895.4,10149.0,,7689.5,8670.7,,9671.0,,,,,8294.1,8802.0,,,,9458.4,3153.0,,3415.9,5322.2,3416.0,7650.0,,,,5183.6,,2896.0,,959.2,,-913.6,5340.0,,2880.5,3861.7,,4862.0,,,,,3485.1,3993.0,,,,4649.4,,False,False,False,False,,,,False,,True,,True,,True,False,,True,False,,False,,,,,False,False,,,,False
46101,115,108.0,,116.5,,111.0,115.0,,,,50.6,,83.0,,106.8,,29.5,,,142.0,131.2,,,,,,,,,,,,177.7,-7.0,,1.5,,-4.0,0.0,,,,-64.4,,-32.0,,-8.2,,-85.5,,,27.0,16.2,,,,,,,,,,,,62.7,,True,,True,True,,,,False,,False,,False,,False,,,False,False,,,,,,,,,,,,False
46102,331,447.0,,429.3,,304.0,368.0,,,,275.4,,93.0,,145.5,,,,,222.0,457.5,,342.0,,,,,212.7,,,,,,116.0,,98.3,,-27.0,37.0,,,,-55.6,,-238.0,,-185.5,,,,,-109.0,126.5,,11.0,,,,,-118.3,,,,,,,True,,True,True,,,,True,,False,,False,,,,,True,False,,True,,,,,False,,,,,
46103,2431,3624.0,,3647.3,,3730.0,6060.0,,,,6133.5,,3387.0,,4434.8,,1640.2,4471.0,,4238.0,3851.9,,5042.0,,,,,2507.8,,,,,4723.5,1193.0,,1216.3,,1299.0,3629.0,,,,3702.5,,956.0,,2003.8,,-790.8,2040.0,,1807.0,1420.9,,2611.0,,,,,76.8,,,,,2292.5,,False,,False,False,,,,False,,True,,False,,True,False,,False,False,,False,,,,,True,,,,,False
46105,107,42.0,,43.0,,36.0,0.0,,,,38.6,,36.0,,31.4,,22.2,,,27.0,42.2,,58.0,,,,,,,,,,66.2,-65.0,,-64.0,,-71.0,-107.0,,,,-68.4,,-71.0,,-75.6,,-84.8,,,-80.0,-64.8,,-49.0,,,,,,,,,,-40.8,,True,,False,False,,,,False,,False,,False,,False,,,False,True,,True,,,,,,,,,,True
46107,77,105.0,,101.9,,79.0,,,,,66.9,,53.0,,33.7,,49.4,,,65.0,99.4,,116.0,,,,,,,,,,128.8,28.0,,24.9,,2.0,,,,,-10.1,,-24.0,,-43.3,,-27.6,,,-12.0,22.4,,39.0,,,,,,,,,,51.8,,True,,True,,,,,True,,True,,False,,True,,,True,True,,False,,,,,,,,,,False
46109,220,312.0,,310.2,,310.0,353.0,,,,107.6,,235.0,,594.3,,94.1,,,338.0,261.0,,241.0,,,,,,,,,,328.7,92.0,,90.2,,90.0,133.0,,,,-112.4,,15.0,,374.3,,-125.9,,,118.0,41.0,,21.0,,,,,,,,,,108.7,,True,,True,False,,,,False,,True,,False,,False,,,False,True,,True,,,,,,,,,,False
46111,94,111.0,,115.3,,106.0,0.0,,,,68.4,,45.0,,64.9,,5.8,,,113.0,124.3,,184.0,,,,,,,,,,123.6,17.0,,21.3,,12.0,-94.0,,,,-25.6,,-49.0,,-29.1,,-88.2,,,19.0,30.3,,90.0,,,,,,,,,,29.6,,False,,True,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46115,145,198.0,,202.1,,191.0,54.0,,,,90.3,,177.0,,88.7,,36.9,,,199.0,199.4,,221.0,,,,,,,,,,230.1,53.0,,57.1,,46.0,-91.0,,,,-54.7,,32.0,,-56.3,,-108.1,,,54.0,54.4,,76.0,,,,,,,,,,85.1,,False,,True,False,,,,False,,True,,False,,False,,,False,False,,False,,,,,,,,,,False
46117,81,102.0,,101.1,,97.0,0.0,,,,56.5,,38.0,,263.9,,5.1,,,79.0,105.4,,152.0,,,,,,,,,,174.8,21.0,,20.1,,16.0,-81.0,,,,-24.5,,-43.0,,182.9,,-75.9,,,-2.0,24.4,,71.0,,,,,,,,,,93.8,,True,,True,False,,,,False,,False,,False,,False,,,True,False,,False,,,,,,,,,,False
46119,22,45.0,,42.8,,31.0,2.0,,,,34.5,,23.0,,12.4,,11.1,,,31.0,43.5,,65.0,,,,,,,,,,53.6,23.0,,20.8,,9.0,-20.0,,,,12.5,,1.0,,-9.6,,-10.9,,,9.0,21.5,,43.0,,,,,,,,,,31.6,,True,,True,True,,,,True,,True,,True,,True,,,True,True,,False,,,,,,,,,,False
46121,319,351.0,,353.9,,254.0,248.0,,,,171.1,,202.0,,143.3,,88.6,,,233.0,328.5,,293.0,,,,,,,,,,442.4,32.0,,34.9,,-65.0,-71.0,,,,-147.9,,-117.0,,-175.7,,-230.4,,,-86.0,9.5,,-26.0,,,,,,,,,,123.4,,False,,False,False,,,,False,,False,,False,,False,,,False,True,,True,,,,,,,,,,False
46123,158,213.0,,214.4,,213.0,58.0,,,,84.3,,205.0,,600.0,,42.7,,,242.0,224.2,,293.0,,,,,,,,,,172.3,55.0,,56.4,,55.0,-100.0,,,,-73.7,,47.0,,442.0,,-115.3,,,84.0,66.2,,135.0,,,,,,,,,,14.3,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,False,,,,,,,,,,True
46125,149,270.0,,268.5,,213.0,131.0,,,,112.2,,188.0,,147.8,,47.7,,,213.0,264.2,,241.0,,,,,,,,,,292.6,121.0,,119.5,,64.0,-18.0,,,,-36.8,,39.0,,-1.2,,-101.3,,,64.0,115.2,,92.0,,,,,,,,,,143.6,,True,,True,True,,,,True,,True,,True,,True,,,True,True,,True,,,,,,,,,,False
46127,286,381.0,,389.1,,397.0,284.0,,,,182.5,,497.0,,473.1,,152.0,442.0,,331.0,405.9,,553.0,,,,,,,,,,509.8,95.0,,103.1,,111.0,-2.0,,,,-103.5,,211.0,,187.1,,-134.0,156.0,,45.0,119.9,,267.0,,,,,,,,,,223.8,,False,,False,True,,,,False,,False,,False,,False,False,,True,False,,False,,,,,,,,,,False
46129,164,177.0,,181.1,,178.0,97.0,,,,70.4,,181.0,,594.4,,28.2,,,195.0,150.5,,218.0,,,,,,,,,,237.7,13.0,,17.1,,14.0,-67.0,,,,-93.6,,17.0,,430.4,,-135.8,,,31.0,-13.5,,54.0,,,,,,,,,,73.7,,False,,False,False,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
46135,735,657.0,,610.4,,628.0,509.0,,,,320.4,,983.0,,360.0,,179.7,,,607.0,660.2,,874.0,,,,,693.4,,,,,1073.3,-78.0,,-124.6,,-107.0,-226.0,,,,-414.6,,248.0,,-375.0,,-555.3,,,-128.0,-74.8,,139.0,,,,,-41.6,,,,,338.3,,False,,False,False,,,,False,,False,,False,,False,,,False,True,,False,,,,,True,,,,,False
46137,90,54.0,,53.1,,44.0,3.0,,,,28.7,,42.0,,38.8,,28.2,,,42.0,64.1,,68.0,,,,,,,,,,58.4,-36.0,,-36.9,,-46.0,-87.0,,,,-61.3,,-48.0,,-51.2,,-61.8,,,-48.0,-25.9,,-22.0,,,,,,,,,,-31.6,,False,,False,False,,,,False,,False,,False,,False,,,False,True,,True,,,,,,,,,,True
47001,1019,750.0,,746.0,,752.0,876.0,,,,372.3,,564.0,,1025.9,,567.6,905.5,,717.0,820.5,,1299.0,,,,,682.0,,,,,1011.5,-269.0,,-273.0,,-267.0,-143.0,,,,-646.7,,-455.0,,6.9,,-451.4,-113.5,,-302.0,-198.5,,280.0,,,,,-337.0,,,,,-7.5,,False,,True,True,,,,False,,False,,True,,False,True,,False,True,,False,,,,,False,,,,,True
47003,819,687.0,,687.3,,691.0,829.0,,,,328.1,,664.0,,820.9,,529.8,694.5,,930.0,851.1,,1123.0,,,,,549.7,,,,,472.6,-132.0,,-131.7,,-128.0,10.0,,,,-490.9,,-155.0,,1.9,,-289.2,-124.5,,111.0,32.1,,304.0,,,,,-269.3,,,,,-346.4,,True,,True,True,,,,False,,False,,True,,False,True,,True,True,,False,,,,,False,,,,,False
47005,258,360.0,,383.2,,383.0,649.0,,,,116.4,,285.0,,713.4,,129.1,,,545.0,365.3,,542.0,,,,,,,,,,545.7,102.0,,125.2,,125.0,391.0,,,,-141.6,,27.0,,455.4,,-128.9,,,287.0,107.3,,284.0,,,,,,,,,,287.7,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,False,,,,,,,,,,False
47007,137,96.0,,73.3,,97.0,,,,,54.9,,196.0,,79.7,,72.0,,,57.0,115.0,,152.0,,,,,108.5,,,,,116.1,-41.0,,-63.7,,-40.0,,,,,-82.1,,59.0,,-57.3,,-65.0,,,-80.0,-22.0,,15.0,,,,,-28.5,,,,,-20.9,,False,,True,,,,,False,,False,,False,,False,,,False,True,,True,,,,,True,,,,,True
47009,2044,1122.0,,1134.3,,1198.0,1420.0,,,,2044.6,,895.0,,1387.4,,910.0,1227.0,,1304.0,1380.3,,1896.0,,,,,852.8,927.0,,,,1372.9,-922.0,,-909.7,,-846.0,-624.0,,,,0.6,,-1149.0,,-656.6,,-1134.0,-817.0,,-740.0,-663.7,,-148.0,,,,,-1191.2,-1117.0,,,,-671.1,,True,,True,True,,,,True,,False,,True,,False,True,,True,True,,True,,,,,False,False,,,,True
47011,1526,1104.0,,1117.8,,1118.0,2180.0,,,,1527.6,,966.0,,1647.3,,719.8,956.0,,1405.0,1554.1,,1798.0,,,,,917.9,,,,,1160.4,-422.0,,-408.2,,-408.0,654.0,,,,1.6,,-560.0,,121.3,,-806.2,-570.0,,-121.0,28.1,,272.0,,,,,-608.1,,,,,-365.6,,True,,True,False,,,,True,,False,,True,,False,False,,True,True,,True,,,,,False,,,,,True
47013,393,303.0,,299.4,,297.0,204.0,,,,179.1,,336.0,,256.6,,185.9,393.5,,177.0,291.9,,264.0,,,,,281.9,,,,,468.0,-90.0,,-93.6,,-96.0,-189.0,,,,-213.9,,-57.0,,-136.4,,-207.1,0.5,,-216.0,-101.1,,-129.0,,,,,-111.1,,,,,75.0,,False,,False,False,,,,False,,True,,False,,False,True,,False,False,,False,,,,,False,,,,,True
47015,254,315.0,,313.0,,320.0,204.0,,,,107.6,,188.0,,1177.4,,107.4,,,422.0,348.0,,445.0,,,,,,,,,,640.0,61.0,,59.0,,66.0,-50.0,,,,-146.4,,-66.0,,923.4,,-146.6,,,168.0,94.0,,191.0,,,,,,,,,,386.0,,True,,False,True,,,,False,,False,,False,,False,,,False,False,,False,,,,,,,,,,False
47017,494,378.0,,391.9,,442.0,664.0,,,,181.1,,359.0,,662.6,,144.3,,,550.0,511.0,,676.0,,,,,295.0,,,,,680.5,-116.0,,-102.1,,-52.0,170.0,,,,-312.9,,-135.0,,168.6,,-349.7,,,56.0,17.0,,182.0,,,,,-199.0,,,,,186.5,,True,,True,False,,,,False,,False,,False,,False,,,True,True,,False,,,,,False,,,,,False
47019,861,837.0,,857.5,,861.0,804.0,,,,355.9,,397.0,,1103.1,,507.8,1009.0,,1073.5,926.9,,1276.0,,,,,617.0,,,,,1055.0,-24.0,,-3.5,,0.0,-57.0,,,,-505.1,,-464.0,,242.1,,-353.2,148.0,,212.5,65.9,,415.0,,,,,-244.0,,,,,194.0,,True,,True,False,,,,False,,False,,False,,False,False,,False,False,,False,,,,,False,,,,,False
47021,423,327.0,,333.3,,345.0,347.0,,,,147.8,,396.0,,669.1,,268.1,406.0,,302.0,394.7,,598.0,,,,,256.2,,,,,436.8,-96.0,,-89.7,,-78.0,-76.0,,,,-275.2,,-27.0,,246.1,,-154.9,-17.0,,-121.0,-28.3,,175.0,,,,,-166.8,,,,,13.8,,True,,True,True,,,,False,,True,,False,,False,True,,False,True,,False,,,,,False,,,,,True
47023,220,201.0,,191.4,,243.0,303.0,,,,99.5,,223.0,,387.1,,64.4,,,291.0,254.7,,343.0,,,,,,,,,,311.8,-19.0,,-28.6,,23.0,83.0,,,,-120.5,,3.0,,167.1,,-155.6,,,71.0,34.7,,123.0,,,,,,,,,,91.8,,False,,False,False,,,,False,,True,,False,,False,,,False,False,,False,,,,,,,,,,False
47025,388,189.0,,211.4,,218.0,255.0,,,,79.5,,256.0,,498.9,,140.4,151.0,,234.0,219.9,,300.0,,,,,,,,,,196.2,-199.0,,-176.6,,-170.0,-133.0,,,,-308.5,,-132.0,,110.9,,-247.6,-237.0,,-154.0,-168.1,,-88.0,,,,,,,,,,-191.8,,True,,True,True,,,,False,,True,,True,,False,False,,True,True,,True,,,,,,,,,,True
47027,116,81.0,,83.1,,80.0,34.0,,,,42.3,,61.0,,81.8,,28.3,,,43.0,84.7,,114.0,,,,,,,,,,99.9,-35.0,,-32.9,,-36.0,-82.0,,,,-73.7,,-55.0,,-34.2,,-87.7,,,-73.0,-31.3,,-2.0,,,,,,,,,,-16.1,,True,,False,False,,,,False,,False,,True,,False,,,False,True,,True,,,,,,,,,,True
47029,351,396.0,,395.5,,395.0,532.0,,,,200.4,,295.0,,218.3,,240.9,467.0,,396.0,432.5,,528.0,,,,,346.4,,,,,444.3,45.0,,44.5,,44.0,181.0,,,,-150.6,,-56.0,,-132.7,,-110.1,116.0,,45.0,81.5,,177.0,,,,,-4.6,,,,,93.3,,True,,True,False,,,,False,,False,,False,,False,False,,False,False,,False,,,,,True,,,,,False
47031,762,543.0,,546.3,,550.0,508.0,,,,302.7,,681.0,,356.0,,354.4,572.5,,433.0,578.1,,664.0,,,,,662.7,,,,,654.3,-219.0,,-215.7,,-212.0,-254.0,,,,-459.3,,-81.0,,-406.0,,-407.6,-189.5,,-329.0,-183.9,,-98.0,,,,,-99.3,,,,,-107.7,,True,,True,False,,,,False,,True,,False,,False,True,,False,True,,True,,,,,True,,,,,True
47033,155,120.0,,100.7,,125.0,157.0,,,,100.5,,158.0,,58.4,,127.8,,,134.0,160.4,,116.0,,,,,93.8,,,,,187.6,-35.0,,-54.3,,-30.0,2.0,,,,-54.5,,3.0,,-96.6,,-27.2,,,-21.0,5.4,,-39.0,,,,,-61.2,,,,,32.6,,False,,True,True,,,,False,,True,,False,,True,,,True,True,,False,,,,,False,,,,,True
47035,647,774.0,,763.4,,804.0,1074.0,,,,341.6,,490.0,,1727.8,,382.1,739.0,,1095.0,930.8,,1265.0,,,,,503.9,,,,,1239.2,127.0,,116.4,,157.0,427.0,,,,-305.4,,-157.0,,1080.8,,-264.9,92.0,,448.0,283.8,,618.0,,,,,-143.1,,,,,592.2,,True,,False,False,,,,False,,False,,False,,False,True,,False,False,,False,,,,,False,,,,,False
47037,8369,7467.0,,7692.7,11088.6,8355.0,13371.0,,,,8054.2,,4940.0,,12615.7,,6982.5,9012.5,,8398.5,10109.9,,12516.0,,,,,6193.1,8166.0,,,,8962.4,-902.0,,-676.3,2719.6,-14.0,5002.0,,,,-314.8,,-3429.0,,4246.7,,-1386.5,643.5,,29.5,1740.9,,4147.0,,,,,-2175.9,-203.0,,,,593.4,,True,False,True,False,,,,True,,False,,False,,False,True,,True,False,,False,,,,,False,True,,,,True
