,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01093,200,134.0,,122.2,,122.0,160.0,,,,,198.0,170.7,,,269.0,,104.0,,84.5,,111.0,136.3,,149.0,220.0,,,,,103.6,159.9,,,,,127.8,-66.0,,-77.8,,-78.0,-40.0,,,,,-2.0,-29.3,,,69.0,,-96.0,,-115.5,,-89.0,-63.7,,-51.0,20.0,,,,,-96.4,-40.1,,,,,-72.2,,False,,False,True,,,,,True,True,,,False,,False,,False,,False,True,,True,True,,,,,False,True,,,,,False
01095,1353,934.0,,933.2,,945.0,1163.0,,,,,1224.9,910.5,,,783.0,,1578.5,,624.5,,1421.0,954.9,,1323.0,1179.0,,,,,623.8,832.7,,,,,1155.8,-419.0,,-419.8,,-408.0,-190.0,,,,,-128.1,-442.5,,,-570.0,,225.5,,-728.5,,68.0,-398.1,,-30.0,-174.0,,,,,-729.2,-520.3,,,,,-197.2,,False,,True,True,,,,,True,False,,,False,,True,,False,,True,True,,True,True,,,,,False,False,,,,,True
01097,1575,1488.0,,1808.5,2058.2,1677.0,4608.0,,,,,2550.2,1266.4,,,1957.0,,1434.4,,1392.7,,2027.0,1979.4,,2168.0,2515.0,,,,,1026.0,1743.0,1259.0,,,,1484.6,-87.0,,233.5,483.2,102.0,3033.0,,,,,975.2,-308.6,,,382.0,,-140.6,,-182.3,,452.0,404.4,,593.0,940.0,,,,,-549.0,168.0,-316.0,,,,-90.4,,False,False,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
01099,90,86.0,,84.9,,85.0,66.0,,,,,123.6,107.1,,,109.0,,72.9,,41.0,,93.0,87.8,,115.0,145.0,,,,,,67.0,,,,,96.5,-4.0,,-5.1,,-5.0,-24.0,,,,,33.6,17.1,,,19.0,,-17.1,,-49.0,,3.0,-2.2,,25.0,55.0,,,,,,-23.0,,,,,6.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,,False,,,,,False
01101,967,848.0,,888.3,,839.0,997.0,,,,,1733.0,829.7,,,1068.0,,820.2,,918.4,,706.0,860.0,,827.0,1343.0,,,,,726.8,1211.5,632.0,,,,876.8,-119.0,,-78.7,,-128.0,30.0,,,,,766.0,-137.3,,,101.0,,-146.8,,-48.6,,-261.0,-107.0,,-140.0,376.0,,,,,-240.2,244.5,-335.0,,,,-90.2,,True,,False,True,,,,,False,False,,,True,,False,,True,,False,True,,False,False,,,,,False,False,False,,,,True
01103,1481,1396.0,,1416.1,,1398.0,1777.0,,,,,1574.4,1417.5,,,965.0,,1505.1,,781.7,,1708.0,1443.9,,1840.0,1656.0,,,,,949.2,1804.2,,,,,1473.1,-85.0,,-64.9,,-83.0,296.0,,,,,93.4,-63.5,,,-516.0,,24.1,,-699.3,,227.0,-37.1,,359.0,175.0,,,,,-531.8,323.2,,,,,-7.9,,True,,True,False,,,,,False,True,,,False,,True,,False,,False,True,,False,False,,,,,False,False,,,,,True
01105,40,54.0,,51.1,,43.0,0.0,,,,,88.1,82.9,,,43.0,,22.9,,20.6,,44.0,67.4,,78.0,79.0,,,,,,63.0,,,,,39.6,14.0,,11.1,,3.0,-40.0,,,,,48.1,42.9,,,3.0,,-17.1,,-19.4,,4.0,27.4,,38.0,39.0,,,,,,23.0,,,,,-0.4,,True,,True,False,,,,,False,False,,,True,,False,,False,,True,False,,False,False,,,,,,False,,,,,True
01107,173,132.0,,137.6,,121.0,73.0,,,,,226.9,194.9,,,131.0,,62.2,,99.4,,137.0,142.5,,149.0,173.0,,,,,90.3,84.3,,,,,108.4,-41.0,,-35.4,,-52.0,-100.0,,,,,53.9,21.9,,,-42.0,,-110.8,,-73.6,,-36.0,-30.5,,-24.0,0.0,,,,,-82.7,-88.7,,,,,-64.6,,True,,False,False,,,,,False,True,,,False,,False,,False,,True,True,,True,True,,,,,False,False,,,,,False
01109,129,78.0,,66.7,,85.0,82.0,,,,,216.9,128.2,,,182.0,,121.5,,83.9,,107.0,138.0,,107.0,178.0,,,,,68.0,163.2,,,,,86.9,-51.0,,-62.3,,-44.0,-47.0,,,,,87.9,-0.8,,,53.0,,-7.5,,-45.1,,-22.0,9.0,,-22.0,49.0,,,,,-61.0,34.2,,,,,-42.1,,False,,True,True,,,,,False,True,,,False,,True,,True,,True,True,,True,True,,,,,False,True,,,,,True
01111,93,102.0,,106.2,,94.0,62.0,,,,,154.7,156.1,,,141.0,,204.4,,52.4,,70.0,93.3,,156.0,175.0,,,,,,119.0,,,,,87.6,9.0,,13.2,,1.0,-31.0,,,,,61.7,63.1,,,48.0,,111.4,,-40.6,,-23.0,0.3,,63.0,82.0,,,,,,26.0,,,,,-5.4,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,True
01113,192,200.0,,204.7,,218.0,159.0,,,,,270.0,249.9,,,295.0,,519.4,,118.7,,367.0,247.2,,251.0,301.0,,,,,152.2,291.7,,,,,226.3,8.0,,12.7,,26.0,-33.0,,,,,78.0,57.9,,,103.0,,327.4,,-73.3,,175.0,55.2,,59.0,109.0,,,,,-39.8,99.7,,,,,34.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,,,,,False
01115,803,442.0,,441.8,,442.0,370.0,,,,,712.2,578.4,,,506.0,,293.0,,333.1,,528.5,475.7,,494.0,647.0,,,,,297.6,483.1,,,,,465.2,-361.0,,-361.2,,-361.0,-433.0,,,,,-90.8,-224.6,,,-297.0,,-510.0,,-469.9,,-274.5,-327.3,,-309.0,-156.0,,,,,-505.4,-319.9,,,,,-337.8,,False,,False,False,,,,,True,True,,,True,,False,,False,,True,True,,True,True,,,,,False,True,,,,,True
01117,1821,1432.0,,1420.6,,1432.0,1402.0,,,,,2006.0,1395.9,,,1125.0,,2052.0,,836.1,,1671.0,1416.3,,2079.0,1907.0,,,,,917.7,1698.9,1643.0,,,,1605.1,-389.0,,-400.4,,-389.0,-419.0,,,,,185.0,-425.1,,,-696.0,,231.0,,-984.9,,-150.0,-404.7,,258.0,86.0,,,,,-903.3,-122.1,-178.0,,,,-215.9,,False,,False,False,,,,,True,False,,,False,,True,,False,,True,False,,True,True,,,,,False,True,True,,,,True
01119,60,50.0,,49.7,,50.0,14.0,,,,,89.2,64.6,,,51.0,,72.8,,28.6,,42.0,42.8,,70.0,83.0,,,,,,57.1,,,,,58.0,-10.0,,-10.3,,-10.0,-46.0,,,,,29.2,4.6,,,-9.0,,12.8,,-31.4,,-18.0,-17.2,,10.0,23.0,,,,,,-2.9,,,,,-2.0,,False,,False,False,,,,,False,True,,,True,,False,,False,,False,False,,False,False,,,,,,True,,,,,True
01121,593,396.0,,411.7,,396.0,268.0,,,,,545.1,461.4,,,498.0,,560.6,,277.8,,465.0,403.6,,529.0,633.0,,,,,259.0,339.5,,,,,269.4,-197.0,,-181.3,,-197.0,-325.0,,,,,-47.9,-131.6,,,-95.0,,-32.4,,-315.2,,-128.0,-189.4,,-64.0,40.0,,,,,-334.0,-253.5,,,,,-323.6,,True,,False,False,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,False,False,,,,,False
01123,247,178.0,,179.6,,172.0,25.0,,,,,268.0,239.3,,,210.0,,267.7,,181.8,,143.0,166.1,,272.0,306.0,,,,,107.8,165.8,,,,,207.8,-69.0,,-67.4,,-75.0,-222.0,,,,,21.0,-7.7,,,-37.0,,20.7,,-65.2,,-104.0,-80.9,,25.0,59.0,,,,,-139.2,-81.2,,,,,-39.2,,True,,False,False,,,,,True,True,,,True,,True,,True,,False,False,,True,True,,,,,False,False,,,,,True
01125,1709,1260.0,,1241.5,1664.4,1353.0,2023.0,,,,,2081.9,1193.5,,,1403.0,,1826.0,,1068.8,,1412.0,1481.9,,1824.0,1764.0,,,,,1123.6,1388.1,1322.0,,,,1343.8,-449.0,,-467.5,-44.6,-356.0,314.0,,,,,372.9,-515.5,,,-306.0,,117.0,,-640.2,,-297.0,-227.1,,115.0,55.0,,,,,-585.4,-320.9,-387.0,,,,-365.2,,False,True,True,True,,,,,True,False,,,True,,True,,False,,True,True,,True,True,,,,,False,True,True,,,,True
01127,492,360.0,,366.6,,345.0,291.0,,,,,579.6,452.5,,,552.0,,415.2,,282.9,,327.0,364.3,,473.0,553.0,,,,,266.5,293.9,,,,,331.5,-132.0,,-125.4,,-147.0,-201.0,,,,,87.6,-39.5,,,60.0,,-76.8,,-209.1,,-165.0,-127.7,,-19.0,61.0,,,,,-225.5,-198.1,,,,,-160.5,,True,,False,False,,,,,True,True,,,True,,True,,False,,False,True,,True,True,,,,,False,False,,,,,False
01129,49,54.0,,71.7,,54.0,0.0,,,,,133.9,109.4,,,108.0,,25.4,,51.3,,71.0,76.4,,52.0,106.0,,,,,,54.2,,,,,35.6,5.0,,22.7,,5.0,-49.0,,,,,84.9,60.4,,,59.0,,-23.6,,2.3,,22.0,27.4,,3.0,57.0,,,,,,5.2,,,,,-13.4,,False,,False,False,,,,,False,False,,,False,,False,,True,,False,False,,True,False,,,,,,False,,,,,False
01131,41,32.0,,32.3,,32.0,0.0,,,,,77.5,46.3,,,40.0,,20.1,,21.9,,24.0,38.0,,46.0,63.0,,,,,,38.9,,,,,39.3,-9.0,,-8.7,,-9.0,-41.0,,,,,36.5,5.3,,,-1.0,,-20.9,,-19.1,,-17.0,-3.0,,5.0,22.0,,,,,,-2.1,,,,,-1.7,,True,,False,False,,,,,False,True,,,True,,False,,False,,False,True,,True,False,,,,,,True,,,,,True
01133,262,160.0,,160.9,,165.0,123.0,,,,,243.2,213.3,,,241.0,,285.0,,96.2,,179.0,171.2,,244.0,239.0,,,,,127.1,172.6,,,,,170.9,-102.0,,-101.1,,-97.0,-139.0,,,,,-18.8,-48.7,,,-21.0,,23.0,,-165.8,,-83.0,-90.8,,-18.0,-23.0,,,,,-134.9,-89.4,,,,,-91.1,,True,,True,False,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,False,True,,,,,True
02013,21,2.0,,2.3,,3.0,0.0,,,,,5.2,7.2,,,,,3.3,,2.2,,3.0,3.5,,,7.0,,,,,,,,,,,5.0,-19.0,,-18.7,,-18.0,-21.0,,,,,-15.8,-13.8,,,,,-17.7,,-18.8,,-18.0,-17.5,,,-14.0,,,,,,,,,,,-16.0,,True,,True,False,,,,,True,True,,,,,True,,True,,True,True,,,True,,,,,,,,,,,True
02016,6,2.0,,2.2,,2.0,0.0,,,,,18.3,23.0,,,,,1.3,,1.1,,3.0,1.8,,4.0,12.0,,,,,,12.7,,,,,2.3,-4.0,,-3.8,,-4.0,-6.0,,,,,12.3,17.0,,,,,-4.7,,-4.9,,-3.0,-4.2,,-2.0,6.0,,,,,,6.7,,,,,-3.7,,True,,False,False,,,,,False,False,,,,,False,,False,,True,False,,True,False,,,,,,False,,,,,True
02020,3794,4834.0,,4789.2,5003.3,4799.0,4454.0,,,,,5466.5,4627.3,,,,,7819.8,,2314.7,,5516.0,4253.7,,4679.0,4851.0,,,,,3018.9,5244.7,4930.0,,,,4969.9,1040.0,,995.2,1209.3,1005.0,660.0,,,,,1672.5,833.3,,,,,4025.8,,-1479.3,,1722.0,459.7,,885.0,1057.0,,,,,-775.1,1450.7,1136.0,,,,1175.9,,True,False,True,True,,,,,False,True,,,,,False,,False,,False,True,,True,False,,,,,True,False,False,,,,False
02050,563,476.0,,482.4,,461.0,0.0,,,,,501.9,536.2,,,,,194.4,,157.6,,581.0,448.1,,535.0,511.0,,,,,,556.9,,,,,500.6,-87.0,,-80.6,,-102.0,-563.0,,,,,-61.1,-26.8,,,,,-368.6,,-405.4,,18.0,-114.9,,-28.0,-52.0,,,,,,-6.1,,,,,-62.4,,True,,False,False,,,,,True,True,,,,,False,,False,,True,False,,True,True,,,,,,True,,,,,True
02060,0,0.0,,0.0,,0.0,0.0,,,,,8.9,0.4,,,,,0.0,,0.0,,,0.0,,0.0,2.0,,,,,,,,,,,2.1,0.0,,0.0,,0.0,0.0,,,,,8.9,0.4,,,,,0.0,,0.0,,,0.0,,0.0,2.0,,,,,,,,,,,2.1,,True,,True,True,,,,,False,False,,,,,True,,True,,,True,,True,False,,,,,,,,,,,False
02068,7,4.0,,2.6,,3.0,0.0,,,,,11.7,12.2,,,,,1.5,,5.9,,7.0,4.0,,9.0,9.0,,,,,,33.2,,,,,3.9,-3.0,,-4.4,,-4.0,-7.0,,,,,4.7,5.2,,,,,-5.5,,-1.1,,0.0,-3.0,,2.0,2.0,,,,,,26.2,,,,,-3.1,,False,,False,False,,,,,False,False,,,,,False,,True,,True,False,,True,True,,,,,,False,,,,,False
02070,14,28.0,,28.3,,15.0,0.0,,,,,35.8,63.9,,,,,6.8,,12.2,,13.0,24.7,,34.0,36.0,,,,,,68.8,,,,,16.2,14.0,,14.3,,1.0,-14.0,,,,,21.8,49.9,,,,,-7.2,,-1.8,,-1.0,10.7,,20.0,22.0,,,,,,54.8,,,,,2.2,,False,,True,False,,,,,False,False,,,,,True,,True,,True,True,,False,False,,,,,,False,,,,,True
02090,585,634.0,,618.7,,663.0,707.0,,,,,919.7,900.7,,,,,705.1,,332.5,,663.0,727.6,,,855.0,,,,,510.6,629.0,,,,,668.7,49.0,,33.7,,78.0,122.0,,,,,334.7,315.7,,,,,120.1,,-252.5,,78.0,142.6,,,270.0,,,,,-74.4,44.0,,,,,83.7,,True,,False,False,,,,,False,False,,,,,False,,False,,False,False,,,False,,,,,False,True,,,,,False
02100,1,0.0,,0.1,,0.0,0.0,,,,,3.2,3.3,,,,,0.1,,0.3,,2.0,0.5,,1.0,5.0,,,,,,,,,,,1.5,-1.0,,-0.9,,-1.0,-1.0,,,,,2.2,2.3,,,,,-0.9,,-0.7,,1.0,-0.5,,0.0,4.0,,,,,,,,,,,0.5,,True,,False,False,,,,,False,False,,,,,True,,True,,False,True,,True,False,,,,,,,,,,,True
02105,0,0.0,,0.0,,0.0,0.0,,,,,,0.7,,,,,0.0,,0.7,,,0.0,,0.0,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.7,,,,,0.0,,0.7,,,0.0,,0.0,,,,,,,,,,,,,,True,,True,True,,,,,,False,,,,,True,,False,,,True,,True,,,,,,,,,,,,
02110,121,108.0,,106.2,,111.0,146.0,,,,,199.5,183.2,,,,,132.4,,72.2,,106.0,124.2,,110.0,117.0,,,,,,,,,,,78.6,-13.0,,-14.8,,-10.0,25.0,,,,,78.5,62.2,,,,,11.4,,-48.8,,-15.0,3.2,,-11.0,-4.0,,,,,,,,,,,-42.4,,False,,True,False,,,,,False,False,,,,,True,,False,,False,True,,True,True,,,,,,,,,,,False
02122,851,802.0,,781.4,,795.0,1080.0,,,,,871.8,962.1,,,,,781.7,,359.1,,954.0,821.2,,1053.0,944.0,,,,,509.8,676.6,,,,,980.6,-49.0,,-69.6,,-56.0,229.0,,,,,20.8,111.1,,,,,-69.3,,-491.9,,103.0,-29.8,,202.0,93.0,,,,,-341.2,-174.4,,,,,129.6,,False,,False,False,,,,,True,False,,,,,False,,False,,False,True,,False,False,,,,,False,False,,,,,False
02130,28,40.0,,50.9,,31.0,25.0,,,,,49.4,64.0,,,,,21.7,,11.3,,6.0,37.6,,56.0,64.0,,,,,,,,,,,40.1,12.0,,22.9,,3.0,-3.0,,,,,21.4,36.0,,,,,-6.3,,-16.7,,-22.0,9.6,,28.0,36.0,,,,,,,,,,,12.1,,False,,True,True,,,,,False,False,,,,,True,,False,,False,True,,False,False,,,,,,,,,,,False
02150,218,114.0,,108.7,,99.0,0.0,,,,,99.1,169.5,,,,,143.7,,30.4,,155.0,90.1,,123.0,124.0,,,,,,139.8,,,,,79.0,-104.0,,-109.3,,-119.0,-218.0,,,,,-118.9,-48.5,,,,,-74.3,,-187.6,,-63.0,-127.9,,-95.0,-94.0,,,,,,-78.2,,,,,-139.0,,False,,False,False,,,,,False,True,,,,,True,,False,,True,False,,True,True,,,,,,True,,,,,False
02158,78,58.0,,54.4,,35.0,11.0,,,,,,145.1,,,,,4.3,,,,17.0,55.3,,31.0,,,,,,,,,,,,,-20.0,,-23.6,,-43.0,-67.0,,,,,,67.1,,,,,-73.7,,,,-61.0,-22.7,,-47.0,,,,,,,,,,,,,,False,,False,False,,,,,,False,,,,,False,,,,False,False,,False,,,,,,,,,,,,
02164,7,24.0,,23.5,,17.0,0.0,,,,,0.9,30.5,,,,,52.7,,3.5,,15.0,,,31.0,27.0,,,,,,48.2,,,,,14.1,17.0,,16.5,,10.0,-7.0,,,,,-6.1,23.5,,,,,45.7,,-3.5,,8.0,,,24.0,20.0,,,,,,41.2,,,,,7.1,,True,,True,True,,,,,True,False,,,,,False,,True,,True,,,False,False,,,,,,False,,,,,True
02170,2186,504.0,,488.7,,484.0,417.0,,,,,861.8,765.6,,,,,208.0,,480.7,,290.0,515.1,,466.0,652.0,,,,,511.0,512.2,,,,,625.3,-1682.0,,-1697.3,,-1702.0,-1769.0,,,,,-1324.2,-1420.4,,,,,-1978.0,,-1705.3,,-1896.0,-1670.9,,-1720.0,-1534.0,,,,,-1675.0,-1673.8,,,,,-1560.7,,False,,False,False,,,,,True,True,,,,,False,,False,,False,True,,False,True,,,,,True,True,,,,,True
02180,63,40.0,,39.6,,34.0,0.0,,,,,55.3,80.2,,,,,20.5,,19.4,,35.0,43.5,,52.0,52.0,,,,,,54.3,,,,,33.2,-23.0,,-23.4,,-29.0,-63.0,,,,,-7.7,17.2,,,,,-42.5,,-43.6,,-28.0,-19.5,,-11.0,-11.0,,,,,,-8.7,,,,,-29.8,,False,,False,False,,,,,True,True,,,,,False,,False,,False,True,,True,True,,,,,,True,,,,,False
02185,140,60.0,,68.4,,56.0,0.0,,,,,118.3,121.4,,,,,21.0,,47.7,,53.0,70.6,,70.0,78.0,,,,,,94.4,,,,,68.1,-80.0,,-71.6,,-84.0,-140.0,,,,,-21.7,-18.6,,,,,-119.0,,-92.3,,-87.0,-69.4,,-70.0,-62.0,,,,,,-45.6,,,,,-71.9,,True,,False,False,,,,,True,True,,,,,False,,False,,False,True,,True,True,,,,,,True,,,,,True
02188,34,64.0,,61.6,,49.0,0.0,,,,,90.5,147.0,,,,,8.9,,35.8,,52.0,59.9,,87.0,73.0,,,,,,125.5,,,,,46.0,30.0,,27.6,,15.0,-34.0,,,,,56.5,113.0,,,,,-25.1,,1.8,,18.0,25.9,,53.0,39.0,,,,,,91.5,,,,,12.0,,True,,True,False,,,,,False,False,,,,,True,,True,,True,True,,False,False,,,,,,False,,,,,True
02195,3,2.0,,1.9,,1.0,0.0,,,,,3.9,7.4,,,,,4.4,,0.2,,1.0,0.9,,4.0,8.0,,,,,,,,,,,,-1.0,,-1.1,,-2.0,-3.0,,,,,0.9,4.4,,,,,1.4,,-2.8,,-2.0,-2.1,,1.0,5.0,,,,,,,,,,,,,False,,False,False,,,,,True,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,,,
02198,13,4.0,,3.1,,4.0,0.0,,,,,9.0,8.0,,,,,4.3,,5.3,,4.0,3.4,,10.0,,,,,,,,,,,,,-9.0,,-9.9,,-9.0,-13.0,,,,,-4.0,-5.0,,,,,-8.7,,-7.7,,-9.0,-9.6,,-3.0,,,,,,,,,,,,,,False,,False,False,,,,,True,True,,,,,True,,True,,False,False,,True,,,,,,,,,,,,
02220,70,68.0,,67.1,,68.0,9.0,,,,,66.9,85.8,,,,,86.8,,17.4,,103.0,63.0,,79.0,79.0,,,,,,,,,,,96.6,-2.0,,-2.9,,-2.0,-61.0,,,,,-3.1,15.8,,,,,16.8,,-52.6,,33.0,-7.0,,9.0,9.0,,,,,,,,,,,26.6,,False,,False,False,,,,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,,,False
02230,2,4.0,,4.3,,0.0,0.0,,,,,3.0,7.7,,,,,0.0,,2.4,,,0.4,,,,,,,,,,,,,,,2.0,,2.3,,-2.0,-2.0,,,,,1.0,5.7,,,,,-2.0,,0.4,,,-1.6,,,,,,,,,,,,,,,,False,,False,False,,,,,True,False,,,,,True,,True,,,True,,,,,,,,,,,,,,
02240,106,140.0,,136.5,,142.0,0.0,,,,,129.5,165.9,,,,,197.2,,38.7,,532.0,163.7,,185.0,143.0,,,,,,132.3,,,,,115.6,34.0,,30.5,,36.0,-106.0,,,,,23.5,59.9,,,,,91.2,,-67.3,,426.0,57.7,,79.0,37.0,,,,,,26.3,,,,,9.6,,True,,False,False,,,,,True,False,,,,,False,,False,,False,False,,False,False,,,,,,True,,,,,True
02261,44,40.0,,39.5,,39.0,,,,,,59.8,62.3,,,,,20.0,,36.2,,37.0,46.5,,42.0,56.0,,,,,,51.1,,,,,37.5,-4.0,,-4.5,,-5.0,,,,,,15.8,18.3,,,,,-24.0,,-7.8,,-7.0,2.5,,-2.0,12.0,,,,,,7.1,,,,,-6.5,,False,,False,,,,,,False,False,,,,,False,,False,,False,True,,True,False,,,,,,False,,,,,False
02275,2,2.0,,2.0,,1.0,0.0,,,,,3.1,2.8,,,,,1077.3,,0.7,,0.0,1.0,,1.0,,,,,,,,,,,,,0.0,,0.0,,-1.0,-2.0,,,,,1.1,0.8,,,,,1075.3,,-1.3,,-2.0,-1.0,,-1.0,,,,,,,,,,,,,,False,,False,False,,,,,False,False,,,,,False,,False,,False,False,,False,,,,,,,,,,,,
02282,6,6.0,,5.5,,4.0,0.0,,,,,,11.4,,,,,63.2,,0.0,,4.0,3.9,,9.0,8.0,,,,,,,,,,,4.4,0.0,,-0.5,,-2.0,-6.0,,,,,,5.4,,,,,57.2,,-6.0,,-2.0,-2.1,,3.0,2.0,,,,,,,,,,,-1.6,,False,,False,False,,,,,,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,,,False
02290,32,32.0,,30.8,,29.0,,,,,,38.3,34.8,,,,,21.7,,5.8,,29.0,33.7,,29.0,36.0,,,,,,60.6,,,,,25.5,0.0,,-1.2,,-3.0,,,,,,6.3,2.8,,,,,-10.3,,-26.2,,-3.0,1.7,,-3.0,4.0,,,,,,28.6,,,,,-6.5,,False,,False,,,,,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
04001,937,1044.0,,1094.7,,964.0,537.0,,,,,1050.3,1293.8,,,907.0,,1568.3,,610.4,,1386.5,1035.7,,1202.0,991.0,,,,,709.1,668.0,,,,,737.8,107.0,,157.7,,27.0,-400.0,,,,,113.3,356.8,,,-30.0,,631.3,,-326.6,,449.5,98.7,,265.0,54.0,,,,,-227.9,-269.0,,,,,-199.2,,False,,True,False,,,,,False,False,,,True,,False,,False,,False,True,,False,True,,,,,False,False,,,,,False
04003,1173,800.0,,787.8,,761.0,1195.0,,,,,568.3,1145.9,,,555.0,,521.0,,1038.2,,1919.5,822.9,,1134.0,929.0,,,,,540.2,745.6,,,,,666.1,-373.0,,-385.2,,-412.0,22.0,,,,,-604.7,-27.1,,,-618.0,,-652.0,,-134.8,,746.5,-350.1,,-39.0,-244.0,,,,,-632.8,-427.4,,,,,-506.9,,False,,False,True,,,,,False,True,,,False,,False,,True,,False,True,,True,True,,,,,False,False,,,,,False
04005,1221,1234.0,,1246.6,,1144.0,1097.0,,,,,1670.5,1629.8,,,909.0,,658.0,,785.7,,1144.0,1185.8,,1571.0,1307.0,,,,,857.4,1081.0,1299.0,,,,1166.0,13.0,,25.6,,-77.0,-124.0,,,,,449.5,408.8,,,-312.0,,-563.0,,-435.3,,-77.0,-35.2,,350.0,86.0,,,,,-363.6,-140.0,78.0,,,,-55.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
04007,650,530.0,,522.4,,388.0,514.0,,,,,601.2,911.0,,,330.0,,276.6,,380.4,,322.0,481.3,,742.0,582.0,,,,,373.9,557.3,,,,,379.7,-120.0,,-127.6,,-262.0,-136.0,,,,,-48.8,261.0,,,-320.0,,-373.4,,-269.6,,-328.0,-168.7,,92.0,-68.0,,,,,-276.1,-92.7,,,,,-270.3,,False,,False,False,,,,,True,False,,,False,,False,,False,,False,False,,True,True,,,,,False,True,,,,,False
04009,467,450.0,,440.3,,411.0,570.0,,,,,603.7,702.3,,,231.0,,304.3,,284.2,,402.0,483.6,,628.0,533.0,,,,,260.8,458.7,,,,,419.6,-17.0,,-26.7,,-56.0,103.0,,,,,136.7,235.3,,,-236.0,,-162.7,,-182.8,,-65.0,16.6,,161.0,66.0,,,,,-206.2,-8.3,,,,,-47.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,False,True,,,,,False
