,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
50015,0,2.0,2.0,,0.0,0.0,,,,,,1.0,1.4,,0.1,0.3,0.0,,0.0,,1.9,,,,1.0,,2.0,2.0,,0.0,0.0,,,,,,1.0,1.4,,0.1,0.3,0.0,,0.0,,1.9,,,,1.0,,True,,True,True,,,,,,True,True,,True,True,True,,True,,True,,,,True,
50017,0,3.0,2.9,,1.0,1.0,,,,,,2.0,1.8,,0.0,0.8,,,1.8,,,,,,3.0,,3.0,2.9,,1.0,1.0,,,,,,2.0,1.8,,0.0,0.8,,,1.8,,,,,,3.0,,True,,True,True,,,,,,True,True,,True,True,,,True,,,,,,False,
50019,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.0,0.1,0.0,,0.1,,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.6,,0.0,0.1,0.0,,0.1,,0.0,,,,0.0,,True,,True,True,,,,,,True,False,,False,False,True,,False,,False,,,,True,
50021,9,2.0,3.4,,2.0,1.0,,,,,,3.0,17.5,,0.1,0.8,6.0,,6.6,,2.9,,,,2.0,,-7.0,-5.6,,-7.0,-8.0,,,,,,-6.0,8.5,,-8.9,-8.2,-3.0,,-2.4,,-6.1,,,,-7.0,,True,,False,False,,,,,,True,False,,False,False,True,,True,,True,,,,False,
50023,2,2.0,2.9,,1.0,1.0,,,,,,3.0,10.5,,0.2,0.7,,,1.2,,2.1,,,,3.0,,0.0,0.9,,-1.0,-1.0,,,,,,1.0,8.5,,-1.8,-1.3,,,-0.8,,0.1,,,,1.0,,False,,False,False,,,,,,False,False,,False,False,,,False,,False,,,,False,
50025,9,9.0,8.5,,3.0,0.0,,,,,,2.0,10.0,,1.1,4.5,11.0,,10.1,,9.7,,,,7.0,,0.0,-0.5,,-6.0,-9.0,,,,,,-7.0,1.0,,-7.9,-4.5,2.0,,1.1,,0.7,,,,-2.0,,False,,False,False,,,,,,False,False,,False,False,False,,False,,False,,,,False,
50027,3,0.0,0.1,,0.0,0.0,,,,,,4.0,4.5,,0.2,0.2,0.0,,1.2,,0.3,,,,1.0,,-3.0,-2.9,,-3.0,-3.0,,,,,,1.0,1.5,,-2.8,-2.8,-3.0,,-1.8,,-2.7,,,,-2.0,,True,,False,False,,,,,,True,True,,True,True,False,,True,,True,,,,True,
51001,8,15.0,15.0,,9.0,7.0,,,,,,26.0,22.3,,2.5,10.4,22.0,,0.5,,11.8,,,,15.0,22.6,7.0,7.0,,1.0,-1.0,,,,,,18.0,14.3,,-5.5,2.4,14.0,,-7.5,,3.8,,,,7.0,14.6,False,,True,True,,,,,,False,False,,True,True,False,,False,,True,,,,False,False
51003,67,65.0,64.3,,56.0,61.0,,,,,,54.0,68.0,,33.9,55.5,52.0,,56.3,,62.4,,,,64.0,72.6,-2.0,-2.7,,-11.0,-6.0,,,,,,-13.0,1.0,,-33.1,-11.5,-15.0,,-10.7,,-4.6,,,,-3.0,5.6,False,,False,False,,,,,,False,True,,False,False,False,,False,,False,,,,False,False
51005,3,2.0,0.9,,1.0,0.0,,,,,,4.0,3.9,,1.1,0.8,,,0.0,,2.5,,,,0.0,2.2,-1.0,-2.1,,-2.0,-3.0,,,,,,1.0,0.9,,-1.9,-2.2,,,-3.0,,-0.5,,,,-3.0,-0.8,False,,False,False,,,,,,False,True,,False,False,,,False,,True,,,,False,True
51007,6,9.0,9.8,,5.0,7.0,,,,,,5.0,8.0,,2.3,4.0,6.0,,2.9,,9.5,,,,9.0,6.2,3.0,3.8,,-1.0,1.0,,,,,,-1.0,2.0,,-3.7,-2.0,0.0,,-3.1,,3.5,,,,3.0,0.2,False,,True,True,,,,,,True,True,,False,True,True,,False,,False,,,,False,True
51009,30,47.0,47.8,,37.0,43.0,,,,,,15.0,44.3,,28.0,39.4,39.0,,34.3,,49.3,,,,43.0,59.9,17.0,17.8,,7.0,13.0,,,,,,-15.0,14.3,,-2.0,9.4,9.0,,4.3,,19.3,,,,13.0,29.9,False,,True,True,,,,,,True,True,,True,True,True,,True,,False,,,,True,False
51011,33,28.0,28.0,,27.0,34.0,,,,,,6.0,23.0,,21.2,26.9,,,52.4,,30.5,,,,32.0,16.0,-5.0,-5.0,,-6.0,1.0,,,,,,-27.0,-10.0,,-11.8,-6.1,,,19.4,,-2.5,,,,-1.0,-17.0,False,,False,True,,,,,,False,False,,False,False,,,False,,True,,,,True,False
51013,156,161.0,159.4,,156.0,154.0,,,,,,149.0,147.3,,119.6,155.8,157.0,,261.2,,173.8,176.0,,,169.0,146.1,5.0,3.4,,0.0,-2.0,,,,,,-7.0,-8.7,,-36.4,-0.2,1.0,,105.2,,17.8,20.0,,,13.0,-9.9,True,,True,True,,,,,,False,False,,False,True,True,,False,,False,False,,,False,False
51015,20,35.0,34.9,,32.0,46.0,,,,,,31.0,66.5,,21.4,32.5,31.0,,47.7,,32.0,,,,37.0,32.0,15.0,14.9,,12.0,26.0,,,,,,11.0,46.5,,1.4,12.5,11.0,,27.7,,12.0,,,,17.0,12.0,True,,True,False,,,,,,True,False,,True,True,True,,False,,True,,,,False,True
51017,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.5,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.6,0.0,0.0,,0.0,0.0,,,,,,0.0,0.5,,,0.0,0.0,,0.0,,0.0,,,,0.0,1.6,True,,True,True,,,,,,True,False,,,False,True,,True,,False,,,,True,False
51019,66,70.0,70.2,,71.0,71.0,,,,,,42.0,105.0,,60.8,75.1,64.0,,86.5,,76.8,,,,82.0,81.3,4.0,4.2,,5.0,5.0,,,,,,-24.0,39.0,,-5.2,9.1,-2.0,,20.5,,10.8,,,,16.0,15.3,False,,False,False,,,,,,False,False,,False,False,True,,False,,False,,,,False,False
51021,8,8.0,9.4,,4.0,14.0,,,,,,3.0,9.2,,,2.5,0.0,,3.9,,,,,,5.0,6.3,0.0,1.4,,-4.0,6.0,,,,,,-5.0,1.2,,,-5.5,-8.0,,-4.1,,,,,,-3.0,-1.7,False,,False,False,,,,,,False,False,,,False,False,,False,,,,,,False,False
51023,21,6.0,7.3,,6.0,7.0,,,,,,13.0,17.3,,1.4,5.8,6.0,,6.5,,4.8,,,,6.0,8.9,-15.0,-13.7,,-15.0,-14.0,,,,,,-8.0,-3.7,,-19.6,-15.2,-15.0,,-14.5,,-16.2,,,,-15.0,-12.1,True,,False,True,,,,,,True,True,,False,False,False,,True,,False,,,,False,True
51025,20,16.0,17.5,,14.0,14.0,,,,,,16.0,22.0,,5.8,13.2,17.0,,13.2,,14.4,,,,13.0,18.9,-4.0,-2.5,,-6.0,-6.0,,,,,,-4.0,2.0,,-14.2,-6.8,-3.0,,-6.8,,-5.6,,,,-7.0,-1.1,True,,False,False,,,,,,False,True,,False,False,True,,False,,False,,,,False,True
51027,4,10.0,10.1,,6.0,7.0,,,,,,15.0,15.8,,1.9,4.9,8.0,,5.9,,9.2,,,,10.0,8.2,6.0,6.1,,2.0,3.0,,,,,,11.0,11.8,,-2.1,0.9,4.0,,1.9,,5.2,,,,6.0,4.2,False,,True,True,,,,,,False,False,,True,True,True,,True,,True,,,,False,True
51029,10,18.0,16.5,,14.0,14.0,,,,,,14.0,10.6,,5.4,13.1,20.0,,4.2,,16.2,,,,19.0,13.3,8.0,6.5,,4.0,4.0,,,,,,4.0,0.6,,-4.6,3.1,10.0,,-5.8,,6.2,,,,9.0,3.3,True,,True,True,,,,,,True,True,,True,True,False,,True,,True,,,,False,True
51031,25,45.0,50.0,,37.0,38.0,,,,,,28.0,69.0,,36.1,42.7,40.0,,24.5,,49.1,,,,48.0,53.0,20.0,25.0,,12.0,13.0,,,,,,3.0,44.0,,11.1,17.7,15.0,,-0.5,,24.1,,,,23.0,28.0,False,,True,True,,,,,,True,False,,True,True,True,,True,,False,,,,False,False
51033,18,19.0,18.9,,17.0,19.0,,,,,,15.0,30.9,,11.7,19.2,18.0,,15.2,,18.5,,,,16.0,14.9,1.0,0.9,,-1.0,1.0,,,,,,-3.0,12.9,,-6.3,1.2,0.0,,-2.8,,0.5,,,,-2.0,-3.1,True,,False,False,,,,,,False,False,,False,False,True,,False,,True,,,,False,False
51035,22,32.0,31.7,,24.0,24.0,,,,,,27.0,16.9,,14.7,23.4,29.0,,21.1,,29.6,,,,34.0,24.7,10.0,9.7,,2.0,2.0,,,,,,5.0,-5.1,,-7.3,1.4,7.0,,-0.9,,7.6,,,,12.0,2.7,True,,True,True,,,,,,True,True,,True,True,True,,True,,True,,,,False,True
51036,9,7.0,6.5,,5.0,4.0,,,,,,4.0,5.0,,5.3,9.2,,,1.4,,6.4,,,,9.0,4.7,-2.0,-2.5,,-4.0,-5.0,,,,,,-5.0,-4.0,,-3.7,0.2,,,-7.6,,-2.6,,,,0.0,-4.3,False,,False,False,,,,,,False,False,,False,True,,,False,,False,,,,True,False
51037,11,2.0,1.8,,1.0,0.0,,,,,,5.0,8.0,,0.9,0.5,,,2.5,,1.6,,,,2.0,2.6,-9.0,-9.2,,-10.0,-11.0,,,,,,-6.0,-3.0,,-10.1,-10.5,,,-8.4,,-9.4,,,,-9.0,-8.4,False,,False,False,,,,,,True,True,,False,False,,,True,,False,,,,False,True
51041,198,219.0,238.7,,191.0,191.0,,,,,,251.0,228.1,,163.7,234.9,252.0,,182.0,,192.8,168.0,,,227.0,168.4,21.0,40.7,,-7.0,-7.0,,,,,,53.0,30.1,,-34.3,36.9,54.0,,-16.0,,-5.2,-30.0,,,29.0,-29.6,False,,True,True,,,,,,False,False,,False,False,False,,True,,True,False,,,False,False
51043,4,2.0,1.9,,2.0,0.0,,,,,,6.0,4.7,,2.7,1.7,,,2.7,,2.0,,,,2.0,2.0,-2.0,-2.1,,-2.0,-4.0,,,,,,2.0,0.7,,-1.3,-2.3,,,-1.3,,-2.0,,,,-2.0,-2.0,False,,False,False,,,,,,False,True,,True,False,,,True,,False,,,,False,True
51045,0,3.0,3.3,,0.0,0.0,,,,,,1.0,2.9,,0.2,0.4,,,0.6,,,,,,3.0,2.4,3.0,3.3,,0.0,0.0,,,,,,1.0,2.9,,0.2,0.4,,,0.6,,,,,,3.0,2.4,False,,True,True,,,,,,True,True,,True,True,,,True,,,,,,False,True
51047,46,32.0,31.5,,32.0,34.0,,,,,,32.0,36.1,,17.3,32.7,38.0,,31.5,,30.6,,,,30.0,30.4,-14.0,-14.5,,-14.0,-12.0,,,,,,-14.0,-9.9,,-28.7,-13.3,-8.0,,-14.5,,-15.4,,,,-16.0,-15.6,False,,False,True,,,,,,False,True,,False,True,True,,False,,False,,,,False,False
51049,5,12.0,12.3,,5.0,8.0,,,,,,3.0,8.4,,1.9,5.8,6.0,,4.5,,11.1,,,,14.0,23.4,7.0,7.3,,0.0,3.0,,,,,,-2.0,3.4,,-3.1,0.8,1.0,,-0.5,,6.1,,,,9.0,18.4,False,,True,True,,,,,,True,True,,True,True,True,,True,,True,,,,False,False
51051,9,3.0,3.4,,4.0,5.0,,,,,,10.0,11.6,,,1.2,,,2.5,,,,,,3.0,4.7,-6.0,-5.6,,-5.0,-4.0,,,,,,1.0,2.6,,,-7.8,,,-6.5,,,,,,-6.0,-4.3,True,,True,True,,,,,,True,True,,,False,,,False,,,,,,False,True
51053,23,28.0,28.5,,23.0,28.0,,,,,,19.0,33.7,,10.9,19.0,22.0,,27.6,,26.7,,,,35.0,27.9,5.0,5.5,,0.0,5.0,,,,,,-4.0,10.7,,-12.1,-4.0,-1.0,,4.6,,3.7,,,,12.0,4.9,False,,True,False,,,,,,True,False,,False,True,True,,True,,True,,,,False,True
51057,9,4.0,2.3,,4.0,8.0,,,,,,7.0,8.7,,0.7,3.4,6.0,,5.5,,8.5,,,,2.0,4.9,-5.0,-6.7,,-5.0,-1.0,,,,,,-2.0,-0.3,,-8.3,-5.6,-3.0,,-3.5,,-0.5,,,,-7.0,-4.1,False,,False,True,,,,,,True,True,,False,False,True,,True,,True,,,,False,True
51059,661,649.0,676.1,598.3,635.0,663.0,,,,,,607.0,580.6,,571.2,734.9,713.0,,0.3,,683.4,703.0,,,634.0,599.2,-12.0,15.1,-62.7,-26.0,2.0,,,,,,-54.0,-80.4,,-89.8,73.9,52.0,,-660.7,,22.4,42.0,,,-27.0,-61.8,False,False,False,True,,,,,,False,False,,False,False,False,,False,,False,False,,,False,False
51061,70,46.0,42.9,,48.0,54.0,,,,,,33.0,33.2,,91.3,96.3,,,88.8,,41.6,,,,54.0,34.6,-24.0,-27.1,,-22.0,-16.0,,,,,,-37.0,-36.8,,21.3,26.3,,,18.8,,-28.4,,,,-16.0,-35.4,False,,True,True,,,,,,False,False,,True,False,,,True,,False,,,,True,False
51063,27,10.0,7.2,,8.0,18.0,,,,,,8.0,19.0,,1.8,8.6,6.0,,19.3,,9.3,,,,5.0,7.8,-17.0,-19.8,,-19.0,-9.0,,,,,,-19.0,-8.0,,-25.2,-18.4,-21.0,,-7.7,,-17.7,,,,-22.0,-19.2,False,,False,True,,,,,,False,True,,False,False,False,,True,,False,,,,False,False
51065,16,7.0,7.1,,7.0,7.0,,,,,,10.0,14.8,,2.5,7.3,7.0,,12.6,,7.0,,,,7.0,8.0,-9.0,-8.9,,-9.0,-9.0,,,,,,-6.0,-1.2,,-13.5,-8.7,-9.0,,-3.4,,-9.0,,,,-9.0,-8.0,True,,False,False,,,,,,True,True,,False,True,False,,True,,True,,,,False,True
51067,15,12.0,11.9,,9.0,14.0,,,,,,29.0,30.6,,0.7,5.3,12.0,,5.2,,11.9,,,,13.0,12.3,-3.0,-3.1,,-6.0,-1.0,,,,,,14.0,15.6,,-14.3,-9.7,-3.0,,-9.8,,-3.1,,,,-2.0,-2.7,False,,False,True,,,,,,False,False,,False,False,False,,False,,False,,,,True,True
51069,33,35.0,31.5,,29.0,27.0,,,,,,36.0,23.9,,24.0,40.1,38.0,,12.6,,32.6,,,,44.0,27.8,2.0,-1.5,,-4.0,-6.0,,,,,,3.0,-9.1,,-9.0,7.1,5.0,,-20.4,,-0.4,,,,11.0,-5.2,True,,False,False,,,,,,False,False,,False,False,False,,False,,True,,,,False,False
51071,6,6.0,6.9,,3.0,4.0,,,,,,6.0,6.6,,0.5,1.1,0.0,,0.2,,5.3,,,,6.0,4.3,0.0,0.9,,-3.0,-2.0,,,,,,0.0,0.6,,-5.5,-4.9,-6.0,,-5.8,,-0.7,,,,0.0,-1.7,False,,False,False,,,,,,True,False,,False,False,False,,False,,False,,,,True,False
51073,15,12.0,12.8,,9.0,14.0,,,,,,16.0,29.7,,3.3,9.0,,,8.4,,10.0,,,,11.0,12.1,-3.0,-2.2,,-6.0,-1.0,,,,,,1.0,14.7,,-11.7,-6.0,,,-6.6,,-5.0,,,,-4.0,-2.9,True,,False,True,,,,,,True,False,,False,False,,,False,,False,,,,False,True
51075,39,7.0,7.0,,8.0,9.0,,,,,,14.0,9.8,,2.5,7.7,7.0,,10.9,,7.7,,,,6.0,6.4,-32.0,-32.0,,-31.0,-30.0,,,,,,-25.0,-29.1,,-36.5,-31.3,-32.0,,-28.1,,-31.3,,,,-33.0,-32.6,True,,True,True,,,,,,True,True,,False,True,False,,True,,True,,,,False,False
51077,20,5.0,5.9,,6.0,7.0,,,,,,16.0,13.6,,4.6,9.0,9.0,,5.1,,4.9,,,,7.0,7.9,-15.0,-14.1,,-14.0,-13.0,,,,,,-4.0,-6.4,,-15.4,-11.0,-11.0,,-14.9,,-15.1,,,,-13.0,-12.1,True,,True,True,,,,,,True,True,,False,True,True,,True,,False,,,,True,True
51079,10,13.0,13.7,,11.0,11.0,,,,,,6.0,20.1,,5.3,12.1,14.0,,13.1,,11.4,,,,12.0,12.9,3.0,3.7,,1.0,1.0,,,,,,-4.0,10.1,,-4.7,2.1,4.0,,3.1,,1.4,,,,2.0,2.9,False,,True,True,,,,,,False,False,,False,True,False,,False,,True,,,,True,True
51081,87,48.0,41.5,,42.0,0.0,,,,,,22.0,32.8,,82.8,90.3,,,135.5,,42.6,,,,0.0,119.5,-39.0,-45.5,,-45.0,-87.0,,,,,,-65.0,-54.2,,-4.2,3.3,,,48.5,,-44.4,,,,-87.0,32.5,False,,False,False,,,,,,False,False,,True,True,,,False,,False,,,,False,True
51083,20,17.0,17.1,,15.0,14.0,,,,,,29.0,34.3,,8.4,15.2,15.0,,13.4,,16.6,,,,20.0,13.5,-3.0,-2.9,,-5.0,-6.0,,,,,,9.0,14.3,,-11.6,-4.8,-5.0,,-6.6,,-3.4,,,,0.0,-6.5,True,,False,False,,,,,,False,False,,False,False,False,,False,,False,,,,True,False
51085,43,41.0,40.9,,38.0,44.0,,,,,,54.0,60.6,,19.7,38.6,41.0,,38.3,,38.3,,,,38.0,38.7,-2.0,-2.1,,-5.0,1.0,,,,,,11.0,17.6,,-23.3,-4.4,-2.0,,-4.7,,-4.7,,,,-5.0,-4.3,False,,False,True,,,,,,False,False,,False,False,False,,False,,False,,,,False,False
51087,259,226.0,219.4,,194.0,215.0,,,,,,260.0,271.4,,135.1,181.7,195.0,,194.0,,215.8,159.0,,,215.0,216.3,-33.0,-39.6,,-65.0,-44.0,,,,,,1.0,12.4,,-123.9,-77.3,-64.0,,-65.0,,-43.2,-100.0,,,-44.0,-42.7,False,,False,False,,,,,,True,True,,False,False,False,,False,,False,False,,,False,False
51089,94,69.0,75.4,,57.0,74.0,,,,,,56.0,80.9,,42.2,57.2,72.0,,50.6,,69.6,,,,66.0,61.1,-25.0,-18.6,,-37.0,-20.0,,,,,,-38.0,-13.1,,-51.8,-36.8,-22.0,,-43.4,,-24.4,,,,-28.0,-32.9,True,,False,True,,,,,,False,True,,False,False,True,,False,,True,,,,False,False
51091,0,0.0,0.0,,0.0,0.0,,,,,,0.0,0.9,,0.0,0.0,0.0,,0.1,,0.0,,,,0.0,2.3,0.0,0.0,,0.0,0.0,,,,,,0.0,0.9,,0.0,0.0,0.0,,0.1,,0.0,,,,0.0,2.3,True,,True,True,,,,,,True,False,,False,False,True,,False,,False,,,,True,False
51093,65,44.0,45.2,,42.0,47.0,,,,,,26.0,51.2,,25.6,42.6,40.0,,40.5,,45.9,,,,42.0,34.9,-21.0,-19.8,,-23.0,-18.0,,,,,,-39.0,-13.8,,-39.4,-22.4,-25.0,,-24.5,,-19.1,,,,-23.0,-30.1,True,,False,True,,,,,,False,True,,False,False,False,,False,,True,,,,False,False
51095,40,57.0,59.0,,50.0,60.0,,,,,,54.0,50.3,,40.5,51.0,50.0,,41.5,,49.4,,,,64.0,33.8,17.0,19.0,,10.0,20.0,,,,,,14.0,10.3,,0.5,11.0,10.0,,1.5,,9.4,,,,24.0,-6.2,False,,True,False,,,,,,True,True,,True,True,True,,True,,True,,,,False,True
51097,3,4.0,4.0,,2.0,0.0,,,,,,3.0,3.1,,0.6,0.7,,,2.5,,4.3,,,,4.0,17.3,1.0,1.0,,-1.0,-3.0,,,,,,0.0,0.1,,-2.4,-2.3,,,-0.5,,1.3,,,,1.0,14.3,False,,False,False,,,,,,True,True,,False,False,,,True,,False,,,,False,False
51099,18,20.0,20.2,,18.0,26.0,,,,,,13.0,22.6,,9.7,17.0,16.0,,19.1,,20.2,,,,20.0,36.9,2.0,2.2,,0.0,8.0,,,,,,-5.0,4.6,,-8.3,-1.0,-2.0,,1.1,,2.2,,,,2.0,18.9,False,,True,False,,,,,,False,False,,False,True,False,,True,,False,,,,False,False
51101,7,5.0,5.4,,5.0,10.0,,,,,,8.0,11.3,,0.1,4.0,,,8.3,,4.9,,,,5.0,6.4,-2.0,-1.6,,-2.0,3.0,,,,,,1.0,4.3,,-6.9,-3.0,,,1.3,,-2.1,,,,-2.0,-0.6,True,,False,False,,,,,,True,False,,False,False,,,True,,False,,,,False,True
51103,12,7.0,7.6,,6.0,8.0,,,,,,4.0,10.2,,1.9,6.6,,,8.6,,5.6,,,,9.0,5.4,-5.0,-4.4,,-6.0,-4.0,,,,,,-8.0,-1.8,,-10.1,-5.4,,,-3.4,,-6.4,,,,-3.0,-6.6,True,,False,True,,,,,,False,True,,False,False,,,True,,False,,,,True,False
51105,33,12.0,10.7,,10.0,17.0,,,,,,27.0,14.1,,3.7,11.2,8.0,,0.0,,9.5,,,,11.0,20.9,-21.0,-22.3,,-23.0,-16.0,,,,,,-6.0,-18.9,,-29.3,-21.8,-25.0,,-33.0,,-23.5,,,,-22.0,-12.1,False,,False,True,,,,,,True,True,,False,False,False,,False,,False,,,,False,True
51107,240,202.0,201.5,192.1,184.0,181.0,,,,,,193.0,155.2,,163.2,208.9,227.0,,2.0,,187.6,180.0,,,206.0,200.4,-38.0,-38.5,-47.9,-56.0,-59.0,,,,,,-47.0,-84.8,,-76.8,-31.1,-13.0,,-238.0,,-52.4,-60.0,,,-34.0,-39.6,False,False,False,False,,,,,,False,False,,False,True,True,,False,,False,False,,,True,False
51109,18,27.0,27.3,,21.0,34.0,,,,,,16.0,23.7,,7.6,21.9,21.0,,19.7,,25.4,,,,29.0,13.8,9.0,9.3,,3.0,16.0,,,,,,-2.0,5.7,,-10.4,3.9,3.0,,1.7,,7.4,,,,11.0,-4.2,False,,True,False,,,,,,True,True,,False,True,True,,True,,True,,,,False,True
51111,12,14.0,13.7,,7.0,9.0,,,,,,7.0,14.2,,1.9,7.1,10.0,,5.3,,13.0,,,,15.0,8.7,2.0,1.7,,-5.0,-3.0,,,,,,-5.0,2.2,,-10.1,-4.9,-2.0,,-6.7,,1.0,,,,3.0,-3.3,True,,False,False,,,,,,False,False,,False,False,False,,False,,True,,,,False,False
51113,5,12.0,10.7,,9.0,11.0,,,,,,4.0,10.0,,2.5,7.0,7.0,,10.3,,11.4,,,,10.0,7.0,7.0,5.7,,4.0,6.0,,,,,,-1.0,5.0,,-2.5,2.0,2.0,,5.3,,6.4,,,,5.0,2.0,True,,True,True,,,,,,True,True,,True,True,True,,True,,True,,,,True,True
51115,0,0.0,0.6,,1.0,1.0,,,,,,2.0,2.3,,0.2,0.3,0.0,,1.8,,,,,,2.0,2.7,0.0,0.6,,1.0,1.0,,,,,,2.0,2.3,,0.2,0.3,0.0,,1.8,,,,,,2.0,2.7,False,,False,False,,,,,,False,False,,False,False,True,,False,,,,,,False,False
51117,28,20.0,20.6,,20.0,18.0,,,,,,37.0,28.7,,8.6,20.4,26.0,,32.2,,27.0,,,,14.0,19.6,-8.0,-7.4,,-8.0,-10.0,,,,,,9.0,0.7,,-19.4,-7.6,-2.0,,4.2,,-1.0,,,,-14.0,-8.4,True,,False,False,,,,,,False,True,,False,True,True,,True,,True,,,,False,False
51119,1,3.0,3.1,,3.0,7.0,,,,,,4.0,7.0,,0.9,1.2,,,4.7,,3.5,,,,2.0,4.0,2.0,2.1,,2.0,6.0,,,,,,3.0,6.0,,-0.1,0.2,,,3.7,,2.5,,,,1.0,3.0,False,,False,False,,,,,,False,False,,True,True,,,False,,False,,,,True,False
51121,87,41.0,38.9,,39.0,39.0,,,,,,58.0,67.5,,37.6,48.2,41.0,,22.3,,40.8,,,,52.0,34.7,-46.0,-48.1,,-48.0,-48.0,,,,,,-29.0,-19.5,,-49.4,-38.8,-46.0,,-64.7,,-46.2,,,,-35.0,-52.3,False,,False,False,,,,,,True,True,,False,True,False,,False,,False,,,,True,False
51125,4,20.0,20.9,,13.0,28.0,,,,,,4.0,16.7,,1.6,10.2,10.0,,15.4,,18.7,,,,19.0,24.7,16.0,16.9,,9.0,24.0,,,,,,0.0,12.7,,-2.4,6.2,6.0,,11.4,,14.7,,,,15.0,20.7,False,,True,False,,,,,,True,True,,True,True,True,,True,,True,,,,True,False
51127,11,5.0,5.2,,5.0,6.0,,,,,,13.0,12.5,,2.0,6.7,7.0,,4.2,,4.5,,,,5.0,6.1,-6.0,-5.8,,-6.0,-5.0,,,,,,2.0,1.5,,-9.0,-4.3,-4.0,,-6.8,,-6.5,,,,-6.0,-4.9,True,,False,True,,,,,,True,True,,False,True,True,,False,,False,,,,False,True
51131,1,5.0,5.3,,2.0,0.0,,,,,,8.0,5.8,,0.8,1.6,,,2.8,,4.7,,,,5.0,2.8,4.0,4.3,,1.0,-1.0,,,,,,7.0,4.8,,-0.2,0.6,,,1.8,,3.7,,,,4.0,1.8,False,,True,True,,,,,,False,False,,True,True,,,True,,True,,,,False,True
51133,5,3.0,2.3,,3.0,4.0,,,,,,6.0,8.9,,2.7,2.1,,,4.6,,4.1,,,,2.0,3.7,-2.0,-2.7,,-2.0,-1.0,,,,,,1.0,3.9,,-2.3,-2.9,,,-0.4,,-0.9,,,,-3.0,-1.3,False,,False,True,,,,,,True,False,,False,False,,,True,,True,,,,False,True
51135,14,1.0,0.4,,1.0,0.0,,,,,,12.0,5.8,,0.0,0.9,,,9.0,,2.1,,,,1.0,4.1,-13.0,-13.6,,-13.0,-14.0,,,,,,-2.0,-8.2,,-14.0,-13.1,,,-5.0,,-11.9,,,,-13.0,-9.9,False,,False,False,,,,,,True,True,,False,False,,,True,,True,,,,False,True
51137,16,11.0,11.6,,6.0,7.0,,,,,,15.0,14.7,,1.4,4.9,12.0,,2.3,,12.1,,,,11.0,7.7,-5.0,-4.4,,-10.0,-9.0,,,,,,-1.0,-1.3,,-14.6,-11.1,-4.0,,-13.7,,-3.9,,,,-5.0,-8.3,True,,False,False,,,,,,True,True,,False,False,True,,False,,True,,,,False,False
51139,3,5.0,6.2,,5.0,5.0,,,,,,11.0,9.7,,1.7,5.3,9.0,,1.2,,4.6,,,,4.0,5.8,2.0,3.2,,2.0,2.0,,,,,,8.0,6.7,,-1.3,2.3,6.0,,-1.8,,1.6,,,,1.0,2.8,False,,False,False,,,,,,False,False,,True,False,False,,True,,True,,,,True,False
