,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
21079,29,32.0,,32.4,,18.0,47.0,,,,,,17.0,45.6,,14.4,18.0,,26.0,,16.6,,28.1,,,,28.0,,117.8,3.0,,3.4,,-11.0,18.0,,,,,,-12.0,16.6,,-14.6,-11.0,,-3.0,,-12.4,,-0.9,,,,-1.0,,88.8,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,True,,,,True,,False
21081,10,24.0,,23.9,,24.0,51.0,,,,,,26.0,41.8,,1.3,15.8,24.4,22.0,,7.4,,28.0,,,,33.0,,26.2,14.0,,13.9,,14.0,41.0,,,,,,16.0,31.8,,-8.7,5.8,14.4,12.0,,-2.6,,18.0,,,,23.0,,16.2,,True,,False,False,,,,,,False,False,,True,True,False,True,,True,,False,,,,False,,False
21083,58,44.0,,36.9,,37.0,41.0,,,,,,119.0,89.9,,7.1,37.0,90.3,102.0,,25.9,,36.8,,,,63.0,,61.2,-14.0,,-21.1,,-21.0,-17.0,,,,,,61.0,31.9,,-50.9,-21.0,32.3,44.0,,-32.1,,-21.2,,,,5.0,,3.2,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,,True
21085,36,44.0,,43.5,,32.0,77.0,,,,,,38.0,46.9,,11.0,31.5,23.3,47.0,,18.7,,44.6,,,,35.0,,27.2,8.0,,7.5,,-4.0,41.0,,,,,,2.0,10.9,,-25.0,-4.5,-12.7,11.0,,-17.3,,8.6,,,,-1.0,,-8.8,,True,,True,False,,,,,,True,False,,False,True,False,False,,False,,False,,,,True,,False
21087,91,52.0,,49.2,,10.0,72.0,,,,,,8.0,32.7,,5.1,20.8,,34.0,,9.0,,,,,,50.0,,79.4,-39.0,,-41.8,,-81.0,-19.0,,,,,,-83.0,-58.3,,-85.9,-70.2,,-57.0,,-82.0,,,,,,-41.0,,-11.6,,False,,False,True,,,,,,False,False,,False,False,,False,,False,,,,,,False,,True
21089,53,58.0,,59.8,,49.0,75.0,,,,,,49.0,106.1,,31.9,43.8,64.4,52.0,,32.5,,67.3,,,,68.0,,140.9,5.0,,6.8,,-4.0,22.0,,,,,,-4.0,53.1,,-21.1,-9.2,11.4,-1.0,,-20.5,,14.3,,,,15.0,,87.9,,False,,True,False,,,,,,True,False,,False,False,False,True,,False,,False,,,,False,,False
21091,4,4.0,,3.7,,2.0,0.0,,,,,,7.0,8.3,,5.2,0.7,,,,0.9,,4.1,,,,5.0,,18.6,0.0,,-0.3,,-2.0,-4.0,,,,,,3.0,4.3,,1.2,-3.3,,,,-3.1,,0.1,,,,1.0,,14.6,,False,,False,False,,,,,,False,False,,False,False,,,,False,,False,,,,False,,False
21093,168,280.0,208.4,280.5,,187.0,484.0,,,,,,144.0,345.7,,129.9,183.2,162.5,227.0,,40.1,,249.1,,,,284.0,,396.3,112.0,40.4,112.5,,19.0,316.0,,,,,,-24.0,177.7,,-38.1,15.2,-5.5,59.0,,-127.8,,81.1,,,,116.0,,228.3,True,False,,True,False,,,,,,True,False,,True,True,True,True,,False,,True,,,,False,,False
21095,39,44.0,,32.0,,42.0,21.0,,,,,,66.0,102.9,,38.1,29.8,29.9,57.0,,58.3,,69.5,,,,49.0,,92.6,5.0,,-7.0,,3.0,-18.0,,,,,,27.0,63.9,,-0.9,-9.2,-9.1,18.0,,19.3,,30.5,,,,10.0,,53.6,,False,,True,False,,,,,,False,False,,True,False,False,False,,False,,False,,,,False,,False
21097,28,4.0,,2.0,,3.0,1.0,,,,,,28.0,7.9,,0.2,1.8,11.1,,,8.1,,13.2,,,,7.0,,20.1,-24.0,,-26.0,,-25.0,-27.0,,,,,,0.0,-20.1,,-27.8,-26.2,-16.9,,,-19.9,,-14.8,,,,-21.0,,-7.9,,False,,False,False,,,,,,True,True,,False,False,True,,,True,,True,,,,True,,True
21099,20,26.0,,30.0,,18.0,53.0,,,,,,17.0,50.1,,3.3,16.4,32.6,26.0,,12.5,,22.7,,,,37.0,,17.6,6.0,,10.0,,-2.0,33.0,,,,,,-3.0,30.1,,-16.7,-3.6,12.6,6.0,,-7.5,,2.7,,,,17.0,,-2.4,,False,,True,False,,,,,,True,False,,False,True,False,False,,False,,True,,,,False,,True
21101,53,56.0,,53.6,,31.0,30.0,,,,,,84.0,101.1,,24.7,32.4,37.6,79.0,,10.8,,53.3,,,,53.0,,109.7,3.0,,0.6,,-22.0,-23.0,,,,,,31.0,48.1,,-28.3,-20.6,-15.4,26.0,,-42.2,,0.3,,,,0.0,,56.7,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,,False
21103,20,42.0,,41.7,,28.0,53.0,,,,,,15.0,56.0,,11.6,33.3,44.3,44.0,,19.9,,30.2,,,,57.0,,76.0,22.0,,21.7,,8.0,33.0,,,,,,-5.0,36.0,,-8.4,13.3,24.3,24.0,,-0.1,,10.2,,,,37.0,,56.0,,True,,True,False,,,,,,True,False,,True,True,False,False,,True,,True,,,,False,,False
21105,9,32.0,,34.9,,11.0,31.0,,,,,,11.0,12.4,,5.8,13.0,,16.0,,0.0,,,,,,31.0,,42.7,23.0,,25.9,,2.0,22.0,,,,,,2.0,3.4,,-3.2,4.0,,7.0,,-9.0,,,,,,22.0,,33.7,,False,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,,True,,False
21107,71,36.0,,35.1,,24.0,24.0,,,,,,90.0,78.2,,9.5,25.4,26.9,80.0,,17.9,,45.7,,,,31.0,,41.7,-35.0,,-35.9,,-47.0,-47.0,,,,,,19.0,7.2,,-61.5,-45.6,-44.1,9.0,,-53.1,,-25.3,,,,-40.0,,-29.3,,False,,False,False,,,,,,True,True,,False,False,False,True,,False,,True,,,,False,,True
21109,63,10.0,,11.8,,8.0,0.0,,,,,,23.0,17.8,,2.0,8.3,8.1,28.0,,13.7,,15.1,,,,9.0,,28.1,-53.0,,-51.2,,-55.0,-63.0,,,,,,-40.0,-45.2,,-61.0,-54.7,-54.9,-35.0,,-49.3,,-47.9,,,,-54.0,,-34.9,,True,,False,False,,,,,,True,True,,False,False,False,True,,True,,True,,,,False,,True
21111,2265,2732.0,1265.5,2724.3,2644.5,2056.0,4081.0,,,,,,2126.0,2548.6,,2306.8,1711.2,1016.6,2515.0,,1602.5,,3447.1,1987.0,,,2361.0,,2880.1,467.0,-999.5,459.3,379.5,-209.0,1816.0,,,,,,-139.0,283.6,,41.8,-553.8,-1248.4,250.0,,-662.5,,1182.1,-278.0,,,96.0,,615.1,False,True,True,True,False,,,,,,True,True,,True,False,False,True,,False,,False,True,,,True,,False
21113,78,64.0,141.1,60.1,,46.0,43.0,,,,,,78.0,123.7,,29.7,46.7,79.1,79.0,,25.0,,42.8,,,,87.0,,160.1,-14.0,63.1,-17.9,,-32.0,-35.0,,,,,,0.0,45.7,,-48.3,-31.3,1.1,1.0,,-53.0,,-35.2,,,,9.0,,82.1,False,False,,False,False,,,,,,True,False,,False,False,True,True,,False,,False,,,,True,,False
21115,34,66.0,,62.4,,28.0,139.0,,,,,,28.0,43.8,,10.7,37.5,,62.0,,14.8,,,,,,91.0,,122.9,32.0,,28.4,,-6.0,105.0,,,,,,-6.0,9.8,,-23.3,3.5,,28.0,,-19.2,,,,,,57.0,,88.9,,True,,True,False,,,,,,True,True,,True,True,,True,,True,,,,,,False,,False
21117,197,210.0,251.9,202.1,,135.0,243.0,,,,,,418.0,310.4,,107.8,120.5,146.8,302.0,,61.3,,181.6,122.0,,,190.0,,354.8,13.0,54.9,5.1,,-62.0,46.0,,,,,,221.0,113.4,,-89.2,-76.5,-50.2,105.0,,-135.7,,-15.4,-75.0,,,-7.0,,157.8,False,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,True,,False
21119,14,42.0,,41.1,,21.0,77.0,,,,,,17.0,46.8,,9.7,25.6,,29.0,,11.4,,45.0,,,,54.0,,71.9,28.0,,27.1,,7.0,63.0,,,,,,3.0,32.8,,-4.3,11.6,,15.0,,-2.6,,31.0,,,,40.0,,57.9,,True,,True,False,,,,,,True,False,,True,True,,True,,True,,False,,,,False,,False
21121,87,72.0,,74.4,,59.0,61.0,,,,,,86.0,112.4,,38.1,45.7,70.5,72.0,,19.3,,62.6,,,,65.0,,78.0,-15.0,,-12.6,,-28.0,-26.0,,,,,,-1.0,25.4,,-48.9,-41.3,-16.5,-15.0,,-67.7,,-24.4,,,,-22.0,,-9.0,,True,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,False,,True
21123,17,22.0,,21.8,,11.0,23.0,,,,,,9.0,22.5,,6.3,12.9,,19.0,,7.6,,19.4,,,,19.0,,54.1,5.0,,4.8,,-6.0,6.0,,,,,,-8.0,5.5,,-10.7,-4.1,,2.0,,-9.4,,2.4,,,,2.0,,37.1,,True,,False,False,,,,,,False,False,,False,True,,True,,False,,True,,,,True,,False
21125,82,96.0,222.9,95.4,,88.0,82.0,,,,,,135.0,180.2,,28.5,64.7,84.6,114.0,,20.5,,171.1,,,,110.0,,110.3,14.0,140.9,13.4,,6.0,0.0,,,,,,53.0,98.2,,-53.5,-17.3,2.6,32.0,,-61.5,,89.1,,,,28.0,,28.3,False,True,,True,True,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,,False
21127,6,4.0,,4.0,,3.0,0.0,,,,,,16.0,15.2,,2.5,0.8,,,,1.4,,3.7,,,,4.0,,12.7,-2.0,,-2.0,,-3.0,-6.0,,,,,,10.0,9.2,,-3.5,-5.2,,,,-4.7,,-2.3,,,,-2.0,,6.7,,False,,False,False,,,,,,False,False,,False,False,,,,False,,False,,,,False,,False
21129,10,0.0,,0.0,,0.0,0.0,,,,,,8.0,4.5,,0.1,0.6,,,,0.9,,0.0,,,,1.0,,9.1,-10.0,,-10.0,,-10.0,-10.0,,,,,,-2.0,-5.5,,-9.9,-9.4,,,,-9.1,,-10.0,,,,-9.0,,-0.9,,False,,False,False,,,,,,True,True,,True,True,,,,True,,False,,,,True,,True
21131,8,8.0,,7.9,,5.0,14.0,,,,,,14.0,14.6,,2.6,2.0,,13.0,,3.7,,6.0,,,,10.0,,23.5,0.0,,-0.1,,-3.0,6.0,,,,,,6.0,6.6,,-5.4,-6.0,,5.0,,-4.3,,-2.0,,,,2.0,,15.5,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,False
21133,9,10.0,,10.5,,10.0,13.0,,,,,,30.0,33.3,,8.7,8.7,,13.0,,4.8,,16.9,,,,17.0,,29.3,1.0,,1.5,,1.0,4.0,,,,,,21.0,24.3,,-0.3,-0.3,,4.0,,-4.2,,7.9,,,,8.0,,20.3,,False,,False,False,,,,,,False,False,,True,True,,False,,False,,False,,,,False,,False
21135,77,88.0,,95.3,,38.0,150.0,,,,,,10.0,30.4,,9.9,35.2,,,,41.9,,68.9,,,,137.0,,238.2,11.0,,18.3,,-39.0,73.0,,,,,,-67.0,-46.6,,-67.1,-41.8,,,,-35.1,,-8.1,,,,60.0,,161.2,,False,,False,False,,,,,,False,False,,False,False,,,,False,,True,,,,False,,False
21137,18,34.0,,40.7,,29.0,36.0,,,,,,30.0,60.3,,1.4,13.4,27.3,26.0,,4.8,,29.6,,,,26.0,,24.9,16.0,,22.7,,11.0,18.0,,,,,,12.0,42.3,,-16.6,-4.6,9.3,8.0,,-13.2,,11.6,,,,8.0,,6.9,,False,,True,False,,,,,,True,False,,False,True,True,True,,True,,True,,,,True,,True
21139,10,6.0,,6.9,,2.0,0.0,,,,,,16.0,6.9,,2.3,0.6,,6.0,,0.0,,4.1,,,,3.0,,15.2,-4.0,,-3.1,,-8.0,-10.0,,,,,,6.0,-3.1,,-7.7,-9.4,,-4.0,,-10.0,,-5.9,,,,-7.0,,5.2,,True,,False,False,,,,,,False,True,,False,False,,False,,False,,False,,,,False,,False
21141,62,54.0,,54.3,,35.0,69.0,,,,,,58.0,70.0,,17.6,39.2,22.7,78.0,,33.5,,40.1,,,,43.0,,110.2,-8.0,,-7.7,,-27.0,7.0,,,,,,-4.0,8.0,,-44.4,-22.8,-39.3,16.0,,-28.5,,-21.9,,,,-19.0,,48.2,,True,,False,True,,,,,,True,True,,False,False,False,False,,False,,False,,,,False,,False
21143,5,0.0,,0.0,,0.0,0.0,,,,,,13.0,1.9,,1.8,0.7,,,,0.8,,1.6,,,,1.0,,6.7,-5.0,,-5.0,,-5.0,-5.0,,,,,,8.0,-3.1,,-3.2,-4.3,,,,-4.2,,-3.4,,,,-4.0,,1.7,,False,,False,False,,,,,,False,True,,True,True,,,,True,,True,,,,True,,True
21145,96,70.0,104.0,69.6,,60.0,63.0,,,,,,178.0,133.1,,30.0,45.5,61.5,92.0,,23.8,,111.9,,,,72.0,,92.2,-26.0,8.0,-26.4,,-36.0,-33.0,,,,,,82.0,37.1,,-66.0,-50.5,-34.5,-4.0,,-72.2,,15.9,,,,-24.0,,-3.8,True,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,True,,,,True,,True
21147,35,28.0,,29.1,,19.0,35.0,,,,,,24.0,19.7,,3.6,14.3,,19.0,,6.8,,28.7,,,,24.0,,77.0,-7.0,,-5.9,,-16.0,0.0,,,,,,-11.0,-15.3,,-31.4,-20.7,,-16.0,,-28.2,,-6.3,,,,-11.0,,42.0,,True,,False,True,,,,,,False,False,,False,False,,False,,False,,True,,,,False,,False
21149,10,4.0,,4.5,,2.0,0.0,,,,,,8.0,8.4,,2.8,1.6,,,,2.1,,2.8,,,,4.0,,17.9,-6.0,,-5.5,,-8.0,-10.0,,,,,,-2.0,-1.6,,-7.2,-8.4,,,,-7.8,,-7.2,,,,-6.0,,7.9,,True,,False,False,,,,,,True,True,,False,False,,,,False,,False,,,,False,,False
21151,334,276.0,228.7,283.0,,162.0,367.0,,,,,,143.0,341.1,,120.2,178.3,119.0,213.0,,59.0,,327.0,,,,359.0,,415.1,-58.0,-105.3,-51.0,,-172.0,33.0,,,,,,-191.0,7.1,,-213.8,-155.7,-215.0,-121.0,,-275.1,,-7.0,,,,25.0,,81.1,False,True,,False,True,,,,,,False,True,,False,False,False,False,,False,,True,,,,True,,False
21153,18,20.0,,15.7,,13.0,38.0,,,,,,16.0,35.9,,5.0,13.7,,18.0,,6.6,,,,,,38.0,,57.6,2.0,,-2.3,,-5.0,20.0,,,,,,-2.0,17.9,,-13.0,-4.3,,0.0,,-11.4,,,,,,20.0,,39.6,,False,,False,False,,,,,,False,False,,False,False,,True,,False,,,,,,False,,False
21155,56,16.0,,17.1,,14.0,16.0,,,,,,21.0,38.2,,2.6,16.9,17.9,21.0,,3.6,,9.2,,,,21.0,,32.8,-40.0,,-38.9,,-42.0,-40.0,,,,,,-35.0,-17.8,,-53.4,-39.1,-38.1,-35.0,,-52.4,,-46.8,,,,-35.0,,-23.2,,True,,False,False,,,,,,True,True,,False,True,True,True,,False,,False,,,,True,,True
21157,31,36.0,,36.4,,32.0,37.0,,,,,,66.0,58.6,,15.9,25.3,29.5,39.0,,26.3,,58.4,,,,32.0,,58.7,5.0,,5.4,,1.0,6.0,,,,,,35.0,27.6,,-15.1,-5.7,-1.5,8.0,,-4.7,,27.4,,,,1.0,,27.7,,False,,True,False,,,,,,False,False,,False,False,True,False,,True,,False,,,,True,,False
21159,15,10.0,,9.2,,5.0,0.0,,,,,,14.0,23.1,,3.8,3.0,,13.0,,6.4,,,,,,11.0,,31.3,-5.0,,-5.8,,-10.0,-15.0,,,,,,-1.0,8.1,,-11.2,-12.0,,-2.0,,-8.6,,,,,,-4.0,,16.3,,False,,False,False,,,,,,True,False,,False,False,,True,,False,,,,,,True,,False
21161,32,4.0,,3.9,,4.0,0.0,,,,,,22.0,11.8,,7.1,1.4,,10.0,,3.0,,4.1,,,,4.0,,18.3,-28.0,,-28.1,,-28.0,-32.0,,,,,,-10.0,-20.2,,-24.9,-30.6,,-22.0,,-29.1,,-27.9,,,,-28.0,,-13.7,,False,,False,False,,,,,,True,True,,True,False,,True,,False,,True,,,,False,,True
21163,21,8.0,,10.1,,11.0,29.0,,,,,,18.0,54.5,,3.8,12.1,15.9,,,5.8,,10.7,,,,17.0,,19.3,-13.0,,-10.9,,-10.0,8.0,,,,,,-3.0,33.5,,-17.2,-8.9,-5.1,,,-15.2,,-10.3,,,,-4.0,,-1.7,,True,,True,True,,,,,,True,False,,False,True,True,,,False,,True,,,,True,,True
21165,7,0.0,,1.0,,0.0,0.0,,,,,,5.0,2.8,,1.4,0.4,,,,1.3,,0.4,,,,0.0,,14.3,-7.0,,-6.0,,-7.0,-7.0,,,,,,-2.0,-4.2,,-5.6,-6.6,,,,-5.7,,-6.6,,,,-7.0,,7.3,,True,,False,False,,,,,,True,True,,True,True,,,,True,,True,,,,False,,False
21167,20,18.0,,19.5,,12.0,7.0,,,,,,19.0,30.1,,10.7,12.7,,22.0,,3.8,,15.4,,,,22.0,,79.5,-2.0,,-0.5,,-8.0,-13.0,,,,,,-1.0,10.1,,-9.3,-7.3,,2.0,,-16.2,,-4.6,,,,2.0,,59.5,,True,,False,False,,,,,,True,False,,False,False,,False,,False,,False,,,,False,,False
21169,17,14.0,,14.4,,10.0,6.0,,,,,,8.0,24.3,,6.5,9.6,,13.0,,13.9,,13.7,,,,16.0,,18.0,-3.0,,-2.6,,-7.0,-11.0,,,,,,-9.0,7.3,,-10.5,-7.4,,-4.0,,-3.1,,-3.3,,,,-1.0,,1.0,,True,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,True,,True
21171,34,20.0,,19.4,,13.0,13.0,,,,,,20.0,25.5,,8.7,11.3,12.9,26.0,,0.2,,27.2,,,,14.0,,49.8,-14.0,,-14.6,,-21.0,-21.0,,,,,,-14.0,-8.5,,-25.3,-22.7,-21.1,-8.0,,-33.8,,-6.8,,,,-20.0,,15.8,,False,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,,,,False,,False
21173,51,38.0,,42.7,,23.0,33.0,,,,,,43.0,39.9,,14.6,25.4,14.0,39.0,,22.7,,26.1,,,,31.0,,46.0,-13.0,,-8.3,,-28.0,-18.0,,,,,,-8.0,-11.1,,-36.4,-25.6,-37.0,-12.0,,-28.3,,-24.9,,,,-20.0,,-5.0,,True,,False,False,,,,,,True,True,,False,False,False,True,,False,,False,,,,False,,True
21175,10,8.0,,7.7,,4.0,1.0,,,,,,18.0,12.5,,2.6,2.2,,13.0,,6.1,,6.0,,,,5.0,,48.9,-2.0,,-2.3,,-6.0,-9.0,,,,,,8.0,2.5,,-7.4,-7.8,,3.0,,-3.9,,-4.0,,,,-5.0,,38.9,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,False
21177,28,26.0,,27.5,,14.0,16.0,,,,,,75.0,33.0,,4.9,19.2,12.8,,,5.9,,35.3,,,,12.0,,24.9,-2.0,,-0.5,,-14.0,-12.0,,,,,,47.0,5.0,,-23.1,-8.8,-15.2,,,-22.1,,7.3,,,,-16.0,,-3.1,,True,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,False,,False
21179,78,76.0,,71.8,,47.0,97.0,,,,,,51.0,98.2,,40.0,49.2,28.7,71.0,,37.2,,67.3,,,,73.0,,156.1,-2.0,,-6.2,,-31.0,19.0,,,,,,-27.0,20.2,,-38.0,-28.8,-49.3,-7.0,,-40.8,,-10.7,,,,-5.0,,78.1,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
21181,1,2.0,,0.9,,0.0,0.0,,,,,,6.0,2.1,,1.2,0.3,,0.0,,0.7,,3.1,,,,1.0,,19.2,1.0,,-0.1,,-1.0,-1.0,,,,,,5.0,1.1,,0.2,-0.7,,-1.0,,-0.3,,2.1,,,,0.0,,18.2,,True,,False,False,,,,,,False,False,,True,True,,False,,True,,False,,,,True,,False
21183,20,14.0,,15.2,,15.0,13.0,,,,,,44.0,31.8,,3.5,14.3,29.1,,,16.6,,21.8,,,,20.0,,34.2,-6.0,,-4.8,,-5.0,-7.0,,,,,,24.0,11.8,,-16.5,-5.7,9.1,,,-3.4,,1.8,,,,0.0,,14.2,,True,,True,False,,,,,,False,False,,False,True,False,,,True,,True,,,,True,,False
21185,145,86.0,300.1,80.0,,70.0,99.0,,,,,,117.0,149.5,,32.1,59.3,104.4,124.0,,20.0,,52.8,,,,89.0,,129.1,-59.0,155.1,-65.0,,-75.0,-46.0,,,,,,-28.0,4.5,,-112.9,-85.7,-40.6,-21.0,,-125.0,,-92.2,,,,-56.0,,-15.9,False,False,,False,True,,,,,,True,True,,False,False,True,True,,False,,False,,,,True,,True
21187,15,34.0,,35.5,,14.0,36.0,,,,,,7.0,35.7,,7.1,15.2,,30.0,,7.4,,,,,,31.0,,66.6,19.0,,20.5,,-1.0,21.0,,,,,,-8.0,20.7,,-7.9,0.2,,15.0,,-7.6,,,,,,16.0,,51.6,,False,,True,False,,,,,,True,False,,True,True,,True,,True,,,,,,True,,False
21189,17,4.0,,5.1,,2.0,0.0,,,,,,4.0,4.9,,0.7,1.4,,,,1.0,,,,,,5.0,,21.7,-13.0,,-11.9,,-15.0,-17.0,,,,,,-13.0,-12.1,,-16.3,-15.6,,,,-16.0,,,,,,-12.0,,4.7,,True,,False,False,,,,,,False,True,,False,False,,,,False,,,,,,True,,True
21191,14,12.0,,11.5,,10.0,24.0,,,,,,9.0,28.9,,4.1,11.0,,13.0,,4.7,,10.9,,,,17.0,,39.7,-2.0,,-2.5,,-4.0,10.0,,,,,,-5.0,14.9,,-9.9,-3.0,,-1.0,,-9.3,,-3.1,,,,3.0,,25.7,,False,,False,False,,,,,,False,False,,False,False,,True,,False,,False,,,,False,,False
21193,33,64.0,,64.4,,57.0,72.0,,,,,,71.0,86.4,,29.1,39.5,48.7,65.0,,28.2,,86.1,,,,75.0,,56.3,31.0,,31.4,,24.0,39.0,,,,,,38.0,53.4,,-3.9,6.5,15.7,32.0,,-4.8,,53.1,,,,42.0,,23.3,,False,,True,False,,,,,,False,False,,True,True,True,False,,True,,False,,,,False,,True
21195,44,40.0,101.4,38.0,,34.0,30.0,,,,,,91.0,96.4,,17.1,29.5,30.3,58.0,,18.6,,43.3,,,,55.0,,73.2,-4.0,57.4,-6.0,,-10.0,-14.0,,,,,,47.0,52.4,,-26.9,-14.5,-13.7,14.0,,-25.4,,-0.7,,,,11.0,,29.2,False,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,,False
21197,8,30.0,,29.3,,13.0,35.0,,,,,,15.0,35.0,,9.5,12.9,,17.0,,6.3,,,,,,26.0,,37.0,22.0,,21.3,,5.0,27.0,,,,,,7.0,27.0,,1.5,4.9,,9.0,,-1.7,,,,,,18.0,,29.0,,True,,True,False,,,,,,True,False,,True,True,,True,,True,,,,,,True,,False
21199,134,194.0,171.4,188.9,,129.0,276.0,,,,,,134.0,159.4,,105.1,101.5,104.0,126.0,,68.8,,242.8,,,,197.0,,206.8,60.0,37.4,54.9,,-5.0,142.0,,,,,,0.0,25.4,,-28.9,-32.5,-30.0,-8.0,,-65.2,,108.8,,,,63.0,,72.8,True,True,,True,False,,,,,,True,True,,True,True,True,True,,False,,False,,,,False,,False
21201,3,0.0,,0.0,,0.0,0.0,,,,,,0.0,3.2,,,0.0,,0.0,,0.4,,0.1,,,,0.0,,13.1,-3.0,,-3.0,,-3.0,-3.0,,,,,,-3.0,0.2,,,-3.0,,-3.0,,-2.6,,-2.9,,,,-3.0,,10.1,,False,,False,False,,,,,,False,True,,,True,,False,,True,,True,,,,False,,False
21203,32,34.0,,34.4,,21.0,39.0,,,,,,21.0,37.3,,9.9,21.6,,29.0,,14.6,,30.1,,,,37.0,,81.0,2.0,,2.4,,-11.0,7.0,,,,,,-11.0,5.3,,-22.1,-10.4,,-3.0,,-17.4,,-1.9,,,,5.0,,49.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,True,,,,False,,False
21205,71,38.0,,37.6,,22.0,43.0,,,,,,31.0,34.2,,11.4,13.3,,32.0,,1.2,,32.4,,,,25.0,,49.6,-33.0,,-33.4,,-49.0,-28.0,,,,,,-40.0,-36.8,,-59.6,-57.7,,-39.0,,-69.8,,-38.6,,,,-46.0,,-21.4,,False,,False,True,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,True
21207,32,62.0,,61.6,,32.0,87.0,,,,,,30.0,39.8,,30.4,38.3,20.3,51.0,,15.9,,49.2,,,,55.0,,67.3,30.0,,29.6,,0.0,55.0,,,,,,-2.0,7.8,,-1.6,6.3,-11.7,19.0,,-16.1,,17.2,,,,23.0,,35.3,,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,,False
21209,140,106.0,202.2,110.5,,78.0,79.0,,,,,,91.0,145.1,,62.7,58.3,83.3,107.0,,26.8,,134.4,,,,108.0,,182.5,-34.0,62.2,-29.5,,-62.0,-61.0,,,,,,-49.0,5.1,,-77.3,-81.7,-56.7,-33.0,,-113.2,,-5.6,,,,-32.0,,42.5,False,True,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,,,,True,,False
21211,79,94.0,,90.4,,71.0,115.0,,,,,,82.0,122.7,,48.8,73.0,41.3,158.0,,70.5,,71.4,,,,90.0,,157.5,15.0,,11.4,,-8.0,36.0,,,,,,3.0,43.7,,-30.2,-6.0,-37.7,79.0,,-8.5,,-7.6,,,,11.0,,78.5,,True,,True,False,,,,,,True,False,,False,True,False,False,,True,,True,,,,True,,False
