,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
31141,169,126.0,,,,,502.0,17.7,20.5,,,621.6,-43.0,,,,,333.0,-151.3,-148.5,,,452.6,,,,,False,False,False,,,False
31143,21,0.0,,,,,5.0,0.4,,,,0.0,-21.0,,,,,-16.0,-20.6,,,,-21.0,,,,,True,True,,,,True
31145,12,14.0,,,,,7.0,0.2,,,,0.0,2.0,,,,,-5.0,-11.8,,,,-12.0,,,,,False,False,,,,False
31147,25,21.0,,,,,20.0,0.8,,,,371.7,-4.0,,,,,-5.0,-24.2,,,,346.7,,,,,False,False,,,,False
31149,5,0.0,,,,,0.0,,,,,0.0,-5.0,,,,,-5.0,,,,,-5.0,,,,,False,,,,,True
31151,86,42.0,,,,,371.0,2.3,3.7,,,74.7,-44.0,,,,,285.0,-83.7,-82.3,,,-11.3,,,,,False,False,False,,,True
31153,1477,735.0,405.5,,,,2521.0,479.3,493.5,743.5,,844.3,-742.0,-1071.5,,,,1044.0,-997.7,-983.5,-733.5,,-632.7,False,,,,False,False,False,True,,True
31155,133,70.0,,,,,49.0,21.2,,,,636.7,-63.0,,,,,-84.0,-111.8,,,,503.7,,,,,False,False,,,,False
31157,115,119.0,,,,,74.0,16.2,83.6,,,423.5,4.0,,,,,-41.0,-98.8,-31.4,,,308.5,,,,,False,False,False,,,False
31159,116,56.0,,,,,35.0,1.9,,,,12.2,-60.0,,,,,-81.0,-114.1,,,,-103.8,,,,,False,False,,,,False
31161,14,0.0,,,,,7.0,,,,,0.0,-14.0,,,,,-7.0,,,,,-14.0,,,,,True,,,,,True
31163,11,0.0,,,,,0.0,0.1,,,,0.0,-11.0,,,,,-11.0,-10.9,,,,-11.0,,,,,False,True,,,,False
31165,1,0.0,,,,,7.0,,,,,0.0,-1.0,,,,,6.0,,,,,-1.0,,,,,False,,,,,False
31167,15,0.0,,,,,32.0,0.7,,,,0.0,-15.0,,,,,17.0,-14.3,,,,-15.0,,,,,False,True,,,,False
31169,18,56.0,,,,,0.0,0.2,,,,238.0,38.0,,,,,-18.0,-17.8,,,,220.0,,,,,True,True,,,,False
31171,3,0.0,,,,,0.0,0.0,,,,0.0,-3.0,,,,,-3.0,-3.0,,,,-3.0,,,,,False,True,,,,False
31173,57,294.0,,,,,52.0,2.6,0.4,,,16.4,237.0,,,,,-5.0,-54.4,-56.6,,,-40.6,,,,,True,True,True,,,True
31175,10,0.0,,,,,0.0,0.4,,,,0.0,-10.0,,,,,-10.0,-9.6,,,,-10.0,,,,,False,True,,,,True
31177,116,56.0,,,,,89.0,10.8,,,,879.0,-60.0,,,,,-27.0,-105.2,,,,763.0,,,,,True,False,,,,False
31179,23,21.0,,,,,68.0,1.7,,,,412.0,-2.0,,,,,45.0,-21.3,,,,389.0,,,,,False,False,,,,False
31181,7,0.0,,,,,0.0,0.2,,,,0.0,-7.0,,,,,-7.0,-6.8,,,,-7.0,,,,,False,True,,,,True
31183,4,0.0,,,,,0.0,,,,,,-4.0,,,,,-4.0,,,,,,,,,,False,,,,,
31185,63,42.0,,,,,28.0,2.5,,,,135.9,-21.0,,,,,-35.0,-60.5,,,,72.9,,,,,False,False,,,,False
32001,70,56.0,,,,,42.0,2.0,,,,15.1,-14.0,,,,,-28.0,-68.0,,,,-54.9,,,,,False,False,,,,False
32003,36503,32053.0,31810.7,,,,62373.0,50717.3,15650.6,186045.8,,18998.5,-4450.0,-4692.3,,,,25870.0,14214.3,-20852.4,149542.8,,-17504.5,False,,,,False,False,False,False,,False
32005,158,84.0,,,,,125.0,43.3,,,,301.1,-74.0,,,,,-33.0,-114.7,,,,143.1,,,,,True,False,,,,False
32007,552,700.0,339.7,,,,433.0,1550.4,408.2,,,1787.3,148.0,-212.3,,,,-119.0,998.4,-143.8,,,1235.3,False,,,,True,False,True,,,False
32009,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
32011,4,0.0,,,,,0.0,,,,,0.0,-4.0,,,,,-4.0,,,,,-4.0,,,,,False,,,,,False
32013,24,42.0,,,,,342.0,9.0,,,,350.1,18.0,,,,,318.0,-15.0,,,,326.1,,,,,False,True,,,,False
32015,19,35.0,,,,,51.0,8.0,,,,182.3,16.0,,,,,32.0,-11.0,,,,163.3,,,,,False,True,,,,False
32017,5,0.0,,,,,20.0,0.0,,,,0.0,-5.0,,,,,15.0,-5.0,,,,-5.0,,,,,False,True,,,,False
32019,180,98.0,226.6,,,,585.0,8.3,135.1,,,56.9,-82.0,46.6,,,,405.0,-171.7,-44.9,,,-123.1,True,,,,False,False,True,,,False
32021,6,7.0,,,,,0.0,0.2,,,,204.8,1.0,,,,,-6.0,-5.8,,,,198.8,,,,,False,False,,,,False
32023,284,448.0,,,,,119.0,319.9,309.4,,,482.9,164.0,,,,,-165.0,35.9,25.4,,,198.9,,,,,False,True,True,,,False
32027,8,21.0,,,,,18.0,1.7,,,,150.5,13.0,,,,,10.0,-6.3,,,,142.5,,,,,True,True,,,,False
32029,5,0.0,,,,,0.0,0.1,,,,0.0,-5.0,,,,,-5.0,-4.9,,,,-5.0,,,,,False,True,,,,False
32031,3595,3038.0,3685.3,,,,5871.0,2285.1,2488.3,2143.9,,925.4,-557.0,90.3,,,,2276.0,-1309.9,-1106.7,-1451.1,,-2669.6,True,,,,False,False,False,False,,False
32033,20,7.0,,,,,38.0,0.4,,,,50.4,-13.0,,,,,18.0,-19.6,,,,30.4,,,,,False,False,,,,False
32510,216,252.0,97.6,,,,1552.0,98.7,290.0,,,887.5,36.0,-118.4,,,,1336.0,-117.3,74.0,,,671.5,False,,,,False,False,False,,,False
33001,35,56.0,52.1,,,,28.0,4.6,,,,426.6,21.0,17.1,,,,-7.0,-30.4,,,,391.6,True,,,,True,False,,,,False
33003,38,35.0,,,,,5.0,1.8,,,,35.2,-3.0,,,,,-33.0,-36.2,,,,-2.8,,,,,False,False,,,,True
33005,54,21.0,47.0,,,,43.0,2.5,,,,6.0,-33.0,-7.0,,,,-11.0,-51.5,,,,-48.0,True,,,,True,False,,,,False
33007,7,28.0,,,,,0.0,0.2,,,,636.3,21.0,,,,,-7.0,-6.8,,,,629.3,,,,,True,True,,,,False
33009,23,28.0,0.0,,,,21.0,1.7,,,,12.8,5.0,-23.0,,,,-2.0,-21.3,,,,-10.2,False,,,,True,False,,,,False
33011,614,616.0,391.3,,,,468.0,147.2,238.9,520.1,,251.6,2.0,-222.7,,,,-146.0,-466.8,-375.1,-93.9,,-362.4,False,,,,False,False,False,False,,False
33013,74,49.0,154.6,,,,59.0,4.3,63.7,50.1,,28.8,-25.0,80.6,,,,-15.0,-69.7,-10.3,-23.9,,-45.2,False,,,,True,False,True,True,,False
33015,284,196.0,138.7,,,,144.0,29.8,82.3,168.5,,234.6,-88.0,-145.3,,,,-140.0,-254.2,-201.7,-115.5,,-49.4,False,,,,False,False,False,False,,True
33017,84,28.0,58.1,,,,55.0,2.5,23.1,39.4,,22.1,-56.0,-25.9,,,,-29.0,-81.5,-60.9,-44.6,,-61.9,True,,,,True,False,False,True,,False
33019,13,0.0,,,,,26.0,1.0,,,,0.5,-13.0,,,,,13.0,-12.0,,,,-12.5,,,,,False,True,,,,True
34001,728,525.0,1987.4,,,,745.0,154.5,629.3,469.5,,165.1,-203.0,1259.4,,,,17.0,-573.5,-98.7,-258.5,,-562.9,False,,,,True,False,True,False,,False
34003,1719,1995.0,430.8,,,,2458.0,982.0,1146.0,1762.8,,1566.0,276.0,-1288.2,,,,739.0,-737.0,-573.0,43.8,,-153.0,False,,,,False,False,False,True,,True
34005,1021,819.0,935.6,,,,578.0,352.5,333.8,633.1,,595.3,-202.0,-85.4,,,,-443.0,-668.5,-687.2,-387.9,,-425.7,True,,,,False,False,False,False,,False
34007,1446,1652.0,1944.4,,,,1473.0,387.9,355.8,2472.9,,2496.0,206.0,498.4,,,,27.0,-1058.1,-1090.2,1026.9,,1050.0,False,,,,True,False,False,False,,False
34009,163,119.0,179.4,,,,152.0,14.1,116.0,84.4,,43.2,-44.0,16.4,,,,-11.0,-148.9,-47.0,-78.6,,-119.8,True,,,,True,False,False,False,,False
34011,499,287.0,1432.1,,,,586.0,21.2,84.5,122.0,,62.3,-212.0,933.1,,,,87.0,-477.8,-414.5,-377.0,,-436.7,False,,,,True,False,False,False,,False
34013,1305,903.0,426.2,,,,1454.0,206.4,441.8,345.7,,454.6,-402.0,-878.8,,,,149.0,-1098.6,-863.2,-959.3,,-850.4,False,,,,True,False,False,False,,False
34015,917,763.0,779.7,,,,717.0,287.2,273.7,834.9,,1126.9,-154.0,-137.3,,,,-200.0,-629.8,-643.3,-82.1,,209.9,True,,,,False,False,False,True,,False
34017,1040,1008.0,613.5,,,,2570.0,152.8,168.7,261.8,,0.0,-32.0,-426.5,,,,1530.0,-887.2,-871.3,-778.2,,-1040.0,False,,,,False,False,False,False,,False
34019,120,49.0,155.6,,,,149.0,3.3,130.8,14.0,,16.4,-71.0,35.6,,,,29.0,-116.7,10.8,-106.0,,-103.6,True,,,,True,False,True,False,,False
34021,556,357.0,527.2,,,,930.0,84.0,280.7,763.8,,107.3,-199.0,-28.8,,,,374.0,-472.0,-275.3,207.8,,-448.7,True,,,,False,False,False,False,,False
34023,1424,833.0,522.1,,,,990.0,193.6,568.8,668.4,,335.4,-591.0,-901.9,,,,-434.0,-1230.4,-855.2,-755.6,,-1088.6,False,,,,True,False,False,False,,False
34025,1263,1155.0,638.4,,,,595.0,526.6,1629.3,992.4,,840.3,-108.0,-624.6,,,,-668.0,-736.4,366.3,-270.6,,-422.7,False,,,,False,False,False,False,,False
34027,579,609.0,227.1,,,,437.0,172.3,539.4,275.3,,1632.5,30.0,-351.9,,,,-142.0,-406.7,-39.6,-303.7,,1053.5,False,,,,False,False,False,False,,False
34029,1328,854.0,1884.3,,,,729.0,180.9,752.3,555.3,,507.1,-474.0,556.3,,,,-599.0,-1147.1,-575.7,-772.7,,-820.9,False,,,,False,False,False,False,,False
34031,1261,763.0,220.5,,,,1415.0,139.3,391.5,840.3,,678.1,-498.0,-1040.5,,,,154.0,-1121.7,-869.5,-420.7,,-582.9,False,,,,True,False,False,True,,False
34033,167,112.0,140.3,,,,209.0,5.5,72.0,5.8,,48.5,-55.0,-26.7,,,,42.0,-161.5,-95.0,-161.2,,-118.5,True,,,,True,False,False,False,,False
34035,394,490.0,145.6,,,,458.0,98.4,379.7,386.4,,739.1,96.0,-248.4,,,,64.0,-295.6,-14.3,-7.6,,345.1,False,,,,True,False,True,True,,False
34037,168,105.0,72.8,,,,68.0,28.0,101.4,33.6,,67.4,-63.0,-95.2,,,,-100.0,-140.0,-66.6,-134.4,,-100.6,False,,,,False,False,False,False,,False
34039,880,210.0,282.4,,,,1039.0,61.4,476.8,93.7,,97.3,-670.0,-597.6,,,,159.0,-818.6,-403.2,-786.3,,-782.7,True,,,,True,False,True,False,,False
34041,129,98.0,52.4,,,,151.0,5.1,56.4,83.2,,50.1,-31.0,-76.6,,,,22.0,-123.9,-72.6,-45.8,,-78.9,False,,,,True,False,False,False,,False
35001,2807,3892.0,2554.4,,,,7815.0,5499.4,2827.0,2943.5,,11146.5,1085.0,-252.6,,,,5008.0,2692.4,20.0,136.5,,8339.5,True,,,,False,False,True,True,,False
35003,3,7.0,,,,,0.0,0.1,,,,173.2,4.0,,,,,-3.0,-2.9,,,,170.2,,,,,True,True,,,,False
35005,534,336.0,470.6,,,,78.0,211.7,463.1,,,869.4,-198.0,-63.4,,,,-456.0,-322.3,-70.9,,,335.4,True,,,,False,False,True,,,False
35006,168,112.0,,,,,151.0,3.5,56.3,,,71.5,-56.0,,,,,-17.0,-164.5,-111.7,,,-96.5,,,,,True,False,False,,,False
35007,10,0.0,,,,,1.0,0.4,,,,0.0,-10.0,,,,,-9.0,-9.6,,,,-10.0,,,,,True,True,,,,False
35009,420,399.0,,,,,687.0,183.5,348.8,,,738.6,-21.0,,,,,267.0,-236.5,-71.2,,,318.6,,,,,False,False,False,,,False
35011,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
35013,1450,1988.0,2859.0,,,,3850.0,1926.4,1780.5,1529.1,,2369.2,538.0,1409.0,,,,2400.0,476.4,330.5,79.1,,919.2,False,,,,False,True,True,True,,False
35015,344,252.0,0.4,,,,205.0,96.3,212.0,,,1095.1,-92.0,-343.6,,,,-139.0,-247.7,-132.0,,,751.1,False,,,,False,False,False,,,False
35017,50,70.0,,,,,85.0,4.7,,,,971.6,20.0,,,,,35.0,-45.3,,,,921.6,,,,,False,False,,,,False
35019,14,0.0,,,,,8.0,1.4,,,,0.0,-14.0,,,,,-6.0,-12.6,,,,-14.0,,,,,True,True,,,,False
35021,1,0.0,,,,,0.0,0.0,,,,0.0,-1.0,,,,,-1.0,-1.0,,,,-1.0,,,,,False,True,,,,False
35023,25,98.0,,,,,68.0,27.7,,,,49.8,73.0,,,,,43.0,2.7,,,,24.8,,,,,True,True,,,,True
35025,839,679.0,531.3,,,,937.0,296.3,466.1,,,1337.3,-160.0,-307.7,,,,98.0,-542.7,-372.9,,,498.3,False,,,,True,False,False,,,False
35027,144,63.0,,,,,0.0,8.6,,,,794.4,-81.0,,,,,-144.0,-135.4,,,,650.4,,,,,False,False,,,,False
35028,17,21.0,,,,,356.0,1.5,,,,48.9,4.0,,,,,339.0,-15.5,,,,31.9,,,,,False,False,,,,False
35029,196,175.0,,,,,142.0,12.9,176.1,,,126.0,-21.0,,,,,-54.0,-183.1,-19.9,,,-70.0,,,,,False,False,True,,,False
35031,608,917.0,2138.8,,,,486.0,378.9,82.7,578.2,,0.0,309.0,1530.8,,,,-122.0,-229.1,-525.3,-29.8,,-608.0,False,,,,True,True,False,True,,False
35033,5,14.0,,,,,0.0,,,,,223.5,9.0,,,,,-5.0,,,,,218.5,,,,,True,,,,,False
35035,148,105.0,455.5,,,,160.0,36.4,,,,270.1,-43.0,307.5,,,,12.0,-111.6,,,,122.1,False,,,,True,False,,,,False
35037,49,56.0,,,,,14.0,1.8,,,,385.7,7.0,,,,,-35.0,-47.2,,,,336.7,,,,,False,False,,,,False
35039,217,217.0,,,,,79.0,146.7,135.7,,,726.0,0.0,,,,,-138.0,-70.3,-81.3,,,509.0,,,,,False,False,False,,,False
35041,124,56.0,,,,,78.0,10.2,,,,56.6,-68.0,,,,,-46.0,-113.8,,,,-67.4,,,,,True,False,,,,True
35043,424,420.0,87.2,,,,729.0,457.5,284.1,530.6,,1207.2,-4.0,-336.8,,,,305.0,33.5,-139.9,106.6,,783.2,False,,,,False,False,False,False,,False
35045,514,1204.0,2247.1,,,,751.0,551.0,277.1,1022.4,,677.0,690.0,1733.1,,,,237.0,37.0,-236.9,508.4,,163.0,False,,,,True,True,True,True,,True
35047,54,21.0,,,,,59.0,4.6,,,,56.5,-33.0,,,,,5.0,-49.4,,,,2.5,,,,,True,False,,,,True
35049,486,483.0,104.5,,,,753.0,458.2,455.3,,,2245.4,-3.0,-381.5,,,,267.0,-27.8,-30.7,,,1759.4,False,,,,False,False,False,,,False
35051,23,0.0,,,,,1.0,5.1,,,,0.5,-23.0,,,,,-22.0,-17.9,,,,-22.5,,,,,True,True,,,,True
35053,18,21.0,,,,,16.0,9.0,,,,33.6,3.0,,,,,-2.0,-9.0,,,,15.6,,,,,True,False,,,,False
35055,66,28.0,,,,,32.0,9.3,,,,22.4,-38.0,,,,,-34.0,-56.7,,,,-43.6,,,,,True,False,,,,False
35057,16,7.0,,,,,24.0,6.2,,,,1.0,-9.0,,,,,8.0,-9.8,,,,-15.0,,,,,True,False,,,,False
35059,25,0.0,,,,,0.0,0.7,,,,0.1,-25.0,,,,,-25.0,-24.3,,,,-24.9,,,,,False,True,,,,True
35061,332,266.0,49.6,,,,592.0,248.1,309.8,,,588.6,-66.0,-282.4,,,,260.0,-83.9,-22.2,,,256.6,False,,,,False,False,True,,,False
36001,546,441.0,347.6,,,,1148.0,102.2,76.6,488.9,,946.5,-105.0,-198.4,,,,602.0,-443.8,-469.4,-57.1,,400.5,False,,,,False,False,False,True,,False
36003,22,21.0,,,,,21.0,3.9,,,,61.8,-1.0,,,,,-1.0,-18.1,,,,39.8,,,,,False,False,,,,False
36005,3201,0.0,,,,,,,,,,,-3201.0,,,,,,,,,,,,,,,,,,,,
36007,479,385.0,192.8,,,,121.0,85.1,118.6,320.2,,1329.3,-94.0,-286.1,,,,-358.0,-393.9,-360.4,-158.8,,850.3,False,,,,False,False,False,False,,False
36009,59,77.0,65.5,,,,58.0,19.3,104.2,,,1835.7,18.0,6.5,,,,-1.0,-39.7,45.2,,,1776.7,True,,,,True,False,False,,,False
36011,51,42.0,59.1,,,,18.0,2.0,61.1,,,31.7,-9.0,8.1,,,,-33.0,-49.0,10.1,,,-19.3,True,,,,False,False,False,,,False
36013,203,273.0,95.3,,,,116.0,66.8,154.7,,,5054.7,70.0,-107.7,,,,-87.0,-136.2,-48.3,,,4851.7,False,,,,False,False,True,,,False
36015,48,14.0,1.6,,,,166.0,0.6,3.1,,,2.9,-34.0,-46.4,,,,118.0,-47.4,-44.9,,,-45.1,False,,,,False,False,False,,,False
36017,59,119.0,,,,,20.0,25.1,18.7,,,1443.5,60.0,,,,,-39.0,-33.9,-40.3,,,1384.5,,,,,True,True,True,,,False
36019,42,49.0,22.4,,,,42.0,2.0,3.8,,,1864.3,7.0,-19.6,,,,0.0,-40.0,-38.2,,,1822.3,False,,,,True,False,False,,,False
36021,84,77.0,102.2,,,,129.0,3.6,44.6,69.9,,43.4,-7.0,18.2,,,,45.0,-80.4,-39.4,-14.1,,-40.6,False,,,,False,False,False,False,,False
36023,40,56.0,,,,,11.0,2.2,,,,261.8,16.0,,,,,-29.0,-37.8,,,,221.8,,,,,False,False,,,,False
36025,21,0.0,,,,,8.0,1.5,,,,0.0,-21.0,,,,,-13.0,-19.5,,,,-21.0,,,,,True,True,,,,False
36027,577,217.0,105.8,,,,1269.0,33.0,106.8,244.4,,84.1,-360.0,-471.2,,,,692.0,-544.0,-470.2,-332.6,,-492.9,False,,,,False,False,False,True,,False
36029,2030,1743.0,1246.6,,,,1586.0,458.9,548.0,2198.1,,2511.7,-287.0,-783.4,,,,-444.0,-1571.1,-1482.0,168.1,,481.7,False,,,,False,False,False,True,,False
36031,75,28.0,,,,,9.0,1.6,,,,6.7,-47.0,,,,,-66.0,-73.4,,,,-68.3,,,,,False,False,,,,False
36033,23,14.0,0.0,,,,3.0,0.8,,,,15.9,-9.0,-23.0,,,,-20.0,-22.2,,,,-7.1,False,,,,False,False,,,,True
36035,46,28.0,201.4,,,,125.0,1.1,26.4,19.8,,7.4,-18.0,155.4,,,,79.0,-44.9,-19.6,-26.2,,-38.6,False,,,,False,False,False,False,,False
36037,46,56.0,39.2,,,,153.0,5.4,46.9,,,41.7,10.0,-6.8,,,,107.0,-40.6,0.9,,,-4.3,True,,,,False,False,True,,,True
36039,42,14.0,,,,,50.0,0.2,9.9,,,7.8,-28.0,,,,,8.0,-41.8,-32.1,,,-34.2,,,,,True,False,False,,,False
36041,8,0.0,,,,,0.0,0.1,,,,0.0,-8.0,,,,,-8.0,-7.9,,,,-8.0,,,,,False,True,,,,False
36043,107,112.0,70.2,,,,24.0,7.6,183.6,,,39.6,5.0,-36.8,,,,-83.0,-99.4,76.6,,,-67.4,False,,,,False,False,False,,,False
36045,54,14.0,6.9,,,,18.0,4.9,,,,1.3,-40.0,-47.1,,,,-36.0,-49.1,,,,-52.7,False,,,,True,False,,,,False
36047,4210,0.0,,,,,,,,,,,-4210.0,,,,,,,,,,,,,,,,,,,,
36049,17,0.0,,,,,2.0,1.5,,,,0.1,-17.0,,,,,-15.0,-15.5,,,,-16.9,,,,,True,True,,,,True
36051,37,98.0,48.4,,,,45.0,17.1,19.2,,,2246.9,61.0,11.4,,,,8.0,-19.9,-17.8,,,2209.9,True,,,,True,True,True,,,False
36053,85,77.0,109.9,,,,179.0,8.3,33.3,47.5,,146.6,-8.0,24.9,,,,94.0,-76.7,-51.7,-37.5,,61.6,False,,,,False,False,False,False,,False
36055,1269,1617.0,1487.8,,,,2117.0,369.5,580.4,1664.0,,1582.1,348.0,218.8,,,,848.0,-899.5,-688.6,395.0,,313.1,True,,,,False,False,False,False,,True
36057,72,77.0,,,,,65.0,8.0,31.7,,,825.2,5.0,,,,,-7.0,-64.0,-40.3,,,753.2,,,,,False,False,False,,,False
36059,2287,1953.0,225.2,,,,13594.0,872.9,1930.4,2015.6,,2040.1,-334.0,-2061.8,,,,11307.0,-1414.1,-356.6,-271.4,,-246.9,False,,,,False,False,False,True,,True
36061,2848,13860.0,,,,,26715.0,,2333.5,11226.1,,9520.8,11012.0,,,,,23867.0,,-514.5,8378.1,,6672.8,,,,,False,,True,True,,True
36063,271,399.0,337.4,,,,797.0,92.8,90.5,361.8,,488.9,128.0,66.4,,,,526.0,-178.2,-180.5,90.8,,217.9,True,,,,False,False,False,True,,False
36065,450,651.0,1218.5,,,,657.0,265.4,580.4,331.8,,202.9,201.0,768.5,,,,207.0,-184.6,130.4,-118.2,,-247.1,False,,,,False,True,True,True,,False
36067,766,1204.0,1768.8,,,,1539.0,277.1,374.8,732.6,,1885.7,438.0,1002.8,,,,773.0,-488.9,-391.2,-33.4,,1119.7,False,,,,False,False,True,True,,False
36069,90,126.0,179.9,,,,174.0,37.5,172.8,109.4,,111.3,36.0,89.9,,,,84.0,-52.5,82.8,19.4,,21.3,False,,,,False,False,False,True,,True
36071,580,448.0,348.5,,,,1236.0,86.8,70.8,356.7,,334.6,-132.0,-231.5,,,,656.0,-493.2,-509.2,-223.3,,-245.4,False,,,,False,False,False,False,,False
36073,19,35.0,,,,,109.0,0.7,17.8,,,20.6,16.0,,,,,90.0,-18.3,-1.2,,,1.6,,,,,False,False,True,,,True
36075,72,91.0,298.9,,,,69.0,45.7,213.6,,,87.8,19.0,226.9,,,,-3.0,-26.3,141.6,,,15.8,False,,,,True,False,False,,,True
36077,46,14.0,0.1,,,,22.0,3.8,,,,92.7,-32.0,-45.9,,,,-24.0,-42.2,,,,46.7,False,,,,True,False,,,,False
36079,133,182.0,30.4,,,,593.0,70.0,72.5,110.2,,1192.5,49.0,-102.6,,,,460.0,-63.0,-60.5,-22.8,,1059.5,False,,,,False,False,False,True,,False
36081,3775,0.0,,,,,,,,,,,-3775.0,,,,,,,,,,,,,,,,,,,,
36083,237,210.0,88.0,,,,174.0,349.4,62.3,373.2,,1276.3,-27.0,-149.0,,,,-63.0,112.4,-174.7,136.2,,1039.3,False,,,,False,False,False,False,,False
36085,944,0.0,,,,,,,,,,,-944.0,,,,,,,,,,,,,,,,,,,,
36087,518,497.0,84.2,,,,2890.0,93.6,180.0,643.3,,200.4,-21.0,-433.8,,,,2372.0,-424.4,-338.0,125.3,,-317.6,False,,,,False,False,False,False,,False
36089,43,49.0,3.9,,,,24.0,1.5,6.9,,,87.4,6.0,-39.1,,,,-19.0,-41.5,-36.1,,,44.4,False,,,,False,False,False,,,False
36091,237,231.0,67.0,,,,319.0,38.4,96.9,150.4,,884.1,-6.0,-170.0,,,,82.0,-198.6,-140.1,-86.6,,647.1,False,,,,False,False,False,False,,False
36093,399,175.0,152.2,,,,752.0,56.9,154.7,129.1,,57.7,-224.0,-246.8,,,,353.0,-342.1,-244.3,-269.9,,-341.3,False,,,,False,False,False,False,,False
36095,7,28.0,,,,,12.0,1.3,,,,868.4,21.0,,,,,5.0,-5.7,,,,861.4,,,,,True,True,,,,False
36097,11,14.0,,,,,2.0,0.1,,,,712.9,3.0,,,,,-9.0,-10.9,,,,701.9,,,,,False,False,,,,False
36099,24,28.0,,,,,14.0,2.0,,,,42.9,4.0,,,,,-10.0,-22.0,,,,18.9,,,,,False,False,,,,False
36101,39,35.0,6.8,,,,108.0,1.1,23.9,23.4,,33.6,-4.0,-32.2,,,,69.0,-37.9,-15.1,-15.6,,-5.4,False,,,,False,False,False,False,,False
36103,2725,2814.0,568.8,,,,69445.0,1070.0,1163.6,2170.0,,3990.0,89.0,-2156.2,,,,66720.0,-1655.0,-1561.4,-555.0,,1265.0,False,,,,False,False,False,False,,False
36105,52,56.0,128.5,,,,106.0,2.7,13.2,47.3,,48.9,4.0,76.5,,,,54.0,-49.3,-38.8,-4.7,,-3.1,False,,,,False,False,False,False,,True
36107,48,105.0,,,,,23.0,8.6,17.8,,,1584.5,57.0,,,,,-25.0,-39.4,-30.2,,,1536.5,,,,,True,True,True,,,False
36109,78,35.0,1.6,,,,47.0,2.7,7.2,,,1633.0,-43.0,-76.4,,,,-31.0,-75.3,-70.8,,,1555.0,False,,,,True,False,False,,,False
36111,307,210.0,152.4,,,,402.0,16.6,27.3,199.4,,35.9,-97.0,-154.6,,,,95.0,-290.4,-279.7,-107.6,,-271.1,False,,,,True,False,False,False,,False
36113,47,42.0,31.2,,,,45.0,2.6,7.5,37.2,,54.4,-5.0,-15.8,,,,-2.0,-44.4,-39.5,-9.8,,7.4,False,,,,True,False,False,False,,False
36115,18,21.0,25.0,,,,38.0,0.3,4.2,13.8,,347.0,3.0,7.0,,,,20.0,-17.7,-13.8,-4.2,,329.0,False,,,,False,False,False,False,,False
36117,77,140.0,79.9,,,,28.0,49.0,160.5,,,149.7,63.0,2.9,,,,-49.0,-28.0,83.5,,,72.7,True,,,,True,True,False,,,False
36119,1635,1680.0,460.9,,,,11167.0,619.3,450.4,2397.8,,1091.9,45.0,-1174.1,,,,9532.0,-1015.7,-1184.6,762.8,,-543.1,False,,,,False,False,False,False,,False
36121,24,35.0,,,,,30.0,3.1,17.8,,,927.6,11.0,,,,,6.0,-20.9,-6.2,,,903.6,,,,,True,False,True,,,False
36123,13,0.0,,,,,13.0,1.9,,,,0.2,-13.0,,,,,0.0,-11.1,,,,-12.8,,,,,True,True,,,,True
37001,1751,1155.0,1223.8,,,,2902.0,246.6,988.6,879.5,,440.8,-596.0,-527.2,,,,1151.0,-1504.4,-762.4,-871.5,,-1310.2,True,,,,False,False,False,False,,False
37003,232,308.0,,,,,580.0,315.8,323.4,,,544.7,76.0,,,,,348.0,83.8,91.4,,,312.7,,,,,False,False,False,,,False
37005,166,35.0,,,,,35.0,6.7,,,,144.5,-131.0,,,,,-131.0,-159.3,,,,-21.5,,,,,False,False,,,,True
37007,245,287.0,,,,,229.0,112.1,149.2,,,590.9,42.0,,,,,-16.0,-132.9,-95.8,,,345.9,,,,,True,False,False,,,False
37009,139,63.0,,,,,150.0,14.4,,,,79.7,-76.0,,,,,11.0,-124.6,,,,-59.3,,,,,True,False,,,,True
37011,126,91.0,,,,,187.0,23.1,,,,1.4,-35.0,,,,,61.0,-102.9,,,,-124.6,,,,,False,False,,,,False
37013,444,252.0,,,,,417.0,220.8,346.1,,,990.1,-192.0,,,,,-27.0,-223.2,-97.9,,,546.1,,,,,True,False,True,,,False
