,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
31107,31,9.0,,8.3,,3.0,0.0,,,,,17.0,,2.5,2.8,,,2.3,9.7,,,,13.0,,-22.0,,-22.7,,-28.0,-31.0,,,,,-14.0,,-28.5,-28.2,,,-28.7,-21.3,,,,-18.0,,,False,,False,False,,,,,True,,False,False,,,False,True,,,,True,
31109,643,648.0,1115.8,636.3,,531.0,366.0,,,,,1113.7,,378.3,444.0,656.0,,327.3,647.5,384.0,,,420.0,,5.0,472.8,-6.7,,-112.0,-277.0,,,,,470.7,,-264.7,-199.0,13.0,,-315.7,4.5,-259.0,,,-223.0,,False,False,,False,False,,,,,False,,False,False,False,,False,True,False,,,False,
31111,160,45.0,,44.6,,45.0,60.0,,,,,71.9,,67.5,89.8,,,17.6,26.1,,,,31.0,,-115.0,,-115.4,,-115.0,-100.0,,,,,-88.1,,-92.5,-70.2,,,-142.4,-133.9,,,,-129.0,,,False,,False,True,,,,,True,,True,True,,,False,False,,,,False,
31113,3,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,-3.0,,-3.0,,-3.0,-3.0,,,,,-3.0,,,-3.0,-3.0,,-3.0,,,,,,,,False,,False,False,,,,,False,,,True,False,,False,,,,,,
31115,1,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,-1.0,,-1.0,,-1.0,-1.0,,,,,-1.0,,,-1.0,-1.0,,-1.0,,,,,,,,False,,False,False,,,,,False,,,True,False,,False,,,,,,
31117,1,3.0,,2.3,,2.0,0.0,,,,,5.2,,,0.0,0.0,,1.2,2.8,,,,5.0,,2.0,,1.3,,1.0,-1.0,,,,,4.2,,,-1.0,-1.0,,0.2,1.8,,,,4.0,,,True,,True,True,,,,,False,,,True,True,,True,True,,,,False,
31119,127,102.0,,100.8,,97.0,137.0,,,,,108.9,,44.7,103.5,109.0,,720.2,65.6,,,,137.0,,-25.0,,-26.2,,-30.0,10.0,,,,,-18.1,,-82.3,-23.5,-18.0,,593.2,-61.4,,,,10.0,,,False,,False,True,,,,,True,,False,True,True,,False,False,,,,True,
31121,8,39.0,,40.5,,33.0,42.0,,,,,20.4,,3.9,20.7,22.0,,32.2,32.7,,,,51.0,,31.0,,32.5,,25.0,34.0,,,,,12.4,,-4.1,12.7,14.0,,24.2,24.7,,,,43.0,,,False,,True,False,,,,,True,,True,True,True,,True,True,,,,False,
31123,6,0.0,,0.2,,0.0,0.0,,,,,8.5,,5.7,0.6,11.0,,7.7,6.3,,,,0.0,,-6.0,,-5.8,,-6.0,-6.0,,,,,2.5,,-0.3,-5.4,5.0,,1.7,0.3,,,,-6.0,,,True,,False,False,,,,,True,,True,True,True,,True,True,,,,False,
31125,3,0.0,,0.8,,0.0,0.0,,,,,3.0,,0.2,0.2,0.0,,1.0,0.2,,,,0.0,,-3.0,,-2.2,,-3.0,-3.0,,,,,-0.0,,-2.8,-2.8,-3.0,,-2.0,-2.8,,,,-3.0,,,True,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
31127,49,24.0,,22.3,,15.0,0.0,,,,,21.2,,1.7,15.9,,,18.4,,,,,19.0,,-25.0,,-26.7,,-34.0,-49.0,,,,,-27.8,,-47.3,-33.1,,,-30.6,,,,,-30.0,,,False,,False,False,,,,,False,,False,False,,,False,,,,,False,
31129,6,0.0,,0.3,,0.0,0.0,,,,,5.0,,0.1,0.2,0.0,,0.0,,,,,0.0,,-6.0,,-5.7,,-6.0,-6.0,,,,,-1.0,,-5.9,-5.8,-6.0,,-6.0,,,,,-6.0,,,True,,False,False,,,,,True,,True,True,False,,False,,,,,False,
31131,67,9.0,,9.2,,8.0,5.0,,,,,30.3,,11.2,23.9,,,6.0,6.8,,,,6.0,,-58.0,,-57.8,,-59.0,-62.0,,,,,-36.7,,-55.8,-43.1,,,-61.0,-60.2,,,,-61.0,,,True,,False,False,,,,,True,,True,True,,,False,False,,,,False,
31133,1,6.0,,4.8,,5.0,0.0,,,,,21.3,,,0.8,0.0,,3.4,6.3,,,,3.0,,5.0,,3.8,,4.0,-1.0,,,,,20.3,,,-0.2,-1.0,,2.4,5.3,,,,2.0,,,True,,True,True,,,,,False,,,True,True,,True,False,,,,True,
31135,11,12.0,,9.9,,10.0,0.0,,,,,20.4,,,1.9,0.0,,32.6,,,,,7.0,,1.0,,-1.1,,-1.0,-11.0,,,,,9.4,,,-9.1,-11.0,,21.6,,,,,-4.0,,,False,,False,False,,,,,False,,,False,False,,False,,,,,False,
31137,28,9.0,,10.2,,3.0,0.0,,,,,20.2,,1.7,1.4,,,6.6,9.0,,,,8.0,,-19.0,,-17.8,,-25.0,-28.0,,,,,-7.8,,-26.3,-26.6,,,-21.4,-19.0,,,,-20.0,,,True,,False,False,,,,,True,,False,False,,,False,False,,,,False,
31139,41,6.0,,5.9,,4.0,0.0,,,,,8.6,,1.8,3.9,,,5.1,,,,,19.0,,-35.0,,-35.1,,-37.0,-41.0,,,,,-32.4,,-39.2,-37.1,,,-35.9,,,,,-22.0,,,False,,False,False,,,,,True,,False,False,,,False,,,,,True,
31141,63,84.0,,87.3,,72.0,161.0,,,,,126.9,,25.0,75.2,145.0,,56.0,70.3,,,,47.0,,21.0,,24.3,,9.0,98.0,,,,,63.9,,-38.0,12.2,82.0,,-7.0,7.3,,,,-16.0,,,False,,True,False,,,,,False,,False,True,False,,True,True,,,,True,
31143,7,6.0,,4.5,,1.0,0.0,,,,,12.4,,0.9,1.7,0.0,,1.7,4.8,,,,3.0,,-1.0,,-2.5,,-6.0,-7.0,,,,,5.4,,-6.1,-5.3,-7.0,,-5.3,-2.2,,,,-4.0,,,False,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
31145,2,0.0,,1.0,,0.0,0.0,,,,,17.0,,0.5,0.9,0.0,,8.0,,,,,1.0,,-2.0,,-1.0,,-2.0,-2.0,,,,,15.0,,-1.5,-1.1,-2.0,,6.0,,,,,-1.0,,,True,,False,False,,,,,False,,True,True,False,,False,,,,,True,
31147,11,6.0,,5.7,,3.0,0.0,,,,,7.0,,1.3,1.3,,,2.1,,,,,4.0,,-5.0,,-5.3,,-8.0,-11.0,,,,,-4.0,,-9.7,-9.7,,,-8.9,,,,,-7.0,,,False,,False,False,,,,,True,,False,False,,,False,,,,,False,
31149,4,3.0,,3.0,,0.0,0.0,,,,,3.4,,,0.2,0.0,,1.4,,,,,7.0,,-1.0,,-1.0,,-4.0,-4.0,,,,,-0.6,,,-3.8,-4.0,,-2.6,,,,,3.0,,,True,,False,False,,,,,True,,,False,False,,False,,,,,False,
31151,36,42.0,,40.6,,30.0,0.0,,,,,52.8,,5.7,29.0,103.0,,46.4,28.6,,,,23.0,,6.0,,4.6,,-6.0,-36.0,,,,,16.8,,-30.3,-7.0,67.0,,10.4,-7.4,,,,-13.0,,,True,,False,False,,,,,False,,False,False,False,,False,False,,,,False,
31153,574,690.0,958.0,634.1,,620.0,501.0,,,,,810.9,,506.0,550.4,555.0,,670.0,776.1,606.0,,,495.0,,116.0,384.0,60.1,,46.0,-73.0,,,,,236.9,,-68.0,-23.6,-19.0,,96.0,202.1,32.0,,,-79.0,,False,True,,True,True,,,,,False,,True,True,True,,True,False,True,,,True,
31155,66,84.0,,83.9,,67.0,135.0,,,,,97.5,,40.2,63.2,52.0,,59.9,72.0,,,,84.0,,18.0,,17.9,,1.0,69.0,,,,,31.5,,-25.8,-2.8,-14.0,,-6.1,6.0,,,,18.0,,,True,,True,False,,,,,False,,False,True,True,,True,True,,,,False,
31157,54,42.0,,41.1,,40.0,45.0,,,,,63.6,,7.8,35.8,60.0,,39.3,43.0,,,,51.0,,-12.0,,-12.9,,-14.0,-9.0,,,,,9.6,,-46.2,-18.2,6.0,,-14.7,-11.0,,,,-3.0,,,False,,False,True,,,,,True,,False,False,True,,False,True,,,,True,
31159,45,69.0,,65.9,,67.0,108.0,,,,,114.6,,13.2,55.0,39.0,,178.2,83.2,,,,48.0,,24.0,,20.9,,22.0,63.0,,,,,69.6,,-31.8,10.0,-6.0,,133.2,38.2,,,,3.0,,,True,,True,False,,,,,False,,False,True,True,,False,False,,,,True,
31161,12,0.0,,0.0,,0.0,0.0,,,,,2.6,,,0.1,0.0,,13.6,0.2,,,,0.0,,-12.0,,-12.0,,-12.0,-12.0,,,,,-9.4,,,-11.9,-12.0,,1.6,-11.8,,,,-12.0,,,True,,False,False,,,,,True,,,True,False,,True,True,,,,False,
31163,5,12.0,,11.8,,3.0,0.0,,,,,2.7,,0.2,2.3,0.0,,1.9,7.1,,,,12.0,,7.0,,6.8,,-2.0,-5.0,,,,,-2.3,,-4.8,-2.7,-5.0,,-3.1,2.1,,,,7.0,,,True,,True,True,,,,,True,,True,True,True,,True,True,,,,False,
31165,1,0.0,,0.9,,0.0,0.0,,,,,0.8,,,0.0,0.0,,0.0,0.1,,,,0.0,,-1.0,,-0.1,,-1.0,-1.0,,,,,-0.2,,,-1.0,-1.0,,-1.0,-0.9,,,,-1.0,,,True,,False,False,,,,,True,,,True,False,,False,True,,,,False,
31167,6,9.0,,8.3,,3.0,0.0,,,,,7.9,,1.0,0.9,0.0,,7.2,6.0,,,,11.0,,3.0,,2.3,,-3.0,-6.0,,,,,1.9,,-5.0,-5.1,-6.0,,1.2,-0.0,,,,5.0,,,True,,False,False,,,,,True,,False,False,False,,True,True,,,,False,
31169,0,6.0,,4.5,,1.0,0.0,,,,,5.3,,0.9,0.5,,,1.2,,,,,8.0,,6.0,,4.5,,1.0,0.0,,,,,5.3,,0.9,0.5,,,1.2,,,,,8.0,,,True,,True,True,,,,,True,,True,True,,,True,,,,,False,
31171,3,0.0,,0.0,,0.0,0.0,,,,,1.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,-3.0,,-3.0,,-3.0,-3.0,,,,,-2.0,,-3.0,-3.0,-3.0,,-3.0,,,,,-3.0,,,False,,False,False,,,,,True,,True,True,False,,False,,,,,False,
31173,15,12.0,,15.3,,12.0,4.0,,,,,20.4,,1.2,8.3,34.0,,17.8,11.7,,,,4.0,,-3.0,,0.3,,-3.0,-11.0,,,,,5.4,,-13.8,-6.7,19.0,,2.8,-3.3,,,,-11.0,,,True,,False,False,,,,,False,,False,False,False,,True,False,,,,False,
31175,8,0.0,,0.0,,0.0,0.0,,,,,2.3,,0.3,0.1,0.0,,0.3,0.8,,,,0.0,,-8.0,,-8.0,,-8.0,-8.0,,,,,-5.7,,-7.7,-7.9,-8.0,,-7.7,-7.2,,,,-8.0,,,True,,False,False,,,,,True,,True,True,False,,True,True,,,,False,
31177,56,42.0,,42.6,,42.0,61.0,,,,,77.2,,35.1,55.2,,,37.7,45.9,,,,37.0,,-14.0,,-13.4,,-14.0,5.0,,,,,21.2,,-20.9,-0.8,,,-18.3,-10.1,,,,-19.0,,,True,,False,True,,,,,False,,False,True,,,False,True,,,,False,
31179,16,6.0,,6.5,,3.0,0.0,,,,,6.9,,1.7,0.6,0.0,,5.7,7.6,,,,20.0,,-10.0,,-9.4,,-13.0,-16.0,,,,,-9.1,,-14.3,-15.4,-16.0,,-10.3,-8.4,,,,4.0,,,True,,False,False,,,,,True,,False,False,False,,False,True,,,,True,
31181,4,0.0,,0.5,,0.0,0.0,,,,,1.7,,0.2,0.1,,,0.0,0.2,,,,0.0,,-4.0,,-3.5,,-4.0,-4.0,,,,,-2.3,,-3.8,-3.9,,,-4.0,-3.8,,,,-4.0,,,True,,False,False,,,,,True,,True,True,,,False,True,,,,False,
31183,2,0.0,,0.1,,0.0,0.0,,,,,0.0,,,1.3,,,0.0,,,,,,,-2.0,,-1.9,,-2.0,-2.0,,,,,-2.0,,,-0.7,,,-2.0,,,,,,,,True,,False,False,,,,,False,,,True,,,False,,,,,,
31185,33,15.0,,16.4,,15.0,28.0,,,,,36.5,,5.3,17.0,21.0,,27.2,8.5,,,,21.0,,-18.0,,-16.6,,-18.0,-5.0,,,,,3.5,,-27.7,-16.0,-12.0,,-5.8,-24.5,,,,-12.0,,,True,,False,True,,,,,True,,False,True,True,,True,False,,,,True,
32001,29,54.0,,55.6,,31.0,0.0,,,,,61.4,,16.5,47.1,,,8.3,51.7,,,,81.0,,25.0,,26.6,,2.0,-29.0,,,,,32.4,,-12.5,18.1,,,-20.7,22.7,,,,52.0,,,False,,True,False,,,,,False,,True,True,,,True,True,,,,False,
32003,11050,16716.0,27304.7,16385.6,11667.3,13406.0,12514.0,,,,,11552.1,,14998.8,12088.6,12895.0,,13366.9,13293.7,13864.0,,,11877.0,,5666.0,16254.7,5335.6,617.3,2356.0,1464.0,,,,,502.1,,3948.8,1038.6,1845.0,,2316.9,2243.7,2814.0,,,827.0,,False,True,True,True,True,,,,,True,,True,True,True,,True,True,True,,,True,
32005,43,90.0,,94.8,,87.0,139.0,,,,,173.2,,51.8,85.5,60.0,,50.2,112.7,,,,104.0,,47.0,,51.8,,44.0,96.0,,,,,130.2,,8.8,42.5,17.0,,7.2,69.7,,,,61.0,,,False,,True,False,,,,,False,,True,True,True,,True,False,,,,False,
32007,257,204.0,398.8,201.4,,172.0,31.0,,,,,278.1,,131.8,167.4,153.0,,208.3,150.7,,,,165.0,,-53.0,141.8,-55.6,,-85.0,-226.0,,,,,21.1,,-125.2,-89.6,-104.0,,-48.7,-106.3,,,,-92.0,,False,False,,False,False,,,,,True,,False,False,False,,True,False,,,,False,
32009,0,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,0.0,,0.0,,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,,,,,,,,True,,True,True,,,,,True,,,True,True,,True,,,,,,
32011,3,0.0,,0.0,,0.0,0.0,,,,,4.6,,,1.1,1.0,,0.0,,,,,0.0,,-3.0,,-3.0,,-3.0,-3.0,,,,,1.6,,,-1.9,-2.0,,-3.0,,,,,-3.0,,,False,,False,False,,,,,True,,,True,True,,True,,,,,False,
32013,10,18.0,,18.2,,11.0,0.0,,,,,25.9,,3.8,17.9,22.0,,4.7,16.9,,,,31.0,,8.0,,8.2,,1.0,-10.0,,,,,15.9,,-6.2,7.9,12.0,,-5.3,6.9,,,,21.0,,,False,,True,False,,,,,False,,True,True,False,,True,True,,,,False,
32015,8,3.0,,3.9,,3.0,0.0,,,,,8.9,,8.6,0.7,,,2.5,2.6,,,,2.0,,-5.0,,-4.1,,-5.0,-8.0,,,,,0.9,,0.6,-7.3,,,-5.5,-5.4,,,,-6.0,,,True,,False,False,,,,,True,,True,False,,,False,False,,,,False,
32017,2,6.0,,6.2,,0.0,0.0,,,,,8.0,,0.2,0.4,0.0,,0.3,,,,,25.0,,4.0,,4.2,,-2.0,-2.0,,,,,6.0,,-1.8,-1.6,-2.0,,-1.7,,,,,23.0,,,False,,True,True,,,,,False,,True,True,True,,True,,,,,False,
32019,96,63.0,84.2,63.1,,62.0,89.0,,,,,181.4,,14.8,55.2,56.0,,53.3,68.4,,,,96.0,,-33.0,-11.8,-32.9,,-34.0,-7.0,,,,,85.4,,-81.2,-40.8,-40.0,,-42.7,-27.6,,,,0.0,,True,True,,False,True,,,,,False,,False,False,False,,False,True,,,,True,
32021,1,0.0,,1.0,,0.0,0.0,,,,,2.1,,0.6,0.2,0.0,,0.1,,,,,0.0,,-1.0,,0.0,,-1.0,-1.0,,,,,1.1,,-0.4,-0.8,-1.0,,-0.9,,,,,-1.0,,,True,,False,False,,,,,False,,True,True,False,,True,,,,,False,
32023,62,195.0,,170.7,,139.0,14.0,,,,,223.9,,99.6,134.3,128.0,,160.5,148.2,,,,147.0,,133.0,,108.7,,77.0,-48.0,,,,,161.9,,37.6,72.3,66.0,,98.5,86.2,,,,85.0,,,True,,True,True,,,,,False,,True,True,True,,True,True,,,,True,
32027,7,0.0,,0.2,,0.0,0.0,,,,,5.2,,2.5,1.3,1.0,,2.1,,,,,0.0,,-7.0,,-6.8,,-7.0,-7.0,,,,,-1.8,,-4.5,-5.7,-6.0,,-4.9,,,,,-7.0,,,True,,False,False,,,,,True,,True,True,True,,True,,,,,False,
32029,2,0.0,,0.0,,0.0,0.0,,,,,6.5,,0.2,0.1,0.0,,0.3,,,,,0.0,,-2.0,,-2.0,,-2.0,-2.0,,,,,4.5,,-1.8,-1.9,-2.0,,-1.7,,,,,-2.0,,,False,,False,False,,,,,False,,True,True,False,,True,,,,,False,
32031,1387,1587.0,2318.8,1560.5,1503.9,1377.0,1176.0,,,,,1417.7,,1340.0,1084.1,1417.0,,1760.1,1355.3,954.0,,,1427.0,,200.0,931.8,173.5,116.9,-10.0,-211.0,,,,,30.7,,-47.0,-302.9,30.0,,373.1,-31.7,-433.0,,,40.0,,False,True,True,True,False,,,,,True,,True,False,True,,False,True,False,,,True,
32033,12,6.0,,5.3,,3.0,0.0,,,,,6.6,,2.4,2.9,,,2.3,,,,,10.0,,-6.0,,-6.7,,-9.0,-12.0,,,,,-5.4,,-9.6,-9.1,,,-9.7,,,,,-2.0,,,False,,False,False,,,,,True,,False,False,,,False,,,,,True,
32510,85,93.0,139.2,97.2,,85.0,82.0,,,,,185.5,,58.0,124.5,94.0,,72.6,83.7,,,,81.0,,8.0,54.2,12.2,,0.0,-3.0,,,,,100.5,,-27.0,39.5,9.0,,-12.4,-1.3,,,,-4.0,,False,False,,True,True,,,,,False,,False,False,False,,False,True,,,,True,
33001,10,30.0,13.9,32.4,,22.0,41.0,,,,,81.7,,5.9,14.8,20.0,,64.7,22.2,,,,44.0,,20.0,3.9,22.4,,12.0,31.0,,,,,71.7,,-4.1,4.8,10.0,,54.7,12.2,,,,34.0,,True,False,,True,False,,,,,False,,True,True,True,,False,True,,,,False,
33003,11,12.0,,14.8,,13.0,19.0,,,,,49.0,,2.7,14.2,19.0,,20.6,11.0,,,,13.0,,1.0,,3.8,,2.0,8.0,,,,,38.0,,-8.3,3.2,8.0,,9.6,-0.0,,,,2.0,,,False,,False,False,,,,,False,,False,False,False,,False,True,,,,False,
33005,32,21.0,6.2,21.3,,17.0,77.0,,,,,81.0,,1.9,13.5,20.0,,22.0,16.8,,,,59.0,,-11.0,-25.8,-10.7,,-15.0,45.0,,,,,49.0,,-30.1,-18.5,-12.0,,-10.0,-15.2,,,,27.0,,False,True,,False,False,,,,,False,,False,False,False,,True,False,,,,False,
33007,1,3.0,,4.0,,0.0,0.0,,,,,9.2,,0.2,0.5,0.0,,0.0,,,,,1.0,,2.0,,3.0,,-1.0,-1.0,,,,,8.2,,-0.8,-0.5,-1.0,,-1.0,,,,,0.0,,,False,,True,True,,,,,False,,True,True,True,,True,,,,,True,
33009,10,0.0,2.0,0.1,,0.0,0.0,,,,,12.5,,0.1,1.4,11.0,,1.0,4.4,,,,0.0,,-10.0,-8.0,-9.9,,-10.0,-10.0,,,,,2.5,,-9.9,-8.6,1.0,,-8.9,-5.6,,,,-10.0,,True,True,,False,False,,,,,True,,True,True,True,,True,True,,,,False,
33011,182,261.0,631.5,271.2,,231.0,136.0,,,,,335.6,,104.1,237.1,385.0,,244.7,229.3,154.0,,,208.0,,79.0,449.5,89.2,,49.0,-46.0,,,,,153.6,,-77.9,55.1,203.0,,62.7,47.3,-28.0,,,26.0,,False,False,,True,True,,,,,False,,True,True,False,,True,True,True,,,True,
33013,35,18.0,39.2,16.3,,16.0,18.0,,,,,86.8,,2.2,13.4,43.0,,22.4,15.0,9.0,,,13.0,,-17.0,4.2,-18.7,,-19.0,-17.0,,,,,51.8,,-32.8,-21.6,8.0,,-12.6,-20.0,-26.0,,,-22.0,,True,False,,False,False,,,,,False,,False,False,True,,True,False,False,,,False,
33015,114,177.0,67.9,174.2,,166.0,231.0,,,,,329.2,,45.7,163.5,188.0,,203.8,164.0,160.0,,,184.0,,63.0,-46.1,60.2,,52.0,117.0,,,,,215.2,,-68.3,49.5,74.0,,89.8,50.0,46.0,,,70.0,,True,True,,True,False,,,,,False,,False,True,False,,False,True,True,,,False,
33017,29,75.0,23.2,77.5,,66.0,272.0,,,,,149.0,,27.0,82.6,51.0,,52.5,49.1,155.0,,,141.0,,46.0,-5.8,48.5,,37.0,243.0,,,,,120.0,,-2.0,53.6,22.0,,23.5,20.1,126.0,,,112.0,,True,False,,True,False,,,,,False,,True,False,True,,True,True,False,,,False,
33019,8,0.0,,2.2,,0.0,0.0,,,,,39.1,,0.6,0.3,0.0,,6.7,1.8,,,,3.0,,-8.0,,-5.8,,-8.0,-8.0,,,,,31.1,,-7.4,-7.7,-8.0,,-1.3,-6.2,,,,-5.0,,,True,,False,False,,,,,False,,True,True,False,,True,True,,,,True,
34001,317,225.0,189.1,222.9,,179.0,98.0,,,,,280.5,,87.8,173.3,180.0,,289.3,298.9,101.0,,,231.0,,-92.0,-127.9,-94.1,,-138.0,-219.0,,,,,-36.5,,-229.2,-143.7,-137.0,,-27.7,-18.1,-216.0,,,-86.0,,False,False,,False,False,,,,,True,,False,False,False,,True,True,False,,,True,
34003,885,771.0,291.8,665.7,1026.5,750.0,1155.0,,,,,854.4,,547.9,971.6,995.0,,645.4,796.3,764.0,,,405.0,,-114.0,-593.2,-219.3,141.5,-135.0,270.0,,,,,-30.6,,-337.1,86.6,110.0,,-239.6,-88.7,-121.0,,,-480.0,,False,False,False,False,False,,,,,True,,False,True,True,,False,True,False,,,False,
34005,419,495.0,230.3,518.0,700.6,495.0,265.0,,,,,702.9,,375.7,564.9,387.0,,366.7,611.2,569.0,,,401.0,,76.0,-188.7,99.0,281.6,76.0,-154.0,,,,,283.9,,-43.3,145.9,-32.0,,-52.3,192.2,150.0,,,-18.0,,False,False,False,False,False,,,,,False,,True,False,True,,True,False,False,,,True,
34007,638,573.0,172.1,612.0,866.5,563.0,299.0,,,,,695.9,,371.4,639.5,501.0,,563.5,674.5,487.0,,,442.0,,-65.0,-465.9,-26.0,228.5,-75.0,-339.0,,,,,57.9,,-266.6,1.5,-137.0,,-74.5,36.5,-151.0,,,-196.0,,False,True,False,False,False,,,,,True,,False,True,False,,False,True,False,,,False,
34009,119,45.0,30.0,41.3,,36.0,34.0,,,,,107.8,,24.6,71.5,48.0,,39.3,29.6,,,,46.0,,-74.0,-89.0,-77.7,,-83.0,-85.0,,,,,-11.2,,-94.4,-47.5,-71.0,,-79.7,-89.4,,,,-73.0,,False,False,,False,False,,,,,True,,False,True,True,,False,False,,,,True,
34011,223,312.0,438.3,315.4,,300.0,612.0,,,,,113.3,,98.4,288.0,209.0,,181.2,276.3,337.0,,,165.0,,89.0,215.3,92.4,,77.0,389.0,,,,,-109.7,,-124.6,65.0,-14.0,,-41.8,53.3,114.0,,,-58.0,,False,False,,True,False,,,,,False,,False,True,True,,True,True,False,,,True,
34013,617,630.0,444.3,615.5,982.9,608.0,942.0,,,,,768.8,,306.3,601.3,884.0,,376.2,631.7,619.0,,,302.0,,13.0,-172.7,-1.5,365.9,-9.0,325.0,,,,,151.8,,-310.7,-15.7,267.0,,-240.8,14.7,2.0,,,-315.0,,False,True,False,True,False,,,,,False,,False,False,False,,False,False,True,,,False,
34015,440,468.0,199.1,471.8,,441.0,510.0,,,,,624.6,,291.7,425.4,,,434.7,522.0,425.0,,,334.0,,28.0,-240.9,31.8,,1.0,70.0,,,,,184.6,,-148.3,-14.6,,,-5.3,82.0,-15.0,,,-106.0,,False,False,,True,False,,,,,False,,False,True,,,True,False,True,,,False,
34017,540,432.0,69.7,441.5,636.5,393.0,625.0,,,,,2058.9,,232.6,541.8,853.0,,319.9,188.2,410.0,,,183.0,,-108.0,-470.3,-98.5,96.5,-147.0,85.0,,,,,1518.9,,-307.4,1.8,313.0,,-220.1,-351.8,-130.0,,,-357.0,,False,True,True,False,True,,,,,False,,False,True,False,,False,False,False,,,False,
34019,79,36.0,51.7,33.8,,33.0,49.0,,,,,61.7,,7.7,36.8,53.0,,8.4,16.5,,,,39.0,,-43.0,-27.3,-45.2,,-46.0,-30.0,,,,,-17.3,,-71.3,-42.2,-26.0,,-70.6,-62.5,,,,-40.0,,True,False,,False,True,,,,,True,,False,True,True,,False,False,,,,True,
34021,211,264.0,225.1,283.6,419.4,221.0,155.0,,,,,248.7,,115.4,228.6,362.0,,146.4,348.8,177.0,,,159.0,,53.0,14.1,72.6,208.4,10.0,-56.0,,,,,37.7,,-95.6,17.6,151.0,,-64.6,137.8,-34.0,,,-52.0,,True,False,False,True,False,,,,,True,,False,True,False,,False,False,True,,,True,
34023,584,552.0,333.4,546.1,868.9,498.0,282.0,,,,,620.1,,406.7,594.7,831.0,,494.6,580.1,327.0,,,323.0,,-32.0,-250.6,-37.9,284.9,-86.0,-302.0,,,,,36.1,,-177.3,10.7,247.0,,-89.4,-3.9,-257.0,,,-261.0,,False,False,False,False,False,,,,,False,,False,True,False,,False,True,False,,,False,
34025,468,573.0,338.2,588.9,892.4,394.0,376.0,,,,,733.9,,346.2,512.5,543.0,,520.8,393.8,345.0,,,395.0,,105.0,-129.8,120.9,424.4,-74.0,-92.0,,,,,265.9,,-121.8,44.5,75.0,,52.8,-74.2,-123.0,,,-73.0,,False,False,False,True,True,,,,,False,,False,True,True,,True,True,False,,,True,
34027,289,273.0,30.8,278.9,428.6,236.0,292.0,,,,,656.2,,140.3,285.9,344.0,,220.2,236.1,166.0,,,182.0,,-16.0,-258.2,-10.1,139.6,-53.0,3.0,,,,,367.2,,-148.7,-3.1,55.0,,-68.8,-52.9,-123.0,,,-107.0,,False,True,False,False,True,,,,,False,,False,True,False,,False,False,False,,,False,
34029,632,438.0,236.7,426.0,697.8,281.0,203.0,,,,,634.3,,187.2,371.9,512.0,,279.5,625.9,253.0,,,355.0,,-194.0,-395.3,-206.0,65.8,-351.0,-429.0,,,,,2.3,,-444.8,-260.1,-120.0,,-352.5,-6.1,-379.0,,,-277.0,,False,False,True,False,False,,,,,True,,False,False,True,,False,True,False,,,False,
