,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05097,82,24.0,,0.0,,,,,42.0,3.9,,,,,-58.0,,-82.0,,,,,-40.0,-78.1,,,,,,False,,,,,True,False,,,,
05099,47,42.0,,0.0,,,,,88.0,3.9,17.2,,,,-5.0,,-47.0,,,,,41.0,-43.1,-29.8,,,,,False,,,,,False,False,False,,,
05101,106,36.0,,0.0,,,,,21.0,5.8,,,,,-70.0,,-106.0,,,,,-85.0,-100.2,,,,,,False,,,,,False,False,,,,
05103,104,66.0,,22.0,,,,,223.0,32.5,,,,,-38.0,,-82.0,,,,,119.0,-71.5,,,,,,False,,,,,False,False,,,,
05105,25,36.0,,0.0,,,,,44.0,26.8,,,,,11.0,,-25.0,,,,,19.0,1.8,,,,,,False,,,,,False,True,,,,
05107,192,198.0,,355.0,,,,,269.0,39.1,1.5,,,,6.0,,163.0,,,,,77.0,-152.9,-190.5,,,,,False,,,,,False,False,False,,,
05109,142,42.0,,0.0,,,,,86.0,9.6,,,,,-100.0,,-142.0,,,,,-56.0,-132.4,,,,,,False,,,,,True,False,,,,
05111,388,108.0,,273.0,,,,,197.0,24.5,,,,,-280.0,,-115.0,,,,,-191.0,-363.5,,,,,,True,,,,,True,False,,,,
05113,122,90.0,,144.0,,,,,215.0,38.2,76.2,,,,-32.0,,22.0,,,,,93.0,-83.8,-45.8,,,,,True,,,,,False,False,False,,,
05115,899,1056.0,1509.9,1683.0,,,,,916.0,580.1,609.3,,,,157.0,610.9,784.0,,,,,17.0,-318.9,-289.7,,,,False,False,,,,,True,False,False,,,
05117,70,96.0,,0.0,,,,,47.0,28.0,,,,,26.0,,-70.0,,,,,-23.0,-42.0,,,,,,False,,,,,True,False,,,,
05119,3413,4152.0,6229.1,4856.0,,,,,4470.0,4446.3,3084.8,6111.2,,,739.0,2816.1,1443.0,,,,,1057.0,1033.3,-328.2,2698.2,,,False,False,,,,,False,False,True,False,,
05121,214,114.0,,324.0,,,,,143.0,67.9,,,,,-100.0,,110.0,,,,,-71.0,-146.1,,,,,,False,,,,,True,False,,,,
05123,401,234.0,,459.0,,,,,511.0,56.1,12.9,,,,-167.0,,58.0,,,,,110.0,-344.9,-388.1,,,,,True,,,,,True,False,False,,,
05125,969,720.0,1488.8,800.0,,,,,1380.0,294.8,1136.8,,,,-249.0,519.8,-169.0,,,,,411.0,-674.2,167.8,,,,False,True,,,,,False,False,True,,,
05127,67,18.0,,0.0,,,,,49.0,11.9,,,,,-49.0,,-67.0,,,,,-18.0,-55.1,,,,,,False,,,,,True,False,,,,
05129,78,12.0,,1.0,,,,,32.0,3.5,,,,,-66.0,,-77.0,,,,,-46.0,-74.5,,,,,,False,,,,,True,False,,,,
05131,1740,1776.0,1290.9,3014.0,,,,,3737.0,1472.6,1312.8,,,,36.0,-449.1,1274.0,,,,,1997.0,-267.4,-427.2,,,,False,False,,,,,False,False,False,,,
05133,307,276.0,,262.0,,,,,503.0,73.6,35.6,,,,-31.0,,-45.0,,,,,196.0,-233.4,-271.4,,,,,False,,,,,False,False,False,,,
05135,76,90.0,,0.0,,,,,72.0,25.4,,,,,14.0,,-76.0,,,,,-4.0,-50.6,,,,,,False,,,,,True,False,,,,
05137,164,30.0,,0.0,,,,,47.0,7.0,,,,,-134.0,,-164.0,,,,,-117.0,-157.0,,,,,,False,,,,,True,False,,,,
05139,384,192.0,,345.0,,,,,548.0,58.7,63.0,,,,-192.0,,-39.0,,,,,164.0,-325.3,-321.0,,,,,True,,,,,True,False,False,,,
05141,78,18.0,,0.0,,,,,49.0,6.3,,,,,-60.0,,-78.0,,,,,-29.0,-71.7,,,,,,False,,,,,True,False,,,,
05143,1791,3618.0,11892.9,6733.0,,,,,4215.0,1202.8,989.1,2326.5,,,1827.0,10101.9,4942.0,,,,,2424.0,-588.2,-801.9,535.5,,,False,False,,,,,False,True,True,True,,
05145,353,240.0,252.1,445.0,,,,,942.0,37.5,475.3,,,,-113.0,-100.9,92.0,,,,,589.0,-315.5,122.3,,,,True,True,,,,,False,False,False,,,
05147,11,30.0,,0.0,,,,,31.0,9.3,,,,,19.0,,-11.0,,,,,20.0,-1.7,,,,,,True,,,,,False,True,,,,
05149,232,486.0,,0.0,,,,,427.0,83.5,21.9,,,,254.0,,-232.0,,,,,195.0,-148.5,-210.1,,,,,True,,,,,True,True,True,,,
06001,8737,8310.0,6385.2,17865.0,,,,,7939.0,5030.8,8316.7,17157.3,,,-427.0,-2351.8,9128.0,,,,,-798.0,-3706.2,-420.3,8420.3,,,False,False,,,,,False,False,True,False,,
06003,0,0.0,,0.0,,,,,0.0,0.1,,,,,0.0,,0.0,,,,,0.0,0.1,,,,,,True,,,,,True,False,,,,
06005,227,66.0,,111.0,,,,,136.0,15.4,,,,,-161.0,,-116.0,,,,,-91.0,-211.6,,,,,,True,,,,,True,False,,,,
06007,1364,1104.0,1097.6,1597.0,,,,,976.0,410.9,1665.4,,,,-260.0,-266.4,233.0,,,,,-388.0,-953.1,301.4,,,,False,True,,,,,False,False,False,,,
06009,149,120.0,,341.0,,,,,158.0,29.3,,,,,-29.0,,192.0,,,,,9.0,-119.7,,,,,,False,,,,,True,False,,,,
06011,271,360.0,,0.0,,,,,238.0,553.8,211.0,,,,89.0,,-271.0,,,,,-33.0,282.8,-60.0,,,,,False,,,,,True,False,True,,,
06013,8161,5598.0,8110.4,7658.0,,,,,5823.0,4604.1,10164.1,5887.7,,,-2563.0,-50.6,-503.0,,,,,-2338.0,-3556.9,2003.1,-2273.3,,,True,True,,,,,True,False,True,True,,
06015,56,36.0,,0.0,,,,,48.0,10.7,,,,,-20.0,,-56.0,,,,,-8.0,-45.3,,,,,,False,,,,,True,False,,,,
06017,557,522.0,688.1,640.0,,,,,974.0,132.7,1540.7,,,,-35.0,131.1,83.0,,,,,417.0,-424.3,983.7,,,,False,False,,,,,False,False,False,,,
06019,14658,12288.0,22560.5,22617.0,,,,,12712.0,13763.1,9019.3,7490.8,,,-2370.0,7902.5,7959.0,,,,,-1946.0,-894.9,-5638.7,-7167.2,,,False,False,,,,,True,True,False,False,,
06021,255,300.0,,869.0,,,,,231.0,119.8,265.2,,,,45.0,,614.0,,,,,-24.0,-135.2,10.2,,,,,False,,,,,True,False,True,,,
06023,187,96.0,70.4,186.0,,,,,370.0,19.7,202.4,,,,-91.0,-116.6,-1.0,,,,,183.0,-167.3,15.4,,,,False,True,,,,,False,False,True,,,
06025,2136,4224.0,3903.7,2822.0,,,,,4091.0,1853.9,360.8,3704.7,,,2088.0,1767.7,686.0,,,,,1955.0,-282.1,-1775.2,1568.7,,,True,True,,,,,True,True,True,True,,
06027,163,18.0,,0.0,,,,,7.0,4.9,,,,,-145.0,,-163.0,,,,,-156.0,-158.1,,,,,,False,,,,,False,False,,,,
06029,21233,8334.0,9552.7,30422.0,,,,,10797.0,18534.6,5296.7,13495.0,,,-12899.0,-11680.3,9189.0,,,,,-10436.0,-2698.4,-15936.3,-7738.0,,,True,True,,,,,True,True,False,True,,
06031,2894,1866.0,1445.8,952.0,,,,,2665.0,495.6,637.9,3302.0,,,-1028.0,-1448.2,-1942.0,,,,,-229.0,-2398.4,-2256.1,408.0,,,False,False,,,,,True,False,False,True,,
06033,184,192.0,61.7,225.0,,,,,204.0,80.8,320.1,,,,8.0,-122.3,41.0,,,,,20.0,-103.2,136.1,,,,False,False,,,,,False,False,False,,,
06035,230,1296.0,,0.0,,,,,181.0,118.0,242.6,,,,1066.0,,-230.0,,,,,-49.0,-112.0,12.6,,,,,True,,,,,True,True,True,,,
06037,86604,136548.0,102358.0,126304.0,,,,,116799.0,125139.5,72970.4,191292.6,,,49944.0,15754.0,39700.0,,,,,30195.0,38535.5,-13633.6,104688.6,,,True,True,,,,,True,True,True,False,,
06039,2495,1716.0,2516.2,2682.0,,,,,2117.0,462.7,1691.1,,,,-779.0,21.2,187.0,,,,,-378.0,-2032.3,-803.9,,,,True,True,,,,,True,False,False,,,
06041,1904,4380.0,9229.0,1228.0,,,,,1225.0,3025.7,3214.0,3771.4,,,2476.0,7325.0,-676.0,,,,,-679.0,1121.7,1310.0,1867.4,,,False,True,,,,,True,True,True,True,,
06043,36,24.0,,0.0,,,,,25.0,10.1,,,,,-12.0,,-36.0,,,,,-11.0,-25.9,,,,,,False,,,,,True,False,,,,
06045,488,432.0,342.1,1165.0,,,,,166.0,656.6,311.3,,,,-56.0,-145.9,677.0,,,,,-322.0,168.6,-176.7,,,,False,False,,,,,False,False,False,,,
06047,5487,3114.0,4158.8,1340.0,,,,,6954.0,618.6,2503.0,2183.9,,,-2373.0,-1328.2,-4147.0,,,,,1467.0,-4868.4,-2984.0,-3303.1,,,True,False,,,,,True,False,False,False,,
06049,9,0.0,,0.0,,,,,5.0,,,,,,-9.0,,-9.0,,,,,-4.0,,,,,,,False,,,,,True,,,,,
06051,86,156.0,,0.0,,,,,10.0,10.6,,,,,70.0,,-86.0,,,,,-76.0,-75.4,,,,,,False,,,,,False,False,,,,
06053,4457,3732.0,4653.1,3027.0,,,,,5229.0,1811.7,4199.2,2465.0,,,-725.0,196.1,-1430.0,,,,,772.0,-2645.3,-257.8,-1992.0,,,True,False,,,,,False,False,True,False,,
06055,820,636.0,1062.2,343.0,,,,,1039.0,85.2,1013.1,,,,-184.0,242.2,-477.0,,,,,219.0,-734.8,193.1,,,,False,False,,,,,False,False,False,,,
06057,234,246.0,137.4,431.0,,,,,364.0,97.9,596.1,,,,12.0,-96.6,197.0,,,,,130.0,-136.1,362.1,,,,False,False,,,,,False,False,False,,,
06059,13746,30660.0,59475.6,15558.0,,,,,37910.0,30511.2,21357.1,5191.4,,,16914.0,45729.6,1812.0,,,,,24164.0,16765.2,7611.1,-8554.6,,,False,True,,,,,False,True,True,True,,
06061,1667,1350.0,3308.2,1667.0,,,,,2396.0,2021.8,2794.5,8448.2,,,-317.0,1641.2,0.0,,,,,729.0,354.8,1127.5,6781.2,,,False,True,,,,,False,False,False,False,,
06063,17,36.0,,0.0,,,,,54.0,3.4,,,,,19.0,,-17.0,,,,,37.0,-13.6,,,,,,True,,,,,False,True,,,,
06065,23165,23580.0,43865.2,5260.0,,,,,38963.0,21294.5,14379.7,20632.5,,,415.0,20700.2,-17905.0,,,,,15798.0,-1870.5,-8785.3,-2532.5,,,False,False,,,,,False,False,False,False,,
06067,10457,8124.0,13396.6,5613.0,,,,,10369.0,12164.4,11070.5,6596.5,,,-2333.0,2939.6,-4844.0,,,,,-88.0,1707.4,613.5,-3860.5,,,False,False,,,,,True,True,True,False,,
06069,644,606.0,830.3,722.0,,,,,995.0,189.8,581.6,,,,-38.0,186.3,78.0,,,,,351.0,-454.2,-62.4,,,,False,False,,,,,False,False,False,,,
06071,24200,27924.0,36344.8,28165.0,,,,,34316.0,27256.4,15095.0,44651.7,,,3724.0,12144.8,3965.0,,,,,10116.0,3056.4,-9105.0,20451.7,,,False,False,,,,,False,True,False,False,,
06073,14933,22458.0,32583.3,100931.0,,,,,24618.0,16848.4,13061.8,32206.9,,,7525.0,17650.3,85998.0,,,,,9685.0,1915.4,-1871.2,17273.9,,,False,False,,,,,False,True,True,False,,
06075,4233,4140.0,1580.7,11096.0,,,,,4027.0,2260.0,3273.6,3152.4,,,-93.0,-2652.3,6863.0,,,,,-206.0,-1973.0,-959.4,-1080.6,,,False,False,,,,,False,False,False,False,,
06077,9295,9240.0,13220.4,1383.0,,,,,10343.0,3147.6,6666.8,8210.4,,,-55.0,3925.4,-7912.0,,,,,1048.0,-6147.4,-2628.2,-1084.6,,,False,False,,,,,False,False,False,False,,
06079,1669,1848.0,2018.1,1693.0,,,,,2610.0,1352.7,2405.0,,,,179.0,349.1,24.0,,,,,941.0,-316.3,736.0,,,,False,True,,,,,False,False,False,,,
06081,3609,3096.0,3393.5,4008.0,,,,,3432.0,1592.4,5044.7,4269.3,,,-513.0,-215.5,399.0,,,,,-177.0,-2016.6,1435.7,660.3,,,True,True,,,,,True,False,False,False,,
06083,3255,4968.0,3501.6,4843.0,,,,,4484.0,2666.0,2812.8,4716.2,,,1713.0,246.6,1588.0,,,,,1229.0,-589.0,-442.2,1461.2,,,True,True,,,,,True,True,True,True,,
06085,9713,7902.0,4801.6,4223.0,,,,,10671.0,7291.2,8929.8,5559.1,,,-1811.0,-4911.4,-5490.0,,,,,958.0,-2421.8,-783.2,-4153.9,,,False,False,,,,,True,False,True,False,,
06087,975,1224.0,1022.5,5665.0,,,,,1698.0,1417.5,1823.8,,,,249.0,47.5,4690.0,,,,,723.0,442.5,848.8,,,,True,False,,,,,False,False,False,,,
06089,335,240.0,510.2,236.0,,,,,620.0,388.9,671.9,,,,-95.0,175.2,-99.0,,,,,285.0,53.9,336.9,,,,False,False,,,,,False,True,False,,,
06091,5,0.0,,0.0,,,,,0.0,0.0,,,,,-5.0,,-5.0,,,,,-5.0,-5.0,,,,,,False,,,,,False,True,,,,
06093,84,18.0,,0.0,,,,,13.0,18.2,,,,,-66.0,,-84.0,,,,,-71.0,-65.8,,,,,,False,,,,,False,True,,,,
06095,2834,2874.0,6755.0,846.0,,,,,2742.0,1473.1,3700.9,1835.7,,,40.0,3921.0,-1988.0,,,,,-92.0,-1360.9,866.9,-998.3,,,False,False,,,,,False,False,False,False,,
06097,3586,2508.0,3729.1,1556.0,,,,,2723.0,1998.3,3852.5,4733.1,,,-1078.0,143.1,-2030.0,,,,,-863.0,-1587.7,266.5,1147.1,,,True,False,,,,,True,False,True,False,,
06099,8262,8664.0,11447.8,2630.0,,,,,11465.0,5205.1,5003.1,25713.1,,,402.0,3185.8,-5632.0,,,,,3203.0,-3056.9,-3258.9,17451.1,,,False,False,,,,,False,False,False,False,,
06101,877,714.0,1096.6,395.0,,,,,727.0,494.9,1061.5,,,,-163.0,219.6,-482.0,,,,,-150.0,-382.1,184.5,,,,False,False,,,,,True,False,False,,,
06103,276,180.0,259.9,377.0,,,,,227.0,64.1,284.5,,,,-96.0,-16.1,101.0,,,,,-49.0,-211.9,8.5,,,,True,False,,,,,True,False,True,,,
06105,9,0.0,,0.0,,,,,0.0,0.0,,,,,-9.0,,-9.0,,,,,-9.0,-9.0,,,,,,False,,,,,False,True,,,,
06107,7201,6030.0,7885.2,2426.0,,,,,5401.0,1605.6,3182.5,7044.1,,,-1171.0,684.2,-4775.0,,,,,-1800.0,-5595.4,-4018.5,-156.9,,,True,False,,,,,False,False,False,True,,
06109,104,126.0,0.0,0.0,,,,,134.0,50.9,,,,,22.0,-104.0,-104.0,,,,,30.0,-53.1,,,,,False,False,,,,,False,False,,,,
06111,5414,5676.0,9084.4,16737.0,,,,,8110.0,3589.6,6212.8,5007.8,,,262.0,3670.4,11323.0,,,,,2696.0,-1824.4,798.8,-406.2,,,False,False,,,,,False,False,False,False,,
06113,1234,1572.0,1764.8,556.0,,,,,1309.0,1751.1,1839.9,1266.3,,,338.0,530.8,-678.0,,,,,75.0,517.1,605.9,32.3,,,False,False,,,,,True,False,False,True,,
06115,657,432.0,600.9,377.0,,,,,616.0,279.1,418.6,,,,-225.0,-56.1,-280.0,,,,,-41.0,-377.9,-238.4,,,,True,False,,,,,True,False,False,,,
08001,2387,2034.0,1403.2,1369.0,,,,,2069.0,710.7,1476.9,4819.0,,,-353.0,-983.8,-1018.0,,,,,-318.0,-1676.3,-910.1,2432.0,,,False,False,,,,,True,False,False,False,,
08003,31,18.0,,0.0,,,,,101.0,0.7,0.5,,,,-13.0,,-31.0,,,,,70.0,-30.3,-30.5,,,,,False,,,,,False,False,False,,,
08005,2056,2178.0,710.0,4509.0,,,,,2047.0,1400.3,687.7,3190.7,,,122.0,-1346.0,2453.0,,,,,-9.0,-655.7,-1368.3,1134.7,,,False,False,,,,,True,False,False,False,,
08007,30,36.0,,0.0,,,,,15.0,0.9,,,,,6.0,,-30.0,,,,,-15.0,-29.1,,,,,,False,,,,,False,False,,,,
08009,2,0.0,,0.0,,,,,6.0,0.6,,,,,-2.0,,-2.0,,,,,4.0,-1.4,,,,,,False,,,,,False,True,,,,
08011,6,6.0,,0.0,,,,,1.0,0.3,,,,,0.0,,-6.0,,,,,-5.0,-5.7,,,,,,False,,,,,False,False,,,,
08013,649,690.0,699.3,1296.0,,,,,841.0,502.3,554.3,846.9,,,41.0,50.3,647.0,,,,,192.0,-146.7,-94.7,197.9,,,False,False,,,,,False,False,False,False,,
08014,174,102.0,90.9,91.0,,,,,269.0,24.1,,81.5,,,-72.0,-83.1,-83.0,,,,,95.0,-149.9,,-92.5,,,False,False,,,,,False,False,,False,,
08015,108,702.0,,75.0,,,,,49.0,551.7,36.9,,,,594.0,,-33.0,,,,,-59.0,443.7,-71.1,,,,,True,,,,,True,True,True,,,
08017,4,12.0,,0.0,,,,,0.0,0.3,,,,,8.0,,-4.0,,,,,-4.0,-3.7,,,,,,True,,,,,True,True,,,,
08019,12,12.0,,0.0,,,,,24.0,1.4,,,,,0.0,,-12.0,,,,,12.0,-10.6,,,,,,False,,,,,False,False,,,,
08021,13,12.0,,0.0,,,,,26.0,5.9,,,,,-1.0,,-13.0,,,,,13.0,-7.1,,,,,,False,,,,,False,False,,,,
08023,11,0.0,,0.0,,,,,10.0,2.7,,,,,-11.0,,-11.0,,,,,-1.0,-8.3,,,,,,False,,,,,True,True,,,,
08025,2,6.0,,0.0,,,,,24.0,8.2,,,,,4.0,,-2.0,,,,,22.0,6.2,,,,,,True,,,,,False,False,,,,
08027,9,30.0,,0.0,,,,,0.0,0.3,,,,,21.0,,-9.0,,,,,-9.0,-8.7,,,,,,True,,,,,True,True,,,,
08029,74,18.0,,8.0,,,,,55.0,11.6,,,,,-56.0,,-66.0,,,,,-19.0,-62.4,,,,,,False,,,,,True,False,,,,
08031,2893,2928.0,1715.3,2504.0,,,,,3247.0,2264.3,828.8,3613.5,,,35.0,-1177.7,-389.0,,,,,354.0,-628.7,-2064.2,720.5,,,False,False,,,,,False,False,False,False,,
08033,1,12.0,,0.0,,,,,0.0,,,,,,11.0,,-1.0,,,,,-1.0,,,,,,,True,,,,,True,,,,,
08035,674,1056.0,244.8,1913.0,,,,,701.0,1081.4,2562.0,1908.2,,,382.0,-429.2,1239.0,,,,,27.0,407.4,1888.0,1234.2,,,False,False,,,,,True,False,False,False,,
08037,347,420.0,12.2,1024.0,,,,,326.0,240.0,148.1,528.4,,,73.0,-334.9,677.0,,,,,-21.0,-107.0,-198.9,181.4,,,False,False,,,,,True,False,False,False,,
08039,53,36.0,,0.0,,,,,29.0,7.7,,,,,-17.0,,-53.0,,,,,-24.0,-45.3,,,,,,False,,,,,False,False,,,,
08041,2511,2862.0,1160.2,4601.0,,,,,2185.0,2912.4,3352.9,3583.5,,,351.0,-1350.8,2090.0,,,,,-326.0,401.4,841.9,1072.5,,,False,False,,,,,True,False,False,False,,
08043,86,174.0,,303.0,,,,,144.0,16.3,,,,,88.0,,217.0,,,,,58.0,-69.7,,,,,,False,,,,,True,True,,,,
08045,334,612.0,418.6,1367.0,,,,,216.0,651.6,473.9,,,,278.0,84.6,1033.0,,,,,-118.0,317.6,139.9,,,,True,False,,,,,True,False,True,,,
08047,5,24.0,,0.0,,,,,17.0,1.0,,,,,19.0,,-5.0,,,,,12.0,-4.0,,,,,,True,,,,,True,True,,,,
08049,28,48.0,,0.0,,,,,43.0,2.1,,,,,20.0,,-28.0,,,,,15.0,-25.9,,,,,,False,,,,,True,False,,,,
08051,91,42.0,,0.0,,,,,36.0,4.7,0.2,,,,-49.0,,-91.0,,,,,-55.0,-86.3,-90.8,,,,,False,,,,,False,False,False,,,
08053,0,0.0,,0.0,,,,,0.0,0.1,,,,,0.0,,0.0,,,,,0.0,0.1,,,,,,True,,,,,True,False,,,,
08055,4,6.0,,0.0,,,,,6.0,0.2,,,,,2.0,,-4.0,,,,,2.0,-3.8,,,,,,False,,,,,False,False,,,,
08057,1,6.0,,0.0,,,,,2.0,,,,,,5.0,,-1.0,,,,,1.0,,,,,,,True,,,,,True,,,,,
08059,1514,1470.0,738.3,1890.0,,,,,1537.0,765.7,1792.2,2753.3,,,-44.0,-775.7,376.0,,,,,23.0,-748.3,278.2,1239.3,,,False,False,,,,,True,False,False,False,,
08061,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
08063,40,0.0,,0.0,,,,,4.0,3.7,,,,,-40.0,,-40.0,,,,,-36.0,-36.3,,,,,,False,,,,,True,True,,,,
08065,22,36.0,,0.0,,,,,34.0,19.0,,,,,14.0,,-22.0,,,,,12.0,-3.0,,,,,,False,,,,,True,True,,,,
08067,91,138.0,5.1,261.0,,,,,76.0,46.1,113.6,,,,47.0,-86.0,170.0,,,,,-15.0,-44.9,22.6,,,,False,False,,,,,True,True,True,,,
08069,874,936.0,290.8,2123.0,,,,,911.0,701.2,1165.9,2144.7,,,62.0,-583.2,1249.0,,,,,37.0,-172.8,291.9,1270.7,,,False,False,,,,,True,False,False,False,,
08071,9,12.0,,0.0,,,,,17.0,1.0,,,,,3.0,,-9.0,,,,,8.0,-8.0,,,,,,False,,,,,False,False,,,,
08073,3,12.0,,0.0,,,,,6.0,0.2,,,,,9.0,,-3.0,,,,,3.0,-2.8,,,,,,True,,,,,True,True,,,,
08075,39,6.0,,0.0,,,,,59.0,0.0,5.7,,,,-33.0,,-39.0,,,,,20.0,-39.0,-33.3,,,,,False,,,,,True,False,False,,,
08077,223,240.0,184.0,616.0,,,,,296.0,91.6,434.3,,,,17.0,-39.0,393.0,,,,,73.0,-131.4,211.3,,,,False,False,,,,,False,False,False,,,
08079,2,6.0,,0.0,,,,,0.0,2.6,,,,,4.0,,-2.0,,,,,-2.0,0.6,,,,,,True,,,,,True,True,,,,
08081,17,18.0,,0.0,,,,,3.0,1.4,,,,,1.0,,-17.0,,,,,-14.0,-15.6,,,,,,False,,,,,False,False,,,,
08083,35,72.0,,0.0,,,,,26.0,20.6,,,,,37.0,,-35.0,,,,,-9.0,-14.4,,,,,,True,,,,,True,True,,,,
08085,112,84.0,,102.0,,,,,78.0,16.1,9.7,,,,-28.0,,-10.0,,,,,-34.0,-95.9,-102.3,,,,,True,,,,,False,False,False,,,
08087,47,54.0,,0.0,,,,,106.0,2.2,4.6,,,,7.0,,-47.0,,,,,59.0,-44.8,-42.4,,,,,False,,,,,False,False,False,,,
08089,58,6.0,,0.0,,,,,42.0,1.6,,,,,-52.0,,-58.0,,,,,-16.0,-56.4,,,,,,False,,,,,True,False,,,,
08091,11,0.0,,0.0,,,,,0.0,0.6,,,,,-11.0,,-11.0,,,,,-11.0,-10.4,,,,,,False,,,,,False,True,,,,
08093,11,0.0,,0.0,,,,,25.0,5.3,,,,,-11.0,,-11.0,,,,,14.0,-5.7,,,,,,False,,,,,False,True,,,,
08095,4,0.0,,0.0,,,,,1.0,0.8,,,,,-4.0,,-4.0,,,,,-3.0,-3.2,,,,,,False,,,,,True,True,,,,
08097,66,120.0,,188.0,,,,,55.0,55.3,48.5,,,,54.0,,122.0,,,,,-11.0,-10.7,-17.5,,,,,False,,,,,True,True,True,,,
08099,39,48.0,,0.0,,,,,21.0,4.6,,,,,9.0,,-39.0,,,,,-18.0,-34.4,,,,,,False,,,,,False,False,,,,
08101,383,312.0,145.6,766.0,,,,,811.0,81.8,193.6,218.7,,,-71.0,-237.4,383.0,,,,,428.0,-301.2,-189.4,-164.3,,,False,False,,,,,False,False,False,False,,
08103,17,0.0,,0.0,,,,,0.0,0.4,,,,,-17.0,,-17.0,,,,,-17.0,-16.6,,,,,,False,,,,,False,True,,,,
08105,12,12.0,,0.0,,,,,34.0,30.7,,,,,0.0,,-12.0,,,,,22.0,18.7,,,,,,False,,,,,False,False,,,,
08107,47,36.0,,0.0,,,,,55.0,8.2,,,,,-11.0,,-47.0,,,,,8.0,-38.8,,,,,,False,,,,,True,False,,,,
08109,6,12.0,,0.0,,,,,14.0,1.1,0.4,,,,6.0,,-6.0,,,,,8.0,-4.9,-5.6,,,,,False,,,,,False,True,True,,,
08111,1,0.0,,0.0,,,,,0.0,0.0,,,,,-1.0,,-1.0,,,,,-1.0,-1.0,,,,,,False,,,,,False,True,,,,
08113,30,96.0,,0.0,,,,,4.0,15.6,,,,,66.0,,-30.0,,,,,-26.0,-14.4,,,,,,True,,,,,True,True,,,,
08115,7,30.0,,0.0,,,,,0.0,,,,,,23.0,,-7.0,,,,,-7.0,,,,,,,True,,,,,True,,,,,
08117,61,66.0,,56.0,,,,,90.0,11.8,45.9,,,,5.0,,-5.0,,,,,29.0,-49.2,-15.1,,,,,False,,,,,False,False,False,,,
08119,92,66.0,,69.0,,,,,38.0,18.0,,,,,-26.0,,-23.0,,,,,-54.0,-74.0,,,,,,True,,,,,False,False,,,,
08121,7,0.0,,0.0,,,,,2.0,3.2,,,,,-7.0,,-7.0,,,,,-5.0,-3.8,,,,,,False,,,,,True,True,,,,
08123,851,1206.0,327.1,3703.0,,,,,724.0,520.2,191.5,1956.2,,,355.0,-524.0,2852.0,,,,,-127.0,-330.8,-659.5,1105.2,,,False,False,,,,,True,True,False,False,,
08125,8,6.0,,0.0,,,,,11.0,6.5,,,,,-2.0,,-8.0,,,,,3.0,-1.5,,,,,,False,,,,,False,True,,,,
09001,1705,978.0,281.6,774.0,,,,,459.0,212.3,512.2,885.6,,,-727.0,-1423.4,-931.0,,,,,-1246.0,-1492.7,-1192.8,-819.4,,,False,False,,,,,False,False,False,False,,
09003,1355,924.0,2027.1,887.0,,,,,892.0,322.6,201.5,900.7,,,-431.0,672.1,-468.0,,,,,-463.0,-1032.4,-1153.5,-454.3,,,False,False,,,,,False,False,False,False,,
09005,169,78.0,71.3,56.0,,,,,16.0,8.6,33.2,73.3,,,-91.0,-97.7,-113.0,,,,,-153.0,-160.4,-135.8,-95.7,,,False,False,,,,,False,False,False,False,,
09007,93,132.0,267.4,108.0,,,,,16.0,15.0,72.6,80.8,,,39.0,174.4,15.0,,,,,-77.0,-78.0,-20.4,-12.2,,,False,True,,,,,False,False,True,True,,
09009,891,1206.0,657.2,1638.0,,,,,337.0,256.9,191.8,1587.8,,,315.0,-233.8,747.0,,,,,-554.0,-634.1,-699.2,696.8,,,True,False,,,,,False,False,False,False,,
09011,221,150.0,308.1,28.0,,,,,74.0,26.8,69.1,66.3,,,-71.0,87.1,-193.0,,,,,-147.0,-194.2,-151.9,-154.7,,,False,False,,,,,False,False,False,False,,
09013,199,66.0,160.0,41.0,,,,,43.0,1.0,27.2,36.7,,,-133.0,-39.0,-158.0,,,,,-156.0,-198.0,-171.8,-162.3,,,True,False,,,,,False,False,False,False,,
