,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47145,571,144.0,,,,,44.0,,,,2129.3,-427.0,,,,,-527.0,,,,1558.3,,,,,False,,,,False
47147,1051,600.0,,,,,233.0,1101.4,231.7,,844.6,-451.0,,,,,-818.0,50.4,-819.3,,-206.4,,,,,False,True,False,,True
47149,4851,4456.0,,,,,2915.0,9629.9,2365.8,,6617.5,-395.0,,,,,-1936.0,4778.9,-2485.2,,1766.5,,,,,False,False,False,,False
47151,140,24.0,,,,,2.0,,,,940.1,-116.0,,,,,-138.0,,,,800.1,,,,,False,,,,False
47153,108,112.0,,,,,8.0,,,,653.6,4.0,,,,,-100.0,,,,545.6,,,,,False,,,,False
47155,1432,1928.0,,,,,384.0,6082.5,,,2347.6,496.0,,,,,-1048.0,4650.5,,,915.6,,,,,False,False,,,False
47157,15279,19368.0,,,,,34059.0,33914.2,9900.7,,14826.4,4089.0,,,,,18780.0,18635.2,-5378.3,,-452.6,,,,,False,False,False,,True
47159,410,392.0,,,,,19.0,783.6,,,192.6,-18.0,,,,,-391.0,373.6,,,-217.4,,,,,False,False,,,False
47161,74,32.0,,,,,2.0,,,,74.9,-42.0,,,,,-72.0,,,,0.9,,,,,False,,,,True
47163,1481,264.0,,,,,1657.0,472.5,,,5458.9,-1217.0,,,,,176.0,-1008.5,,,3977.9,,,,,True,True,,,False
47165,2458,2200.0,,,,,550.0,4052.9,2063.4,,2702.5,-258.0,,,,,-1908.0,1594.9,-394.6,,244.5,,,,,False,False,False,,True
47167,811,352.0,,,,,3278.0,753.6,,,576.2,-459.0,,,,,2467.0,-57.4,,,-234.8,,,,,False,True,,,True
47169,123,160.0,,,,,101.0,26.2,,,0.0,37.0,,,,,-22.0,-96.8,,,-123.0,,,,,True,False,,,False
47171,170,16.0,,,,,176.0,,,,30.2,-154.0,,,,,6.0,,,,-139.8,,,,,True,,,,True
47173,204,56.0,,,,,8.0,,,,731.9,-148.0,,,,,-196.0,,,,527.9,,,,,False,,,,False
47175,64,16.0,,,,,0.0,,,,25.8,-48.0,,,,,-64.0,,,,-38.2,,,,,False,,,,True
47177,757,144.0,,,,,105.0,,,,87.7,-613.0,,,,,-652.0,,,,-669.3,,,,,False,,,,False
47179,1551,224.0,,,,,2813.0,1143.2,,,797.5,-1327.0,,,,,1262.0,-407.8,,,-753.5,,,,,True,True,,,True
47181,216,64.0,,,,,12.0,,,,45.3,-152.0,,,,,-204.0,,,,-170.7,,,,,False,,,,False
47183,761,112.0,,,,,287.0,,,,4.6,-649.0,,,,,-474.0,,,,-756.4,,,,,True,,,,False
47185,479,72.0,,,,,20.0,,,,404.2,-407.0,,,,,-459.0,,,,-74.8,,,,,False,,,,True
47187,3060,2584.0,,,,,2532.0,9860.2,3198.2,,6124.2,-476.0,,,,,-528.0,6800.2,138.2,,3064.2,,,,,False,False,True,,False
47189,1881,1480.0,,,,,387.0,5276.7,1974.9,,2530.6,-401.0,,,,,-1494.0,3395.7,93.9,,649.6,,,,,False,False,True,,False
48001,1461,424.0,,,,,953.0,390.9,,,158.2,-1037.0,,,,,-508.0,-1070.1,,,-1302.8,,,,,True,False,,,False
48003,264,280.0,,,,,788.0,,,,561.4,16.0,,,,,524.0,,,,297.4,,,,,False,,,,False
48005,1461,616.0,,,,,2002.0,2901.5,1446.0,,988.2,-845.0,,,,,541.0,1440.5,-15.0,,-472.8,,,,,True,False,True,,True
48007,174,144.0,,,,,4421.0,,,,277.2,-30.0,,,,,4247.0,,,,103.2,,,,,False,,,,False
48009,42,16.0,,,,,0.0,,,,5.3,-26.0,,,,,-42.0,,,,-36.7,,,,,False,,,,False
48011,10,0.0,,,,,0.0,,,,0.0,-10.0,,,,,-10.0,,,,-10.0,,,,,False,,,,False
48013,437,384.0,,,,,3985.0,1562.4,,,1270.6,-53.0,,,,,3548.0,1125.4,,,833.6,,,,,False,False,,,False
48015,332,160.0,,,,,2482.0,,,,112.3,-172.0,,,,,2150.0,,,,-219.7,,,,,False,,,,False
48017,100,72.0,,,,,156.0,255.6,,,79.2,-28.0,,,,,56.0,155.6,,,-20.8,,,,,False,False,,,True
48019,82,88.0,,,,,310.0,,,,1016.3,6.0,,,,,228.0,,,,934.3,,,,,False,,,,False
48021,1111,424.0,,,,,4578.0,2097.3,597.0,,74.4,-687.0,,,,,3467.0,986.3,-514.0,,-1036.6,,,,,False,False,True,,False
48023,16,0.0,,,,,0.0,,,,0.0,-16.0,,,,,-16.0,,,,-16.0,,,,,False,,,,False
48025,1535,128.0,,,,,2413.0,,,,1275.9,-1407.0,,,,,878.0,,,,-259.1,,,,,True,,,,True
48027,3245,3160.0,,,,,30170.0,14627.9,2582.3,,10999.9,-85.0,,,,,26925.0,11382.9,-662.7,,7754.9,,,,,False,False,False,,False
48029,32079,42840.0,,,,,79985.0,85297.9,50231.0,,65218.6,10761.0,,,,,47906.0,53218.9,18152.0,,33139.6,,,,,False,False,False,,False
48031,100,40.0,,,,,158.0,,,,9.2,-60.0,,,,,58.0,,,,-90.8,,,,,True,,,,False
48033,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48035,199,48.0,,,,,35.0,,,,327.5,-151.0,,,,,-164.0,,,,128.5,,,,,False,,,,True
48037,537,248.0,,,,,3798.0,565.8,67.0,,667.4,-289.0,,,,,3261.0,28.8,-470.0,,130.4,,,,,False,True,False,,True
48039,6594,4496.0,,,,,18139.0,12378.7,942.9,,4862.4,-2098.0,,,,,11545.0,5784.7,-5651.1,,-1731.6,,,,,False,False,False,,True
48041,2652,4888.0,,,,,13765.0,13642.1,7984.0,,6006.9,2236.0,,,,,11113.0,10990.1,5332.0,,3354.9,,,,,False,False,False,,False
48043,50,464.0,,,,,44.0,44.7,,,46.3,414.0,,,,,-6.0,-5.3,,,-3.7,,,,,True,True,,,True
48045,5,40.0,,,,,0.0,,,,69.5,35.0,,,,,-5.0,,,,64.5,,,,,True,,,,False
48047,200,48.0,,,,,544.0,,,,343.7,-152.0,,,,,344.0,,,,143.7,,,,,False,,,,True
48049,465,248.0,,,,,4064.0,,,,1786.8,-217.0,,,,,3599.0,,,,1321.8,,,,,False,,,,False
48051,192,136.0,,,,,372.0,,,,106.0,-56.0,,,,,180.0,,,,-86.0,,,,,False,,,,False
48053,529,232.0,,,,,2644.0,1723.8,,,72.1,-297.0,,,,,2115.0,1194.8,,,-456.9,,,,,False,False,,,False
48055,795,1072.0,,,,,6546.0,1556.0,,,1183.3,277.0,,,,,5751.0,761.0,,,388.3,,,,,False,False,,,False
48057,506,200.0,,,,,3409.0,,,,608.7,-306.0,,,,,2903.0,,,,102.7,,,,,False,,,,True
48059,69,24.0,,,,,9.0,,,,230.1,-45.0,,,,,-60.0,,,,161.1,,,,,False,,,,False
48061,18180,4856.0,,,,,28333.0,21436.2,15996.8,,5317.1,-13324.0,,,,,10153.0,3256.2,-2183.2,,-12862.9,,,,,True,True,True,,True
48063,176,48.0,,,,,800.0,174.7,,,264.1,-128.0,,,,,624.0,-1.3,,,88.1,,,,,False,True,,,True
48065,10,8.0,,,,,0.0,,,,288.5,-2.0,,,,,-10.0,,,,278.5,,,,,False,,,,False
48067,210,72.0,,,,,178.0,,,,1394.0,-138.0,,,,,-32.0,,,,1184.0,,,,,True,,,,False
48069,131,200.0,,,,,94.0,,,,214.6,69.0,,,,,-37.0,,,,83.6,,,,,True,,,,False
48071,771,816.0,,,,,1412.0,2284.2,,,496.2,45.0,,,,,641.0,1513.2,,,-274.8,,,,,False,False,,,False
48073,1196,856.0,,,,,921.0,2344.2,,,1086.6,-340.0,,,,,-275.0,1148.2,,,-109.4,,,,,True,False,,,True
48075,53,0.0,,,,,0.0,,,,0.0,-53.0,,,,,-53.0,,,,-53.0,,,,,False,,,,True
48077,55,24.0,,,,,3.0,,,,112.9,-31.0,,,,,-52.0,,,,57.9,,,,,False,,,,False
48079,36,0.0,,,,,12.0,,,,0.0,-36.0,,,,,-24.0,,,,-36.0,,,,,True,,,,False
48081,44,0.0,,,,,8.0,,,,0.0,-44.0,,,,,-36.0,,,,-44.0,,,,,True,,,,True
48083,51,0.0,,,,,0.0,,,,0.0,-51.0,,,,,-51.0,,,,-51.0,,,,,False,,,,False
48085,7745,6312.0,,,,,29333.0,30641.0,8616.7,,15267.1,-1433.0,,,,,21588.0,22896.0,871.7,,7522.1,,,,,False,False,True,,False
48087,11,0.0,,,,,0.0,,,,0.0,-11.0,,,,,-11.0,,,,-11.0,,,,,False,,,,True
48089,333,176.0,,,,,1846.0,996.0,,,232.2,-157.0,,,,,1513.0,663.0,,,-100.8,,,,,False,False,,,True
48091,1649,2040.0,,,,,12904.0,8235.5,1397.1,,5684.9,391.0,,,,,11255.0,6586.5,-251.9,,4035.9,,,,,False,False,True,,False
48093,289,168.0,,,,,11.0,,,,585.5,-121.0,,,,,-278.0,,,,296.5,,,,,False,,,,False
48095,40,32.0,,,,,8.0,,,,8.0,-8.0,,,,,-32.0,,,,-32.0,,,,,False,,,,False
48097,257,208.0,,,,,854.0,,,,1995.4,-49.0,,,,,597.0,,,,1738.4,,,,,False,,,,False
48099,578,80.0,,,,,2538.0,208.1,,,19.0,-498.0,,,,,1960.0,-369.9,,,-559.0,,,,,False,True,,,False
48101,14,0.0,,,,,0.0,,,,0.0,-14.0,,,,,-14.0,,,,-14.0,,,,,False,,,,False
48103,18,80.0,,,,,657.0,,,,101.7,62.0,,,,,639.0,,,,83.7,,,,,False,,,,False
48105,154,48.0,,,,,113.0,,,,61.6,-106.0,,,,,-41.0,,,,-92.4,,,,,True,,,,True
48107,56,88.0,,,,,112.0,,,,208.2,32.0,,,,,56.0,,,,152.2,,,,,False,,,,False
48109,21,0.0,,,,,0.0,,,,0.0,-21.0,,,,,-21.0,,,,-21.0,,,,,False,,,,True
48111,117,56.0,,,,,20.0,,,,15.1,-61.0,,,,,-97.0,,,,-101.9,,,,,False,,,,False
48113,48907,41464.0,,,,,36369.0,70867.2,55867.9,,71351.6,-7443.0,,,,,-12538.0,21960.2,6960.9,,22444.6,,,,,False,False,True,,False
48115,137,200.0,,,,,643.0,,,,459.7,63.0,,,,,506.0,,,,322.7,,,,,False,,,,False
48117,446,544.0,,,,,231.0,850.3,,,509.4,98.0,,,,,-215.0,404.3,,,63.4,,,,,False,False,,,True
48119,11,16.0,,,,,111.0,,,,16.0,5.0,,,,,100.0,,,,5.0,,,,,False,,,,True
48121,6715,4824.0,,,,,26020.0,23315.5,14331.6,,12575.0,-1891.0,,,,,19305.0,16600.5,7616.6,,5860.0,,,,,False,False,False,,False
48123,749,320.0,,,,,1592.0,,,,694.2,-429.0,,,,,843.0,,,,-54.8,,,,,False,,,,True
48125,25,0.0,,,,,0.0,,,,0.0,-25.0,,,,,-25.0,,,,-25.0,,,,,False,,,,False
48127,167,16.0,,,,,855.0,,,,0.4,-151.0,,,,,688.0,,,,-166.6,,,,,False,,,,False
48129,28,0.0,,,,,1.0,,,,0.0,-28.0,,,,,-27.0,,,,-28.0,,,,,True,,,,False
48131,187,368.0,,,,,528.0,,,,82.9,181.0,,,,,341.0,,,,-104.1,,,,,False,,,,True
48133,120,16.0,,,,,8.0,,,,8.5,-104.0,,,,,-112.0,,,,-111.5,,,,,False,,,,False
48135,3499,1696.0,,,,,8006.0,8382.8,1780.6,,4228.0,-1803.0,,,,,4507.0,4883.8,-1718.4,,729.0,,,,,False,False,True,,True
48137,34,0.0,,,,,22.0,,,,0.0,-34.0,,,,,-12.0,,,,-34.0,,,,,True,,,,True
48139,2724,2680.0,,,,,3822.0,9151.0,3433.0,,7025.4,-44.0,,,,,1098.0,6427.0,709.0,,4301.4,,,,,False,False,False,,False
48141,13264,12984.0,,,,,13681.0,38968.4,15064.1,,16749.9,-280.0,,,,,417.0,25704.4,1800.1,,3485.9,,,,,False,False,False,,False
48143,464,696.0,,,,,1208.0,2118.3,,,931.5,232.0,,,,,744.0,1654.3,,,467.5,,,,,False,False,,,False
48145,133,72.0,,,,,283.0,,,,302.2,-61.0,,,,,150.0,,,,169.2,,,,,False,,,,False
48147,507,240.0,,,,,450.0,1091.8,,,1305.3,-267.0,,,,,-57.0,584.8,,,798.3,,,,,True,False,,,False
48149,353,232.0,,,,,1499.0,755.2,,,387.7,-121.0,,,,,1146.0,402.2,,,34.7,,,,,False,False,,,True
48151,48,40.0,,,,,4.0,,,,161.1,-8.0,,,,,-44.0,,,,113.1,,,,,False,,,,False
48153,66,112.0,,,,,44.0,,,,242.4,46.0,,,,,-22.0,,,,176.4,,,,,True,,,,False
48155,4,0.0,,,,,2.0,,,,,-4.0,,,,,-2.0,,,,,,,,,True,,,,
48157,10813,3800.0,,,,,37129.0,19964.0,15952.4,,3166.1,-7013.0,,,,,26316.0,9151.0,5139.4,,-7646.9,,,,,False,False,True,,False
48159,61,72.0,,,,,796.0,,,,286.1,11.0,,,,,735.0,,,,225.1,,,,,False,,,,False
48161,357,104.0,,,,,387.0,,,,821.3,-253.0,,,,,30.0,,,,464.3,,,,,True,,,,False
48163,402,416.0,,,,,898.0,776.9,,,339.5,14.0,,,,,496.0,374.9,,,-62.5,,,,,False,False,,,False
48165,219,104.0,,,,,327.0,,,,1023.4,-115.0,,,,,108.0,,,,804.4,,,,,True,,,,False
48167,6553,9352.0,,,,,34565.0,21400.0,66021.6,,3750.6,2799.0,,,,,28012.0,14847.0,59468.6,,-2802.4,,,,,False,False,False,,False
48169,91,0.0,,,,,45.0,,,,0.0,-91.0,,,,,-46.0,,,,-91.0,,,,,True,,,,True
48171,154,96.0,,,,,536.0,,,,16.2,-58.0,,,,,382.0,,,,-137.8,,,,,False,,,,False
48173,1,0.0,,,,,14.0,,,,0.0,-1.0,,,,,13.0,,,,-1.0,,,,,False,,,,True
48175,109,24.0,,,,,213.0,,,,2.0,-85.0,,,,,104.0,,,,-107.0,,,,,False,,,,False
48177,508,472.0,,,,,2706.0,901.5,,,458.3,-36.0,,,,,2198.0,393.5,,,-49.7,,,,,False,False,,,False
48179,122,56.0,,,,,159.0,122.5,,,898.7,-66.0,,,,,37.0,0.5,,,776.7,,,,,True,True,,,False
48181,822,576.0,,,,,2784.0,2775.1,,,3671.3,-246.0,,,,,1962.0,1953.1,,,2849.3,,,,,False,False,,,False
48183,1481,544.0,,,,,6640.0,1507.4,340.4,,4942.2,-937.0,,,,,5159.0,26.4,-1140.6,,3461.2,,,,,False,True,False,,False
48185,433,1728.0,,,,,1521.0,2100.6,,,830.7,1295.0,,,,,1088.0,1667.6,,,397.7,,,,,True,False,,,True
48187,1050,1704.0,,,,,11995.0,7202.5,,,1339.7,654.0,,,,,10945.0,6152.5,,,289.7,,,,,False,False,,,True
48189,1106,2120.0,,,,,739.0,1741.9,,,1065.7,1014.0,,,,,-367.0,635.9,,,-40.3,,,,,True,True,,,True
48191,15,0.0,,,,,0.0,,,,0.0,-15.0,,,,,-15.0,,,,-15.0,,,,,False,,,,False
48193,82,24.0,,,,,25.0,,,,49.2,-58.0,,,,,-57.0,,,,-32.8,,,,,True,,,,True
48195,72,24.0,,,,,2.0,,,,83.6,-48.0,,,,,-70.0,,,,11.6,,,,,False,,,,True
48197,17,8.0,,,,,0.0,,,,0.5,-9.0,,,,,-17.0,,,,-16.5,,,,,False,,,,False
48199,1042,344.0,,,,,879.0,1236.9,,,473.1,-698.0,,,,,-163.0,194.9,,,-568.9,,,,,True,True,,,True
48201,68736,39568.0,,,,,96374.0,112152.5,199309.6,,8166.4,-29168.0,,,,,27638.0,43416.5,130573.6,,-60569.6,,,,,True,False,False,,False
48203,466,352.0,,,,,1113.0,368.9,271.7,,1988.7,-114.0,,,,,647.0,-97.1,-194.3,,1522.7,,,,,False,True,False,,False
48205,67,112.0,,,,,10.0,,,,95.4,45.0,,,,,-57.0,,,,28.4,,,,,False,,,,True
48207,61,8.0,,,,,0.0,,,,129.9,-53.0,,,,,-61.0,,,,68.9,,,,,False,,,,False
48209,2294,4784.0,,,,,31100.0,12959.4,10487.9,,1915.2,2490.0,,,,,28806.0,10665.4,8193.9,,-378.8,,,,,False,False,False,,True
48211,40,64.0,,,,,0.0,,,,166.2,24.0,,,,,-40.0,,,,126.2,,,,,False,,,,False
48213,656,344.0,,,,,1373.0,1933.8,,,3033.1,-312.0,,,,,717.0,1277.8,,,2377.1,,,,,False,False,,,False
48215,22454,15248.0,,,,,36390.0,64274.2,40090.4,,13673.8,-7206.0,,,,,13936.0,41820.2,17636.4,,-8780.2,,,,,False,False,False,,False
48217,293,144.0,,,,,1886.0,,,,507.1,-149.0,,,,,1593.0,,,,214.1,,,,,False,,,,False
48219,194,256.0,,,,,295.0,,,,1073.7,62.0,,,,,101.0,,,,879.7,,,,,False,,,,False
48221,648,504.0,,,,,2763.0,1902.1,,,2687.7,-144.0,,,,,2115.0,1254.1,,,2039.7,,,,,False,False,,,False
48223,177,128.0,,,,,1000.0,,,,1400.4,-49.0,,,,,823.0,,,,1223.4,,,,,False,,,,False
48225,370,88.0,,,,,192.0,72.8,,,705.7,-282.0,,,,,-178.0,-297.2,,,335.7,,,,,True,False,,,False
48227,235,72.0,,,,,2765.0,,,,65.4,-163.0,,,,,2530.0,,,,-169.6,,,,,False,,,,False
48229,22,8.0,,,,,2.0,,,,59.5,-14.0,,,,,-20.0,,,,37.5,,,,,False,,,,False
48231,874,1352.0,,,,,2812.0,5347.4,1857.4,,3358.1,478.0,,,,,1938.0,4473.4,983.4,,2484.1,,,,,False,False,False,,False
48233,77,104.0,,,,,34.0,,,,603.2,27.0,,,,,-43.0,,,,526.2,,,,,False,,,,False
48235,9,0.0,,,,,37.0,,,,0.0,-9.0,,,,,28.0,,,,-9.0,,,,,False,,,,True
48237,115,40.0,,,,,3.0,,,,162.9,-75.0,,,,,-112.0,,,,47.9,,,,,False,,,,True
48239,475,112.0,,,,,1325.0,,,,360.6,-363.0,,,,,850.0,,,,-114.4,,,,,False,,,,True
48241,333,136.0,,,,,256.0,,,,308.1,-197.0,,,,,-77.0,,,,-24.9,,,,,True,,,,True
48243,4,24.0,,,,,0.0,,,,1.2,20.0,,,,,-4.0,,,,-2.8,,,,,True,,,,True
48245,3883,8848.0,,,,,5781.0,8811.2,4733.3,,9511.1,4965.0,,,,,1898.0,4928.2,850.3,,5628.1,,,,,True,True,True,,False
48247,58,48.0,,,,,454.0,,,,83.2,-10.0,,,,,396.0,,,,25.2,,,,,False,,,,False
48249,795,832.0,,,,,7670.0,915.4,,,186.3,37.0,,,,,6875.0,120.4,,,-608.7,,,,,False,False,,,False
48251,1974,1448.0,,,,,8596.0,7756.8,,,2800.0,-526.0,,,,,6622.0,5782.8,,,826.0,,,,,False,False,,,False
48253,88,24.0,,,,,1212.0,28.3,,,0.0,-64.0,,,,,1124.0,-59.7,,,-88.0,,,,,False,True,,,False
48255,687,256.0,,,,,898.0,,,,688.5,-431.0,,,,,211.0,,,,1.5,,,,,True,,,,True
48257,1999,1920.0,,,,,2977.0,6815.8,,,3344.3,-79.0,,,,,978.0,4816.8,,,1345.3,,,,,False,False,,,False
48259,114,232.0,,,,,2431.0,,,,1734.8,118.0,,,,,2317.0,,,,1620.8,,,,,False,,,,False
48261,6,8.0,,,,,6.0,,,,0.0,2.0,,,,,0.0,,,,-6.0,,,,,True,,,,False
48263,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
48265,325,312.0,,,,,2253.0,1526.3,,,1128.1,-13.0,,,,,1928.0,1201.3,,,803.1,,,,,False,False,,,False
48267,11,40.0,,,,,39.0,,,,3.6,29.0,,,,,28.0,,,,-7.4,,,,,True,,,,True
48269,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48271,20,0.0,,,,,28.0,,,,0.0,-20.0,,,,,8.0,,,,-20.0,,,,,True,,,,True
48273,517,360.0,,,,,6554.0,,,,183.1,-157.0,,,,,6037.0,,,,-333.9,,,,,False,,,,False
48275,64,16.0,,,,,0.0,,,,176.9,-48.0,,,,,-64.0,,,,112.9,,,,,False,,,,False
48277,504,576.0,,,,,1718.0,1891.1,,,287.0,72.0,,,,,1214.0,1387.1,,,-217.0,,,,,False,False,,,False
48279,228,112.0,,,,,169.0,,,,435.3,-116.0,,,,,-59.0,,,,207.3,,,,,True,,,,False
48281,135,8.0,,,,,329.0,,,,0.1,-127.0,,,,,194.0,,,,-134.9,,,,,False,,,,False
48283,354,88.0,,,,,315.0,,,,346.8,-266.0,,,,,-39.0,,,,-7.2,,,,,True,,,,True
48285,506,496.0,,,,,1945.0,964.5,,,537.1,-10.0,,,,,1439.0,458.5,,,31.1,,,,,False,False,,,False
48287,128,128.0,,,,,321.0,,,,629.6,0.0,,,,,193.0,,,,501.6,,,,,False,,,,False
48289,150,136.0,,,,,136.0,,,,720.9,-14.0,,,,,-14.0,,,,570.9,,,,,False,,,,False
48291,1396,1024.0,,,,,1195.0,3577.8,,,808.5,-372.0,,,,,-201.0,2181.8,,,-587.5,,,,,True,False,,,False
48293,374,128.0,,,,,404.0,,,,1077.7,-246.0,,,,,30.0,,,,703.7,,,,,True,,,,False
48295,14,16.0,,,,,0.0,,,,133.3,2.0,,,,,-14.0,,,,119.3,,,,,False,,,,False
48297,299,80.0,,,,,271.0,,,,3.8,-219.0,,,,,-28.0,,,,-295.2,,,,,True,,,,False
48299,90,24.0,,,,,135.0,,,,17.7,-66.0,,,,,45.0,,,,-72.3,,,,,True,,,,False
48301,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48303,4622,5632.0,,,,,8404.0,17215.8,72920.4,,6492.8,1010.0,,,,,3782.0,12593.8,68298.4,,1870.8,,,,,False,False,False,,False
48305,40,88.0,,,,,123.0,,,,72.6,48.0,,,,,83.0,,,,32.6,,,,,False,,,,True
48307,89,72.0,,,,,231.0,,,,338.7,-17.0,,,,,142.0,,,,249.7,,,,,False,,,,False
48309,4599,7512.0,,,,,7557.0,14185.4,28415.1,,8341.7,2913.0,,,,,2958.0,9586.4,23816.1,,3742.7,,,,,False,False,False,,False
48311,11,0.0,,,,,2.0,,,,,-11.0,,,,,-9.0,,,,,,,,,True,,,,
48313,795,136.0,,,,,217.0,,,,629.4,-659.0,,,,,-578.0,,,,-165.6,,,,,True,,,,True
48315,112,16.0,,,,,26.0,,,,29.6,-96.0,,,,,-86.0,,,,-82.4,,,,,True,,,,True
48317,54,56.0,,,,,464.0,,,,5.7,2.0,,,,,410.0,,,,-48.3,,,,,False,,,,False
48319,39,8.0,,,,,37.0,,,,163.0,-31.0,,,,,-2.0,,,,124.0,,,,,True,,,,False
48321,641,912.0,,,,,5531.0,1595.8,,,1460.9,271.0,,,,,4890.0,954.8,,,819.9,,,,,False,False,,,False
48323,3097,1664.0,,,,,3246.0,5309.2,,,1908.9,-1433.0,,,,,149.0,2212.2,,,-1188.1,,,,,True,False,,,True
48325,816,328.0,,,,,2920.0,570.9,,,1983.1,-488.0,,,,,2104.0,-245.1,,,1167.1,,,,,False,True,,,False
48327,12,40.0,,,,,12.0,,,,72.4,28.0,,,,,0.0,,,,60.4,,,,,True,,,,False
48329,2467,1672.0,,,,,15460.0,8563.8,3550.5,,1001.7,-795.0,,,,,12993.0,6096.8,1083.5,,-1465.3,,,,,False,False,False,,False
48331,333,96.0,,,,,1719.0,,,,59.4,-237.0,,,,,1386.0,,,,-273.6,,,,,False,,,,False
48333,32,0.0,,,,,0.0,,,,0.0,-32.0,,,,,-32.0,,,,-32.0,,,,,False,,,,False
48335,63,48.0,,,,,93.0,,,,268.9,-15.0,,,,,30.0,,,,205.9,,,,,False,,,,False
48337,101,32.0,,,,,599.0,,,,23.8,-69.0,,,,,498.0,,,,-77.2,,,,,False,,,,False
48339,6227,3208.0,,,,,9824.0,15862.6,7781.5,,2305.2,-3019.0,,,,,3597.0,9635.6,1554.5,,-3921.8,,,,,False,False,True,,False
48341,221,72.0,,,,,309.0,114.1,,,79.2,-149.0,,,,,88.0,-106.9,,,-141.8,,,,,True,True,,,True
48343,117,40.0,,,,,474.0,,,,81.1,-77.0,,,,,357.0,,,,-35.9,,,,,False,,,,True
48345,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,False
48347,903,448.0,,,,,1915.0,915.3,622.7,,2347.3,-455.0,,,,,1012.0,12.3,-280.3,,1444.3,,,,,False,True,True,,False
48349,791,784.0,,,,,1699.0,3091.7,,,1565.1,-7.0,,,,,908.0,2300.7,,,774.1,,,,,False,False,,,False
48351,150,0.0,,,,,30.0,,,,0.0,-150.0,,,,,-120.0,,,,-150.0,,,,,True,,,,True
48353,111,144.0,,,,,1644.0,,,,59.0,33.0,,,,,1533.0,,,,-52.0,,,,,False,,,,False
48355,15392,14184.0,,,,,58167.0,15463.0,9477.9,,3299.9,-1208.0,,,,,42775.0,71.0,-5914.1,,-12092.1,,,,,False,True,False,,False
48357,57,0.0,,,,,13.0,,,,0.0,-57.0,,,,,-44.0,,,,-57.0,,,,,True,,,,False
48359,13,0.0,,,,,0.0,,,,0.0,-13.0,,,,,-13.0,,,,-13.0,,,,,False,,,,False
48361,1514,840.0,,,,,2937.0,3465.9,,,2447.4,-674.0,,,,,1423.0,1951.9,,,933.4,,,,,False,False,,,False
48363,385,168.0,,,,,54.0,,,,1416.3,-217.0,,,,,-331.0,,,,1031.3,,,,,False,,,,False
48365,99,40.0,,,,,334.0,70.3,,,868.0,-59.0,,,,,235.0,-28.7,,,769.0,,,,,False,True,,,False
48367,1392,672.0,,,,,6032.0,6287.2,,,321.6,-720.0,,,,,4640.0,4895.2,,,-1070.4,,,,,False,False,,,False
48369,171,216.0,,,,,166.0,679.2,,,128.3,45.0,,,,,-5.0,508.2,,,-42.7,,,,,True,False,,,True
48371,167,96.0,,,,,263.0,98.9,,,635.4,-71.0,,,,,96.0,-68.1,,,468.4,,,,,False,True,,,False
48373,608,512.0,,,,,398.0,1927.9,,,2107.5,-96.0,,,,,-210.0,1319.9,,,1499.5,,,,,False,False,,,False
48375,1097,632.0,,,,,5076.0,383.2,467.0,,2198.9,-465.0,,,,,3979.0,-713.8,-630.0,,1101.9,,,,,False,False,False,,False
48377,34,32.0,,,,,16.0,,,,6.1,-2.0,,,,,-18.0,,,,-27.9,,,,,False,,,,False
48379,47,40.0,,,,,168.0,,,,441.8,-7.0,,,,,121.0,,,,394.8,,,,,False,,,,False
48381,1250,744.0,,,,,1034.0,917.9,2961.4,,5642.9,-506.0,,,,,-216.0,-332.1,1711.4,,4392.9,,,,,True,True,False,,False
48383,72,88.0,,,,,294.0,,,,176.4,16.0,,,,,222.0,,,,104.4,,,,,False,,,,False
48385,100,24.0,,,,,19.0,,,,164.2,-76.0,,,,,-81.0,,,,64.2,,,,,False,,,,True
48387,32,88.0,,,,,86.0,229.8,,,329.3,56.0,,,,,54.0,197.8,,,297.3,,,,,True,False,,,False
