,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
45061,138,344.0,,243.0,451.0,,,,,,149.0,108.0,,274.3,310.9,78.9,,130.7,255.2,,,,243.0,,206.0,,105.0,313.0,,,,,,11.0,-30.0,,136.3,172.9,-59.1,,-7.3,117.2,,,,105.0,,,True,False,,,,,,True,True,,True,True,True,,True,True,,,,True,
45063,1096,1704.0,4926.2,1620.0,767.0,,,,,,2298.0,2481.7,,1608.2,1614.8,1382.8,,1099.8,1276.6,1634.0,,,933.0,,608.0,3830.2,524.0,-329.0,,,,,,1202.0,1385.7,,512.2,518.8,286.8,,3.8,180.6,538.0,,,-163.0,,False,True,True,,,,,,False,False,,True,True,True,,True,True,True,,,True,
45065,55,40.0,,24.0,13.0,,,,,,30.0,49.4,,15.7,54.1,17.1,,29.8,24.0,,,,14.0,,-15.0,,-31.0,-42.0,,,,,,-25.0,-5.6,,-39.3,-0.9,-37.9,,-25.2,-31.0,,,,-41.0,,,False,False,,,,,,False,True,,False,True,False,,False,False,,,,False,
45067,165,276.0,,269.0,286.0,,,,,,310.0,315.8,,166.3,264.7,138.1,,268.2,139.5,,,,214.0,,111.0,,104.0,121.0,,,,,,145.0,150.8,,1.3,99.7,-26.9,,103.2,-25.5,,,,49.0,,,True,False,,,,,,False,False,,True,True,True,,True,True,,,,True,
45069,270,160.0,,131.0,269.0,,,,,,267.0,106.2,,83.6,192.7,34.3,,100.1,138.6,,,,215.0,,-110.0,,-139.0,-1.0,,,,,,-3.0,-163.8,,-186.4,-77.3,-235.7,,-169.9,-131.4,,,,-55.0,,,False,True,,,,,,True,False,,False,True,False,,False,False,,,,True,
45071,201,428.0,,355.0,354.0,,,,,,335.0,447.8,,261.4,408.2,281.3,,343.2,403.8,,,,195.0,,227.0,,154.0,153.0,,,,,,134.0,246.8,,60.4,207.2,80.3,,142.2,202.8,,,,-6.0,,,True,True,,,,,,True,False,,True,True,True,,True,True,,,,True,
45073,301,420.0,738.5,419.0,398.0,,,,,,635.0,719.9,,356.5,356.3,386.3,,291.6,404.7,,,,304.0,,119.0,437.5,118.0,97.0,,,,,,334.0,418.9,,55.5,55.3,85.3,,-9.4,103.7,,,,3.0,,False,True,True,,,,,,False,False,,True,True,True,,True,True,,,,True,
45075,661,1204.0,2506.8,971.0,904.0,,,,,,1047.0,951.7,,962.1,1042.2,552.7,,935.8,964.6,,,,701.0,,543.0,1845.8,310.0,243.0,,,,,,386.0,290.7,,301.1,381.2,-108.3,,274.8,303.6,,,,40.0,,False,True,True,,,,,,True,True,,True,True,True,,True,True,,,,True,
45077,454,672.0,1745.9,669.0,522.0,,,,,,927.0,1096.8,,592.6,617.0,522.8,,689.3,647.0,,,,528.0,,218.0,1291.9,215.0,68.0,,,,,,473.0,642.8,,138.6,163.0,68.8,,235.3,193.0,,,,74.0,,False,True,True,,,,,,False,False,,True,True,True,,False,True,,,,True,
45079,2737,3712.0,4657.1,3537.0,3696.0,,,,,,3803.0,3138.8,,4043.6,3375.0,2191.3,,2302.6,3374.8,3317.0,,,2325.0,,975.0,1920.1,800.0,959.0,,,,,,1066.0,401.8,,1306.6,638.0,-545.7,,-434.4,637.8,580.0,,,-412.0,,False,True,True,,,,,,False,True,,False,True,True,,True,True,True,,,True,
45081,143,148.0,,105.0,70.0,,,,,,158.0,128.0,,98.0,163.8,96.7,,86.6,269.5,,,,73.0,,5.0,,-38.0,-73.0,,,,,,15.0,-15.0,,-45.0,20.8,-46.3,,-56.4,126.5,,,,-70.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
45083,1269,1180.0,3332.2,1167.0,869.0,,,,,,2685.0,2032.1,,945.9,1188.8,920.4,,1091.7,2820.4,746.0,,,733.0,,-89.0,2063.2,-102.0,-400.0,,,,,,1416.0,763.1,,-323.1,-80.2,-348.6,,-177.3,1551.4,-523.0,,,-536.0,,False,False,False,,,,,,False,False,,False,True,False,,False,False,False,,,False,
45085,544,932.0,1575.5,856.0,420.0,,,,,,1075.0,898.0,,794.0,906.1,677.4,,969.0,602.6,,,,369.0,,388.0,1031.5,312.0,-124.0,,,,,,531.0,354.0,,250.0,362.1,133.4,,425.0,58.6,,,,-175.0,,False,True,True,,,,,,False,True,,True,True,True,,False,True,,,,True,
45087,120,280.0,,232.0,336.0,,,,,,236.0,246.5,,175.0,240.1,152.6,,163.2,877.6,,,,168.0,,160.0,,112.0,216.0,,,,,,116.0,126.5,,55.0,120.1,32.6,,43.2,757.6,,,,48.0,,,True,False,,,,,,True,True,,True,True,True,,True,False,,,,True,
45089,285,688.0,,603.0,854.0,,,,,,299.0,252.8,,665.2,561.4,280.4,,970.7,623.2,,,,396.0,,403.0,,318.0,569.0,,,,,,14.0,-32.2,,380.2,276.4,-4.6,,685.7,338.2,,,,111.0,,,True,False,,,,,,True,True,,True,True,True,,False,True,,,,True,
45091,1064,1368.0,2376.6,1318.0,738.0,,,,,,1867.0,2123.0,,1246.1,1266.7,1406.7,,1211.1,1235.2,959.0,,,820.0,,304.0,1312.6,254.0,-326.0,,,,,,803.0,1059.0,,182.1,202.7,342.7,,147.1,171.2,-105.0,,,-244.0,,False,True,False,,,,,,False,False,,True,True,False,,True,True,True,,,True,
46003,6,0.0,,0.0,0.0,,,,,,0.0,0.1,,2.3,1.7,,,5.2,2.5,,,,1.0,,-6.0,,-6.0,-6.0,,,,,,-6.0,-5.9,,-3.7,-4.3,,,-0.8,-3.5,,,,-5.0,,,False,False,,,,,,False,True,,True,True,,,True,True,,,,True,
46005,48,28.0,,21.0,53.0,,,,,,49.0,10.9,,1.4,30.0,3.8,,23.2,11.3,,,,20.0,,-20.0,,-27.0,5.0,,,,,,1.0,-37.1,,-46.6,-18.0,-44.2,,-24.8,-36.7,,,,-28.0,,,False,True,,,,,,True,False,,False,True,False,,False,False,,,,False,
46007,16,0.0,,0.0,0.0,,,,,,2.0,1.4,,,1.6,,,1.6,,,,,0.0,,-16.0,,-16.0,-16.0,,,,,,-14.0,-14.6,,,-14.4,,,-14.4,,,,,-16.0,,,False,False,,,,,,True,True,,,True,,,True,,,,,False,
46009,37,0.0,,0.0,0.0,,,,,,21.0,0.5,,0.2,0.5,,,2.0,0.6,,,,0.0,,-37.0,,-37.0,-37.0,,,,,,-16.0,-36.5,,-36.8,-36.5,,,-35.0,-36.4,,,,-37.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46011,151,40.0,,34.0,22.0,,,,,,64.0,71.3,,8.9,33.6,35.6,,26.4,57.3,,,,47.0,,-111.0,,-117.0,-129.0,,,,,,-87.0,-79.7,,-142.1,-117.4,-115.4,,-124.6,-93.7,,,,-104.0,,,False,False,,,,,,True,True,,False,False,False,,False,True,,,,True,
46013,235,128.0,,65.0,143.0,,,,,,154.0,78.7,,29.1,93.5,15.7,,52.3,72.5,,,,279.0,,-107.0,,-170.0,-92.0,,,,,,-81.0,-156.3,,-205.9,-141.5,-219.3,,-182.7,-162.5,,,,44.0,,,False,True,,,,,,True,False,,False,False,False,,False,False,,,,True,
46015,23,8.0,,3.0,0.0,,,,,,0.0,8.9,,,3.1,,,0.1,13.0,,,,3.0,,-15.0,,-20.0,-23.0,,,,,,-23.0,-14.1,,,-19.9,,,-22.9,-10.0,,,,-20.0,,,False,False,,,,,,False,True,,,False,,,False,True,,,,False,
46017,3,8.0,,3.0,0.0,,,,,,3.0,5.0,,0.4,7.4,0.0,,20.6,13.8,,,,0.0,,5.0,,0.0,-3.0,,,,,,0.0,2.0,,-2.6,4.4,-3.0,,17.6,10.8,,,,-3.0,,,True,True,,,,,,True,True,,True,True,True,,False,False,,,,True,
46019,35,8.0,,8.0,0.0,,,,,,6.0,22.7,,,4.6,,,10.7,,,,,4.0,,-27.0,,-27.0,-35.0,,,,,,-29.0,-12.3,,,-30.4,,,-24.3,,,,,-31.0,,,False,False,,,,,,False,True,,,False,,,True,,,,,False,
46021,2,4.0,,0.0,0.0,,,,,,0.0,9.6,,,0.1,,,0.7,,,,,19.0,,2.0,,-2.0,-2.0,,,,,,-2.0,7.6,,,-1.9,,,-1.3,,,,,17.0,,,False,False,,,,,,False,False,,,True,,,True,,,,,False,
46023,25,0.0,,7.0,0.0,,,,,,16.0,15.4,,11.7,5.1,,,13.4,9.6,,,,0.0,,-25.0,,-18.0,-25.0,,,,,,-9.0,-9.6,,-13.3,-19.9,,,-11.6,-15.4,,,,-25.0,,,True,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46025,3,0.0,,0.0,0.0,,,,,,1.0,0.9,,0.8,0.4,,,3.2,0.4,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,-2.0,-2.1,,-2.2,-2.6,,,0.2,-2.6,,,,-3.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46027,181,40.0,,28.0,23.0,,,,,,40.0,26.9,,21.9,44.7,36.0,,25.4,27.2,,,,45.0,,-141.0,,-153.0,-158.0,,,,,,-141.0,-154.1,,-159.1,-136.3,-145.0,,-155.6,-153.8,,,,-136.0,,,False,False,,,,,,False,False,,False,True,False,,False,False,,,,True,
46029,169,36.0,,28.0,28.0,,,,,,62.0,54.5,,3.4,29.4,34.2,,14.1,24.3,,,,20.0,,-133.0,,-141.0,-141.0,,,,,,-107.0,-114.5,,-165.6,-139.6,-134.8,,-154.9,-144.7,,,,-149.0,,,False,False,,,,,,True,True,,False,False,False,,False,False,,,,False,
46031,26,16.0,,4.0,0.0,,,,,,4.0,6.4,,2.0,3.0,,,10.5,21.0,,,,26.0,,-10.0,,-22.0,-26.0,,,,,,-22.0,-19.6,,-24.0,-23.0,,,-15.5,-5.0,,,,0.0,,,False,False,,,,,,False,False,,False,False,,,False,True,,,,True,
46033,95,32.0,,12.0,0.0,,,,,,4.0,4.7,,,19.5,,,53.0,,,,,136.0,,-63.0,,-83.0,-95.0,,,,,,-91.0,-90.3,,,-75.5,,,-42.0,,,,,41.0,,,False,False,,,,,,False,False,,,False,,,True,,,,,True,
46035,47,36.0,,36.0,71.0,,,,,,38.0,45.8,,5.2,34.2,,,37.5,57.2,,,,25.0,,-11.0,,-11.0,24.0,,,,,,-9.0,-1.2,,-41.8,-12.8,,,-9.5,10.2,,,,-22.0,,,False,False,,,,,,True,True,,False,False,,,True,True,,,,False,
46037,14,0.0,,0.0,0.0,,,,,,4.0,0.4,,0.5,0.8,,,1.9,2.1,,,,2.0,,-14.0,,-14.0,-14.0,,,,,,-10.0,-13.6,,-13.5,-13.2,,,-12.1,-11.9,,,,-12.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,True,
46039,33,4.0,,0.0,0.0,,,,,,4.0,2.7,,0.1,1.0,,,0.6,,,,,7.0,,-29.0,,-33.0,-33.0,,,,,,-29.0,-30.3,,-32.9,-32.0,,,-32.4,,,,,-26.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,True,
46041,35,24.0,,19.0,0.0,,,,,,4.0,42.9,,5.7,20.9,,,20.0,,,,,17.0,,-11.0,,-16.0,-35.0,,,,,,-31.0,7.9,,-29.3,-14.1,,,-15.0,,,,,-18.0,,,False,False,,,,,,False,True,,False,False,,,False,,,,,False,
46043,9,0.0,,0.0,0.0,,,,,,0.0,3.3,,0.5,0.6,,,2.0,,,,,0.0,,-9.0,,-9.0,-9.0,,,,,,-9.0,-5.7,,-8.5,-8.4,,,-7.0,,,,,-9.0,,,False,False,,,,,,False,True,,True,True,,,True,,,,,False,
46045,18,12.0,,0.0,0.0,,,,,,0.0,3.3,,0.3,0.8,,,1.3,,,,,37.0,,-6.0,,-18.0,-18.0,,,,,,-18.0,-14.7,,-17.7,-17.2,,,-16.7,,,,,19.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,False,
46047,19,4.0,,4.0,0.0,,,,,,8.0,1.9,,1.4,3.2,,,5.3,3.7,,,,33.0,,-15.0,,-15.0,-19.0,,,,,,-11.0,-17.1,,-17.6,-15.8,,,-13.7,-15.3,,,,14.0,,,False,False,,,,,,True,False,,False,False,,,True,False,,,,True,
46049,6,0.0,,0.0,0.0,,,,,,0.0,0.2,,1.5,0.3,,,5.0,1.0,,,,5.0,,-6.0,,-6.0,-6.0,,,,,,-6.0,-5.8,,-4.5,-5.7,,,-1.0,-5.0,,,,-1.0,,,False,False,,,,,,False,True,,True,True,,,True,True,,,,True,
46051,22,4.0,,4.0,0.0,,,,,,8.0,0.8,,4.7,8.1,,,5.8,3.4,,,,5.0,,-18.0,,-18.0,-22.0,,,,,,-14.0,-21.2,,-17.3,-13.9,,,-16.2,-18.6,,,,-17.0,,,False,False,,,,,,True,False,,True,True,,,True,False,,,,True,
46053,10,4.0,,0.0,0.0,,,,,,0.0,4.5,,0.1,0.4,,,0.4,,,,,11.0,,-6.0,,-10.0,-10.0,,,,,,-10.0,-5.5,,-9.9,-9.6,,,-9.6,,,,,1.0,,,False,False,,,,,,False,True,,False,False,,,False,,,,,True,
46055,4,4.0,,0.0,0.0,,,,,,0.0,12.9,,,0.1,,,0.8,,,,,39.0,,0.0,,-4.0,-4.0,,,,,,-4.0,8.9,,,-3.9,,,-3.2,,,,,35.0,,,False,False,,,,,,False,False,,,False,,,False,,,,,False,
46057,39,0.0,,0.0,0.0,,,,,,4.0,1.3,,0.4,0.6,,,1.0,0.6,,,,0.0,,-39.0,,-39.0,-39.0,,,,,,-35.0,-37.7,,-38.6,-38.4,,,-38.0,-38.4,,,,-39.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46059,8,0.0,,0.0,0.0,,,,,,0.0,0.2,,0.1,0.0,,,0.6,,,,,0.0,,-8.0,,-8.0,-8.0,,,,,,-8.0,-7.8,,-7.9,-8.0,,,-7.4,,,,,-8.0,,,False,False,,,,,,False,True,,True,True,,,True,,,,,False,
46061,4,16.0,,5.0,0.0,,,,,,0.0,11.8,,,4.9,,,14.2,,,,,29.0,,12.0,,1.0,-4.0,,,,,,-4.0,7.8,,,0.9,,,10.2,,,,,25.0,,,True,True,,,,,,True,True,,,True,,,True,,,,,False,
46063,2,0.0,,0.0,0.0,,,,,,1.0,0.0,,,0.0,,,0.0,,,,,,,-2.0,,-2.0,-2.0,,,,,,-1.0,-2.0,,,-2.0,,,-2.0,,,,,,,,False,False,,,,,,True,False,,,True,,,False,,,,,,
46065,46,4.0,,8.0,0.0,,,,,,10.0,28.7,,9.5,9.9,,,12.1,6.6,,,,3.0,,-42.0,,-38.0,-46.0,,,,,,-36.0,-17.3,,-36.5,-36.1,,,-33.9,-39.4,,,,-43.0,,,True,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46067,13,12.0,,8.0,0.0,,,,,,15.0,8.5,,0.9,3.8,,,11.8,14.2,,,,28.0,,-1.0,,-5.0,-13.0,,,,,,2.0,-4.5,,-12.1,-9.2,,,-1.2,1.2,,,,15.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
46069,3,0.0,,0.0,0.0,,,,,,0.0,0.2,,0.1,0.0,,,0.0,,,,,0.0,,-3.0,,-3.0,-3.0,,,,,,-3.0,-2.8,,-2.9,-3.0,,,-3.0,,,,,-3.0,,,False,False,,,,,,False,True,,True,True,,,False,,,,,False,
46071,4,4.0,,0.0,0.0,,,,,,0.0,0.5,,1.2,2.1,,,0.6,,,,,23.0,,0.0,,-4.0,-4.0,,,,,,-4.0,-3.5,,-2.8,-1.9,,,-3.4,,,,,19.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,False,
46073,2,0.0,,0.0,0.0,,,,,,0.0,0.2,,2.2,1.3,,,8.0,4.1,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-1.8,,0.2,-0.7,,,6.0,2.1,,,,-2.0,,,False,False,,,,,,False,True,,True,True,,,False,False,,,,False,
46075,1,4.0,,0.0,0.0,,,,,,0.0,11.0,,,0.1,,,1.1,,,,,15.0,,3.0,,-1.0,-1.0,,,,,,-1.0,10.0,,,-0.9,,,0.1,,,,,14.0,,,True,True,,,,,,True,False,,,True,,,True,,,,,False,
46077,9,8.0,,0.0,0.0,,,,,,4.0,4.2,,0.2,1.2,,,4.2,,,,,19.0,,-1.0,,-9.0,-9.0,,,,,,-5.0,-4.8,,-8.8,-7.8,,,-4.8,,,,,10.0,,,False,False,,,,,,False,False,,False,False,,,False,,,,,False,
46079,36,64.0,,42.0,79.0,,,,,,32.0,28.8,,6.5,48.5,,,22.1,92.3,,,,75.0,,28.0,,6.0,43.0,,,,,,-4.0,-7.2,,-29.5,12.5,,,-13.9,56.3,,,,39.0,,,True,False,,,,,,True,True,,False,True,,,True,False,,,,False,
46081,183,8.0,,9.0,0.0,,,,,,37.0,0.6,,4.1,11.2,,,18.9,6.4,,,,2.0,,-175.0,,-174.0,-183.0,,,,,,-146.0,-182.4,,-178.9,-171.8,,,-164.1,-176.6,,,,-181.0,,,True,False,,,,,,True,False,,False,True,,,True,False,,,,False,
46083,308,376.0,129.2,278.0,1189.0,,,,,,162.0,98.5,,332.5,342.3,302.8,,120.9,220.6,,,,593.0,,68.0,-178.8,-30.0,881.0,,,,,,-146.0,-209.5,,24.5,34.3,-5.2,,-187.1,-87.4,,,,285.0,,False,True,False,,,,,,False,False,,True,True,True,,False,False,,,,False,
46085,14,16.0,,8.0,0.0,,,,,,0.0,8.8,,10.5,6.5,,,11.2,18.6,,,,28.0,,2.0,,-6.0,-14.0,,,,,,-14.0,-5.2,,-3.5,-7.5,,,-2.8,4.6,,,,14.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
46087,23,4.0,,4.0,0.0,,,,,,8.0,3.0,,1.0,1.3,,,4.2,6.6,,,,2.0,,-19.0,,-19.0,-23.0,,,,,,-15.0,-20.0,,-22.0,-21.7,,,-18.8,-16.4,,,,-21.0,,,False,False,,,,,,True,False,,False,False,,,True,True,,,,False,
46089,4,0.0,,0.0,0.0,,,,,,0.0,1.3,,0.1,0.1,,,0.6,,,,,0.0,,-4.0,,-4.0,-4.0,,,,,,-4.0,-2.7,,-3.9,-3.9,,,-3.4,,,,,-4.0,,,False,False,,,,,,False,True,,True,True,,,True,,,,,False,
46091,11,0.0,,0.0,0.0,,,,,,6.0,1.0,,0.1,0.2,,,0.8,,,,,8.0,,-11.0,,-11.0,-11.0,,,,,,-5.0,-10.0,,-10.9,-10.8,,,-10.2,,,,,-3.0,,,False,False,,,,,,True,True,,True,True,,,True,,,,,True,
46093,209,32.0,,19.0,0.0,,,,,,19.0,55.1,,9.9,35.7,,,15.5,30.7,,,,24.0,,-177.0,,-190.0,-209.0,,,,,,-190.0,-153.9,,-199.1,-173.3,,,-193.5,-178.3,,,,-185.0,,,False,False,,,,,,False,True,,False,True,,,False,False,,,,False,
46095,0,12.0,,5.0,0.0,,,,,,0.0,16.0,,,2.0,,,5.4,,,,,4.0,,12.0,,5.0,0.0,,,,,,0.0,16.0,,,2.0,,,5.4,,,,,4.0,,,True,True,,,,,,True,False,,,True,,,True,,,,,True,
46097,2,12.0,,1.0,0.0,,,,,,0.0,2.1,,1.5,2.9,,,6.8,,,,,17.0,,10.0,,-1.0,-2.0,,,,,,-2.0,0.1,,-0.5,0.9,,,4.8,,,,,15.0,,,True,True,,,,,,True,True,,True,True,,,True,,,,,False,
46099,989,824.0,196.7,794.0,1365.0,,,,,,794.0,407.2,,657.5,876.0,103.1,,622.6,1193.4,1571.0,,,1063.0,,-165.0,-792.3,-195.0,376.0,,,,,,-195.0,-581.8,,-331.5,-113.0,-885.9,,-366.4,204.4,582.0,,,74.0,,False,False,False,,,,,,False,False,,False,True,False,,False,False,False,,,True,
46101,11,12.0,,4.0,0.0,,,,,,8.0,5.3,,0.9,2.5,,,3.2,8.0,,,,23.0,,1.0,,-7.0,-11.0,,,,,,-3.0,-5.7,,-10.1,-8.5,,,-7.8,-3.0,,,,12.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
46102,27,56.0,,38.0,30.0,,,,,,12.0,,,19.4,55.3,,,37.9,71.8,,,,61.0,,29.0,,11.0,3.0,,,,,,-15.0,,,-7.6,28.3,,,10.9,44.8,,,,34.0,,,True,True,,,,,,True,,,True,True,,,True,False,,,,False,
46103,519,176.0,155.7,188.0,81.0,,,,,,192.0,493.0,,71.6,201.0,277.4,,246.8,114.8,,,,91.0,,-343.0,-363.3,-331.0,-438.0,,,,,,-327.0,-26.0,,-447.4,-318.0,-241.6,,-272.2,-404.2,,,,-428.0,,False,True,False,,,,,,True,True,,False,True,True,,True,False,,,,False,
46105,8,8.0,,0.0,0.0,,,,,,0.0,26.8,,,0.2,,,2.5,,,,,9.0,,0.0,,-8.0,-8.0,,,,,,-8.0,18.8,,,-7.8,,,-5.5,,,,,1.0,,,False,False,,,,,,False,False,,,False,,,False,,,,,False,
46107,10,0.0,,0.0,0.0,,,,,,0.0,9.8,,,0.0,,,1.7,,,,,0.0,,-10.0,,-10.0,-10.0,,,,,,-10.0,-0.2,,,-10.0,,,-8.3,,,,,-10.0,,,False,False,,,,,,False,True,,,True,,,True,,,,,False,
46109,26,28.0,,10.0,0.0,,,,,,18.0,12.0,,2.8,9.5,,,11.4,25.2,,,,63.0,,2.0,,-16.0,-26.0,,,,,,-8.0,-14.0,,-23.2,-16.5,,,-14.6,-0.8,,,,37.0,,,False,False,,,,,,False,False,,False,False,,,False,True,,,,False,
46111,2,4.0,,0.0,0.0,,,,,,0.0,0.1,,0.3,0.3,,,0.0,1.8,,,,11.0,,2.0,,-2.0,-2.0,,,,,,-2.0,-1.9,,-1.7,-1.7,,,-2.0,-0.2,,,,9.0,,,False,False,,,,,,False,True,,True,True,,,False,True,,,,False,
46115,29,4.0,,4.0,0.0,,,,,,4.0,3.3,,1.9,3.5,,,8.7,2.5,,,,2.0,,-25.0,,-25.0,-29.0,,,,,,-25.0,-25.7,,-27.1,-25.5,,,-20.3,-26.5,,,,-27.0,,,False,False,,,,,,False,False,,False,False,,,True,False,,,,False,
46117,6,0.0,,0.0,0.0,,,,,,0.0,0.1,,0.4,0.2,,,0.6,0.4,,,,0.0,,-6.0,,-6.0,-6.0,,,,,,-6.0,-5.9,,-5.6,-5.8,,,-5.5,-5.6,,,,-6.0,,,False,False,,,,,,False,True,,True,True,,,True,True,,,,False,
46119,7,0.0,,0.0,0.0,,,,,,0.0,0.9,,0.0,0.0,,,0.1,,,,,0.0,,-7.0,,-7.0,-7.0,,,,,,-7.0,-6.1,,-7.0,-7.0,,,-6.9,,,,,-7.0,,,False,False,,,,,,False,True,,True,True,,,True,,,,,False,
46121,12,0.0,,4.0,0.0,,,,,,18.0,11.8,,3.8,3.8,,,10.7,1.7,,,,0.0,,-12.0,,-8.0,-12.0,,,,,,6.0,-0.2,,-8.2,-8.2,,,-1.3,-10.3,,,,-12.0,,,True,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46123,1,0.0,,0.0,0.0,,,,,,4.0,2.4,,0.7,0.7,,,2.7,0.0,,,,12.0,,-1.0,,-1.0,-1.0,,,,,,3.0,1.4,,-0.3,-0.3,,,1.7,-1.0,,,,11.0,,,False,False,,,,,,False,False,,True,True,,,False,True,,,,False,
46125,32,8.0,,8.0,28.0,,,,,,19.0,8.3,,2.2,6.4,,,8.2,4.0,,,,18.0,,-24.0,,-24.0,-4.0,,,,,,-13.0,-23.7,,-29.8,-25.6,,,-23.8,-28.0,,,,-14.0,,,False,True,,,,,,True,True,,False,False,,,True,False,,,,True,
46127,60,92.0,,65.0,132.0,,,,,,63.0,46.3,,18.7,66.8,53.2,,50.2,58.6,,,,105.0,,32.0,,5.0,72.0,,,,,,3.0,-13.7,,-41.3,6.8,-6.8,,-9.8,-1.4,,,,45.0,,,True,False,,,,,,True,True,,False,True,True,,True,True,,,,False,
46129,23,0.0,,0.0,0.0,,,,,,4.0,0.4,,0.8,0.5,,,6.4,4.7,,,,0.0,,-23.0,,-23.0,-23.0,,,,,,-19.0,-22.6,,-22.2,-22.5,,,-16.6,-18.3,,,,-23.0,,,False,False,,,,,,True,True,,True,True,,,True,True,,,,False,
46135,111,20.0,,20.0,27.0,,,,,,41.0,20.0,,1.2,11.9,19.4,,19.3,11.7,,,,13.0,,-91.0,,-91.0,-84.0,,,,,,-70.0,-91.0,,-109.8,-99.1,-91.6,,-91.7,-99.3,,,,-98.0,,,False,True,,,,,,True,True,,False,False,False,,False,False,,,,False,
46137,40,4.0,,0.0,0.0,,,,,,0.0,9.8,,0.1,0.2,,,6.4,,,,,39.0,,-36.0,,-40.0,-40.0,,,,,,-40.0,-30.2,,-39.9,-39.8,,,-33.6,,,,,-1.0,,,False,False,,,,,,False,True,,False,False,,,True,,,,,True,
47001,274,748.0,396.3,525.0,1099.0,,,,,,569.0,800.1,,420.5,560.0,386.2,,390.5,714.9,,,,857.0,,474.0,122.3,251.0,825.0,,,,,,295.0,526.1,,146.5,286.0,112.2,,116.5,440.9,,,,583.0,,True,True,False,,,,,,True,False,,True,True,True,,True,True,,,,False,
47003,254,440.0,,346.0,883.0,,,,,,500.0,314.8,,212.3,390.8,154.5,,321.0,328.7,,,,509.0,,186.0,,92.0,629.0,,,,,,246.0,60.8,,-41.7,136.8,-99.5,,67.0,74.7,,,,255.0,,,True,False,,,,,,False,True,,True,True,True,,True,True,,,,False,
47005,160,188.0,,147.0,442.0,,,,,,173.0,75.3,,41.8,146.5,,,121.2,136.6,,,,390.0,,28.0,,-13.0,282.0,,,,,,13.0,-84.7,,-118.2,-13.5,,,-38.8,-23.4,,,,230.0,,,True,False,,,,,,True,False,,False,True,,,False,True,,,,False,
47007,114,56.0,,43.0,,,,,,,165.0,60.1,,21.7,73.0,0.1,,68.3,29.2,,,,33.0,,-58.0,,-71.0,,,,,,,51.0,-53.9,,-92.3,-41.0,-113.9,,-45.7,-84.8,,,,-81.0,,,False,,,,,,,True,True,,False,True,False,,True,False,,,,False,
