,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48361,1053,789.0,,887.5,,692.0,287.0,,,,,681.1,,931.0,,,1165.0,43.0,596.1,490.0,,804.0,292.0,,,,1188.0,766.0,2203.5,,,,,,917.5,,,,547.8,719.1,-264.0,,-165.5,,-361.0,-766.0,,,,,-371.9,,-122.0,,,112.0,-1010.0,-456.9,-563.0,,-249.0,-761.0,,,,135.0,-287.0,1150.5,,,,,,-135.5,,,,-505.2,-333.9,,True,,False,False,,,,,False,,True,,,True,False,False,False,,True,False,,,,True,False,False,,,,,,True,,,,False,False
48363,268,429.0,,557.3,,353.0,214.0,,,,,257.3,,386.5,,,530.0,110.8,291.9,,,318.0,230.1,,,,503.0,381.0,684.0,,,,,,,,,,480.8,473.0,161.0,,289.3,,85.0,-54.0,,,,,-10.7,,118.5,,,262.0,-157.2,23.9,,,50.0,-37.9,,,,235.0,113.0,416.0,,,,,,,,,,212.8,205.0,,False,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,False,True,False,,,,,,,,,,False,False
48365,165,246.0,,270.4,,212.0,269.0,,,,,154.1,,213.8,,,321.0,92.1,207.5,,,193.0,125.7,,,,226.0,232.0,334.1,,,,,,,,,,392.5,147.1,81.0,,105.4,,47.0,104.0,,,,,-10.9,,48.8,,,156.0,-72.9,42.5,,,28.0,-39.3,,,,61.0,67.0,169.1,,,,,,,,,,227.5,-17.9,,False,,True,False,,,,,True,,True,,,False,True,True,,,True,True,,,,True,True,False,,,,,,,,,,False,True
48367,1918,2802.0,,2832.6,,2091.0,1508.0,,,,,1531.4,,1641.8,,2537.8,2307.0,1233.9,1901.7,1940.0,,2409.0,1746.4,,,,2066.0,2430.0,2500.0,,,,,,1358.6,2282.0,,,4095.8,2124.0,884.0,,914.6,,173.0,-410.0,,,,,-386.6,,-276.2,,619.8,389.0,-684.1,-16.3,22.0,,491.0,-171.6,,,,148.0,512.0,582.0,,,,,,-559.4,364.0,,,2177.8,206.0,,False,,True,True,,,,,True,,True,,True,True,True,True,True,,True,True,,,,True,True,True,,,,,,True,True,,,False,True
48369,25,57.0,,55.2,,58.0,11.0,,,,,64.7,,54.4,,,157.0,3.4,40.1,,,24.0,21.0,,,,0.0,84.0,200.7,,,,,,,,,,65.0,115.5,32.0,,30.2,,33.0,-14.0,,,,,39.7,,29.4,,,132.0,-21.6,15.1,,,-1.0,-4.0,,,,-25.0,59.0,175.7,,,,,,,,,,40.0,90.5,,True,,False,True,,,,,False,,True,,,False,True,True,,,True,True,,,,True,False,False,,,,,,,,,,False,False
48371,114,0.0,,0.0,,36.0,0.0,,,,,94.2,,103.3,,,358.0,34.7,54.2,,,2.0,70.6,,,,,67.0,149.0,,,,,,,,,,31.8,0.0,-114.0,,-114.0,,-78.0,-114.0,,,,,-19.8,,-10.7,,,244.0,-79.3,-59.8,,,-112.0,-43.4,,,,,-47.0,35.0,,,,,,,,,,-82.2,-114.0,,False,,True,False,,,,,True,,True,,,False,True,True,,,True,True,,,,,True,True,,,,,,,,,,True,False
48373,309,294.0,,256.1,,288.0,138.0,,,,,264.4,,292.0,,,482.0,117.1,384.1,283.0,,306.0,154.8,,,,474.0,405.0,465.0,,,,,,249.7,,,,282.5,300.9,-15.0,,-52.9,,-21.0,-171.0,,,,,-44.6,,-17.0,,,173.0,-191.9,75.1,-26.0,,-3.0,-154.2,,,,165.0,96.0,156.0,,,,,,-59.3,,,,-26.5,-8.1,,False,,False,False,,,,,False,,False,,,False,False,False,False,,True,False,,,,False,False,False,,,,,,False,,,,False,True
48375,521,723.0,,722.7,,736.0,0.0,,,,,788.1,,672.8,,,1009.0,269.0,858.5,722.5,,374.0,532.1,,,,538.0,1081.0,2379.8,,,,,,866.6,,,,864.6,910.2,202.0,,201.7,,215.0,-521.0,,,,,267.1,,151.8,,,488.0,-252.0,337.5,201.5,,-147.0,11.1,,,,17.0,560.0,1858.8,,,,,,345.6,,,,343.6,389.2,,True,,False,False,,,,,False,,True,,,False,False,False,True,,True,True,,,,True,False,False,,,,,,False,,,,False,False
48377,170,78.0,,68.1,,56.0,,,,,,46.5,,61.8,,,180.0,0.7,27.0,,,48.0,27.3,,,,0.0,66.0,135.0,,,,,,,,,,56.9,,-92.0,,-101.9,,-114.0,,,,,,-123.5,,-108.2,,,10.0,-169.3,-143.0,,,-122.0,-142.7,,,,-170.0,-104.0,-35.0,,,,,,,,,,-113.1,,,False,,False,,,,,,False,,False,,,True,False,False,,,False,False,,,,False,False,True,,,,,,,,,,False,
48379,79,102.0,,109.2,,91.0,53.0,,,,,65.3,,94.8,,,138.0,93.4,95.4,,,42.0,51.0,,,,140.0,115.0,104.0,,,,,,,,,,134.5,108.9,23.0,,30.2,,12.0,-26.0,,,,,-13.7,,15.8,,,59.0,14.4,16.4,,,-37.0,-28.0,,,,61.0,36.0,25.0,,,,,,,,,,55.5,29.9,,False,,True,False,,,,,True,,True,,,False,True,True,,,False,False,,,,False,False,False,,,,,,,,,,False,False
48381,602,1005.0,,1165.4,,1009.0,1710.0,,,,,754.8,,1460.0,,,1060.0,269.6,833.9,719.5,,468.5,680.3,,,,968.0,1221.0,2492.7,,,,,,925.3,750.0,,,1175.9,1948.8,403.0,,563.4,,407.0,1108.0,,,,,152.8,,858.0,,,458.0,-332.4,231.9,117.5,,-133.5,78.3,,,,366.0,619.0,1890.7,,,,,,323.3,148.0,,,573.9,1346.8,,False,,False,False,,,,,True,,False,,,False,True,True,True,,True,True,,,,True,False,False,,,,,,True,True,,,False,False
48383,20,18.0,,40.6,,26.0,,,,,,26.2,,20.5,,,88.0,23.4,30.6,,,1.0,15.5,,,,0.0,35.0,63.1,,,,,,,,,,16.6,,-2.0,,20.6,,6.0,,,,,,6.2,,0.5,,,68.0,3.4,10.6,,,-19.0,-4.5,,,,-20.0,15.0,43.1,,,,,,,,,,-3.4,,,False,,False,,,,,,False,,True,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,,,,False,
48385,20,39.0,,37.5,,39.0,,,,,,26.5,,25.8,,,60.0,11.8,43.5,,,39.0,23.8,,,,0.0,36.0,68.0,,,,,,,,,,52.6,,19.0,,17.5,,19.0,,,,,,6.5,,5.8,,,40.0,-8.2,23.5,,,19.0,3.8,,,,-20.0,16.0,48.0,,,,,,,,,,32.6,,,True,,False,,,,,,True,,True,,,False,True,False,,,False,True,,,,False,True,False,,,,,,,,,,False,
48387,64,99.0,,101.9,,86.0,49.0,,,,,67.4,,96.3,,,148.0,93.6,76.6,,,72.0,65.4,,,,126.0,114.0,87.3,,,,,,,,,,119.4,72.5,35.0,,37.9,,22.0,-15.0,,,,,3.4,,32.3,,,84.0,29.6,12.6,,,8.0,1.4,,,,62.0,50.0,23.3,,,,,,,,,,55.4,8.5,,False,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,False,False,True,,,,,,,,,,False,True
48389,166,186.0,,206.4,,155.0,161.0,,,,,126.8,,133.6,,,194.0,4321.4,91.1,,,73.0,137.9,,,,226.0,154.0,214.0,,,,,,,,,,84.2,202.1,20.0,,40.4,,-11.0,-5.0,,,,,-39.2,,-32.4,,,28.0,4155.4,-74.9,,,-93.0,-28.1,,,,60.0,-12.0,48.0,,,,,,,,,,-81.8,36.1,,False,,True,True,,,,,False,,False,,,False,False,False,,,False,False,,,,False,True,False,,,,,,,,,,False,False
48391,41,72.0,,73.0,,67.0,58.0,,,,,49.9,,57.4,,,94.0,36.9,79.4,,,45.0,51.8,,,,87.0,71.0,114.8,,,,,,,,,,84.9,119.8,31.0,,32.0,,26.0,17.0,,,,,8.9,,16.4,,,53.0,-4.1,38.4,,,4.0,10.8,,,,46.0,30.0,73.8,,,,,,,,,,43.9,78.8,,False,,True,True,,,,,True,,True,,,False,True,False,,,True,True,,,,False,True,False,,,,,,,,,,False,False
48393,2,15.0,,14.1,,5.0,0.0,,,,,3.5,,11.7,,,6.0,1.5,4.7,,,8.0,3.2,,,,0.0,12.0,9.4,,,,,,,,,,11.2,,13.0,,12.1,,3.0,-2.0,,,,,1.5,,9.7,,,4.0,-0.5,2.7,,,6.0,1.2,,,,-2.0,10.0,7.4,,,,,,,,,,9.2,,,True,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,True,,,,,,,,,,True,
48395,877,57.0,,54.5,,87.0,46.0,,,,,107.7,,141.5,,,170.0,100.6,115.2,,,0.0,58.1,,,,,111.0,206.5,,,,,,,,,,86.0,100.7,-820.0,,-822.5,,-790.0,-831.0,,,,,-769.3,,-735.5,,,-707.0,-776.4,-761.8,,,-877.0,-818.9,,,,,-766.0,-670.5,,,,,,,,,,-791.0,-776.3,,False,,True,False,,,,,True,,True,,,True,True,True,,,False,True,,,,,True,True,,,,,,,,,,True,True
48397,1358,1701.0,,1685.4,,1490.0,1428.0,,,,,1095.7,,1178.6,,1460.1,1570.0,680.2,1384.4,1516.0,,1639.5,1117.7,,,,2305.0,1588.0,2281.4,,,,,,1385.8,,,,1546.8,1265.0,343.0,,327.4,,132.0,70.0,,,,,-262.3,,-179.4,,102.1,212.0,-677.8,26.4,158.0,,281.5,-240.3,,,,947.0,230.0,923.4,,,,,,27.8,,,,188.8,-93.0,,True,,True,True,,,,,True,,True,,True,True,False,True,True,,True,True,,,,False,True,False,,,,,,True,,,,True,True
48399,91,183.0,,184.5,,126.0,79.0,,,,,117.2,,134.9,,,125.0,35.2,132.9,,,134.0,88.7,,,,177.0,148.0,239.0,,,,,,,,,,184.4,126.4,92.0,,93.5,,35.0,-12.0,,,,,26.2,,43.9,,,34.0,-55.8,41.9,,,43.0,-2.3,,,,86.0,57.0,148.0,,,,,,,,,,93.4,35.4,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,False,,,,,,,,,,False,True
48401,419,645.0,,663.1,,532.0,335.0,,,,,417.1,,516.6,,,635.0,442.9,453.0,570.0,,741.5,449.8,,,,631.0,684.0,1140.5,,,,,,505.9,,,,698.9,437.1,226.0,,244.1,,113.0,-84.0,,,,,-1.9,,97.6,,,216.0,23.9,34.0,151.0,,322.5,30.8,,,,212.0,265.0,721.5,,,,,,86.9,,,,279.9,18.1,,False,,True,True,,,,,True,,True,,,True,True,True,True,,False,True,,,,True,False,False,,,,,,True,,,,False,True
48403,26,0.0,,0.0,,51.0,5.0,,,,,75.2,,84.7,,,98.0,0.7,44.7,,,76.0,47.3,,,,,55.0,66.6,,,,,,,,,,24.2,80.4,-26.0,,-26.0,,25.0,-21.0,,,,,49.2,,58.7,,,72.0,-25.3,18.7,,,50.0,21.3,,,,,29.0,40.6,,,,,,,,,,-1.8,54.4,,False,,True,True,,,,,False,,False,,,False,True,True,,,False,True,,,,,False,False,,,,,,,,,,True,False
48405,24,39.0,,41.8,,43.0,9.0,,,,,38.0,,38.6,,,82.0,8.0,33.3,,,42.5,13.1,,,,0.0,54.0,82.4,,,,,,,,,,62.0,40.9,15.0,,17.8,,19.0,-15.0,,,,,14.0,,14.6,,,58.0,-16.0,9.3,,,18.5,-10.9,,,,-24.0,30.0,58.4,,,,,,,,,,38.0,16.9,,False,,False,False,,,,,True,,True,,,False,False,True,,,False,True,,,,False,False,False,,,,,,,,,,False,False
48407,245,252.0,,246.7,,220.0,267.0,,,,,76.9,,207.2,,,254.0,121.4,250.5,,,255.0,184.6,,,,371.0,267.0,306.3,,,,,,,,,,182.2,147.3,7.0,,1.7,,-25.0,22.0,,,,,-168.1,,-37.8,,,9.0,-123.6,5.5,,,10.0,-60.4,,,,126.0,22.0,61.3,,,,,,,,,,-62.8,-97.7,,True,,False,False,,,,,False,,False,,,False,False,True,,,False,False,,,,False,False,False,,,,,,,,,,False,False
48409,231,624.0,,811.3,,628.0,2207.0,,,,,385.1,,1102.5,,,982.0,4390.3,654.6,338.0,,432.0,364.6,,,,,658.0,1281.7,,,,,,338.2,,,,568.0,914.4,393.0,,580.3,,397.0,1976.0,,,,,154.1,,871.5,,,751.0,4159.3,423.6,107.0,,201.0,133.6,,,,,427.0,1050.7,,,,,,107.2,,,,337.0,683.4,,False,,False,False,,,,,True,,False,,,False,False,False,True,,True,True,,,,,False,False,,,,,,True,,,,True,False
48411,322,75.0,,83.3,,60.0,32.0,,,,,42.0,,79.5,,,77.0,10.5,49.5,,,19.0,34.6,,,,97.0,65.0,98.8,,,,,,,,,,73.9,105.0,-247.0,,-238.7,,-262.0,-290.0,,,,,-280.0,,-242.5,,,-245.0,-311.5,-272.5,,,-303.0,-287.4,,,,-225.0,-257.0,-223.2,,,,,,,,,,-248.1,-217.0,,True,,False,False,,,,,False,,True,,,True,False,False,,,False,False,,,,True,False,True,,,,,,,,,,False,True
48413,37,39.0,,35.2,,21.0,,,,,,16.5,,23.8,,,61.0,13.0,15.3,,,19.0,19.9,,,,0.0,30.0,35.4,,,,,,,,,,27.1,,2.0,,-1.8,,-16.0,,,,,,-20.5,,-13.2,,,24.0,-24.0,-21.7,,,-18.0,-17.1,,,,-37.0,-7.0,-1.6,,,,,,,,,,-9.9,,,True,,False,,,,,,False,,False,,,False,False,False,,,False,False,,,,False,False,True,,,,,,,,,,False,
48415,1045,198.0,,110.2,,188.0,88.0,,,,,165.2,,168.8,,,206.0,55.3,171.3,,,227.0,126.3,,,,210.0,196.0,368.7,,,,,,,,,,286.7,240.0,-847.0,,-934.8,,-857.0,-957.0,,,,,-879.8,,-876.2,,,-839.0,-989.7,-873.7,,,-818.0,-918.7,,,,-835.0,-849.0,-676.3,,,,,,,,,,-758.3,-805.0,,False,,False,False,,,,,False,,False,,,True,False,False,,,True,False,,,,True,False,True,,,,,,,,,,True,True
48417,34,69.0,,72.6,,45.0,,,,,,20.2,,56.5,,,47.0,23.7,40.3,,,88.0,36.5,,,,71.0,49.0,37.9,,,,,,,,,,73.3,52.8,35.0,,38.6,,11.0,,,,,,-13.8,,22.5,,,13.0,-10.3,6.3,,,54.0,2.5,,,,37.0,15.0,3.9,,,,,,,,,,39.3,18.8,,False,,True,,,,,,True,,True,,,True,True,True,,,False,True,,,,False,True,True,,,,,,,,,,False,True
48419,153,264.0,,272.4,,270.0,267.0,,,,,164.9,,245.0,,,304.0,306.0,227.7,,,399.0,207.0,,,,393.0,263.0,390.0,,,,,,,,,,322.0,170.5,111.0,,119.4,,117.0,114.0,,,,,11.9,,92.0,,,151.0,153.0,74.7,,,246.0,54.0,,,,240.0,110.0,237.0,,,,,,,,,,169.0,17.5,,False,,False,False,,,,,True,,True,,,False,False,True,,,False,True,,,,False,True,False,,,,,,,,,,False,True
48421,16,9.0,,11.8,,9.0,0.0,,,,,7.4,,10.2,,,21.0,15.4,6.7,,,8.0,3.4,,,,0.0,20.0,29.9,,,,,,,,,,7.3,7.8,-7.0,,-4.2,,-7.0,-16.0,,,,,-8.6,,-5.8,,,5.0,-0.6,-9.3,,,-8.0,-12.6,,,,-16.0,4.0,13.9,,,,,,,,,,-8.7,-8.2,,True,,False,False,,,,,False,,True,,,True,True,False,,,False,False,,,,False,True,False,,,,,,,,,,False,False
48423,1940,3126.0,,3048.9,,2682.0,2441.0,,,,,1837.5,,1553.8,,4264.2,2693.0,7737.4,2311.6,3190.5,,1250.0,2120.7,,,,5363.0,2979.0,2708.3,,,,,,2328.7,2050.0,,,6300.9,2574.9,1186.0,,1108.9,,742.0,501.0,,,,,-102.5,,-386.2,,2324.2,753.0,5797.4,371.6,1250.5,,-690.0,180.7,,,,3423.0,1039.0,768.3,,,,,,388.7,110.0,,,4360.9,634.9,,True,,True,True,,,,,True,,True,,False,True,False,True,False,,True,True,,,,False,True,True,,,,,,True,True,,,False,True
48425,73,189.0,,202.0,,129.0,151.0,,,,,89.5,,117.2,,,154.0,45.9,123.4,,,110.0,84.1,,,,212.0,139.0,200.1,,,,,,,,,,147.2,,116.0,,129.0,,56.0,78.0,,,,,16.5,,44.2,,,81.0,-27.1,50.4,,,37.0,11.1,,,,139.0,66.0,127.1,,,,,,,,,,74.2,,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,False,True,False,,,,,,,,,,True,
48427,1132,1290.0,,1235.5,,1068.0,1111.0,,,,,885.4,,746.7,,,1081.0,896.8,914.0,1182.0,,1200.0,976.4,,,,1109.0,1014.0,1629.1,,,,,,627.0,,,,1394.2,874.2,158.0,,103.5,,-64.0,-21.0,,,,,-246.6,,-385.3,,,-51.0,-235.2,-218.0,50.0,,68.0,-155.6,,,,-23.0,-118.0,497.1,,,,,,-505.0,,,,262.2,-257.8,,True,,True,True,,,,,False,,False,,,True,False,False,True,,True,True,,,,True,True,False,,,,,,False,,,,False,False
48429,85,84.0,,90.7,,85.0,84.0,,,,,54.8,,84.3,,,190.0,32.5,63.3,,,111.0,65.3,,,,133.0,82.0,107.5,,,,,,,,,,141.0,108.6,-1.0,,5.7,,0.0,-1.0,,,,,-30.2,,-0.7,,,105.0,-52.5,-21.7,,,26.0,-19.7,,,,48.0,-3.0,22.5,,,,,,,,,,56.0,23.6,,False,,True,False,,,,,False,,True,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,,,,False,False
48431,5,6.0,,5.0,,7.0,0.0,,,,,7.0,,5.2,,,18.0,14.4,1.7,,,7.0,2.8,,,,0.0,11.0,16.2,,,,,,,,,,4.3,,1.0,,0.0,,2.0,-5.0,,,,,2.0,,0.2,,,13.0,9.4,-3.3,,,2.0,-2.2,,,,-5.0,6.0,11.2,,,,,,,,,,-0.7,,,True,,False,False,,,,,False,,True,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,,,,True,
48433,5,30.0,,26.9,,20.0,,,,,,14.5,,17.1,,,17.0,15.1,15.4,,,14.0,15.6,,,,0.0,23.0,34.1,,,,,,,,,,38.2,,25.0,,21.9,,15.0,,,,,,9.5,,12.1,,,12.0,10.1,10.4,,,9.0,10.6,,,,-5.0,18.0,29.1,,,,,,,,,,33.2,,,True,,True,,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,False,,,,,,,,,,False,
48435,38,63.0,,69.7,,47.0,,,,,,30.6,,29.1,,,84.0,42.5,34.8,,,26.0,35.2,,,,,50.0,59.9,,,,,,,,,,47.4,,25.0,,31.7,,9.0,,,,,,-7.4,,-8.9,,,46.0,4.5,-3.2,,,-12.0,-2.8,,,,,12.0,21.9,,,,,,,,,,9.4,,,False,,True,,,,,,True,,True,,,False,True,True,,,True,True,,,,,True,True,,,,,,,,,,True,
48437,46,57.0,,53.2,,42.0,14.0,,,,,52.9,,46.4,,,71.0,19.0,39.6,,,27.0,30.6,,,,61.0,68.0,34.7,,,,,,,,,,89.8,109.6,11.0,,7.2,,-4.0,-32.0,,,,,6.9,,0.4,,,25.0,-27.0,-6.4,,,-19.0,-15.4,,,,15.0,22.0,-11.3,,,,,,,,,,43.8,63.6,,True,,True,False,,,,,True,,True,,,False,False,True,,,False,False,,,,False,False,False,,,,,,,,,,False,False
48439,31072,45933.0,,44464.9,25070.8,34709.0,64741.0,,,,,23530.5,,51454.3,,41228.9,37549.0,37504.4,36866.5,47281.0,,29466.0,28241.4,,,,44791.0,35622.0,43118.5,,,,,,24152.8,17583.0,,,29423.3,39441.8,14861.0,,13392.9,-6001.2,3637.0,33669.0,,,,,-7541.5,,20382.3,,10156.9,6477.0,6432.4,5794.5,16209.0,,-1606.0,-2830.6,,,,13719.0,4550.0,12046.5,,,,,,-6919.2,-13489.0,,,-1648.7,8369.8,,True,True,True,False,,,,,True,,False,,True,True,True,True,False,,True,True,,,,True,True,True,,,,,,True,True,,,True,True
48441,1232,1920.0,,2101.1,,1907.0,1254.0,,,,,1388.5,,926.9,,,1773.0,5475.5,1524.5,2106.5,,2226.0,1759.2,,,,2130.0,2008.0,2774.2,,,,,,2022.5,1481.0,,,2063.9,1475.7,688.0,,869.1,,675.0,22.0,,,,,156.5,,-305.1,,,541.0,4243.5,292.5,874.5,,994.0,527.2,,,,898.0,776.0,1542.2,,,,,,790.5,249.0,,,831.9,243.7,,False,,True,True,,,,,True,,True,,,True,False,True,False,,False,True,,,,False,False,False,,,,,,False,True,,,False,True
48443,7,6.0,,4.4,,6.0,0.0,,,,,6.5,,6.9,,,29.0,0.9,4.0,,,8.0,2.4,,,,0.0,6.0,11.0,,,,,,,,,,7.3,,-1.0,,-2.6,,-1.0,-7.0,,,,,-0.5,,-0.1,,,22.0,-6.1,-3.0,,,1.0,-4.6,,,,-7.0,-1.0,4.0,,,,,,,,,,0.3,,,False,,False,False,,,,,True,,True,,,False,False,False,,,False,False,,,,False,False,False,,,,,,,,,,True,
48445,101,267.0,,292.9,,146.0,29.0,,,,,94.6,,270.3,,,156.0,2.6,105.1,,,134.0,105.1,,,,281.0,166.0,240.9,,,,,,,,,,224.1,172.3,166.0,,191.9,,45.0,-72.0,,,,,-6.4,,169.3,,,55.0,-98.4,4.1,,,33.0,4.1,,,,180.0,65.0,139.9,,,,,,,,,,123.1,71.3,,False,,True,True,,,,,True,,False,,,True,True,True,,,True,True,,,,False,True,True,,,,,,,,,,True,True
48447,8,24.0,,24.1,,14.0,6.0,,,,,4.1,,13.0,,,37.0,29.9,11.4,,,6.0,7.9,,,,0.0,16.0,14.7,,,,,,,,,,14.3,,16.0,,16.1,,6.0,-2.0,,,,,-3.9,,5.0,,,29.0,21.9,3.4,,,-2.0,-0.1,,,,-8.0,8.0,6.7,,,,,,,,,,6.3,,,False,,True,True,,,,,True,,True,,,False,False,True,,,True,True,,,,True,True,True,,,,,,,,,,True,
48449,324,432.0,,397.3,,368.0,157.0,,,,,390.6,,308.0,,,626.0,213.4,459.4,499.0,,142.0,244.2,,,,518.0,450.0,683.9,,,,,,280.2,,,,453.2,410.1,108.0,,73.3,,44.0,-167.0,,,,,66.6,,-16.0,,,302.0,-110.6,135.4,175.0,,-182.0,-79.8,,,,194.0,126.0,359.9,,,,,,-43.8,,,,129.2,86.1,,True,,True,False,,,,,True,,True,,,False,False,False,False,,False,True,,,,False,False,False,,,,,,True,,,,False,True
48451,893,1695.0,,1665.6,,1669.0,1457.0,,,,,1400.0,,1608.4,,,1795.0,1023.5,1342.0,1851.5,,1102.5,1067.9,,,,1612.0,1764.0,2528.0,,,,,,1546.8,,,,2213.0,1905.9,802.0,,772.6,,776.0,564.0,,,,,507.0,,715.4,,,902.0,130.5,449.0,958.5,,209.5,174.9,,,,719.0,871.0,1635.0,,,,,,653.8,,,,1320.0,1012.9,,True,,True,True,,,,,True,,True,,,False,True,True,False,,True,True,,,,True,False,False,,,,,,True,,,,False,False
48453,8880,12837.0,,13073.6,14360.1,12315.0,14043.0,,,,,7586.1,,10730.6,,14001.0,17224.0,8631.2,14322.5,14237.0,,7200.5,9562.0,,,,14753.0,10831.0,17964.5,,,,,,12983.6,23048.0,,,16397.8,11151.5,3957.0,,4193.6,5480.1,3435.0,5163.0,,,,,-1293.9,,1850.6,,5121.0,8344.0,-248.8,5442.5,5357.0,,-1679.5,682.0,,,,5873.0,1951.0,9084.5,,,,,,4103.6,14168.0,,,7517.8,2271.5,,False,False,True,False,,,,,True,,True,,False,False,True,False,False,,True,True,,,,False,True,False,,,,,,False,False,,,False,True
48455,97,153.0,,174.1,,128.0,140.0,,,,,60.6,,123.5,,,126.0,74.0,145.9,,,130.0,116.3,,,,240.0,140.0,157.6,,,,,,,,,,145.0,138.8,56.0,,77.1,,31.0,43.0,,,,,-36.4,,26.5,,,29.0,-23.0,48.9,,,33.0,19.3,,,,143.0,43.0,60.6,,,,,,,,,,48.0,41.8,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,False,True,False,,,,,,,,,,True,True
48457,142,0.0,,0.0,,137.0,73.0,,,,,138.3,,238.8,,,293.0,44.6,118.0,,,174.0,148.4,,,,,151.0,321.7,,,,,,,,,,31.4,131.5,-142.0,,-142.0,,-5.0,-69.0,,,,,-3.7,,96.8,,,151.0,-97.4,-24.0,,,32.0,6.4,,,,,9.0,179.7,,,,,,,,,,-110.6,-10.5,,False,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,,True,False,,,,,,,,,,True,True
48459,390,885.0,,869.9,,490.0,723.0,,,,,397.6,,489.8,,,478.0,1005.6,552.8,796.0,,418.0,432.8,,,,1041.0,732.0,502.3,,,,,,538.2,,,,816.4,481.5,495.0,,479.9,,100.0,333.0,,,,,7.6,,99.8,,,88.0,615.6,162.8,406.0,,28.0,42.8,,,,651.0,342.0,112.3,,,,,,148.2,,,,426.4,91.5,,True,,True,True,,,,,True,,True,,,True,False,True,True,,True,True,,,,False,True,True,,,,,,True,,,,True,True
