,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
17097,5079,7896.0,,7843.8,8755.1,7771.0,9700.0,,,,,6693.0,8030.6,,9270.0,9604.0,5818.6,6005.6,,7012.5,7673.4,,,,6730.0,8515.5,,,,,,4796.4,5739.0,,,16046.2,4689.3,2817.0,,2764.8,3676.1,2692.0,4621.0,,,,,1614.0,2951.6,,4191.0,4525.0,739.6,926.6,,1933.5,2594.4,,,,1651.0,3436.5,,,,,,-282.6,660.0,,,10967.2,-389.7,,True,False,True,False,,,,,True,False,,False,False,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,True
17099,1123,1688.0,,1678.6,,1675.0,2144.0,,,,,1491.0,1942.3,,,1502.0,1235.7,935.3,,1691.0,1641.7,,,,1426.0,1617.3,,,,,,1290.1,,,,1854.2,,565.0,,555.6,,552.0,1021.0,,,,,368.0,819.3,,,379.0,112.7,-187.7,,568.0,518.7,,,,303.0,494.3,,,,,,167.1,,,,731.2,,,True,,True,False,,,,,True,False,,,True,True,True,,False,True,,,,True,True,,,,,,True,,,,False,
17101,93,360.0,,355.4,,278.0,186.0,,,,,415.5,424.7,,,333.0,56.4,217.9,,125.0,235.0,,,,236.0,338.6,,,,,,,,,,418.1,311.4,267.0,,262.4,,185.0,93.0,,,,,322.5,331.7,,,240.0,-36.6,124.9,,32.0,142.0,,,,143.0,245.6,,,,,,,,,,325.1,218.4,,True,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
17103,263,596.0,,580.1,,483.0,828.0,,,,,518.2,676.6,,,436.0,442.6,312.2,,433.0,448.6,,,,488.0,504.2,,,,,,573.6,,,,514.0,545.1,333.0,,317.1,,220.0,565.0,,,,,255.2,413.6,,,173.0,179.6,49.2,,170.0,185.6,,,,225.0,241.2,,,,,,310.6,,,,251.0,282.1,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
17105,452,984.0,,958.3,,862.0,1389.0,,,,,585.5,1020.2,,,605.0,704.8,452.4,,905.5,822.8,,,,743.0,619.1,,,,,,814.1,,,,815.6,1043.2,532.0,,506.3,,410.0,937.0,,,,,133.5,568.2,,,153.0,252.8,0.4,,453.5,370.8,,,,291.0,167.1,,,,,,362.1,,,,363.6,591.2,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,True,False
17107,222,512.0,,515.7,,510.0,913.0,,,,,496.0,645.7,,,502.0,567.9,283.9,,528.0,488.3,,,,393.0,583.4,,,,,,,,,,711.6,418.9,290.0,,293.7,,288.0,691.0,,,,,274.0,423.7,,,280.0,345.9,61.9,,306.0,266.3,,,,171.0,361.4,,,,,,,,,,489.6,196.9,,False,,True,False,,,,,True,False,,,True,False,True,,False,True,,,,True,False,,,,,,,,,,False,True
17109,169,252.0,,246.9,,261.0,496.0,,,,,288.7,383.0,,,414.0,133.7,189.1,,254.0,253.9,,,,236.0,285.7,,,,,,290.3,,,,295.3,391.9,83.0,,77.9,,92.0,327.0,,,,,119.7,214.0,,,245.0,-35.3,20.1,,85.0,84.9,,,,67.0,116.7,,,,,,121.3,,,,126.3,222.9,,True,,False,False,,,,,False,False,,,False,True,True,,False,False,,,,True,False,,,,,,False,,,,False,False
17111,2200,3712.0,,3549.6,,3424.0,4150.0,,,,,3169.8,3940.8,,3717.9,3354.0,2979.4,2672.0,,3107.0,3068.7,,,,2902.0,3577.4,,,,,,3132.0,3021.0,,,4263.2,3594.2,1512.0,,1349.6,,1224.0,1950.0,,,,,969.8,1740.8,,1517.9,1154.0,779.4,472.0,,907.0,868.7,,,,702.0,1377.4,,,,,,932.0,821.0,,,2063.2,1394.2,,True,,True,False,,,,,True,False,,False,True,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,True
17113,1178,2272.0,,2127.6,,2066.0,1493.0,,,,,2394.1,2673.4,,,2655.0,1917.9,1543.3,,2079.0,1950.8,,,,1493.0,2078.3,,,,,,1800.9,1162.0,,,2531.2,2765.1,1094.0,,949.6,,888.0,315.0,,,,,1216.1,1495.4,,,1477.0,739.9,365.3,,901.0,772.8,,,,315.0,900.3,,,,,,622.9,-16.0,,,1353.2,1587.1,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,False
17115,601,1332.0,,1378.6,,1367.0,1447.0,,,,,1300.0,1715.4,,,1686.0,1562.5,893.9,,1281.0,1282.2,,,,1006.0,1220.3,,,,,,1086.3,,,,1475.7,1359.5,731.0,,777.6,,766.0,846.0,,,,,699.0,1114.4,,,1085.0,961.5,292.9,,680.0,681.2,,,,405.0,619.3,,,,,,485.3,,,,874.7,758.5,,False,,False,False,,,,,True,False,,,False,False,True,,True,True,,,,True,True,,,,,,True,,,,False,False
17117,472,996.0,,964.6,,862.0,1128.0,,,,,762.7,1025.9,,,765.0,813.9,537.1,,913.0,850.6,,,,673.0,731.8,,,,,,932.4,,,,835.6,750.8,524.0,,492.6,,390.0,656.0,,,,,290.7,553.9,,,293.0,341.9,65.1,,441.0,378.6,,,,201.0,259.8,,,,,,460.4,,,,363.6,278.8,,True,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
17119,3275,4852.0,,4525.5,,4109.0,10292.0,,,,,5043.2,4784.3,,,4533.0,3512.8,3110.2,,4058.5,4203.7,,,,3613.0,4077.9,,,,,,2080.9,3800.0,,,3540.4,3807.5,1577.0,,1250.5,,834.0,7017.0,,,,,1768.2,1509.3,,,1258.0,237.8,-164.8,,783.5,928.7,,,,338.0,802.9,,,,,,-1194.1,525.0,,,265.4,532.5,,True,,True,False,,,,,False,True,,,True,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,True
17121,298,688.0,,706.9,,639.0,491.0,,,,,750.2,741.6,,,715.0,574.6,352.7,,451.0,485.9,,,,583.0,740.8,,,,,,613.0,,,,494.1,758.1,390.0,,408.9,,341.0,193.0,,,,,452.2,443.6,,,417.0,276.6,54.7,,153.0,187.9,,,,285.0,442.8,,,,,,315.0,,,,196.1,460.1,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,True,,,,True,False
17123,163,136.0,,120.0,,129.0,144.0,,,,,93.0,199.0,,,137.0,93.0,85.5,,134.0,152.1,,,,99.0,115.3,,,,,,,,,,205.0,129.3,-27.0,,-43.0,,-34.0,-19.0,,,,,-70.0,36.0,,,-26.0,-70.0,-77.5,,-29.0,-10.9,,,,-64.0,-47.7,,,,,,,,,,42.0,-33.7,,False,,False,True,,,,,False,False,,,True,False,False,,False,True,,,,False,False,,,,,,,,,,False,False
17125,100,156.0,,158.0,,159.0,71.0,,,,,178.3,246.1,,,194.0,145.1,147.5,,66.5,156.8,,,,145.0,223.0,,,,,,,,,,185.0,264.0,56.0,,58.0,,59.0,-29.0,,,,,78.3,146.1,,,94.0,45.1,47.5,,-33.5,56.8,,,,45.0,123.0,,,,,,,,,,85.0,164.0,,False,,False,True,,,,,False,False,,,False,True,True,,True,False,,,,True,False,,,,,,,,,,False,False
17127,218,196.0,,193.9,,179.0,131.0,,,,,211.6,284.7,,,311.0,126.0,112.7,,156.0,169.9,,,,159.0,172.5,,,,,,,,,,234.0,283.5,-22.0,,-24.1,,-39.0,-87.0,,,,,-6.4,66.7,,,93.0,-92.0,-105.3,,-62.0,-48.1,,,,-59.0,-45.5,,,,,,,,,,16.0,65.5,,False,,False,False,,,,,True,False,,,False,False,False,,False,False,,,,False,False,,,,,,,,,,True,False
17129,152,284.0,,287.2,,212.0,655.0,,,,,131.8,296.9,,,196.0,263.5,129.2,,227.0,206.3,,,,186.0,173.7,,,,,,,,,,378.5,195.4,132.0,,135.2,,60.0,503.0,,,,,-20.2,144.9,,,44.0,111.5,-22.8,,75.0,54.3,,,,34.0,21.7,,,,,,,,,,226.5,43.4,,False,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
17131,84,120.0,,97.7,,120.0,30.0,,,,,152.6,240.8,,,212.0,325.1,100.7,,87.0,111.1,,,,127.0,184.1,,,,,,,,,,90.7,128.1,36.0,,13.7,,36.0,-54.0,,,,,68.6,156.8,,,128.0,241.1,16.7,,3.0,27.1,,,,43.0,100.1,,,,,,,,,,6.7,44.1,,True,,False,False,,,,,False,False,,,False,False,True,,True,True,,,,False,False,,,,,,,,,,True,False
17133,437,592.0,,601.1,,537.0,456.0,,,,,755.3,706.8,,,517.0,293.6,452.1,,385.0,429.5,,,,475.0,737.9,,,,,,657.1,,,,817.6,651.2,155.0,,164.1,,100.0,19.0,,,,,318.3,269.8,,,80.0,-143.4,15.1,,-52.0,-7.5,,,,38.0,300.9,,,,,,220.1,,,,380.6,214.2,,False,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,True,False,,,,,,False,,,,False,False
17135,391,1636.0,,1504.2,,1019.0,1602.0,,,,,854.2,1170.7,,,580.0,904.9,801.7,,1478.0,1001.6,,,,749.0,701.9,,,,,,1629.0,,,,2375.7,1028.4,1245.0,,1113.2,,628.0,1211.0,,,,,463.2,779.7,,,189.0,513.9,410.7,,1087.0,610.6,,,,358.0,310.9,,,,,,1238.0,,,,1984.7,637.4,,True,,True,True,,,,,True,True,,,True,True,True,,True,True,,,,True,True,,,,,,True,,,,False,True
17137,269,348.0,,333.2,,371.0,377.0,,,,,479.9,546.1,,,521.0,218.9,222.2,,182.0,280.3,,,,368.0,604.0,,,,,,231.1,,,,360.6,586.4,79.0,,64.2,,102.0,108.0,,,,,210.9,277.1,,,252.0,-50.1,-46.8,,-87.0,11.3,,,,99.0,335.0,,,,,,-37.9,,,,91.6,317.4,,True,,False,False,,,,,False,False,,,False,True,True,,False,True,,,,False,False,,,,,,True,,,,False,False
17139,110,180.0,,178.5,,152.0,77.0,,,,,188.4,275.9,,,315.0,67.0,123.4,,122.0,149.2,,,,141.0,217.4,,,,,,,,,,179.3,140.8,70.0,,68.5,,42.0,-33.0,,,,,78.4,165.9,,,205.0,-43.0,13.4,,12.0,39.2,,,,31.0,107.4,,,,,,,,,,69.3,30.8,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,,,,,True,True
17141,331,584.0,,613.1,,513.0,386.0,,,,,679.1,838.0,,,549.0,509.2,603.1,,331.0,474.2,,,,512.0,678.3,,,,,,429.4,,,,463.0,599.1,253.0,,282.1,,182.0,55.0,,,,,348.1,507.0,,,218.0,178.2,272.1,,0.0,143.2,,,,181.0,347.3,,,,,,98.4,,,,132.0,268.1,,False,,True,True,,,,,False,False,,,True,True,False,,True,True,,,,True,False,,,,,,True,,,,True,False
17143,1636,2600.0,,2176.9,,2202.0,2754.0,,,,,2730.2,3072.2,,,2402.0,1974.4,1836.5,,2002.5,2070.9,,,,1766.0,2625.3,,,,,,2159.5,1755.0,,,1568.0,2274.6,964.0,,540.9,,566.0,1118.0,,,,,1094.2,1436.2,,,766.0,338.4,200.5,,366.5,434.9,,,,130.0,989.3,,,,,,523.5,119.0,,,-68.0,638.6,,True,,True,False,,,,,False,False,,,True,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
17145,369,484.0,,530.1,,416.0,165.0,,,,,697.4,575.6,,,382.0,142.9,389.5,,290.0,485.3,,,,393.0,468.3,,,,,,236.7,,,,677.0,586.3,115.0,,161.1,,47.0,-204.0,,,,,328.4,206.6,,,13.0,-226.1,20.5,,-79.0,116.3,,,,24.0,99.3,,,,,,-132.3,,,,308.0,217.3,,False,,True,False,,,,,False,False,,,True,False,True,,True,False,,,,True,True,,,,,,False,,,,False,False
17147,125,176.0,,168.7,,168.0,109.0,,,,,165.7,262.9,,,291.0,178.2,114.8,,125.0,151.3,,,,139.0,199.3,,,,,,,,,,259.9,222.4,51.0,,43.7,,43.0,-16.0,,,,,40.7,137.9,,,166.0,53.2,-10.2,,0.0,26.3,,,,14.0,74.3,,,,,,,,,,134.9,97.4,,True,,True,True,,,,,True,False,,,False,False,True,,True,True,,,,True,False,,,,,,,,,,False,False
17149,129,184.0,,195.3,,182.0,112.0,,,,,210.9,306.7,,,233.0,106.0,154.3,,90.0,146.1,,,,177.0,216.0,,,,,,,,,,248.3,257.6,55.0,,66.3,,53.0,-17.0,,,,,81.9,177.7,,,104.0,-23.0,25.3,,-39.0,17.1,,,,48.0,87.0,,,,,,,,,,119.3,128.6,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,,,,,False,False
17151,36,80.0,,80.6,,54.0,18.0,,,,,74.5,95.4,,,74.0,41.3,41.6,,53.0,60.1,,,,52.0,40.9,,,,,,,,,,117.0,37.9,44.0,,44.6,,18.0,-18.0,,,,,38.5,59.4,,,38.0,5.3,5.6,,17.0,24.1,,,,16.0,4.9,,,,,,,,,,81.0,1.9,,False,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
17153,56,96.0,,100.3,,81.0,15.0,,,,,95.6,130.5,,,86.0,25.4,58.0,,31.0,78.3,,,,73.0,102.1,,,,,,,,,,153.4,93.4,40.0,,44.3,,25.0,-41.0,,,,,39.6,74.5,,,30.0,-30.6,2.0,,-25.0,22.3,,,,17.0,46.1,,,,,,,,,,97.4,37.4,,False,,True,False,,,,,True,False,,,True,True,True,,True,True,,,,True,False,,,,,,,,,,False,True
17155,53,20.0,,28.0,,30.0,6.0,,,,,35.9,65.4,,,71.0,40.5,23.8,,27.0,27.8,,,,46.0,57.5,,,,,,,,,,32.5,56.5,-33.0,,-25.0,,-23.0,-47.0,,,,,-17.1,12.4,,,18.0,-12.5,-29.2,,-26.0,-25.2,,,,-7.0,4.5,,,,,,,,,,-20.5,3.5,,True,,True,False,,,,,True,True,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,True,True
17157,239,620.0,,616.6,,562.0,609.0,,,,,713.9,729.4,,,615.0,292.8,399.4,,397.0,457.4,,,,525.0,656.0,,,,,,408.2,,,,670.8,536.0,381.0,,377.6,,323.0,370.0,,,,,474.9,490.4,,,376.0,53.8,160.4,,158.0,218.4,,,,286.0,417.0,,,,,,169.2,,,,431.8,297.0,,True,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,True,False,,,,,,True,,,,False,True
17159,105,268.0,,272.4,,246.0,177.0,,,,,306.7,367.6,,,292.0,204.3,159.5,,197.0,217.5,,,,212.0,289.8,,,,,,,,,,235.6,261.4,163.0,,167.4,,141.0,72.0,,,,,201.7,262.6,,,187.0,99.3,54.5,,92.0,112.5,,,,107.0,184.8,,,,,,,,,,130.6,156.4,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,,,,,True,True
17161,991,1352.0,,1355.3,,1335.0,2619.0,,,,,1451.2,1925.6,,,1912.0,653.9,978.0,,1005.0,1144.0,,,,1158.0,2116.8,,,,,,1835.6,664.0,,,1791.8,1037.7,361.0,,364.3,,344.0,1628.0,,,,,460.2,934.6,,,921.0,-337.1,-13.0,,14.0,153.0,,,,167.0,1125.8,,,,,,844.6,-327.0,,,800.8,46.7,,False,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,False,True,,,False,True
17163,2780,4512.0,,4282.7,,3917.0,5516.0,,,,,5030.2,4436.5,,,3685.0,3081.0,2851.2,,4142.5,3822.2,,,,3607.0,3841.6,,,,,,3650.4,3403.0,,,5272.1,3486.8,1732.0,,1502.7,,1137.0,2736.0,,,,,2250.2,1656.5,,,905.0,301.0,71.2,,1362.5,1042.2,,,,827.0,1061.6,,,,,,870.4,623.0,,,2492.1,706.8,,True,,True,False,,,,,False,True,,,True,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,True
17165,236,292.0,,285.2,,288.0,109.0,,,,,471.5,437.4,,,528.0,210.9,260.9,,191.0,263.6,,,,287.0,449.2,,,,,,,,,,256.0,308.7,56.0,,49.2,,52.0,-127.0,,,,,235.5,201.4,,,292.0,-25.1,24.9,,-45.0,27.6,,,,51.0,213.2,,,,,,,,,,20.0,72.7,,True,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,,,,,True,False
17167,1386,1964.0,,2002.2,,2019.0,2164.0,,,,,2048.5,2764.0,,,2939.0,2160.9,1406.8,,2062.5,2048.6,,,,1864.0,2110.0,,,,,,2858.7,1419.0,,,1530.6,2336.4,578.0,,616.2,,633.0,778.0,,,,,662.5,1378.0,,,1553.0,774.9,20.8,,676.5,662.6,,,,478.0,724.0,,,,,,1472.7,33.0,,,144.6,950.4,,False,,False,False,,,,,False,False,,,False,False,True,,False,False,,,,True,False,,,,,,False,True,,,True,False
17169,51,152.0,,151.2,,108.0,0.0,,,,,79.0,166.6,,,122.0,53.6,61.3,,110.0,103.4,,,,100.0,102.7,,,,,,,,,,99.2,199.1,101.0,,100.2,,57.0,-51.0,,,,,28.0,115.6,,,71.0,2.6,10.3,,59.0,52.4,,,,49.0,51.7,,,,,,,,,,48.2,148.1,,True,,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,True,False
17171,71,84.0,,88.2,,76.0,18.0,,,,,62.4,118.5,,,77.0,31.7,51.5,,78.0,66.6,,,,67.0,83.5,,,,,,,,,,100.4,,13.0,,17.2,,5.0,-53.0,,,,,-8.6,47.5,,,6.0,-39.3,-19.5,,7.0,-4.4,,,,-4.0,12.5,,,,,,,,,,29.4,,,False,,True,False,,,,,True,False,,,True,False,False,,True,True,,,,True,True,,,,,,,,,,False,
17173,136,272.0,,269.8,,290.0,306.0,,,,,250.8,371.4,,,466.0,318.7,171.4,,212.0,250.8,,,,262.0,390.3,,,,,,,,,,329.3,333.0,136.0,,133.8,,154.0,170.0,,,,,114.8,235.4,,,330.0,182.7,35.4,,76.0,114.8,,,,126.0,254.3,,,,,,,,,,193.3,197.0,,True,,False,False,,,,,True,False,,,False,False,True,,True,True,,,,True,False,,,,,,,,,,False,False
17175,35,28.0,,6.2,,40.0,6.0,,,,,66.7,86.1,,,70.0,26.2,31.3,,4.0,41.9,,,,44.0,98.3,,,,,,,,,,59.0,52.7,-7.0,,-28.8,,5.0,-29.0,,,,,31.7,51.1,,,35.0,-8.8,-3.7,,-31.0,6.9,,,,9.0,63.3,,,,,,,,,,24.0,17.7,,False,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,False,False,,,,,,,,,,False,False
17177,474,420.0,,441.8,,439.0,514.0,,,,,367.8,624.8,,,513.0,219.1,415.4,,249.0,319.6,,,,417.0,605.2,,,,,,403.7,,,,444.5,548.7,-54.0,,-32.2,,-35.0,40.0,,,,,-106.2,150.8,,,39.0,-254.9,-58.6,,-225.0,-154.4,,,,-57.0,131.2,,,,,,-70.3,,,,-29.5,74.7,,True,,True,True,,,,,False,False,,,True,False,False,,False,False,,,,False,False,,,,,,False,,,,True,False
17179,1318,2100.0,,2152.4,,1669.0,1431.0,,,,,2319.8,2378.5,,,2150.0,1254.1,1438.8,,1016.0,1560.6,,,,1543.0,2178.8,,,,,,2324.4,884.0,,,1958.0,1886.4,782.0,,834.4,,351.0,113.0,,,,,1001.8,1060.5,,,832.0,-63.9,120.8,,-302.0,242.6,,,,225.0,860.8,,,,,,1006.4,-434.0,,,640.0,568.4,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,False,True,,,True,True
17181,201,344.0,,373.5,,308.0,254.0,,,,,397.5,423.6,,,304.0,250.5,284.2,,201.0,321.6,,,,290.0,273.3,,,,,,,,,,390.6,441.8,143.0,,172.5,,107.0,53.0,,,,,196.5,222.6,,,103.0,49.5,83.2,,0.0,120.6,,,,89.0,72.3,,,,,,,,,,189.6,240.8,,False,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,False
17183,945,1560.0,,1580.6,,1415.0,1899.0,,,,,1491.9,1908.8,,,1592.0,716.1,1050.9,,1203.0,1306.0,,,,1152.0,1357.1,,,,,,910.4,,,,1860.0,1853.2,615.0,,635.6,,470.0,954.0,,,,,546.9,963.8,,,647.0,-228.9,105.9,,258.0,361.0,,,,207.0,412.1,,,,,,-34.6,,,,915.0,908.2,,False,,True,False,,,,,True,False,,,False,True,True,,True,True,,,,True,True,,,,,,True,,,,False,False
17185,126,144.0,,194.6,,141.0,37.0,,,,,226.2,211.7,,,248.0,80.3,119.1,,49.0,134.0,,,,135.0,208.6,,,,,,,,,,176.2,153.6,18.0,,68.6,,15.0,-89.0,,,,,100.2,85.7,,,122.0,-45.7,-6.9,,-77.0,8.0,,,,9.0,82.6,,,,,,,,,,50.2,27.6,,False,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,True,False,,,,,,,,,,False,False
17187,77,108.0,,109.6,,108.0,32.0,,,,,197.8,208.1,,,258.0,31.9,120.1,,51.0,87.6,,,,151.0,245.5,,,,,,,,,,118.4,141.9,31.0,,32.6,,31.0,-45.0,,,,,120.8,131.1,,,181.0,-45.1,43.1,,-26.0,10.6,,,,74.0,168.5,,,,,,,,,,41.4,64.9,,False,,False,False,,,,,False,False,,,False,False,False,,True,True,,,,False,False,,,,,,,,,,False,False
17189,119,312.0,,314.3,,259.0,272.0,,,,,321.3,355.8,,,255.0,184.5,194.6,,199.0,231.1,,,,208.0,291.5,,,,,,,,,,337.2,351.0,193.0,,195.3,,140.0,153.0,,,,,202.3,236.8,,,136.0,65.5,75.6,,80.0,112.1,,,,89.0,172.5,,,,,,,,,,218.2,232.0,,False,,True,True,,,,,False,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,False
17191,146,268.0,,286.8,,268.0,311.0,,,,,284.2,362.5,,,394.0,210.5,165.3,,241.0,226.5,,,,196.0,342.0,,,,,,,,,,280.5,225.9,122.0,,140.8,,122.0,165.0,,,,,138.2,216.5,,,248.0,64.5,19.3,,95.0,80.5,,,,50.0,196.0,,,,,,,,,,134.5,79.9,,False,,False,False,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,,,,,False,True
17193,256,304.0,,286.5,,268.0,216.0,,,,,302.9,327.1,,,275.0,336.3,180.8,,126.0,210.8,,,,210.0,273.6,,,,,,,,,,427.9,258.5,48.0,,30.5,,12.0,-40.0,,,,,46.9,71.1,,,19.0,80.3,-75.2,,-130.0,-45.2,,,,-46.0,17.6,,,,,,,,,,171.9,2.5,,True,,True,True,,,,,True,False,,,True,False,False,,False,True,,,,True,True,,,,,,,,,,False,True
17195,551,632.0,,659.3,,629.0,649.0,,,,,646.0,963.1,,,695.0,222.7,537.9,,458.0,544.3,,,,583.0,660.6,,,,,,821.8,,,,758.6,995.3,81.0,,108.3,,78.0,98.0,,,,,95.0,412.1,,,144.0,-328.3,-13.1,,-93.0,-6.7,,,,32.0,109.6,,,,,,270.8,,,,207.6,444.3,,False,,True,False,,,,,False,False,,,False,False,True,,False,True,,,,True,False,,,,,,False,,,,False,False
17197,5563,8384.0,,8969.4,10356.6,7978.0,6224.0,,,,,7314.0,8924.0,,8499.2,10438.0,7567.5,6906.8,,7753.0,7594.8,,,,6941.0,9150.7,,,,,,9586.0,5282.0,,,18726.3,6267.2,2821.0,,3406.4,4793.6,2415.0,661.0,,,,,1751.0,3361.0,,2936.2,4875.0,2004.5,1343.8,,2190.0,2031.8,,,,1378.0,3587.7,,,,,,4023.0,-281.0,,,13163.3,704.2,,False,False,True,True,,,,,True,False,,False,False,True,True,,True,True,,,,True,False,,,,,,False,True,,,False,True
17199,551,1032.0,,1079.6,,1000.0,313.0,,,,,1416.3,1270.2,,,1291.0,725.1,817.9,,695.0,891.7,,,,758.0,1320.1,,,,,,896.2,,,,1109.1,1103.7,481.0,,528.6,,449.0,-238.0,,,,,865.3,719.2,,,740.0,174.1,266.9,,144.0,340.7,,,,207.0,769.1,,,,,,345.2,,,,558.1,552.7,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,False,,,,,,True,,,,False,False
17201,1819,3224.0,,3150.9,3671.3,3068.0,3221.0,,,,,3212.3,4070.8,,,3030.0,2271.3,2811.9,,2724.0,2829.4,,,,3208.0,3377.5,,,,,,2823.6,2085.0,,,3570.4,3162.9,1405.0,,1331.9,1852.3,1249.0,1402.0,,,,,1393.3,2251.8,,,1211.0,452.3,992.9,,905.0,1010.4,,,,1389.0,1558.5,,,,,,1004.6,266.0,,,1751.4,1343.9,,True,False,True,True,,,,,True,False,,,True,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,True
17203,414,432.0,,445.0,,434.0,237.0,,,,,509.8,769.7,,,601.0,259.8,397.2,,427.0,518.8,,,,357.0,740.4,,,,,,282.7,,,,514.8,433.1,18.0,,31.0,,20.0,-177.0,,,,,95.8,355.7,,,187.0,-154.2,-16.8,,13.0,104.8,,,,-57.0,326.4,,,,,,-131.3,,,,100.8,19.1,,False,,False,False,,,,,False,False,,,False,False,True,,True,False,,,,False,False,,,,,,False,,,,False,False
