,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
18165,182,495.0,345.0,,,,,386.0,384.3,247.2,,284.0,,,,,,313.0,163.0,,,,,204.0,202.3,65.2,,102.0,,,,,,True,,,,,True,True,True,,True,,,,,
18167,1338,2545.0,2439.0,,,,,2751.0,1438.2,1407.0,,1947.0,,,3394.5,,,1207.0,1101.0,,,,,1413.0,100.2,69.0,,609.0,,,2056.5,,,True,,,,,False,True,True,,True,,,False,,
18169,476,645.0,881.0,,,,,624.0,284.8,258.8,,891.5,,,921.5,,,169.0,405.0,,,,,148.0,-191.2,-217.2,,415.5,,,445.5,,,False,,,,,True,False,False,,False,,,False,,
18171,109,330.0,349.0,,,,,159.0,675.5,142.7,,250.0,,,,,,221.0,240.0,,,,,50.0,566.5,33.7,,141.0,,,,,,False,,,,,True,False,True,,True,,,,,
18173,1325,2640.0,3398.0,,,,,1621.0,2451.9,1498.6,,2659.0,,,1806.0,,,1315.0,2073.0,,,,,296.0,1126.9,173.6,,1334.0,,,481.0,,,False,,,,,True,True,True,,False,,,True,,
18175,411,740.0,1203.0,,,,,738.0,542.4,396.6,,918.5,,,,,,329.0,792.0,,,,,327.0,131.4,-14.4,,507.5,,,,,,False,,,,,True,True,True,,False,,,,,
18177,872,1580.0,2078.0,,,,,1846.0,908.8,897.5,,1535.5,,,1752.0,,,708.0,1206.0,,,,,974.0,36.8,25.5,,663.5,,,880.0,,,False,,,,,False,True,True,,True,,,False,,
18179,376,700.0,1443.0,,,,,695.0,1223.9,220.1,,835.5,,,,,,324.0,1067.0,,,,,319.0,847.9,-155.9,,459.5,,,,,,False,,,,,True,False,True,,False,,,,,
18181,367,805.0,1129.0,,,,,472.0,458.3,465.0,,605.0,,,896.8,,,438.0,762.0,,,,,105.0,91.3,98.0,,238.0,,,529.8,,,False,,,,,True,True,True,,True,,,False,,
18183,681,925.0,1685.0,,,,,525.0,578.0,377.1,,1208.0,,,736.0,,,244.0,1004.0,,,,,-156.0,-103.0,-303.9,,527.0,,,55.0,,,False,,,,,True,True,False,,False,,,True,,
19001,109,195.0,69.0,,,,,129.0,53.2,85.6,,213.0,,,,,,86.0,-40.0,,,,,20.0,-55.8,-23.4,,104.0,,,,,,True,,,,,True,True,True,,False,,,,,
19003,28,95.0,18.0,,,,,70.0,24.1,46.2,,81.0,,,,,,67.0,-10.0,,,,,42.0,-3.9,18.2,,53.0,,,,,,True,,,,,True,True,True,,True,,,,,
19005,133,250.0,82.0,,,,,212.0,64.6,175.9,,139.0,,,,,,117.0,-51.0,,,,,79.0,-68.4,42.9,,6.0,,,,,,True,,,,,True,True,True,,True,,,,,
19007,141,355.0,549.0,,,,,237.0,154.0,104.4,,318.0,,,,,,214.0,408.0,,,,,96.0,13.0,-36.6,,177.0,,,,,,False,,,,,True,True,True,,True,,,,,
19009,56,65.0,17.0,,,,,93.0,106.7,53.0,,30.0,,,,,,9.0,-39.0,,,,,37.0,50.7,-3.0,,-26.0,,,,,,False,,,,,False,False,True,,False,,,,,
19011,229,260.0,219.0,,,,,378.0,130.3,209.7,,200.0,,,,,,31.0,-10.0,,,,,149.0,-98.7,-19.3,,-29.0,,,,,,True,,,,,False,False,True,,True,,,,,
19013,1410,2095.0,2611.0,,,,,2166.0,684.9,1624.4,,1739.5,,,2048.5,1289.0,,685.0,1201.0,,,,,756.0,-725.1,214.4,,329.5,,,638.5,-121.0,,False,,,,,False,False,True,,True,,,True,True,
19015,286,745.0,1095.0,,,,,358.0,557.9,358.9,,636.0,,,,,,459.0,809.0,,,,,72.0,271.9,72.9,,350.0,,,,,,False,,,,,True,True,True,,True,,,,,
19017,252,425.0,648.0,,,,,366.0,165.1,294.2,,420.0,,,381.8,,,173.0,396.0,,,,,114.0,-86.9,42.2,,168.0,,,129.8,,,False,,,,,True,True,True,,True,,,True,,
19019,192,340.0,562.0,,,,,314.0,274.0,186.6,,331.0,,,,,,148.0,370.0,,,,,122.0,82.0,-5.4,,139.0,,,,,,False,,,,,True,True,True,,True,,,,,
19021,194,550.0,307.0,,,,,294.0,89.5,299.5,,250.0,,,604.3,,,356.0,113.0,,,,,100.0,-104.5,105.5,,56.0,,,410.3,,,True,,,,,True,True,True,,True,,,False,,
19023,163,510.0,598.0,,,,,209.0,181.1,156.1,,586.0,,,,,,347.0,435.0,,,,,46.0,18.1,-6.9,,423.0,,,,,,False,,,,,True,True,True,,False,,,,,
19025,60,165.0,2.0,,,,,134.0,60.9,82.5,,45.0,,,,,,105.0,-58.0,,,,,74.0,0.9,22.5,,-15.0,,,,,,True,,,,,True,True,True,,True,,,,,
19027,145,420.0,407.0,,,,,400.0,185.8,216.9,,296.0,,,,,,275.0,262.0,,,,,255.0,40.8,71.9,,151.0,,,,,,True,,,,,True,True,True,,True,,,,,
19029,134,170.0,48.0,,,,,223.0,191.1,124.7,,185.0,,,,,,36.0,-86.0,,,,,89.0,57.1,-9.3,,51.0,,,,,,False,,,,,False,False,True,,False,,,,,
19031,176,255.0,171.0,,,,,226.0,210.7,177.4,,202.0,,,,,,79.0,-5.0,,,,,50.0,34.7,1.4,,26.0,,,,,,True,,,,,True,True,True,,True,,,,,
19033,422,710.0,894.0,,,,,872.0,225.4,465.4,,689.0,,,548.9,,,288.0,472.0,,,,,450.0,-196.6,43.4,,267.0,,,126.9,,,False,,,,,False,True,True,,True,,,True,,
19035,97,350.0,240.0,,,,,182.0,177.9,153.9,,269.0,,,,,,253.0,143.0,,,,,85.0,80.9,56.9,,172.0,,,,,,True,,,,,True,True,True,,True,,,,,
19037,89,195.0,8.0,,,,,199.0,150.1,75.7,,198.0,,,,,,106.0,-81.0,,,,,110.0,61.1,-13.3,,109.0,,,,,,True,,,,,False,True,True,,False,,,,,
19039,168,220.0,153.0,,,,,152.0,56.7,180.3,,156.0,,,,,,52.0,-15.0,,,,,-16.0,-111.3,12.3,,-12.0,,,,,,True,,,,,True,False,True,,True,,,,,
19041,190,320.0,248.0,,,,,294.0,167.9,149.8,,177.0,,,,,,130.0,58.0,,,,,104.0,-22.1,-40.2,,-13.0,,,,,,True,,,,,True,True,True,,True,,,,,
19043,105,350.0,606.0,,,,,242.0,348.9,149.7,,286.0,,,,,,245.0,501.0,,,,,137.0,243.9,44.7,,181.0,,,,,,False,,,,,True,True,True,,True,,,,,
19045,513,945.0,1053.0,,,,,625.0,290.4,477.4,,984.0,,,1039.4,,,432.0,540.0,,,,,112.0,-222.6,-35.6,,471.0,,,526.4,,,False,,,,,True,True,True,,False,,,False,,
19047,222,500.0,817.0,,,,,311.0,161.0,236.3,,386.0,,,237.8,,,278.0,595.0,,,,,89.0,-61.0,14.3,,164.0,,,15.8,,,False,,,,,True,True,True,,True,,,True,,
19049,1303,2395.0,7465.0,,,,,1134.0,1002.6,987.9,,1864.5,,,1412.7,,,1092.0,6162.0,,,,,-169.0,-300.4,-315.1,,561.5,,,109.7,,,False,,,,,True,True,True,,True,,,True,,
19051,64,135.0,22.0,,,,,148.0,48.0,93.2,,54.0,,,,,,71.0,-42.0,,,,,84.0,-16.0,29.2,,-10.0,,,,,,True,,,,,False,True,True,,True,,,,,
19053,73,160.0,116.0,,,,,134.0,74.9,62.2,,87.0,,,,,,87.0,43.0,,,,,61.0,1.9,-10.8,,14.0,,,,,,True,,,,,True,True,True,,True,,,,,
19055,152,230.0,139.0,,,,,255.0,199.6,108.7,,181.0,,,,,,78.0,-13.0,,,,,103.0,47.6,-43.3,,29.0,,,,,,True,,,,,False,True,True,,True,,,,,
19057,442,705.0,1585.0,,,,,1428.0,574.4,447.5,,669.0,,,636.1,,,263.0,1143.0,,,,,986.0,132.4,5.5,,227.0,,,194.1,,,False,,,,,False,True,True,,True,,,True,,
19059,167,405.0,374.0,,,,,291.0,259.5,162.1,,512.0,,,,,,238.0,207.0,,,,,124.0,92.5,-4.9,,345.0,,,,,,True,,,,,True,True,True,,False,,,,,
19061,1039,1980.0,5696.0,,,,,1580.0,646.2,968.9,,1515.5,,,1512.7,,,941.0,4657.0,,,,,541.0,-392.8,-70.1,,476.5,,,473.7,,,False,,,,,True,True,True,,True,,,True,,
19063,62,255.0,73.0,,,,,143.0,45.3,114.5,,196.0,,,,,,193.0,11.0,,,,,81.0,-16.7,52.5,,134.0,,,,,,True,,,,,True,True,True,,True,,,,,
19065,232,435.0,403.0,,,,,348.0,239.9,281.4,,320.0,,,,,,203.0,171.0,,,,,116.0,7.9,49.4,,88.0,,,,,,True,,,,,True,True,True,,True,,,,,
19067,119,255.0,270.0,,,,,253.0,174.9,119.7,,210.0,,,,,,136.0,151.0,,,,,134.0,55.9,0.7,,91.0,,,,,,False,,,,,True,True,True,,True,,,,,
19069,108,265.0,411.0,,,,,162.0,393.6,135.5,,306.0,,,,,,157.0,303.0,,,,,54.0,285.6,27.5,,198.0,,,,,,False,,,,,True,False,True,,False,,,,,
19071,56,55.0,9.0,,,,,137.0,54.6,47.7,,37.0,,,,,,-1.0,-47.0,,,,,81.0,-1.4,-8.3,,-19.0,,,,,,False,,,,,False,False,False,,False,,,,,
19073,49,100.0,5.0,,,,,119.0,26.6,61.3,,44.0,,,,,,51.0,-44.0,,,,,70.0,-22.4,12.3,,-5.0,,,,,,True,,,,,False,True,True,,True,,,,,
19075,124,300.0,654.0,,,,,187.0,114.7,161.3,,257.0,,,,,,176.0,530.0,,,,,63.0,-9.3,37.3,,133.0,,,,,,False,,,,,True,True,True,,True,,,,,
19077,71,195.0,88.0,,,,,148.0,63.3,110.7,,160.0,,,,,,124.0,17.0,,,,,77.0,-7.7,39.7,,89.0,,,,,,True,,,,,True,True,True,,True,,,,,
19079,165,230.0,122.0,,,,,226.0,168.5,161.9,,124.0,,,,,,65.0,-43.0,,,,,61.0,3.5,-3.1,,-41.0,,,,,,True,,,,,True,True,True,,True,,,,,
19081,110,320.0,168.0,,,,,155.0,87.3,91.3,,222.0,,,,,,210.0,58.0,,,,,45.0,-22.7,-18.7,,112.0,,,,,,True,,,,,True,True,True,,True,,,,,
19083,139,240.0,156.0,,,,,264.0,75.3,152.0,,195.0,,,,,,101.0,17.0,,,,,125.0,-63.7,13.0,,56.0,,,,,,True,,,,,False,True,True,,True,,,,,
19085,139,240.0,86.0,,,,,245.0,93.3,179.8,,151.0,,,,,,101.0,-53.0,,,,,106.0,-45.7,40.8,,12.0,,,,,,True,,,,,False,True,True,,True,,,,,
19087,185,430.0,568.0,,,,,304.0,106.8,226.0,,456.5,,,409.7,,,245.0,383.0,,,,,119.0,-78.2,41.0,,271.5,,,224.7,,,False,,,,,True,True,True,,False,,,True,,
19089,176,225.0,54.0,,,,,159.0,378.4,135.4,,292.0,,,,,,49.0,-122.0,,,,,-17.0,202.4,-40.6,,116.0,,,,,,False,,,,,True,False,True,,False,,,,,
19091,91,170.0,98.0,,,,,170.0,69.8,121.7,,121.0,,,,,,79.0,7.0,,,,,79.0,-21.2,30.7,,30.0,,,,,,True,,,,,False,True,True,,True,,,,,
19093,78,110.0,0.0,,,,,130.0,50.5,58.6,,65.5,,,,,,32.0,-78.0,,,,,52.0,-27.5,-19.4,,-12.5,,,,,,False,,,,,False,True,True,,True,,,,,
19095,160,235.0,343.0,,,,,228.0,101.4,112.4,,185.5,,,,,,75.0,183.0,,,,,68.0,-58.6,-47.6,,25.5,,,,,,False,,,,,True,True,True,,True,,,,,
19097,205,325.0,228.0,,,,,205.0,128.8,173.5,,328.0,,,,,,120.0,23.0,,,,,0.0,-76.2,-31.5,,123.0,,,,,,True,,,,,True,True,True,,False,,,,,
19099,511,650.0,898.0,,,,,531.0,237.6,463.3,,481.0,,,693.8,,,139.0,387.0,,,,,20.0,-273.4,-47.7,,-30.0,,,182.8,,,False,,,,,True,False,True,,True,,,False,,
19101,115,545.0,719.0,,,,,255.0,266.8,174.0,,499.0,,,,,,430.0,604.0,,,,,140.0,151.8,59.0,,384.0,,,,,,False,,,,,True,True,True,,True,,,,,
19103,1150,2135.0,1680.0,,,,,1962.0,2640.6,1796.2,,2070.0,,,2657.0,2286.0,,985.0,530.0,,,,,812.0,1490.6,646.2,,920.0,,,1507.0,1136.0,,True,,,,,True,False,True,,True,,,False,False,
19105,160,325.0,0.0,,,,,290.0,127.4,169.4,,231.0,,,796.3,,,165.0,-160.0,,,,,130.0,-32.6,9.4,,71.0,,,636.3,,,True,,,,,True,True,True,,True,,,False,,
19107,73,160.0,20.0,,,,,161.0,77.3,71.8,,106.0,,,,,,87.0,-53.0,,,,,88.0,4.3,-1.2,,33.0,,,,,,True,,,,,False,True,True,,True,,,,,
19109,293,315.0,78.0,,,,,253.0,283.7,160.9,,409.5,,,,,,22.0,-215.0,,,,,-40.0,-9.3,-132.1,,116.5,,,,,,False,,,,,False,True,False,,False,,,,,
19111,403,790.0,904.0,,,,,557.0,345.9,390.7,,574.0,,,516.7,,,387.0,501.0,,,,,154.0,-57.1,-12.3,,171.0,,,113.7,,,False,,,,,True,True,True,,True,,,True,,
19113,1788,2880.0,10678.0,,,,,3348.0,1272.1,2340.5,,3321.5,,,3479.3,1991.0,,1092.0,8890.0,,,,,1560.0,-515.9,552.5,,1533.5,,,1691.3,203.0,,False,,,,,False,True,True,,False,,,False,True,
19115,74,210.0,36.0,,,,,158.0,73.5,131.9,,127.0,,,,,,136.0,-38.0,,,,,84.0,-0.5,57.9,,53.0,,,,,,True,,,,,True,True,True,,True,,,,,
19117,53,225.0,53.0,,,,,195.0,64.0,224.2,,180.0,,,,,,172.0,0.0,,,,,142.0,11.0,171.2,,127.0,,,,,,True,,,,,True,True,True,,True,,,,,
19119,114,230.0,63.0,,,,,141.0,59.1,160.7,,167.0,,,,,,116.0,-51.0,,,,,27.0,-54.9,46.7,,53.0,,,,,,True,,,,,True,True,True,,True,,,,,
19121,266,560.0,1136.0,,,,,250.0,394.0,209.1,,378.5,,,,,,294.0,870.0,,,,,-16.0,128.0,-56.9,,112.5,,,,,,False,,,,,True,True,True,,True,,,,,
19123,264,450.0,371.0,,,,,432.0,214.4,293.4,,334.0,,,,,,186.0,107.0,,,,,168.0,-49.6,29.4,,70.0,,,,,,True,,,,,True,True,True,,True,,,,,
19125,398,885.0,1373.0,,,,,568.0,299.7,478.7,,528.0,,,778.8,,,487.0,975.0,,,,,170.0,-98.3,80.7,,130.0,,,380.8,,,False,,,,,True,True,True,,True,,,True,,
19127,341,715.0,1351.0,,,,,758.0,515.6,640.0,,502.0,,,444.7,,,374.0,1010.0,,,,,417.0,174.6,299.0,,161.0,,,103.7,,,False,,,,,False,True,True,,True,,,True,,
19129,122,215.0,169.0,,,,,365.0,243.7,122.5,,123.0,,,,,,93.0,47.0,,,,,243.0,121.7,0.5,,1.0,,,,,,True,,,,,False,False,True,,True,,,,,
19131,73,285.0,414.0,,,,,153.0,106.4,158.4,,190.0,,,,,,212.0,341.0,,,,,80.0,33.4,85.4,,117.0,,,,,,False,,,,,True,True,True,,True,,,,,
19133,159,220.0,40.0,,,,,140.0,87.3,46.6,,95.0,,,,,,61.0,-119.0,,,,,-19.0,-71.7,-112.4,,-64.0,,,,,,False,,,,,True,False,False,,False,,,,,
19135,100,430.0,19.0,,,,,158.0,360.2,171.7,,372.0,,,,,,330.0,-81.0,,,,,58.0,260.2,71.7,,272.0,,,,,,True,,,,,True,True,True,,True,,,,,
19137,142,205.0,61.0,,,,,173.0,94.7,142.7,,194.0,,,,,,63.0,-81.0,,,,,31.0,-47.3,0.7,,52.0,,,,,,False,,,,,True,True,True,,True,,,,,
19139,352,720.0,1097.0,,,,,577.0,565.7,448.6,,617.0,,,583.1,,,368.0,745.0,,,,,225.0,213.7,96.6,,265.0,,,231.1,,,False,,,,,True,True,True,,True,,,True,,
19141,108,280.0,89.0,,,,,223.0,57.6,123.2,,167.0,,,,,,172.0,-19.0,,,,,115.0,-50.4,15.2,,59.0,,,,,,True,,,,,True,True,True,,True,,,,,
19143,32,60.0,3.0,,,,,88.0,56.8,40.9,,46.0,,,,,,28.0,-29.0,,,,,56.0,24.8,8.9,,14.0,,,,,,False,,,,,False,True,True,,True,,,,,
19145,205,220.0,4.0,,,,,272.0,281.0,140.1,,134.0,,,,,,15.0,-201.0,,,,,67.0,76.0,-64.9,,-71.0,,,,,,False,,,,,False,False,False,,False,,,,,
19147,103,260.0,126.0,,,,,148.0,522.7,98.2,,417.0,,,,,,157.0,23.0,,,,,45.0,419.7,-4.8,,314.0,,,,,,True,,,,,True,False,True,,False,,,,,
19149,166,380.0,75.0,,,,,331.0,110.9,320.8,,312.0,,,427.0,,,214.0,-91.0,,,,,165.0,-55.1,154.8,,146.0,,,261.0,,,True,,,,,True,True,True,,True,,,False,,
19151,42,180.0,109.0,,,,,77.0,196.8,74.7,,94.0,,,,,,138.0,67.0,,,,,35.0,154.8,32.7,,52.0,,,,,,True,,,,,True,False,True,,True,,,,,
19153,6155,10205.0,28131.0,,,,,7270.0,4237.8,6821.0,,8227.5,,,4208.9,8213.0,,4050.0,21976.0,,,,,1115.0,-1917.2,666.0,,2072.5,,,-1946.1,2058.0,,False,,,,,True,True,True,,True,,,True,True,
19155,881,1660.0,3053.0,,,,,1577.0,911.4,1065.1,,1497.5,,,1130.1,,,779.0,2172.0,,,,,696.0,30.4,184.1,,616.5,,,249.1,,,False,,,,,True,True,True,,True,,,True,,
19157,168,325.0,644.0,,,,,241.0,280.6,189.6,,296.0,,,,,,157.0,476.0,,,,,73.0,112.6,21.6,,128.0,,,,,,False,,,,,True,True,True,,True,,,,,
19159,88,175.0,11.0,,,,,98.0,75.8,44.1,,81.0,,,,,,87.0,-77.0,,,,,10.0,-12.2,-43.9,,-7.0,,,,,,True,,,,,True,True,True,,True,,,,,
19161,74,180.0,18.0,,,,,243.0,67.3,98.8,,119.0,,,,,,106.0,-56.0,,,,,169.0,-6.7,24.8,,45.0,,,,,,True,,,,,False,True,True,,True,,,,,
19163,1775,3435.0,3988.0,,,,,2089.0,1736.2,1756.3,,2139.0,,,4521.6,2916.0,,1660.0,2213.0,,,,,314.0,-38.8,-18.7,,364.0,,,2746.6,1141.0,,False,,,,,True,True,True,,True,,,False,True,
19165,139,170.0,16.0,,,,,222.0,75.8,98.8,,115.0,,,,,,31.0,-123.0,,,,,83.0,-63.2,-40.2,,-24.0,,,,,,False,,,,,False,False,False,,True,,,,,
19167,225,510.0,387.0,,,,,476.0,128.5,366.8,,331.0,,,485.2,,,285.0,162.0,,,,,251.0,-96.5,141.8,,106.0,,,260.2,,,True,,,,,True,True,True,,True,,,True,,
19169,886,1685.0,8440.0,,,,,1101.0,656.7,1405.6,,2099.5,,,1183.7,,,799.0,7554.0,,,,,215.0,-229.3,519.6,,1213.5,,,297.7,,,False,,,,,True,True,True,,False,,,True,,
19171,148,315.0,175.0,,,,,233.0,70.8,163.5,,189.0,,,,,,167.0,27.0,,,,,85.0,-77.2,15.5,,41.0,,,,,,True,,,,,True,True,True,,True,,,,,
19173,49,165.0,11.0,,,,,122.0,55.9,57.5,,83.0,,,,,,116.0,-38.0,,,,,73.0,6.9,8.5,,34.0,,,,,,True,,,,,True,True,True,,True,,,,,
19175,108,125.0,24.0,,,,,244.0,77.7,106.3,,96.0,,,,,,17.0,-84.0,,,,,136.0,-30.3,-1.7,,-12.0,,,,,,False,,,,,False,False,True,,True,,,,,
19177,53,105.0,11.0,,,,,141.0,38.5,56.5,,75.0,,,,,,52.0,-42.0,,,,,88.0,-14.5,3.5,,22.0,,,,,,True,,,,,False,True,True,,True,,,,,
19179,510,690.0,1456.0,,,,,758.0,226.1,420.7,,536.0,,,697.8,,,180.0,946.0,,,,,248.0,-283.9,-89.3,,26.0,,,187.8,,,False,,,,,False,False,True,,True,,,False,,
19181,820,1385.0,3205.0,,,,,778.0,889.9,669.1,,1042.5,,,781.3,,,565.0,2385.0,,,,,-42.0,69.9,-150.9,,222.5,,,-38.7,,,False,,,,,True,True,True,,True,,,True,,
19183,270,855.0,1095.0,,,,,318.0,312.9,268.5,,602.0,,,,,,585.0,825.0,,,,,48.0,42.9,-1.5,,332.0,,,,,,False,,,,,True,True,True,,True,,,,,
19185,26,125.0,0.0,,,,,134.0,217.9,69.9,,83.0,,,,,,99.0,-26.0,,,,,108.0,191.9,43.9,,57.0,,,,,,True,,,,,False,False,True,,True,,,,,
19187,260,640.0,556.0,,,,,570.0,202.0,451.5,,373.0,,,,,,380.0,296.0,,,,,310.0,-58.0,191.5,,113.0,,,,,,True,,,,,True,True,True,,True,,,,,
19189,124,195.0,18.0,,,,,167.0,41.0,101.1,,242.5,,,,,,71.0,-106.0,,,,,43.0,-83.0,-22.9,,118.5,,,,,,False,,,,,True,False,True,,False,,,,,
19191,286,390.0,421.0,,,,,319.0,83.5,175.6,,163.0,,,,,,104.0,135.0,,,,,33.0,-202.5,-110.4,,-123.0,,,,,,False,,,,,True,False,False,,False,,,,,
19193,736,1770.0,3535.0,,,,,1454.0,782.7,1587.9,,1541.0,,,1512.8,,,1034.0,2799.0,,,,,718.0,46.7,851.9,,805.0,,,776.8,,,False,,,,,True,True,True,,True,,,True,,
19195,82,165.0,64.0,,,,,106.0,65.2,90.2,,167.0,,,,,,83.0,-18.0,,,,,24.0,-16.8,8.2,,85.0,,,,,,True,,,,,True,True,True,,False,,,,,
19197,118,265.0,213.0,,,,,183.0,52.7,135.2,,123.0,,,,,,147.0,95.0,,,,,65.0,-65.3,17.2,,5.0,,,,,,True,,,,,True,True,True,,True,,,,,
20001,297,335.0,335.0,,,,,357.0,799.2,167.8,,298.5,,,,,,38.0,38.0,,,,,60.0,502.2,-129.2,,1.5,,,,,,False,,,,,False,False,False,,True,,,,,
20003,143,285.0,305.0,,,,,310.0,1680.9,178.5,,214.0,,,,,,142.0,162.0,,,,,167.0,1537.9,35.5,,71.0,,,,,,False,,,,,False,False,True,,True,,,,,
20005,167,285.0,214.0,,,,,437.0,414.3,248.6,,367.0,,,,,,118.0,47.0,,,,,270.0,247.3,81.6,,200.0,,,,,,True,,,,,False,False,True,,False,,,,,
20007,48,130.0,20.0,,,,,127.0,631.3,49.3,,102.0,,,,,,82.0,-28.0,,,,,79.0,583.3,1.3,,54.0,,,,,,True,,,,,True,False,True,,True,,,,,
20009,207,530.0,586.0,,,,,628.0,713.4,361.3,,524.0,,,793.4,,,323.0,379.0,,,,,421.0,506.4,154.3,,317.0,,,586.4,,,False,,,,,False,False,True,,True,,,False,,
20011,187,475.0,688.0,,,,,474.0,2487.3,210.9,,396.0,,,,,,288.0,501.0,,,,,287.0,2300.3,23.9,,209.0,,,,,,False,,,,,True,False,True,,True,,,,,
20013,82,250.0,39.0,,,,,306.0,865.3,117.9,,267.0,,,,,,168.0,-43.0,,,,,224.0,783.3,35.9,,185.0,,,,,,True,,,,,False,False,True,,False,,,,,
20015,1128,2085.0,2285.0,,,,,1671.0,5729.0,1082.2,,2098.0,,,1945.1,,,957.0,1157.0,,,,,543.0,4601.0,-45.8,,970.0,,,817.1,,,False,,,,,True,False,True,,False,,,True,,
20017,19,0.0,1.0,,,,,81.0,1.2,29.0,,59.0,,,,,,-19.0,-18.0,,,,,62.0,-17.8,10.0,,40.0,,,,,,True,,,,,False,True,True,,False,,,,,
20019,43,90.0,16.0,,,,,102.0,436.8,48.5,,92.0,,,,,,47.0,-27.0,,,,,59.0,393.8,5.5,,49.0,,,,,,True,,,,,False,False,True,,False,,,,,
20021,391,740.0,871.0,,,,,941.0,1312.5,315.3,,123.0,,,,,,349.0,480.0,,,,,550.0,921.5,-75.7,,-268.0,,,,,,False,,,,,False,False,True,,True,,,,,
20023,30,140.0,,,,,,58.0,101.6,38.8,,83.0,,,,,,110.0,,,,,,28.0,71.6,8.8,,53.0,,,,,,,,,,,True,True,True,,True,,,,,
20025,28,50.0,,,,,,68.0,114.8,15.8,,53.0,,,,,,22.0,,,,,,40.0,86.8,-12.2,,25.0,,,,,,,,,,,False,False,True,,False,,,,,
20027,102,105.0,244.0,,,,,305.0,36.4,82.0,,213.0,,,,,,3.0,142.0,,,,,203.0,-65.6,-20.0,,111.0,,,,,,False,,,,,False,False,False,,False,,,,,
20029,73,105.0,16.0,,,,,282.0,34.2,92.9,,191.0,,,,,,32.0,-57.0,,,,,209.0,-38.8,19.9,,118.0,,,,,,False,,,,,False,False,True,,False,,,,,
20031,139,125.0,36.0,,,,,241.0,204.8,117.2,,202.0,,,,,,-14.0,-103.0,,,,,102.0,65.8,-21.8,,63.0,,,,,,False,,,,,False,False,False,,False,,,,,
20033,4,0.0,0.0,,,,,78.0,5.4,11.7,,56.0,,,,,,-4.0,-4.0,,,,,74.0,1.4,7.7,,52.0,,,,,,False,,,,,False,True,False,,False,,,,,
20035,826,1120.0,1026.0,,,,,1064.0,4328.5,707.1,,1047.0,,,,,,294.0,200.0,,,,,238.0,3502.5,-118.9,,221.0,,,,,,True,,,,,True,False,True,,True,,,,,
20037,689,1350.0,1998.0,,,,,1177.0,3736.8,773.4,,1057.0,,,,,,661.0,1309.0,,,,,488.0,3047.8,84.4,,368.0,,,,,,False,,,,,True,False,True,,True,,,,,
20039,21,30.0,,,,,,75.0,47.3,11.8,,28.0,,,,,,9.0,,,,,,54.0,26.3,-9.2,,7.0,,,,,,,,,,,False,False,False,,True,,,,,
20041,293,510.0,494.0,,,,,586.0,762.9,321.4,,532.0,,,,,,217.0,201.0,,,,,293.0,469.9,28.4,,239.0,,,,,,True,,,,,False,False,True,,False,,,,,
20043,131,270.0,91.0,,,,,180.0,315.2,102.2,,220.0,,,,,,139.0,-40.0,,,,,49.0,184.2,-28.8,,89.0,,,,,,True,,,,,True,False,True,,True,,,,,
20045,1378,1640.0,9201.0,,,,,2599.0,944.5,1480.7,,2439.0,,,2196.4,,,262.0,7823.0,,,,,1221.0,-433.5,102.7,,1061.0,,,818.4,,,False,,,,,False,False,True,,False,,,False,,
20047,15,0.0,0.0,,,,,49.0,2.0,25.1,,49.0,,,,,,-15.0,-15.0,,,,,34.0,-13.0,10.1,,34.0,,,,,,False,,,,,False,True,True,,False,,,,,
20049,31,110.0,0.0,,,,,77.0,247.6,32.5,,67.0,,,,,,79.0,-31.0,,,,,46.0,216.6,1.5,,36.0,,,,,,True,,,,,True,False,True,,True,,,,,
20051,295,320.0,109.0,,,,,543.0,132.0,323.8,,600.5,,,,,,25.0,-186.0,,,,,248.0,-163.0,28.8,,305.5,,,,,,False,,,,,False,False,False,,False,,,,,
20053,99,205.0,33.0,,,,,150.0,66.0,87.5,,292.0,,,,,,106.0,-66.0,,,,,51.0,-33.0,-11.5,,193.0,,,,,,True,,,,,True,True,True,,False,,,,,
