,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
45035,387,558.0,553.3,,396.0,556.0,,,,,,300.0,342.9,,418.9,417.4,335.0,340.0,,161.2,,426.6,347.0,,,338.0,693.4,171.0,166.3,,9.0,169.0,,,,,,-87.0,-44.1,,31.9,30.4,-52.0,-47.0,,-225.8,,39.6,-40.0,,,-49.0,306.4,True,,True,True,,,,,,True,True,,True,True,True,True,,False,,True,True,,,True,False
45037,89,213.0,210.1,,174.0,170.0,,,,,,121.0,106.0,,356.0,217.1,,12.0,,1.7,,180.3,,,,183.0,178.5,124.0,121.1,,85.0,81.0,,,,,,32.0,17.0,,267.0,128.1,,-77.0,,-87.3,,91.3,,,,94.0,89.5,True,,True,True,,,,,,True,True,,False,False,,True,,True,,True,,,,True,True
45039,95,87.0,87.9,,63.0,37.0,,,,,,103.0,55.4,,28.1,70.7,60.0,55.0,,55.9,,86.9,,,,47.0,89.8,-8.0,-7.1,,-32.0,-58.0,,,,,,8.0,-39.6,,-66.9,-24.3,-35.0,-40.0,,-39.1,,-8.1,,,,-48.0,-5.2,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
45041,657,741.0,763.3,,567.0,471.0,,,,,,500.0,404.0,,687.6,640.8,428.0,490.0,,567.1,,746.5,392.0,,,442.0,954.9,84.0,106.3,,-90.0,-186.0,,,,,,-157.0,-253.0,,30.6,-16.2,-229.0,-167.0,,-89.9,,89.5,-265.0,,,-215.0,297.9,False,,False,False,,,,,,False,False,,True,True,False,False,,False,,False,False,,,False,False
45043,161,399.0,469.1,,278.0,301.0,,,,,,76.0,176.5,,296.9,252.8,196.0,331.0,,262.6,,394.8,,,,217.0,466.2,238.0,308.1,,117.0,140.0,,,,,,-85.0,15.5,,135.9,91.8,35.0,170.0,,101.6,,233.8,,,,56.0,305.2,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,False
45045,1592,855.0,807.7,1022.7,797.0,729.0,,,,,,1414.0,681.3,,782.9,813.1,963.0,666.0,,363.6,,869.0,433.0,,,470.0,1383.5,-737.0,-784.3,-569.3,-795.0,-863.0,,,,,,-178.0,-910.7,,-809.1,-778.9,-629.0,-926.0,,-1228.4,,-723.0,-1159.0,,,-1122.0,-208.5,False,True,False,False,,,,,,True,False,,False,False,True,False,,False,,True,False,,,False,True
45047,426,309.0,297.8,,268.0,321.0,,,,,,282.0,252.6,,100.5,232.0,163.0,108.0,,305.1,,257.9,,,,249.0,353.1,-117.0,-128.2,,-158.0,-105.0,,,,,,-144.0,-173.4,,-325.5,-194.0,-263.0,-318.0,,-120.9,,-168.1,,,,-177.0,-72.9,False,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
45049,73,117.0,120.7,,52.0,30.0,,,,,,61.0,99.8,,43.1,77.6,54.0,70.0,,24.7,,247.4,,,,52.0,154.9,44.0,47.7,,-21.0,-43.0,,,,,,-12.0,26.8,,-29.9,4.6,-19.0,-3.0,,-48.3,,174.4,,,,-21.0,81.9,False,,True,True,,,,,,True,True,,True,True,True,True,,False,,False,,,,True,False
45051,724,723.0,775.8,762.5,528.0,546.0,,,,,,803.0,446.8,,504.9,584.9,731.0,634.0,,332.9,,511.2,252.0,,,401.0,875.3,-1.0,51.8,38.5,-196.0,-178.0,,,,,,79.0,-277.2,,-219.1,-139.1,7.0,-90.0,,-391.1,,-212.8,-472.0,,,-323.0,151.3,False,False,False,False,,,,,,False,False,,False,False,False,False,,False,,False,False,,,False,False
45053,79,96.0,94.6,,76.0,49.0,,,,,,76.0,57.5,,40.1,88.8,60.0,58.0,,78.2,,79.2,,,,51.0,158.8,17.0,15.6,,-3.0,-30.0,,,,,,-3.0,-21.5,,-38.9,9.8,-19.0,-21.0,,-0.8,,0.2,,,,-28.0,79.8,True,,True,False,,,,,,True,False,,False,True,False,False,,True,,True,,,,False,False
45055,242,162.0,151.7,,133.0,97.0,,,,,,234.0,75.6,,115.3,175.2,138.0,173.0,,106.7,,209.7,,,,94.0,231.7,-80.0,-90.3,,-109.0,-145.0,,,,,,-8.0,-166.4,,-126.7,-66.8,-104.0,-69.0,,-135.3,,-32.3,,,,-148.0,-10.3,False,,False,False,,,,,,True,False,,False,True,False,True,,False,,True,,,,False,True
45057,360,492.0,487.7,,370.0,541.0,,,,,,328.0,172.3,,365.3,434.2,211.0,264.0,,324.3,,362.4,,,,477.0,589.9,132.0,127.7,,10.0,181.0,,,,,,-32.0,-187.7,,5.3,74.2,-149.0,-96.0,,-35.7,,2.4,,,,117.0,229.9,True,,True,False,,,,,,True,False,,True,True,False,True,,True,,True,,,,True,False
45059,152,120.0,101.5,,92.0,48.0,,,,,,238.0,162.5,,69.4,121.6,121.0,112.0,,182.1,,82.3,,,,62.0,190.0,-32.0,-50.5,,-60.0,-104.0,,,,,,86.0,10.5,,-82.6,-30.4,-31.0,-40.0,,30.1,,-69.7,,,,-90.0,38.0,False,,False,False,,,,,,False,True,,False,True,True,False,,True,,False,,,,False,False
45061,86,69.0,79.1,,45.0,33.0,,,,,,79.0,43.8,,24.7,52.9,56.0,54.0,,34.6,,87.7,,,,33.0,87.8,-17.0,-6.9,,-41.0,-53.0,,,,,,-7.0,-42.2,,-61.3,-33.1,-30.0,-32.0,,-51.4,,1.7,,,,-53.0,1.8,True,,False,False,,,,,,True,False,,False,False,False,False,,False,,True,,,,False,True
45063,888,762.0,732.8,,679.0,1001.0,,,,,,913.0,564.8,,614.8,680.2,527.0,479.0,,430.8,,716.7,481.0,,,538.0,972.1,-126.0,-155.2,,-209.0,113.0,,,,,,25.0,-323.2,,-273.2,-207.8,-361.0,-409.0,,-457.2,,-171.3,-407.0,,,-350.0,84.1,False,,False,True,,,,,,True,False,,False,False,False,False,,False,,False,False,,,False,True
45065,36,33.0,34.6,,24.0,25.0,,,,,,30.0,26.0,,2.7,23.5,19.0,4.0,,24.8,,42.9,,,,44.0,38.3,-3.0,-1.4,,-12.0,-11.0,,,,,,-6.0,-10.0,,-33.3,-12.5,-17.0,-32.0,,-11.2,,6.9,,,,8.0,2.3,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
45067,130,159.0,157.6,,118.0,105.0,,,,,,91.0,129.7,,124.9,132.2,79.0,134.0,,106.6,,151.2,,,,115.0,175.4,29.0,27.6,,-12.0,-25.0,,,,,,-39.0,-0.3,,-5.1,2.2,-51.0,4.0,,-23.4,,21.2,,,,-15.0,45.4,True,,True,True,,,,,,False,True,,True,True,False,True,,True,,True,,,,True,False
45069,210,264.0,271.1,,200.0,300.0,,,,,,146.0,112.0,,84.6,174.8,,119.0,,227.9,,233.0,,,,203.0,267.5,54.0,61.1,,-10.0,90.0,,,,,,-64.0,-98.0,,-125.4,-35.2,,-91.0,,17.9,,23.0,,,,-7.0,57.5,False,,True,False,,,,,,False,False,,False,True,,False,,True,,True,,,,True,False
45071,148,78.0,78.3,,60.0,28.0,,,,,,173.0,98.2,,25.7,84.3,77.0,52.0,,40.7,,94.5,,,,41.0,114.0,-70.0,-69.7,,-88.0,-120.0,,,,,,25.0,-49.8,,-122.3,-63.7,-71.0,-96.0,,-107.3,,-53.5,,,,-107.0,-34.0,True,,False,False,,,,,,True,True,,False,True,False,False,,False,,True,,,,False,True
45073,323,183.0,193.8,,176.0,134.0,,,,,,282.0,248.6,,171.7,178.4,110.0,143.0,,175.1,,173.5,,,,125.0,182.0,-140.0,-129.2,,-147.0,-189.0,,,,,,-41.0,-74.4,,-151.3,-144.6,-213.0,-180.0,,-147.9,,-149.5,,,,-198.0,-141.0,True,,False,False,,,,,,True,True,,False,False,False,False,,False,,False,,,,False,False
45075,242,510.0,511.0,,386.0,333.0,,,,,,382.0,171.6,,387.2,379.7,283.0,274.0,,439.4,,455.2,,,,274.0,742.4,268.0,269.0,,144.0,91.0,,,,,,140.0,-70.4,,145.2,137.7,41.0,32.0,,197.4,,213.2,,,,32.0,500.4,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,False
45077,541,258.0,273.1,,279.0,226.0,,,,,,382.0,271.8,,284.6,321.0,206.0,124.0,,327.6,,207.9,,,,168.0,333.6,-283.0,-267.9,,-262.0,-315.0,,,,,,-159.0,-269.2,,-256.4,-220.0,-335.0,-417.0,,-213.4,,-333.1,,,,-373.0,-207.4,True,,True,False,,,,,,True,True,,True,True,False,False,,True,,False,,,,False,True
45079,3510,1650.0,1634.1,1555.9,1539.0,1859.0,,,,,,1556.0,823.7,,1733.2,1397.3,1044.0,802.0,,1118.6,,1586.7,1107.0,,,1073.0,1745.6,-1860.0,-1875.9,-1954.1,-1971.0,-1651.0,,,,,,-1954.0,-2686.3,,-1776.8,-2112.7,-2466.0,-2708.0,,-2391.4,,-1923.3,-2403.0,,,-2437.0,-1764.4,False,False,False,True,,,,,,False,False,,True,False,False,False,,False,,False,False,,,False,True
45081,153,84.0,80.3,,72.0,75.0,,,,,,99.0,57.9,,29.6,66.0,51.0,54.0,,66.0,,102.2,,,,60.0,98.3,-69.0,-72.7,,-81.0,-78.0,,,,,,-54.0,-95.1,,-123.4,-87.0,-102.0,-99.0,,-87.0,,-50.8,,,,-93.0,-54.7,False,,False,False,,,,,,True,False,,False,False,False,False,,False,,True,,,,False,True
45083,1187,975.0,922.0,,833.0,961.0,,,,,,872.0,846.6,,602.3,837.4,525.0,489.0,,543.0,,1005.8,567.0,,,800.0,1073.1,-212.0,-265.0,,-354.0,-226.0,,,,,,-315.0,-340.4,,-584.7,-349.6,-662.0,-698.0,,-644.0,,-181.2,-620.0,,,-387.0,-113.9,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,False,,,False,True
45085,268,264.0,183.6,,180.0,143.0,,,,,,407.0,161.6,,155.3,223.3,233.0,213.0,,176.9,,277.7,,,,148.0,331.4,-4.0,-84.4,,-88.0,-125.0,,,,,,139.0,-106.4,,-112.7,-44.7,-35.0,-55.0,,-91.1,,9.7,,,,-120.0,63.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
45087,82,75.0,67.7,,67.0,40.0,,,,,,102.0,71.7,,63.4,104.4,53.0,57.0,,65.5,,71.4,,,,68.0,94.1,-7.0,-14.3,,-15.0,-42.0,,,,,,20.0,-10.3,,-18.6,22.4,-29.0,-25.0,,-16.5,,-10.6,,,,-14.0,12.1,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
45089,132,201.0,197.7,,118.0,81.0,,,,,,74.0,135.5,,114.9,141.9,116.0,103.0,,122.8,,220.7,,,,83.0,270.5,69.0,65.7,,-14.0,-51.0,,,,,,-58.0,3.5,,-17.1,9.9,-16.0,-29.0,,-9.2,,88.7,,,,-49.0,138.5,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,True,False
45091,772,660.0,642.3,,517.0,804.0,,,,,,675.0,508.9,,502.5,485.7,395.0,419.0,,386.3,,617.6,434.0,,,393.0,660.4,-112.0,-129.7,,-255.0,32.0,,,,,,-97.0,-263.1,,-269.5,-286.3,-377.0,-353.0,,-385.7,,-154.4,-338.0,,,-379.0,-111.6,False,,False,True,,,,,,True,False,,False,False,False,False,,False,,False,False,,,False,True
46003,1,3.0,2.6,,3.0,0.0,,,,,,6.0,0.0,,4.3,1.7,,2.0,,13.0,,2.4,,,,10.0,,2.0,1.6,,2.0,-1.0,,,,,,5.0,-1.0,,3.3,0.7,,1.0,,12.0,,1.4,,,,9.0,,True,,False,True,,,,,,False,True,,False,True,,True,,False,,True,,,,False,
46005,50,42.0,40.4,,32.0,21.0,,,,,,73.0,5.6,,10.5,38.5,240.0,29.0,,71.8,,23.4,,,,77.0,,-8.0,-9.6,,-18.0,-29.0,,,,,,23.0,-44.4,,-39.5,-11.5,190.0,-21.0,,21.8,,-26.6,,,,27.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
46007,36,0.0,0.0,,0.0,0.0,,,,,,0.0,0.3,,,0.0,0.0,1.0,,0.0,,0.0,,,,0.0,,-36.0,-36.0,,-36.0,-36.0,,,,,,-36.0,-35.7,,,-36.0,-36.0,-35.0,,-36.0,,-36.0,,,,-36.0,,False,,False,False,,,,,,False,True,,,True,False,True,,False,,True,,,,False,
46009,25,63.0,63.8,,23.0,71.0,,,,,,24.0,0.5,,2.7,21.6,40.0,54.0,,18.0,,35.6,,,,99.0,,38.0,38.8,,-2.0,46.0,,,,,,-1.0,-24.5,,-22.3,-3.4,15.0,29.0,,-7.0,,10.6,,,,74.0,,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,
46011,415,69.0,68.9,,66.0,113.0,,,,,,53.0,46.0,,63.9,82.2,100.0,46.0,,129.1,,48.4,,,,100.0,,-346.0,-346.1,,-349.0,-302.0,,,,,,-362.0,-369.0,,-351.1,-332.8,-315.0,-369.0,,-285.9,,-366.6,,,,-315.0,,False,,False,True,,,,,,False,False,,False,True,True,False,,True,,False,,,,True,
46013,368,213.0,196.3,,173.0,386.0,,,,,,132.0,71.5,,118.7,198.5,283.0,92.0,,282.1,,135.3,,,,280.0,,-155.0,-171.7,,-195.0,18.0,,,,,,-236.0,-296.5,,-249.3,-169.5,-85.0,-276.0,,-85.9,,-232.7,,,,-88.0,,False,,False,True,,,,,,False,False,,False,False,True,False,,True,,False,,,,True,
46015,30,9.0,8.5,,9.0,0.0,,,,,,9.0,7.4,,,1.5,23.0,8.0,,15.1,,9.1,,,,23.0,,-21.0,-21.5,,-21.0,-30.0,,,,,,-21.0,-22.6,,,-28.5,-7.0,-22.0,,-14.9,,-20.9,,,,-7.0,,False,,False,False,,,,,,False,False,,,False,True,False,,True,,True,,,,True,
46017,4,0.0,0.2,,0.0,0.0,,,,,,3.0,1.5,,0.0,0.7,,1.0,,0.8,,2.2,,,,0.0,,-4.0,-3.8,,-4.0,-4.0,,,,,,-1.0,-2.5,,-4.0,-3.3,,-3.0,,-3.2,,-1.8,,,,-4.0,,True,,False,False,,,,,,True,True,,True,True,,True,,True,,True,,,,False,
46019,40,21.0,20.3,,14.0,,,,,,,5.0,23.8,,,15.3,21.0,22.0,,15.0,,,,,,38.0,,-19.0,-19.7,,-26.0,,,,,,,-35.0,-16.2,,,-24.7,-19.0,-18.0,,-25.0,,,,,,-2.0,,False,,False,,,,,,,False,True,,,False,False,True,,False,,,,,,True,
46021,2,3.0,3.7,,0.0,0.0,,,,,,0.0,5.0,,,0.0,0.0,9.0,,0.2,,3.2,,,,7.0,,1.0,1.7,,-2.0,-2.0,,,,,,-2.0,3.0,,,-2.0,-2.0,7.0,,-1.8,,1.2,,,,5.0,,False,,False,False,,,,,,False,False,,,False,False,False,,False,,False,,,,False,
46023,12,12.0,10.1,,8.0,0.0,,,,,,21.0,9.6,,0.9,8.6,47.0,11.0,,11.6,,7.3,,,,19.0,,0.0,-1.9,,-4.0,-12.0,,,,,,9.0,-2.4,,-11.1,-3.4,35.0,-1.0,,-0.4,,-4.7,,,,7.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
46025,10,0.0,0.1,,0.0,0.0,,,,,,6.0,0.7,,1.6,0.1,2.0,0.0,,1.3,,0.0,,,,0.0,,-10.0,-9.9,,-10.0,-10.0,,,,,,-4.0,-9.3,,-8.4,-9.9,-8.0,-10.0,,-8.7,,-10.0,,,,-10.0,,True,,False,False,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,
46027,347,45.0,45.6,,35.0,54.0,,,,,,24.0,16.5,,28.5,47.8,76.0,12.0,,23.6,,40.2,,,,48.0,,-302.0,-301.4,,-312.0,-293.0,,,,,,-323.0,-330.5,,-318.5,-299.2,-271.0,-335.0,,-323.4,,-306.8,,,,-299.0,,True,,False,True,,,,,,False,False,,False,True,True,False,,False,,False,,,,True,
46029,350,153.0,158.4,,135.0,352.0,,,,,,72.0,34.0,,117.1,151.3,150.0,91.0,,329.8,,100.9,,,,195.0,,-197.0,-191.6,,-215.0,2.0,,,,,,-278.0,-316.0,,-232.9,-198.7,-200.0,-259.0,,-20.2,,-249.1,,,,-155.0,,True,,False,True,,,,,,False,False,,False,False,False,False,,True,,False,,,,True,
46031,20,18.0,21.3,,9.0,0.0,,,,,,9.0,5.5,,9.1,13.3,25.0,11.0,,9.7,,23.9,,,,24.0,,-2.0,1.3,,-11.0,-20.0,,,,,,-11.0,-14.5,,-10.9,-6.7,5.0,-9.0,,-10.3,,3.9,,,,4.0,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
46033,79,105.0,103.2,,50.0,21.0,,,,,,9.0,17.9,,,79.7,100.0,90.0,,611.8,,,,,,142.0,,26.0,24.2,,-29.0,-58.0,,,,,,-70.0,-61.1,,,0.7,21.0,11.0,,532.8,,,,,,63.0,,True,,False,False,,,,,,False,False,,,True,True,True,,False,,,,,,False,
46035,64,18.0,18.4,,14.0,0.0,,,,,,54.0,24.5,,3.5,16.4,47.0,8.0,,8.6,,41.5,,,,19.0,,-46.0,-45.6,,-50.0,-64.0,,,,,,-10.0,-39.5,,-60.5,-47.6,-17.0,-56.0,,-55.4,,-22.5,,,,-45.0,,True,,False,False,,,,,,True,True,,False,False,True,False,,False,,True,,,,True,
46037,18,15.0,12.7,,7.0,0.0,,,,,,9.0,0.7,,2.9,6.0,,6.0,,11.2,,11.4,,,,25.0,,-3.0,-5.3,,-11.0,-18.0,,,,,,-9.0,-17.3,,-15.1,-12.0,,-12.0,,-6.8,,-6.6,,,,7.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,
46039,37,36.0,37.1,,21.0,21.0,,,,,,3.0,4.9,,8.5,25.8,,0.0,,81.4,,,,,,55.0,,-1.0,0.1,,-16.0,-16.0,,,,,,-34.0,-32.1,,-28.5,-11.2,,-37.0,,44.4,,,,,,18.0,,True,,False,False,,,,,,False,False,,False,False,,False,,False,,,,,,False,
46041,40,21.0,10.2,,11.0,2.0,,,,,,3.0,7.3,,13.5,16.1,,17.0,,15.6,,18.7,,,,18.0,,-19.0,-29.8,,-29.0,-38.0,,,,,,-37.0,-32.7,,-26.5,-23.9,,-23.0,,-24.4,,-21.3,,,,-22.0,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,
46043,22,3.0,3.4,,0.0,0.0,,,,,,3.0,2.1,,1.4,0.4,6.0,1.0,,1.0,,,,,,1.0,,-19.0,-18.6,,-22.0,-22.0,,,,,,-19.0,-19.9,,-20.6,-21.6,-16.0,-21.0,,-21.0,,,,,,-21.0,,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,,,,,False,
46045,32,18.0,20.2,,6.0,,,,,,,6.0,4.8,,1.9,4.5,20.0,13.0,,10.3,,,,,,24.0,,-14.0,-11.8,,-26.0,,,,,,,-26.0,-27.2,,-30.1,-27.5,-12.0,-19.0,,-21.6,,,,,,-8.0,,True,,False,,,,,,,False,False,,False,False,True,False,,False,,,,,,True,
46047,52,0.0,0.0,,0.0,0.0,,,,,,11.0,2.8,,1.6,0.1,10.0,2.0,,1.8,,0.4,,,,1.0,,-52.0,-52.0,,-52.0,-52.0,,,,,,-41.0,-49.2,,-50.4,-51.9,-42.0,-50.0,,-50.2,,-51.6,,,,-51.0,,False,,False,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,
46049,19,0.0,0.0,,0.0,0.0,,,,,,3.0,0.1,,3.5,0.0,,0.0,,0.0,,1.1,,,,0.0,,-19.0,-19.0,,-19.0,-19.0,,,,,,-16.0,-18.9,,-15.5,-19.0,,-19.0,,-19.0,,-17.9,,,,-19.0,,False,,False,False,,,,,,True,True,,True,True,,False,,False,,True,,,,False,
46051,21,21.0,20.6,,11.0,0.0,,,,,,9.0,3.0,,3.1,11.6,20.0,0.0,,18.7,,21.6,,,,30.0,,0.0,-0.4,,-10.0,-21.0,,,,,,-12.0,-18.0,,-17.9,-9.4,-1.0,-21.0,,-2.3,,0.6,,,,9.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
46053,46,3.0,2.5,,0.0,0.0,,,,,,6.0,0.6,,0.2,0.1,0.0,2.0,,0.9,,2.3,,,,9.0,,-43.0,-43.5,,-46.0,-46.0,,,,,,-40.0,-45.4,,-45.8,-45.9,-46.0,-44.0,,-45.1,,-43.7,,,,-37.0,,False,,False,False,,,,,,True,False,,False,False,False,False,,False,,False,,,,True,
46055,7,3.0,3.2,,1.0,0.0,,,,,,2.0,3.8,,,0.2,0.0,2.0,,0.1,,2.2,,,,8.0,,-4.0,-3.8,,-6.0,-7.0,,,,,,-5.0,-3.2,,,-6.8,-7.0,-5.0,,-6.9,,-4.8,,,,1.0,,True,,False,False,,,,,,False,True,,,False,False,False,,False,,False,,,,True,
46057,36,39.0,39.4,,11.0,,,,,,,8.0,3.1,,5.6,24.4,31.0,2.0,,8.0,,34.0,,,,35.0,,3.0,3.4,,-25.0,,,,,,,-28.0,-32.9,,-30.4,-11.6,-5.0,-34.0,,-28.0,,-2.0,,,,-1.0,,False,,False,,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,
46059,6,9.0,9.0,,2.0,0.0,,,,,,3.0,0.3,,0.5,1.8,0.0,0.0,,1.6,,4.4,,,,6.0,,3.0,3.0,,-4.0,-6.0,,,,,,-3.0,-5.7,,-5.5,-4.2,-6.0,-6.0,,-4.4,,-1.6,,,,0.0,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,
46061,4,0.0,0.0,,0.0,0.0,,,,,,3.0,2.3,,,0.0,,0.0,,3.1,,0.2,,,,0.0,,-4.0,-4.0,,-4.0,-4.0,,,,,,-1.0,-1.7,,,-4.0,,-4.0,,-0.9,,-3.8,,,,-4.0,,False,,False,False,,,,,,True,True,,,True,,False,,True,,True,,,,False,
46063,1,0.0,0.0,,0.0,0.0,,,,,,0.0,6.0,,,0.1,0.0,0.0,,1.8,,0.1,,,,0.0,,-1.0,-1.0,,-1.0,-1.0,,,,,,-1.0,5.0,,,-0.9,-1.0,-1.0,,0.8,,-0.9,,,,-1.0,,False,,False,False,,,,,,False,False,,,True,False,False,,True,,True,,,,False,
46065,57,24.0,24.4,,20.0,0.0,,,,,,23.0,19.0,,9.9,28.8,47.0,11.0,,61.5,,18.2,,,,24.0,,-33.0,-32.6,,-37.0,-57.0,,,,,,-34.0,-38.0,,-47.1,-28.2,-10.0,-46.0,,4.5,,-38.8,,,,-33.0,,True,,False,False,,,,,,False,False,,False,True,True,False,,True,,False,,,,False,
46067,26,12.0,11.7,,3.0,0.0,,,,,,12.0,6.0,,3.0,2.2,20.0,14.0,,2.2,,17.5,,,,26.0,,-14.0,-14.3,,-23.0,-26.0,,,,,,-14.0,-20.0,,-23.0,-23.8,-6.0,-12.0,,-23.8,,-8.5,,,,0.0,,False,,False,False,,,,,,False,False,,False,False,True,True,,False,,True,,,,True,
46069,5,0.0,0.4,,0.0,0.0,,,,,,0.0,0.5,,1.2,1.2,1.0,0.0,,2.0,,0.0,,,,0.0,,-5.0,-4.6,,-5.0,-5.0,,,,,,-5.0,-4.5,,-3.8,-3.8,-4.0,-5.0,,-3.0,,-5.0,,,,-5.0,,True,,False,False,,,,,,False,True,,True,True,True,False,,True,,True,,,,False,
46071,0,3.0,2.5,,0.0,0.0,,,,,,0.0,0.4,,0.6,0.0,0.0,2.0,,0.6,,,,,,7.0,,3.0,2.5,,0.0,0.0,,,,,,0.0,0.4,,0.6,0.0,0.0,2.0,,0.6,,,,,,7.0,,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,,,,,False,
46073,9,3.0,3.1,,0.0,0.0,,,,,,6.0,0.1,,2.6,0.1,,1.0,,0.0,,3.4,,,,15.0,,-6.0,-5.9,,-9.0,-9.0,,,,,,-3.0,-8.9,,-6.4,-8.9,,-8.0,,-9.0,,-5.6,,,,6.0,,True,,False,False,,,,,,True,False,,False,False,,False,,False,,True,,,,False,
46075,3,3.0,3.3,,0.0,0.0,,,,,,0.0,3.9,,,0.1,0.0,0.0,,0.0,,2.0,,,,20.0,,0.0,0.3,,-3.0,-3.0,,,,,,-3.0,0.9,,,-2.9,-3.0,-3.0,,-3.0,,-1.0,,,,17.0,,False,,False,False,,,,,,False,False,,,False,False,False,,False,,False,,,,False,
46077,15,9.0,7.2,,3.0,0.0,,,,,,6.0,5.0,,2.0,2.6,6.0,11.0,,3.4,,,,,,23.0,,-6.0,-7.8,,-12.0,-15.0,,,,,,-9.0,-10.0,,-13.0,-12.4,-9.0,-4.0,,-11.6,,,,,,8.0,,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,,,,,False,
46079,41,21.0,21.0,,14.0,4.0,,,,,,28.0,18.2,,2.4,14.2,,0.0,,3.7,,21.2,,,,11.0,,-20.0,-20.0,,-27.0,-37.0,,,,,,-13.0,-22.8,,-38.6,-26.8,,-41.0,,-37.3,,-19.8,,,,-30.0,,True,,False,False,,,,,,True,False,,False,False,,False,,False,,True,,,,False,
46081,183,93.0,94.4,,95.0,102.0,,,,,,26.0,2.5,,109.9,105.5,99.0,50.0,,105.8,,85.0,,,,137.0,,-90.0,-88.6,,-88.0,-81.0,,,,,,-157.0,-180.5,,-73.1,-77.5,-84.0,-133.0,,-77.2,,-98.0,,,,-46.0,,True,,True,True,,,,,,False,False,,True,True,True,False,,True,,False,,,,True,
46083,283,261.0,263.4,,182.0,294.0,,,,,,148.0,80.3,,179.3,191.5,392.0,145.0,,177.9,,162.5,,,,254.0,,-22.0,-19.6,,-101.0,11.0,,,,,,-135.0,-202.7,,-103.7,-91.5,109.0,-138.0,,-105.1,,-120.5,,,,-29.0,,True,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,
