,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
28131,223,161.0,,,,,,527.0,140.3,100.1,116.8,,125.0,-62.0,,,,,,304.0,-82.7,-122.9,-106.2,,-98.0,,,,,,False,False,False,False,,False
28133,567,973.0,,,,,,531.0,729.8,321.7,356.2,,202.0,406.0,,,,,,-36.0,162.8,-245.3,-210.8,,-365.0,,,,,,True,True,True,True,,True
28135,464,413.0,,,,,,379.0,185.6,90.9,123.5,,83.0,-51.0,,,,,,-85.0,-278.4,-373.1,-340.5,,-381.0,,,,,,False,False,False,False,,False
28137,361,686.0,,,,,,664.0,374.7,255.8,512.4,,304.0,325.0,,,,,,303.0,13.7,-105.2,151.4,,-57.0,,,,,,True,True,True,True,,True
28139,371,357.0,,,,,,487.0,62.6,169.6,460.3,,181.0,-14.0,,,,,,116.0,-308.4,-201.4,89.3,,-190.0,,,,,,False,False,False,False,,False
28141,408,476.0,,,,,,281.0,531.3,190.8,529.0,,222.0,68.0,,,,,,-127.0,123.3,-217.2,121.0,,-186.0,,,,,,False,False,False,False,,False
28143,283,294.0,,,,,,173.0,122.7,60.8,133.8,,137.0,11.0,,,,,,-110.0,-160.3,-222.2,-149.2,,-146.0,,,,,,False,False,False,False,,False
28145,549,581.0,,,,,,779.0,491.3,288.5,563.9,,227.0,32.0,,,,,,230.0,-57.7,-260.5,14.9,,-322.0,,,,,,False,False,False,True,,False
28147,194,308.0,,,,,,320.0,101.0,138.2,59.6,,86.0,114.0,,,,,,126.0,-93.0,-55.8,-134.4,,-108.0,,,,,,False,True,True,False,,True
28149,510,1092.0,,,,,,883.0,261.0,366.4,725.1,,475.0,582.0,,,,,,373.0,-249.0,-143.6,215.1,,-35.0,,,,,,True,True,True,True,,True
28151,862,2247.0,,,,,,839.0,1416.4,643.3,1061.6,,460.0,1385.0,,,,,,-23.0,554.4,-218.7,199.6,,-402.0,,,,,,True,True,True,True,,True
28153,195,322.0,,,,,,550.0,93.5,59.1,183.0,,126.0,127.0,,,,,,355.0,-101.5,-135.9,-12.0,,-69.0,,,,,,False,True,False,True,,True
28155,163,147.0,,,,,,226.0,28.9,33.5,68.9,,152.0,-16.0,,,,,,63.0,-134.1,-129.5,-94.1,,-11.0,,,,,,False,False,False,False,,True
28157,149,168.0,,,,,,188.0,54.5,8.2,99.6,,85.0,19.0,,,,,,39.0,-94.5,-140.8,-49.4,,-64.0,,,,,,False,False,False,False,,False
28159,243,945.0,,,,,,300.0,189.0,244.2,354.0,,237.0,702.0,,,,,,57.0,-54.0,1.2,111.0,,-6.0,,,,,,True,True,True,True,,True
28161,151,287.0,,,,,,323.0,36.5,84.0,138.0,,97.0,136.0,,,,,,172.0,-114.5,-67.0,-13.0,,-54.0,,,,,,False,True,True,True,,True
28163,321,595.0,,,,,,427.0,143.4,127.6,259.0,,275.0,274.0,,,,,,106.0,-177.6,-193.4,-62.0,,-46.0,,,,,,True,True,True,True,,True
29001,173,77.0,,,,,,172.0,6.2,61.4,41.6,,90.0,-96.0,,,,,,-1.0,-166.8,-111.6,-131.4,,-83.0,,,,,,True,False,False,False,,True
29003,105,91.0,,,,,,76.0,159.6,,120.0,,130.0,-14.0,,,,,,-29.0,54.6,,15.0,,25.0,,,,,,False,False,,False,,False
29005,35,49.0,,,,,,14.0,2.8,,30.5,,127.0,14.0,,,,,,-21.0,-32.2,,-4.5,,92.0,,,,,,False,False,,True,,False
29007,167,182.0,,,,,,161.0,19.4,30.1,528.7,,162.0,15.0,,,,,,-6.0,-147.6,-136.9,361.7,,-5.0,,,,,,True,False,False,False,,True
29009,222,231.0,,,,,,364.0,43.6,253.7,635.4,,49.0,9.0,,,,,,142.0,-178.4,31.7,413.4,,-173.0,,,,,,False,False,False,False,,False
29011,91,49.0,,,,,,52.0,,,95.4,,19.0,-42.0,,,,,,-39.0,,,4.4,,-72.0,,,,,,True,,,True,,False
29013,55,84.0,,,,,,66.0,9.2,,27.0,,189.0,29.0,,,,,,11.0,-45.8,,-28.0,,134.0,,,,,,True,False,,True,,False
29015,125,133.0,,,,,,74.0,20.7,,122.8,,138.0,8.0,,,,,,-51.0,-104.3,,-2.2,,13.0,,,,,,False,False,,True,,False
29017,192,70.0,,,,,,50.0,87.3,,60.5,,23.0,-122.0,,,,,,-142.0,-104.7,,-131.5,,-169.0,,,,,,False,True,,False,,False
29019,3025,1120.0,3156.7,,,,,1373.0,522.8,1463.5,3099.5,,814.0,-1905.0,131.7,,,,,-1652.0,-2502.2,-1561.5,74.5,,-2211.0,True,,,,,True,False,True,True,,False
29021,507,308.0,226.9,,,,,893.0,52.3,116.6,195.7,,290.0,-199.0,-280.1,,,,,386.0,-454.7,-390.4,-311.3,,-217.0,False,,,,,False,False,False,False,,False
29023,284,329.0,,,,,,587.0,246.6,277.1,462.3,,325.0,45.0,,,,,,303.0,-37.4,-6.9,178.3,,41.0,,,,,,False,True,True,False,,True
29025,30,56.0,,,,,,36.0,9.7,,,,52.0,26.0,,,,,,6.0,-20.3,,,,22.0,,,,,,True,True,,,,True
29027,402,84.0,,,,,,183.0,126.4,,114.4,,51.0,-318.0,,,,,,-219.0,-275.6,,-287.6,,-351.0,,,,,,True,True,,True,,False
29029,485,609.0,,,,,,159.0,6382.9,556.5,209.1,,1009.0,124.0,,,,,,-326.0,5897.9,71.5,-275.9,,524.0,,,,,,False,False,True,False,,False
29031,719,644.0,1912.7,,,,,622.0,233.2,748.3,2716.3,,247.0,-75.0,1193.7,,,,,-97.0,-485.8,29.3,1997.3,,-472.0,False,,,,,False,False,True,False,,False
29033,54,154.0,,,,,,64.0,33.3,,132.9,,95.0,100.0,,,,,,10.0,-20.7,,78.9,,41.0,,,,,,True,True,,True,,True
29035,40,14.0,,,,,,21.0,2.5,,6.9,,29.0,-26.0,,,,,,-19.0,-37.5,,-33.1,,-11.0,,,,,,True,False,,False,,True
29037,814,1253.0,804.3,,,,,545.0,2623.5,1154.0,1449.9,,1823.0,439.0,-9.7,,,,,-269.0,1809.5,340.0,635.9,,1009.0,True,,,,,True,False,True,False,,False
29039,37,42.0,,,,,,68.0,11.7,,,,8.0,5.0,,,,,,31.0,-25.3,,,,-29.0,,,,,,False,False,,,,False
29041,31,0.0,,,,,,15.0,2.7,,,,1.0,-31.0,,,,,,-16.0,-28.3,,,,-30.0,,,,,,True,True,,,,True
29043,835,385.0,302.5,,,,,415.0,324.0,854.1,1381.2,,333.0,-450.0,-532.5,,,,,-420.0,-511.0,19.1,546.2,,-502.0,False,,,,,True,False,True,False,,False
29045,52,0.0,,,,,,0.0,0.4,,0.7,,0.0,-52.0,,,,,,-52.0,-51.6,,-51.3,,-52.0,,,,,,False,True,,True,,False
29047,884,616.0,753.8,,,,,1527.0,143.2,945.2,495.0,,851.0,-268.0,-130.2,,,,,643.0,-740.8,61.2,-389.0,,-33.0,True,,,,,False,False,True,False,,True
29049,130,105.0,,,,,,85.0,23.9,,52.9,,192.0,-25.0,,,,,,-45.0,-106.1,,-77.1,,62.0,,,,,,False,False,,False,,False
29051,961,371.0,292.5,,,,,431.0,250.4,616.3,116.2,,322.0,-590.0,-668.5,,,,,-530.0,-710.6,-344.7,-844.8,,-639.0,False,,,,,True,False,True,False,,False
29053,271,70.0,,,,,,84.0,42.3,,63.3,,298.0,-201.0,,,,,,-187.0,-228.7,,-207.7,,27.0,,,,,,True,False,,False,,True
29055,215,35.0,,,,,,81.0,16.6,,43.0,,19.0,-180.0,,,,,,-134.0,-198.4,,-172.0,,-196.0,,,,,,True,False,,True,,False
29057,39,42.0,,,,,,27.0,,,18.8,,59.0,3.0,,,,,,-12.0,,,-20.2,,20.0,,,,,,False,,,False,,False
29059,109,91.0,,,,,,89.0,51.4,,79.0,,86.0,-18.0,,,,,,-20.0,-57.6,,-30.0,,-23.0,,,,,,False,False,,False,,False
29061,50,28.0,,,,,,28.0,13.8,,,,27.0,-22.0,,,,,,-22.0,-36.2,,,,-23.0,,,,,,False,False,,,,False
29063,65,49.0,,,,,,35.0,45.9,,76.7,,54.0,-16.0,,,,,,-30.0,-19.1,,11.7,,-11.0,,,,,,False,False,,True,,True
29065,73,0.0,,,,,,66.0,7.7,,0.0,,0.0,-73.0,,,,,,-7.0,-65.3,,-73.0,,-73.0,,,,,,True,True,,False,,False
29067,95,147.0,,,,,,102.0,50.5,,,,180.0,52.0,,,,,,7.0,-44.5,,,,85.0,,,,,,True,True,,,,False
29069,436,336.0,,,,,,839.0,257.4,211.1,488.6,,359.0,-100.0,,,,,,403.0,-178.6,-224.9,52.6,,-77.0,,,,,,False,False,False,True,,True
29071,839,665.0,247.4,,,,,571.0,299.2,716.6,1707.0,,499.0,-174.0,-591.6,,,,,-268.0,-539.8,-122.4,868.0,,-340.0,False,,,,,False,False,True,False,,False
29073,131,0.0,,,,,,33.0,11.8,,0.0,,0.0,-131.0,,,,,,-98.0,-119.2,,-131.0,,-131.0,,,,,,True,True,,False,,False
29075,39,21.0,,,,,,35.0,51.5,,52.1,,16.0,-18.0,,,,,,-4.0,12.5,,13.1,,-23.0,,,,,,True,True,,True,,False
29077,3755,1638.0,3077.4,,,,,2180.0,4302.1,2677.2,2968.6,,1811.0,-2117.0,-677.6,,,,,-1575.0,547.1,-1077.8,-786.4,,-1944.0,True,,,,,True,True,True,True,,True
29079,103,14.0,,,,,,42.0,49.2,,24.4,,46.0,-89.0,,,,,,-61.0,-53.8,,-78.6,,-57.0,,,,,,True,True,,True,,True
29081,50,63.0,,,,,,39.0,41.0,,41.0,,43.0,13.0,,,,,,-11.0,-9.0,,-9.0,,-7.0,,,,,,True,True,,True,,True
29083,96,63.0,,,,,,121.0,87.5,,20.8,,19.0,-33.0,,,,,,25.0,-8.5,,-75.2,,-77.0,,,,,,True,True,,False,,False
29085,65,42.0,,,,,,21.0,,,18.6,,121.0,-23.0,,,,,,-44.0,,,-46.4,,56.0,,,,,,False,,,False,,False
29087,70,7.0,,,,,,7.0,0.1,,2.2,,62.0,-63.0,,,,,,-63.0,-69.9,,-67.8,,-8.0,,,,,,False,False,,False,,True
29089,118,175.0,,,,,,43.0,14.7,,,,164.0,57.0,,,,,,-75.0,-103.3,,,,46.0,,,,,,False,False,,,,True
29091,289,252.0,,,,,,385.0,185.4,,233.3,,395.0,-37.0,,,,,,96.0,-103.6,,-55.7,,106.0,,,,,,False,False,,False,,False
29093,53,35.0,,,,,,25.0,2.1,,11.1,,234.0,-18.0,,,,,,-28.0,-50.9,,-41.9,,181.0,,,,,,False,False,,False,,False
29095,3974,4361.0,4565.5,,,,,4267.0,8201.5,4756.9,4442.4,,8135.0,387.0,591.5,,,,,293.0,4227.5,782.9,468.4,,4161.0,False,,,,,True,False,False,False,,False
29097,1581,1827.0,1517.0,,,,,1656.0,885.6,1188.2,1088.0,,844.0,246.0,-64.0,,,,,75.0,-695.4,-392.8,-493.0,,-737.0,True,,,,,True,False,False,False,,False
29099,2440,1673.0,714.9,,,,,1204.0,4189.7,1491.6,1833.1,,2293.0,-767.0,-1725.1,,,,,-1236.0,1749.7,-948.4,-606.9,,-147.0,False,,,,,False,False,False,True,,True
29101,384,462.0,841.4,,,,,341.0,204.7,482.4,135.3,,108.0,78.0,457.4,,,,,-43.0,-179.3,98.4,-248.7,,-276.0,False,,,,,True,False,False,False,,False
29103,41,14.0,,,,,,0.0,,,9.4,,78.0,-27.0,,,,,,-41.0,,,-31.6,,37.0,,,,,,False,,,False,,False
29105,231,252.0,,,,,,219.0,173.2,321.9,858.6,,80.0,21.0,,,,,,-12.0,-57.8,90.9,627.6,,-151.0,,,,,,True,False,False,False,,False
29107,189,63.0,,,,,,170.0,3.5,85.7,17.2,,19.0,-126.0,,,,,,-19.0,-185.5,-103.3,-171.8,,-170.0,,,,,,True,False,True,False,,False
29109,300,329.0,,,,,,320.0,302.2,343.6,395.7,,248.0,29.0,,,,,,20.0,2.2,43.6,95.7,,-52.0,,,,,,True,True,False,False,,False
29111,52,70.0,,,,,,13.0,7.0,,22.2,,188.0,18.0,,,,,,-39.0,-45.0,,-29.8,,136.0,,,,,,False,False,,False,,False
29113,438,476.0,31.6,,,,,207.0,253.1,98.3,150.9,,715.0,38.0,-406.4,,,,,-231.0,-184.9,-339.7,-287.1,,277.0,False,,,,,False,False,False,False,,False
29115,35,49.0,,,,,,56.0,28.3,,33.7,,242.0,14.0,,,,,,21.0,-6.7,,-1.3,,207.0,,,,,,False,True,,True,,False
29117,310,49.0,,,,,,70.0,46.9,,49.8,,44.0,-261.0,,,,,,-240.0,-263.1,,-260.2,,-266.0,,,,,,True,False,,True,,False
29119,134,567.0,,,,,,566.0,69.4,28.0,873.1,,91.0,433.0,,,,,,432.0,-64.6,-106.0,739.1,,-43.0,,,,,,True,True,True,False,,True
29121,64,14.0,,,,,,46.0,19.0,,,,3.0,-50.0,,,,,,-18.0,-45.0,,,,-61.0,,,,,,True,True,,,,False
29123,225,42.0,,,,,,42.0,4.6,,20.1,,74.0,-183.0,,,,,,-183.0,-220.4,,-204.9,,-151.0,,,,,,False,False,,False,,True
29125,50,28.0,,,,,,21.0,13.6,,20.2,,244.0,-22.0,,,,,,-29.0,-36.4,,-29.8,,194.0,,,,,,False,False,,False,,False
29127,501,259.0,,,,,,109.0,307.1,,201.5,,383.0,-242.0,,,,,,-392.0,-193.9,,-299.5,,-118.0,,,,,,False,True,,False,,True
29129,20,0.0,,,,,,7.0,4.2,,0.0,,0.0,-20.0,,,,,,-13.0,-15.8,,-20.0,,-20.0,,,,,,True,True,,False,,False
29131,290,133.0,,,,,,99.0,142.8,,156.9,,88.0,-157.0,,,,,,-191.0,-147.2,,-133.1,,-202.0,,,,,,False,True,,True,,False
29133,139,147.0,,,,,,121.0,32.1,35.2,87.5,,264.0,8.0,,,,,,-18.0,-106.9,-103.8,-51.5,,125.0,,,,,,False,False,False,False,,False
29135,133,112.0,,,,,,87.0,54.5,,203.3,,305.0,-21.0,,,,,,-46.0,-78.5,,70.3,,172.0,,,,,,False,False,,False,,False
29137,73,21.0,,,,,,7.0,6.2,,7.7,,87.0,-52.0,,,,,,-66.0,-66.8,,-65.3,,14.0,,,,,,False,False,,False,,True
29139,44,28.0,,,,,,22.0,19.8,,37.4,,120.0,-16.0,,,,,,-22.0,-24.2,,-6.6,,76.0,,,,,,False,False,,True,,False
29141,149,91.0,,,,,,64.0,47.8,,125.6,,413.0,-58.0,,,,,,-85.0,-101.2,,-23.4,,264.0,,,,,,False,False,,True,,False
29143,348,203.0,,,,,,195.0,123.4,156.4,115.0,,56.0,-145.0,,,,,,-153.0,-224.6,-191.6,-233.0,,-292.0,,,,,,False,False,False,False,,False
29145,478,644.0,995.5,,,,,985.0,101.2,399.9,326.8,,314.0,166.0,517.5,,,,,507.0,-376.8,-78.1,-151.2,,-164.0,False,,,,,False,False,True,True,,True
29147,598,301.0,,,,,,113.0,100.5,,155.3,,593.0,-297.0,,,,,,-485.0,-497.5,,-442.7,,-5.0,,,,,,False,False,,False,,True
29149,64,14.0,,,,,,82.0,9.3,,28.7,,13.0,-50.0,,,,,,18.0,-54.7,,-35.3,,-51.0,,,,,,True,False,,True,,False
29151,77,84.0,,,,,,56.0,15.1,,,,222.0,7.0,,,,,,-21.0,-61.9,,,,145.0,,,,,,False,False,,,,False
29153,78,14.0,,,,,,44.0,,,7.9,,128.0,-64.0,,,,,,-34.0,,,-70.1,,50.0,,,,,,True,,,False,,True
29155,236,133.0,,,,,,401.0,16.5,59.5,18.2,,22.0,-103.0,,,,,,165.0,-219.5,-176.5,-217.8,,-214.0,,,,,,False,False,False,False,,False
29157,318,63.0,,,,,,115.0,3.7,85.0,167.7,,36.0,-255.0,,,,,,-203.0,-314.3,-233.0,-150.3,,-282.0,,,,,,True,False,True,True,,False
29159,623,455.0,,,,,,457.0,1190.4,401.2,625.6,,431.0,-168.0,,,,,,-166.0,567.4,-221.8,2.6,,-192.0,,,,,,True,False,False,True,,False
29161,273,42.0,,,,,,236.0,108.0,,13.5,,319.0,-231.0,,,,,,-37.0,-165.0,,-259.5,,46.0,,,,,,True,True,,False,,True
29163,151,56.0,,,,,,45.0,35.7,,42.4,,45.0,-95.0,,,,,,-106.0,-115.3,,-108.6,,-106.0,,,,,,False,False,,False,,False
29165,333,266.0,452.5,,,,,473.0,253.7,812.5,189.6,,260.0,-67.0,119.5,,,,,140.0,-79.3,479.5,-143.4,,-73.0,False,,,,,False,False,False,False,,False
29167,241,665.0,,,,,,222.0,461.3,108.9,244.4,,480.0,424.0,,,,,,-19.0,220.3,-132.1,3.4,,239.0,,,,,,True,True,True,True,,True
29169,293,105.0,229.5,,,,,325.0,17.2,139.1,61.5,,75.0,-188.0,-63.5,,,,,32.0,-275.8,-153.9,-231.5,,-218.0,True,,,,,True,False,True,False,,False
29171,26,0.0,,,,,,7.0,,,0.2,,0.0,-26.0,,,,,,-19.0,,,-25.8,,-26.0,,,,,,True,,,True,,False
29173,121,42.0,,,,,,16.0,6.6,,23.6,,210.0,-79.0,,,,,,-105.0,-114.4,,-97.4,,89.0,,,,,,False,False,,False,,False
29175,154,35.0,,,,,,110.0,12.1,,29.7,,172.0,-119.0,,,,,,-44.0,-141.9,,-124.3,,18.0,,,,,,True,False,,False,,True
29177,99,70.0,,,,,,117.0,17.6,,32.9,,64.0,-29.0,,,,,,18.0,-81.4,,-66.1,,-35.0,,,,,,True,False,,False,,False
29179,18,0.0,,,,,,14.0,4.5,,,,23.0,-18.0,,,,,,-4.0,-13.5,,,,5.0,,,,,,True,True,,,,True
29181,93,84.0,,,,,,100.0,46.9,,52.2,,131.0,-9.0,,,,,,7.0,-46.1,,-40.8,,38.0,,,,,,True,False,,False,,False
29183,4012,6118.0,3445.3,,,,,2419.0,8255.2,3723.7,6326.3,,6401.0,2106.0,-566.7,,,,,-1593.0,4243.2,-288.3,2314.3,,2389.0,True,,,,,True,False,True,False,,False
29185,25,14.0,,,,,,28.0,3.4,,2.9,,8.0,-11.0,,,,,,3.0,-21.6,,-22.1,,-17.0,,,,,,True,False,,False,,False
29186,112,70.0,,,,,,50.0,29.6,,40.2,,201.0,-42.0,,,,,,-62.0,-82.4,,-71.8,,89.0,,,,,,False,False,,False,,False
29187,1209,259.0,430.1,,,,,383.0,130.5,275.0,112.7,,438.0,-950.0,-778.9,,,,,-826.0,-1078.5,-934.0,-1096.3,,-771.0,True,,,,,True,False,True,False,,True
29189,10901,12775.0,3537.5,,,,,8906.0,18348.9,6099.8,19157.9,,12970.0,1874.0,-7363.5,,,,,-1995.0,7447.9,-4801.2,8256.9,,2069.0,False,,,,,False,False,False,False,,False
29195,246,175.0,,,,,,241.0,24.8,28.7,147.7,,61.0,-71.0,,,,,,-5.0,-221.2,-217.3,-98.3,,-185.0,,,,,,True,False,False,False,,False
29197,13,28.0,,,,,,7.0,6.8,,22.5,,104.0,15.0,,,,,,-6.0,-6.2,,9.5,,91.0,,,,,,True,True,,True,,False
29199,15,0.0,,,,,,7.0,1.9,,0.0,,0.0,-15.0,,,,,,-8.0,-13.1,,-15.0,,-15.0,,,,,,True,True,,True,,False
29201,448,308.0,,,,,,407.0,53.1,233.9,319.2,,167.0,-140.0,,,,,,-41.0,-394.9,-214.1,-128.8,,-281.0,,,,,,True,False,False,True,,False
29203,27,70.0,,,,,,37.0,49.0,,,,112.0,43.0,,,,,,10.0,22.0,,,,85.0,,,,,,True,True,,,,False
29205,51,21.0,,,,,,7.0,8.9,,26.4,,47.0,-30.0,,,,,,-44.0,-42.1,,-24.6,,-4.0,,,,,,False,False,,True,,True
29207,167,133.0,,,,,,333.0,11.3,84.7,92.1,,88.0,-34.0,,,,,,166.0,-155.7,-82.3,-74.9,,-79.0,,,,,,False,False,False,False,,False
29209,284,147.0,,,,,,152.0,118.8,,176.1,,116.0,-137.0,,,,,,-132.0,-165.2,,-107.9,,-168.0,,,,,,True,False,,True,,False
29211,61,14.0,,,,,,58.0,0.1,13.2,86.5,,2.0,-47.0,,,,,,-3.0,-60.9,-47.8,25.5,,-59.0,,,,,,True,False,False,True,,False
29213,797,497.0,418.3,,,,,439.0,1639.7,797.4,292.4,,546.0,-300.0,-378.7,,,,,-358.0,842.7,0.4,-504.6,,-251.0,False,,,,,False,False,True,False,,True
29215,166,35.0,,,,,,140.0,33.6,,,,15.0,-131.0,,,,,,-26.0,-132.4,,,,-151.0,,,,,,True,False,,,,False
29217,84,28.0,,,,,,103.0,56.5,,13.8,,12.0,-56.0,,,,,,19.0,-27.5,,-70.2,,-72.0,,,,,,True,True,,False,,False
29219,280,273.0,,,,,,130.0,124.5,318.0,151.7,,283.0,-7.0,,,,,,-150.0,-155.5,38.0,-128.3,,3.0,,,,,,False,False,False,False,,True
29221,251,49.0,,,,,,106.0,29.4,,8.5,,8.0,-202.0,,,,,,-145.0,-221.6,,-242.5,,-243.0,,,,,,True,False,,False,,False
29223,119,49.0,,,,,,42.0,,,27.4,,319.0,-70.0,,,,,,-77.0,,,-91.6,,200.0,,,,,,False,,,False,,False
29225,277,133.0,,,,,,183.0,191.2,,56.0,,81.0,-144.0,,,,,,-94.0,-85.8,,-221.0,,-196.0,,,,,,True,True,,False,,False
29227,13,7.0,,,,,,7.0,0.5,,2.2,,39.0,-6.0,,,,,,-6.0,-12.5,,-10.8,,26.0,,,,,,False,False,,False,,False
29229,84,7.0,,,,,,109.0,29.1,,0.3,,2.0,-77.0,,,,,,25.0,-54.9,,-83.7,,-82.0,,,,,,True,True,,False,,False
29510,2673,3892.0,956.6,,,,,4156.0,2130.5,983.7,2486.4,,2027.0,1219.0,-1716.4,,,,,1483.0,-542.5,-1689.3,-186.6,,-646.0,False,,,,,False,True,False,True,,True
30001,49,154.0,,,,,,8.0,9.0,,58.7,,142.0,105.0,,,,,,-41.0,-40.0,,9.7,,93.0,,,,,,True,True,,True,,True
30003,553,553.0,,,,,,35.0,1333.0,17.2,444.4,,219.0,0.0,,,,,,-518.0,780.0,-535.8,-108.6,,-334.0,,,,,,False,False,False,False,,False
30005,9,21.0,,,,,,23.0,,,5.2,,6.0,12.0,,,,,,14.0,,,-3.8,,-3.0,,,,,,False,,,True,,True
30007,8,0.0,,,,,,45.0,4.6,,0.9,,3.0,-8.0,,,,,,37.0,-3.4,,-7.1,,-5.0,,,,,,False,True,,True,,True
30009,52,35.0,,,,,,17.0,47.7,,45.1,,12.0,-17.0,,,,,,-35.0,-4.3,,-6.9,,-40.0,,,,,,False,True,,True,,False
30011,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,True,,,,,
30013,328,294.0,0.5,,,,,1164.0,728.8,117.5,655.9,,496.0,-34.0,-327.5,,,,,836.0,400.8,-210.5,327.9,,168.0,False,,,,,False,False,False,False,,False
30015,13,21.0,,,,,,29.0,,,,,102.0,8.0,,,,,,16.0,,,,,89.0,,,,,,False,,,,,False
30017,31,42.0,,,,,,7.0,,,113.8,,43.0,11.0,,,,,,-24.0,,,82.8,,12.0,,,,,,False,,,False,,False
30019,2,7.0,,,,,,6.0,,,,,0.0,5.0,,,,,,4.0,,,,,-2.0,,,,,,True,,,,,True
30021,51,14.0,,,,,,0.0,,,7.1,,176.0,-37.0,,,,,,-51.0,,,-43.9,,125.0,,,,,,False,,,False,,False
30023,72,42.0,,,,,,25.0,3.5,,19.5,,71.0,-30.0,,,,,,-47.0,-68.5,,-52.5,,-1.0,,,,,,False,False,,False,,True
30025,2,7.0,,,,,,0.0,,,3.2,,19.0,5.0,,,,,,-2.0,,,1.2,,17.0,,,,,,True,,,True,,False
30027,51,0.0,,,,,,74.0,,,0.0,,0.0,-51.0,,,,,,23.0,,,-51.0,,-51.0,,,,,,True,,,False,,False
30029,555,434.0,102.8,,,,,1433.0,1099.1,391.3,1179.2,,715.0,-121.0,-452.2,,,,,878.0,544.1,-163.7,624.2,,160.0,False,,,,,False,False,False,False,,False
30031,391,1379.0,837.9,,,,,675.0,1270.3,888.9,10095.9,,675.0,988.0,446.9,,,,,284.0,879.3,497.9,9704.9,,284.0,True,,,,,True,True,True,False,,True
30033,5,14.0,,,,,,0.0,,,0.4,,2.0,9.0,,,,,,-5.0,,,-4.6,,-3.0,,,,,,True,,,True,,True
30035,111,119.0,,,,,,18.0,64.3,,105.1,,147.0,8.0,,,,,,-93.0,-46.7,,-5.9,,36.0,,,,,,False,False,,True,,False
30037,0,0.0,,,,,,0.0,0.2,,0.0,,0.0,0.0,,,,,,0.0,0.2,,0.0,,0.0,,,,,,True,False,,False,,True
30039,16,0.0,,,,,,0.0,,,3.3,,0.0,-16.0,,,,,,-16.0,,,-12.7,,-16.0,,,,,,False,,,True,,False
30041,74,35.0,,,,,,245.0,18.3,,,,12.0,-39.0,,,,,,171.0,-55.7,,,,-62.0,,,,,,False,False,,,,False
30043,27,28.0,,,,,,66.0,3.8,,,,14.0,1.0,,,,,,39.0,-23.2,,,,-13.0,,,,,,False,False,,,,False
30045,5,7.0,,,,,,0.0,,,,,0.0,2.0,,,,,,-5.0,,,,,-5.0,,,,,,False,,,,,False
30047,100,252.0,,,,,,155.0,100.6,78.9,214.7,,87.0,152.0,,,,,,55.0,0.6,-21.1,114.7,,-13.0,,,,,,True,True,True,True,,True
30049,109,168.0,6.9,,,,,624.0,127.8,98.0,176.8,,79.0,59.0,-102.1,,,,,515.0,18.8,-11.0,67.8,,-30.0,False,,,,,False,True,True,False,,True
30051,14,0.0,,,,,,4.0,0.1,,0.0,,0.0,-14.0,,,,,,-10.0,-13.9,,-14.0,,-14.0,,,,,,True,True,,True,,False
30053,50,63.0,,,,,,144.0,17.5,,,,14.0,13.0,,,,,,94.0,-32.5,,,,-36.0,,,,,,False,False,,,,False
30055,15,0.0,,,,,,0.0,,,,,,-15.0,,,,,,-15.0,,,,,,,,,,,False,,,,,
30057,43,98.0,,,,,,35.0,19.8,,,,67.0,55.0,,,,,,-8.0,-23.2,,,,24.0,,,,,,True,True,,,,True
30059,5,0.0,,,,,,7.0,0.2,,1.8,,0.0,-5.0,,,,,,2.0,-4.8,,-3.2,,-5.0,,,,,,True,True,,True,,False
30061,2,0.0,,,,,,0.0,,,,,,-2.0,,,,,,-2.0,,,,,,,,,,,False,,,,,
30063,273,308.0,460.0,,,,,1047.0,165.3,370.1,1131.8,,240.0,35.0,187.0,,,,,774.0,-107.7,97.1,858.8,,-33.0,False,,,,,False,False,False,False,,True
30065,22,0.0,,,,,,28.0,0.1,,0.0,,0.0,-22.0,,,,,,6.0,-21.9,,-22.0,,-22.0,,,,,,True,True,,True,,False
30067,38,70.0,,,,,,42.0,15.5,,115.5,,20.0,32.0,,,,,,4.0,-22.5,,77.5,,-18.0,,,,,,True,True,,False,,True
30069,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,True,,,,,
