,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47125,1084,1962.0,2569.3,3183.0,,,,,1731.0,1762.5,1520.8,2854.8,,1404.0,878.0,1485.3,2099.0,,,,,647.0,678.5,436.8,1770.8,,320.0,False,False,,,,,True,True,True,False,,True
47127,90,48.0,,121.0,,,,,48.0,12.9,,51.9,,26.0,-42.0,,31.0,,,,,-42.0,-77.1,,-38.1,,-64.0,,True,,,,,False,False,,True,,False
47129,205,150.0,,360.0,,,,,167.0,52.0,,120.8,,325.0,-55.0,,155.0,,,,,-38.0,-153.0,,-84.2,,120.0,,False,,,,,True,False,,False,,False
47131,552,1044.0,,2120.0,,,,,458.0,340.1,227.7,747.9,,751.0,492.0,,1568.0,,,,,-94.0,-211.9,-324.3,195.9,,199.0,,False,,,,,True,True,True,True,,True
47133,459,168.0,,238.0,,,,,175.0,105.7,126.8,114.7,,244.0,-291.0,,-221.0,,,,,-284.0,-353.3,-332.2,-344.3,,-215.0,,True,,,,,True,False,False,False,,True
47135,59,90.0,,98.0,,,,,104.0,49.5,,57.6,,100.0,31.0,,39.0,,,,,45.0,-9.5,,-1.4,,41.0,,False,,,,,False,True,,True,,False
47137,68,30.0,,,,,,,24.0,10.5,,,,37.0,-38.0,,,,,,,-44.0,-57.5,,,,-31.0,,,,,,,False,False,,,,True
47139,209,384.0,,804.0,,,,,227.0,1290.5,83.4,263.4,,466.0,175.0,,595.0,,,,,18.0,1081.5,-125.6,54.4,,257.0,,False,,,,,True,False,True,True,,False
47141,1205,1164.0,1475.2,1291.0,,,,,900.0,269.6,492.4,1029.4,,695.0,-41.0,270.2,86.0,,,,,-305.0,-935.4,-712.6,-175.6,,-510.0,False,False,,,,,False,False,False,False,,False
47143,239,342.0,,635.0,,,,,498.0,220.6,10.6,638.0,,269.0,103.0,,396.0,,,,,259.0,-18.4,-228.4,399.0,,30.0,,False,,,,,False,True,False,False,,True
47145,406,834.0,336.4,1373.0,,,,,608.0,1215.5,283.7,696.3,,1157.0,428.0,-69.6,967.0,,,,,202.0,809.5,-122.3,290.3,,751.0,True,False,,,,,True,False,True,True,,False
47147,638,1086.0,772.0,971.0,,,,,611.0,495.8,366.2,1892.9,,626.0,448.0,134.0,333.0,,,,,-27.0,-142.2,-271.8,1254.9,,-12.0,True,True,,,,,True,True,True,False,,True
47149,2493,4782.0,5148.8,4553.0,,,,,3658.0,2241.2,2618.2,4133.3,,2671.0,2289.0,2655.8,2060.0,,,,,1165.0,-251.8,125.2,1640.3,,178.0,False,True,,,,,True,True,True,True,,True
47151,86,312.0,,811.0,,,,,206.0,255.3,37.2,172.5,,745.0,226.0,,725.0,,,,,120.0,169.3,-48.8,86.5,,659.0,,False,,,,,True,True,True,True,,False
47153,101,132.0,,201.0,,,,,144.0,59.9,,141.1,,152.0,31.0,,100.0,,,,,43.0,-41.1,,40.1,,51.0,,False,,,,,False,False,,False,,False
47155,722,2094.0,3292.8,3065.0,,,,,1223.0,590.7,837.0,3515.4,,1567.0,1372.0,2570.8,2343.0,,,,,501.0,-131.3,115.0,2793.4,,845.0,False,False,,,,,True,True,True,False,,True
47157,7605,18462.0,21293.0,47142.0,,,,,18508.0,14556.6,7196.7,11060.6,,9698.0,10857.0,13688.0,39537.0,,,,,10903.0,6951.6,-408.3,3455.6,,2093.0,False,False,,,,,False,True,True,True,,True
47159,268,492.0,,577.0,,,,,161.0,265.8,108.2,248.0,,252.0,224.0,,309.0,,,,,-107.0,-2.2,-159.8,-20.0,,-16.0,,False,,,,,True,True,True,True,,True
47161,54,78.0,,124.0,,,,,61.0,24.8,,59.2,,62.0,24.0,,70.0,,,,,7.0,-29.2,,5.2,,8.0,,False,,,,,True,False,,True,,True
47163,1177,1314.0,1401.0,1880.0,,,,,1476.0,1709.1,945.4,1275.1,,1406.0,137.0,224.0,703.0,,,,,299.0,532.1,-231.6,98.1,,229.0,False,False,,,,,False,False,False,True,,False
47165,1322,1818.0,3064.5,812.0,,,,,1544.0,1373.4,401.4,2241.0,,968.0,496.0,1742.5,-510.0,,,,,222.0,51.4,-920.6,919.0,,-354.0,False,False,,,,,True,True,False,False,,True
47167,511,1092.0,632.3,1893.0,,,,,1322.0,432.6,284.9,1433.6,,921.0,581.0,121.3,1382.0,,,,,811.0,-78.4,-226.1,922.6,,410.0,True,False,,,,,False,True,True,False,,True
47169,68,78.0,,,,,,,146.0,8.1,2.9,34.9,,39.0,10.0,,,,,,,78.0,-59.9,-65.1,-33.1,,-29.0,,,,,,,False,False,False,False,,False
47171,121,264.0,,999.0,,,,,175.0,66.7,86.1,184.8,,481.0,143.0,,878.0,,,,,54.0,-54.3,-34.9,63.8,,360.0,,False,,,,,True,True,True,True,,False
47173,154,228.0,,424.0,,,,,193.0,208.8,116.2,438.4,,297.0,74.0,,270.0,,,,,39.0,54.8,-37.8,284.4,,143.0,,False,,,,,True,True,True,False,,False
47175,100,66.0,,28.0,,,,,45.0,25.6,,,,104.0,-34.0,,-72.0,,,,,-55.0,-74.4,,,,4.0,,False,,,,,False,False,,,,True
47177,560,666.0,,798.0,,,,,615.0,459.5,205.9,592.5,,558.0,106.0,,238.0,,,,,55.0,-100.5,-354.1,32.5,,-2.0,,False,,,,,True,True,False,True,,True
47179,997,2202.0,1417.7,3312.0,,,,,1356.0,1018.7,890.3,2401.1,,2675.0,1205.0,420.7,2315.0,,,,,359.0,21.7,-106.7,1404.1,,1678.0,True,False,,,,,True,True,True,False,,False
47181,1304,204.0,,0.0,,,,,258.0,37.2,0.8,192.8,,150.0,-1100.0,,-1304.0,,,,,-1046.0,-1266.8,-1303.2,-1111.2,,-1154.0,,False,,,,,True,False,False,False,,False
47183,759,708.0,,2409.0,,,,,431.0,1166.3,150.8,765.3,,1017.0,-51.0,,1650.0,,,,,-328.0,407.3,-608.2,6.3,,258.0,,False,,,,,False,False,False,True,,False
47185,480,216.0,,319.0,,,,,292.0,86.5,135.1,200.8,,184.0,-264.0,,-161.0,,,,,-188.0,-393.5,-344.9,-279.2,,-296.0,,True,,,,,True,False,False,False,,False
47187,1603,2286.0,5688.2,2838.0,,,,,1760.0,1639.6,417.3,1608.3,,973.0,683.0,4085.2,1235.0,,,,,157.0,36.6,-1185.7,5.3,,-630.0,False,False,,,,,True,True,False,True,,True
47189,1121,1506.0,3393.7,1325.0,,,,,1177.0,1167.9,169.3,1713.0,,709.0,385.0,2272.7,204.0,,,,,56.0,46.9,-951.7,592.0,,-412.0,False,True,,,,,True,True,False,False,,False
48001,589,414.0,1455.6,35.0,,,,,1020.0,161.6,63.4,257.3,,60.0,-175.0,866.6,-554.0,,,,,431.0,-427.4,-525.6,-331.7,,-529.0,False,False,,,,,False,False,False,False,,False
48003,145,180.0,,171.0,,,,,233.0,113.4,0.1,156.3,,88.0,35.0,,26.0,,,,,88.0,-31.6,-144.9,11.3,,-57.0,,True,,,,,False,True,False,True,,False
48005,425,1452.0,2059.8,802.0,,,,,1975.0,361.4,642.3,2959.0,,614.0,1027.0,1634.8,377.0,,,,,1550.0,-63.6,217.3,2534.0,,189.0,False,True,,,,,False,True,True,False,,True
48007,151,180.0,,273.0,,,,,286.0,118.5,105.5,523.2,,103.0,29.0,,122.0,,,,,135.0,-32.5,-45.5,372.2,,-48.0,,False,,,,,False,False,False,False,,False
48009,47,30.0,,0.0,,,,,42.0,2.8,,,,167.0,-17.0,,-47.0,,,,,-5.0,-44.2,,,,120.0,,False,,,,,True,False,,,,False
48011,6,24.0,,0.0,,,,,6.0,0.2,,,,53.0,18.0,,-6.0,,,,,0.0,-5.8,,,,47.0,,True,,,,,True,True,,,,False
48013,214,72.0,847.1,17.0,,,,,1627.0,30.5,185.2,398.1,,19.0,-142.0,633.1,-197.0,,,,,1413.0,-183.5,-28.8,184.1,,-195.0,False,False,,,,,False,False,True,False,,False
48015,247,192.0,,234.0,,,,,390.0,21.8,182.4,243.7,,176.0,-55.0,,-13.0,,,,,143.0,-225.2,-64.6,-3.3,,-71.0,,True,,,,,False,False,False,True,,False
48017,46,156.0,,103.0,,,,,55.0,26.8,0.0,81.5,,80.0,110.0,,57.0,,,,,9.0,-19.2,-46.0,35.5,,34.0,,True,,,,,True,True,True,True,,True
48019,30,72.0,,154.0,,,,,265.0,27.5,,176.7,,110.0,42.0,,124.0,,,,,235.0,-2.5,,146.7,,80.0,,False,,,,,False,True,,False,,False
48021,389,636.0,1481.2,383.0,,,,,1143.0,36.5,468.1,2004.1,,309.0,247.0,1092.2,-6.0,,,,,754.0,-352.5,79.1,1615.1,,-80.0,False,True,,,,,False,False,True,False,,True
48023,10,12.0,,0.0,,,,,24.0,,,,,47.0,2.0,,-10.0,,,,,14.0,,,,,37.0,,False,,,,,False,,,,,False
48025,1309,852.0,,1135.0,,,,,1235.0,859.3,20.3,870.4,,354.0,-457.0,,-174.0,,,,,-74.0,-449.7,-1288.7,-438.6,,-955.0,,True,,,,,True,True,False,True,,False
48027,1604,3036.0,9491.8,7585.0,,,,,3065.0,2538.4,1798.6,3151.3,,1596.0,1432.0,7887.8,5981.0,,,,,1461.0,934.4,194.6,1547.3,,-8.0,False,False,,,,,False,True,True,False,,True
48029,7395,30678.0,44965.4,42980.0,,,,,45795.0,25880.5,12209.7,16356.4,,8235.0,23283.0,37570.4,35585.0,,,,,38400.0,18485.5,4814.7,8961.4,,840.0,False,False,,,,,False,True,True,True,,True
48031,43,78.0,,81.0,,,,,115.0,26.0,,103.8,,53.0,35.0,,38.0,,,,,72.0,-17.0,,60.8,,10.0,,False,,,,,False,True,,False,,True
48033,0,0.0,,0.0,,,,,0.0,,,,,,0.0,,0.0,,,,,0.0,,,,,,,True,,,,,True,,,,,
48035,138,132.0,,133.0,,,,,126.0,30.1,155.6,327.7,,78.0,-6.0,,-5.0,,,,,-12.0,-107.9,17.6,189.7,,-60.0,,True,,,,,False,False,False,False,,False
48037,467,114.0,703.8,39.0,,,,,1635.0,30.1,312.9,250.6,,66.0,-353.0,236.8,-428.0,,,,,1168.0,-436.9,-154.1,-216.4,,-401.0,True,False,,,,,False,False,True,True,,False
48039,3842,7410.0,10855.3,10711.0,,,,,6327.0,6192.7,2321.7,4712.3,,2893.0,3568.0,7013.3,6869.0,,,,,2485.0,2350.7,-1520.3,870.3,,-949.0,False,False,,,,,True,True,True,True,,True
48041,2286,1452.0,6179.9,1036.0,,,,,2511.0,709.1,1007.9,680.3,,698.0,-834.0,3893.9,-1250.0,,,,,225.0,-1576.9,-1278.1,-1605.7,,-1588.0,False,False,,,,,True,False,False,False,,False
48043,33,30.0,,0.0,,,,,302.0,2.5,0.0,115.3,,53.0,-3.0,,-33.0,,,,,269.0,-30.5,-33.0,82.3,,20.0,,False,,,,,False,False,False,False,,False
48045,1,6.0,,0.0,,,,,0.0,1.2,,,,6.0,5.0,,-1.0,,,,,-1.0,0.2,,,,5.0,,True,,,,,True,True,,,,False
48047,197,120.0,,46.0,,,,,99.0,28.4,,,,82.0,-77.0,,-151.0,,,,,-98.0,-168.6,,,,-115.0,,False,,,,,False,False,,,,False
48049,252,240.0,,178.0,,,,,443.0,28.9,249.8,224.5,,75.0,-12.0,,-74.0,,,,,191.0,-223.1,-2.2,-27.5,,-177.0,,False,,,,,False,False,True,False,,False
48051,84,84.0,,15.0,,,,,235.0,7.6,121.3,525.5,,27.0,0.0,,-69.0,,,,,151.0,-76.4,37.3,441.5,,-57.0,,False,,,,,False,False,False,False,,False
48053,160,882.0,,1321.0,,,,,472.0,13.1,354.7,1939.5,,486.0,722.0,,1161.0,,,,,312.0,-146.9,194.7,1779.5,,326.0,,False,,,,,True,True,True,False,,True
48055,348,462.0,,326.0,,,,,899.0,92.3,8.1,370.8,,159.0,114.0,,-22.0,,,,,551.0,-255.7,-339.9,22.8,,-189.0,,True,,,,,False,False,False,True,,False
48057,167,360.0,,511.0,,,,,575.0,120.8,71.9,199.5,,156.0,193.0,,344.0,,,,,408.0,-46.2,-95.1,32.5,,-11.0,,False,,,,,False,True,True,True,,True
48059,52,18.0,,0.0,,,,,69.0,7.0,,14.3,,7.0,-34.0,,-52.0,,,,,17.0,-45.0,,-37.7,,-45.0,,False,,,,,True,False,,False,,False
48061,11012,18750.0,12730.6,13391.0,,,,,2467.0,45006.9,4182.4,27176.8,,4774.0,7738.0,1718.6,2379.0,,,,,-8545.0,33994.9,-6829.6,16164.8,,-6238.0,True,True,,,,,False,False,True,False,,True
48063,129,180.0,,375.0,,,,,143.0,35.2,66.2,143.2,,119.0,51.0,,246.0,,,,,14.0,-93.8,-62.8,14.2,,-10.0,,False,,,,,True,False,False,True,,True
48065,4,18.0,,0.0,,,,,28.0,0.7,,,,79.0,14.0,,-4.0,,,,,24.0,-3.3,,,,75.0,,True,,,,,False,True,,,,False
48067,130,114.0,,209.0,,,,,317.0,11.7,242.9,252.0,,256.0,-16.0,,79.0,,,,,187.0,-118.3,112.9,122.0,,126.0,,False,,,,,False,False,False,False,,False
48069,73,138.0,,63.0,,,,,51.0,26.3,51.6,93.2,,51.0,65.0,,-10.0,,,,,-22.0,-46.7,-21.4,20.2,,-22.0,,True,,,,,True,True,True,True,,True
48071,328,450.0,,177.0,,,,,709.0,149.2,281.0,225.0,,162.0,122.0,,-151.0,,,,,381.0,-178.8,-47.0,-103.0,,-166.0,,False,,,,,False,False,True,True,,False
48073,684,870.0,842.6,912.0,,,,,882.0,735.0,443.8,803.7,,417.0,186.0,158.6,228.0,,,,,198.0,51.0,-240.2,119.7,,-267.0,True,False,,,,,False,True,False,True,,False
48075,31,84.0,,83.0,,,,,90.0,7.2,,,,106.0,53.0,,52.0,,,,,59.0,-23.8,,,,75.0,,True,,,,,False,True,,,,False
48077,38,54.0,,42.0,,,,,51.0,2.4,,,,113.0,16.0,,4.0,,,,,13.0,-35.6,,,,75.0,,True,,,,,True,False,,,,False
48079,26,60.0,,,,,,,6.0,0.9,,,,57.0,34.0,,,,,,,-20.0,-25.1,,,,31.0,,,,,,,True,True,,,,True
48081,11,42.0,,12.0,,,,,8.0,7.5,,,,52.0,31.0,,1.0,,,,,-3.0,-3.5,,,,41.0,,True,,,,,True,True,,,,False
48083,50,12.0,,0.0,,,,,43.0,0.4,,,,20.0,-38.0,,-50.0,,,,,-7.0,-49.6,,,,-30.0,,False,,,,,True,False,,,,True
48085,5633,4026.0,8969.3,6257.0,,,,,7243.0,2628.5,2072.0,2545.2,,2008.0,-1607.0,3336.3,624.0,,,,,1610.0,-3004.5,-3561.0,-3087.8,,-3625.0,False,True,,,,,False,False,False,False,,False
48087,12,6.0,,0.0,,,,,21.0,0.2,,,,51.0,-6.0,,-12.0,,,,,9.0,-11.8,,,,39.0,,False,,,,,False,False,,,,False
48089,230,102.0,,52.0,,,,,340.0,8.4,99.7,85.4,,36.0,-128.0,,-178.0,,,,,110.0,-221.6,-130.3,-144.6,,-194.0,,False,,,,,True,False,False,False,,False
48091,826,780.0,2993.0,258.0,,,,,1730.0,352.5,814.3,337.4,,440.0,-46.0,2167.0,-568.0,,,,,904.0,-473.5,-11.7,-488.6,,-386.0,False,False,,,,,False,False,True,False,,False
48093,124,156.0,,82.0,,,,,116.0,5.2,88.0,279.6,,40.0,32.0,,-42.0,,,,,-8.0,-118.8,-36.0,155.6,,-84.0,,False,,,,,True,False,False,False,,False
48095,37,24.0,,0.0,,,,,48.0,4.7,,,,16.0,-13.0,,-37.0,,,,,11.0,-32.3,,,,-21.0,,False,,,,,True,False,,,,False
48097,158,168.0,,136.0,,,,,316.0,45.2,209.5,1968.5,,79.0,10.0,,-22.0,,,,,158.0,-112.8,51.5,1810.5,,-79.0,,False,,,,,False,False,False,False,,False
48099,1202,522.0,224.7,566.0,,,,,679.0,104.3,247.6,1024.2,,481.0,-680.0,-977.3,-636.0,,,,,-523.0,-1097.7,-954.4,-177.8,,-721.0,False,True,,,,,True,False,False,True,,False
48101,6,42.0,,,,,,,6.0,0.7,,,,32.0,36.0,,,,,,,0.0,-5.3,,,,26.0,,,,,,,True,True,,,,True
48103,4,60.0,,6.0,,,,,87.0,15.5,,27.5,,97.0,56.0,,2.0,,,,,83.0,11.5,,23.5,,93.0,,True,,,,,False,True,,True,,False
48105,15,108.0,,7.0,,,,,108.0,,0.0,119.2,,5.0,93.0,,-8.0,,,,,93.0,,-15.0,104.2,,-10.0,,True,,,,,False,,True,False,,True
48107,31,36.0,,0.0,,,,,54.0,12.8,,14.8,,63.0,5.0,,-31.0,,,,,23.0,-18.2,,-16.2,,32.0,,False,,,,,False,False,,False,,False
48109,25,6.0,,0.0,,,,,6.0,,,,,1.0,-19.0,,-25.0,,,,,-19.0,,,,,-24.0,,False,,,,,False,,,,,False
48111,41,36.0,,41.0,,,,,34.0,3.8,0.0,25.3,,13.0,-5.0,,0.0,,,,,-7.0,-37.2,-41.0,-15.7,,-28.0,,True,,,,,False,False,False,False,,False
48113,26516,27462.0,81486.3,17124.0,,,,,35578.0,22873.9,7430.6,45565.4,,12082.0,946.0,54970.3,-9392.0,,,,,9062.0,-3642.1,-19085.4,19049.4,,-14434.0,False,False,,,,,False,False,False,False,,False
48115,131,90.0,,65.0,,,,,245.0,5.5,61.6,112.1,,58.0,-41.0,,-66.0,,,,,114.0,-125.5,-69.4,-18.9,,-73.0,,False,,,,,False,False,False,True,,False
48117,241,522.0,,701.0,,,,,233.0,564.7,107.4,363.2,,135.0,281.0,,460.0,,,,,-8.0,323.7,-133.6,122.2,,-106.0,,False,,,,,True,False,True,True,,True
48119,9,12.0,,0.0,,,,,18.0,1.1,,,,5.0,3.0,,-9.0,,,,,9.0,-7.9,,,,-4.0,,False,,,,,False,False,,,,False
48121,4120,5328.0,9900.8,2674.0,,,,,6144.0,5663.8,6128.9,3990.1,,4107.0,1208.0,5780.8,-1446.0,,,,,2024.0,1543.8,2008.9,-129.9,,-13.0,False,False,,,,,False,False,False,True,,True
48123,407,180.0,,629.0,,,,,412.0,21.2,0.5,2768.7,,91.0,-227.0,,222.0,,,,,5.0,-385.8,-406.5,2361.7,,-316.0,,True,,,,,True,False,False,False,,False
48125,44,0.0,,0.0,,,,,6.0,0.2,,,,0.0,-44.0,,-44.0,,,,,-38.0,-43.8,,,,-44.0,,False,,,,,True,True,,,,False
48127,66,222.0,,225.0,,,,,434.0,111.6,3.2,215.4,,121.0,156.0,,159.0,,,,,368.0,45.6,-62.8,149.4,,55.0,,False,,,,,False,True,True,True,,True
48129,16,30.0,,0.0,,,,,12.0,3.0,,30.6,,19.0,14.0,,-16.0,,,,,-4.0,-13.0,,14.6,,3.0,,False,,,,,True,True,,False,,True
48131,256,186.0,,83.0,,,,,235.0,16.8,29.4,501.0,,110.0,-70.0,,-173.0,,,,,-21.0,-239.2,-226.6,245.0,,-146.0,,False,,,,,True,False,False,False,,False
48133,109,72.0,,120.0,,,,,138.0,5.4,,128.7,,59.0,-37.0,,11.0,,,,,29.0,-103.6,,19.7,,-50.0,,True,,,,,True,False,,True,,False
48135,1167,2808.0,3162.5,489.0,,,,,4055.0,374.8,1183.2,6567.5,,642.0,1641.0,1995.5,-678.0,,,,,2888.0,-792.2,16.2,5400.5,,-525.0,False,True,,,,,False,True,True,False,,True
48137,12,12.0,,0.0,,,,,24.0,,,,,7.0,0.0,,-12.0,,,,,12.0,,,,,-5.0,,False,,,,,False,,,,,False
48139,1538,1224.0,4188.3,949.0,,,,,1594.0,281.9,813.1,1105.8,,522.0,-314.0,2650.3,-589.0,,,,,56.0,-1256.1,-724.9,-432.2,,-1016.0,False,False,,,,,True,False,False,False,,False
48141,7149,8634.0,13669.4,8815.0,,,,,9625.0,3526.4,3466.2,7628.7,,3470.0,1485.0,6520.4,1666.0,,,,,2476.0,-3622.6,-3682.8,479.7,,-3679.0,False,False,,,,,False,False,False,True,,False
48143,302,546.0,,895.0,,,,,315.0,301.1,361.2,333.1,,426.0,244.0,,593.0,,,,,13.0,-0.9,59.2,31.1,,124.0,,False,,,,,True,True,True,True,,True
48145,77,42.0,,46.0,,,,,208.0,5.5,68.1,144.5,,38.0,-35.0,,-31.0,,,,,131.0,-71.5,-8.9,67.5,,-39.0,,True,,,,,False,False,True,False,,False
48147,461,168.0,,159.0,,,,,320.0,32.7,159.7,148.2,,128.0,-293.0,,-302.0,,,,,-141.0,-428.3,-301.3,-312.8,,-333.0,,False,,,,,True,False,False,False,,False
48149,146,198.0,,217.0,,,,,322.0,23.2,119.2,414.5,,64.0,52.0,,71.0,,,,,176.0,-122.8,-26.8,268.5,,-82.0,,False,,,,,False,False,True,False,,False
48151,38,6.0,,0.0,,,,,12.0,1.6,,,,1.0,-32.0,,-38.0,,,,,-26.0,-36.4,,,,-37.0,,False,,,,,True,False,,,,False
48153,19,108.0,,38.0,,,,,42.0,15.3,,90.4,,78.0,89.0,,19.0,,,,,23.0,-3.7,,71.4,,59.0,,True,,,,,True,True,,True,,True
48155,3,0.0,,0.0,,,,,6.0,,,,,1.0,-3.0,,-3.0,,,,,3.0,,,,,-2.0,,False,,,,,False,,,,,True
48157,8341,3312.0,9055.2,1856.0,,,,,7652.0,2389.6,2280.6,2951.3,,1423.0,-5029.0,714.2,-6485.0,,,,,-689.0,-5951.4,-6060.4,-5389.7,,-6918.0,True,False,,,,,True,False,False,False,,False
48159,39,36.0,,70.0,,,,,77.0,29.2,,43.7,,33.0,-3.0,,31.0,,,,,38.0,-9.8,,4.7,,-6.0,,False,,,,,False,False,,False,,False
48161,264,60.0,,34.0,,,,,145.0,2.7,131.1,52.1,,40.0,-204.0,,-230.0,,,,,-119.0,-261.3,-132.9,-211.9,,-224.0,,False,,,,,True,False,True,False,,False
48163,190,300.0,,298.0,,,,,1005.0,151.8,0.1,208.8,,110.0,110.0,,108.0,,,,,815.0,-38.2,-189.9,18.8,,-80.0,,True,,,,,False,True,False,True,,True
48165,147,276.0,,705.0,,,,,200.0,438.2,83.2,112.3,,270.0,129.0,,558.0,,,,,53.0,291.2,-63.8,-34.7,,123.0,,False,,,,,True,False,True,True,,True
48167,2559,4050.0,9090.6,2068.0,,,,,7163.0,2937.3,1443.9,1979.0,,1064.0,1491.0,6531.6,-491.0,,,,,4604.0,378.3,-1115.1,-580.0,,-1495.0,False,True,,,,,False,True,True,True,,False
48169,6,18.0,,20.0,,,,,54.0,26.9,,55.2,,11.0,12.0,,14.0,,,,,48.0,20.9,,49.2,,5.0,,False,,,,,False,False,,False,,True
48171,40,90.0,,139.0,,,,,257.0,14.1,154.3,797.9,,39.0,50.0,,99.0,,,,,217.0,-25.9,114.3,757.9,,-1.0,,False,,,,,False,True,False,False,,True
48173,0,0.0,,0.0,,,,,0.0,0.4,,,,0.0,0.0,,0.0,,,,,0.0,0.4,,,,0.0,,True,,,,,True,False,,,,True
48175,52,54.0,,48.0,,,,,93.0,18.5,,88.0,,38.0,2.0,,-4.0,,,,,41.0,-33.5,,36.0,,-14.0,,False,,,,,False,False,,False,,False
48177,206,288.0,,481.0,,,,,479.0,20.1,0.3,779.9,,81.0,82.0,,275.0,,,,,273.0,-185.9,-205.7,573.9,,-125.0,,False,,,,,False,False,False,False,,False
48179,76,198.0,,358.0,,,,,200.0,37.2,49.0,124.9,,386.0,122.0,,282.0,,,,,124.0,-38.8,-27.0,48.9,,310.0,,False,,,,,False,True,True,True,,False
48181,572,522.0,290.3,459.0,,,,,1304.0,285.2,435.7,356.4,,338.0,-50.0,-281.7,-113.0,,,,,732.0,-286.8,-136.3,-215.6,,-234.0,False,False,,,,,False,False,False,False,,False
48183,699,708.0,1949.1,424.0,,,,,2091.0,138.7,651.9,1043.4,,297.0,9.0,1250.1,-275.0,,,,,1392.0,-560.3,-47.1,344.4,,-402.0,False,False,,,,,False,False,False,False,,False
48185,238,228.0,,226.0,,,,,421.0,14.2,132.1,742.9,,68.0,-10.0,,-12.0,,,,,183.0,-223.8,-105.9,504.9,,-170.0,,False,,,,,False,False,False,False,,False
48187,345,468.0,4410.5,231.0,,,,,2320.0,209.1,764.7,213.3,,223.0,123.0,4065.5,-114.0,,,,,1975.0,-135.9,419.7,-131.7,,-122.0,False,True,,,,,False,False,False,False,,True
48189,519,744.0,,456.0,,,,,490.0,464.5,10.2,729.4,,115.0,225.0,,-63.0,,,,,-29.0,-54.5,-508.8,210.4,,-404.0,,True,,,,,True,True,False,True,,False
48191,12,12.0,,0.0,,,,,17.0,0.3,,,,18.0,0.0,,-12.0,,,,,5.0,-11.7,,,,6.0,,False,,,,,False,False,,,,False
48193,57,12.0,,7.0,,,,,63.0,11.0,,174.1,,7.0,-45.0,,-50.0,,,,,6.0,-46.0,,117.1,,-50.0,,False,,,,,True,False,,False,,False
48195,50,72.0,,41.0,,,,,30.0,5.0,,74.1,,59.0,22.0,,-9.0,,,,,-20.0,-45.0,,24.1,,9.0,,True,,,,,True,False,,False,,True
48197,9,24.0,,0.0,,,,,33.0,0.6,,,,22.0,15.0,,-9.0,,,,,24.0,-8.4,,,,13.0,,True,,,,,False,True,,,,True
48199,609,774.0,1222.7,668.0,,,,,845.0,432.1,401.2,1025.4,,371.0,165.0,613.7,59.0,,,,,236.0,-176.9,-207.8,416.4,,-238.0,False,True,,,,,False,False,False,False,,False
48201,40268,64638.0,59446.4,83747.0,,,,,59936.0,64386.0,26690.7,50962.4,,34849.0,24370.0,19178.4,43479.0,,,,,19668.0,24118.0,-13577.3,10694.4,,-5419.0,True,False,,,,,True,True,True,True,,True
48203,220,348.0,488.8,252.0,,,,,1038.0,58.0,374.7,412.7,,215.0,128.0,268.8,32.0,,,,,818.0,-162.0,154.7,192.7,,-5.0,False,True,,,,,False,False,False,False,,True
48205,25,6.0,,0.0,,,,,26.0,17.5,,62.6,,9.0,-19.0,,-25.0,,,,,1.0,-7.5,,37.6,,-16.0,,False,,,,,True,True,,False,,True
48207,27,30.0,,6.0,,,,,40.0,1.9,,,,18.0,3.0,,-21.0,,,,,13.0,-25.1,,,,-9.0,,False,,,,,False,False,,,,False
48209,1301,984.0,2456.2,327.0,,,,,2625.0,286.2,528.7,497.7,,291.0,-317.0,1155.2,-974.0,,,,,1324.0,-1014.8,-772.3,-803.3,,-1010.0,False,False,,,,,False,False,False,False,,False
48211,30,42.0,,3.0,,,,,24.0,10.6,,72.4,,33.0,12.0,,-27.0,,,,,-6.0,-19.4,,42.4,,3.0,,False,,,,,True,False,,False,,True
48213,315,462.0,897.3,211.0,,,,,802.0,216.6,624.8,1015.2,,257.0,147.0,582.3,-104.0,,,,,487.0,-98.4,309.8,700.2,,-58.0,False,True,,,,,False,True,False,False,,True
48215,12329,11118.0,38162.0,2519.0,,,,,25089.0,5331.6,587.3,4263.0,,3889.0,-1211.0,25833.0,-9810.0,,,,,12760.0,-6997.4,-11741.7,-8066.0,,-8440.0,False,False,,,,,False,False,False,False,,False
