,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IQVIA_ACOE-STAN,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
37171,86,144.0,146.8,,129.0,171.0,,,,,,143.0,150.7,138.0,,77.3,125.6,86.5,193.0,40.0,,126.9,112.2,,,,146.0,215.1,352.6,58.0,60.8,,43.0,85.0,,,,,,57.0,64.7,52.0,,-8.7,39.6,0.5,107.0,-46.0,,40.9,26.2,,,,60.0,129.1,266.6,False,,True,False,,,,,,True,False,True,,True,True,True,False,True,,True,True,,,,False,False,False
37173,6,14.0,12.1,,12.0,1.0,,,,,,20.0,20.1,18.0,,5.3,8.8,14.6,25.0,21.0,,3.0,16.4,,,,17.0,15.5,65.3,8.0,6.1,,6.0,-5.0,,,,,,14.0,14.1,12.0,,-0.7,2.8,8.6,19.0,15.0,,-3.0,10.4,,,,11.0,9.5,59.3,True,,True,True,,,,,,False,False,False,,True,True,False,False,False,,True,False,,,,False,False,False
37175,40,74.0,69.3,,49.0,118.0,,,,,,44.0,145.8,74.4,,36.8,55.1,24.6,78.0,241.0,,31.2,41.6,,,,56.0,89.9,234.0,34.0,29.3,,9.0,78.0,,,,,,4.0,105.8,34.4,,-3.2,15.1,-15.4,38.0,201.0,,-8.8,1.6,,,,16.0,49.9,194.0,True,,True,False,,,,,,True,False,False,,True,True,True,False,False,,True,True,,,,True,False,False
37177,3,8.0,7.8,,4.0,0.0,,,,,,6.0,6.8,8.2,,0.9,1.5,0.0,15.0,24.0,,0.0,10.2,,,,8.0,11.2,18.5,5.0,4.8,,1.0,-3.0,,,,,,3.0,3.8,5.2,,-2.1,-1.5,-3.0,12.0,21.0,,-3.0,7.2,,,,5.0,8.2,15.5,True,,True,True,,,,,,True,True,False,,True,True,True,False,False,,True,False,,,,False,False,False
37179,426,500.0,515.4,,365.0,355.0,,,,,,513.0,475.3,439.8,,257.0,388.0,287.1,662.0,291.0,,344.0,359.3,364.0,,,441.0,899.5,1531.3,74.0,89.4,,-61.0,-71.0,,,,,,87.0,49.3,13.8,,-169.0,-38.0,-138.9,236.0,-135.0,,-82.0,-66.7,-62.0,,,15.0,473.5,1105.3,False,,True,True,,,,,,False,True,True,,False,True,False,False,False,,False,True,True,,,True,False,False
37181,75,90.0,87.0,,88.0,101.0,,,,,,101.0,96.8,53.5,,41.4,83.8,33.9,144.0,0.0,,86.3,91.8,,,,103.0,136.1,107.3,15.0,12.0,,13.0,26.0,,,,,,26.0,21.8,-21.5,,-33.6,8.8,-41.1,69.0,-75.0,,11.3,16.8,,,,28.0,61.1,32.3,True,,True,False,,,,,,False,False,False,,False,True,False,False,False,,True,False,,,,False,False,False
37183,1453,2446.0,2388.0,1841.5,2141.0,3046.0,,,,,,2149.0,2145.8,1815.0,,2062.6,2253.6,1100.4,2731.0,1537.0,,1329.5,2295.3,1916.0,,,2677.0,3641.5,4574.1,993.0,935.0,388.5,688.0,1593.0,,,,,,696.0,692.8,362.0,,609.6,800.6,-352.6,1278.0,84.0,,-123.5,842.3,463.0,,,1224.0,2188.5,3121.1,True,True,True,False,,,,,,True,True,True,,True,True,True,False,True,,True,True,True,,,False,False,False
37185,15,12.0,14.2,,14.0,8.0,,,,,,34.0,30.4,25.4,,2.9,10.3,21.2,38.0,0.0,,11.7,13.2,,,,12.0,33.2,29.5,-3.0,-0.8,,-1.0,-7.0,,,,,,19.0,15.4,10.4,,-12.1,-4.7,6.2,23.0,-15.0,,-3.3,-1.8,,,,-3.0,18.2,14.5,True,,True,False,,,,,,False,False,False,,False,False,False,False,False,,False,True,,,,False,False,False
37187,21,28.0,23.3,,23.0,25.0,,,,,,26.0,32.9,32.4,,4.7,20.9,18.5,23.0,0.0,,1.5,22.2,,,,23.0,39.9,38.1,7.0,2.3,,2.0,4.0,,,,,,5.0,11.9,11.4,,-16.3,-0.1,-2.5,2.0,-21.0,,-19.5,1.2,,,,2.0,18.9,17.1,True,,True,True,,,,,,True,False,False,,False,True,True,True,False,,False,True,,,,True,False,False
37189,120,96.0,95.0,,92.0,105.0,,,,,,114.0,103.0,109.4,,44.7,70.8,30.3,92.0,165.0,,127.0,74.9,,,,107.0,172.3,225.0,-24.0,-25.0,,-28.0,-15.0,,,,,,-6.0,-17.0,-10.6,,-75.3,-49.2,-89.7,-28.0,45.0,,7.0,-45.1,,,,-13.0,52.3,105.0,False,,False,True,,,,,,True,True,True,,False,False,False,False,False,,True,False,,,,True,False,False
37191,221,278.0,277.3,,251.0,250.0,,,,,,407.0,225.7,162.0,,171.0,236.0,55.8,445.0,213.0,,263.5,273.5,,,,257.0,445.5,603.8,57.0,56.3,,30.0,29.0,,,,,,186.0,4.7,-59.0,,-50.0,15.0,-165.2,224.0,-8.0,,42.5,52.5,,,,36.0,224.5,382.8,True,,True,True,,,,,,False,True,False,,True,True,False,False,True,,True,True,,,,True,False,False
37193,78,110.0,116.2,,97.0,66.0,,,,,,140.0,107.4,166.3,,39.1,81.1,54.3,152.0,102.0,,82.0,102.0,,,,93.0,191.5,223.6,32.0,38.2,,19.0,-12.0,,,,,,62.0,29.4,88.3,,-38.9,3.1,-23.7,74.0,24.0,,4.0,24.0,,,,15.0,113.5,145.6,False,,True,True,,,,,,False,True,False,,False,True,True,False,True,,True,True,,,,True,False,False
37195,242,140.0,137.8,,124.0,181.0,,,,,,259.0,165.5,129.9,,42.9,120.5,56.3,238.0,3.0,,68.9,112.8,,,,158.0,246.6,379.4,-102.0,-104.2,,-118.0,-61.0,,,,,,17.0,-76.5,-112.1,,-199.1,-121.5,-185.7,-4.0,-239.0,,-173.1,-129.2,,,,-84.0,4.6,137.4,False,,False,True,,,,,,True,True,False,,False,False,False,True,False,,False,False,,,,True,True,False
37197,51,68.0,67.5,,58.0,50.0,,,,,,71.0,65.0,51.8,,28.9,60.4,35.0,105.0,115.0,,60.0,57.0,,,,59.0,101.5,264.7,17.0,16.5,,7.0,-1.0,,,,,,20.0,14.0,0.8,,-22.1,9.4,-16.0,54.0,64.0,,9.0,6.0,,,,8.0,50.5,213.7,True,,True,True,,,,,,False,True,True,,False,True,True,False,False,,True,True,,,,True,False,False
37199,25,6.0,0.9,,6.0,5.0,,,,,,18.0,11.0,11.9,,9.5,5.9,7.5,,18.0,,2.3,5.7,,,,2.0,5.5,17.2,-19.0,-24.1,,-19.0,-20.0,,,,,,-7.0,-14.0,-13.1,,-15.5,-19.1,-17.5,,-7.0,,-22.7,-19.3,,,,-23.0,-19.5,-7.8,False,,False,False,,,,,,True,True,True,,True,False,True,,True,,False,False,,,,False,False,True
38001,8,0.0,0.0,,0.0,0.0,,,,,,2.0,1.8,3.0,,,0.0,,0.0,0.0,,0.8,0.0,,,,0.0,,12.2,-8.0,-8.0,,-8.0,-8.0,,,,,,-6.0,-6.2,-5.0,,,-8.0,,-8.0,-8.0,,-7.2,-8.0,,,,-8.0,,4.2,False,,False,False,,,,,,True,True,True,,,True,,False,False,,True,False,,,,False,,True
38003,87,92.0,93.3,,62.0,59.0,,,,,,36.0,91.7,21.5,,171.8,56.5,0.0,136.0,148.0,,78.8,77.5,,,,122.0,,252.0,5.0,6.3,,-25.0,-28.0,,,,,,-51.0,4.7,-65.5,,84.8,-30.5,-87.0,49.0,61.0,,-8.2,-9.5,,,,35.0,,165.0,False,,False,False,,,,,,False,True,False,,False,False,False,False,False,,False,False,,,,False,,False
38005,37,42.0,38.8,,28.0,26.0,,,,,,19.0,37.1,41.0,,16.9,28.4,0.0,89.0,28.0,,17.0,28.3,,,,20.0,,74.8,5.0,1.8,,-9.0,-11.0,,,,,,-18.0,0.1,4.0,,-20.1,-8.6,-37.0,52.0,-9.0,,-20.0,-8.7,,,,-17.0,,37.8,True,,False,False,,,,,,False,True,True,,False,False,False,False,False,,False,False,,,,False,,False
38007,5,0.0,0.1,,0.0,0.0,,,,,,0.0,12.3,1.7,,,0.0,,0.0,0.0,,0.1,0.2,,,,3.0,,15.3,-5.0,-4.9,,-5.0,-5.0,,,,,,-5.0,7.3,-3.3,,,-5.0,,-5.0,-5.0,,-4.9,-4.8,,,,-2.0,,10.3,True,,False,False,,,,,,False,False,True,,,True,,False,False,,True,True,,,,True,,False
38009,7,6.0,6.5,,3.0,0.0,,,,,,4.0,5.3,6.4,,2.5,3.0,,14.0,8.0,,1.5,,,,,9.0,,18.7,-1.0,-0.5,,-4.0,-7.0,,,,,,-3.0,-1.7,-0.6,,-4.5,-4.0,,7.0,1.0,,-5.5,,,,,2.0,,11.7,True,,False,False,,,,,,False,False,True,,False,False,,False,False,,False,,,,,False,,False
38011,11,0.0,0.6,,0.0,0.0,,,,,,8.0,0.2,3.0,,0.5,0.0,,,0.0,,0.5,,,,,0.0,,11.3,-11.0,-10.4,,-11.0,-11.0,,,,,,-3.0,-10.8,-8.0,,-10.5,-11.0,,,-11.0,,-10.5,,,,,-11.0,,0.3,True,,False,False,,,,,,True,True,True,,True,True,,,False,,True,,,,,False,,True
38013,1,0.0,0.0,,0.0,0.0,,,,,,0.0,4.9,1.1,,0.9,0.0,,6.0,0.0,,0.0,,,,,0.0,,24.1,-1.0,-1.0,,-1.0,-1.0,,,,,,-1.0,3.9,0.1,,-0.1,-1.0,,5.0,-1.0,,-1.0,,,,,-1.0,,23.1,False,,False,False,,,,,,False,False,True,,True,True,,False,False,,False,,,,,False,,False
38015,611,540.0,530.8,,520.0,600.0,,,,,,354.0,590.8,353.9,,635.7,517.4,417.0,875.0,5.0,,453.1,467.3,,,,439.0,,988.1,-71.0,-80.2,,-91.0,-11.0,,,,,,-257.0,-20.2,-257.1,,24.7,-93.6,-194.0,264.0,-606.0,,-157.9,-143.7,,,,-172.0,,377.1,False,,False,True,,,,,,False,True,False,,True,False,False,False,False,,False,False,,,,False,,False
38017,661,440.0,457.5,,453.0,845.0,,,,,,652.0,335.1,177.6,,413.9,473.1,63.3,1197.0,339.0,,997.5,372.6,780.0,,,510.0,,558.2,-221.0,-203.5,,-208.0,184.0,,,,,,-9.0,-325.9,-483.4,,-247.1,-187.9,-597.7,536.0,-322.0,,336.5,-288.4,119.0,,,-151.0,,-102.8,True,,True,True,,,,,,True,False,False,,False,True,False,False,False,,False,False,True,,,True,,True
38019,4,4.0,4.3,,0.0,0.0,,,,,,0.0,4.2,1.9,,,0.2,,11.0,4.0,,0.0,5.1,,,,7.0,,16.5,0.0,0.3,,-4.0,-4.0,,,,,,-4.0,0.2,-2.1,,,-3.8,,7.0,0.0,,-4.0,1.1,,,,3.0,,12.5,False,,False,False,,,,,,False,False,False,,,False,,False,True,,False,False,,,,False,,False
38021,8,20.0,22.6,,4.0,0.0,,,,,,37.0,20.3,4.6,,1.7,3.7,,19.0,16.0,,0.1,,,,,31.0,,50.3,12.0,14.6,,-4.0,-8.0,,,,,,29.0,12.3,-3.4,,-6.3,-4.3,,11.0,8.0,,-7.9,,,,,23.0,,42.3,False,,True,True,,,,,,False,False,True,,True,True,,True,True,,True,,,,,False,,False
38023,1,0.0,0.1,,0.0,0.0,,,,,,0.0,2.4,2.1,,0.1,0.0,,0.0,0.0,,0.4,0.1,,,,0.0,,13.4,-1.0,-0.9,,-1.0,-1.0,,,,,,-1.0,1.4,1.1,,-0.9,-1.0,,-1.0,-1.0,,-0.6,-0.9,,,,-1.0,,12.4,True,,False,False,,,,,,False,False,False,,True,True,,False,False,,True,True,,,,False,,False
38025,10,20.0,21.3,,14.0,,,,,,,12.0,28.7,3.6,,3.1,10.2,,28.0,0.0,,13.7,13.8,,,,22.0,,49.3,10.0,11.3,,4.0,,,,,,,2.0,18.7,-6.3,,-6.9,0.2,,18.0,-10.0,,3.7,3.8,,,,12.0,,39.3,False,,True,,,,,,,True,False,True,,True,True,,False,False,,True,True,,,,False,,False
38027,27,20.0,20.4,,4.0,0.0,,,,,,1.0,15.3,1.7,,2.6,9.2,,28.0,22.0,,3.5,,,,,19.0,,45.5,-7.0,-6.6,,-23.0,-27.0,,,,,,-26.0,-11.7,-25.3,,-24.4,-17.8,,1.0,-5.0,,-23.5,,,,,-8.0,,18.5,True,,False,False,,,,,,False,False,False,,False,False,,True,True,,False,,,,,False,,False
38029,14,4.0,3.3,,1.0,0.0,,,,,,6.0,14.5,2.1,,1.1,0.2,,10.0,14.0,,0.7,,,,,2.0,,25.9,-10.0,-10.7,,-13.0,-14.0,,,,,,-8.0,0.5,-11.9,,-12.9,-13.8,,-4.0,0.0,,-13.3,,,,,-12.0,,11.9,False,,False,False,,,,,,True,True,False,,False,False,,True,True,,False,,,,,False,,False
38031,22,8.0,7.7,,5.0,0.0,,,,,,5.0,6.1,3.8,,1.8,0.7,,14.0,13.0,,7.6,,,,,17.0,,26.5,-14.0,-14.3,,-17.0,-22.0,,,,,,-17.0,-15.9,-18.2,,-20.2,-21.3,,-8.0,-9.0,,-14.4,,,,,-5.0,,4.5,False,,False,False,,,,,,False,False,False,,False,False,,True,True,,False,,,,,True,,True
38033,6,26.0,26.2,,18.0,3.0,,,,,,2.0,87.4,13.3,,,10.7,,35.0,0.0,,30.3,,,,,26.0,,62.5,20.0,20.2,,12.0,-3.0,,,,,,-4.0,81.4,7.3,,,4.7,,29.0,-6.0,,24.3,,,,,20.0,,56.5,False,,True,True,,,,,,True,False,True,,,True,,False,True,,False,,,,,False,,False
38035,443,928.0,909.8,,801.0,2105.0,,,,,,372.0,774.3,326.7,,915.6,660.7,113.0,,802.0,,2619.8,844.0,,,,835.0,,1610.0,485.0,466.8,,358.0,1662.0,,,,,,-71.0,331.3,-116.3,,472.6,217.7,-330.0,,359.0,,2176.8,401.0,,,,392.0,,1167.0,True,,True,False,,,,,,True,True,True,,True,True,True,,True,,False,True,,,,True,,False
38037,0,2.0,1.1,,1.0,0.0,,,,,,2.0,16.5,0.7,,0.2,0.0,,0.0,0.0,,1.2,1.5,,,,10.0,,23.5,2.0,1.1,,1.0,0.0,,,,,,2.0,16.5,0.7,,0.2,0.0,,0.0,0.0,,1.2,1.5,,,,10.0,,23.5,True,,True,True,,,,,,False,False,True,,True,True,,True,True,,True,True,,,,False,,False
38039,3,0.0,0.6,,1.0,0.0,,,,,,4.0,2.1,2.2,,2.5,0.1,,,0.0,,2.9,,,,,0.0,,16.3,-3.0,-2.4,,-2.0,-3.0,,,,,,1.0,-0.9,-0.8,,-0.5,-2.9,,,-3.0,,-0.1,,,,,-3.0,,13.3,True,,True,False,,,,,,True,True,True,,True,True,,,False,,True,,,,,False,,False
38041,21,18.0,18.3,,12.0,,,,,,,2.0,35.4,4.1,,,11.2,,,17.0,,0.3,,,,,23.0,,72.4,-3.0,-2.7,,-9.0,,,,,,,-19.0,14.4,-16.9,,,-9.8,,,-4.0,,-20.7,,,,,2.0,,51.4,True,,False,,,,,,,False,False,False,,,False,,,False,,False,,,,,True,,False
38043,7,16.0,12.5,,7.0,0.0,,,,,,4.0,23.1,5.9,,,9.7,,21.0,22.0,,3.6,,,,,16.0,,49.4,9.0,5.5,,0.0,-7.0,,,,,,-3.0,16.1,-1.1,,,2.7,,14.0,15.0,,-3.4,,,,,9.0,,42.4,True,,True,True,,,,,,True,False,True,,,True,,False,False,,True,,,,,False,,False
38045,14,4.0,4.3,,3.0,0.0,,,,,,10.0,8.3,0.2,,,0.1,,,0.0,,2.5,3.1,,,,8.0,,22.1,-10.0,-9.7,,-11.0,-14.0,,,,,,-4.0,-5.7,-13.8,,,-13.9,,,-14.0,,-11.5,-10.9,,,,-6.0,,8.1,True,,False,False,,,,,,True,True,False,,,False,,,False,,False,False,,,,True,,True
38047,5,6.0,6.1,,2.0,0.0,,,,,,2.0,6.7,2.5,,,1.1,,14.0,2.0,,1.7,5.4,,,,10.0,,20.3,1.0,1.1,,-3.0,-5.0,,,,,,-3.0,1.7,-2.5,,,-3.9,,9.0,-3.0,,-3.3,0.4,,,,5.0,,15.3,False,,False,False,,,,,,False,False,False,,,False,,False,False,,False,True,,,,False,,False
38049,17,18.0,18.4,,12.0,,,,,,,10.0,28.4,8.6,,4.1,12.7,,28.0,4.0,,2.8,17.1,,,,26.0,,63.0,1.0,1.4,,-5.0,,,,,,,-7.0,11.4,-8.4,,-12.9,-4.3,,11.0,-13.0,,-14.2,0.1,,,,9.0,,46.0,False,,False,,,,,,,False,False,False,,False,False,,False,False,,False,True,,,,False,,False
38051,4,2.0,1.0,,2.0,0.0,,,,,,4.0,2.6,5.8,,2.9,0.3,,,0.0,,1.8,,,,,1.0,,5.6,-2.0,-3.0,,-2.0,-4.0,,,,,,0.0,-1.4,1.8,,-1.1,-3.7,,,-4.0,,-2.2,,,,,-3.0,,1.6,False,,False,False,,,,,,True,True,True,,True,False,,,False,,False,,,,,False,,True
38053,28,34.0,37.7,,20.0,0.0,,,,,,45.0,37.5,13.0,,10.7,20.0,3.0,59.0,4.0,,11.2,27.1,,,,60.0,,46.9,6.0,9.7,,-8.0,-28.0,,,,,,17.0,9.5,-15.0,,-17.3,-8.0,-25.0,31.0,-24.0,,-16.8,-0.9,,,,32.0,,18.9,False,,False,False,,,,,,False,False,False,,False,False,False,False,False,,False,True,,,,False,,False
38055,35,76.0,88.3,,61.0,45.0,,,,,,45.0,101.7,19.4,,64.8,60.5,0.1,99.0,69.0,,24.5,78.3,,,,71.0,,192.7,41.0,53.3,,26.0,10.0,,,,,,10.0,66.7,-15.6,,29.8,25.5,-34.9,64.0,34.0,,-10.5,43.3,,,,36.0,,157.7,False,,True,True,,,,,,True,False,True,,True,True,True,False,True,,True,False,,,,True,,False
38057,34,2.0,2.4,,2.0,0.0,,,,,,44.0,16.3,9.0,,2.2,1.0,,,0.0,,0.7,3.1,,,,6.0,,18.2,-32.0,-31.6,,-32.0,-34.0,,,,,,10.0,-17.7,-25.0,,-31.8,-33.0,,,-34.0,,-33.3,-30.9,,,,-28.0,,-15.8,True,,False,False,,,,,,True,True,True,,True,False,,,False,,False,True,,,,True,,True
38059,250,192.0,198.6,,185.0,181.0,,,,,,67.0,212.7,99.4,,194.7,152.2,154.4,296.0,63.0,,212.4,163.1,,,,164.0,,447.5,-58.0,-51.4,,-65.0,-69.0,,,,,,-183.0,-37.3,-150.6,,-55.3,-97.8,-95.6,46.0,-187.0,,-37.6,-86.9,,,,-86.0,,197.5,True,,False,False,,,,,,False,True,False,,True,False,False,True,False,,True,False,,,,False,,False
38061,18,26.0,28.0,,16.0,0.0,,,,,,37.0,22.8,16.0,,6.7,16.4,0.0,62.0,40.0,,8.3,25.9,,,,26.0,,72.4,8.0,10.0,,-2.0,-18.0,,,,,,19.0,4.8,-2.0,,-11.3,-1.6,-18.0,44.0,22.0,,-9.7,7.9,,,,8.0,,54.4,False,,True,False,,,,,,False,True,True,,False,True,False,False,False,,False,True,,,,False,,False
38063,6,0.0,0.0,,0.0,0.0,,,,,,2.0,10.5,2.8,,2.5,1.4,,7.0,0.0,,0.6,,,,,3.0,,20.5,-6.0,-6.0,,-6.0,-6.0,,,,,,-4.0,4.5,-3.2,,-3.5,-4.6,,1.0,-6.0,,-5.4,,,,,-3.0,,14.5,False,,False,False,,,,,,True,True,True,,True,True,,True,False,,True,,,,,True,,False
38065,1,6.0,6.1,,2.0,0.0,,,,,,24.0,18.0,1.1,,0.3,0.0,,0.0,1.0,,0.5,4.7,,,,10.0,,26.3,5.0,5.1,,1.0,-1.0,,,,,,23.0,17.0,0.1,,-0.7,-1.0,,-1.0,0.0,,-0.5,3.7,,,,9.0,,25.3,False,,True,True,,,,,,False,False,True,,True,True,,True,True,,True,True,,,,False,,False
38067,10,12.0,11.5,,11.0,,,,,,,2.0,10.6,5.6,,2.0,0.6,,,12.0,,24.4,12.2,,,,27.0,,44.5,2.0,1.5,,1.0,,,,,,,-8.0,0.6,-4.4,,-8.0,-9.4,,,2.0,,14.4,2.2,,,,17.0,,34.5,True,,True,,,,,,,False,True,False,,False,False,,,False,,False,False,,,,False,,False
38069,5,6.0,6.4,,2.0,0.0,,,,,,4.0,11.6,4.3,,1.3,0.5,,14.0,1.0,,1.4,,,,,5.0,,21.2,1.0,1.4,,-3.0,-5.0,,,,,,-1.0,6.6,-0.7,,-3.7,-4.5,,9.0,-4.0,,-3.6,,,,,0.0,,16.2,False,,False,False,,,,,,False,False,True,,False,False,,False,False,,False,,,,,True,,False
38071,54,40.0,40.2,,25.0,43.0,,,,,,22.0,40.1,20.8,,10.8,24.9,4.3,49.0,38.0,,11.8,44.0,,,,35.0,,36.2,-14.0,-13.8,,-29.0,-11.0,,,,,,-32.0,-13.9,-33.2,,-43.2,-29.1,-49.7,-5.0,-16.0,,-42.2,-10.0,,,,-19.0,,-17.8,True,,False,True,,,,,,False,True,False,,False,False,False,True,False,,False,True,,,,False,,False
38073,16,12.0,13.1,,8.0,0.0,,,,,,17.0,22.1,6.7,,3.7,6.2,,19.0,0.0,,8.6,8.4,,,,12.0,,40.6,-4.0,-2.9,,-8.0,-16.0,,,,,,1.0,6.1,-9.3,,-12.3,-9.8,,3.0,-16.0,,-7.4,-7.6,,,,-4.0,,24.6,True,,False,False,,,,,,True,False,False,,False,False,,True,False,,False,False,,,,False,,False
38075,5,2.0,2.1,,0.0,0.0,,,,,,0.0,5.5,0.3,,0.3,0.0,,0.0,2.0,,0.3,1.9,,,,3.0,,16.1,-3.0,-2.9,,-5.0,-5.0,,,,,,-5.0,0.5,-4.7,,-4.7,-5.0,,-5.0,-3.0,,-4.7,-3.1,,,,-2.0,,11.1,True,,False,False,,,,,,False,True,False,,False,False,,False,False,,False,False,,,,True,,False
38077,36,22.0,23.9,,19.0,8.0,,,,,,39.0,27.2,30.5,,8.8,18.6,1.8,46.0,6.0,,3.3,27.1,,,,23.0,,50.4,-14.0,-12.1,,-17.0,-28.0,,,,,,3.0,-8.8,-5.5,,-27.2,-17.4,-34.2,10.0,-30.0,,-32.7,-8.9,,,,-13.0,,14.4,True,,False,False,,,,,,True,True,True,,False,False,False,True,False,,False,True,,,,True,,False
38079,23,30.0,31.5,,24.0,14.0,,,,,,48.0,21.5,34.5,,24.1,28.3,0.0,54.0,38.0,,7.4,44.1,,,,39.0,,41.4,7.0,8.5,,1.0,-9.0,,,,,,25.0,-1.5,11.5,,1.1,5.3,-23.0,31.0,15.0,,-15.6,21.1,,,,16.0,,18.4,False,,True,False,,,,,,False,True,False,,True,True,False,False,False,,False,False,,,,False,,False
38081,15,10.0,10.2,,4.0,0.0,,,,,,12.0,13.5,0.7,,0.6,0.1,,14.0,5.0,,3.2,,,,,17.0,,39.5,-5.0,-4.8,,-11.0,-15.0,,,,,,-3.0,-1.5,-14.3,,-14.4,-14.9,,-1.0,-10.0,,-11.8,,,,,2.0,,24.5,True,,False,False,,,,,,True,True,False,,False,False,,True,False,,False,,,,,True,,False
38083,0,0.0,0.0,,0.0,0.0,,,,,,2.0,9.7,0.7,,,0.0,,0.0,0.0,,0.9,1.3,,,,0.0,,16.4,0.0,0.0,,0.0,0.0,,,,,,2.0,9.7,0.7,,,0.0,,0.0,0.0,,0.9,1.3,,,,0.0,,16.4,True,,True,True,,,,,,False,False,False,,,True,,True,True,,False,False,,,,True,,False
38085,12,20.0,22.5,,12.0,3.0,,,,,,36.0,21.0,8.9,,5.5,10.7,0.0,46.0,0.0,,8.5,29.2,,,,15.0,,22.1,8.0,10.5,,0.0,-9.0,,,,,,24.0,9.0,-3.1,,-6.5,-1.3,-12.0,34.0,-12.0,,-3.5,17.2,,,,3.0,,10.1,False,,True,False,,,,,,False,False,True,,True,True,False,False,False,,True,False,,,,True,,False
38087,1,2.0,2.0,,0.0,0.0,,,,,,2.0,10.0,1.7,,0.1,0.0,,0.0,1.0,,0.4,1.2,,,,1.0,,24.4,1.0,1.0,,-1.0,-1.0,,,,,,1.0,9.0,0.7,,-0.9,-1.0,,-1.0,0.0,,-0.6,0.2,,,,0.0,,23.4,False,,False,False,,,,,,False,False,True,,True,True,,False,True,,True,True,,,,True,,False
38089,376,312.0,308.4,,209.0,354.0,,,,,,115.0,489.0,111.1,,189.2,181.6,142.5,390.0,3.0,,209.3,258.7,,,,225.0,,631.9,-64.0,-67.6,,-167.0,-22.0,,,,,,-261.0,113.0,-264.9,,-186.8,-194.4,-233.5,14.0,-373.0,,-166.7,-117.3,,,,-151.0,,255.9,False,,False,True,,,,,,False,False,False,,False,False,False,True,False,,False,False,,,,False,,False
38091,8,2.0,1.8,,2.0,0.0,,,,,,2.0,17.3,1.9,,0.6,0.0,,6.0,0.0,,2.2,,,,,2.0,,23.5,-6.0,-6.2,,-6.0,-8.0,,,,,,-6.0,9.3,-6.1,,-7.4,-8.0,,-2.0,-8.0,,-5.8,,,,,-6.0,,15.5,False,,False,False,,,,,,False,False,False,,False,False,,True,False,,True,,,,,False,,False
38093,234,84.0,81.7,,62.0,76.0,,,,,,62.0,53.5,27.7,,188.5,116.1,12.7,113.0,106.0,,41.9,63.6,,,,130.0,,116.7,-150.0,-152.3,,-172.0,-158.0,,,,,,-172.0,-180.5,-206.3,,-45.5,-117.9,-221.3,-121.0,-128.0,,-192.1,-170.4,,,,-104.0,,-117.3,False,,False,False,,,,,,False,False,False,,True,True,False,True,True,,False,False,,,,True,,True
38095,5,2.0,1.4,,2.0,0.0,,,,,,0.0,2.0,0.5,,,0.0,,0.0,12.0,,3.2,1.4,,,,2.0,,19.6,-3.0,-3.6,,-3.0,-5.0,,,,,,-5.0,-3.0,-4.5,,,-5.0,,-5.0,7.0,,-1.8,-3.6,,,,-3.0,,14.6,False,,False,False,,,,,,False,True,False,,,False,,False,False,,True,False,,,,False,,False
