,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
37005,168,80.0,,,,,,22.0,,,,232.9,-88.0,,,,,,-146.0,,,,64.9,,,,,,False,,,,True
37007,259,512.0,,,,,,208.0,163.0,,,699.6,253.0,,,,,,-51.0,-96.0,,,440.6,,,,,,True,True,,,False
37009,170,80.0,,,,,,64.0,,,,1259.5,-90.0,,,,,,-106.0,,,,1089.5,,,,,,False,,,,False
37011,269,192.0,,,,,,86.0,,,,8.1,-77.0,,,,,,-183.0,,,,-260.9,,,,,,False,,,,False
37013,602,408.0,,,,,,391.0,529.2,,,387.6,-194.0,,,,,,-211.0,-72.8,,,-214.4,,,,,,False,True,,,False
37015,335,152.0,,,,,,113.0,19.9,,,744.3,-183.0,,,,,,-222.0,-315.1,,,409.3,,,,,,False,False,,,False
37017,345,400.0,,,,,,450.0,177.3,,,331.9,55.0,,,,,,105.0,-167.7,,,-13.1,,,,,,False,False,,,True
37019,558,1344.0,1794.4,,,,,1487.0,1277.5,,,1602.4,786.0,1236.4,,,,,929.0,719.5,,,1044.4,False,,,,,False,True,,,False
37021,1688,2104.0,3227.2,,,,,3512.0,2298.2,1846.9,,9103.2,416.0,1539.2,,,,,1824.0,610.2,158.9,,7415.2,False,,,,,False,False,True,,False
37023,690,928.0,3186.6,,,,,1486.0,348.4,656.7,,316.9,238.0,2496.6,,,,,796.0,-341.6,-33.3,,-373.1,False,,,,,False,False,True,,False
37025,1674,2576.0,2897.1,,,,,3175.0,1854.0,1826.2,,4800.5,902.0,1223.1,,,,,1501.0,180.0,152.2,,3126.5,False,,,,,False,True,True,,False
37027,769,1224.0,1342.3,,,,,942.0,734.4,,,1156.9,455.0,573.3,,,,,173.0,-34.6,,,387.9,False,,,,,True,True,,,True
37029,64,72.0,,,,,,29.0,,,,6.6,8.0,,,,,,-35.0,,,,-57.4,,,,,,False,,,,False
37031,441,320.0,382.4,,,,,3078.0,946.6,,,28.2,-121.0,-58.6,,,,,2637.0,505.6,,,-412.8,True,,,,,False,False,,,False
37033,108,144.0,,,,,,93.0,79.8,,,927.4,36.0,,,,,,-15.0,-28.2,,,819.4,,,,,,True,True,,,False
37035,1376,2344.0,2311.7,,,,,2644.0,1472.7,2307.3,,929.8,968.0,935.7,,,,,1268.0,96.7,931.3,,-446.2,True,,,,,False,True,True,,True
37037,470,472.0,663.6,,,,,483.0,276.6,287.9,,815.8,2.0,193.6,,,,,13.0,-193.4,-182.1,,345.8,False,,,,,False,False,False,,False
37039,417,456.0,,,,,,152.0,221.9,,,18.2,39.0,,,,,,-265.0,-195.1,,,-398.8,,,,,,False,False,,,False
37041,223,120.0,,,,,,88.0,,,,619.4,-103.0,,,,,,-135.0,,,,396.4,,,,,,False,,,,False
37043,75,88.0,,,,,,24.0,,,,333.3,13.0,,,,,,-51.0,,,,258.3,,,,,,False,,,,False
37045,1160,1208.0,1140.5,,,,,1719.0,1205.9,,,2155.1,48.0,-19.5,,,,,559.0,45.9,,,995.1,True,,,,,False,True,,,False
37047,566,688.0,673.3,,,,,1353.0,194.6,507.5,,1635.7,122.0,107.3,,,,,787.0,-371.4,-58.5,,1069.7,True,,,,,False,False,True,,False
37049,788,368.0,610.5,,,,,684.0,427.7,,,24.1,-420.0,-177.5,,,,,-104.0,-360.3,,,-763.9,True,,,,,True,True,,,False
37051,2728,2640.0,3090.9,,,,,6229.0,1960.5,4292.7,,4399.8,-88.0,362.9,,,,,3501.0,-767.5,1564.7,,1671.8,False,,,,,False,False,False,,False
37053,96,120.0,,,,,,101.0,,,,887.6,24.0,,,,,,5.0,,,,791.6,,,,,,True,,,,False
37055,104,296.0,,,,,,46.0,630.0,,,1351.6,192.0,,,,,,-58.0,526.0,,,1247.6,,,,,,True,False,,,False
37057,1043,1312.0,1364.3,,,,,1700.0,1130.9,1013.7,,3532.9,269.0,321.3,,,,,657.0,87.9,-29.3,,2489.9,False,,,,,False,True,True,,False
37059,249,176.0,,,,,,234.0,232.6,,,5.1,-73.0,,,,,,-15.0,-16.4,,,-243.9,,,,,,True,True,,,False
37061,525,560.0,778.8,,,,,1225.0,177.5,374.4,,134.1,35.0,253.8,,,,,700.0,-347.5,-150.6,,-390.9,False,,,,,False,False,False,,False
37063,2265,4496.0,7142.9,,,,,4148.0,1957.5,6306.7,,3435.8,2231.0,4877.9,,,,,1883.0,-307.5,4041.7,,1170.8,False,,,,,True,True,False,,True
37065,734,400.0,523.4,,,,,678.0,241.2,352.5,,387.2,-334.0,-210.6,,,,,-56.0,-492.8,-381.5,,-346.8,True,,,,,True,False,False,,False
37067,2418,4000.0,2024.2,,,,,3742.0,1998.0,3723.2,,9769.9,1582.0,-393.8,,,,,1324.0,-420.0,1305.2,,7351.9,True,,,,,True,True,True,,False
37069,554,800.0,797.7,,,,,663.0,596.1,1422.9,,1134.5,246.0,243.7,,,,,109.0,42.1,868.9,,580.5,True,,,,,True,True,False,,False
37071,2316,3576.0,6317.1,,,,,4780.0,2293.8,3283.4,,2583.2,1260.0,4001.1,,,,,2464.0,-22.2,967.4,,267.2,False,,,,,False,True,True,,True
37073,83,8.0,,,,,,30.0,,,,490.4,-75.0,,,,,,-53.0,,,,407.4,,,,,,True,,,,False
37075,104,0.0,,,,,,16.0,,,,0.0,-104.0,,,,,,-88.0,,,,-104.0,,,,,,True,,,,False
37077,623,648.0,322.4,,,,,615.0,237.0,598.0,,907.6,25.0,-300.6,,,,,-8.0,-386.0,-25.0,,284.6,False,,,,,True,False,False,,False
37079,228,400.0,,,,,,192.0,121.5,,,98.2,172.0,,,,,,-36.0,-106.5,,,-129.8,,,,,,True,True,,,True
37081,3598,4528.0,9090.0,,,,,4610.0,3336.4,9747.2,,9301.4,930.0,5492.0,,,,,1012.0,-261.6,6149.2,,5703.4,False,,,,,False,True,False,,False
37083,440,488.0,758.5,,,,,535.0,312.9,,,582.4,48.0,318.5,,,,,95.0,-127.1,,,142.4,False,,,,,False,False,,,False
37085,986,800.0,1276.4,,,,,1891.0,773.1,724.2,,3914.2,-186.0,290.4,,,,,905.0,-212.9,-261.8,,2928.2,False,,,,,False,False,False,,False
37087,388,344.0,436.2,,,,,518.0,403.6,,,2559.4,-44.0,48.2,,,,,130.0,15.6,,,2171.4,False,,,,,False,True,,,False
37089,735,1480.0,1893.4,,,,,1609.0,1108.6,3473.6,,717.2,745.0,1158.4,,,,,874.0,373.6,2738.6,,-17.8,False,,,,,False,True,False,,True
37091,447,104.0,,,,,,192.0,23.4,,,963.0,-343.0,,,,,,-255.0,-423.6,,,516.0,,,,,,True,False,,,False
37093,447,616.0,792.3,,,,,586.0,284.0,,,1859.1,169.0,345.3,,,,,139.0,-163.0,,,1412.1,False,,,,,True,True,,,False
37095,90,0.0,,,,,,521.0,,,,0.8,-90.0,,,,,,431.0,,,,-89.2,,,,,,False,,,,True
37097,1413,1720.0,2837.1,,,,,2188.0,1609.0,1326.2,,2991.1,307.0,1424.1,,,,,775.0,196.0,-86.8,,1578.1,False,,,,,False,True,True,,False
37099,322,672.0,,,,,,371.0,163.4,,,1556.2,350.0,,,,,,49.0,-158.6,,,1234.2,,,,,,True,True,,,False
37101,1839,2952.0,3233.3,,,,,4296.0,1335.5,2201.3,,2176.9,1113.0,1394.3,,,,,2457.0,-503.5,362.3,,337.9,False,,,,,False,True,True,,True
37103,104,32.0,,,,,,40.0,,,,0.4,-72.0,,,,,,-64.0,,,,-103.6,,,,,,True,,,,False
37105,545,528.0,1677.2,,,,,636.0,245.4,260.5,,1091.7,-17.0,1132.2,,,,,91.0,-299.6,-284.5,,546.7,False,,,,,False,False,False,,False
37107,480,216.0,272.9,,,,,726.0,144.5,102.4,,166.6,-264.0,-207.1,,,,,246.0,-335.5,-377.6,,-313.4,True,,,,,True,False,False,,False
37109,806,1160.0,1395.5,,,,,1132.0,933.2,,,853.1,354.0,589.5,,,,,326.0,127.2,,,47.1,False,,,,,True,True,,,True
37111,532,392.0,,,,,,594.0,331.4,,,675.0,-140.0,,,,,,62.0,-200.6,,,143.0,,,,,,True,False,,,False
37113,180,456.0,,,,,,244.0,157.1,,,1147.2,276.0,,,,,,64.0,-22.9,,,967.2,,,,,,True,True,,,False
37115,61,32.0,,,,,,58.0,,,,766.9,-29.0,,,,,,-3.0,,,,705.9,,,,,,True,,,,False
37117,219,120.0,,,,,,165.0,137.3,,,58.4,-99.0,,,,,,-54.0,-81.7,,,-160.6,,,,,,True,True,,,False
37119,9931,19520.0,33931.2,,,,,22593.0,9746.6,18391.5,,14959.4,9589.0,24000.2,,,,,12662.0,-184.4,8460.5,,5028.4,False,,,,,False,True,True,,True
37121,71,8.0,,,,,,41.0,,,,2.3,-63.0,,,,,,-30.0,,,,-68.7,,,,,,True,,,,False
37123,523,528.0,,,,,,404.0,174.1,,,17.9,5.0,,,,,,-119.0,-348.9,,,-505.1,,,,,,False,False,,,False
37125,759,664.0,1116.5,,,,,889.0,852.2,430.6,,605.8,-95.0,357.5,,,,,130.0,93.2,-328.4,,-153.2,False,,,,,False,True,False,,False
37127,1200,1064.0,1585.8,,,,,1581.0,805.3,1168.6,,920.5,-136.0,385.8,,,,,381.0,-394.7,-31.4,,-279.5,False,,,,,False,False,True,,False
37129,2025,2512.0,6090.0,,,,,2948.0,2039.2,2193.6,,1782.4,487.0,4065.0,,,,,923.0,14.2,168.6,,-242.6,False,,,,,False,True,True,,True
37131,163,152.0,,,,,,72.0,36.3,,,7.7,-11.0,,,,,,-91.0,-126.7,,,-155.3,,,,,,False,False,,,False
37133,1268,792.0,1268.6,,,,,1643.0,1332.2,,,7598.2,-476.0,0.6,,,,,375.0,64.2,,,6330.2,True,,,,,True,True,,,False
37135,1446,1200.0,1536.2,,,,,1561.0,1360.0,1246.8,,1745.8,-246.0,90.2,,,,,115.0,-86.0,-199.2,,299.8,True,,,,,True,True,True,,False
37137,197,56.0,,,,,,26.0,,,,2.4,-141.0,,,,,,-171.0,,,,-194.6,,,,,,False,,,,False
37139,368,200.0,,,,,,288.0,207.0,,,408.7,-168.0,,,,,,-80.0,-161.0,,,40.7,,,,,,True,True,,,True
37141,365,872.0,558.4,,,,,570.0,673.4,,,1153.5,507.0,193.4,,,,,205.0,308.4,,,788.5,True,,,,,True,True,,,False
37143,116,32.0,,,,,,61.0,,,,21.7,-84.0,,,,,,-55.0,,,,-94.3,,,,,,True,,,,False
37145,243,104.0,,,,,,219.0,173.9,,,101.4,-139.0,,,,,,-24.0,-69.1,,,-141.6,,,,,,True,True,,,False
37147,3231,1928.0,1407.4,,,,,2815.0,1537.8,2455.6,,7074.7,-1303.0,-1823.6,,,,,-416.0,-1693.2,-775.4,,3843.7,False,,,,,True,False,True,,False
37149,176,88.0,,,,,,108.0,150.1,,,16.9,-88.0,,,,,,-68.0,-25.9,,,-159.1,,,,,,True,True,,,False
37151,920,2112.0,2014.2,,,,,1754.0,747.5,2329.4,,4362.3,1192.0,1094.2,,,,,834.0,-172.5,1409.4,,3442.3,True,,,,,True,True,False,,False
37153,445,320.0,,,,,,609.0,245.6,,,155.7,-125.0,,,,,,164.0,-199.4,,,-289.3,,,,,,False,False,,,False
37155,2189,2464.0,2608.1,,,,,3289.0,473.1,4121.4,,3122.1,275.0,419.1,,,,,1100.0,-1715.9,1932.4,,933.1,False,,,,,False,False,False,,False
37157,711,504.0,1007.6,,,,,485.0,669.8,,,2249.1,-207.0,296.6,,,,,-226.0,-41.2,,,1538.1,False,,,,,False,True,,,False
37159,1354,1424.0,1492.9,,,,,1660.0,739.1,2447.5,,921.6,70.0,138.9,,,,,306.0,-614.9,1093.5,,-432.4,False,,,,,False,False,False,,False
37161,592,560.0,444.9,,,,,1171.0,530.2,815.3,,373.5,-32.0,-147.1,,,,,579.0,-61.8,223.3,,-218.5,False,,,,,False,False,False,,False
37163,644,848.0,341.8,,,,,1869.0,291.6,512.0,,420.9,204.0,-302.2,,,,,1225.0,-352.4,-132.0,,-223.1,False,,,,,False,False,True,,False
37165,649,160.0,,,,,,284.0,107.6,,,82.9,-489.0,,,,,,-365.0,-541.4,,,-566.1,,,,,,True,False,,,False
37167,1059,656.0,1067.7,,,,,699.0,485.0,,,763.4,-403.0,8.7,,,,,-360.0,-574.0,,,-295.6,True,,,,,True,False,,,True
37169,191,240.0,,,,,,196.0,251.6,,,1562.6,49.0,,,,,,5.0,60.6,,,1371.6,,,,,,True,False,,,False
37171,585,648.0,287.9,,,,,528.0,501.5,,,1242.9,63.0,-297.1,,,,,-57.0,-83.5,,,657.9,False,,,,,True,False,,,False
37173,54,64.0,,,,,,52.0,,,,300.3,10.0,,,,,,-2.0,,,,246.3,,,,,,True,,,,False
37175,217,256.0,,,,,,174.0,,,,1148.6,39.0,,,,,,-43.0,,,,931.6,,,,,,False,,,,False
37177,45,208.0,,,,,,56.0,,,,11.6,163.0,,,,,,11.0,,,,-33.4,,,,,,True,,,,True
37179,2196,2936.0,6508.2,,,,,4354.0,2045.0,2700.1,,2800.3,740.0,4312.2,,,,,2158.0,-151.0,504.1,,604.3,False,,,,,False,True,True,,True
37181,358,440.0,,,,,,407.0,116.7,,,1134.3,82.0,,,,,,49.0,-241.3,,,776.3,,,,,,True,False,,,False
37183,7874,11392.0,30957.2,,,,,18826.0,6260.2,9990.8,,14901.8,3518.0,23083.2,,,,,10952.0,-1613.8,2116.8,,7027.8,False,,,,,False,True,True,,False
37185,94,152.0,,,,,,89.0,110.2,,,58.1,58.0,,,,,,-5.0,16.2,,,-35.9,,,,,,True,True,,,True
37187,125,128.0,,,,,,102.0,,,,239.2,3.0,,,,,,-23.0,,,,114.2,,,,,,False,,,,False
37189,424,448.0,280.1,,,,,610.0,177.7,,,1321.2,24.0,-143.9,,,,,186.0,-246.3,,,897.2,False,,,,,False,False,,,False
37191,964,944.0,385.9,,,,,3037.0,343.8,694.6,,1247.6,-20.0,-578.1,,,,,2073.0,-620.2,-269.4,,283.6,False,,,,,False,False,False,,False
37193,456,288.0,116.7,,,,,653.0,59.8,,,86.6,-168.0,-339.3,,,,,197.0,-396.2,,,-369.4,False,,,,,False,False,,,False
37195,856,1552.0,805.0,,,,,1542.0,520.5,1800.1,,1103.8,696.0,-51.0,,,,,686.0,-335.5,944.1,,247.8,True,,,,,True,True,False,,True
37197,274,248.0,,,,,,234.0,195.3,,,528.8,-26.0,,,,,,-40.0,-78.7,,,254.8,,,,,,False,False,,,False
37199,85,56.0,,,,,,34.0,,,,19.3,-29.0,,,,,,-51.0,,,,-65.7,,,,,,False,,,,False
38001,14,0.0,,,,,,8.0,,,,,-14.0,,,,,,-6.0,,,,,,,,,,True,,,,
38003,166,16.0,,,,,,16.0,,,,1.1,-150.0,,,,,,-150.0,,,,-164.9,,,,,,False,,,,False
38005,238,72.0,,,,,,8.0,,,,211.7,-166.0,,,,,,-230.0,,,,-26.3,,,,,,False,,,,True
38007,8,0.0,,,,,,0.0,,,,0.0,-8.0,,,,,,-8.0,,,,-8.0,,,,,,False,,,,False
38009,28,16.0,,,,,,35.0,,,,0.0,-12.0,,,,,,7.0,,,,-28.0,,,,,,True,,,,False
38011,26,0.0,,,,,,14.0,,,,0.0,-26.0,,,,,,-12.0,,,,-26.0,,,,,,True,,,,False
38013,19,0.0,,,,,,0.0,,,,0.0,-19.0,,,,,,-19.0,,,,-19.0,,,,,,False,,,,True
38015,2006,984.0,611.5,,,,,567.0,758.2,,,1949.4,-1022.0,-1394.5,,,,,-1439.0,-1247.8,,,-56.6,False,,,,,False,False,,,True
38017,1518,1368.0,1739.6,,,,,1372.0,288.2,2040.0,,2468.3,-150.0,221.6,,,,,-146.0,-1229.8,522.0,,950.3,False,,,,,True,False,False,,False
38019,14,80.0,,,,,,2.0,,,,16.3,66.0,,,,,,-12.0,,,,2.3,,,,,,True,,,,True
38021,26,24.0,,,,,,5.0,,,,231.8,-2.0,,,,,,-21.0,,,,205.8,,,,,,False,,,,False
38023,5,0.0,,,,,,0.0,,,,0.0,-5.0,,,,,,-5.0,,,,-5.0,,,,,,False,,,,False
38025,34,32.0,,,,,,24.0,,,,0.3,-2.0,,,,,,-10.0,,,,-33.7,,,,,,False,,,,False
38027,59,0.0,,,,,,0.0,,,,0.0,-59.0,,,,,,-59.0,,,,-59.0,,,,,,False,,,,False
38029,33,24.0,,,,,,0.0,,,,152.1,-9.0,,,,,,-33.0,,,,119.1,,,,,,False,,,,False
38031,58,0.0,,,,,,0.0,,,,0.0,-58.0,,,,,,-58.0,,,,-58.0,,,,,,False,,,,True
38033,39,16.0,,,,,,0.0,,,,84.7,-23.0,,,,,,-39.0,,,,45.7,,,,,,False,,,,False
38035,1404,416.0,33.1,,,,,461.0,144.6,,,19.5,-988.0,-1370.9,,,,,-943.0,-1259.4,,,-1384.5,False,,,,,True,False,,,False
38037,5,8.0,,,,,,8.0,,,,1.3,3.0,,,,,,3.0,,,,-3.7,,,,,,False,,,,False
38039,40,8.0,,,,,,0.0,,,,106.3,-32.0,,,,,,-40.0,,,,66.3,,,,,,False,,,,False
38041,36,40.0,,,,,,8.0,,,,109.5,4.0,,,,,,-28.0,,,,73.5,,,,,,False,,,,False
38043,35,16.0,,,,,,0.0,,,,0.1,-19.0,,,,,,-35.0,,,,-34.9,,,,,,False,,,,False
38045,20,8.0,,,,,,0.0,,,,0.5,-12.0,,,,,,-20.0,,,,-19.5,,,,,,False,,,,False
38047,14,8.0,,,,,,0.0,,,,0.0,-6.0,,,,,,-14.0,,,,-14.0,,,,,,False,,,,False
38049,42,16.0,,,,,,16.0,,,,183.1,-26.0,,,,,,-26.0,,,,141.1,,,,,,False,,,,False
38051,41,16.0,,,,,,0.0,,,,0.0,-25.0,,,,,,-41.0,,,,-41.0,,,,,,False,,,,False
38053,94,144.0,,,,,,63.0,,,,692.4,50.0,,,,,,-31.0,,,,598.4,,,,,,True,,,,False
38055,181,16.0,,,,,,52.0,,,,456.7,-165.0,,,,,,-129.0,,,,275.7,,,,,,True,,,,False
38057,63,24.0,,,,,,52.0,,,,114.2,-39.0,,,,,,-11.0,,,,51.2,,,,,,True,,,,False
38059,719,240.0,,,,,,166.0,212.8,,,931.2,-479.0,,,,,,-553.0,-506.2,,,212.2,,,,,,False,False,,,True
38061,102,224.0,,,,,,71.0,,,,8.9,122.0,,,,,,-31.0,,,,-93.1,,,,,,True,,,,True
38063,32,8.0,,,,,,0.0,,,,139.2,-24.0,,,,,,-32.0,,,,107.2,,,,,,False,,,,False
38065,8,8.0,,,,,,8.0,,,,92.7,0.0,,,,,,0.0,,,,84.7,,,,,,True,,,,False
38067,28,32.0,,,,,,16.0,,,,148.8,4.0,,,,,,-12.0,,,,120.8,,,,,,False,,,,False
38069,22,0.0,,,,,,4.0,,,,0.0,-22.0,,,,,,-18.0,,,,-22.0,,,,,,True,,,,True
38071,147,48.0,,,,,,16.0,,,,35.6,-99.0,,,,,,-131.0,,,,-111.4,,,,,,False,,,,False
38073,33,16.0,,,,,,8.0,,,,214.0,-17.0,,,,,,-25.0,,,,181.0,,,,,,False,,,,False
38075,9,24.0,,,,,,8.0,,,,106.4,15.0,,,,,,-1.0,,,,97.4,,,,,,True,,,,False
38077,119,16.0,,,,,,33.0,,,,0.8,-103.0,,,,,,-86.0,,,,-118.2,,,,,,True,,,,False
38079,125,8.0,,,,,,30.0,,,,691.7,-117.0,,,,,,-95.0,,,,566.7,,,,,,True,,,,False
38081,27,8.0,,,,,,0.0,,,,0.0,-19.0,,,,,,-27.0,,,,-27.0,,,,,,False,,,,False
38083,5,16.0,,,,,,0.0,,,,59.1,11.0,,,,,,-5.0,,,,54.1,,,,,,True,,,,False
38085,87,72.0,,,,,,10.0,,,,19.0,-15.0,,,,,,-77.0,,,,-68.0,,,,,,False,,,,False
38087,4,0.0,,,,,,0.0,,,,0.0,-4.0,,,,,,-4.0,,,,-4.0,,,,,,False,,,,False
38089,925,232.0,,,,,,76.0,90.8,,,1433.3,-693.0,,,,,,-849.0,-834.2,,,508.3,,,,,,False,False,,,True
38091,22,8.0,,,,,,0.0,,,,87.3,-14.0,,,,,,-22.0,,,,65.3,,,,,,False,,,,False
38093,340,64.0,,,,,,46.0,,,,798.9,-276.0,,,,,,-294.0,,,,458.9,,,,,,False,,,,False
38095,10,0.0,,,,,,0.0,,,,0.0,-10.0,,,,,,-10.0,,,,-10.0,,,,,,False,,,,True
38097,58,16.0,,,,,,23.0,,,,0.2,-42.0,,,,,,-35.0,,,,-57.8,,,,,,True,,,,False
38099,98,192.0,,,,,,32.0,,,,272.8,94.0,,,,,,-66.0,,,,174.8,,,,,,True,,,,False
38101,611,232.0,111.3,,,,,900.0,91.9,,,3256.2,-379.0,-499.7,,,,,289.0,-519.1,,,2645.2,False,,,,,True,False,,,False
38103,23,8.0,,,,,,0.0,,,,0.6,-15.0,,,,,,-23.0,,,,-22.4,,,,,,False,,,,False
38105,513,488.0,,,,,,817.0,170.5,,,426.8,-25.0,,,,,,304.0,-342.5,,,-86.2,,,,,,False,False,,,False
39001,68,48.0,,,,,,38.0,,,,1162.5,-20.0,,,,,,-30.0,,,,1094.5,,,,,,False,,,,False
39003,855,672.0,241.8,,,,,605.0,398.5,907.8,,2118.6,-183.0,-613.2,,,,,-250.0,-456.5,52.8,,1263.6,False,,,,,False,False,True,,False
39005,96,264.0,0.0,,,,,132.0,271.2,,,2469.2,168.0,-96.0,,,,,36.0,175.2,,,2373.2,True,,,,,True,False,,,False
39007,161,136.0,349.0,,,,,518.0,31.9,219.0,,158.4,-25.0,188.0,,,,,357.0,-129.1,58.0,,-2.6,False,,,,,False,False,False,,True
39009,241,968.0,266.3,,,,,147.0,124.6,,,102.9,727.0,25.3,,,,,-94.0,-116.4,,,-138.1,True,,,,,True,True,,,True
39011,382,120.0,,,,,,88.0,112.5,,,1929.0,-262.0,,,,,,-294.0,-269.5,,,1547.0,,,,,,False,False,,,False
39013,125,40.0,438.6,,,,,333.0,90.7,44.2,,0.0,-85.0,313.6,,,,,208.0,-34.3,-80.8,,-125.0,False,,,,,False,True,True,,False
39015,189,48.0,,,,,,84.0,,,,111.2,-141.0,,,,,,-105.0,,,,-77.8,,,,,,True,,,,True
39017,3126,2160.0,3429.0,,,,,3422.0,1861.8,1424.3,,522.2,-966.0,303.0,,,,,296.0,-1264.2,-1701.7,,-2603.8,True,,,,,True,False,False,,False
39019,59,112.0,,,,,,47.0,,,,616.3,53.0,,,,,,-12.0,,,,557.3,,,,,,True,,,,False
39021,203,136.0,,,,,,40.0,,,,697.9,-67.0,,,,,,-163.0,,,,494.9,,,,,,False,,,,False
39023,727,616.0,716.0,,,,,583.0,127.6,619.3,,2175.3,-111.0,-11.0,,,,,-144.0,-599.4,-107.7,,1448.3,True,,,,,False,False,True,,False
39025,875,1064.0,877.9,,,,,1533.0,1106.2,830.4,,3224.9,189.0,2.9,,,,,658.0,231.2,-44.6,,2349.9,True,,,,,False,False,True,,False
39027,165,184.0,,,,,,93.0,180.7,,,1505.9,19.0,,,,,,-72.0,15.7,,,1340.9,,,,,,False,True,,,False
39029,442,584.0,955.0,,,,,535.0,408.1,328.8,,1140.9,142.0,513.0,,,,,93.0,-33.9,-113.2,,698.9,False,,,,,True,True,True,,False
39031,66,160.0,,,,,,69.0,316.6,,,19.1,94.0,,,,,,3.0,250.6,,,-46.9,,,,,,True,False,,,True
39033,57,104.0,,,,,,71.0,31.9,,,1834.8,47.0,,,,,,14.0,-25.1,,,1777.8,,,,,,True,True,,,False
39035,6192,11672.0,14087.0,,,,,9444.0,5862.0,6473.3,,11033.3,5480.0,7895.0,,,,,3252.0,-330.0,281.3,,4841.3,False,,,,,True,True,True,,True
39037,444,56.0,134.0,,,,,140.0,37.6,37.5,,0.7,-388.0,-310.0,,,,,-304.0,-406.4,-406.5,,-443.3,True,,,,,True,False,False,,False
39039,179,152.0,,,,,,83.0,,,,1791.0,-27.0,,,,,,-96.0,,,,1612.0,,,,,,False,,,,False
39041,1044,1632.0,562.7,,,,,717.0,1451.8,1012.9,,1958.0,588.0,-481.3,,,,,-327.0,407.8,-31.1,,914.0,True,,,,,True,True,True,,False
39043,486,656.0,244.8,,,,,382.0,312.4,468.9,,1289.9,170.0,-241.2,,,,,-104.0,-173.6,-17.1,,803.9,False,,,,,True,False,True,,False
39045,1035,1656.0,1278.2,,,,,721.0,721.3,2255.0,,3571.2,621.0,243.2,,,,,-314.0,-313.7,1220.0,,2536.2,True,,,,,True,True,False,,False
39047,156,32.0,,,,,,24.0,,,,0.3,-124.0,,,,,,-132.0,,,,-155.7,,,,,,False,,,,False
39049,10641,16432.0,16242.8,,,,,13834.0,7312.4,12582.5,,25656.9,5791.0,5601.8,,,,,3193.0,-3328.6,1941.5,,15015.9,True,,,,,True,True,True,,False
39051,130,128.0,,,,,,112.0,,,,1772.5,-2.0,,,,,,-18.0,,,,1642.5,,,,,,False,,,,False
39053,140,72.0,,,,,,39.0,,,,1447.1,-68.0,,,,,,-101.0,,,,1307.1,,,,,,False,,,,False
39055,228,264.0,264.5,,,,,447.0,192.7,383.7,,575.2,36.0,36.5,,,,,219.0,-35.3,155.7,,347.2,False,,,,,False,True,False,,False
39057,747,888.0,1299.1,,,,,876.0,1177.5,,,4349.6,141.0,552.1,,,,,129.0,430.5,,,3602.6,False,,,,,True,False,,,False
39059,59,48.0,,,,,,72.0,,,,7.0,-11.0,,,,,,13.0,,,,-52.0,,,,,,False,,,,False
39061,4468,7376.0,11280.0,,,,,11046.0,4245.7,5292.2,,3757.2,2908.0,6812.0,,,,,6578.0,-222.3,824.2,,-710.8,False,,,,,False,True,True,,True
39063,489,208.0,31.7,,,,,152.0,227.5,,,3532.4,-281.0,-457.3,,,,,-337.0,-261.5,,,3043.4,False,,,,,False,True,,,False
39065,106,104.0,,,,,,49.0,71.0,,,1291.2,-2.0,,,,,,-57.0,-35.0,,,1185.2,,,,,,False,False,,,False
39067,35,24.0,,,,,,16.0,,,,4.6,-11.0,,,,,,-19.0,,,,-30.4,,,,,,False,,,,False
39069,226,128.0,,,,,,40.0,,,,1238.6,-98.0,,,,,,-186.0,,,,1012.6,,,,,,False,,,,False
39071,143,128.0,,,,,,66.0,,,,28.5,-15.0,,,,,,-77.0,,,,-114.5,,,,,,False,,,,False
39073,63,88.0,,,,,,24.0,,,,57.3,25.0,,,,,,-39.0,,,,-5.7,,,,,,False,,,,True
39075,73,240.0,,,,,,225.0,253.4,,,177.5,167.0,,,,,,152.0,180.4,,,104.5,,,,,,True,False,,,True
39077,221,352.0,945.8,,,,,198.0,310.4,,,174.3,131.0,724.8,,,,,-23.0,89.4,,,-46.7,False,,,,,True,True,,,True
39079,158,88.0,,,,,,38.0,,,,130.5,-70.0,,,,,,-120.0,,,,-27.5,,,,,,False,,,,True
39081,158,304.0,20.5,,,,,208.0,290.7,,,20.1,146.0,-137.5,,,,,50.0,132.7,,,-137.9,True,,,,,True,True,,,True
