,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
42065,26,10.0,9.6,,10.0,13.0,,,,,40.7,,17.0,,19.0,35.6,,1.9,8.9,14.0,24.0,,12.5,,8.5,,,10.0,6.8,-16.0,-16.4,,-16.0,-13.0,,,,,14.7,,-9.0,,-7.0,9.6,,-24.1,-17.1,-12.0,-2.0,,-13.5,,-17.5,,,-16.0,-19.2,False,,False,True,,,,,True,,True,,True,True,,False,False,True,True,,True,,False,,,False,False
42067,14,8.0,10.0,,11.0,27.0,,,,,44.1,,31.0,,12.6,44.3,,5.5,22.8,14.0,19.0,,4.6,,10.7,,,12.0,17.3,-6.0,-4.0,,-3.0,13.0,,,,,30.1,,17.0,,-1.4,30.3,,-8.5,8.8,0.0,5.0,,-9.4,,-3.3,,,-2.0,3.3,True,,True,False,,,,,False,,False,,True,False,,False,False,True,True,,False,,True,,,True,True
42069,588,302.0,283.1,,287.0,358.0,,,,,234.4,,120.0,,322.2,626.0,,314.7,383.1,403.0,326.0,,444.2,,273.9,479.0,,455.0,164.1,-286.0,-304.9,,-301.0,-230.0,,,,,-353.6,,-468.0,,-265.8,38.0,,-273.3,-204.9,-185.0,-262.0,,-143.8,,-314.1,-109.0,,-133.0,-423.9,False,,False,True,,,,,False,,False,,True,True,,True,True,True,True,,True,,False,True,,True,False
42071,790,582.0,597.2,718.8,588.0,575.0,,,,,582.9,,688.0,,589.8,1204.3,,599.9,779.0,614.0,995.0,,1125.7,,545.0,678.0,,593.0,451.0,-208.0,-192.8,-71.2,-202.0,-215.0,,,,,-207.1,,-102.0,,-200.2,414.3,,-190.1,-11.0,-176.0,205.0,,335.7,,-245.0,-112.0,,-197.0,-339.0,True,True,True,False,,,,,True,,True,,True,False,,True,True,True,True,,False,,False,True,,True,False
42073,155,62.0,61.9,,61.0,85.0,,,,,71.6,,35.0,,74.1,95.5,,34.4,72.7,51.0,164.0,,90.8,,42.4,,,94.0,39.4,-93.0,-93.1,,-94.0,-70.0,,,,,-83.4,,-120.0,,-80.9,-59.5,,-120.6,-82.3,-104.0,9.0,,-64.2,,-112.6,,,-61.0,-115.6,False,,False,True,,,,,True,,False,,True,True,,False,True,False,True,,True,,False,,,True,False
42075,440,194.0,192.9,,181.0,178.0,,,,,245.8,,228.0,,204.3,333.7,,202.8,253.5,203.0,150.0,,49.1,,156.1,326.0,,192.0,118.9,-246.0,-247.1,,-259.0,-262.0,,,,,-194.2,,-212.0,,-235.7,-106.3,,-237.2,-186.5,-237.0,-290.0,,-390.9,,-283.9,-114.0,,-248.0,-321.1,False,,False,False,,,,,True,,True,,True,True,,True,True,True,False,,False,,False,True,,False,False
42077,378,268.0,265.4,,264.0,265.0,,,,,404.9,,262.0,,274.6,576.9,,207.5,351.5,326.0,239.0,,342.1,,248.5,306.0,,322.0,114.7,-110.0,-112.6,,-114.0,-113.0,,,,,26.9,,-116.0,,-103.4,198.9,,-170.5,-26.5,-52.0,-139.0,,-35.9,,-129.5,-72.0,,-56.0,-263.3,False,,False,False,,,,,True,,False,,True,False,,False,True,True,False,,True,,False,True,,True,False
42079,498,138.0,135.7,,139.0,150.0,,,,,420.9,,299.0,,149.0,367.9,,125.9,221.7,119.0,153.0,,128.1,,140.8,195.0,,148.0,127.0,-360.0,-362.3,,-359.0,-348.0,,,,,-77.1,,-199.0,,-349.0,-130.1,,-372.1,-276.3,-379.0,-345.0,,-369.9,,-357.2,-303.0,,-350.0,-371.0,False,,True,True,,,,,True,,True,,True,True,,False,True,False,True,,False,,True,True,,True,False
42081,149,106.0,108.1,,108.0,159.0,,,,,131.3,,149.0,,122.9,197.3,,92.5,128.0,123.0,62.0,,201.9,,89.6,,,134.0,68.4,-43.0,-40.9,,-41.0,10.0,,,,,-17.7,,0.0,,-26.1,48.3,,-56.5,-21.0,-26.0,-87.0,,52.9,,-59.4,,,-15.0,-80.6,True,,True,True,,,,,True,,True,,True,False,,False,True,True,False,,False,,False,,,True,False
42083,34,6.0,6.3,,6.0,1.0,,,,,42.2,,14.0,,16.4,31.5,,6.4,7.7,6.0,6.0,,1.4,,6.3,,,3.0,8.4,-28.0,-27.7,,-28.0,-33.0,,,,,8.2,,-20.0,,-17.6,-2.5,,-27.6,-26.3,-28.0,-28.0,,-32.6,,-27.7,,,-31.0,-25.6,True,,False,False,,,,,True,,True,,True,True,,True,True,False,False,,False,,True,,,False,True
42085,125,64.0,67.6,,59.0,45.0,,,,,60.1,,45.0,,78.3,159.0,,52.7,87.4,49.0,64.0,,62.5,,44.6,,,56.0,70.8,-61.0,-57.4,,-66.0,-80.0,,,,,-64.9,,-80.0,,-46.7,34.0,,-72.3,-37.6,-76.0,-61.0,,-62.5,,-80.4,,,-69.0,-54.2,True,,False,False,,,,,False,,False,,True,True,,False,True,False,False,,False,,False,,,False,True
42087,81,20.0,20.7,,21.0,16.0,,,,,44.7,,58.0,,30.8,59.8,,10.3,34.0,20.0,19.0,,32.2,,18.6,,,13.0,25.6,-61.0,-60.3,,-60.0,-65.0,,,,,-36.3,,-23.0,,-50.2,-21.2,,-70.7,-47.0,-61.0,-62.0,,-48.8,,-62.4,,,-68.0,-55.4,True,,True,False,,,,,True,,True,,True,True,,False,True,False,False,,True,,False,,,False,True
42089,97,52.0,52.2,,52.0,50.0,,,,,285.5,,46.0,,58.8,130.2,,41.2,71.7,126.0,49.0,,121.5,,45.3,67.0,,62.0,37.7,-45.0,-44.8,,-45.0,-47.0,,,,,188.5,,-51.0,,-38.2,33.2,,-55.8,-25.3,29.0,-48.0,,24.5,,-51.7,-30.0,,-35.0,-59.3,True,,False,False,,,,,False,,False,,True,True,,False,True,True,False,,True,,False,True,,True,False
42091,717,506.0,492.9,663.8,523.0,500.0,,,,,601.1,,569.0,,532.0,660.8,,450.8,738.3,466.0,583.0,,1802.2,,521.9,708.0,,504.0,419.7,-211.0,-224.1,-53.2,-194.0,-217.0,,,,,-115.9,,-148.0,,-185.0,-56.2,,-266.2,21.3,-251.0,-134.0,,1085.2,,-195.1,-9.0,,-213.0,-297.3,False,True,True,False,,,,,True,,True,,True,True,,False,True,False,True,,False,,True,True,,False,False
42093,73,60.0,55.1,,30.0,92.0,,,,,165.4,,27.0,,72.5,16.7,,20.0,25.5,45.0,76.0,,21.1,,50.9,,,123.0,6.4,-13.0,-17.9,,-43.0,19.0,,,,,92.4,,-46.0,,-0.5,-56.3,,-53.0,-47.5,-28.0,3.0,,-51.9,,-22.1,,,50.0,-66.6,False,,False,False,,,,,False,,False,,True,False,,False,False,False,True,,False,,False,,,False,False
42095,468,156.0,147.2,,152.0,100.0,,,,,375.7,,151.0,,168.5,305.9,,187.6,261.2,146.0,538.0,,1509.7,,128.1,223.0,,141.0,141.8,-312.0,-320.8,,-316.0,-368.0,,,,,-92.3,,-317.0,,-299.5,-162.1,,-280.4,-206.8,-322.0,70.0,,1041.7,,-339.9,-245.0,,-327.0,-326.2,False,,False,False,,,,,True,,False,,True,True,,True,True,False,True,,False,,False,True,,False,False
42097,229,244.0,235.8,,200.0,417.0,,,,,98.0,,152.0,,275.4,330.0,,164.1,233.0,316.0,75.0,,152.1,,205.3,,,280.0,136.9,15.0,6.8,,-29.0,188.0,,,,,-131.0,,-77.0,,46.4,101.0,,-64.9,4.0,87.0,-154.0,,-76.9,,-23.7,,,51.0,-92.1,True,,False,False,,,,,False,,False,,False,False,,False,True,False,False,,False,,False,,,False,False
42099,68,42.0,40.2,,39.0,52.0,,,,,59.6,,42.0,,55.5,63.8,,14.7,37.9,33.0,36.0,,21.5,,38.3,,,42.0,22.1,-26.0,-27.8,,-29.0,-16.0,,,,,-8.4,,-26.0,,-12.5,-4.2,,-53.3,-30.1,-35.0,-32.0,,-46.5,,-29.7,,,-26.0,-45.9,False,,False,True,,,,,True,,False,,True,True,,False,False,False,False,,False,,False,,,False,False
42101,2677,2630.0,2342.4,2066.3,2066.0,3159.0,,,,,579.4,,1031.0,,2473.9,3184.5,,906.1,1371.5,2709.0,3188.0,,0.0,,2399.1,1422.0,,3055.0,,-47.0,-334.6,-610.7,-611.0,482.0,,,,,-2097.6,,-1646.0,,-203.1,507.5,,-1770.9,-1305.5,32.0,511.0,,-2677.0,,-277.9,-1255.0,,378.0,,False,False,False,False,,,,,False,,False,,False,False,,False,False,True,False,,False,,False,False,,False,
42103,20,30.0,28.7,,26.0,64.0,,,,,166.5,,9.0,,42.0,71.9,,9.6,28.8,47.0,116.0,,25.2,,25.5,,,33.0,16.4,10.0,8.7,,6.0,44.0,,,,,146.5,,-11.0,,22.0,51.9,,-10.4,8.8,27.0,96.0,,5.2,,5.5,,,13.0,-3.6,True,,True,False,,,,,False,,False,,False,False,,False,True,False,False,,True,,True,,,False,True
42105,10,4.0,4.1,,2.0,0.0,,,,,149.3,,8.0,,6.0,2.8,,1.1,0.2,0.0,13.0,,2.2,,3.0,,,5.0,1.5,-6.0,-5.9,,-8.0,-10.0,,,,,139.3,,-2.0,,-4.0,-7.2,,-8.9,-9.8,-10.0,3.0,,-7.8,,-7.0,,,-5.0,-8.5,True,,False,False,,,,,False,,True,,True,False,,False,False,False,True,,False,,False,,,True,False
42107,321,204.0,203.9,,199.0,425.0,,,,,135.6,,177.0,,228.9,195.8,,193.1,234.3,296.0,342.0,,233.5,,152.1,,,342.0,87.6,-117.0,-117.1,,-122.0,104.0,,,,,-185.4,,-144.0,,-92.1,-125.2,,-127.9,-86.7,-25.0,21.0,,-87.5,,-168.9,,,21.0,-233.4,False,,False,True,,,,,False,,False,,True,False,,False,True,True,True,,True,,False,,,True,False
42109,74,122.0,123.0,,122.0,165.0,,,,,64.8,,54.0,,174.2,76.7,,145.6,163.5,167.0,171.0,,350.8,,104.5,,,130.0,76.5,48.0,49.0,,48.0,91.0,,,,,-9.2,,-20.0,,100.2,2.7,,71.6,89.5,93.0,97.0,,276.8,,30.5,,,56.0,2.5,False,,False,False,,,,,True,,True,,False,True,,False,False,False,False,,False,,True,,,False,True
42111,82,32.0,34.5,,32.0,30.0,,,,,43.8,,21.0,,42.5,77.2,,28.3,43.5,28.0,141.0,,133.9,,27.4,,,40.0,22.2,-50.0,-47.5,,-50.0,-52.0,,,,,-38.2,,-61.0,,-39.5,-4.8,,-53.7,-38.5,-54.0,59.0,,51.9,,-54.6,,,-42.0,-59.8,True,,False,False,,,,,True,,False,,True,True,,False,True,False,False,,False,,False,,,True,False
42113,2,2.0,1.9,,2.0,0.0,,,,,36.5,,6.0,,2.9,1.0,,2.3,2.0,0.0,4.0,,0.3,,,,,4.0,2.5,0.0,-0.1,,0.0,-2.0,,,,,34.5,,4.0,,0.9,-1.0,,0.3,0.0,-2.0,2.0,,-1.6,,,,,2.0,0.5,False,,True,False,,,,,False,,False,,False,False,,False,False,False,False,,False,,,,,False,False
42115,68,14.0,13.4,,14.0,0.0,,,,,64.9,,23.0,,27.6,36.4,,14.7,23.3,24.0,60.0,,101.3,,15.0,,,13.0,10.7,-54.0,-54.6,,-54.0,-68.0,,,,,-3.1,,-45.0,,-40.4,-31.6,,-53.3,-44.7,-44.0,-8.0,,33.3,,-53.0,,,-55.0,-57.3,False,,False,False,,,,,True,,True,,True,True,,True,True,True,True,,True,,True,,,False,False
42117,57,30.0,30.1,,30.0,46.0,,,,,32.5,,18.0,,50.5,27.5,,17.7,42.8,22.0,77.0,,160.6,,26.4,,,34.0,21.9,-27.0,-26.9,,-27.0,-11.0,,,,,-24.5,,-39.0,,-6.5,-29.5,,-39.3,-14.2,-35.0,20.0,,103.6,,-30.6,,,-23.0,-35.1,True,,False,True,,,,,True,,False,,True,False,,False,True,False,True,,False,,False,,,True,False
42119,149,36.0,37.1,,44.0,42.0,,,,,59.7,,89.0,,56.2,108.7,,188.5,150.3,46.0,91.0,,43.3,,35.3,,,52.0,71.9,-113.0,-111.9,,-105.0,-107.0,,,,,-89.3,,-60.0,,-92.8,-40.3,,39.5,1.3,-103.0,-58.0,,-105.7,,-113.7,,,-97.0,-77.1,True,,True,True,,,,,True,,True,,True,True,,True,True,True,True,,True,,False,,,True,True
42121,66,22.0,20.7,,20.0,32.0,,,,,63.5,,19.0,,31.2,33.4,,7.7,18.9,20.0,90.0,,27.1,,18.0,,,27.0,9.6,-44.0,-45.3,,-46.0,-34.0,,,,,-2.5,,-47.0,,-34.8,-32.6,,-58.3,-47.1,-46.0,24.0,,-38.9,,-48.0,,,-39.0,-56.4,False,,False,True,,,,,True,,False,,True,True,,False,False,False,True,,True,,False,,,True,False
42123,15,2.0,1.9,,2.0,0.0,,,,,24.3,,13.0,,12.8,17.0,,2.8,1.6,0.0,12.0,,2.6,,,,,3.0,6.6,-13.0,-13.1,,-13.0,-15.0,,,,,9.3,,-2.0,,-2.2,2.0,,-12.2,-13.4,-15.0,-3.0,,-12.4,,,,,-12.0,-8.4,False,,False,False,,,,,True,,True,,True,True,,True,False,False,True,,True,,,,,True,True
42125,222,150.0,145.5,,150.0,182.0,,,,,111.4,,110.0,,163.5,319.2,,151.0,216.2,133.0,423.0,,716.8,,119.1,187.0,,139.0,124.8,-72.0,-76.5,,-72.0,-40.0,,,,,-110.6,,-112.0,,-58.5,97.2,,-71.0,-5.8,-89.0,201.0,,494.8,,-102.9,-35.0,,-83.0,-97.2,False,,False,True,,,,,False,,False,,True,False,,True,True,False,False,,False,,False,True,,False,False
42127,27,54.0,52.0,,46.0,89.0,,,,,52.9,,8.0,,68.6,83.5,,19.6,41.7,36.0,177.0,,55.7,,44.2,,,67.0,19.4,27.0,25.0,,19.0,62.0,,,,,25.9,,-19.0,,41.6,56.5,,-7.4,14.7,9.0,150.0,,28.7,,17.2,,,40.0,-7.6,True,,True,False,,,,,True,,True,,False,False,,True,True,True,False,,False,,True,,,False,True
42129,1059,300.0,300.5,,300.0,284.0,,,,,207.5,,171.0,,336.8,486.6,,427.8,428.8,484.0,660.0,,573.0,,197.1,513.0,,355.0,135.9,-759.0,-758.5,,-759.0,-775.0,,,,,-851.5,,-888.0,,-722.2,-572.4,,-631.2,-630.2,-575.0,-399.0,,-486.0,,-861.9,-546.0,,-704.0,-923.1,True,,False,False,,,,,False,,False,,True,True,,True,True,True,True,,True,,False,True,,True,False
42131,20,8.0,8.5,,5.0,0.0,,,,,31.6,,6.0,,17.8,17.1,,5.1,3.9,5.0,9.0,,8.1,,5.8,,,16.0,3.8,-12.0,-11.5,,-15.0,-20.0,,,,,11.6,,-14.0,,-2.2,-2.9,,-14.9,-16.1,-15.0,-11.0,,-11.9,,-14.2,,,-4.0,-16.2,True,,False,False,,,,,True,,False,,True,True,,False,False,False,True,,True,,False,,,True,False
42133,776,448.0,446.6,,521.0,333.0,,,,,572.6,,570.0,,528.9,801.8,,573.0,648.8,350.0,367.0,,558.9,,501.7,577.0,,424.0,573.1,-328.0,-329.4,,-255.0,-443.0,,,,,-203.4,,-206.0,,-247.1,25.8,,-203.0,-127.2,-426.0,-409.0,,-217.1,,-274.3,-199.0,,-352.0,-202.9,False,,True,False,,,,,True,,True,,True,True,,True,True,False,False,,True,,True,True,,False,True
44001,47,20.0,18.8,,18.0,20.0,,,,,329.2,,21.0,,46.2,79.4,,0.0,4.7,,15.0,,19.4,,17.2,,,8.0,,-27.0,-28.2,,-29.0,-27.0,,,,,282.2,,-26.0,,-0.8,32.4,,-47.0,-42.3,,-32.0,,-27.6,,-29.8,,,-39.0,,False,,False,False,,,,,False,,True,,True,False,,False,False,,False,,False,,False,,,False,
44003,200,156.0,159.3,,141.0,187.0,,,,,275.3,,277.0,,222.6,448.0,,1.0,25.5,244.0,162.0,,30.7,,126.0,107.0,,103.0,,-44.0,-40.7,,-59.0,-13.0,,,,,75.3,,77.0,,22.6,248.0,,-199.0,-174.5,44.0,-38.0,,-169.3,,-74.0,-93.0,,-97.0,,True,,False,True,,,,,False,,False,,True,False,,False,False,False,True,,False,,False,False,,False,
44005,52,24.0,23.4,,18.0,17.0,,,,,114.8,,29.0,,44.5,133.0,,0.0,5.3,,44.0,,10.7,,19.8,,,13.0,,-28.0,-28.6,,-34.0,-35.0,,,,,62.8,,-23.0,,-7.5,81.0,,-52.0,-46.7,,-8.0,,-41.4,,-32.2,,,-39.0,,False,,False,False,,,,,False,,True,,True,False,,False,False,,True,,False,,False,,,False,
44007,1512,980.0,957.2,,738.0,928.0,,,,,653.6,,3563.0,,1318.3,1407.2,,12.4,254.4,1140.0,930.0,,91.2,,554.2,540.0,,591.0,,-532.0,-554.8,,-774.0,-584.0,,,,,-858.4,,2051.0,,-193.7,-104.8,,-1499.6,-1257.6,-372.0,-582.0,,-1420.8,,-957.8,-972.0,,-921.0,,False,,False,False,,,,,False,,False,,True,True,,False,False,True,False,,False,,False,False,,False,
44009,242,148.0,154.4,,110.0,333.0,,,,,208.5,,97.0,,211.0,174.5,,0.9,18.0,225.0,100.0,,18.2,,123.4,,,116.0,,-94.0,-87.6,,-132.0,91.0,,,,,-33.5,,-145.0,,-31.0,-67.5,,-241.1,-224.0,-17.0,-142.0,,-223.8,,-118.6,,,-126.0,,True,,False,True,,,,,True,,False,,True,True,,False,False,True,False,,False,,False,,,False,
45001,74,110.0,120.1,,77.0,87.0,,,,,61.4,,58.0,,93.7,34.6,,69.1,91.2,185.0,51.0,,63.4,,82.7,,,129.0,54.1,36.0,46.1,,3.0,13.0,,,,,-12.6,,-16.0,,19.7,-39.4,,-4.9,17.2,111.0,-23.0,,-10.6,,8.7,,,55.0,-19.9,False,,True,True,,,,,True,,True,,True,False,,True,True,False,True,,True,,True,,,False,True
45003,359,484.0,65.9,,367.0,622.0,,,,,1749.8,,389.0,,464.6,229.1,,227.0,344.2,,158.0,,127.6,,399.5,692.0,,171.0,,125.0,-293.1,,8.0,263.0,,,,,1390.8,,30.0,,105.6,-129.9,,-132.0,-14.8,,-201.0,,-231.4,,40.5,333.0,,-188.0,,False,,True,False,,,,,False,,True,,True,False,,False,True,,False,,False,,True,False,,False,
45005,29,40.0,35.5,,31.0,19.0,,,,,32.4,,31.0,,31.7,15.9,,2.6,31.0,,4.0,,6.0,,34.9,,,20.0,34.6,11.0,6.5,,2.0,-10.0,,,,,3.4,,2.0,,2.7,-13.1,,-26.4,2.0,,-25.0,,-23.0,,5.9,,,-9.0,5.6,True,,True,True,,,,,True,,True,,True,False,,False,True,,False,,False,,True,,,True,True
45007,488,506.0,543.0,,417.0,247.0,,,,,393.8,,483.0,,456.6,202.5,,396.8,474.5,672.0,1096.0,,180.4,,362.1,415.0,,559.0,397.8,18.0,55.0,,-71.0,-241.0,,,,,-94.2,,-5.0,,-31.4,-285.5,,-91.2,-13.5,184.0,608.0,,-307.6,,-125.9,-73.0,,71.0,-90.2,False,,False,False,,,,,False,,True,,False,False,,False,True,False,False,,False,,False,False,,False,False
45009,19,16.0,15.3,,15.0,5.0,,,,,50.8,,38.0,,11.8,12.7,,0.1,17.3,14.0,2.0,,12.7,,14.6,,,10.0,36.4,-3.0,-3.7,,-4.0,-14.0,,,,,31.8,,19.0,,-7.2,-6.3,,-18.9,-1.7,-5.0,-17.0,,-6.3,,-4.4,,,-9.0,17.4,False,,False,False,,,,,False,,False,,False,False,,False,True,False,False,,False,,False,,,False,False
45011,89,104.0,92.6,,59.0,74.0,,,,,53.8,,38.0,,127.8,36.2,,23.2,59.6,179.0,11.0,,25.4,,88.7,,,64.0,34.9,15.0,3.6,,-30.0,-15.0,,,,,-35.2,,-51.0,,38.8,-52.8,,-65.8,-29.4,90.0,-78.0,,-63.6,,-0.3,,,-25.0,-54.1,True,,False,False,,,,,False,,False,,False,False,,False,False,False,False,,False,,True,,,False,False
45013,214,264.0,280.9,,202.0,155.0,,,,,256.4,,164.0,,248.7,131.8,,118.1,223.2,229.0,147.0,,104.2,,202.1,151.0,,229.0,249.0,50.0,66.9,,-12.0,-59.0,,,,,42.4,,-50.0,,34.7,-82.2,,-95.9,9.2,15.0,-67.0,,-109.8,,-11.9,-63.0,,15.0,35.0,False,,True,False,,,,,True,,False,,True,False,,False,True,True,False,,False,,True,False,,True,True
45015,258,156.0,94.4,,110.0,120.0,,,,,370.5,,289.0,,111.0,139.7,,39.4,113.2,110.0,32.0,,79.3,,119.2,95.0,,129.0,184.5,-102.0,-163.6,,-148.0,-138.0,,,,,112.5,,31.0,,-147.0,-118.3,,-218.6,-144.8,-148.0,-226.0,,-178.7,,-138.8,-163.0,,-129.0,-73.5,False,,False,False,,,,,False,,True,,False,False,,False,False,False,False,,False,,False,False,,False,True
45017,38,30.0,29.2,,26.0,9.0,,,,,35.5,,30.0,,25.6,5.4,,7.2,25.9,19.0,205.0,,38.9,,24.0,,,30.0,14.3,-8.0,-8.8,,-12.0,-29.0,,,,,-2.5,,-8.0,,-12.4,-32.6,,-30.8,-12.1,-19.0,167.0,,0.9,,-14.0,,,-8.0,-23.7,False,,False,False,,,,,True,,False,,False,False,,False,False,False,False,,True,,False,,,False,False
45019,573,446.0,473.4,368.5,345.0,271.0,,,,,511.0,,399.0,,310.3,312.2,,270.1,372.0,333.0,138.0,,301.1,,289.4,322.0,,320.0,473.3,-127.0,-99.6,-204.5,-228.0,-302.0,,,,,-62.0,,-174.0,,-262.7,-260.8,,-302.9,-201.0,-240.0,-435.0,,-271.9,,-283.6,-251.0,,-253.0,-99.7,True,False,False,False,,,,,True,,False,,False,False,,False,False,False,False,,False,,False,False,,False,True
45021,127,130.0,135.8,,106.0,98.0,,,,,78.9,,170.0,,93.9,77.3,,72.0,137.5,188.0,241.0,,100.3,,88.2,,,119.0,133.4,3.0,8.8,,-21.0,-29.0,,,,,-48.1,,43.0,,-33.1,-49.7,,-55.0,10.5,61.0,114.0,,-26.7,,-38.8,,,-8.0,6.4,False,,False,False,,,,,False,,False,,False,False,,False,False,False,False,,False,,False,,,False,False
45023,91,54.0,54.8,,47.0,32.0,,,,,73.6,,99.0,,44.1,31.2,,18.0,47.7,60.0,54.0,,36.5,,53.5,,,71.0,36.4,-37.0,-36.2,,-44.0,-59.0,,,,,-17.4,,8.0,,-46.9,-59.8,,-73.0,-43.3,-31.0,-37.0,,-54.5,,-37.5,,,-20.0,-54.6,True,,False,False,,,,,True,,True,,False,False,,False,False,True,False,,False,,False,,,True,False
45025,148,80.0,83.6,,72.0,73.0,,,,,83.9,,145.0,,82.9,60.1,,30.6,71.9,74.0,113.0,,19.8,,70.9,,,71.0,42.2,-68.0,-64.4,,-76.0,-75.0,,,,,-64.1,,-3.0,,-65.1,-87.9,,-117.4,-76.1,-74.0,-35.0,,-128.2,,-77.1,,,-77.0,-105.8,True,,False,False,,,,,True,,True,,True,False,,False,False,False,True,,False,,False,,,False,False
45027,32,28.0,28.8,,27.0,33.0,,,,,65.6,,65.0,,33.5,30.9,,4.1,26.1,21.0,6.0,,6.6,,31.6,,,26.0,25.6,-4.0,-3.2,,-5.0,1.0,,,,,33.6,,33.0,,1.5,-1.1,,-27.9,-5.9,-11.0,-26.0,,-25.4,,-0.4,,,-6.0,-6.4,True,,False,True,,,,,False,,False,,True,True,,False,False,False,False,,False,,True,,,False,False
45029,117,92.0,94.1,,71.0,53.0,,,,,65.5,,71.0,,80.9,28.5,,21.0,73.4,120.0,71.0,,55.2,,81.9,,,105.0,44.7,-25.0,-22.9,,-46.0,-64.0,,,,,-51.5,,-46.0,,-36.1,-88.5,,-96.0,-43.6,3.0,-46.0,,-61.8,,-35.1,,,-12.0,-72.3,True,,False,False,,,,,False,,False,,False,False,,False,False,True,False,,False,,False,,,True,False
45031,219,134.0,167.8,,131.0,152.0,,,,,141.3,,187.0,,104.7,90.6,,63.4,114.9,135.0,136.0,,46.6,,140.1,,,103.0,147.6,-85.0,-51.2,,-88.0,-67.0,,,,,-77.7,,-32.0,,-114.3,-128.4,,-155.6,-104.1,-84.0,-83.0,,-172.4,,-78.9,,,-116.0,-71.4,True,,False,True,,,,,True,,True,,False,False,,False,False,True,True,,False,,True,,,False,True
45033,144,162.0,164.1,,122.0,219.0,,,,,66.7,,89.0,,106.1,89.4,,98.0,133.7,191.0,111.0,,142.1,,124.2,,,166.0,104.4,18.0,20.1,,-22.0,75.0,,,,,-77.3,,-55.0,,-37.9,-54.6,,-46.0,-10.3,47.0,-33.0,,-1.9,,-19.8,,,22.0,-39.6,False,,False,False,,,,,False,,False,,False,False,,False,True,False,False,,True,,False,,,False,False
45035,332,164.0,156.2,,149.0,121.0,,,,,238.8,,212.0,,155.4,102.0,,123.1,174.4,177.0,318.0,,97.6,,114.2,156.0,,206.0,232.4,-168.0,-175.8,,-183.0,-211.0,,,,,-93.2,,-120.0,,-176.6,-230.0,,-208.9,-157.6,-155.0,-14.0,,-234.4,,-217.8,-176.0,,-126.0,-99.6,False,,False,False,,,,,True,,True,,False,False,,False,True,True,True,,False,,False,False,,True,True
45037,46,28.0,0.0,,27.0,26.0,,,,,58.1,,82.0,,37.9,31.8,,5.2,25.3,,0.0,,10.5,,26.6,,,17.0,78.4,-18.0,-46.0,,-19.0,-20.0,,,,,12.1,,36.0,,-8.1,-14.2,,-40.8,-20.7,,-46.0,,-35.5,,-19.4,,,-29.0,32.4,False,,False,False,,,,,True,,False,,True,True,,False,False,,False,,False,,False,,,False,False
45039,53,38.0,42.9,,35.0,14.0,,,,,52.8,,78.0,,44.8,24.8,,11.2,34.7,29.0,60.0,,26.4,,34.7,,,27.0,36.4,-15.0,-10.1,,-18.0,-39.0,,,,,-0.2,,25.0,,-8.2,-28.2,,-41.8,-18.3,-24.0,7.0,,-26.6,,-18.3,,,-26.0,-16.6,True,,False,False,,,,,True,,False,,True,False,,False,False,False,True,,False,,False,,,False,False
