,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
27119,243,80.0,61.8,,67.0,86.0,,,,,,,,124.0,,130.0,142.6,,30.5,77.6,229.8,55.0,26.0,,21.3,,,,,,71.0,35.2,212.7,-163.0,-181.2,,-176.0,-157.0,,,,,,,,-119.0,,-113.0,-100.4,,-212.5,-165.4,-13.2,-188.0,-217.0,,-221.7,,,,,,-172.0,-207.8,-30.3,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,True
27121,63,30.0,22.1,,12.0,0.0,,,,,,,,36.0,,32.8,38.5,,5.3,12.3,,11.0,4.0,,11.0,,,,,,23.0,17.6,420.0,-33.0,-40.9,,-51.0,-63.0,,,,,,,,-27.0,,-30.2,-24.5,,-57.7,-50.7,,-52.0,-59.0,,-52.0,,,,,,-40.0,-45.4,357.0,False,,False,False,,,,,,,,True,,True,True,,False,False,,False,False,,False,,,,,,False,False,False
27123,3076,2065.0,1669.1,1456.5,1390.0,1065.0,,,,,,,,2326.0,,1688.8,1335.3,,1006.8,1546.0,154.8,1137.0,815.0,,1365.8,,1303.3,1759.0,,,776.0,1139.5,3932.1,-1011.0,-1406.9,-1619.5,-1686.0,-2011.0,,,,,,,,-750.0,,-1387.2,-1740.7,,-2069.2,-1530.0,-2921.2,-1939.0,-2261.0,,-1710.2,,-1772.7,-1317.0,,,-2300.0,-1936.5,856.1,False,False,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,True
27125,20,20.0,17.7,,4.0,0.0,,,,,,,,15.0,,16.1,12.1,,1.7,3.2,,0.0,2.0,,6.0,,,,,,11.0,8.3,42.6,0.0,-2.3,,-16.0,-20.0,,,,,,,,-5.0,,-3.9,-7.9,,-18.3,-16.8,,-20.0,-18.0,,-14.0,,,,,,-9.0,-11.7,22.6,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
27127,154,40.0,25.8,,29.0,131.0,,,,,,,,69.0,,151.9,58.7,,15.2,28.1,,21.0,43.0,,0.0,,,,,,41.0,14.7,188.0,-114.0,-128.2,,-125.0,-23.0,,,,,,,,-85.0,,-2.1,-95.3,,-138.8,-125.9,,-133.0,-111.0,,-154.0,,,,,,-113.0,-139.3,34.0,False,,False,True,,,,,,,,True,,True,True,,False,False,,False,True,,False,,,,,,True,False,True
27129,118,60.0,49.1,,45.0,82.0,,,,,,,,40.0,,223.1,50.4,,18.2,35.8,105.9,22.0,25.0,,78.0,,,,,,54.0,22.3,231.0,-58.0,-68.9,,-73.0,-36.0,,,,,,,,-78.0,,105.1,-67.6,,-99.8,-82.2,-12.1,-96.0,-93.0,,-40.0,,,,,,-64.0,-95.7,113.0,False,,False,True,,,,,,,,False,,False,False,,False,False,True,False,False,,True,,,,,,False,False,False
27131,300,160.0,113.9,,114.0,73.0,,,,,,,,372.0,,313.3,112.6,,43.6,133.7,204.3,80.0,112.0,,93.5,,70.3,,,,51.0,83.6,453.0,-140.0,-186.1,,-186.0,-227.0,,,,,,,,72.0,,13.3,-187.4,,-256.4,-166.3,-95.7,-220.0,-188.0,,-206.5,,-229.7,,,,-249.0,-216.4,153.0,False,,False,False,,,,,,,,True,,True,False,,False,False,True,False,False,,False,,False,,,,False,False,False
27133,155,75.0,62.0,,43.0,0.0,,,,,,,,44.0,,33.0,49.6,,23.1,51.8,46.9,,33.0,,68.2,,,,,,34.0,11.6,700.3,-80.0,-93.0,,-112.0,-155.0,,,,,,,,-111.0,,-122.0,-105.4,,-131.9,-103.2,-108.1,,-122.0,,-86.8,,,,,,-121.0,-143.4,545.3,False,,False,False,,,,,,,,False,,False,False,,False,False,False,,False,,False,,,,,,False,False,False
27135,79,125.0,104.8,,55.0,84.0,,,,,,,,42.0,,162.8,71.4,,29.2,52.7,45.5,29.0,49.0,,85.7,,,,,,99.0,50.5,192.1,46.0,25.8,,-24.0,5.0,,,,,,,,-37.0,,83.8,-7.6,,-49.8,-26.3,-33.5,-50.0,-30.0,,6.7,,,,,,20.0,-28.5,113.1,True,,True,True,,,,,,,,True,,False,True,,False,True,True,False,True,,True,,,,,,True,True,False
27137,1421,730.0,613.3,,593.0,1799.0,,,,,,,,709.0,,730.5,1439.4,,720.7,496.9,1891.1,530.0,,,713.3,,,1064.0,,,671.0,373.9,654.5,-691.0,-807.7,,-828.0,378.0,,,,,,,,-712.0,,-690.5,18.4,,-700.3,-924.1,470.1,-891.0,,,-707.7,,,-357.0,,,-750.0,-1047.1,-766.5,False,,False,True,,,,,,,,False,,True,True,,False,False,True,False,,,False,,,True,,,False,False,False
27139,866,415.0,385.1,,354.0,606.0,,,,,,,,719.0,,674.5,451.6,,152.6,291.2,913.0,175.0,80.0,,333.0,,465.4,139.0,,,270.0,366.2,2000.5,-451.0,-480.9,,-512.0,-260.0,,,,,,,,-147.0,,-191.5,-414.4,,-713.4,-574.8,47.0,-691.0,-786.0,,-533.0,,-400.6,-727.0,,,-596.0,-499.8,1134.5,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,True,False,,,False,False,False
27141,491,255.0,207.9,,206.0,690.0,,,,,,,,362.0,,418.9,363.4,,145.5,198.8,438.7,124.0,121.0,,126.6,,,,,,154.0,129.1,1711.3,-236.0,-283.1,,-285.0,199.0,,,,,,,,-129.0,,-72.1,-127.6,,-345.5,-292.2,-52.3,-367.0,-370.0,,-364.4,,,,,,-337.0,-361.9,1220.3,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,False
27143,84,0.0,7.3,,27.0,52.0,,,,,,,,38.0,,36.7,55.6,,6.8,36.4,78.7,17.0,47.0,,14.2,,,,,,28.0,18.3,308.1,-84.0,-76.7,,-57.0,-32.0,,,,,,,,-46.0,,-47.3,-28.4,,-77.2,-47.6,-5.3,-67.0,-37.0,,-69.8,,,,,,-56.0,-65.7,224.1,True,,True,True,,,,,,,,True,,True,True,,True,True,True,True,True,,True,,,,,,True,True,False
27145,1631,575.0,435.9,,431.0,,,,,,,,,1579.0,,554.9,530.4,,382.8,500.2,323.8,453.0,488.0,,436.8,,357.8,486.0,,,150.0,309.4,1427.3,-1056.0,-1195.1,,-1200.0,,,,,,,,,-52.0,,-1076.1,-1100.6,,-1248.2,-1130.8,-1307.2,-1178.0,-1143.0,,-1194.2,,-1273.2,-1145.0,,,-1481.0,-1321.6,-203.7,False,,False,,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,True
27147,217,165.0,127.4,,128.0,494.0,,,,,,,,186.0,,309.4,145.6,,56.1,93.4,202.7,87.0,66.0,,62.2,,,,,,82.0,66.2,873.8,-52.0,-89.6,,-89.0,277.0,,,,,,,,-31.0,,92.4,-71.4,,-160.9,-123.6,-14.3,-130.0,-151.0,,-154.8,,,,,,-135.0,-150.8,656.8,False,,False,False,,,,,,,,True,,False,False,,False,False,True,False,False,,False,,,,,,False,False,False
27149,75,70.0,54.6,,55.0,200.0,,,,,,,,256.0,,173.3,43.2,,16.5,43.3,,22.0,7.0,,46.1,,,,,,80.0,33.8,202.4,-5.0,-20.4,,-20.0,125.0,,,,,,,,181.0,,98.3,-31.8,,-58.5,-31.7,,-53.0,-68.0,,-28.9,,,,,,5.0,-41.2,127.4,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,,False,False,False
27151,96,100.0,80.3,,47.0,84.0,,,,,,,,43.0,,35.3,34.0,,11.5,56.0,,,33.0,,459.4,,,,,,53.0,7.1,509.9,4.0,-15.7,,-49.0,-12.0,,,,,,,,-53.0,,-60.7,-62.0,,-84.5,-40.0,,,-63.0,,363.4,,,,,,-43.0,-88.9,413.9,False,,False,False,,,,,,,,False,,False,False,,False,False,,,False,,False,,,,,,False,False,False
27153,203,35.0,29.2,,28.0,2.0,,,,,,,,131.0,,134.6,45.4,,9.4,40.9,20.2,65.0,39.0,,38.8,,,,,,13.0,12.3,182.0,-168.0,-173.8,,-175.0,-201.0,,,,,,,,-72.0,,-68.4,-157.6,,-193.6,-162.1,-182.8,-138.0,-164.0,,-164.2,,,,,,-190.0,-190.7,-21.0,False,,False,False,,,,,,,,True,,True,True,,False,True,False,True,True,,True,,,,,,False,False,True
27155,23,35.0,23.2,,12.0,,,,,,,,,21.0,,22.6,6.5,,2.2,5.3,,,21.0,,4.2,,,,,,17.0,13.5,67.0,12.0,0.2,,-11.0,,,,,,,,,-2.0,,-0.4,-16.5,,-20.8,-17.7,,,-2.0,,-18.8,,,,,,-6.0,-9.5,44.0,True,,True,,,,,,,,,True,,True,False,,False,False,,,True,,False,,,,,,True,True,False
27157,166,70.0,55.4,,60.0,135.0,,,,,,,,91.0,,182.7,88.9,,49.2,65.2,189.1,,77.0,,0.0,,,,,,52.0,21.4,162.9,-96.0,-110.6,,-106.0,-31.0,,,,,,,,-75.0,,16.7,-77.1,,-116.8,-100.8,23.1,,-89.0,,-166.0,,,,,,-114.0,-144.6,-3.1,False,,False,True,,,,,,,,True,,True,True,,False,False,True,,True,,False,,,,,,False,False,True
27159,115,35.0,24.2,,22.0,34.0,,,,,,,,55.0,,25.9,47.6,,6.1,14.4,,,24.0,,21.6,,,,,,28.0,12.8,95.7,-80.0,-90.8,,-93.0,-81.0,,,,,,,,-60.0,,-89.1,-67.4,,-108.9,-100.6,,,-91.0,,-93.4,,,,,,-87.0,-102.2,-19.3,False,,False,False,,,,,,,,True,,False,True,,False,False,,,False,,False,,,,,,False,False,True
27161,513,415.0,326.4,,238.0,513.0,,,,,,,,66.0,,479.4,142.0,,311.7,179.7,196.7,347.0,37.0,,69.7,,,,,,146.0,134.5,2619.7,-98.0,-186.6,,-275.0,0.0,,,,,,,,-447.0,,-33.6,-371.0,,-201.3,-333.3,-316.3,-166.0,-476.0,,-443.3,,,,,,-367.0,-378.5,2106.7,False,,False,True,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,False
27163,1655,790.0,621.6,,562.0,255.0,,,,,,,,874.0,,926.4,845.9,,388.2,551.5,1805.8,318.0,148.0,,383.2,,698.7,294.0,,,538.0,486.7,1998.6,-865.0,-1033.4,,-1093.0,-1400.0,,,,,,,,-781.0,,-728.6,-809.1,,-1266.8,-1103.5,150.8,-1337.0,-1507.0,,-1271.8,,-956.3,-1361.0,,,-1117.0,-1168.3,343.6,False,,False,False,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,False,False,,,False,False,True
27165,87,110.0,107.8,,56.0,109.0,,,,,,,,41.0,,37.8,32.9,,49.0,72.3,0.1,77.0,58.0,,124.4,,,,,,3.0,31.9,320.7,23.0,20.8,,-31.0,22.0,,,,,,,,-46.0,,-49.2,-54.1,,-38.0,-14.7,-86.9,-10.0,-29.0,,37.4,,,,,,-84.0,-55.1,233.7,True,,False,True,,,,,,,,False,,False,False,,False,True,False,True,False,,False,,,,,,False,False,False
27167,60,15.0,9.5,,5.0,0.0,,,,,,,,41.0,,12.8,11.2,,6.9,2.7,,11.0,14.0,,1.6,,,,,,8.0,8.8,51.8,-45.0,-50.5,,-55.0,-60.0,,,,,,,,-19.0,,-47.2,-48.8,,-53.1,-57.3,,-49.0,-46.0,,-58.5,,,,,,-52.0,-51.2,-8.2,False,,False,False,,,,,,,,True,,False,False,,False,False,,False,False,,False,,,,,,False,False,True
27169,494,475.0,347.5,,327.0,2440.0,,,,,,,,483.0,,730.5,328.1,,246.2,298.3,236.5,433.0,116.0,,250.8,,,,,,320.0,196.7,2074.7,-19.0,-146.5,,-167.0,1946.0,,,,,,,,-11.0,,236.5,-165.9,,-247.8,-195.7,-257.5,-61.0,-378.0,,-243.2,,,,,,-174.0,-297.3,1580.7,False,,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,,,,,False,False,False
27171,781,435.0,337.2,,307.0,152.0,,,,,,,,560.0,,639.7,550.3,,108.5,312.8,1170.1,194.0,233.0,,208.8,,365.8,211.0,,,318.0,262.2,2174.6,-346.0,-443.8,,-474.0,-629.0,,,,,,,,-221.0,,-141.3,-230.7,,-672.5,-468.2,389.1,-587.0,-548.0,,-572.2,,-415.2,-570.0,,,-463.0,-518.8,1393.6,False,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,,False,False,,,False,False,False
27173,139,75.0,63.4,,61.0,137.0,,,,,,,,26.0,,99.9,48.7,,74.7,73.7,53.5,,11.0,,9.6,,,,,,56.0,32.3,178.1,-64.0,-75.6,,-78.0,-2.0,,,,,,,,-113.0,,-39.1,-90.3,,-64.3,-65.3,-85.5,,-128.0,,-129.4,,,,,,-83.0,-106.7,39.1,False,,False,True,,,,,,,,False,,True,False,,False,False,False,,False,,False,,,,,,False,False,True
28001,181,195.0,175.7,,127.0,169.0,,,,,,,,257.0,,189.2,169.3,,48.3,111.1,1.0,95.0,184.0,,15.4,,,,,,168.0,96.8,351.6,14.0,-5.3,,-54.0,-12.0,,,,,,,,76.0,,8.2,-11.7,,-132.7,-69.9,-180.0,-86.0,3.0,,-165.6,,,,,,-13.0,-84.2,170.6,True,,False,True,,,,,,,,False,,True,True,,False,False,False,False,True,,False,,,,,,True,False,False
28003,219,265.0,222.9,,150.0,78.0,,,,,,,,237.0,,211.5,191.4,,184.8,150.8,115.9,120.0,92.0,,45.8,,,,,,137.0,111.9,411.0,46.0,3.9,,-69.0,-141.0,,,,,,,,18.0,,-7.5,-27.6,,-34.2,-68.2,-103.1,-99.0,-127.0,,-173.2,,,,,,-82.0,-107.1,192.0,True,,False,False,,,,,,,,True,,True,True,,True,False,False,False,False,,False,,,,,,False,False,False
28005,125,30.0,24.7,,21.0,0.0,,,,,,,,73.0,,23.7,43.2,,3.0,20.9,21.1,10.0,19.0,,11.5,,,,,,20.0,30.8,88.3,-95.0,-100.3,,-104.0,-125.0,,,,,,,,-52.0,,-101.3,-81.8,,-122.0,-104.1,-103.9,-115.0,-106.0,,-113.5,,,,,,-105.0,-94.2,-36.7,False,,False,False,,,,,,,,True,,False,True,,False,False,False,False,False,,False,,,,,,False,True,True
28007,144,100.0,74.0,,34.0,2.0,,,,,,,,84.0,,46.2,51.1,,21.5,58.1,1.6,30.0,12.0,,30.9,,,,,,52.0,18.6,164.0,-44.0,-70.0,,-110.0,-142.0,,,,,,,,-60.0,,-97.8,-92.9,,-122.5,-85.9,-142.4,-114.0,-132.0,,-113.1,,,,,,-92.0,-125.4,20.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,,False,False,True
28009,95,20.0,15.2,,12.0,6.0,,,,,,,,45.0,,25.0,23.0,,4.1,18.7,0.0,1.0,2.0,,4.0,,,,,,12.0,22.0,55.6,-75.0,-79.8,,-83.0,-89.0,,,,,,,,-50.0,,-70.0,-72.0,,-90.9,-76.3,-95.0,-94.0,-93.0,,-91.0,,,,,,-83.0,-73.0,-39.4,False,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,,,,,,False,True,True
28011,273,360.0,312.3,,191.0,411.0,,,,,,,,238.0,,255.3,215.7,,180.4,206.7,1.7,148.0,148.0,,188.6,,215.1,,,,0.0,233.0,553.5,87.0,39.3,,-82.0,138.0,,,,,,,,-35.0,,-17.7,-57.3,,-92.6,-66.3,-271.3,-125.0,-125.0,,-84.4,,-57.9,,,,-273.0,-40.0,280.5,True,,True,False,,,,,,,,True,,True,True,,False,True,False,False,False,,True,,True,,,,False,True,False
28013,109,75.0,59.7,,39.0,37.0,,,,,,,,58.0,,89.7,49.0,,20.8,48.7,0.4,22.0,32.0,,21.7,,,,,,26.0,20.4,114.6,-34.0,-49.3,,-70.0,-72.0,,,,,,,,-51.0,,-19.3,-60.0,,-88.2,-60.3,-108.6,-87.0,-77.0,,-87.3,,,,,,-83.0,-88.6,5.6,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,True
28015,155,35.0,35.0,,14.0,0.0,,,,,,,,50.0,,16.7,32.6,,7.1,16.1,1.3,11.0,56.0,,19.1,,,,,,20.0,13.5,82.2,-120.0,-120.0,,-141.0,-155.0,,,,,,,,-105.0,,-138.3,-122.4,,-147.9,-138.9,-153.7,-144.0,-99.0,,-135.9,,,,,,-135.0,-141.5,-72.8,False,,False,False,,,,,,,,True,,False,False,,False,False,False,False,True,,False,,,,,,False,False,True
28017,198,65.0,54.7,,44.0,46.0,,,,,,,,100.0,,97.0,49.3,,13.6,41.0,1.5,25.0,92.0,,52.5,,,,,,19.0,56.7,138.2,-133.0,-143.3,,-154.0,-152.0,,,,,,,,-98.0,,-101.0,-148.7,,-184.4,-157.0,-196.5,-173.0,-106.0,,-145.5,,,,,,-179.0,-141.3,-59.8,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,True,,False,,,,,,False,False,True
28019,30,60.0,45.5,,22.0,0.0,,,,,,,,30.0,,25.0,21.4,,19.9,30.5,0.1,,15.0,,27.8,,,,,,62.0,15.7,109.1,30.0,15.5,,-8.0,-30.0,,,,,,,,0.0,,-5.0,-8.6,,-10.1,0.5,-29.9,,-15.0,,-2.2,,,,,,32.0,-14.3,79.1,True,,True,False,,,,,,,,True,,True,True,,True,True,True,,True,,True,,,,,,False,True,False
28021,84,15.0,10.1,,7.0,0.0,,,,,,,,57.0,,9.5,14.4,,1.6,13.9,0.0,,37.0,,2.1,,,,,,0.0,20.4,82.1,-69.0,-73.9,,-77.0,-84.0,,,,,,,,-27.0,,-74.5,-69.6,,-82.4,-70.1,-84.0,,-47.0,,-81.8,,,,,,-84.0,-63.6,-1.9,False,,False,False,,,,,,,,True,,False,False,,False,False,False,,True,,False,,,,,,False,True,True
28023,202,90.0,76.0,,48.0,94.0,,,,,,,,39.0,,112.5,71.9,,32.5,47.8,0.5,26.0,65.0,,27.6,,,,,,31.0,48.5,153.9,-112.0,-126.0,,-154.0,-108.0,,,,,,,,-163.0,,-89.5,-130.1,,-169.5,-154.2,-201.5,-176.0,-137.0,,-174.4,,,,,,-171.0,-153.5,-48.1,False,,False,True,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,,False,False,True
28025,133,175.0,141.0,,114.0,186.0,,,,,,,,82.0,,104.2,57.3,,72.9,141.2,1.6,186.0,45.0,,428.6,,,,,,135.0,62.7,225.2,42.0,8.0,,-19.0,53.0,,,,,,,,-51.0,,-28.8,-75.7,,-60.1,8.2,-131.4,53.0,-88.0,,295.6,,,,,,2.0,-70.3,92.2,True,,True,False,,,,,,,,False,,True,False,,False,True,False,False,False,,False,,,,,,True,False,False
28027,159,145.0,138.2,,94.0,0.0,,,,,,,,246.0,,153.4,113.2,,24.0,93.9,0.3,47.0,0.0,,30.4,,213.1,,,,6.0,45.5,217.6,-14.0,-20.8,,-65.0,-159.0,,,,,,,,87.0,,-5.6,-45.8,,-135.0,-65.1,-158.7,-112.0,-159.0,,-128.6,,54.1,,,,-153.0,-113.5,58.6,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,False
28029,197,115.0,137.8,,74.0,90.0,,,,,,,,162.0,,132.2,55.3,,1.8,32.3,2.5,,30.0,,12.2,,98.4,,,,27.0,162.2,126.1,-82.0,-59.2,,-123.0,-107.0,,,,,,,,-35.0,,-64.8,-141.7,,-195.2,-164.7,-194.5,,-167.0,,-184.8,,-98.6,,,,-170.0,-34.8,-70.9,True,,False,False,,,,,,,,True,,True,False,,False,False,False,,False,,False,,False,,,,False,True,True
28031,136,185.0,149.1,,68.0,9.0,,,,,,,,115.0,,170.2,67.3,,82.1,66.2,0.8,122.0,223.0,,0.6,,,,,,79.0,21.9,421.9,49.0,13.1,,-68.0,-127.0,,,,,,,,-21.0,,34.2,-68.7,,-53.9,-69.8,-135.2,-14.0,87.0,,-135.4,,,,,,-57.0,-114.1,285.9,True,,False,False,,,,,,,,True,,True,False,,False,False,False,True,False,,False,,,,,,False,False,False
28033,1422,1295.0,1071.8,,729.0,190.0,,,,,,,,821.0,,957.3,685.4,,880.7,837.4,430.2,624.0,469.0,,986.1,,706.0,576.0,,,744.0,732.9,7817.0,-127.0,-350.2,,-693.0,-1232.0,,,,,,,,-601.0,,-464.7,-736.6,,-541.3,-584.6,-991.8,-798.0,-953.0,,-435.9,,-716.0,-846.0,,,-678.0,-689.1,6395.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
28035,655,240.0,185.8,,183.0,277.0,,,,,,,,514.0,,253.5,238.8,,78.2,172.0,4.6,96.0,115.0,,155.9,,314.6,,,,80.0,147.4,462.3,-415.0,-469.2,,-472.0,-378.0,,,,,,,,-141.0,,-401.5,-416.2,,-576.8,-483.0,-650.4,-559.0,-540.0,,-499.1,,-340.4,,,,-575.0,-507.6,-192.7,False,,False,True,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,True,,,,False,False,True
28037,46,10.0,11.7,,6.0,0.0,,,,,,,,89.0,,7.0,20.8,,0.0,7.5,0.0,0.0,3.0,,2.1,,,,,,4.0,18.7,19.0,-36.0,-34.3,,-40.0,-46.0,,,,,,,,43.0,,-39.0,-25.2,,-46.0,-38.5,-46.0,-46.0,-43.0,,-43.9,,,,,,-42.0,-27.3,-27.0,True,,False,False,,,,,,,,False,,False,True,,False,False,False,False,False,,False,,,,,,False,True,True
28039,207,90.0,93.3,,49.0,6.0,,,,,,,,113.0,,123.8,90.5,,25.9,58.2,0.2,29.0,64.0,,27.9,,,,,,35.0,23.3,527.1,-117.0,-113.7,,-158.0,-201.0,,,,,,,,-94.0,,-83.2,-116.5,,-181.1,-148.8,-206.8,-178.0,-143.0,,-179.1,,,,,,-172.0,-183.7,320.1,True,,False,False,,,,,,,,True,,True,True,,False,False,False,False,False,,False,,,,,,False,False,False
28041,124,55.0,61.4,,30.0,0.0,,,,,,,,117.0,,58.8,43.4,,8.2,35.4,0.0,15.0,28.0,,30.2,,,,,,87.0,29.6,570.9,-69.0,-62.6,,-94.0,-124.0,,,,,,,,-7.0,,-65.2,-80.6,,-115.8,-88.6,-124.0,-109.0,-96.0,,-93.8,,,,,,-37.0,-94.4,446.9,True,,False,False,,,,,,,,True,,True,False,,False,False,False,False,False,,False,,,,,,True,False,False
28043,189,155.0,125.2,,91.0,93.0,,,,,,,,114.0,,111.4,60.9,,37.7,107.5,2.8,100.0,127.0,,192.2,,,,,,4.0,64.2,260.6,-34.0,-63.8,,-98.0,-96.0,,,,,,,,-75.0,,-77.6,-128.1,,-151.3,-81.5,-186.2,-89.0,-62.0,,3.2,,,,,,-185.0,-124.8,71.6,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,True,,,,,,False,False,False
28045,228,120.0,91.0,,92.0,187.0,,,,,,,,201.0,,188.7,165.4,,48.7,85.4,152.7,28.0,107.0,,39.9,,,,,,72.0,40.4,244.7,-108.0,-137.0,,-136.0,-41.0,,,,,,,,-27.0,,-39.3,-62.6,,-179.3,-142.6,-75.3,-200.0,-121.0,,-188.1,,,,,,-156.0,-187.6,16.7,False,,False,True,,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,,False,False,True
28047,1177,690.0,539.6,,489.0,309.0,,,,,,,,874.0,,603.3,888.2,,426.4,468.2,829.1,241.0,117.0,,346.0,,436.6,250.0,,,355.0,501.1,992.7,-487.0,-637.4,,-688.0,-868.0,,,,,,,,-303.0,,-573.7,-288.8,,-750.6,-708.8,-347.9,-936.0,-1060.0,,-831.0,,-740.4,-927.0,,,-822.0,-675.9,-184.3,False,,False,False,,,,,,,,True,,False,True,,False,False,True,False,False,,False,,False,False,,,False,False,True
28049,927,720.0,559.7,645.1,413.0,54.0,,,,,,,,970.0,,597.7,614.4,,460.2,440.1,293.0,274.0,399.0,,287.6,,480.2,312.0,,,482.0,223.0,1686.4,-207.0,-367.3,-281.9,-514.0,-873.0,,,,,,,,43.0,,-329.3,-312.6,,-466.8,-486.9,-634.0,-653.0,-528.0,,-639.4,,-446.8,-615.0,,,-445.0,-704.0,759.4,False,False,False,False,,,,,,,,True,,False,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
28051,56,80.0,58.6,,37.0,24.0,,,,,,,,70.0,,40.4,56.2,,15.6,48.8,1.3,33.0,21.0,,24.7,,111.1,,,,0.0,77.9,79.6,24.0,2.6,,-19.0,-32.0,,,,,,,,14.0,,-15.6,0.2,,-40.4,-7.2,-54.7,-23.0,-35.0,,-31.3,,55.1,,,,-56.0,21.9,23.6,True,,True,False,,,,,,,,True,,True,True,,False,True,False,True,False,,False,,False,,,,False,True,True
28053,40,55.0,48.7,,24.0,1.0,,,,,,,,40.0,,31.7,27.8,,11.7,38.9,0.1,18.0,56.0,,25.7,,,,,,13.0,25.4,123.4,15.0,8.7,,-16.0,-39.0,,,,,,,,0.0,,-8.3,-12.2,,-28.3,-1.1,-39.9,-22.0,16.0,,-14.3,,,,,,-27.0,-14.6,83.4,True,,False,False,,,,,,,,True,,True,True,,False,True,False,False,False,,True,,,,,,False,True,False
