,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
36095,7,7.0,6.5,,5.0,2.0,,,,,,39.4,,,7.0,,5.0,8.4,,2.6,5.0,,6.0,15.0,,,,,,,,4.0,2.2,,0.0,-0.5,,-2.0,-5.0,,,,,,32.4,,,0.0,,-2.0,1.4,,-4.4,-2.0,,-1.0,8.0,,,,,,,,-3.0,-4.8,,False,,False,False,,,,,,False,,,True,,False,False,,False,False,,False,False,,,,,,,,False,False,
36097,20,17.0,16.2,,14.0,25.0,,,,,,28.2,,,8.0,,23.3,7.0,,1.9,11.3,,17.0,26.0,,,,,,,,25.0,4.3,,-3.0,-3.8,,-6.0,5.0,,,,,,8.2,,,-12.0,,3.3,-13.0,,-18.1,-8.7,,-3.0,6.0,,,,,,,,5.0,-15.7,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,,False,False,,,,,,,,False,False,
36099,11,5.0,5.2,,5.0,1.0,,,,,,49.4,,,12.0,,5.0,6.9,,6.0,10.7,5.1,6.0,4.0,,,,,,,,6.0,3.0,,-6.0,-5.8,,-6.0,-10.0,,,,,,38.4,,,1.0,,-6.0,-4.1,,-5.0,-0.3,-5.9,-5.0,-7.0,,,,,,,,-5.0,-8.0,,True,,False,False,,,,,,False,,,True,,True,True,,True,True,True,True,False,,,,,,,,True,False,
36101,187,140.0,138.3,,141.0,184.0,,,,,,108.7,,,64.0,,166.9,67.4,,142.1,153.0,111.8,197.0,45.0,,,,,,,,159.0,77.9,,-47.0,-48.7,,-46.0,-3.0,,,,,,-78.3,,,-123.0,,-20.1,-119.6,,-44.9,-34.0,-75.2,10.0,-142.0,,,,,,,,-28.0,-109.1,,False,,True,True,,,,,,False,,,False,,True,False,,True,True,False,True,False,,,,,,,,True,False,
36103,584,587.0,573.7,658.4,580.0,854.0,,,,,,0.0,,,777.0,,532.6,1083.4,,497.2,634.2,2116.0,560.0,384.0,,,,558.9,787.0,,,786.0,299.1,,3.0,-10.3,74.4,-4.0,270.0,,,,,,-584.0,,,193.0,,-51.4,499.4,,-86.8,50.2,1532.0,-24.0,-200.0,,,,-25.1,203.0,,,202.0,-284.9,,False,False,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
36105,29,31.0,29.7,,28.0,26.0,,,,,,87.2,,,43.0,,30.1,42.9,,15.7,34.8,15.8,37.0,40.0,,,,24.4,,,,35.0,11.4,,2.0,0.7,,-1.0,-3.0,,,,,,58.2,,,14.0,,1.1,13.9,,-13.3,5.8,-13.2,8.0,11.0,,,,-4.6,,,,6.0,-17.6,,True,,True,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,False,,,,False,False,
36107,91,69.0,70.9,,67.0,99.0,,,,,,66.5,,,22.0,,67.9,29.1,,62.4,70.5,32.7,81.0,92.0,,,,,,,,62.0,24.5,,-22.0,-20.1,,-24.0,8.0,,,,,,-24.5,,,-69.0,,-23.1,-61.9,,-28.6,-20.5,-58.3,-10.0,1.0,,,,,,,,-29.0,-66.5,,True,,False,True,,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,,,,,False,False,
36109,58,38.0,42.7,,39.0,40.0,,,,,,53.6,,,39.0,,39.9,74.1,,15.8,35.4,59.5,49.0,51.0,,,,,,,,54.0,25.9,,-20.0,-15.3,,-19.0,-18.0,,,,,,-4.4,,,-19.0,,-18.1,16.1,,-42.2,-22.6,1.5,-9.0,-7.0,,,,,,,,-4.0,-32.1,,True,,True,True,,,,,,True,,,True,,True,True,,False,False,True,True,True,,,,,,,,True,False,
36111,47,52.0,52.8,,47.0,77.0,,,,,,90.1,,,47.0,,45.7,63.1,,19.2,49.5,25.6,71.0,44.0,,,,45.4,49.0,,,70.0,18.0,,5.0,5.8,,0.0,30.0,,,,,,43.1,,,0.0,,-1.3,16.1,,-27.8,2.5,-21.4,24.0,-3.0,,,,-1.6,2.0,,,23.0,-29.0,,False,,True,False,,,,,,False,,,True,,True,False,,False,True,False,False,True,,,,True,True,,,False,False,
36113,8,22.0,23.4,,23.0,33.0,,,,,,63.1,,,29.0,,25.6,36.4,,4.5,17.4,25.2,37.0,21.0,,,,,,,,40.0,14.4,,14.0,15.4,,15.0,25.0,,,,,,55.1,,,21.0,,17.6,28.4,,-3.5,9.4,17.2,29.0,13.0,,,,,,,,32.0,6.4,,False,,False,False,,,,,,False,,,False,,False,False,,True,True,False,False,True,,,,,,,,False,True,
36115,9,10.0,9.4,,9.0,12.0,,,,,,61.9,,,8.0,,12.2,24.8,,2.7,9.4,8.2,15.0,13.0,,,,,,,,16.0,6.8,,1.0,0.4,,0.0,3.0,,,,,,52.9,,,-1.0,,3.2,15.8,,-6.3,0.4,-0.8,6.0,4.0,,,,,,,,7.0,-2.2,,True,,True,False,,,,,,False,,,False,,False,False,,False,True,True,False,False,,,,,,,,False,False,
36117,16,29.0,29.0,,29.0,30.0,,,,,,62.7,,,17.0,,28.7,29.6,,16.2,25.1,31.7,37.0,44.0,,,,,,,,37.0,5.7,,13.0,13.0,,13.0,14.0,,,,,,46.7,,,1.0,,12.7,13.6,,0.2,9.1,15.7,21.0,28.0,,,,,,,,21.0,-10.3,,True,,False,False,,,,,,False,,,True,,True,False,,True,True,False,False,False,,,,,,,,False,True,
36119,551,416.0,408.5,408.3,408.0,443.0,,,,,,0.0,,,479.0,,357.3,473.1,,347.5,450.3,1076.4,270.0,244.0,,,,376.6,609.0,,,417.0,188.5,,-135.0,-142.5,-142.7,-143.0,-108.0,,,,,,-551.0,,,-72.0,,-193.7,-77.9,,-203.5,-100.7,525.4,-281.0,-307.0,,,,-174.4,58.0,,,-134.0,-362.5,,False,False,False,True,,,,,,False,,,True,,False,True,,False,True,False,False,False,,,,False,True,,,True,False,
36121,13,10.0,10.2,,10.0,5.0,,,,,,51.9,,,12.0,,12.5,11.6,,4.5,10.1,8.9,10.0,22.0,,,,,,,,18.0,4.1,,-3.0,-2.8,,-3.0,-8.0,,,,,,38.9,,,-1.0,,-0.5,-1.4,,-8.5,-2.9,-4.1,-3.0,9.0,,,,,,,,5.0,-8.9,,True,,False,False,,,,,,False,,,True,,True,True,,False,True,False,False,False,,,,,,,,False,False,
36123,13,6.0,6.0,,4.0,0.0,,,,,,32.6,,,10.0,,5.7,6.9,,1.3,2.4,,6.0,22.0,,,,,,,,7.0,1.6,,-7.0,-7.0,,-9.0,-13.0,,,,,,19.6,,,-3.0,,-7.3,-6.1,,-11.7,-10.6,,-7.0,9.0,,,,,,,,-6.0,-11.4,,True,,False,False,,,,,,False,,,True,,False,True,,False,False,,False,False,,,,,,,,True,False,
37001,380,260.0,269.5,,245.0,342.0,,,,,,126.8,,,187.0,,244.7,152.1,,242.3,301.7,176.8,344.0,232.0,,,,267.2,295.0,,,298.0,159.9,,-120.0,-110.5,,-135.0,-38.0,,,,,,-253.2,,,-193.0,,-135.3,-227.9,,-137.7,-78.3,-203.2,-36.0,-148.0,,,,-112.8,-85.0,,,-82.0,-220.1,,True,,False,True,,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,True,True,,,True,False,
37003,86,30.0,32.7,,33.0,29.0,,,,,,37.2,,,64.0,,36.4,28.4,,22.5,36.8,30.4,38.0,64.0,,,,,,,,39.0,22.4,,-56.0,-53.3,,-53.0,-57.0,,,,,,-48.8,,,-22.0,,-49.6,-57.6,,-63.5,-49.2,-55.6,-48.0,-22.0,,,,,,,,-47.0,-63.6,,True,,True,False,,,,,,True,,,True,,True,False,,False,True,True,True,True,,,,,,,,True,False,
37005,15,10.0,11.4,,7.0,0.0,,,,,,16.6,,,10.0,,7.5,6.1,,3.1,13.6,0.0,10.0,6.0,,,,,,,,1.0,5.2,,-5.0,-3.6,,-8.0,-15.0,,,,,,1.6,,,-5.0,,-7.5,-8.9,,-11.9,-1.4,-15.0,-5.0,-9.0,,,,,,,,-14.0,-9.8,,True,,False,False,,,,,,True,,,False,,False,False,,False,True,False,False,False,,,,,,,,False,False,
37007,21,27.0,26.2,,26.0,29.0,,,,,,38.1,,,40.0,,26.9,16.5,,7.1,24.7,0.0,29.0,25.0,,,,,,,,20.0,20.3,,6.0,5.2,,5.0,8.0,,,,,,17.1,,,19.0,,5.9,-4.5,,-13.9,3.7,-21.0,8.0,4.0,,,,,,,,-1.0,-0.7,,True,,True,False,,,,,,False,,,False,,True,True,,False,True,False,False,True,,,,,,,,True,True,
37009,41,36.0,36.5,,29.0,29.0,,,,,,29.3,,,21.0,,42.4,22.1,,16.1,29.8,23.2,47.0,54.0,,,,,,,,53.0,8.2,,-5.0,-4.5,,-12.0,-12.0,,,,,,-11.7,,,-20.0,,1.4,-18.9,,-24.9,-11.2,-17.8,6.0,13.0,,,,,,,,12.0,-32.8,,True,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,False,
37011,69,86.0,88.6,,32.0,27.0,,,,,,8.7,,,30.0,,94.4,21.4,,32.0,54.8,11.7,82.0,136.0,,,,,,,,104.0,34.1,,17.0,19.6,,-37.0,-42.0,,,,,,-60.3,,,-39.0,,25.4,-47.6,,-37.0,-14.2,-57.3,13.0,67.0,,,,,,,,35.0,-34.9,,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,True,False,,,,,,,,False,False,
37013,133,86.0,87.2,,75.0,57.0,,,,,,75.4,,,74.0,,74.6,31.5,,82.9,100.4,43.4,90.0,131.0,,,,81.6,,,,70.0,64.2,,-47.0,-45.8,,-58.0,-76.0,,,,,,-57.6,,,-59.0,,-58.4,-101.5,,-50.1,-32.6,-89.6,-43.0,-2.0,,,,-51.4,,,,-63.0,-68.8,,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,False,,,,False,False,
37015,29,33.0,33.6,,27.0,27.0,,,,,,36.4,,,18.0,,29.4,15.5,,13.4,29.3,0.0,34.0,39.0,,,,,,,,27.0,23.5,,4.0,4.6,,-2.0,-2.0,,,,,,7.4,,,-11.0,,0.4,-13.5,,-15.6,0.3,-29.0,5.0,10.0,,,,,,,,-2.0,-5.5,,False,,True,True,,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,,,,,True,False,
37017,54,38.0,36.5,,36.0,49.0,,,,,,30.5,,,41.0,,41.2,29.9,,21.6,41.7,0.0,34.0,69.0,,,,,,,,39.0,32.9,,-16.0,-17.5,,-18.0,-5.0,,,,,,-23.5,,,-13.0,,-12.8,-24.1,,-32.4,-12.3,-54.0,-20.0,15.0,,,,,,,,-15.0,-21.1,,False,,False,True,,,,,,False,,,True,,True,False,,False,True,False,False,True,,,,,,,,True,False,
37019,153,137.0,130.3,,118.0,168.0,,,,,,68.1,,,62.0,,134.5,54.6,,113.8,153.5,46.6,169.0,239.0,,,,118.3,180.0,,,152.0,53.1,,-16.0,-22.7,,-35.0,15.0,,,,,,-84.9,,,-91.0,,-18.5,-98.4,,-39.2,0.5,-106.4,16.0,86.0,,,,-34.7,27.0,,,-1.0,-99.9,,False,,False,True,,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,False,False,,,True,False,
37021,209,216.0,216.5,,216.0,238.0,,,,,,133.1,,,290.0,,205.4,179.2,,192.8,262.8,194.1,316.0,307.0,,,,219.7,266.0,,,199.0,124.2,,7.0,7.5,,7.0,29.0,,,,,,-75.9,,,81.0,,-3.6,-29.8,,-16.2,53.8,-14.9,107.0,98.0,,,,10.7,57.0,,,-10.0,-84.8,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,False,False,,,False,False,
37023,121,148.0,141.9,,136.0,223.0,,,,,,90.7,,,160.0,,149.7,77.6,,109.5,153.7,16.7,189.0,198.0,,,,130.1,,,,199.0,44.3,,27.0,20.9,,15.0,102.0,,,,,,-30.3,,,39.0,,28.7,-43.4,,-11.5,32.7,-104.3,68.0,77.0,,,,9.1,,,,78.0,-76.7,,True,,True,False,,,,,,False,,,False,,False,False,,True,False,False,False,False,,,,True,,,,False,False,
37025,215,156.0,155.7,,140.0,140.0,,,,,,134.9,,,290.0,,153.1,145.6,,131.0,207.6,105.1,168.0,223.0,,,,129.2,149.0,,,164.0,114.7,,-59.0,-59.3,,-75.0,-75.0,,,,,,-80.1,,,75.0,,-61.9,-69.4,,-84.0,-7.4,-109.9,-47.0,8.0,,,,-85.8,-66.0,,,-51.0,-100.3,,False,,False,False,,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,False,False,,,True,False,
37027,202,184.0,181.7,,152.0,286.0,,,,,,71.8,,,130.0,,198.3,72.0,,142.8,184.9,53.8,233.0,179.0,,,,161.3,,,,257.0,70.4,,-18.0,-20.3,,-50.0,84.0,,,,,,-130.2,,,-72.0,,-3.7,-130.0,,-59.2,-17.1,-148.2,31.0,-23.0,,,,-40.7,,,,55.0,-131.6,,False,,False,False,,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,False,,,,False,False,
37029,4,9.0,8.1,,7.0,0.0,,,,,,15.7,,,8.0,,8.7,6.4,,2.0,7.5,4.8,6.0,8.0,,,,,,,,13.0,3.1,,5.0,4.1,,3.0,-4.0,,,,,,11.7,,,4.0,,4.7,2.4,,-2.0,3.5,0.8,2.0,4.0,,,,,,,,9.0,-0.9,,True,,True,True,,,,,,False,,,True,,True,True,,True,True,True,True,True,,,,,,,,False,True,
37031,112,105.0,106.9,,94.0,139.0,,,,,,53.8,,,94.0,,109.7,31.4,,106.3,88.4,53.0,133.0,153.0,,,,,,,,96.0,43.5,,-7.0,-5.1,,-18.0,27.0,,,,,,-58.2,,,-18.0,,-2.3,-80.6,,-5.7,-23.6,-59.0,21.0,41.0,,,,,,,,-16.0,-68.5,,True,,False,False,,,,,,False,,,False,,True,False,,True,False,False,False,False,,,,,,,,False,False,
37033,62,58.0,60.2,,40.0,102.0,,,,,,40.0,,,25.0,,70.3,32.1,,29.5,58.3,28.2,106.0,7.0,,,,,,,,108.0,40.4,,-4.0,-1.8,,-22.0,40.0,,,,,,-22.0,,,-37.0,,8.3,-29.9,,-32.5,-3.7,-33.8,44.0,-55.0,,,,,,,,46.0,-21.6,,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,,,,,False,False,
37035,332,227.0,227.7,,221.0,290.0,,,,,,102.0,,,230.0,,221.5,73.4,,153.0,233.5,120.4,306.0,321.0,,,,203.0,236.0,,,280.0,88.8,,-105.0,-104.3,,-111.0,-42.0,,,,,,-230.0,,,-102.0,,-110.5,-258.6,,-179.0,-98.5,-211.6,-26.0,-11.0,,,,-129.0,-96.0,,,-52.0,-243.2,,True,,False,True,,,,,,False,,,True,,False,False,,False,True,False,True,True,,,,False,True,,,True,False,
37037,67,64.0,57.3,,57.0,70.0,,,,,,53.5,,,72.0,,56.0,39.2,,42.7,80.3,41.5,71.0,120.0,,,,62.5,,,,60.0,38.4,,-3.0,-9.7,,-10.0,3.0,,,,,,-13.5,,,5.0,,-11.0,-27.8,,-24.3,13.3,-25.5,4.0,53.0,,,,-4.5,,,,-7.0,-28.6,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,,,,False,False,
37039,27,31.0,30.2,,24.0,23.0,,,,,,40.0,,,24.0,,29.6,12.9,,17.6,34.0,8.5,29.0,65.0,,,,,,,,26.0,22.0,,4.0,3.2,,-3.0,-4.0,,,,,,13.0,,,-3.0,,2.6,-14.1,,-9.4,7.0,-18.5,2.0,38.0,,,,,,,,-1.0,-5.0,,True,,True,False,,,,,,False,,,True,,True,False,,False,False,False,True,False,,,,,,,,True,False,
37041,35,62.0,65.2,,43.0,45.0,,,,,,31.5,,,16.0,,65.1,13.6,,43.1,46.8,10.3,71.0,53.0,,,,,,,,52.0,18.4,,27.0,30.2,,8.0,10.0,,,,,,-3.5,,,-19.0,,30.1,-21.4,,8.1,11.8,-24.7,36.0,18.0,,,,,,,,17.0,-16.6,,False,,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,True,,,,,,,,True,True,
37043,20,22.0,21.9,,14.0,15.0,,,,,,33.6,,,6.0,,18.0,4.0,,12.1,13.8,11.1,26.0,30.0,,,,,,,,17.0,4.3,,2.0,1.9,,-6.0,-5.0,,,,,,13.6,,,-14.0,,-2.0,-16.0,,-7.9,-6.2,-8.9,6.0,10.0,,,,,,,,-3.0,-15.7,,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,False,
37045,191,226.0,225.8,,201.0,213.0,,,,,,123.5,,,152.0,,242.6,110.1,,198.1,204.8,165.1,276.0,540.0,,,,199.3,,,,245.0,112.1,,35.0,34.8,,10.0,22.0,,,,,,-67.5,,,-39.0,,51.6,-80.9,,7.1,13.8,-25.9,85.0,349.0,,,,8.3,,,,54.0,-78.9,,True,,True,True,,,,,,False,,,False,,False,False,,True,True,True,False,False,,,,True,,,,False,False,
37047,73,76.0,73.7,,56.0,53.0,,,,,,48.3,,,60.0,,83.7,52.0,,46.8,72.1,35.0,77.0,156.0,,,,79.6,,,,88.0,45.5,,3.0,0.7,,-17.0,-20.0,,,,,,-24.7,,,-13.0,,10.7,-21.0,,-26.2,-0.9,-38.0,4.0,83.0,,,,6.6,,,,15.0,-27.5,,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,False,,,,False,False,
37049,145,160.0,162.0,,154.0,170.0,,,,,,128.0,,,159.0,,181.1,81.5,,89.0,133.4,153.0,206.0,472.0,,,,149.4,,,,215.0,99.9,,15.0,17.0,,9.0,25.0,,,,,,-17.0,,,14.0,,36.1,-63.5,,-56.0,-11.6,8.0,61.0,327.0,,,,4.4,,,,70.0,-45.1,,False,,True,False,,,,,,False,,,True,,False,False,,False,True,True,False,False,,,,True,,,,False,False,
37051,392,306.0,299.6,,300.0,343.0,,,,,,184.4,,,312.0,,297.2,259.2,,257.2,345.7,314.8,322.0,342.0,,,,300.9,289.0,,,328.0,201.8,,-86.0,-92.4,,-92.0,-49.0,,,,,,-207.6,,,-80.0,,-94.8,-132.8,,-134.8,-46.3,-77.2,-70.0,-50.0,,,,-91.1,-103.0,,,-64.0,-190.2,,False,,False,True,,,,,,False,,,True,,False,False,,False,True,True,True,True,,,,False,False,,,True,False,
37053,10,14.0,16.8,,14.0,7.0,,,,,,38.9,,,30.0,,16.8,10.3,,6.0,13.4,15.8,12.0,29.0,,,,,,,,22.0,13.0,,4.0,6.8,,4.0,-3.0,,,,,,28.9,,,20.0,,6.8,0.3,,-4.0,3.4,5.8,2.0,19.0,,,,,,,,12.0,3.0,,False,,False,True,,,,,,False,,,False,,False,True,,True,True,False,True,False,,,,,,,,False,True,
37055,19,17.0,16.8,,17.0,14.0,,,,,,36.8,,,30.0,,16.9,11.8,,9.8,23.2,18.6,21.0,9.0,,,,,,,,16.0,9.0,,-2.0,-2.2,,-2.0,-5.0,,,,,,17.8,,,11.0,,-2.1,-7.2,,-9.2,4.2,-0.4,2.0,-10.0,,,,,,,,-3.0,-10.0,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,True,False,False,,,,,,,,False,False,
37057,230,216.0,215.4,,209.0,245.0,,,,,,134.3,,,209.0,,217.7,131.6,,206.3,229.9,132.5,278.0,360.0,,,,196.4,229.0,,,237.0,94.0,,-14.0,-14.6,,-21.0,15.0,,,,,,-95.7,,,-21.0,,-12.3,-98.4,,-23.7,-0.1,-97.5,48.0,130.0,,,,-33.6,-1.0,,,7.0,-136.0,,False,,False,False,,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,False,True,,,True,False,
37059,65,37.0,38.1,,38.0,46.0,,,,,,39.6,,,50.0,,38.4,20.6,,23.9,47.1,25.5,48.0,77.0,,,,,,,,40.0,18.8,,-28.0,-26.9,,-27.0,-19.0,,,,,,-25.4,,,-15.0,,-26.6,-44.4,,-41.1,-17.9,-39.5,-17.0,12.0,,,,,,,,-25.0,-46.2,,True,,True,True,,,,,,True,,,True,,True,False,,False,True,False,True,True,,,,,,,,True,False,
37061,104,119.0,120.2,,91.0,169.0,,,,,,65.4,,,80.0,,113.5,59.5,,46.3,101.5,0.7,134.0,201.0,,,,102.3,,,,177.0,36.2,,15.0,16.2,,-13.0,65.0,,,,,,-38.6,,,-24.0,,9.5,-44.5,,-57.7,-2.5,-103.3,30.0,97.0,,,,-1.7,,,,73.0,-67.8,,False,,True,False,,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,True,,,,False,False,
37063,282,291.0,277.1,316.1,273.0,339.0,,,,,,128.8,,,249.0,,276.0,119.1,,252.6,347.8,54.7,335.0,455.0,,,,269.5,284.0,,,295.0,150.2,,9.0,-4.9,34.1,-9.0,57.0,,,,,,-153.2,,,-33.0,,-6.0,-162.9,,-29.4,65.8,-227.3,53.0,173.0,,,,-12.5,2.0,,,13.0,-131.8,,True,False,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,False,True,,,False,False,
37065,187,133.0,133.4,,118.0,115.0,,,,,,86.4,,,67.0,,121.8,60.9,,122.0,144.7,65.2,163.0,165.0,,,,127.2,,,,149.0,76.4,,-54.0,-53.6,,-69.0,-72.0,,,,,,-100.6,,,-120.0,,-65.2,-126.1,,-65.0,-42.3,-121.8,-24.0,-22.0,,,,-59.8,,,,-38.0,-110.6,,True,,False,False,,,,,,False,,,False,,False,False,,False,True,False,True,True,,,,False,,,,True,False,
37067,444,312.0,313.0,,300.0,319.0,,,,,,171.7,,,372.0,,296.0,164.9,,300.1,387.1,145.1,434.0,307.0,,,,296.6,354.0,,,345.0,143.3,,-132.0,-131.0,,-144.0,-125.0,,,,,,-272.3,,,-72.0,,-148.0,-279.1,,-143.9,-56.9,-298.9,-10.0,-137.0,,,,-147.4,-90.0,,,-99.0,-300.7,,True,,False,True,,,,,,False,,,True,,False,False,,False,True,False,True,False,,,,False,True,,,True,False,
37069,31,75.0,74.7,,67.0,101.0,,,,,,49.8,,,69.0,,79.7,26.4,,37.4,67.5,34.0,100.0,104.0,,,,67.1,,,,99.0,30.3,,44.0,43.7,,36.0,70.0,,,,,,18.8,,,38.0,,48.7,-4.6,,6.4,36.5,3.0,69.0,73.0,,,,36.1,,,,68.0,-0.7,,True,,True,False,,,,,,True,,,True,,False,True,,True,True,True,False,False,,,,True,,,,False,True,
37071,551,493.0,485.9,,425.0,637.0,,,,,,198.5,,,345.0,,527.3,184.7,,410.0,449.9,279.7,662.0,558.0,,,,424.6,608.0,,,557.0,208.4,,-58.0,-65.1,,-126.0,86.0,,,,,,-352.5,,,-206.0,,-23.7,-366.3,,-141.0,-101.1,-271.3,111.0,7.0,,,,-126.4,57.0,,,6.0,-342.6,,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,True,,,,False,True,,,True,False,
37073,5,10.0,8.9,,7.0,7.0,,,,,,25.2,,,11.0,,11.9,7.9,,2.1,6.2,5.3,7.0,16.0,,,,,,,,13.0,5.2,,5.0,3.9,,2.0,2.0,,,,,,20.2,,,6.0,,6.9,2.9,,-2.9,1.2,0.3,2.0,11.0,,,,,,,,8.0,0.2,,True,,True,True,,,,,,False,,,False,,False,True,,True,True,True,True,False,,,,,,,,False,True,
37075,16,36.0,33.7,,19.0,26.0,,,,,,10.8,,,8.0,,41.9,9.1,,19.2,28.2,13.6,32.0,55.0,,,,,,,,24.0,17.7,,20.0,17.7,,3.0,10.0,,,,,,-5.2,,,-8.0,,25.9,-6.9,,3.2,12.2,-2.4,16.0,39.0,,,,,,,,8.0,1.7,,True,,True,True,,,,,,True,,,True,,False,True,,True,True,True,True,False,,,,,,,,True,True,
37077,73,41.0,41.2,,41.0,43.0,,,,,,54.9,,,75.0,,41.4,29.9,,28.6,61.4,7.9,40.0,100.0,,,,39.9,,,,38.0,31.7,,-32.0,-31.8,,-32.0,-30.0,,,,,,-18.1,,,2.0,,-31.6,-43.1,,-44.4,-11.6,-65.1,-33.0,27.0,,,,-33.1,,,,-35.0,-41.3,,True,,False,True,,,,,,True,,,True,,True,False,,False,True,False,False,True,,,,False,,,,False,False,
37079,97,79.0,77.3,,52.0,77.0,,,,,,50.9,,,26.0,,77.9,21.9,,36.6,63.2,40.3,104.0,112.0,,,,,,,,72.0,40.7,,-18.0,-19.7,,-45.0,-20.0,,,,,,-46.1,,,-71.0,,-19.1,-75.1,,-60.4,-33.8,-56.7,7.0,15.0,,,,,,,,-25.0,-56.3,,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,True,,,,,,,,False,False,
37081,666,653.0,664.8,613.5,608.0,809.0,,,,,,428.7,,,466.0,,595.3,316.7,,603.2,725.1,526.2,851.0,1007.0,,,,598.9,806.0,,,608.0,165.7,,-13.0,-1.2,-52.5,-58.0,143.0,,,,,,-237.3,,,-200.0,,-70.7,-349.3,,-62.8,59.1,-139.8,185.0,341.0,,,,-67.1,140.0,,,-58.0,-500.3,,True,False,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,False,False,,,False,False,
