,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
27061,385,148.0,159.2,,137.0,179.0,,,,,,58.0,,205.4,186.7,,39.0,124.9,249.9,,83.4,,,,,213.0,149.2,-237.0,-225.8,,-248.0,-206.0,,,,,,-327.0,,-179.6,-198.3,,-346.0,-260.1,-135.1,,-301.6,,,,,-172.0,-235.8,True,,False,True,,,,,,False,,True,True,,False,False,True,,False,,,,,True,True
27063,59,100.0,97.1,,65.0,22.0,,,,,,25.0,,69.5,24.6,,35.2,67.8,35.0,,253.5,,,,,150.0,87.6,41.0,38.1,,6.0,-37.0,,,,,,-34.0,,10.5,-34.4,,-23.8,8.8,-24.0,,194.5,,,,,91.0,28.6,True,,True,True,,,,,,True,,True,True,,True,True,True,,False,,,,,False,True
27065,77,88.0,82.4,,82.0,153.0,,,,,,27.0,,93.0,61.6,,16.5,59.3,70.2,,70.5,,,,,118.0,93.8,11.0,5.4,,5.0,76.0,,,,,,-50.0,,16.0,-15.4,,-60.5,-17.7,-6.8,,-6.5,,,,,41.0,16.8,True,,True,False,,,,,,False,,False,False,,False,False,True,,True,,,,,False,False
27067,572,156.0,147.9,,153.0,,,,,,,356.0,,187.1,151.2,,56.0,197.7,35.9,,138.7,,,,,246.0,177.3,-416.0,-424.1,,-419.0,,,,,,,-216.0,,-384.9,-420.8,,-516.0,-374.3,-536.1,,-433.3,,,,,-326.0,-394.7,False,,False,,,,,,,True,,True,False,,False,True,False,,False,,,,,True,True
27069,13,0.0,0.0,,0.0,0.0,,,,,,0.0,,4.6,2.2,,0.5,1.7,,,0.1,,,,,0.0,6.5,-13.0,-13.0,,-13.0,-13.0,,,,,,-13.0,,-8.4,-10.8,,-12.5,-11.3,,,-12.9,,,,,-13.0,-6.5,False,,False,False,,,,,,False,,True,True,,True,True,,,True,,,,,False,True
27071,59,28.0,28.2,,28.0,0.0,,,,,,8.0,,14.3,29.8,,6.8,32.6,32.0,,42.2,,,,,47.0,30.0,-31.0,-30.8,,-31.0,-59.0,,,,,,-51.0,,-44.7,-29.2,,-52.2,-26.4,-27.0,,-16.8,,,,,-12.0,-29.0,True,,False,False,,,,,,False,,False,True,,False,True,True,,True,,,,,True,True
27073,78,64.0,65.8,,55.0,17.0,,,,,,8.0,,79.1,15.9,,8.9,48.3,,,80.3,,,,,94.0,63.5,-14.0,-12.2,,-23.0,-61.0,,,,,,-70.0,,1.1,-62.1,,-69.1,-29.7,,,2.3,,,,,16.0,-14.5,True,,False,False,,,,,,False,,True,False,,False,False,,,True,,,,,False,False
27075,48,24.0,25.6,,16.0,0.0,,,,,,8.0,,13.6,22.1,,9.1,17.5,,,38.3,,,,,16.0,31.3,-24.0,-22.4,,-32.0,-48.0,,,,,,-40.0,,-34.4,-25.9,,-38.9,-30.5,,,-9.7,,,,,-32.0,-16.7,True,,False,False,,,,,,False,,False,False,,False,False,,,True,,,,,False,True
27077,21,8.0,8.7,,5.0,0.0,,,,,,0.0,,16.6,7.6,,,3.2,,,5.3,,,,,5.0,8.3,-13.0,-12.3,,-16.0,-21.0,,,,,,-21.0,,-4.4,-13.4,,,-17.8,,,-15.7,,,,,-16.0,-12.7,True,,False,False,,,,,,False,,True,False,,,False,,,False,,,,,False,True
27079,139,60.0,71.9,,60.0,32.0,,,,,,101.0,,198.9,79.1,,24.1,58.8,141.3,,13.3,,,,,29.0,84.5,-79.0,-67.1,,-79.0,-107.0,,,,,,-38.0,,59.9,-59.9,,-114.9,-80.2,2.3,,-125.7,,,,,-110.0,-54.5,True,,False,False,,,,,,True,,True,True,,False,False,True,,False,,,,,False,True
27081,60,88.0,80.9,,34.0,28.0,,,,,,12.0,,59.3,17.8,,24.6,60.0,23.3,,5.1,,,,,68.0,89.1,28.0,20.9,,-26.0,-32.0,,,,,,-48.0,,-0.7,-42.2,,-35.4,0.0,-36.7,,-54.9,,,,,8.0,29.1,True,,True,False,,,,,,False,,True,False,,False,True,False,,False,,,,,True,False
27083,271,168.0,166.7,,168.0,282.0,,,,,,206.0,,173.7,49.1,,71.6,166.0,0.0,,80.9,,,,,154.0,192.7,-103.0,-104.3,,-103.0,11.0,,,,,,-65.0,,-97.3,-221.9,,-199.4,-105.0,-271.0,,-190.1,,,,,-117.0,-78.3,False,,False,True,,,,,,True,,True,False,,False,False,False,,False,,,,,False,True
27085,117,116.0,91.1,,110.0,13.0,,,,,,168.0,,255.5,152.2,,44.9,110.4,232.2,,4.3,,,,,110.0,135.8,-1.0,-25.9,,-7.0,-104.0,,,,,,51.0,,138.5,35.2,,-72.1,-6.6,115.2,,-112.7,,,,,-7.0,18.8,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,False
27087,46,16.0,15.0,,8.0,0.0,,,,,,8.0,,19.3,10.0,,4.0,5.8,,,10.1,,,,,11.0,16.1,-30.0,-31.0,,-38.0,-46.0,,,,,,-38.0,,-26.7,-36.0,,-42.0,-40.2,,,-35.9,,,,,-35.0,-29.9,False,,False,False,,,,,,False,,True,False,,False,False,,,False,,,,,False,True
27089,34,8.0,8.3,,7.0,0.0,,,,,,8.0,,7.7,11.7,,4.8,4.4,,,5.4,,,,,10.0,9.7,-26.0,-25.7,,-27.0,-34.0,,,,,,-26.0,,-26.3,-22.3,,-29.2,-29.6,,,-28.6,,,,,-24.0,-24.3,True,,False,False,,,,,,False,,False,True,,False,False,,,False,,,,,True,True
27091,275,180.0,192.0,,168.0,61.0,,,,,,94.0,,177.1,44.3,,136.5,212.5,177.2,,61.2,,,,,292.0,182.8,-95.0,-83.0,,-107.0,-214.0,,,,,,-181.0,,-97.9,-230.7,,-138.5,-62.5,-97.8,,-213.8,,,,,17.0,-92.2,True,,False,False,,,,,,False,,False,False,,False,True,False,,False,,,,,True,True
27093,129,124.0,125.0,,123.0,240.0,,,,,,81.0,,243.0,79.0,,76.3,109.6,141.6,,133.4,,,,,183.0,120.0,-5.0,-4.0,,-6.0,111.0,,,,,,-48.0,,114.0,-50.0,,-52.7,-19.4,12.6,,4.4,,,,,54.0,-9.0,True,,False,False,,,,,,False,,False,False,,False,False,False,,True,,,,,False,False
27095,201,52.0,57.5,,57.0,73.0,,,,,,59.0,,196.3,97.1,,24.4,64.2,102.0,,41.6,,,,,60.0,57.4,-149.0,-143.5,,-144.0,-128.0,,,,,,-142.0,,-4.7,-103.9,,-176.6,-136.8,-99.0,,-159.4,,,,,-141.0,-143.6,True,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,True,True
27097,367,116.0,98.3,,120.0,300.0,,,,,,158.0,,270.9,118.0,,45.8,119.2,191.1,,135.2,,,,,127.0,113.2,-251.0,-268.7,,-247.0,-67.0,,,,,,-209.0,,-96.1,-249.0,,-321.2,-247.8,-175.9,,-231.8,,,,,-240.0,-253.8,False,,True,True,,,,,,True,,True,True,,False,True,True,,True,,,,,True,False
27099,210,184.0,174.7,,178.0,384.0,,,,,,288.0,,189.3,79.8,,61.6,252.1,3.8,,130.1,133.0,,,,238.0,207.5,-26.0,-35.3,,-32.0,174.0,,,,,,78.0,,-20.7,-130.2,,-148.4,42.1,-206.2,,-79.9,-77.0,,,,28.0,-2.5,False,,False,False,,,,,,False,,True,False,,False,False,False,,False,False,,,,False,True
27101,91,20.0,23.3,,11.0,0.0,,,,,,12.0,,5.7,16.0,,4.3,24.8,28.6,,1.0,,,,,92.0,11.8,-71.0,-67.7,,-80.0,-91.0,,,,,,-79.0,,-85.3,-75.0,,-86.7,-66.2,-62.4,,-90.0,,,,,1.0,-79.2,True,,False,False,,,,,,False,,False,False,,False,True,True,,False,,,,,True,False
27103,167,88.0,82.2,,86.0,78.0,,,,,,160.0,,179.9,86.8,,32.7,83.9,125.7,,42.4,,,,,76.0,103.7,-79.0,-84.8,,-81.0,-89.0,,,,,,-7.0,,12.9,-80.2,,-134.3,-83.1,-41.3,,-124.6,,,,,-91.0,-63.3,False,,False,False,,,,,,True,,True,False,,False,False,True,,False,,,,,False,True
27105,180,80.0,79.6,,78.0,,,,,,,189.0,,114.3,51.2,,25.1,105.1,4.9,,74.1,45.0,,,,1.0,106.0,-100.0,-100.4,,-102.0,,,,,,,9.0,,-65.7,-128.8,,-154.9,-74.9,-175.1,,-105.9,-135.0,,,,-179.0,-74.0,False,,False,,,,,,,True,,True,False,,False,True,False,,False,False,,,,False,True
27107,39,12.0,13.4,,8.0,0.0,,,,,,25.0,,11.6,9.2,,5.1,3.1,,,0.0,,,,,28.0,16.0,-27.0,-25.6,,-31.0,-39.0,,,,,,-14.0,,-27.4,-29.8,,-33.9,-35.9,,,-39.0,,,,,-11.0,-23.0,True,,False,False,,,,,,True,,False,False,,False,False,,,False,,,,,True,True
27109,762,412.0,405.7,,385.0,319.0,,,,,,892.0,,383.0,219.5,,261.7,459.4,316.2,,195.4,321.7,445.0,,,658.0,476.0,-350.0,-356.3,,-377.0,-443.0,,,,,,130.0,,-379.0,-542.5,,-500.3,-302.6,-445.8,,-566.6,-440.3,-317.0,,,-104.0,-286.0,False,,False,False,,,,,,True,,False,False,,False,True,False,,False,False,True,,,True,True
27111,317,184.0,167.2,,173.0,144.0,,,,,,244.0,,219.1,239.0,,85.8,171.0,294.7,,157.9,,,,,437.0,206.1,-133.0,-149.8,,-144.0,-173.0,,,,,,-73.0,,-97.9,-78.0,,-231.2,-146.0,-22.3,,-159.1,,,,,120.0,-110.9,False,,False,False,,,,,,True,,True,True,,False,False,True,,False,,,,,True,True
27113,49,24.0,21.7,,24.0,31.0,,,,,,35.0,,17.3,26.6,,14.3,31.8,63.6,,24.4,,,,,123.0,22.4,-25.0,-27.3,,-25.0,-18.0,,,,,,-14.0,,-31.7,-22.4,,-34.7,-17.2,14.6,,-24.6,,,,,74.0,-26.6,False,,False,True,,,,,,True,,False,True,,False,True,True,,True,,,,,False,False
27115,256,252.0,240.7,,236.0,268.0,,,,,,57.0,,340.5,95.7,,465.5,261.2,82.6,,308.8,,,,,616.0,224.6,-4.0,-15.3,,-20.0,12.0,,,,,,-199.0,,84.5,-160.3,,209.5,5.2,-173.4,,52.8,,,,,360.0,-31.4,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,False
27117,115,32.0,35.3,,23.0,0.0,,,,,,50.0,,23.1,34.4,,10.3,35.0,0.0,,12.5,,,,,53.0,33.2,-83.0,-79.7,,-92.0,-115.0,,,,,,-65.0,,-91.9,-80.6,,-104.7,-80.0,-115.0,,-102.5,,,,,-62.0,-81.8,True,,False,False,,,,,,True,,False,True,,False,True,False,,False,,,,,True,True
27119,210,132.0,143.6,,112.0,97.0,,,,,,91.0,,161.3,120.7,,37.4,102.0,145.5,,82.3,,,,,187.0,142.7,-78.0,-66.4,,-98.0,-113.0,,,,,,-119.0,,-48.7,-89.3,,-172.6,-108.0,-64.5,,-127.7,,,,,-23.0,-67.3,True,,False,False,,,,,,False,,True,False,,False,False,True,,False,,,,,True,True
27121,51,48.0,47.0,,42.0,17.0,,,,,,45.0,,27.9,30.3,,11.3,40.1,,,48.0,,,,,81.0,43.6,-3.0,-4.0,,-9.0,-34.0,,,,,,-6.0,,-23.1,-20.7,,-39.7,-10.9,,,-3.0,,,,,30.0,-7.4,False,,False,False,,,,,,False,,False,False,,False,False,,,False,,,,,False,False
27123,2653,1692.0,1648.8,1527.1,1520.0,1094.0,,,,,,1414.0,,1557.6,901.7,,944.7,1587.5,121.4,,788.8,1503.7,1658.0,,,1627.0,2116.8,-961.0,-1004.2,-1125.9,-1133.0,-1559.0,,,,,,-1239.0,,-1095.4,-1751.3,,-1708.3,-1065.5,-2531.6,,-1864.2,-1149.3,-995.0,,,-1026.0,-536.2,False,False,False,False,,,,,,False,,False,False,,False,False,False,,False,False,False,,,False,True
27125,19,4.0,3.6,,4.0,0.0,,,,,,4.0,,6.0,8.6,,4.6,8.2,,,0.7,,,,,10.0,8.8,-15.0,-15.4,,-15.0,-19.0,,,,,,-15.0,,-13.0,-10.4,,-14.4,-10.8,,,-18.3,,,,,-9.0,-10.2,False,,False,False,,,,,,False,,True,True,,True,True,,,False,,,,,True,True
27127,108,184.0,187.5,,147.0,178.0,,,,,,70.0,,138.2,47.9,,504.8,101.9,104.7,,23.9,,,,,292.0,205.9,76.0,79.5,,39.0,70.0,,,,,,-38.0,,30.2,-60.1,,396.8,-6.1,-3.3,,-84.0,,,,,184.0,97.9,False,,True,True,,,,,,True,,True,True,,False,True,True,,False,,,,,False,False
27129,99,76.0,73.3,,71.0,65.0,,,,,,49.0,,170.7,43.9,,75.8,63.8,79.6,,53.7,,,,,94.0,70.1,-23.0,-25.7,,-28.0,-34.0,,,,,,-50.0,,71.7,-55.1,,-23.2,-35.2,-19.4,,-45.3,,,,,-5.0,-28.9,False,,False,False,,,,,,False,,False,False,,False,False,True,,False,,,,,True,False
27131,258,168.0,161.8,,161.0,60.0,,,,,,327.0,,283.1,86.1,,49.6,163.6,132.7,,100.0,163.3,,,,166.0,194.4,-90.0,-96.2,,-97.0,-198.0,,,,,,69.0,,25.1,-171.9,,-208.4,-94.4,-125.3,,-158.0,-94.7,,,,-92.0,-63.6,False,,False,False,,,,,,True,,True,False,,False,False,False,,False,False,,,,False,True
27133,136,68.0,68.6,,66.0,41.0,,,,,,35.0,,80.5,34.7,,20.7,70.6,22.2,,106.3,,,,,75.0,79.4,-68.0,-67.4,,-70.0,-95.0,,,,,,-101.0,,-55.5,-101.3,,-115.3,-65.4,-113.8,,-29.7,,,,,-61.0,-56.6,True,,False,False,,,,,,False,,True,False,,False,True,False,,True,,,,,True,True
27135,71,32.0,43.3,,38.0,31.0,,,,,,16.0,,112.8,61.0,,23.8,53.3,36.9,,92.6,,,,,36.0,38.4,-39.0,-27.7,,-33.0,-40.0,,,,,,-55.0,,41.8,-10.0,,-47.2,-17.7,-34.1,,21.6,,,,,-35.0,-32.6,True,,True,False,,,,,,False,,False,True,,False,True,True,,True,,,,,True,True
27137,1222,796.0,804.3,,800.0,1845.0,,,,,,638.0,,777.8,1100.7,,1156.8,741.1,1217.6,,1048.4,559.4,2266.0,,,1011.0,903.7,-426.0,-417.7,,-422.0,623.0,,,,,,-584.0,,-444.2,-121.3,,-65.2,-480.9,-4.4,,-173.6,-662.6,1044.0,,,-211.0,-318.3,True,,True,False,,,,,,False,,False,True,,True,False,True,,True,False,False,,,True,True
27139,726,560.0,580.7,,584.0,801.0,,,,,,658.0,,579.9,341.2,,496.2,570.2,736.3,,261.5,291.6,732.0,,,887.0,668.2,-166.0,-145.3,,-142.0,75.0,,,,,,-68.0,,-146.1,-384.8,,-229.8,-155.8,10.3,,-464.5,-434.4,6.0,,,161.0,-57.8,True,,True,True,,,,,,True,,True,False,,False,True,True,,False,False,True,,,True,True
27141,420,284.0,273.5,,301.0,614.0,,,,,,337.0,,411.9,299.5,,203.6,300.1,304.3,,292.6,277.3,,,,399.0,340.9,-136.0,-146.5,,-119.0,194.0,,,,,,-83.0,,-8.1,-120.5,,-216.4,-119.9,-115.7,,-127.4,-142.7,,,,-21.0,-79.1,False,,True,False,,,,,,True,,True,True,,False,True,True,,True,False,,,,True,True
27143,63,84.0,94.6,,55.0,50.0,,,,,,49.0,,47.3,39.5,,48.3,60.6,49.7,,3.8,,,,,207.0,79.1,21.0,31.6,,-8.0,-13.0,,,,,,-14.0,,-15.7,-23.5,,-14.7,-2.4,-13.3,,-59.2,,,,,144.0,16.1,False,,True,True,,,,,,True,,True,False,,True,True,True,,False,,,,,False,True
27145,1446,740.0,722.5,,721.0,,,,,,,1403.0,,546.5,433.6,,777.9,981.7,291.4,,458.8,580.2,1301.0,,,1047.0,861.4,-706.0,-723.5,,-725.0,,,,,,,-43.0,,-899.5,-1012.4,,-668.1,-464.3,-1154.6,,-987.2,-865.8,-145.0,,,-399.0,-584.6,False,,False,,,,,,,True,,False,False,,True,True,False,,False,False,True,,,True,True
27147,196,80.0,71.7,,99.0,107.0,,,,,,193.0,,198.7,88.7,,50.6,91.2,173.9,,121.1,,,,,49.0,103.0,-116.0,-124.3,,-97.0,-89.0,,,,,,-3.0,,2.7,-107.3,,-145.4,-104.8,-22.1,,-74.9,,,,,-147.0,-93.0,False,,True,True,,,,,,True,,True,True,,False,True,True,,True,,,,,False,True
27149,68,24.0,28.9,,28.0,52.0,,,,,,140.0,,31.7,32.0,,22.5,32.9,,,4.2,,,,,16.0,38.1,-44.0,-39.1,,-40.0,-16.0,,,,,,72.0,,-36.3,-36.0,,-45.5,-35.1,,,-63.8,,,,,-52.0,-29.9,True,,True,True,,,,,,False,,True,True,,False,True,,,False,,,,,False,True
27151,74,88.0,89.4,,81.0,128.0,,,,,,58.0,,123.2,28.8,,23.6,68.3,65.2,,57.6,,,,,70.0,92.0,14.0,15.4,,7.0,54.0,,,,,,-16.0,,49.2,-45.2,,-50.4,-5.7,-8.8,,-16.4,,,,,-4.0,18.0,False,,True,False,,,,,,False,,False,False,,False,True,True,,False,,,,,True,False
27153,193,40.0,42.3,,39.0,28.0,,,,,,156.0,,106.5,41.3,,10.9,63.8,20.5,,19.9,,,,,97.0,39.2,-153.0,-150.7,,-154.0,-165.0,,,,,,-37.0,,-86.5,-151.7,,-182.1,-129.2,-172.5,,-173.1,,,,,-96.0,-153.8,True,,False,False,,,,,,True,,True,True,,False,True,False,,False,,,,,True,False
27155,22,4.0,1.7,,4.0,0.0,,,,,,19.0,,4.9,3.7,,2.6,5.5,,,5.5,,,,,3.0,13.4,-18.0,-20.3,,-18.0,-22.0,,,,,,-3.0,,-17.1,-18.3,,-19.4,-16.5,,,-16.5,,,,,-19.0,-8.6,False,,False,False,,,,,,True,,True,False,,False,True,,,True,,,,,False,True
27157,141,100.0,102.8,,101.0,167.0,,,,,,73.0,,212.6,79.2,,58.8,85.0,161.8,,106.1,,,,,129.0,140.4,-41.0,-38.2,,-40.0,26.0,,,,,,-68.0,,71.6,-61.8,,-82.2,-56.0,20.8,,-34.9,,,,,-12.0,-0.6,True,,True,True,,,,,,False,,False,False,,False,False,True,,True,,,,,True,True
27159,109,16.0,12.9,,17.0,46.0,,,,,,50.0,,12.5,34.8,,10.4,26.2,,,13.9,,,,,28.0,18.1,-93.0,-96.1,,-92.0,-63.0,,,,,,-59.0,,-96.5,-74.2,,-98.6,-82.8,,,-95.1,,,,,-81.0,-90.9,False,,True,True,,,,,,True,,False,True,,False,True,,,False,,,,,True,True
27161,479,136.0,148.7,,183.0,220.0,,,,,,64.0,,328.7,102.3,,955.9,360.6,224.0,,76.5,,,,,311.0,184.9,-343.0,-330.3,,-296.0,-259.0,,,,,,-415.0,,-150.3,-376.7,,476.9,-118.4,-255.0,,-402.5,,,,,-168.0,-294.1,True,,True,True,,,,,,False,,True,False,,False,True,True,,False,,,,,True,True
27163,1490,660.0,722.3,,647.0,153.0,,,,,,617.0,,657.6,711.4,,665.5,670.1,836.5,,297.6,688.0,519.0,,,847.0,982.8,-830.0,-767.7,,-843.0,-1337.0,,,,,,-873.0,,-832.4,-778.6,,-824.5,-819.9,-653.5,,-1192.4,-802.0,-971.0,,,-643.0,-507.2,True,,False,False,,,,,,False,,False,True,,True,True,True,,False,True,False,,,True,True
27165,60,108.0,111.9,,75.0,0.0,,,,,,40.0,,79.6,23.9,,81.1,114.2,0.1,,67.1,,,,,19.0,130.6,48.0,51.9,,15.0,-60.0,,,,,,-20.0,,19.6,-36.1,,21.1,54.2,-59.9,,7.1,,,,,-41.0,70.6,False,,True,False,,,,,,True,,True,True,,True,False,False,,True,,,,,True,False
27167,60,0.0,0.5,,0.0,0.0,,,,,,39.0,,3.6,7.6,,8.5,1.1,,,0.6,,,,,0.0,8.4,-60.0,-59.5,,-60.0,-60.0,,,,,,-21.0,,-56.4,-52.4,,-51.5,-58.9,,,-59.4,,,,,-60.0,-51.6,True,,False,False,,,,,,True,,True,True,,True,True,,,True,,,,,False,True
27169,314,720.0,665.8,,657.0,2580.0,,,,,,367.0,,745.1,278.7,,779.2,369.1,138.9,,0.0,,,,,530.0,772.7,406.0,351.8,,343.0,2266.0,,,,,,53.0,,431.1,-35.3,,465.2,55.1,-175.1,,-314.0,,,,,216.0,458.7,True,,True,False,,,,,,True,,False,True,,False,True,True,,True,,,,,True,False
27171,701,320.0,281.5,,306.0,136.0,,,,,,602.0,,476.0,425.0,,164.1,357.9,417.3,,219.5,275.2,297.0,,,369.0,414.7,-381.0,-419.5,,-395.0,-565.0,,,,,,-99.0,,-225.0,-276.0,,-536.9,-343.1,-283.7,,-481.5,-425.8,-404.0,,,-332.0,-286.3,False,,False,False,,,,,,True,,True,True,,False,True,True,,False,False,False,,,True,True
27173,115,96.0,82.1,,81.0,84.0,,,,,,27.0,,78.9,41.4,,98.7,91.1,29.9,,27.3,,,,,125.0,119.1,-19.0,-32.9,,-34.0,-31.0,,,,,,-88.0,,-36.1,-73.6,,-16.3,-23.9,-85.1,,-87.7,,,,,10.0,4.1,False,,False,False,,,,,,False,,False,False,,True,False,False,,False,,,,,True,True
28001,123,232.0,219.8,,138.0,472.0,,,,,,130.0,,219.2,121.1,,55.9,135.3,0.6,,12.8,,,,,141.0,275.5,109.0,96.8,,15.0,349.0,,,,,,7.0,,96.2,-1.9,,-67.1,12.3,-122.4,,-110.2,,,,,18.0,152.5,True,,True,False,,,,,,True,,True,True,,True,True,False,,False,,,,,True,False
28003,176,172.0,160.3,,143.0,0.0,,,,,,330.0,,229.8,137.2,,108.8,145.1,57.8,,83.0,,,,,113.0,276.0,-4.0,-15.7,,-33.0,-176.0,,,,,,154.0,,53.8,-38.8,,-67.2,-30.9,-118.2,,-93.0,,,,,-63.0,100.0,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,False
28005,104,84.0,86.6,,37.0,0.0,,,,,,36.0,,59.8,31.8,,14.3,49.1,12.9,,34.0,,,,,74.0,114.4,-20.0,-17.4,,-67.0,-104.0,,,,,,-68.0,,-44.2,-72.2,,-89.7,-54.9,-91.1,,-70.0,,,,,-30.0,10.4,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,True
28007,122,88.0,96.0,,70.0,66.0,,,,,,79.0,,69.7,42.8,,18.1,70.6,1.2,,30.0,,,,,42.0,125.4,-34.0,-26.0,,-52.0,-56.0,,,,,,-43.0,,-52.3,-79.2,,-103.9,-51.4,-120.8,,-92.0,,,,,-80.0,3.4,True,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,True
28009,82,52.0,54.2,,27.0,0.0,,,,,,62.0,,30.7,18.0,,11.2,31.9,0.0,,17.2,,,,,60.0,63.1,-30.0,-27.8,,-55.0,-82.0,,,,,,-20.0,,-51.3,-64.0,,-70.8,-50.1,-82.0,,-64.8,,,,,-22.0,-18.9,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,True,True
28011,189,336.0,382.0,,185.0,33.0,,,,,,182.0,,182.2,161.8,,165.6,245.1,0.8,,142.3,238.2,,,,0.0,512.0,147.0,193.0,,-4.0,-156.0,,,,,,-7.0,,-6.8,-27.2,,-23.4,56.1,-188.2,,-46.7,49.2,,,,-189.0,323.0,False,,True,False,,,,,,True,,True,True,,True,True,False,,True,True,,,,False,False
28013,103,24.0,25.6,,23.0,10.0,,,,,,68.0,,61.1,29.1,,2.4,21.5,0.2,,1.1,,,,,6.0,46.5,-79.0,-77.4,,-80.0,-93.0,,,,,,-35.0,,-41.9,-73.9,,-100.6,-81.5,-102.8,,-101.9,,,,,-97.0,-56.5,True,,False,False,,,,,,True,,True,True,,False,False,False,,False,,,,,False,True
28015,146,36.0,37.4,,22.0,0.0,,,,,,40.0,,24.1,23.7,,12.9,25.7,1.1,,11.6,,,,,22.0,45.0,-110.0,-108.6,,-124.0,-146.0,,,,,,-106.0,,-121.9,-122.3,,-133.1,-120.3,-144.9,,-134.4,,,,,-124.0,-101.0,True,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,False,True
28017,165,132.0,120.9,,101.0,37.0,,,,,,101.0,,112.1,40.5,,60.2,110.1,1.3,,45.6,,,,,89.0,174.9,-33.0,-44.1,,-64.0,-128.0,,,,,,-64.0,,-52.9,-124.5,,-104.8,-54.9,-163.7,,-119.4,,,,,-76.0,9.9,False,,False,False,,,,,,False,,False,False,,False,False,False,,False,,,,,False,True
28019,25,20.0,22.1,,20.0,0.0,,,,,,30.0,,28.2,17.2,,3.3,22.8,0.0,,21.7,,,,,12.0,30.1,-5.0,-2.9,,-5.0,-25.0,,,,,,5.0,,3.2,-7.8,,-21.7,-2.2,-25.0,,-3.3,,,,,-13.0,5.1,True,,False,False,,,,,,False,,True,False,,False,True,False,,True,,,,,False,False
28021,79,20.0,19.6,,13.0,0.0,,,,,,28.0,,13.8,11.7,,1.9,15.2,0.0,,3.8,,,,,0.0,29.4,-59.0,-59.4,,-66.0,-79.0,,,,,,-51.0,,-65.2,-67.3,,-77.1,-63.8,-79.0,,-75.2,,,,,-79.0,-49.6,False,,False,False,,,,,,True,,False,False,,False,False,False,,False,,,,,False,True
28023,174,112.0,129.2,,51.0,72.0,,,,,,45.0,,118.3,58.9,,36.2,61.7,0.3,,24.2,,,,,61.0,169.2,-62.0,-44.8,,-123.0,-102.0,,,,,,-129.0,,-55.7,-115.1,,-137.8,-112.3,-173.7,,-149.8,,,,,-113.0,-4.8,True,,False,False,,,,,,False,,True,False,,False,False,False,,False,,,,,False,True
28025,95,152.0,156.1,,118.0,174.0,,,,,,71.0,,117.8,60.9,,44.1,127.8,61.3,,105.8,,,,,107.0,188.4,57.0,61.1,,23.0,79.0,,,,,,-24.0,,22.8,-34.1,,-50.9,32.8,-33.7,,10.8,,,,,12.0,93.4,False,,True,False,,,,,,True,,True,True,,True,True,True,,True,,,,,True,False
