,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01099,35,42.0,50.4,,24.0,0.0,,,,,,80.5,,,112.0,,36.1,16.6,,4.8,25.1,0.1,,21.0,,21.2,,27.7,,,,,64.3,110.4,7.0,15.4,,-11.0,-35.0,,,,,,45.5,,,77.0,,1.1,-18.4,,-30.2,-9.9,-34.9,,-14.0,,-13.8,,-7.3,,,,,29.3,75.4,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,False,,,,,False,False
01101,750,618.0,756.4,675.1,517.0,662.0,,,,,,649.1,,,1432.0,,511.3,350.3,,277.0,419.3,42.1,773.0,164.0,,362.5,,472.5,762.0,,,,791.6,382.1,-132.0,6.4,-74.9,-233.0,-88.0,,,,,,-100.9,,,682.0,,-238.7,-399.7,,-473.0,-330.7,-707.9,23.0,-586.0,,-387.5,,-277.5,12.0,,,,41.6,-367.9,True,True,False,True,,,,,,True,,,False,,False,False,,False,False,False,True,False,,False,,False,True,,,,True,False
01103,593,333.0,326.7,,275.0,413.0,,,,,,347.3,,,855.0,,273.1,130.8,,186.9,319.9,115.4,572.0,251.0,,201.2,,241.7,,,,,365.3,977.4,-260.0,-266.3,,-318.0,-180.0,,,,,,-245.7,,,262.0,,-319.9,-462.2,,-406.1,-273.1,-477.6,-21.0,-342.0,,-391.8,,-351.3,,,,,-227.7,384.4,False,,False,True,,,,,,True,,,False,,False,False,,False,False,False,True,False,,False,,False,,,,,True,False
01105,37,12.0,0.0,,6.0,0.0,,,,,,49.2,,,36.0,,13.5,8.7,,0.8,5.5,0.0,,9.0,,6.6,,10.7,,,,,30.8,44.3,-25.0,-37.0,,-31.0,-37.0,,,,,,12.2,,,-1.0,,-23.5,-28.3,,-36.2,-31.5,-37.0,,-28.0,,-30.4,,-26.3,,,,,-6.2,7.3,False,,False,False,,,,,,True,,,True,,True,False,,False,False,False,,False,,False,,False,,,,,True,True
01107,116,93.0,90.3,,74.0,96.0,,,,,,94.7,,,147.0,,84.5,46.2,,50.5,83.5,1.0,164.0,12.0,,48.4,,62.2,,,,,98.2,118.2,-23.0,-25.7,,-42.0,-20.0,,,,,,-21.3,,,31.0,,-31.5,-69.8,,-65.5,-32.5,-115.0,48.0,-104.0,,-67.6,,-53.8,,,,,-17.8,2.2,False,,False,True,,,,,,True,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,True,True
01109,101,141.0,220.7,,132.0,335.0,,,,,,238.6,,,421.0,,152.2,66.7,,25.2,92.0,0.0,,44.0,,91.9,,132.4,,,,,184.3,234.6,40.0,119.7,,31.0,234.0,,,,,,137.6,,,320.0,,51.2,-34.3,,-75.8,-9.0,-101.0,,-57.0,,-9.1,,31.4,,,,,83.3,133.6,False,,True,False,,,,,,False,,,False,,False,True,,False,True,False,,False,,True,,True,,,,,False,False
01111,134,120.0,53.2,,66.0,34.0,,,,,,92.5,,,169.0,,123.6,61.8,,44.5,91.8,2.4,,13.0,,109.1,,66.8,,,,,101.9,82.4,-14.0,-80.8,,-68.0,-100.0,,,,,,-41.5,,,35.0,,-10.4,-72.2,,-89.5,-42.2,-131.6,,-121.0,,-24.9,,-67.2,,,,,-32.1,-51.6,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,False,,,,,False,False
01113,141,147.0,192.7,,142.0,310.0,,,,,,172.6,,,313.0,,145.4,70.9,,34.0,90.1,0.6,,224.0,,49.4,,171.1,,,,,157.3,272.8,6.0,51.7,,1.0,169.0,,,,,,31.6,,,172.0,,4.4,-70.1,,-107.0,-50.9,-140.4,,83.0,,-91.6,,30.1,,,,,16.3,131.8,False,,True,False,,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,False,,,,,False,False
01115,413,327.0,355.8,,214.0,423.0,,,,,,508.6,,,543.0,,296.8,181.5,,140.3,187.7,70.8,,,,58.6,,216.4,,,,,759.9,1400.8,-86.0,-57.2,,-199.0,10.0,,,,,,95.6,,,130.0,,-116.2,-231.5,,-272.7,-225.3,-342.2,,,,-354.4,,-196.6,,,,,346.9,987.8,True,,False,True,,,,,,False,,,False,,False,False,,False,False,False,,,,False,,False,,,,,False,False
01117,977,999.0,832.8,,797.0,884.0,,,,,,1564.6,,,1213.0,,944.6,821.6,,689.9,748.1,180.0,2052.0,137.0,,782.4,,584.6,888.0,,,,1799.0,2808.2,22.0,-144.2,,-180.0,-93.0,,,,,,587.6,,,236.0,,-32.4,-155.4,,-287.1,-228.9,-797.0,1075.0,-840.0,,-194.6,,-392.4,-89.0,,,,822.0,1831.2,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,False,,,,False,False
01119,30,60.0,58.7,,30.0,0.0,,,,,,32.1,,,63.0,,64.3,10.9,,10.0,29.8,0.1,,14.0,,12.7,,46.0,,,,,36.7,,30.0,28.7,,0.0,-30.0,,,,,,2.1,,,33.0,,34.3,-19.1,,-20.0,-0.2,-29.9,,-16.0,,-17.3,,16.0,,,,,6.7,,True,,True,False,,,,,,True,,,False,,False,True,,True,True,True,,True,,True,,True,,,,,True,
01121,363,348.0,263.6,,236.0,735.0,,,,,,732.2,,,590.0,,331.9,213.7,,92.9,200.5,1.1,,0.0,,218.5,,216.9,,,,,522.3,698.0,-15.0,-99.4,,-127.0,372.0,,,,,,369.2,,,227.0,,-31.1,-149.3,,-270.1,-162.5,-361.9,,-363.0,,-144.5,,-146.1,,,,,159.3,335.0,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,False,False
01123,107,87.0,190.8,,57.0,95.0,,,,,,118.8,,,289.0,,78.1,70.2,,26.5,53.0,3.3,,114.0,,34.2,,52.4,,,,,92.9,41.6,-20.0,83.8,,-50.0,-12.0,,,,,,11.8,,,182.0,,-28.9,-36.8,,-80.5,-54.0,-103.7,,7.0,,-72.8,,-54.6,,,,,-14.1,-65.4,False,,False,True,,,,,,True,,,False,,False,False,,False,False,False,,True,,False,,False,,,,,True,False
01125,1161,4323.0,4450.5,2208.8,2242.0,1485.0,,,,,,2151.1,,,1896.0,,5161.9,622.0,,2835.3,1780.3,1682.8,7001.0,11944.0,,756.6,,2120.9,5878.0,,,,3449.8,,3162.0,3289.5,1047.8,1081.0,324.0,,,,,,990.1,,,735.0,,4000.9,-539.0,,1674.3,619.3,521.8,5840.0,10783.0,,-404.4,,959.9,4717.0,,,,2288.8,,False,True,True,True,,,,,,True,,,True,,False,True,,True,True,True,False,False,,True,,True,False,,,,True,
01127,311,327.0,306.5,,212.0,204.0,,,,,,311.0,,,568.0,,295.4,82.1,,89.7,187.2,3.6,431.0,261.0,,239.2,,182.1,,,,,365.2,801.9,16.0,-4.5,,-99.0,-107.0,,,,,,0.0,,,257.0,,-15.6,-228.9,,-221.3,-123.8,-307.4,120.0,-50.0,,-71.8,,-128.9,,,,,54.2,490.9,True,,False,False,,,,,,True,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,,False,False
01129,59,39.0,49.4,,25.0,0.0,,,,,,68.7,,,113.0,,38.6,24.3,,5.6,26.2,0.0,,17.0,,0.1,,30.8,,,,,29.3,203.3,-20.0,-9.6,,-34.0,-59.0,,,,,,9.7,,,54.0,,-20.4,-34.7,,-53.4,-32.8,-59.0,,-42.0,,-58.9,,-28.2,,,,,-29.7,144.3,True,,False,False,,,,,,True,,,False,,False,False,,False,False,False,,False,,False,,False,,,,,False,False
01131,23,3.0,2.8,,2.0,1.0,,,,,,38.6,,,36.0,,0.9,10.3,,1.0,5.2,0.1,,0.0,,1.4,,8.3,,,,,28.4,41.0,-20.0,-20.2,,-21.0,-22.0,,,,,,15.6,,,13.0,,-22.1,-12.7,,-22.0,-17.8,-22.9,,-23.0,,-21.6,,-14.7,,,,,5.4,18.0,False,,False,False,,,,,,True,,,True,,False,True,,False,True,False,,False,,False,,True,,,,,True,True
01133,138,135.0,129.9,,95.0,306.0,,,,,,88.4,,,183.0,,104.5,50.8,,34.8,76.5,2.2,221.0,23.0,,60.7,,97.5,,,,,191.3,56.4,-3.0,-8.1,,-43.0,168.0,,,,,,-49.6,,,45.0,,-33.5,-87.2,,-103.2,-61.5,-135.8,83.0,-115.0,,-77.3,,-40.5,,,,,53.3,-81.6,False,,False,False,,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,,False,False
02013,4,0.0,0.0,,0.0,0.0,,,,,,12.5,,,,,0.0,1.1,,,1.0,,0.0,3.0,,0.7,,,,,,,0.3,17.7,-4.0,-4.0,,-4.0,-4.0,,,,,,8.5,,,,,-4.0,-2.9,,,-3.0,,-4.0,-1.0,,-3.3,,,,,,,-3.7,13.7,False,,False,False,,,,,,False,,,,,True,True,,,True,,False,True,,True,,,,,,,True,False
02016,2,3.0,3.7,,0.0,0.0,,,,,,12.6,,,,,3.8,3.0,,,0.0,,0.0,8.0,,0.5,,,,,,,1.7,5.4,1.0,1.7,,-2.0,-2.0,,,,,,10.6,,,,,1.8,1.0,,,-2.0,,-2.0,6.0,,-1.5,,,,,,,-0.3,3.4,False,,False,False,,,,,,False,,,,,False,False,,,False,,False,False,,False,,,,,,,True,False
02020,1864,984.0,1000.5,,947.0,457.0,,,,,,911.6,,,,,943.2,1105.4,,870.2,1094.4,804.5,1273.0,257.0,,960.5,,621.1,2130.0,,,,582.8,971.2,-880.0,-863.5,,-917.0,-1407.0,,,,,,-952.4,,,,,-920.8,-758.6,,-993.8,-769.6,-1059.5,-591.0,-1607.0,,-903.5,,-1242.9,266.0,,,,-1281.2,-892.8,True,,False,False,,,,,,False,,,,,False,True,,False,True,False,True,False,,False,,False,True,,,,False,False
02050,129,51.0,57.6,,37.0,0.0,,,,,,38.6,,,,,51.3,30.3,,15.4,38.2,0.0,67.0,22.0,,35.3,,54.8,,,,,31.1,79.0,-78.0,-71.4,,-92.0,-129.0,,,,,,-90.4,,,,,-77.7,-98.7,,-113.6,-90.8,-129.0,-62.0,-107.0,,-93.7,,-74.2,,,,,-97.9,-50.0,True,,False,False,,,,,,False,,,,,True,False,,False,False,False,True,False,,False,,True,,,,,False,True
02060,0,0.0,0.1,,0.0,0.0,,,,,,6.5,,,,,0.1,0.0,,0.2,0.0,,0.0,0.0,,0.0,,,,,,,0.6,19.5,0.0,0.1,,0.0,0.0,,,,,,6.5,,,,,0.1,0.0,,0.2,0.0,,0.0,0.0,,0.0,,,,,,,0.6,19.5,False,,True,True,,,,,,False,,,,,False,True,,False,True,,True,True,,True,,,,,,,False,False
02068,11,12.0,11.3,,3.0,0.0,,,,,,16.2,,,,,4.3,6.3,,,0.1,,,,,0.0,,,,,,,2.0,,1.0,0.3,,-8.0,-11.0,,,,,,5.2,,,,,-6.7,-4.7,,,-10.9,,,,,-11.0,,,,,,,-9.0,,True,,False,False,,,,,,False,,,,,False,False,,,False,,,,,False,,,,,,,False,
02070,7,3.0,3.5,,3.0,0.0,,,,,,15.1,,,,,4.0,6.8,,1.2,1.1,,0.0,1.0,,3.7,,,,,,,1.6,31.6,-4.0,-3.5,,-4.0,-7.0,,,,,,8.1,,,,,-3.0,-0.2,,-5.8,-5.9,,-7.0,-6.0,,-3.3,,,,,,,-5.4,24.6,True,,False,False,,,,,,False,,,,,True,True,,False,False,,False,False,,True,,,,,,,False,False
02090,642,357.0,371.9,,356.0,,,,,,,381.0,,,,,331.4,201.1,,408.8,389.7,292.5,357.0,208.0,,309.1,,269.5,,,,,366.5,,-285.0,-270.1,,-286.0,,,,,,,-261.0,,,,,-310.6,-440.9,,-233.2,-252.3,-349.5,-285.0,-434.0,,-332.9,,-372.5,,,,,-275.5,,True,,False,,,,,,,True,,,,,False,False,,True,True,False,False,False,,False,,False,,,,,True,
02100,1,0.0,0.0,,0.0,0.0,,,,,,3.3,,,,,0.2,0.7,,,0.0,,0.0,0.0,,0.0,,,,,,,0.0,57.8,-1.0,-1.0,,-1.0,-1.0,,,,,,2.3,,,,,-0.8,-0.3,,,-1.0,,-1.0,-1.0,,-1.0,,,,,,,-1.0,56.8,False,,False,False,,,,,,False,,,,,True,True,,,True,,False,False,,False,,,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,5.8,,,,,0.2,3.1,,,0.0,,0.0,,,0.0,,,,,,,,8.8,0.0,0.0,,0.0,0.0,,,,,,5.8,,,,,0.2,3.1,,,0.0,,0.0,,,0.0,,,,,,,,8.8,True,,True,True,,,,,,False,,,,,False,False,,,True,,True,,,True,,,,,,,,False
02110,71,75.0,80.1,,71.0,97.0,,,,,,60.3,,,,,74.4,81.1,,14.8,66.2,118.4,57.0,62.0,,53.5,,48.5,,,,,64.7,67.4,4.0,9.1,,0.0,26.0,,,,,,-10.7,,,,,3.4,10.1,,-56.2,-4.8,47.4,-14.0,-9.0,,-17.5,,-22.5,,,,,-6.3,-3.6,False,,True,False,,,,,,False,,,,,True,False,,False,False,False,False,False,,False,,False,,,,,False,True
02122,106,36.0,35.8,,33.0,0.0,,,,,,65.0,,,,,34.2,50.5,,8.5,38.8,58.6,,79.0,,10.3,,30.8,,,,,26.4,139.9,-70.0,-70.2,,-73.0,-106.0,,,,,,-41.0,,,,,-71.8,-55.5,,-97.5,-67.2,-47.4,,-27.0,,-95.7,,-75.2,,,,,-79.6,33.9,False,,False,False,,,,,,True,,,,,False,True,,False,True,True,,True,,False,,False,,,,,False,True
02130,9,0.0,0.1,,0.0,0.0,,,,,,2.9,,,,,0.5,4.1,,1.2,0.0,,,,,2.0,,2.5,,,,,0.6,17.3,-9.0,-8.9,,-9.0,-9.0,,,,,,-6.1,,,,,-8.5,-4.9,,-7.8,-9.0,,,,,-7.0,,-6.5,,,,,-8.4,8.3,True,,False,False,,,,,,True,,,,,True,True,,True,True,,,,,True,,True,,,,,True,True
02150,25,6.0,6.1,,1.0,0.0,,,,,,23.6,,,,,4.3,10.3,,0.4,0.2,,15.0,25.0,,1.8,,,,,,,2.2,29.7,-19.0,-18.9,,-24.0,-25.0,,,,,,-1.4,,,,,-20.7,-14.7,,-24.6,-24.8,,-10.0,0.0,,-23.2,,,,,,,-22.8,4.7,True,,False,False,,,,,,True,,,,,False,True,,False,False,,True,True,,False,,,,,,,False,True
02158,14,3.0,3.3,,3.0,0.0,,,,,,16.7,,,,,3.6,,,,1.1,,0.0,,,1.1,,,,,,,,,-11.0,-10.7,,-11.0,-14.0,,,,,,2.7,,,,,-10.4,,,,-12.9,,-14.0,,,-12.9,,,,,,,,,True,,False,False,,,,,,True,,,,,True,,,,False,,False,,,False,,,,,,,,
02164,0,0.0,0.0,,0.0,0.0,,,,,,7.2,,,,,0.2,1.8,,,0.0,,0.0,2.0,,0.0,,,,,,,1.4,90.3,0.0,0.0,,0.0,0.0,,,,,,7.2,,,,,0.2,1.8,,,0.0,,0.0,2.0,,0.0,,,,,,,1.4,90.3,True,,True,True,,,,,,False,,,,,False,False,,,True,,True,False,,True,,,,,,,False,False
02170,224,60.0,59.4,,62.0,0.0,,,,,,141.0,,,,,67.2,229.5,,29.8,86.0,165.0,51.0,108.0,,72.0,,48.0,,,,,58.5,410.8,-164.0,-164.6,,-162.0,-224.0,,,,,,-83.0,,,,,-156.8,5.5,,-194.2,-138.0,-59.0,-173.0,-116.0,,-152.1,,-176.0,,,,,-165.5,186.8,False,,True,False,,,,,,True,,,,,True,True,,False,True,True,False,True,,True,,False,,,,,False,False
02180,42,45.0,38.3,,17.0,0.0,,,,,,59.2,,,,,31.4,10.5,,4.8,28.9,,43.0,38.0,,3.8,,,,,,,29.1,,3.0,-3.7,,-25.0,-42.0,,,,,,17.2,,,,,-10.6,-31.5,,-37.2,-13.1,,1.0,-4.0,,-38.2,,,,,,,-12.9,,False,,False,False,,,,,,False,,,,,False,False,,False,False,,True,False,,False,,,,,,,False,
02185,78,111.0,116.6,,41.0,0.0,,,,,,107.9,,,,,200.5,30.7,,41.0,70.1,0.0,206.0,2.0,,13.9,,,,,,,119.8,,33.0,38.6,,-37.0,-78.0,,,,,,29.9,,,,,122.5,-47.3,,-37.0,-7.9,-78.0,128.0,-76.0,,-64.1,,,,,,,41.8,,False,,False,False,,,,,,True,,,,,False,False,,False,True,False,False,False,,False,,,,,,,False,
02188,89,72.0,66.6,,20.0,15.0,,,,,,89.4,,,,,77.1,14.1,,7.4,36.6,0.0,67.0,34.0,,16.8,,,,,,,39.1,,-17.0,-22.4,,-69.0,-74.0,,,,,,0.4,,,,,-11.9,-74.9,,-81.6,-52.4,-89.0,-22.0,-55.0,,-72.2,,,,,,,-49.9,,False,,False,False,,,,,,True,,,,,True,False,,False,False,False,False,False,,False,,,,,,,False,
02195,4,0.0,0.0,,0.0,0.0,,,,,,0.6,,,,,0.2,0.2,,0.1,0.0,,0.0,,,0.0,,,,,,,,17.6,-4.0,-4.0,,-4.0,-4.0,,,,,,-3.4,,,,,-3.8,-3.8,,-3.9,-4.0,,-4.0,,,-4.0,,,,,,,,13.6,False,,False,False,,,,,,True,,,,,True,True,,True,True,,False,,,False,,,,,,,,False
02198,4,3.0,2.8,,0.0,0.0,,,,,,28.6,,,,,3.9,5.6,,0.8,0.3,,14.0,,,0.8,,,,,,,,7.3,-1.0,-1.2,,-4.0,-4.0,,,,,,24.6,,,,,-0.1,1.6,,-3.2,-3.7,,10.0,,,-3.2,,,,,,,,3.3,False,,False,False,,,,,,False,,,,,True,False,,False,False,,False,,,False,,,,,,,,False
02220,10,9.0,9.0,,6.0,0.0,,,,,,32.5,,,,,5.1,8.0,,2.1,3.2,,18.0,2.0,,16.4,,11.2,,,,,5.0,12.8,-1.0,-1.0,,-4.0,-10.0,,,,,,22.5,,,,,-4.9,-2.0,,-7.9,-6.8,,8.0,-8.0,,6.4,,1.2,,,,,-5.0,2.8,False,,False,False,,,,,,False,,,,,False,False,,False,False,,False,False,,False,,False,,,,,False,False
02230,1,0.0,0.0,,0.0,0.0,,,,,,7.0,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,10.5,-1.0,-1.0,,-1.0,-1.0,,,,,,6.0,,,,,-1.0,-1.0,,,-1.0,,-1.0,,,-1.0,,,,,,,,9.5,False,,False,False,,,,,,False,,,,,False,False,,,True,,False,,,False,,,,,,,,False
02240,18,12.0,11.5,,8.0,0.0,,,,,,16.4,,,,,13.1,2.3,,1.5,4.5,,21.0,13.0,,37.9,,,,,,,8.7,49.9,-6.0,-6.5,,-10.0,-18.0,,,,,,-1.6,,,,,-4.9,-15.7,,-16.5,-13.5,,3.0,-5.0,,19.9,,,,,,,-9.3,31.9,False,,False,False,,,,,,True,,,,,True,False,,False,False,,True,True,,False,,,,,,,False,False
02261,22,3.0,2.9,,0.0,0.0,,,,,,53.4,,,,,2.5,2.3,,2.2,0.1,,29.0,9.0,,0.0,,,,,,,0.3,75.3,-19.0,-19.1,,-22.0,-22.0,,,,,,31.4,,,,,-19.5,-19.7,,-19.8,-21.9,,7.0,-13.0,,-22.0,,,,,,,-21.7,53.3,False,,False,False,,,,,,False,,,,,False,False,,False,False,,True,True,,False,,,,,,,False,False
02275,0,0.0,0.1,,0.0,0.0,,,,,,8.7,,,,,0.1,0.9,,,0.0,,0.0,,,0.9,,,,,,,,23.2,0.0,0.1,,0.0,0.0,,,,,,8.7,,,,,0.1,0.9,,,0.0,,0.0,,,0.9,,,,,,,,23.2,False,,True,True,,,,,,False,,,,,False,False,,,False,,True,,,False,,,,,,,,False
02282,2,9.0,12.3,,0.0,0.0,,,,,,19.4,,,,,2.9,0.0,,,0.0,,,,,0.1,,,,,,,2.4,42.7,7.0,10.3,,-2.0,-2.0,,,,,,17.4,,,,,0.9,-2.0,,,-2.0,,,,,-1.9,,,,,,,0.4,40.7,False,,True,True,,,,,,False,,,,,True,True,,,True,,,,,True,,,,,,,True,False
02290,17,6.0,4.9,,4.0,0.0,,,,,,18.5,,,,,5.9,2.3,,4.4,4.3,,33.0,,,1.5,,,,,,,5.2,53.1,-11.0,-12.1,,-13.0,-17.0,,,,,,1.5,,,,,-11.1,-14.7,,-12.6,-12.7,,16.0,,,-15.5,,,,,,,-11.8,36.1,False,,False,False,,,,,,True,,,,,False,False,,False,False,,False,,,False,,,,,,,False,False
04001,261,210.0,195.2,,151.0,42.0,,,,,,2.9,,,216.0,,182.5,65.3,,94.5,193.3,1.5,277.0,65.0,,19.1,,151.3,,,,,188.9,132.3,-51.0,-65.8,,-110.0,-219.0,,,,,,-258.1,,,-45.0,,-78.5,-195.7,,-166.5,-67.7,-259.5,16.0,-196.0,,-241.9,,-109.7,,,,,-72.1,-128.7,False,,False,False,,,,,,False,,,True,,False,False,,False,False,False,True,False,,False,,False,,,,,False,False
04003,126,69.0,69.4,,49.0,14.0,,,,,,1.0,,,319.0,,49.2,92.6,,17.6,67.3,14.9,102.0,83.0,,46.7,,63.8,,,,,46.2,239.7,-57.0,-56.6,,-77.0,-112.0,,,,,,-125.0,,,193.0,,-76.8,-33.4,,-108.4,-58.7,-111.1,-24.0,-43.0,,-79.3,,-62.2,,,,,-79.8,113.7,True,,False,False,,,,,,False,,,False,,False,True,,False,False,False,True,True,,False,,False,,,,,False,False
04005,644,981.0,956.9,,827.0,396.0,,,,,,376.5,,,414.0,,782.9,173.6,,869.6,795.1,153.1,1639.0,414.0,,1201.2,,850.9,4663.0,,,,764.0,,337.0,312.9,,183.0,-248.0,,,,,,-267.5,,,-230.0,,138.9,-470.4,,225.6,151.1,-490.9,995.0,-230.0,,557.2,,206.9,4019.0,,,,120.0,,True,,True,True,,,,,,True,,,True,,True,False,,True,True,False,False,True,,False,,True,False,,,,True,
04007,422,216.0,213.2,,134.0,21.0,,,,,,106.6,,,29.0,,221.9,82.1,,134.5,155.1,0.0,419.0,237.0,,20.3,,174.0,,,,,151.0,3849.7,-206.0,-208.8,,-288.0,-401.0,,,,,,-315.4,,,-393.0,,-200.1,-339.9,,-287.5,-266.9,-422.0,-3.0,-185.0,,-401.7,,-248.0,,,,,-271.0,3427.7,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,True,True,,False,,False,,,,,False,False
04009,204,90.0,83.2,,54.0,54.0,,,,,,12.1,,,36.0,,92.4,39.1,,37.7,66.3,0.0,63.0,86.0,,29.4,,76.0,,,,,40.2,513.2,-114.0,-120.8,,-150.0,-150.0,,,,,,-191.9,,,-168.0,,-111.6,-164.9,,-166.3,-137.7,-204.0,-141.0,-118.0,,-174.6,,-128.0,,,,,-163.8,309.2,False,,False,False,,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,,False,False
04011,15,3.0,3.3,,3.0,0.0,,,,,,14.3,,,29.0,,4.7,2.2,,4.3,0.1,,0.0,12.0,,1.2,,1.9,,,,,0.2,21.8,-12.0,-11.7,,-12.0,-15.0,,,,,,-0.7,,,14.0,,-10.3,-12.8,,-10.7,-14.9,,-15.0,-3.0,,-13.8,,-13.1,,,,,-14.8,6.8,True,,False,False,,,,,,True,,,False,,True,False,,True,False,,False,True,,False,,False,,,,,False,True
04012,46,33.0,38.9,,25.0,0.0,,,,,,0.3,,,27.0,,59.0,27.9,,7.5,22.3,0.0,35.0,38.0,,30.6,,22.2,,,,,24.1,1826.9,-13.0,-7.1,,-21.0,-46.0,,,,,,-45.7,,,-19.0,,13.0,-18.1,,-38.5,-23.7,-46.0,-11.0,-8.0,,-15.4,,-23.8,,,,,-21.9,1780.9,True,,False,False,,,,,,False,,,False,,False,False,,False,False,False,True,True,,False,,False,,,,,False,False
04013,8239,4131.0,3853.7,2914.8,3140.0,3346.0,,,,,,1546.9,,,5720.0,,3169.7,5267.1,,2864.2,3538.6,655.2,4299.0,2902.0,,899.5,,2998.4,3366.0,,,,2682.7,16117.0,-4108.0,-4385.3,-5324.2,-5099.0,-4893.0,,,,,,-6692.1,,,-2519.0,,-5069.3,-2971.9,,-5374.8,-4700.4,-7583.8,-3940.0,-5337.0,,-7339.5,,-5240.6,-4873.0,,,,-5556.3,7878.0,False,False,False,False,,,,,,False,,,True,,False,True,,False,False,False,True,False,,False,,False,False,,,,False,False
04015,203,249.0,267.1,,188.0,281.0,,,,,,195.4,,,269.0,,238.3,178.9,,112.0,198.5,126.0,521.0,78.0,,40.1,,163.2,170.0,,,,229.9,4834.0,46.0,64.1,,-15.0,78.0,,,,,,-7.6,,,66.0,,35.3,-24.1,,-91.0,-4.5,-77.0,318.0,-125.0,,-162.9,,-39.8,-33.0,,,,26.9,4631.0,False,,True,False,,,,,,True,,,False,,True,True,,False,True,False,False,False,,False,,True,True,,,,True,False
04017,357,123.0,106.7,,95.0,92.0,,,,,,88.2,,,473.0,,111.3,82.8,,62.6,111.4,3.7,134.0,143.0,,29.0,,87.9,,,,,80.9,133.1,-234.0,-250.3,,-262.0,-265.0,,,,,,-268.8,,,116.0,,-245.7,-274.2,,-294.4,-245.6,-353.3,-223.0,-214.0,,-328.0,,-269.1,,,,,-276.1,-223.9,False,,False,False,,,,,,False,,,True,,False,False,,False,False,False,True,True,,False,,False,,,,,False,True
