,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05137,251,70.0,,,,,116.0,6.7,,94.1,,,-181.0,,,,,-135.0,-244.3,,-156.9,,,,,,,True,False,,True,,
05139,409,483.0,,,,,674.0,221.1,214.4,449.7,,,74.0,,,,,265.0,-187.9,-194.6,40.7,,,,,,,False,False,False,True,,
05141,118,49.0,,,,,148.0,4.7,,26.6,,,-69.0,,,,,30.0,-113.3,,-91.4,,,,,,,True,False,,False,,
05143,2962,2632.0,2392.1,,,,3861.0,566.2,318.3,2090.1,,,-330.0,-569.9,,,,899.0,-2395.8,-2643.7,-871.9,,,False,,,,False,False,False,False,,
05145,461,294.0,320.0,,,,1463.0,169.5,556.5,760.6,,,-167.0,-141.0,,,,1002.0,-291.5,95.5,299.6,,,True,,,,False,False,True,False,,
05147,22,14.0,,,,,40.0,4.2,,,,,-8.0,,,,,18.0,-17.8,,,,,,,,,False,False,,,,
05149,217,427.0,,,,,446.0,96.6,14.5,706.2,,,210.0,,,,,229.0,-120.4,-202.5,489.2,,,,,,,False,True,True,False,,
06001,9010,8078.0,10638.5,,,,9683.0,4429.0,9026.7,6466.6,,,-932.0,1628.5,,,,673.0,-4581.0,16.7,-2543.4,,,False,,,,True,False,True,False,,
06003,0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,True,False,,,,
06005,161,378.0,,,,,262.0,484.5,157.7,371.5,,,217.0,,,,,101.0,323.5,-3.3,210.5,,,,,,,True,False,True,True,,
06007,1797,1281.0,2366.0,,,,1870.0,250.8,1396.4,7374.3,,,-516.0,569.0,,,,73.0,-1546.2,-400.6,5577.3,,,False,,,,True,False,True,False,,
06009,186,182.0,,,,,314.0,44.2,229.8,401.1,,,-4.0,,,,,128.0,-141.8,43.8,215.1,,,,,,,False,False,False,False,,
06011,189,420.0,,,,,242.0,228.6,151.7,447.8,,,231.0,,,,,53.0,39.6,-37.3,258.8,,,,,,,True,True,True,False,,
06013,7928,7252.0,13302.2,,,,7145.0,5933.2,9687.7,5140.0,,,-676.0,5374.2,,,,-783.0,-1994.8,1759.7,-2788.0,,,False,,,,False,False,False,False,,
06015,49,7.0,,,,,80.0,8.1,,55.1,,,-42.0,,,,,31.0,-40.9,,6.1,,,,,,,True,True,,True,,
06017,427,868.0,1201.2,,,,1212.0,344.9,1292.8,333.7,,,441.0,774.2,,,,785.0,-82.1,865.8,-93.3,,,False,,,,False,True,False,True,,
06019,13121,13125.0,50085.6,,,,20275.0,19984.5,5752.7,10640.3,,,4.0,36964.6,,,,7154.0,6863.5,-7368.3,-2480.7,,,False,,,,False,False,False,False,,
06021,255,420.0,,,,,337.0,51.9,134.9,404.6,,,165.0,,,,,82.0,-203.1,-120.1,149.6,,,,,,,True,False,True,True,,
06023,249,196.0,82.3,,,,360.0,22.4,257.6,180.1,,,-53.0,-166.7,,,,111.0,-226.6,8.6,-68.9,,,False,,,,False,False,True,False,,
06025,2149,2394.0,1095.0,,,,3159.0,853.9,145.1,1065.8,,,245.0,-1054.0,,,,1010.0,-1295.1,-2003.9,-1083.2,,,False,,,,False,False,False,False,,
06027,158,49.0,,,,,46.0,3.9,,49.0,,,-109.0,,,,,-112.0,-154.1,,-109.0,,,,,,,False,False,,False,,
06029,11379,39830.0,47813.3,,,,35372.0,37656.4,11412.5,41578.6,,,28451.0,36434.3,,,,23993.0,26277.4,33.5,30199.6,,,False,,,,True,True,True,False,,
06031,2888,4256.0,2570.6,,,,4944.0,1784.6,899.0,4137.2,,,1368.0,-317.4,,,,2056.0,-1103.4,-1989.0,1249.2,,,True,,,,False,True,False,True,,
06033,265,189.0,544.9,,,,306.0,109.0,286.8,279.0,,,-76.0,279.9,,,,41.0,-156.0,21.8,14.0,,,False,,,,True,False,True,True,,
06035,125,532.0,,,,,135.0,227.5,109.8,1106.0,,,407.0,,,,,10.0,102.5,-15.2,981.0,,,,,,,True,True,True,False,,
06037,68960,129724.0,241612.0,,,,125142.0,117603.5,68942.5,67373.5,,,60764.0,172652.0,,,,56182.0,48643.5,-17.5,-1586.5,,,False,,,,True,True,True,True,,
06039,2353,2191.0,4013.1,,,,3104.0,471.6,1139.3,5464.7,,,-162.0,1660.1,,,,751.0,-1881.4,-1213.7,3111.7,,,False,,,,False,False,False,False,,
06041,1599,2590.0,4894.6,,,,1333.0,1373.0,1452.0,1274.3,,,991.0,3295.6,,,,-266.0,-226.0,-147.0,-324.7,,,False,,,,True,True,True,True,,
06043,21,56.0,,,,,88.0,9.3,,30.3,,,35.0,,,,,67.0,-11.7,,9.3,,,,,,,False,True,,True,,
06045,521,441.0,522.5,,,,445.0,384.1,379.5,834.0,,,-80.0,1.5,,,,-76.0,-136.9,-141.5,313.0,,,True,,,,True,False,False,False,,
06047,4465,7280.0,5627.3,,,,6537.0,3824.1,1559.9,4337.3,,,2815.0,1162.3,,,,2072.0,-640.9,-2905.1,-127.7,,,True,,,,True,True,False,True,,
06049,23,14.0,,,,,0.0,0.0,,,,,-9.0,,,,,-23.0,-23.0,,,,,,,,,False,False,,,,
06051,22,217.0,,,,,27.0,47.2,16.9,61.6,,,195.0,,,,,5.0,25.2,-5.1,39.6,,,,,,,True,True,True,True,,
06053,4563,5908.0,8917.8,,,,5723.0,3145.1,2679.9,7804.8,,,1345.0,4354.8,,,,1160.0,-1417.9,-1883.1,3241.8,,,False,,,,True,False,False,False,,
06055,716,1057.0,2798.8,,,,1111.0,203.1,1328.4,1211.4,,,341.0,2082.8,,,,395.0,-512.9,612.4,495.4,,,False,,,,False,False,False,False,,
06057,208,308.0,408.0,,,,499.0,150.9,721.2,537.1,,,100.0,200.0,,,,291.0,-57.1,513.2,329.1,,,False,,,,False,True,False,False,,
06059,15040,20160.0,109898.7,,,,24903.0,22487.1,5593.1,11139.3,,,5120.0,94858.7,,,,9863.0,7447.1,-9446.9,-3900.7,,,False,,,,False,False,False,True,,
06061,1516,2149.0,3869.0,,,,2823.0,1237.2,3221.5,4750.1,,,633.0,2353.0,,,,1307.0,-278.8,1705.5,3234.1,,,False,,,,False,True,False,False,,
06063,16,35.0,,,,,56.0,2.9,,46.5,,,19.0,,,,,40.0,-13.1,,30.5,,,,,,,False,True,,False,,
06065,19670,24808.0,60137.5,,,,33905.0,15617.8,13185.4,16102.4,,,5138.0,40467.5,,,,14235.0,-4052.2,-6484.6,-3567.6,,,False,,,,False,True,False,True,,
06067,11351,8862.0,,,,,13345.0,6032.9,9188.6,4636.9,,,-2489.0,,,,,1994.0,-5318.1,-2162.4,-6714.1,,,,,,,True,False,True,False,,
06069,668,679.0,,,,,989.0,491.5,376.5,923.9,,,11.0,,,,,321.0,-176.5,-291.5,255.9,,,,,,,False,False,False,False,,
06071,19591,41300.0,59919.5,,,,56458.0,24699.3,14667.1,65436.9,,,21709.0,40328.5,,,,36867.0,5108.3,-4923.9,45845.9,,,False,,,,False,True,True,False,,
06073,15245,20650.0,37938.0,,,,22940.0,11840.9,7198.0,17001.0,,,5405.0,22693.0,,,,7695.0,-3404.1,-8047.0,1756.0,,,False,,,,False,True,False,True,,
06075,3973,6552.0,3747.4,,,,4149.0,3508.2,3689.3,6399.2,,,2579.0,-225.6,,,,176.0,-464.8,-283.7,2426.2,,,True,,,,True,True,True,True,,
06077,8310,9499.0,18595.4,,,,10281.0,3538.0,4506.7,6087.9,,,1189.0,10285.4,,,,1971.0,-4772.0,-3803.3,-2222.1,,,False,,,,False,False,False,False,,
06079,1577,1981.0,3978.1,,,,3738.0,804.0,1936.1,1283.2,,,404.0,2401.1,,,,2161.0,-773.0,359.1,-293.8,,,False,,,,False,False,True,True,,
06081,3978,3654.0,2837.1,,,,3545.0,2032.1,4867.1,8043.7,,,-324.0,-1140.9,,,,-433.0,-1945.9,889.1,4065.7,,,False,,,,False,False,False,False,,
06083,2679,4137.0,7398.1,,,,7433.0,4524.4,2000.3,5089.2,,,1458.0,4719.1,,,,4754.0,1845.4,-678.7,2410.2,,,False,,,,False,False,True,False,,
06085,9931,10416.0,11736.5,,,,11189.0,15719.5,10185.5,7846.3,,,485.0,1805.5,,,,1258.0,5788.5,254.5,-2084.7,,,False,,,,False,False,True,False,,
06087,1040,1778.0,2607.0,,,,1421.0,2169.8,1637.0,1911.4,,,738.0,1567.0,,,,381.0,1129.8,597.0,871.4,,,False,,,,True,False,True,False,,
06089,299,546.0,863.9,,,,1047.0,552.1,950.3,1273.5,,,247.0,564.9,,,,748.0,253.1,651.3,974.5,,,False,,,,False,False,False,False,,
06091,4,7.0,,,,,0.0,0.0,,,,,3.0,,,,,-4.0,-4.0,,,,,,,,,False,False,,,,
06093,95,84.0,,,,,91.0,19.3,,38.4,,,-11.0,,,,,-4.0,-75.7,,-56.6,,,,,,,True,False,,False,,
06095,2474,3374.0,10583.9,,,,3595.0,2976.6,2811.0,1693.3,,,900.0,8109.9,,,,1121.0,502.6,337.0,-780.7,,,False,,,,False,True,True,True,,
06097,4054,3346.0,5487.3,,,,3261.0,5045.3,2425.2,2355.7,,,-708.0,1433.3,,,,-793.0,991.3,-1628.8,-1698.3,,,False,,,,False,False,False,False,,
06099,7399,9009.0,8190.4,,,,9633.0,4946.3,4520.1,9097.9,,,1610.0,791.4,,,,2234.0,-2452.7,-2878.9,1698.9,,,True,,,,False,False,False,False,,
06101,894,1071.0,1672.4,,,,1119.0,838.0,938.0,1428.8,,,177.0,778.4,,,,225.0,-56.0,44.0,534.8,,,False,,,,False,True,True,False,,
06103,259,315.0,673.1,,,,480.0,89.2,514.4,541.1,,,56.0,414.1,,,,221.0,-169.8,255.4,282.1,,,False,,,,False,False,False,False,,
06105,12,14.0,,,,,1.0,0.1,,,,,2.0,,,,,-11.0,-11.9,,,,,,,,,False,False,,,,
06107,6145,8708.0,11964.6,,,,16469.0,2035.1,3246.8,8006.8,,,2563.0,5819.6,,,,10324.0,-4109.9,-2898.2,1861.8,,,False,,,,False,False,False,True,,
06109,80,105.0,313.8,,,,343.0,44.8,231.0,370.4,,,25.0,233.8,,,,263.0,-35.2,151.0,290.4,,,False,,,,False,False,False,False,,
06111,4892,6664.0,16647.7,,,,15673.0,4016.1,4155.2,4236.4,,,1772.0,11755.7,,,,10781.0,-875.9,-736.8,-655.6,,,False,,,,False,True,True,True,,
06113,1230,1176.0,2259.3,,,,1909.0,786.2,1358.9,383.2,,,-54.0,1029.3,,,,679.0,-443.8,128.9,-846.8,,,False,,,,False,False,False,False,,
06115,647,805.0,1020.8,,,,889.0,1136.8,587.8,1017.7,,,158.0,373.8,,,,242.0,489.8,-59.2,370.7,,,False,,,,False,False,True,False,,
08001,2392,3381.0,1326.3,,,,2717.0,1218.4,2265.8,3358.6,,,989.0,-1065.7,,,,325.0,-1173.6,-126.2,966.6,,,False,,,,True,False,True,True,,
08003,18,35.0,,,,,64.0,3.5,11.6,33.9,,,17.0,,,,,46.0,-14.5,-6.4,15.9,,,,,,,False,True,True,True,,
08005,1870,3234.0,1002.2,,,,2560.0,1621.8,3413.3,3878.4,,,1364.0,-867.8,,,,690.0,-248.2,1543.3,2008.4,,,True,,,,True,True,False,False,,
08007,15,56.0,,,,,14.0,0.6,,,,,41.0,,,,,-1.0,-14.4,,,,,,,,,True,True,,,,
08009,4,0.0,,,,,2.0,0.2,,0.3,,,-4.0,,,,,-2.0,-3.8,,-3.7,,,,,,,True,True,,True,,
08011,7,0.0,,,,,0.0,0.1,,,,,-7.0,,,,,-7.0,-6.9,,,,,,,,,False,True,,,,
08013,1434,973.0,578.0,,,,939.0,722.5,1576.1,1621.3,,,-461.0,-856.0,,,,-495.0,-711.5,142.1,187.3,,,False,,,,False,False,True,True,,
08014,189,196.0,61.4,,,,160.0,134.9,,139.3,,,7.0,-127.6,,,,-29.0,-54.1,,-49.7,,,False,,,,False,False,,False,,
08015,38,301.0,,,,,43.0,3.1,167.7,259.3,,,263.0,,,,,5.0,-34.9,129.7,221.3,,,,,,,True,True,True,True,,
08017,5,7.0,,,,,0.0,0.1,,,,,2.0,,,,,-5.0,-4.9,,,,,,,,,False,False,,,,
08019,10,14.0,,,,,3.0,0.5,,9.7,,,4.0,,,,,-7.0,-9.5,,-0.3,,,,,,,False,False,,True,,
08021,9,7.0,,,,,14.0,1.6,,9.6,,,-2.0,,,,,5.0,-7.4,,0.6,,,,,,,False,False,,True,,
08023,11,0.0,,,,,5.0,0.8,,17.9,,,-11.0,,,,,-6.0,-10.2,,6.9,,,,,,,True,True,,True,,
08025,1,0.0,,,,,11.0,2.4,,4.7,,,-1.0,,,,,10.0,1.4,,3.7,,,,,,,False,False,,False,,
08027,7,0.0,,,,,0.0,0.1,,,,,-7.0,,,,,-7.0,-6.9,,,,,,,,,False,True,,,,
08029,82,49.0,,,,,85.0,11.8,14.7,23.3,,,-33.0,,,,,3.0,-70.2,-67.3,-58.7,,,,,,,True,False,False,False,,
08031,2637,4144.0,1508.3,,,,4342.0,2744.0,3431.5,5958.2,,,1507.0,-1128.7,,,,1705.0,107.0,794.5,3321.2,,,True,,,,False,True,True,False,,
08033,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
08035,735,910.0,597.9,,,,758.0,702.1,3973.3,2012.9,,,175.0,-137.1,,,,23.0,-32.9,3238.3,1277.9,,,True,,,,True,True,False,False,,
08037,190,679.0,24.4,,,,365.0,254.1,294.6,729.5,,,489.0,-165.6,,,,175.0,64.1,104.6,539.5,,,True,,,,True,True,True,False,,
08039,62,56.0,,,,,21.0,3.7,,52.8,,,-6.0,,,,,-41.0,-58.3,,-9.2,,,,,,,False,False,,False,,
08041,2101,3556.0,4149.6,,,,3082.0,2637.7,5578.4,2862.1,,,1455.0,2048.6,,,,981.0,536.7,3477.4,761.1,,,False,,,,True,True,False,True,,
08043,58,161.0,,,,,72.0,47.4,144.3,1165.2,,,103.0,,,,,14.0,-10.6,86.3,1107.2,,,,,,,True,True,True,False,,
08045,221,651.0,1103.5,,,,343.0,541.6,527.7,1793.1,,,430.0,882.5,,,,122.0,320.6,306.7,1572.1,,,False,,,,True,True,True,False,,
08047,2,21.0,,,,,0.0,0.4,,,,,19.0,,,,,-2.0,-1.6,,,,,,,,,True,True,,,,
08049,28,21.0,,,,,17.0,0.9,,29.1,,,-7.0,,,,,-11.0,-27.1,,1.1,,,,,,,False,False,,True,,
08051,50,210.0,,,,,39.0,54.1,6.3,121.0,,,160.0,,,,,-11.0,4.1,-43.7,71.0,,,,,,,True,True,True,True,,
08053,0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,True,False,,,,
08055,7,0.0,,,,,0.0,0.1,,,,,-7.0,,,,,-7.0,-6.9,,,,,,,,,False,True,,,,
08057,2,0.0,,,,,0.0,,,,,,-2.0,,,,,-2.0,,,,,,,,,,False,,,,,
08059,1402,2051.0,781.5,,,,2395.0,867.8,3896.5,995.9,,,649.0,-620.5,,,,993.0,-534.2,2494.5,-406.1,,,True,,,,False,True,False,True,,
08061,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
08063,40,7.0,,,,,7.0,1.3,,5.0,,,-33.0,,,,,-33.0,-38.7,,-35.0,,,,,,,False,False,,False,,
08065,21,63.0,,,,,15.0,8.0,,40.7,,,42.0,,,,,-6.0,-13.0,,19.7,,,,,,,True,True,,True,,
08067,64,91.0,30.2,,,,122.0,23.5,168.0,33.2,,,27.0,-33.8,,,,58.0,-40.5,104.0,-30.8,,,False,,,,False,False,False,False,,
08069,952,966.0,618.3,,,,918.0,550.5,2094.1,372.6,,,14.0,-333.7,,,,-34.0,-401.5,1142.1,-579.4,,,False,,,,False,False,False,False,,
08071,6,14.0,,,,,14.0,0.5,,,,,8.0,,,,,8.0,-5.5,,,,,,,,,False,True,,,,
08073,3,0.0,,,,,0.0,0.1,,,,,-3.0,,,,,-3.0,-2.9,,,,,,,,,False,True,,,,
08075,181,14.0,,,,,63.0,1.1,3.5,3.0,,,-167.0,,,,,-118.0,-179.9,-177.5,-178.0,,,,,,,True,False,False,False,,
08077,273,231.0,466.6,,,,617.0,62.7,457.2,245.5,,,-42.0,193.6,,,,344.0,-210.3,184.2,-27.5,,,False,,,,False,False,False,True,,
08079,2,0.0,,,,,0.0,0.8,,,,,-2.0,,,,,-2.0,-1.2,,,,,,,,,False,True,,,,
08081,15,14.0,,,,,0.0,0.7,,50.7,,,-1.0,,,,,-15.0,-14.3,,35.7,,,,,,,False,False,,False,,
08083,21,84.0,,,,,55.0,5.3,47.3,75.8,,,63.0,,,,,34.0,-15.7,26.3,54.8,,,,,,,True,True,True,True,,
08085,91,161.0,,,,,133.0,23.8,52.4,280.3,,,70.0,,,,,42.0,-67.2,-38.6,189.3,,,,,,,True,True,True,False,,
08087,60,28.0,,,,,93.0,2.3,1.9,43.9,,,-32.0,,,,,33.0,-57.7,-58.1,-16.1,,,,,,,False,False,False,True,,
08089,37,126.0,,,,,40.0,3.7,,76.8,,,89.0,,,,,3.0,-33.3,,39.8,,,,,,,True,True,,True,,
08091,16,0.0,,,,,0.0,0.2,,0.0,,,-16.0,,,,,-16.0,-15.8,,-16.0,,,,,,,False,True,,True,,
08093,10,14.0,,,,,8.0,1.2,,14.9,,,4.0,,,,,-2.0,-8.8,,4.9,,,,,,,True,False,,False,,
08095,15,0.0,,,,,1.0,0.3,,3.7,,,-15.0,,,,,-14.0,-14.7,,-11.3,,,,,,,True,True,,True,,
08097,54,105.0,,,,,42.0,16.0,92.6,111.5,,,51.0,,,,,-12.0,-38.0,38.6,57.5,,,,,,,True,True,True,False,,
08099,45,21.0,,,,,26.0,1.2,,23.4,,,-24.0,,,,,-19.0,-43.8,,-21.6,,,,,,,True,False,,True,,
08101,413,413.0,253.7,,,,947.0,94.9,458.9,667.7,,,0.0,-159.3,,,,534.0,-318.1,45.9,254.7,,,False,,,,False,False,False,False,,
08103,18,7.0,,,,,0.0,0.2,,,,,-11.0,,,,,-18.0,-17.8,,,,,,,,,False,False,,,,
08105,8,0.0,,,,,19.0,8.9,,26.0,,,-8.0,,,,,11.0,0.9,,18.0,,,,,,,False,True,,False,,
08107,40,84.0,,,,,47.0,8.9,56.7,62.5,,,44.0,,,,,7.0,-31.1,16.7,22.5,,,,,,,True,True,True,True,,
08109,5,0.0,,,,,9.0,0.0,1.4,34.3,,,-5.0,,,,,4.0,-5.0,-3.6,29.3,,,,,,,True,True,True,False,,
08111,4,0.0,,,,,0.0,0.0,,,,,-4.0,,,,,-4.0,-4.0,,,,,,,,,False,True,,,,
08113,21,21.0,,,,,7.0,4.9,,129.4,,,0.0,,,,,-14.0,-16.1,,108.4,,,,,,,False,False,,False,,
08115,1,0.0,,,,,0.0,,,,,,-1.0,,,,,-1.0,,,,,,,,,,False,,,,,
08117,97,49.0,,,,,66.0,3.5,67.2,38.5,,,-48.0,,,,,-31.0,-93.5,-29.8,-58.5,,,,,,,True,False,True,False,,
08119,61,112.0,,,,,18.0,15.4,138.9,66.9,,,51.0,,,,,-43.0,-45.6,77.9,5.9,,,,,,,True,True,False,True,,
08121,12,7.0,,,,,4.0,1.0,,21.1,,,-5.0,,,,,-8.0,-11.0,,9.1,,,,,,,False,False,,False,,
08123,967,973.0,315.9,,,,1073.0,276.9,451.5,811.8,,,6.0,-651.1,,,,106.0,-690.1,-515.5,-155.2,,,False,,,,False,False,False,False,,
08125,23,35.0,,,,,14.0,1.8,,21.3,,,12.0,,,,,-9.0,-21.2,,-1.7,,,,,,,True,False,,True,,
09001,1923,2604.0,367.7,,,,853.0,406.8,788.7,1404.9,,,681.0,-1555.3,,,,-1070.0,-1516.2,-1134.3,-518.1,,,False,,,,False,False,False,True,,
09003,1615,2135.0,886.0,,,,2195.0,1020.9,193.9,1608.6,,,520.0,-729.0,,,,580.0,-594.1,-1421.1,-6.4,,,False,,,,False,False,False,True,,
09005,227,259.0,65.9,,,,172.0,36.3,58.7,135.0,,,32.0,-161.1,,,,-55.0,-190.7,-168.3,-92.0,,,False,,,,False,False,False,False,,
09007,167,84.0,71.6,,,,30.0,1.9,76.5,95.6,,,-83.0,-95.4,,,,-137.0,-165.1,-90.5,-71.4,,,False,,,,False,False,False,True,,
09009,1125,1099.0,679.2,,,,793.0,158.4,173.6,2323.1,,,-26.0,-445.8,,,,-332.0,-966.6,-951.4,1198.1,,,False,,,,False,False,False,False,,
09011,317,280.0,291.0,,,,153.0,48.9,78.0,260.7,,,-37.0,-26.0,,,,-164.0,-268.1,-239.0,-56.3,,,True,,,,False,False,False,False,,
09013,275,385.0,134.6,,,,84.0,41.1,46.9,202.1,,,110.0,-140.4,,,,-191.0,-233.9,-228.1,-72.9,,,False,,,,False,False,False,True,,
09015,206,245.0,227.2,,,,120.0,63.0,52.8,91.2,,,39.0,21.2,,,,-86.0,-143.0,-153.2,-114.8,,,True,,,,False,False,False,False,,
10001,673,644.0,504.6,,,,632.0,207.5,399.6,589.6,,214.0,-29.0,-168.4,,,,-41.0,-465.5,-273.4,-83.4,,-459.0,False,,,,False,False,False,False,,False
10003,2678,3003.0,1498.1,,,,2690.0,1525.1,1036.8,3258.5,,2477.0,325.0,-1179.9,,,,12.0,-1152.9,-1641.2,580.5,,-201.0,False,,,,True,False,False,False,,True
10005,1081,994.0,121.8,,,,1112.0,391.4,449.9,1199.4,,325.0,-87.0,-959.2,,,,31.0,-689.6,-631.1,118.4,,-756.0,False,,,,True,False,False,False,,False
12001,3792,3780.0,4995.8,,,,3759.0,3400.5,1253.2,1610.6,,2376.0,-12.0,1203.8,,,,-33.0,-391.5,-2538.8,-2181.4,,-1416.0,False,,,,False,False,False,False,,False
12003,1030,602.0,,,,,645.0,626.0,168.7,286.6,,425.0,-428.0,,,,,-385.0,-404.0,-861.3,-743.4,,-605.0,,,,,True,True,False,False,,False
12005,2182,5306.0,6563.3,,,,4483.0,2572.2,1854.2,2296.5,,2606.0,3124.0,4381.3,,,,2301.0,390.2,-327.8,114.5,,424.0,False,,,,True,True,True,True,,True
12007,685,728.0,,,,,548.0,480.8,301.2,383.0,,588.0,43.0,,,,,-137.0,-204.2,-383.8,-302.0,,-97.0,,,,,False,False,False,False,,False
12009,2831,4361.0,13479.4,,,,6020.0,4221.9,3052.2,1794.3,,2685.0,1530.0,10648.4,,,,3189.0,1390.9,221.2,-1036.7,,-146.0,False,,,,False,True,True,True,,True
12011,18702,60270.0,153023.9,,,,59371.0,65916.4,31275.9,47612.3,,17139.0,41568.0,134321.9,,,,40669.0,47214.4,12573.9,28910.3,,-1563.0,False,,,,True,False,True,True,,True
12013,321,280.0,,,,,388.0,157.7,82.7,297.0,,93.0,-41.0,,,,,67.0,-163.3,-238.3,-24.0,,-228.0,,,,,False,False,False,True,,False
12015,960,2268.0,2824.4,,,,2001.0,2441.9,1099.2,1639.1,,1840.0,1308.0,1864.4,,,,1041.0,1481.9,139.2,679.1,,880.0,False,,,,True,False,True,True,,True
12017,1378,1204.0,2871.3,,,,1664.0,2114.2,1291.9,577.9,,908.0,-174.0,1493.3,,,,286.0,736.2,-86.1,-800.1,,-470.0,False,,,,False,False,True,False,,False
12019,1949,2660.0,6822.6,,,,3231.0,3265.9,1641.2,1215.7,,1339.0,711.0,4873.6,,,,1282.0,1316.9,-307.8,-733.3,,-610.0,False,,,,False,False,True,False,,True
12021,2761,6559.0,14696.7,,,,4682.0,2102.9,1667.6,9656.4,,2243.0,3798.0,11935.7,,,,1921.0,-658.1,-1093.4,6895.4,,-518.0,False,,,,True,True,True,False,,True
12023,1077,3332.0,2723.8,,,,1623.0,954.8,1054.8,2961.0,,614.0,2255.0,1646.8,,,,546.0,-122.2,-22.2,1884.0,,-463.0,True,,,,True,True,True,True,,True
12027,261,847.0,,,,,694.0,113.6,35.8,656.4,,195.0,586.0,,,,,433.0,-147.4,-225.2,395.4,,-66.0,,,,,True,True,True,True,,True
12029,559,273.0,,,,,392.0,79.9,32.9,185.9,,129.0,-286.0,,,,,-167.0,-479.1,-526.1,-373.1,,-430.0,,,,,True,False,False,False,,False
12031,7919,14238.0,40476.1,,,,15581.0,14614.3,4612.3,17894.6,,5116.0,6319.0,32557.1,,,,7662.0,6695.3,-3306.7,9975.6,,-2803.0,False,,,,False,False,True,False,,True
12033,4107,7378.0,10620.2,,,,9022.0,6926.2,2257.9,9793.5,,2311.0,3271.0,6513.2,,,,4915.0,2819.2,-1849.1,5686.5,,-1796.0,False,,,,False,True,True,False,,True
12035,723,980.0,1379.4,,,,1337.0,843.3,986.8,550.7,,823.0,257.0,656.4,,,,614.0,120.3,263.8,-172.3,,100.0,False,,,,False,True,False,True,,True
12037,477,217.0,,,,,169.0,360.8,76.3,179.9,,112.0,-260.0,,,,,-308.0,-116.2,-400.7,-297.1,,-365.0,,,,,False,True,False,False,,False
12039,1256,2065.0,,,,,1474.0,4610.5,426.7,2123.4,,506.0,809.0,,,,,218.0,3354.5,-829.3,867.4,,-750.0,,,,,True,False,False,False,,True
12041,181,182.0,,,,,328.0,93.6,155.3,215.2,,93.0,1.0,,,,,147.0,-87.4,-25.7,34.2,,-88.0,,,,,False,False,False,False,,False
12043,107,49.0,,,,,168.0,0.3,124.0,134.2,,166.0,-58.0,,,,,61.0,-106.7,17.0,27.2,,59.0,,,,,False,False,True,True,,False
12045,492,917.0,,,,,541.0,1908.5,141.3,774.5,,206.0,425.0,,,,,49.0,1416.5,-350.7,282.5,,-286.0,,,,,True,False,True,True,,True
12047,253,147.0,,,,,409.0,70.9,5.5,266.4,,45.0,-106.0,,,,,156.0,-182.1,-247.5,13.4,,-208.0,,,,,False,False,False,True,,False
12049,433,455.0,,,,,605.0,107.4,9.2,346.9,,160.0,22.0,,,,,172.0,-325.6,-423.8,-86.1,,-273.0,,,,,False,False,False,False,,False
12051,394,1078.0,,,,,1145.0,135.7,297.7,1384.4,,214.0,684.0,,,,,751.0,-258.3,-96.3,990.4,,-180.0,,,,,False,True,True,False,,True
12053,1299,2023.0,4970.9,,,,2684.0,3061.5,1508.7,798.2,,1539.0,724.0,3671.9,,,,1385.0,1762.5,209.7,-500.8,,240.0,False,,,,False,False,True,True,,True
12055,871,1253.0,3284.8,,,,1317.0,712.9,962.1,1916.2,,975.0,382.0,2413.8,,,,446.0,-158.1,91.1,1045.2,,104.0,False,,,,False,True,True,False,,True
12057,10998,20741.0,16997.1,,,,20240.0,23911.2,6134.8,8511.0,,8287.0,9743.0,5999.1,,,,9242.0,12913.2,-4863.2,-2487.0,,-2711.0,True,,,,True,False,True,True,,True
12059,294,434.0,,,,,582.0,91.3,164.7,473.4,,196.0,140.0,,,,,288.0,-202.7,-129.3,179.4,,-98.0,,,,,False,False,True,False,,True
12061,802,2303.0,3731.9,,,,2195.0,2187.5,1271.2,1477.1,,1565.0,1501.0,2929.9,,,,1393.0,1385.5,469.2,675.1,,763.0,False,,,,True,True,True,True,,True
