,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01103,237,73.0,66.4,,71.0,102.0,,,,,,,,112.0,,116.1,82.5,,63.3,81.1,47.5,73.0,118.0,,57.6,,71.0,,,,,60.3,161.8,-164.0,-170.6,,-166.0,-135.0,,,,,,,,-125.0,,-120.9,-154.5,,-173.7,-155.9,-189.5,-164.0,-119.0,,-179.3,,-166.0,,,,,-176.7,-75.2,False,,False,True,,,,,,,,True,,True,True,,False,True,False,False,True,,False,,False,,,,,False,True
01105,54,5.0,5.1,,4.0,0.0,,,,,,,,7.0,,8.4,6.1,,2.4,4.6,0.0,,11.0,,1.8,,,,,,,4.9,26.2,-49.0,-48.9,,-50.0,-54.0,,,,,,,,-47.0,,-45.6,-47.9,,-51.6,-49.4,-54.0,,-43.0,,-52.2,,,,,,,-49.1,-27.8,True,,False,False,,,,,,,,True,,True,True,,False,False,False,,True,,False,,,,,,,False,True
01107,70,20.0,24.1,,16.0,26.0,,,,,,,,16.0,,35.4,19.3,,12.6,16.8,0.4,,27.0,,9.3,,,,,,,8.7,51.2,-50.0,-45.9,,-54.0,-44.0,,,,,,,,-54.0,,-34.6,-50.7,,-57.4,-53.2,-69.6,,-43.0,,-60.7,,,,,,,-61.3,-18.8,True,,False,True,,,,,,,,False,,True,False,,False,False,False,,True,,False,,,,,,,False,True
01109,272,33.0,29.7,,28.0,26.0,,,,,,,,66.0,,51.9,28.0,,17.3,30.5,0.0,30.0,56.0,,18.9,,,,,,,18.8,112.7,-239.0,-242.3,,-244.0,-246.0,,,,,,,,-206.0,,-220.1,-244.0,,-254.7,-241.5,-272.0,-242.0,-216.0,,-253.1,,,,,,,-253.2,-159.3,False,,False,False,,,,,,,,True,,True,False,,False,False,False,False,True,,False,,,,,,,False,True
01111,105,11.0,9.8,,12.0,0.0,,,,,,,,20.0,,34.1,21.4,,5.5,13.5,10.2,,17.0,,15.5,,,,,,,10.7,33.3,-94.0,-95.2,,-93.0,-105.0,,,,,,,,-85.0,,-70.9,-83.6,,-99.5,-91.5,-94.8,,-88.0,,-89.5,,,,,,,-94.3,-71.7,False,,True,False,,,,,,,,True,,True,True,,False,True,False,,True,,True,,,,,,,False,True
01113,136,15.0,22.1,,20.0,22.0,,,,,,,,53.0,,46.3,28.8,,4.6,13.6,12.5,,38.0,,12.8,,20.7,,,,,19.8,72.4,-121.0,-113.9,,-116.0,-114.0,,,,,,,,-83.0,,-89.7,-107.2,,-131.4,-122.4,-123.5,,-98.0,,-123.2,,-115.3,,,,,-116.2,-63.6,True,,True,True,,,,,,,,True,,True,True,,False,False,False,,True,,False,,True,,,,,True,True
01115,419,96.0,92.5,,93.0,74.0,,,,,,,,59.0,,123.7,98.2,,116.9,119.5,47.4,138.0,,,20.0,,94.4,,,,,58.5,234.2,-323.0,-326.5,,-326.0,-345.0,,,,,,,,-360.0,,-295.3,-320.8,,-302.1,-299.5,-371.6,-281.0,,,-399.0,,-324.6,,,,,-360.5,-184.8,False,,False,False,,,,,,,,False,,True,True,,True,True,False,True,,,False,,False,,,,,False,True
01117,1069,314.0,307.0,,301.0,295.0,,,,,,,,127.0,,350.0,206.7,,325.3,316.9,117.7,352.0,287.0,,64.3,,257.0,322.0,,,,202.2,539.7,-755.0,-762.0,,-768.0,-774.0,,,,,,,,-942.0,,-719.0,-862.3,,-743.7,-752.1,-951.3,-717.0,-782.0,,-1004.7,,-812.0,-747.0,,,,-866.8,-529.3,False,,False,False,,,,,,,,False,,True,False,,True,True,False,True,False,,False,,False,True,,,,False,True
01119,14,1.0,0.0,,1.0,0.0,,,,,,,,10.0,,6.9,3.7,,1.1,3.0,0.0,,,,1.6,,,,,,,3.9,6.6,-13.0,-14.0,,-13.0,-14.0,,,,,,,,-4.0,,-7.1,-10.3,,-12.9,-11.0,-14.0,,,,-12.4,,,,,,,-10.1,-7.4,False,,False,False,,,,,,,,True,,True,True,,True,True,False,,,,True,,,,,,,True,True
01121,699,55.0,49.5,,49.0,39.0,,,,,,,,48.0,,81.7,104.0,,48.3,62.3,45.0,56.0,135.0,,28.4,,53.1,,,,,14.9,183.5,-644.0,-649.5,,-650.0,-660.0,,,,,,,,-651.0,,-617.3,-595.0,,-650.7,-636.7,-654.0,-643.0,-564.0,,-670.6,,-645.9,,,,,-684.1,-515.5,False,,False,False,,,,,,,,False,,True,True,,False,True,False,True,True,,False,,False,,,,,False,True
01123,178,12.0,15.9,,13.0,7.0,,,,,,,,29.0,,34.0,25.2,,8.7,14.4,6.4,,27.0,,9.0,,,,,,,5.6,54.5,-166.0,-162.1,,-165.0,-171.0,,,,,,,,-149.0,,-144.0,-152.8,,-169.3,-163.6,-171.6,,-151.0,,-169.0,,,,,,,-172.4,-123.5,True,,True,False,,,,,,,,True,,True,True,,False,True,False,,True,,False,,,,,,,False,True
01125,1680,218.0,218.9,421.2,219.0,178.0,,,,,,,,280.0,,256.2,180.4,,249.8,259.5,91.0,275.0,297.0,,227.1,,199.5,197.0,,,,149.8,567.7,-1462.0,-1461.1,-1258.8,-1461.0,-1502.0,,,,,,,,-1400.0,,-1423.8,-1499.6,,-1430.2,-1420.5,-1589.0,-1405.0,-1383.0,,-1452.9,,-1480.5,-1483.0,,,,-1530.2,-1112.3,True,True,True,False,,,,,,,,True,,True,False,,True,True,False,True,True,,True,,False,False,,,,False,True
01127,200,99.0,97.4,,97.0,152.0,,,,,,,,55.0,,137.6,39.9,,73.4,104.0,46.1,126.0,81.0,,103.6,,82.7,,,,,81.4,157.9,-101.0,-102.6,,-103.0,-48.0,,,,,,,,-145.0,,-62.4,-160.1,,-126.6,-96.0,-153.9,-74.0,-119.0,,-96.4,,-117.3,,,,,-118.6,-42.1,False,,False,True,,,,,,,,False,,True,False,,False,True,False,True,False,,True,,False,,,,,False,True
01129,39,7.0,3.6,,5.0,2.0,,,,,,,,13.0,,22.1,13.2,,2.0,5.9,0.0,,12.0,,1.4,,,,,,,6.6,30.8,-32.0,-35.4,,-34.0,-37.0,,,,,,,,-26.0,,-16.9,-25.8,,-37.0,-33.1,-39.0,,-27.0,,-37.6,,,,,,,-32.4,-8.2,False,,False,False,,,,,,,,True,,True,True,,False,False,False,,True,,False,,,,,,,False,True
01131,51,5.0,3.8,,4.0,7.0,,,,,,,,7.0,,8.9,5.8,,1.1,3.1,0.1,,9.0,,2.6,,,,,,,3.2,23.2,-46.0,-47.2,,-47.0,-44.0,,,,,,,,-44.0,,-42.1,-45.2,,-49.9,-47.9,-50.9,,-42.0,,-48.4,,,,,,,-47.8,-27.8,False,,False,True,,,,,,,,True,,True,True,,False,False,False,,True,,False,,,,,,,False,True
01133,89,47.0,44.4,,44.0,54.0,,,,,,,,21.0,,56.8,24.1,,36.8,43.6,22.7,59.0,40.0,,68.3,,,,,,,25.3,46.8,-42.0,-44.6,,-45.0,-35.0,,,,,,,,-68.0,,-32.2,-64.9,,-52.2,-45.4,-66.3,-30.0,-49.0,,-20.7,,,,,,,-63.7,-42.2,False,,False,True,,,,,,,,False,,True,False,,False,False,False,True,False,,True,,,,,,,False,False
02013,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.3,,,0.0,,0.0,2.0,,0.0,,,,,,,1.0,2.8,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.3,,,0.0,,0.0,2.0,,0.0,,,,,,,1.0,2.8,True,,True,True,,,,,,,,,,True,False,,,False,,True,False,,True,,,,,,,False,False
02016,0,1.0,0.7,,0.0,0.0,,,,,,,,,,0.8,0.4,,,0.1,,0.0,5.0,,0.1,,,,,,,1.1,3.1,1.0,0.7,,0.0,0.0,,,,,,,,,,0.8,0.4,,,0.1,,0.0,5.0,,0.1,,,,,,,1.1,3.1,True,,True,True,,,,,,,,,,True,True,,,True,,True,False,,True,,,,,,,False,False
02020,288,270.0,274.8,,266.0,495.0,,,,,,,,,,291.1,413.1,,240.3,246.9,231.3,284.0,241.0,,164.3,,233.4,266.0,,,,121.7,473.4,-18.0,-13.2,,-22.0,207.0,,,,,,,,,,3.1,125.1,,-47.7,-41.1,-56.7,-4.0,-47.0,,-123.7,,-54.6,-22.0,,,,-166.3,185.4,True,,False,False,,,,,,,,,,True,False,,False,False,False,True,False,,False,,False,False,,,,False,False
02050,10,21.0,18.0,,8.0,0.0,,,,,,,,,,12.9,10.2,,1.0,5.0,,8.0,24.0,,11.0,,,,,,,7.9,24.0,11.0,8.0,,-2.0,-10.0,,,,,,,,,,2.9,0.2,,-9.0,-5.0,,-2.0,14.0,,1.0,,,,,,,-2.1,14.0,True,,True,True,,,,,,,,,,True,True,,True,True,,True,False,,True,,,,,,,True,False
02060,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,,,,,,,1.1,1.6,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,1.0,,0.0,,,,,,,1.1,1.6,True,,True,True,,,,,,,,,,True,True,,False,True,,True,False,,True,,,,,,,False,False
02068,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.2,0.7,,,0.0,,0.0,,,0.1,,,,,,,1.0,3.3,0.0,0.0,,0.0,0.0,,,,,,,,,,0.2,0.7,,,0.0,,0.0,,,0.1,,,,,,,1.0,3.3,True,,True,True,,,,,,,,,,False,False,,,False,,True,,,False,,,,,,,False,False
02070,1,1.0,0.8,,0.0,0.0,,,,,,,,,,0.0,1.3,,0.0,0.0,,0.0,4.0,,0.4,,,,,,,1.1,5.3,0.0,-0.2,,-1.0,-1.0,,,,,,,,,,-1.0,0.3,,-1.0,-1.0,,-1.0,3.0,,-0.6,,,,,,,0.1,4.3,False,,False,False,,,,,,,,,,False,False,,False,False,,False,False,,False,,,,,,,False,False
02090,90,126.0,126.3,,126.0,,,,,,,,,,,141.9,102.6,,128.2,110.3,73.6,168.0,136.0,,156.4,,,,,,,37.0,150.8,36.0,36.3,,36.0,,,,,,,,,,,51.9,12.6,,38.2,20.3,-16.4,78.0,46.0,,66.4,,,,,,,-53.0,60.8,False,,False,,,,,,,,,,,False,True,,False,True,True,False,False,,False,,,,,,,False,False
02100,1,0.0,0.1,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,1.0,,0.0,,,,,,,1.0,3.4,-1.0,-0.9,,-1.0,-1.0,,,,,,,,,,-1.0,-1.0,,,-1.0,,-1.0,0.0,,-1.0,,,,,,,0.0,2.4,True,,False,False,,,,,,,,,,True,True,,,True,,False,True,,False,,,,,,,True,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.9,,,0.0,,0.0,,,0.0,,,,,,,,4.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.9,,,0.0,,0.0,,,0.0,,,,,,,,4.4,True,,True,True,,,,,,,,,,False,False,,,True,,True,,,True,,,,,,,,False
02110,33,43.0,41.0,,35.0,17.0,,,,,,,,,,46.6,24.9,,34.7,33.9,0.2,49.0,44.0,,86.5,,,,,,,10.4,43.8,10.0,8.0,,2.0,-16.0,,,,,,,,,,13.6,-8.1,,1.7,0.9,-32.8,16.0,11.0,,53.5,,,,,,,-22.6,10.8,True,,True,False,,,,,,,,,,False,True,,True,True,False,False,False,,False,,,,,,,False,False
02122,9,7.0,5.0,,7.0,7.0,,,,,,,,,,21.2,25.6,,0.7,5.0,30.9,,47.0,,2.3,,,,,,,7.2,26.8,-2.0,-4.0,,-2.0,-2.0,,,,,,,,,,12.2,16.6,,-8.3,-4.0,21.9,,38.0,,-6.7,,,,,,,-1.8,17.8,False,,False,False,,,,,,,,,,False,False,,False,False,False,,False,,False,,,,,,,True,False
02130,1,1.0,0.9,,0.0,0.0,,,,,,,,,,0.0,2.0,,0.4,0.2,,0.0,,,0.0,,,,,,,1.6,5.5,0.0,-0.1,,-1.0,-1.0,,,,,,,,,,-1.0,1.0,,-0.6,-0.8,,-1.0,,,-1.0,,,,,,,0.6,4.5,False,,False,False,,,,,,,,,,False,False,,False,False,,False,,,False,,,,,,,False,False
02150,1,2.0,1.8,,1.0,0.0,,,,,,,,,,2.5,1.4,,0.1,0.1,,0.0,11.0,,1.2,,,,,,,1.3,6.8,1.0,0.8,,0.0,-1.0,,,,,,,,,,1.5,0.4,,-0.9,-0.9,,-1.0,10.0,,0.2,,,,,,,0.3,5.8,True,,True,False,,,,,,,,,,False,True,,True,True,,False,False,,True,,,,,,,True,False
02158,2,1.0,0.7,,1.0,0.0,,,,,,,,,,1.5,,,,0.2,,0.0,,,0.8,,,,,,,,,-1.0,-1.3,,-1.0,-2.0,,,,,,,,,,-0.5,,,,-1.8,,-2.0,,,-1.2,,,,,,,,,False,,False,False,,,,,,,,,,True,,,,False,,False,,,False,,,,,,,,
02164,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.6,,,0.0,,0.0,1.0,,0.0,,,,,,,1.0,13.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.6,,,0.0,,0.0,1.0,,0.0,,,,,,,1.0,13.4,True,,True,True,,,,,,,,,,False,False,,,True,,True,False,,True,,,,,,,False,False
02170,44,27.0,28.3,,28.0,17.0,,,,,,,,,,42.7,90.6,,20.0,32.8,62.0,34.0,94.0,,30.6,,,,,,,17.6,67.1,-17.0,-15.7,,-16.0,-27.0,,,,,,,,,,-1.3,46.6,,-24.0,-11.2,18.0,-10.0,50.0,,-13.4,,,,,,,-26.4,23.1,True,,True,False,,,,,,,,,,True,False,,False,True,False,True,False,,True,,,,,,,False,False
02180,1,6.0,6.0,,2.0,0.0,,,,,,,,,,4.2,4.5,,0.4,2.2,,5.0,11.0,,2.6,,,,,,,1.4,10.5,5.0,5.0,,1.0,-1.0,,,,,,,,,,3.2,3.5,,-0.6,1.2,,4.0,10.0,,1.6,,,,,,,0.4,9.5,True,,True,True,,,,,,,,,,True,True,,True,True,,True,False,,True,,,,,,,True,False
02185,23,12.0,11.5,,9.0,5.0,,,,,,,,,,18.3,9.3,,1.6,7.7,,,18.0,,9.4,,,,,,,3.3,15.1,-11.0,-11.5,,-14.0,-18.0,,,,,,,,,,-4.7,-13.7,,-21.4,-15.3,,,-5.0,,-13.6,,,,,,,-19.7,-7.9,False,,False,False,,,,,,,,,,True,False,,False,False,,,True,,False,,,,,,,False,True
02188,9,3.0,3.8,,2.0,0.0,,,,,,,,,,4.0,5.1,,1.8,1.9,,1.0,6.0,,1.9,,,,,,,2.5,8.0,-6.0,-5.2,,-7.0,-9.0,,,,,,,,,,-5.0,-3.9,,-7.2,-7.1,,-8.0,-3.0,,-7.1,,,,,,,-6.5,-1.0,True,,False,False,,,,,,,,,,True,True,,False,False,,False,True,,False,,,,,,,False,True
02195,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,3.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,3.4,False,,True,True,,,,,,,,,,False,False,,False,False,,True,,,True,,,,,,,,False
02198,1,2.0,1.7,,2.0,0.0,,,,,,,,,,2.7,3.4,,1.2,1.5,,1.0,,,2.1,,,,,,,,3.9,1.0,0.7,,1.0,-1.0,,,,,,,,,,1.7,2.4,,0.2,0.5,,0.0,,,1.1,,,,,,,,2.9,True,,False,False,,,,,,,,,,False,False,,True,True,,True,,,False,,,,,,,,False
02220,2,2.0,2.1,,1.0,0.0,,,,,,,,,,1.5,2.9,,0.3,0.3,,0.0,9.0,,1.0,,,,,,,1.5,4.4,0.0,0.1,,-1.0,-2.0,,,,,,,,,,-0.5,0.9,,-1.7,-1.7,,-2.0,7.0,,-1.0,,,,,,,-0.5,2.4,False,,False,False,,,,,,,,,,False,False,,False,False,,False,False,,False,,,,,,,False,False
02230,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,1.5,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,1.5,True,,True,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,,,False
02240,1,2.0,2.2,,0.0,0.0,,,,,,,,,,1.7,0.2,,0.1,0.3,,0.0,8.0,,0.4,,,,,,,1.1,9.5,1.0,1.2,,-1.0,-1.0,,,,,,,,,,0.7,-0.8,,-0.9,-0.7,,-1.0,7.0,,-0.6,,,,,,,0.1,8.5,False,,False,False,,,,,,,,,,True,True,,True,True,,False,False,,True,,,,,,,True,False
02261,0,0.0,0.2,,0.0,0.0,,,,,,,,,,1.4,1.3,,0.8,0.3,,0.0,,,3.1,,,,,,,2.0,8.8,0.0,0.2,,0.0,0.0,,,,,,,,,,1.4,1.3,,0.8,0.3,,0.0,,,3.1,,,,,,,2.0,8.8,False,,True,True,,,,,,,,,,False,False,,False,False,,True,,,False,,,,,,,False,False
02275,1,0.0,0.2,,0.0,0.0,,,,,,,,,,0.4,0.3,,,0.0,,0.0,,,0.1,,,,,,,,3.4,-1.0,-0.8,,-1.0,-1.0,,,,,,,,,,-0.6,-0.7,,,-1.0,,-1.0,,,-0.9,,,,,,,,2.4,True,,False,False,,,,,,,,,,True,True,,,True,,False,,,True,,,,,,,,False
02282,0,1.0,0.6,,1.0,0.0,,,,,,,,,,0.8,0.0,,,0.1,,0.0,,,0.6,,,,,,,1.2,1.7,1.0,0.6,,1.0,0.0,,,,,,,,,,0.8,0.0,,,0.1,,0.0,,,0.6,,,,,,,1.2,1.7,True,,False,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,,False,False
02290,4,2.0,1.8,,2.0,0.0,,,,,,,,,,2.4,0.9,,1.9,1.8,,3.0,,,0.1,,,,,,,1.8,11.7,-2.0,-2.2,,-2.0,-4.0,,,,,,,,,,-1.6,-3.1,,-2.1,-2.2,,-1.0,,,-3.9,,,,,,,-2.2,7.7,False,,False,False,,,,,,,,,,True,False,,False,False,,True,,,False,,,,,,,False,False
04001,56,25.0,26.5,,18.0,19.0,,,,,,,,108.0,,17.7,22.5,,7.4,17.9,1.4,20.0,30.0,,6.4,,32.2,,,,,27.3,32.5,-31.0,-29.5,,-38.0,-37.0,,,,,,,,52.0,,-38.3,-33.5,,-48.6,-38.1,-54.6,-36.0,-26.0,,-49.6,,-23.8,,,,,-28.7,-23.5,True,,False,False,,,,,,,,False,,False,False,,False,False,False,False,True,,False,,True,,,,,True,True
04003,13,18.0,25.8,,18.0,7.0,,,,,,,,49.0,,39.7,24.0,,6.4,15.0,33.1,15.0,47.0,,4.0,,18.3,,,,,10.9,67.1,5.0,12.8,,5.0,-6.0,,,,,,,,36.0,,26.7,11.0,,-6.6,2.0,20.1,2.0,34.0,,-9.0,,5.3,,,,,-2.1,54.1,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,,False,,,,,True,False
04005,247,99.0,100.4,,100.0,48.0,,,,,,,,178.0,,74.3,41.8,,195.5,183.1,6.8,201.0,149.0,,301.2,,91.7,224.0,,,,21.1,123.0,-148.0,-146.6,,-147.0,-199.0,,,,,,,,-69.0,,-172.7,-205.2,,-51.5,-63.9,-240.2,-46.0,-98.0,,54.2,,-155.3,-23.0,,,,-225.9,-124.0,True,,True,False,,,,,,,,True,,False,False,,True,True,False,True,True,,True,,False,True,,,,False,True
04007,50,39.0,37.0,,21.0,12.0,,,,,,,,19.0,,50.9,23.4,,21.3,24.0,0.2,29.0,53.0,,8.1,,36.1,,,,,15.4,107.6,-11.0,-13.0,,-29.0,-38.0,,,,,,,,-31.0,,0.9,-26.6,,-28.7,-26.0,-49.8,-21.0,3.0,,-41.9,,-13.9,,,,,-34.6,57.6,False,,False,False,,,,,,,,False,,True,False,,False,False,False,False,True,,False,,False,,,,,False,False
04009,14,17.0,19.1,,17.0,21.0,,,,,,,,31.0,,37.0,19.5,,3.6,13.8,0.0,15.0,13.0,,17.5,,,,,,,27.0,44.6,3.0,5.1,,3.0,7.0,,,,,,,,17.0,,23.0,5.5,,-10.4,-0.2,-14.0,1.0,-1.0,,3.5,,,,,,,13.0,30.6,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,True,,False,,,,,,,False,False
04011,0,1.0,1.1,,0.0,0.0,,,,,,,,4.0,,0.1,1.6,,0.0,0.0,,0.0,6.0,,0.8,,,,,,,1.3,7.2,1.0,1.1,,0.0,0.0,,,,,,,,4.0,,0.1,1.6,,0.0,0.0,,0.0,6.0,,0.8,,,,,,,1.3,7.2,False,,True,True,,,,,,,,False,,True,False,,True,True,,True,False,,True,,,,,,,False,False
04012,9,8.0,5.4,,4.0,0.0,,,,,,,,8.0,,96.9,5.2,,2.0,6.0,0.0,9.0,3.0,,1.5,,,,,,,2.7,54.1,-1.0,-3.6,,-5.0,-9.0,,,,,,,,-1.0,,87.9,-3.8,,-7.0,-3.0,-9.0,0.0,-6.0,,-7.5,,,,,,,-6.3,45.1,False,,False,False,,,,,,,,False,,False,False,,False,False,False,True,False,,False,,,,,,,False,False
04013,1953,1436.0,1529.4,962.4,1423.0,2155.0,,,,,,,,1972.0,,1422.8,1289.5,,1577.4,1475.3,477.3,1658.0,1930.0,,581.9,,1303.8,1380.0,,,,1079.4,2258.9,-517.0,-423.6,-990.6,-530.0,202.0,,,,,,,,19.0,,-530.2,-663.5,,-375.6,-477.7,-1475.7,-295.0,-23.0,,-1371.2,,-649.2,-573.0,,,,-873.6,305.9,True,False,False,True,,,,,,,,True,,False,False,,True,True,False,True,True,,False,,False,False,,,,False,True
04015,99,40.0,30.9,,42.0,59.0,,,,,,,,116.0,,104.5,54.4,,14.5,42.0,57.2,50.0,95.0,,43.8,,42.9,33.0,,,,61.4,162.1,-59.0,-68.1,,-57.0,-40.0,,,,,,,,17.0,,5.5,-44.6,,-84.5,-57.0,-41.8,-49.0,-4.0,,-55.2,,-56.1,-66.0,,,,-37.6,63.1,False,,True,True,,,,,,,,True,,True,True,,False,True,True,True,True,,True,,True,False,,,,True,False
04017,57,33.0,31.9,,31.0,31.0,,,,,,,,138.0,,45.2,33.6,,16.1,29.6,4.2,30.0,82.0,,17.1,,36.5,,,,,30.7,65.8,-24.0,-25.1,,-26.0,-26.0,,,,,,,,81.0,,-11.8,-23.4,,-40.9,-27.4,-52.8,-27.0,25.0,,-39.9,,-20.5,,,,,-26.3,8.8,False,,False,False,,,,,,,,False,,True,True,,False,False,False,False,False,,False,,True,,,,,False,True
04019,1956,523.0,532.1,458.2,456.0,223.0,,,,,,,,583.0,,609.4,389.2,,404.1,454.7,444.2,548.0,760.0,,270.8,,452.6,394.0,,,,420.4,915.3,-1433.0,-1423.9,-1497.8,-1500.0,-1733.0,,,,,,,,-1373.0,,-1346.6,-1566.8,,-1551.9,-1501.3,-1511.8,-1408.0,-1196.0,,-1685.2,,-1503.4,-1562.0,,,,-1535.6,-1040.7,True,False,False,False,,,,,,,,True,,True,False,,False,False,False,True,True,,False,,False,False,,,,False,True
04021,167,231.0,250.4,233.8,212.0,437.0,,,,,,,,212.0,,350.0,109.8,,169.2,162.0,112.5,231.0,243.0,,135.9,,216.2,189.0,,,,130.4,414.8,64.0,83.4,66.8,45.0,270.0,,,,,,,,45.0,,183.0,-57.2,,2.2,-5.0,-54.5,64.0,76.0,,-31.1,,49.2,22.0,,,,-36.6,247.8,False,False,True,False,,,,,,,,True,,False,True,,True,True,True,False,False,,True,,True,True,,,,True,False
04023,32,11.0,15.1,,11.0,13.0,,,,,,,,43.0,,37.1,7.6,,2.1,8.0,0.6,,11.0,,6.0,,11.6,,,,,8.8,58.9,-21.0,-16.9,,-21.0,-19.0,,,,,,,,11.0,,5.1,-24.4,,-29.9,-24.0,-31.4,,-21.0,,-26.0,,-20.4,,,,,-23.2,26.9,True,,False,True,,,,,,,,True,,True,False,,False,False,False,,False,,False,,True,,,,,False,False
04025,39,64.0,66.2,,62.0,10.0,,,,,,,,101.0,,74.6,90.5,,37.7,51.7,71.3,53.0,111.0,,73.2,,59.7,46.0,,,,40.3,172.2,25.0,27.2,,23.0,-29.0,,,,,,,,62.0,,35.6,51.5,,-1.3,12.7,32.3,14.0,72.0,,34.2,,20.7,7.0,,,,1.3,133.2,False,,True,False,,,,,,,,False,,False,False,,True,True,False,True,False,,False,,True,True,,,,True,False
04027,120,67.0,64.0,80.9,64.0,30.0,,,,,,,,116.0,,85.7,84.7,,53.6,74.9,4.1,71.0,152.0,,32.3,,169.8,56.0,,,,93.7,238.3,-53.0,-56.0,-39.1,-56.0,-90.0,,,,,,,,-4.0,,-34.3,-35.3,,-66.4,-45.1,-115.9,-49.0,32.0,,-87.7,,49.8,-64.0,,,,-26.3,118.3,False,True,False,False,,,,,,,,True,,True,True,,False,True,False,True,True,,False,,True,False,,,,True,False
05001,37,17.0,17.5,,15.0,5.0,,,,,,,,24.0,,33.5,13.8,,8.4,14.4,5.0,33.0,2.0,,16.5,,,,,,,9.8,17.4,-20.0,-19.5,,-22.0,-32.0,,,,,,,,-13.0,,-3.5,-23.2,,-28.6,-22.6,-32.0,-4.0,-35.0,,-20.5,,,,,,,-27.2,-19.6,True,,False,False,,,,,,,,True,,True,False,,False,False,False,True,False,,False,,,,,,,False,True
