,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
31095,10,0.0,0.2,,0.0,0.0,,,,,5.0,2.5,5.6,,1.0,0.0,,0.0,,0.2,0.8,,,,0.0,3.9,28.0,-10.0,-9.8,,-10.0,-10.0,,,,,-5.0,-7.5,-4.4,,-9.0,-10.0,,-10.0,,-9.8,-9.2,,,,-10.0,-6.1,18.0,True,,False,False,,,,,True,True,True,,True,True,,False,,True,True,,,,False,True,False
31097,17,6.0,7.1,,3.0,0.0,,,,,9.0,26.5,5.5,,1.0,0.5,,0.0,,3.8,,,,,2.0,5.0,136.1,-11.0,-9.9,,-14.0,-17.0,,,,,-8.0,9.5,-11.5,,-16.0,-16.5,,-17.0,,-13.2,,,,,-15.0,-12.0,119.1,True,,False,False,,,,,True,True,False,,False,False,,False,,False,,,,,False,False,False
31099,29,33.0,34.3,,23.0,24.0,,,,,10.0,62.9,24.4,,7.9,29.7,0.0,26.0,,2.8,26.3,,,,17.0,35.8,110.3,4.0,5.3,,-6.0,-5.0,,,,,-19.0,33.9,-4.6,,-21.1,0.7,-29.0,-3.0,,-26.2,-2.7,,,,-12.0,6.8,81.3,False,,False,False,,,,,False,False,False,,False,True,False,True,,False,True,,,,False,False,False
31101,14,6.0,4.9,,6.0,19.0,,,,,6.0,15.6,23.0,,3.4,3.3,,0.0,,30.0,,,,,2.0,12.4,12.3,-8.0,-9.1,,-8.0,5.0,,,,,-8.0,1.6,9.0,,-10.6,-10.7,,-14.0,,16.0,,,,,-12.0,-1.6,-1.7,False,,False,True,,,,,False,True,False,,False,False,,False,,False,,,,,False,True,True
31103,4,3.0,2.7,,3.0,0.0,,,,,3.0,4.9,5.9,,,0.0,,0.0,,0.0,1.6,,,,0.0,3.0,68.1,-1.0,-1.3,,-1.0,-4.0,,,,,-1.0,0.9,1.9,,,-4.0,,-4.0,,-4.0,-2.4,,,,-4.0,-1.0,64.1,False,,False,False,,,,,False,True,False,,,False,,False,,False,False,,,,False,True,False
31105,0,0.0,0.0,,0.0,0.0,,,,,5.0,22.7,0.2,,0.5,0.0,,0.0,,0.0,0.1,,,,0.0,4.6,35.3,0.0,0.0,,0.0,0.0,,,,,5.0,22.7,0.2,,0.5,0.0,,0.0,,0.0,0.1,,,,0.0,4.6,35.3,True,,True,True,,,,,False,False,False,,False,False,,True,,True,False,,,,True,False,False
31107,69,42.0,44.2,,30.0,39.0,,,,,22.0,77.7,8.6,,8.5,22.0,,28.0,,14.7,37.7,,,,48.0,78.6,85.4,-27.0,-24.8,,-39.0,-30.0,,,,,-47.0,8.7,-60.4,,-60.5,-47.0,,-41.0,,-54.3,-31.3,,,,-21.0,9.6,16.4,True,,False,False,,,,,False,True,False,,False,False,,False,,False,False,,,,True,True,True
31109,1693,954.0,920.5,,956.0,2305.0,,,,,1082.0,801.0,752.3,,1046.3,1221.7,739.8,890.0,,73.8,902.3,1804.0,,,1152.0,913.2,2592.9,-739.0,-772.5,,-737.0,612.0,,,,,-611.0,-892.0,-940.7,,-646.7,-471.3,-953.2,-803.0,,-1619.2,-790.7,111.0,,,-541.0,-779.8,899.9,False,,True,True,,,,,True,False,False,,True,True,False,False,,False,False,True,,,True,False,False
31111,88,57.0,47.3,,57.0,44.0,,,,,112.0,232.0,139.8,,9.7,45.5,119.1,56.0,,173.8,56.4,,,,17.0,110.7,88.7,-31.0,-40.7,,-31.0,-44.0,,,,,24.0,144.0,51.8,,-78.3,-42.5,31.1,-32.0,,85.8,-31.6,,,,-71.0,22.7,0.7,False,,False,False,,,,,True,False,False,,False,False,False,False,,False,False,,,,False,True,True
31113,3,3.0,3.4,,1.0,0.0,,,,,0.0,5.4,6.5,,,0.0,,0.0,,1.5,1.5,,,,1.0,3.0,67.9,0.0,0.4,,-2.0,-3.0,,,,,-3.0,2.4,3.5,,,-3.0,,-3.0,,-1.5,-1.5,,,,-2.0,0.0,64.9,False,,False,False,,,,,False,False,False,,,False,,False,,False,False,,,,False,False,False
31115,2,3.0,3.0,,1.0,0.0,,,,,0.0,3.6,4.9,,,1.1,,0.0,,0.0,,,,,0.0,3.0,82.0,1.0,1.0,,-1.0,-2.0,,,,,-2.0,1.6,2.9,,,-0.9,,-2.0,,-2.0,,,,,-2.0,1.0,80.0,True,,False,False,,,,,False,False,False,,,True,,False,,False,,,,,False,False,False
31117,0,0.0,0.1,,0.0,0.0,,,,,0.0,2.2,0.8,,,0.0,,0.0,,0.1,0.3,,,,0.0,3.1,25.5,0.0,0.1,,0.0,0.0,,,,,0.0,2.2,0.8,,,0.0,,0.0,,0.1,0.3,,,,0.0,3.1,25.5,False,,True,True,,,,,True,False,False,,,False,,True,,False,False,,,,True,False,False
31119,199,102.0,101.8,,100.0,127.0,,,,,190.0,117.3,123.6,,63.3,124.4,4.1,117.0,,52.4,64.5,,,,59.0,97.5,283.8,-97.0,-97.2,,-99.0,-72.0,,,,,-9.0,-81.7,-75.4,,-135.7,-74.6,-194.9,-82.0,,-146.6,-134.5,,,,-140.0,-101.5,84.8,False,,False,True,,,,,True,True,True,,False,True,False,True,,False,False,,,,False,False,True
31121,16,6.0,7.3,,6.0,0.0,,,,,12.0,5.4,10.1,,5.3,3.2,,,,7.2,14.9,,,,0.0,5.9,40.8,-10.0,-8.7,,-10.0,-16.0,,,,,-4.0,-10.6,-5.9,,-10.7,-12.8,,,,-8.8,-1.1,,,,-16.0,-10.1,24.8,True,,False,False,,,,,True,False,True,,False,False,,,,True,True,,,,False,False,False
31123,12,3.0,1.4,,3.0,0.0,,,,,15.0,4.3,5.2,,8.9,0.1,,12.0,,0.1,3.2,,,,6.0,5.5,15.6,-9.0,-10.6,,-9.0,-12.0,,,,,3.0,-7.7,-6.8,,-3.1,-11.9,,0.0,,-11.9,-8.8,,,,-6.0,-6.5,3.6,False,,False,False,,,,,True,True,True,,True,False,,True,,False,True,,,,True,True,True
31125,13,0.0,0.0,,0.0,0.0,,,,,4.0,2.2,0.7,,0.3,0.0,,0.0,,0.6,,,,,0.0,4.3,37.8,-13.0,-13.0,,-13.0,-13.0,,,,,-9.0,-10.8,-12.3,,-12.7,-13.0,,-13.0,,-12.4,,,,,-13.0,-8.7,24.8,False,,False,False,,,,,True,True,True,,True,True,,False,,True,,,,,False,True,False
31127,38,54.0,46.1,,32.0,41.0,,,,,13.0,118.2,37.3,,11.6,31.0,,32.0,,10.2,,,,,46.0,69.8,87.5,16.0,8.1,,-6.0,3.0,,,,,-25.0,80.2,-0.7,,-26.4,-7.0,,-6.0,,-27.8,,,,,8.0,31.8,49.5,True,,True,True,,,,,False,False,True,,False,True,,True,,False,,,,,True,False,False
31129,4,9.0,9.5,,3.0,0.0,,,,,3.0,14.7,3.8,,0.3,0.0,,4.0,,1.5,6.5,,,,9.0,4.2,44.1,5.0,5.5,,-1.0,-4.0,,,,,-1.0,10.7,-0.2,,-3.7,-4.0,,0.0,,-2.5,2.5,,,,5.0,0.2,40.1,False,,True,True,,,,,True,False,True,,True,True,,True,,True,True,,,,False,True,False
31131,24,78.0,75.8,,63.0,109.0,,,,,36.0,286.2,54.3,,57.7,62.7,26.0,,,17.1,71.7,,,,55.0,63.4,498.5,54.0,51.8,,39.0,85.0,,,,,12.0,262.2,30.3,,33.7,38.7,2.0,,,-6.9,47.7,,,,31.0,39.4,474.5,True,,True,False,,,,,True,False,True,,True,True,True,,,True,True,,,,True,True,False
31133,5,0.0,0.4,,0.0,0.0,,,,,0.0,3.8,1.4,,,0.0,,0.0,,0.2,2.3,,,,0.0,4.5,17.8,-5.0,-4.6,,-5.0,-5.0,,,,,-5.0,-1.2,-3.6,,,-5.0,,-5.0,,-4.8,-2.7,,,,-5.0,-0.5,12.8,True,,False,False,,,,,False,True,True,,,True,,False,,True,True,,,,False,True,False
31135,5,6.0,5.2,,4.0,0.0,,,,,3.0,13.1,5.3,,,0.4,,0.0,,2.2,,,,,3.0,8.4,12.6,1.0,0.2,,-1.0,-5.0,,,,,-2.0,8.1,0.3,,,-4.6,,-5.0,,-2.8,,,,,-2.0,3.4,7.6,True,,False,False,,,,,False,False,True,,,False,,False,,False,,,,,False,False,False
31137,37,39.0,38.2,,26.0,30.0,,,,,15.0,57.2,27.0,,7.6,27.0,,,,16.5,31.3,,,,35.0,44.8,198.5,2.0,1.2,,-11.0,-7.0,,,,,-22.0,20.2,-10.0,,-29.4,-10.0,,,,-20.5,-5.7,,,,-2.0,7.8,161.5,True,,False,False,,,,,False,False,False,,False,False,,,,False,False,,,,False,False,False
31139,42,12.0,15.6,,12.0,13.0,,,,,15.0,24.0,19.2,,5.2,9.3,,21.0,,5.4,38.5,,,,3.0,16.3,62.0,-30.0,-26.4,,-30.0,-29.0,,,,,-27.0,-18.0,-22.8,,-36.8,-32.7,,-21.0,,-36.6,-3.5,,,,-39.0,-25.7,20.0,True,,False,True,,,,,True,True,True,,False,False,,True,,False,True,,,,False,True,True
31141,159,63.0,63.9,,56.0,51.0,,,,,135.0,51.4,98.6,,47.1,93.8,6.2,144.0,,26.5,49.5,,,,58.0,85.6,296.8,-96.0,-95.1,,-103.0,-108.0,,,,,-24.0,-107.6,-60.4,,-111.9,-65.2,-152.8,-15.0,,-132.5,-109.5,,,,-101.0,-73.4,137.8,True,,False,False,,,,,True,False,True,,False,True,False,True,,False,False,,,,False,True,False
31143,16,6.0,5.3,,4.0,0.0,,,,,6.0,9.2,7.5,,1.8,0.9,,0.0,,3.4,5.4,,,,7.0,6.0,41.8,-10.0,-10.7,,-12.0,-16.0,,,,,-10.0,-6.8,-8.5,,-14.2,-15.1,,-16.0,,-12.6,-10.6,,,,-9.0,-10.0,25.8,False,,False,False,,,,,False,True,True,,False,False,,False,,False,False,,,,True,False,False
31145,9,0.0,0.0,,0.0,0.0,,,,,17.0,0.6,5.8,,0.8,0.0,,0.0,,0.3,,,,,0.0,4.2,8.6,-9.0,-9.0,,-9.0,-9.0,,,,,8.0,-8.4,-3.2,,-8.2,-9.0,,-9.0,,-8.7,,,,,-9.0,-4.8,-0.4,False,,False,False,,,,,True,True,True,,True,True,,False,,True,,,,,False,True,True
31147,17,15.0,14.8,,5.0,0.0,,,,,9.0,15.2,11.3,,4.4,4.0,,0.0,,0.0,,,,,27.0,14.2,39.7,-2.0,-2.2,,-12.0,-17.0,,,,,-8.0,-1.8,-5.7,,-12.6,-13.0,,-17.0,,-17.0,,,,,10.0,-2.8,22.7,False,,False,False,,,,,False,True,False,,False,False,,False,,False,,,,,False,False,False
31149,30,9.0,9.7,,6.0,0.0,,,,,12.0,6.8,3.4,,,2.6,,0.0,,0.2,6.0,,,,12.0,7.5,42.4,-21.0,-20.3,,-24.0,-30.0,,,,,-18.0,-23.2,-26.6,,,-27.4,,-30.0,,-29.8,-24.0,,,,-18.0,-22.5,12.4,True,,False,False,,,,,True,False,False,,,False,,False,,False,False,,,,True,False,True
31151,61,48.0,47.5,,39.0,0.0,,,,,60.0,40.2,42.7,,11.1,42.7,0.8,106.0,,12.7,43.7,,,,19.0,52.3,233.2,-13.0,-13.5,,-22.0,-61.0,,,,,-1.0,-20.8,-18.3,,-49.9,-18.3,-60.2,45.0,,-48.3,-17.3,,,,-42.0,-8.7,172.2,False,,False,False,,,,,True,False,False,,False,False,False,False,,False,False,,,,False,True,False
31153,544,540.0,567.9,,484.0,571.0,,,,,488.0,542.9,479.0,,462.5,496.8,322.6,580.0,,212.5,512.9,387.0,,,402.0,769.5,1909.9,-4.0,23.9,,-60.0,27.0,,,,,-56.0,-1.1,-65.0,,-81.5,-47.2,-221.4,36.0,,-331.5,-31.1,-157.0,,,-142.0,225.5,1365.9,False,,False,False,,,,,False,True,False,,False,False,False,False,,False,False,False,,,False,False,False
31155,182,90.0,95.8,,85.0,87.0,,,,,50.0,156.2,69.3,,70.5,78.3,87.0,65.0,,24.9,102.1,,,,87.0,95.7,721.2,-92.0,-86.2,,-97.0,-95.0,,,,,-132.0,-25.8,-112.7,,-111.5,-103.7,-95.0,-117.0,,-157.1,-79.9,,,,-95.0,-86.3,539.2,True,,False,False,,,,,False,True,False,,False,False,False,False,,False,True,,,,False,True,False
31157,50,84.0,80.3,,66.0,117.0,,,,,113.0,80.6,64.7,,15.4,56.5,23.0,82.0,,48.4,66.0,,,,120.0,73.4,75.1,34.0,30.3,,16.0,67.0,,,,,63.0,30.6,14.7,,-34.6,6.5,-27.0,32.0,,-1.6,16.0,,,,70.0,23.4,25.1,True,,True,False,,,,,False,True,True,,False,True,True,True,,True,True,,,,False,True,True
31159,40,54.0,53.7,,44.0,35.0,,,,,45.0,94.1,69.8,,8.6,34.9,62.9,43.0,,30.4,46.6,,,,58.0,54.6,345.7,14.0,13.7,,4.0,-5.0,,,,,5.0,54.1,29.8,,-31.4,-5.1,22.9,3.0,,-9.6,6.6,,,,18.0,14.6,305.7,True,,True,True,,,,,True,False,False,,False,True,False,True,,True,True,,,,False,False,False
31161,26,21.0,20.0,,6.0,0.0,,,,,10.0,38.5,3.0,,,0.5,,,,0.3,,,,,29.0,20.4,65.8,-5.0,-6.0,,-20.0,-26.0,,,,,-16.0,12.5,-23.0,,,-25.5,,,,-25.7,,,,,3.0,-5.6,39.8,False,,False,False,,,,,False,False,False,,,False,,,,False,,,,,True,False,False
31163,8,0.0,0.0,,0.0,0.0,,,,,3.0,8.7,2.6,,0.5,0.1,,0.0,,0.0,,,,,5.0,4.7,24.7,-8.0,-8.0,,-8.0,-8.0,,,,,-5.0,0.7,-5.4,,-7.5,-7.9,,-8.0,,-8.0,,,,,-3.0,-3.3,16.7,False,,False,False,,,,,True,True,True,,True,True,,False,,False,,,,,True,True,False
31165,1,3.0,2.7,,2.0,0.0,,,,,12.0,13.3,0.8,,,0.0,,0.0,,0.7,1.7,,,,7.0,3.1,45.2,2.0,1.7,,1.0,-1.0,,,,,11.0,12.3,-0.2,,,-1.0,,-1.0,,-0.3,0.7,,,,6.0,2.1,44.2,True,,True,True,,,,,False,False,True,,,True,,True,,True,True,,,,False,False,False
31167,7,3.0,1.7,,1.0,0.0,,,,,12.0,6.9,6.1,,1.7,0.0,,0.0,,0.0,3.9,,,,30.0,6.2,65.7,-4.0,-5.3,,-6.0,-7.0,,,,,5.0,-0.1,-0.9,,-5.3,-7.0,,-7.0,,-7.0,-3.1,,,,23.0,-0.8,58.7,False,,False,False,,,,,False,True,True,,False,False,,False,,False,True,,,,False,True,False
31169,2,0.0,0.0,,0.0,0.0,,,,,3.0,1.7,0.6,,1.2,0.0,,0.0,,0.7,0.0,,,,0.0,9.0,30.5,-2.0,-2.0,,-2.0,-2.0,,,,,1.0,-0.3,-1.4,,-0.8,-2.0,,-2.0,,-1.3,-2.0,,,,-2.0,7.0,28.5,False,,False,False,,,,,True,True,True,,True,True,,False,,True,True,,,,False,False,False
31171,2,0.0,0.2,,0.0,0.0,,,,,3.0,3.5,2.8,,0.0,0.0,,0.0,,2.7,0.2,,,,5.0,3.0,16.0,-2.0,-1.8,,-2.0,-2.0,,,,,1.0,1.5,0.8,,-2.0,-2.0,,-2.0,,0.7,-1.8,,,,3.0,1.0,14.0,True,,False,False,,,,,True,True,True,,True,True,,False,,True,True,,,,False,True,False
31173,25,12.0,12.6,,8.0,0.0,,,,,32.0,14.4,12.7,,2.2,5.9,0.0,32.0,,14.8,8.0,,,,7.0,21.2,83.3,-13.0,-12.4,,-17.0,-25.0,,,,,7.0,-10.6,-12.3,,-22.8,-19.1,-25.0,7.0,,-10.2,-17.0,,,,-18.0,-3.8,58.3,True,,False,False,,,,,True,True,True,,False,False,False,True,,True,False,,,,False,True,False
31175,12,0.0,2.0,,0.0,0.0,,,,,8.0,4.1,4.2,,1.0,0.1,,0.0,,1.8,,,,,1.0,4.5,9.8,-12.0,-10.0,,-12.0,-12.0,,,,,-4.0,-7.9,-7.8,,-11.0,-11.9,,-12.0,,-10.2,,,,,-11.0,-7.5,-2.2,True,,False,False,,,,,True,True,True,,True,True,,False,,True,,,,,True,True,True
31177,69,48.0,52.7,,48.0,42.0,,,,,52.0,127.4,56.6,,16.9,39.2,63.8,42.0,,18.2,52.0,,,,32.0,57.4,339.6,-21.0,-16.3,,-21.0,-27.0,,,,,-17.0,58.4,-12.4,,-52.1,-29.8,-5.2,-27.0,,-50.8,-17.0,,,,-37.0,-11.6,270.6,True,,False,False,,,,,True,False,True,,False,False,True,False,,False,True,,,,False,True,False
31179,64,24.0,23.7,,20.0,0.0,,,,,31.0,28.9,19.0,,3.8,9.8,,21.0,,33.7,16.1,,,,36.0,30.1,93.1,-40.0,-40.3,,-44.0,-64.0,,,,,-33.0,-35.1,-45.0,,-60.2,-54.2,,-43.0,,-30.3,-47.9,,,,-28.0,-33.9,29.1,False,,False,False,,,,,True,True,False,,False,False,,False,,True,False,,,,True,True,True
31181,4,6.0,6.1,,0.0,0.0,,,,,3.0,9.1,1.8,,0.4,0.0,,0.0,,0.1,,,,,6.0,4.3,29.8,2.0,2.1,,-4.0,-4.0,,,,,-1.0,5.1,-2.2,,-3.6,-4.0,,-4.0,,-3.9,,,,,2.0,0.3,25.8,False,,False,False,,,,,True,False,False,,False,False,,False,,False,,,,,False,True,False
31183,1,0.0,0.1,,0.0,0.0,,,,,0.0,1.3,2.2,,,0.0,,0.0,,0.0,0.0,,,,0.0,3.0,25.6,-1.0,-0.9,,-1.0,-1.0,,,,,-1.0,0.3,1.2,,,-1.0,,-1.0,,-1.0,-1.0,,,,-1.0,2.0,24.6,True,,False,False,,,,,False,True,False,,,True,,False,,False,True,,,,False,False,False
31185,40,24.0,24.0,,24.0,27.0,,,,,24.0,82.8,43.6,,9.9,32.3,32.7,21.0,,8.2,18.1,,,,46.0,31.5,39.9,-16.0,-16.0,,-16.0,-13.0,,,,,-16.0,42.8,3.6,,-30.1,-7.7,-7.3,-19.0,,-31.8,-21.9,,,,6.0,-8.5,-0.1,True,,False,True,,,,,False,False,True,,False,True,True,False,,False,False,,,,True,True,True
32001,53,6.0,8.4,,3.0,0.0,,,,,9.0,49.8,14.0,,0.5,0.1,,0.0,,0.0,23.3,,,,1.0,8.4,57.8,-47.0,-44.6,,-50.0,-53.0,,,,,-44.0,-3.2,-39.0,,-52.5,-52.9,,-53.0,,-53.0,-29.7,,,,-52.0,-44.6,4.8,True,,False,False,,,,,True,True,True,,False,False,,False,,False,True,,,,False,True,True
32003,5088,8337.0,8365.4,6734.3,6364.0,5054.0,,,,,7858.0,5768.4,4954.1,,7571.1,6363.7,2796.2,5439.0,,4255.2,7431.4,4554.0,,,4960.0,16845.7,22232.1,3249.0,3277.4,1646.3,1276.0,-34.0,,,,,2770.0,680.4,-133.9,,2483.1,1275.7,-2291.8,351.0,,-832.8,2343.4,-534.0,,,-128.0,11757.7,17144.1,False,True,True,True,,,,,True,True,True,,True,True,True,True,,True,True,True,,,True,False,False
32005,44,48.0,47.4,,45.0,24.0,,,,,24.0,96.3,106.9,,19.9,44.1,57.5,28.0,,7.0,76.3,,,,48.0,66.8,182.0,4.0,3.4,,1.0,-20.0,,,,,-20.0,52.3,62.9,,-24.1,0.1,13.5,-16.0,,-37.0,32.3,,,,4.0,22.8,138.0,True,,True,False,,,,,False,False,False,,False,True,False,False,,False,False,,,,False,False,False
32007,117,219.0,214.7,,165.0,42.0,,,,,121.0,300.5,126.0,,132.8,136.8,141.4,109.0,,214.9,165.2,,,,225.0,316.7,719.6,102.0,97.7,,48.0,-75.0,,,,,4.0,183.5,9.0,,15.8,19.8,24.4,-8.0,,97.9,48.2,,,,108.0,199.7,602.6,True,,True,True,,,,,True,False,True,,True,True,True,True,,True,True,,,,False,False,False
32009,0,0.0,0.0,,0.0,0.0,,,,,0.0,8.3,0.0,,,0.0,,0.0,,0.0,,,,,,4.1,40.5,0.0,0.0,,0.0,0.0,,,,,0.0,8.3,0.0,,,0.0,,0.0,,0.0,,,,,,4.1,40.5,True,,True,True,,,,,True,False,True,,,True,,True,,True,,,,,,False,False
32011,5,0.0,0.0,,0.0,0.0,,,,,8.0,7.5,2.9,,,0.0,,0.0,,0.0,0.7,,,,0.0,4.3,40.5,-5.0,-5.0,,-5.0,-5.0,,,,,3.0,2.5,-2.1,,,-5.0,,-5.0,,-5.0,-4.3,,,,-5.0,-0.7,35.5,False,,False,False,,,,,True,True,True,,,True,,False,,False,True,,,,False,True,False
32013,8,15.0,18.6,,3.0,0.0,,,,,74.0,45.8,21.9,,0.2,1.4,2.7,0.0,,2.9,13.1,,,,21.0,10.5,93.2,7.0,10.6,,-5.0,-8.0,,,,,66.0,37.8,13.9,,-7.8,-6.6,-5.3,-8.0,,-5.1,5.1,,,,13.0,2.5,85.2,False,,True,False,,,,,False,False,False,,False,True,True,False,,True,True,,,,False,True,False
32015,11,15.0,13.6,,7.0,0.0,,,,,16.0,19.4,8.0,,0.4,1.3,,,,6.3,9.3,,,,20.0,9.6,33.8,4.0,2.6,,-4.0,-11.0,,,,,5.0,8.4,-3.0,,-10.6,-9.7,,,,-4.7,-1.7,,,,9.0,-1.4,22.8,True,,False,False,,,,,False,False,True,,False,False,,,,False,True,,,,False,True,False
32017,1,0.0,0.0,,0.0,0.0,,,,,3.0,148.2,1.8,,0.0,0.0,,0.0,,0.5,0.0,,,,3.0,4.3,151.0,-1.0,-1.0,,-1.0,-1.0,,,,,2.0,147.2,0.8,,-1.0,-1.0,,-1.0,,-0.5,-1.0,,,,2.0,3.3,150.0,False,,False,False,,,,,False,False,True,,True,True,,False,,True,True,,,,False,False,False
32019,90,75.0,82.7,,67.0,57.0,,,,,25.0,158.6,156.3,,27.1,82.3,91.9,36.0,,62.1,68.6,,,,74.0,106.3,218.8,-15.0,-7.3,,-23.0,-33.0,,,,,-65.0,68.6,66.3,,-62.9,-7.7,1.9,-54.0,,-27.9,-21.4,,,,-16.0,16.3,128.8,True,,False,False,,,,,False,False,False,,False,True,True,False,,False,False,,,,False,False,False
32021,1,0.0,0.4,,0.0,0.0,,,,,0.0,5.2,0.8,,0.0,0.0,,0.0,,0.1,,,,,0.0,6.4,25.9,-1.0,-0.6,,-1.0,-1.0,,,,,-1.0,4.2,-0.2,,-1.0,-1.0,,-1.0,,-0.9,,,,,-1.0,5.4,24.9,True,,False,False,,,,,False,False,True,,True,True,,False,,True,,,,,False,False,False
32023,25,36.0,38.7,,31.0,0.0,,,,,44.0,181.8,73.2,,2.8,25.1,54.1,37.0,,12.1,29.2,,,,24.0,76.6,640.7,11.0,13.7,,6.0,-25.0,,,,,19.0,156.8,48.2,,-22.2,0.1,29.1,12.0,,-12.9,4.2,,,,-1.0,51.6,615.7,False,,True,False,,,,,False,False,False,,False,True,False,False,,False,True,,,,True,False,False
32027,4,6.0,5.9,,4.0,0.0,,,,,5.0,33.0,15.4,,2.1,2.8,,0.0,,2.4,3.9,,,,4.0,4.7,77.9,2.0,1.9,,0.0,-4.0,,,,,1.0,29.0,11.4,,-1.9,-1.2,,-4.0,,-1.6,-0.1,,,,0.0,0.7,73.9,True,,True,False,,,,,True,False,False,,True,True,,False,,True,True,,,,True,True,False
32029,3,0.0,2.0,,0.0,0.0,,,,,0.0,25.0,1.4,,0.0,0.0,,0.0,,0.0,0.4,,,,0.0,3.7,58.6,-3.0,-1.0,,-3.0,-3.0,,,,,-3.0,22.0,-1.6,,-3.0,-3.0,,-3.0,,-3.0,-2.6,,,,-3.0,0.7,55.6,True,,False,False,,,,,False,False,True,,True,True,,False,,False,True,,,,False,True,False
32031,1391,1350.0,1367.7,1100.7,1135.0,1111.0,,,,,1033.0,1091.1,852.6,,1313.6,1333.7,592.9,752.0,,1158.8,1078.6,1201.0,,,1279.0,1909.7,2513.8,-41.0,-23.3,-290.3,-256.0,-280.0,,,,,-358.0,-299.9,-538.4,,-77.4,-57.3,-798.1,-639.0,,-232.2,-312.4,-190.0,,,-112.0,518.7,1122.8,True,False,False,False,,,,,False,False,False,,False,False,False,False,,False,False,False,,,False,False,False
32033,28,3.0,3.0,,3.0,0.0,,,,,30.0,29.5,7.8,,0.1,0.6,,0.0,,1.7,,,,,15.0,4.7,96.6,-25.0,-25.0,,-25.0,-28.0,,,,,2.0,1.5,-20.2,,-27.9,-27.4,,-28.0,,-26.3,,,,,-13.0,-23.3,68.6,False,,False,False,,,,,True,True,True,,False,False,,False,,False,,,,,True,True,False
32510,99,69.0,70.9,,59.0,42.0,,,,,68.0,117.6,120.5,,14.3,55.8,73.5,41.0,,47.3,63.3,,,,47.0,91.6,220.3,-30.0,-28.1,,-40.0,-57.0,,,,,-31.0,18.6,21.5,,-84.7,-43.2,-25.5,-58.0,,-51.7,-35.7,,,,-52.0,-7.4,121.3,True,,False,False,,,,,False,True,True,,False,False,True,False,,False,False,,,,False,True,False
33001,18,12.0,10.2,,10.0,0.0,,,,,21.0,22.8,37.0,,1.3,2.9,29.8,4.0,,2.9,11.6,,,,7.0,11.2,24.1,-6.0,-7.8,,-8.0,-18.0,,,,,3.0,4.8,19.0,,-16.7,-15.1,11.8,-14.0,,-15.1,-6.4,,,,-11.0,-6.8,6.1,False,,False,False,,,,,True,True,False,,False,False,False,False,,False,False,,,,False,False,False
33003,15,15.0,14.5,,12.0,3.0,,,,,21.0,34.8,47.8,,2.3,1.9,30.9,,,0.2,12.4,,,,11.0,12.5,37.3,0.0,-0.5,,-3.0,-12.0,,,,,6.0,19.8,32.8,,-12.7,-13.1,15.9,,,-14.8,-2.6,,,,-4.0,-2.5,22.3,False,,False,False,,,,,False,False,False,,False,False,False,,,False,False,,,,False,False,False
