,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
21139,49,64.0,,,,,37.0,,,,49.0,15.0,,,,,-12.0,,,,0.0,,,,,True,,,,True
21141,265,176.0,,,,,253.0,91.5,104.3,,58.0,-89.0,,,,,-12.0,-173.5,-160.7,,-207.0,,,,,True,False,False,,False
21143,45,8.0,,,,,18.0,,7.2,,8.0,-37.0,,,,,-27.0,,-37.8,,-37.0,,,,,True,,False,,False
21145,390,528.0,429.2,,,,733.0,461.6,337.0,,490.0,138.0,39.2,,,,343.0,71.6,-53.0,,100.0,True,,,,False,True,True,,True
21147,115,48.0,,,,,79.0,,26.1,,43.0,-67.0,,,,,-36.0,,-88.9,,-72.0,,,,,True,,False,,False
21149,38,24.0,,,,,26.0,,2.3,,27.0,-14.0,,,,,-12.0,,-35.7,,-11.0,,,,,True,,False,,True
21151,1296,408.0,795.9,,,,657.0,741.6,1214.7,,430.0,-888.0,-500.1,,,,-639.0,-554.4,-81.3,,-866.0,True,,,,True,True,True,,True
21153,65,56.0,,,,,17.0,,35.4,,222.0,-9.0,,,,,-48.0,,-29.6,,157.0,,,,,False,,False,,False
21155,142,80.0,,,,,109.0,,125.3,,70.0,-62.0,,,,,-33.0,,-16.7,,-72.0,,,,,True,,True,,False
21157,151,176.0,,,,,200.0,225.3,200.6,,184.0,25.0,,,,,49.0,74.3,49.6,,33.0,,,,,False,False,False,,False
21159,53,88.0,,,,,24.0,,,,196.0,35.0,,,,,-29.0,,,,143.0,,,,,True,,,,False
21161,79,32.0,,,,,64.0,,59.8,,26.0,-47.0,,,,,-15.0,,-19.2,,-53.0,,,,,True,,True,,False
21163,127,192.0,,,,,100.0,,63.3,,353.0,65.0,,,,,-27.0,,-63.7,,226.0,,,,,True,,True,,False
21165,23,24.0,,,,,8.0,,3.1,,29.0,1.0,,,,,-15.0,,-19.9,,6.0,,,,,False,,False,,False
21167,157,40.0,,,,,76.0,,45.2,,30.0,-117.0,,,,,-81.0,,-111.8,,-127.0,,,,,True,,True,,False
21169,84,48.0,,,,,32.0,,,,71.0,-36.0,,,,,-52.0,,,,-13.0,,,,,False,,,,True
21171,123,152.0,,,,,85.0,,172.8,,108.0,29.0,,,,,-38.0,,49.8,,-15.0,,,,,False,,False,,True
21173,141,80.0,,,,,184.0,,7.8,,102.0,-61.0,,,,,43.0,,-133.2,,-39.0,,,,,True,,False,,True
21175,28,40.0,,,,,32.0,,,,48.0,12.0,,,,,4.0,,,,20.0,,,,,True,,,,False
21177,142,240.0,,,,,281.0,26.6,189.5,,40.0,98.0,,,,,139.0,-115.4,47.5,,-102.0,,,,,False,False,True,,False
21179,300,288.0,,,,,192.0,346.8,228.6,,296.0,-12.0,,,,,-108.0,46.8,-71.4,,-4.0,,,,,False,False,False,,True
21181,9,48.0,,,,,12.0,,,,54.0,39.0,,,,,3.0,,,,45.0,,,,,True,,,,False
21183,117,344.0,,,,,197.0,137.1,195.6,,154.0,227.0,,,,,80.0,20.1,78.6,,37.0,,,,,True,True,True,,True
21185,593,1344.0,840.8,,,,468.0,910.1,751.2,,1187.0,751.0,247.8,,,,-125.0,317.1,158.2,,594.0,True,,,,True,True,True,,True
21187,64,64.0,,,,,26.0,,,,116.0,0.0,,,,,-38.0,,,,52.0,,,,,False,,,,False
21189,33,24.0,,,,,8.0,,10.2,,33.0,-9.0,,,,,-25.0,,-22.8,,0.0,,,,,False,,False,,True
21191,66,32.0,,,,,24.0,,68.0,,56.0,-34.0,,,,,-42.0,,2.0,,-10.0,,,,,False,,True,,True
21193,175,288.0,,,,,476.0,146.2,683.8,,198.0,113.0,,,,,301.0,-28.8,508.8,,23.0,,,,,False,True,False,,True
21195,191,384.0,288.7,,,,475.0,324.6,438.7,,519.0,193.0,97.7,,,,284.0,133.6,247.7,,328.0,True,,,,False,True,False,,False
21197,59,104.0,,,,,31.0,,,,154.0,45.0,,,,,-28.0,,,,95.0,,,,,True,,,,False
21199,549,304.0,192.0,,,,586.0,444.1,284.7,,390.0,-245.0,-357.0,,,,37.0,-104.9,-264.3,,-159.0,False,,,,True,True,False,,True
21201,10,0.0,,,,,0.0,,0.0,,2.0,-10.0,,,,,-10.0,,-10.0,,-8.0,,,,,False,,False,,True
21203,113,48.0,,,,,98.0,,20.4,,45.0,-65.0,,,,,-15.0,,-92.6,,-68.0,,,,,True,,False,,False
21205,150,120.0,,,,,80.0,,223.6,,228.0,-30.0,,,,,-70.0,,73.6,,78.0,,,,,False,,False,,False
21207,153,88.0,,,,,122.0,,34.2,,63.0,-65.0,,,,,-31.0,,-118.8,,-90.0,,,,,True,,False,,False
21209,465,776.0,368.0,,,,466.0,662.9,550.1,,1102.0,311.0,-97.0,,,,1.0,197.9,85.1,,637.0,True,,,,True,True,True,,False
21211,367,488.0,,,,,369.0,291.3,351.8,,149.0,121.0,,,,,2.0,-75.7,-15.2,,-218.0,,,,,True,True,True,,False
21213,143,200.0,,,,,123.0,106.6,90.4,,143.0,57.0,,,,,-20.0,-36.4,-52.6,,0.0,,,,,True,True,True,,True
21215,127,120.0,,,,,56.0,,201.9,,148.0,-7.0,,,,,-71.0,,74.9,,21.0,,,,,False,,False,,False
21217,201,104.0,,,,,166.0,,61.2,,100.0,-97.0,,,,,-35.0,,-139.8,,-101.0,,,,,True,,False,,False
21219,148,32.0,,,,,35.0,,16.6,,13.0,-116.0,,,,,-113.0,,-131.4,,-135.0,,,,,True,,False,,False
21221,118,64.0,,,,,72.0,,77.1,,66.0,-54.0,,,,,-46.0,,-40.9,,-52.0,,,,,True,,True,,True
21223,32,56.0,,,,,32.0,,,,43.0,24.0,,,,,0.0,,,,11.0,,,,,True,,,,True
21225,240,88.0,,,,,43.0,,125.6,,93.0,-152.0,,,,,-197.0,,-114.4,,-147.0,,,,,False,,True,,True
21227,1926,2304.0,815.8,,,,1262.0,648.0,3130.8,,554.0,378.0,-1110.2,,,,-664.0,-1278.0,1204.8,,-1372.0,False,,,,False,False,False,,False
21229,94,72.0,,,,,50.0,,128.5,,65.0,-22.0,,,,,-44.0,,34.5,,-29.0,,,,,False,,False,,False
21231,82,136.0,,,,,125.0,,83.5,,248.0,54.0,,,,,43.0,,1.5,,166.0,,,,,True,,True,,False
21233,76,104.0,,,,,51.0,,235.6,,68.0,28.0,,,,,-25.0,,159.6,,-8.0,,,,,True,,False,,True
21235,190,192.0,,,,,456.0,,92.5,,249.0,2.0,,,,,266.0,,-97.5,,59.0,,,,,False,,False,,False
21237,26,16.0,,,,,8.0,,11.1,,16.0,-10.0,,,,,-18.0,,-14.9,,-10.0,,,,,False,,False,,False
21239,145,104.0,,,,,114.0,174.2,89.5,,107.0,-41.0,,,,,-31.0,29.2,-55.5,,-38.0,,,,,True,True,False,,True
22001,819,4008.0,2191.6,,,,3005.0,1129.1,17845.8,,660.0,3189.0,1372.6,,,,2186.0,310.1,17026.8,,-159.0,True,,,,True,True,False,,True
22003,622,2752.0,,,,,1185.0,445.1,8120.5,,316.0,2130.0,,,,,563.0,-176.9,7498.5,,-306.0,,,,,True,True,False,,True
22005,1482,2792.0,1450.1,,,,4074.0,992.7,3326.7,,1722.0,1310.0,-31.9,,,,2592.0,-489.3,1844.7,,240.0,True,,,,False,True,False,,True
22007,260,312.0,,,,,1027.0,82.1,284.2,,174.0,52.0,,,,,767.0,-177.9,24.2,,-86.0,,,,,False,False,True,,False
22009,681,1544.0,,,,,1698.0,442.2,711.5,,740.0,863.0,,,,,1017.0,-238.8,30.5,,59.0,,,,,False,True,True,,True
22011,420,1200.0,,,,,1438.0,302.9,514.9,,662.0,780.0,,,,,1018.0,-117.1,94.9,,242.0,,,,,False,True,True,,True
22013,119,440.0,,,,,343.0,100.7,378.9,,174.0,321.0,,,,,224.0,-18.3,259.9,,55.0,,,,,True,True,True,,True
22015,1292,2416.0,3687.4,,,,3838.0,1229.3,1556.0,,1587.0,1124.0,2395.4,,,,2546.0,-62.7,264.0,,295.0,False,,,,False,True,True,,True
22017,2782,5368.0,1491.5,,,,8796.0,1555.4,7290.0,,2671.0,2586.0,-1290.5,,,,6014.0,-1226.6,4508.0,,-111.0,True,,,,False,True,False,,True
22019,2616,8792.0,11436.2,,,,6512.0,3031.8,6692.3,,2684.0,6176.0,8820.2,,,,3896.0,415.8,4076.3,,68.0,False,,,,True,True,True,,True
22021,132,280.0,,,,,229.0,56.0,138.4,,224.0,148.0,,,,,97.0,-76.0,6.4,,92.0,,,,,True,True,True,,True
22023,84,248.0,,,,,257.0,8.0,289.9,,77.0,164.0,,,,,173.0,-76.0,205.9,,-7.0,,,,,False,True,False,,True
22025,188,136.0,,,,,256.0,35.5,98.7,,72.0,-52.0,,,,,68.0,-152.5,-89.3,,-116.0,,,,,False,False,False,,False
22027,302,224.0,,,,,219.0,104.6,244.0,,265.0,-78.0,,,,,-83.0,-197.4,-58.0,,-37.0,,,,,False,False,True,,True
22029,280,416.0,,,,,676.0,222.3,735.4,,394.0,136.0,,,,,396.0,-57.7,455.4,,114.0,,,,,False,True,False,,True
22031,326,624.0,,,,,583.0,193.9,339.4,,370.0,298.0,,,,,257.0,-132.1,13.4,,44.0,,,,,True,True,True,,True
22033,5441,10792.0,6183.6,,,,11869.0,3778.1,11855.5,,4858.0,5351.0,742.6,,,,6428.0,-1662.9,6414.5,,-583.0,True,,,,False,True,False,,True
22035,68,8.0,,,,,219.0,1.6,0.1,,5.0,-60.0,,,,,151.0,-66.4,-67.9,,-63.0,,,,,False,False,False,,False
22037,1278,424.0,,,,,827.0,107.7,245.4,,256.0,-854.0,,,,,-451.0,-1170.3,-1032.6,,-1022.0,,,,,True,False,False,,False
22039,684,1552.0,,,,,2195.0,300.4,1504.2,,651.0,868.0,,,,,1511.0,-383.6,820.2,,-33.0,,,,,False,True,True,,True
22041,500,568.0,,,,,591.0,69.0,470.3,,209.0,68.0,,,,,91.0,-431.0,-29.7,,-291.0,,,,,False,False,True,,False
22043,278,472.0,,,,,547.0,241.2,543.2,,570.0,194.0,,,,,269.0,-36.8,265.2,,292.0,,,,,False,True,False,,False
22045,1008,2552.0,2180.8,,,,3526.0,884.6,1136.9,,816.0,1544.0,1172.8,,,,2518.0,-123.4,128.9,,-192.0,True,,,,False,True,True,,True
22047,444,824.0,,,,,1335.0,65.9,524.1,,331.0,380.0,,,,,891.0,-378.1,80.1,,-113.0,,,,,False,True,True,,True
22049,281,544.0,,,,,355.0,124.6,230.8,,291.0,263.0,,,,,74.0,-156.4,-50.2,,10.0,,,,,True,True,True,,True
22051,4082,8784.0,878.8,,,,9114.0,830.4,11453.8,,3714.0,4702.0,-3203.2,,,,5032.0,-3251.6,7371.8,,-368.0,True,,,,False,True,False,,True
22053,364,1160.0,,,,,1632.0,428.7,651.1,,327.0,796.0,,,,,1268.0,64.7,287.1,,-37.0,,,,,False,True,True,,True
22055,3291,7000.0,8199.1,,,,9659.0,2844.1,8036.1,,2522.0,3709.0,4908.1,,,,6368.0,-446.9,4745.1,,-769.0,False,,,,False,True,False,,True
22057,1286,3160.0,727.6,,,,3221.0,747.3,4340.9,,1313.0,1874.0,-558.4,,,,1935.0,-538.7,3054.9,,27.0,True,,,,False,True,False,,True
22059,247,344.0,,,,,632.0,160.3,299.4,,323.0,97.0,,,,,385.0,-86.7,52.4,,76.0,,,,,False,True,True,,True
22061,501,1024.0,,,,,1371.0,390.1,738.4,,834.0,523.0,,,,,870.0,-110.9,237.4,,333.0,,,,,False,True,True,,True
22063,1469,3328.0,5233.4,,,,3268.0,1296.2,2505.7,,1753.0,1859.0,3764.4,,,,1799.0,-172.8,1036.7,,284.0,False,,,,True,True,True,,True
22065,349,376.0,,,,,279.0,13.2,344.7,,23.0,27.0,,,,,-70.0,-335.8,-4.3,,-326.0,,,,,False,False,True,,False
22067,373,416.0,,,,,559.0,167.8,444.4,,378.0,43.0,,,,,186.0,-205.2,71.4,,5.0,,,,,False,False,False,,True
22069,489,960.0,,,,,1253.0,356.5,632.8,,556.0,471.0,,,,,764.0,-132.5,143.8,,67.0,,,,,False,True,True,,True
22071,2535,4736.0,21.1,,,,25321.0,32.6,7266.4,,3001.0,2201.0,-2513.9,,,,22786.0,-2502.4,4731.4,,466.0,False,,,,False,False,False,,True
22073,2129,3528.0,2967.0,,,,6011.0,1336.4,5444.5,,1712.0,1399.0,838.0,,,,3882.0,-792.6,3315.5,,-417.0,True,,,,False,True,False,,True
22075,328,232.0,,,,,594.0,139.4,177.7,,192.0,-96.0,,,,,266.0,-188.6,-150.3,,-136.0,,,,,False,False,False,,False
22077,458,904.0,,,,,1070.0,248.6,1006.7,,307.0,446.0,,,,,612.0,-209.4,548.7,,-151.0,,,,,False,True,False,,True
22079,1507,3072.0,4002.1,,,,5526.0,901.8,5125.5,,1800.0,1565.0,2495.1,,,,4019.0,-605.2,3618.5,,293.0,False,,,,False,True,False,,True
22081,194,352.0,,,,,169.0,60.6,305.7,,146.0,158.0,,,,,-25.0,-133.4,111.7,,-48.0,,,,,True,True,True,,True
22083,305,792.0,,,,,546.0,242.8,536.1,,325.0,487.0,,,,,241.0,-62.2,231.1,,20.0,,,,,True,True,True,,True
22085,399,1264.0,,,,,730.0,228.6,758.1,,463.0,865.0,,,,,331.0,-170.4,359.1,,64.0,,,,,True,True,True,,True
22087,441,936.0,,,,,1821.0,137.1,1104.9,,815.0,495.0,,,,,1380.0,-303.9,663.9,,374.0,,,,,False,True,False,,True
22089,583,1640.0,184.6,,,,1873.0,358.8,2704.0,,1017.0,1057.0,-398.4,,,,1290.0,-224.2,2121.0,,434.0,True,,,,False,True,False,,True
22091,207,408.0,,,,,305.0,115.0,272.9,,177.0,201.0,,,,,98.0,-92.0,65.9,,-30.0,,,,,True,True,True,,True
22093,242,448.0,,,,,835.0,109.5,398.5,,252.0,206.0,,,,,593.0,-132.5,156.5,,10.0,,,,,False,True,True,,True
22095,331,952.0,,,,,1288.0,49.7,897.4,,575.0,621.0,,,,,957.0,-281.3,566.4,,244.0,,,,,False,True,True,,True
22097,1485,3432.0,4892.4,,,,4282.0,910.7,5681.9,,1284.0,1947.0,3407.4,,,,2797.0,-574.3,4196.9,,-201.0,False,,,,False,True,False,,True
22099,719,1456.0,2109.1,,,,2110.0,471.6,1067.2,,489.0,737.0,1390.1,,,,1391.0,-247.4,348.2,,-230.0,False,,,,False,True,True,,True
22101,632,1984.0,,,,,2478.0,534.7,3434.4,,622.0,1352.0,,,,,1846.0,-97.3,2802.4,,-10.0,,,,,False,True,False,,True
22103,2643,4536.0,2325.5,,,,4560.0,1999.8,5322.6,,2867.0,1893.0,-317.5,,,,1917.0,-643.2,2679.6,,224.0,True,,,,False,True,False,,True
22105,1701,3800.0,3080.4,,,,3281.0,1120.3,20558.1,,1760.0,2099.0,1379.4,,,,1580.0,-580.7,18857.1,,59.0,True,,,,True,True,False,,True
22107,116,72.0,,,,,45.0,,131.3,,52.0,-44.0,,,,,-71.0,,15.3,,-64.0,,,,,False,,True,,False
22109,1317,2952.0,3108.3,,,,4254.0,1037.6,1921.0,,1284.0,1635.0,1791.3,,,,2937.0,-279.4,604.0,,-33.0,False,,,,False,True,True,,True
22111,407,304.0,,,,,648.0,45.9,251.3,,214.0,-103.0,,,,,241.0,-361.1,-155.7,,-193.0,,,,,False,False,False,,False
22113,1015,2232.0,2229.6,,,,2583.0,533.5,2518.6,,1066.0,1217.0,1214.6,,,,1568.0,-481.5,1503.6,,51.0,True,,,,False,True,False,,True
22115,482,1584.0,,,,,1532.0,399.0,1908.8,,1129.0,1102.0,,,,,1050.0,-83.0,1426.8,,647.0,,,,,True,True,False,,True
22117,532,1120.0,,,,,1365.0,318.5,2909.9,,565.0,588.0,,,,,833.0,-213.5,2377.9,,33.0,,,,,False,True,False,,True
22119,432,1152.0,,,,,1344.0,331.8,1947.6,,605.0,720.0,,,,,912.0,-100.2,1515.6,,173.0,,,,,False,True,False,,True
22121,360,552.0,,,,,1041.0,171.8,2294.1,,267.0,192.0,,,,,681.0,-188.2,1934.1,,-93.0,,,,,False,True,False,,True
22123,134,216.0,,,,,258.0,90.4,239.9,,125.0,82.0,,,,,124.0,-43.6,105.9,,-9.0,,,,,False,True,False,,True
22125,380,288.0,,,,,385.0,47.4,265.3,,226.0,-92.0,,,,,5.0,-332.6,-114.7,,-154.0,,,,,True,False,False,,False
22127,253,320.0,,,,,432.0,65.8,299.6,,152.0,67.0,,,,,179.0,-187.2,46.6,,-101.0,,,,,False,False,True,,False
23001,146,184.0,250.9,,,,404.0,48.9,85.1,,816.0,38.0,104.9,,,,258.0,-97.1,-60.9,,670.0,False,,,,False,False,False,,False
23003,11,32.0,0.3,,,,0.0,,9.4,,38.0,21.0,-10.7,,,,-11.0,,-1.6,,27.0,True,,,,True,,True,,False
23005,269,528.0,1275.7,,,,286.0,417.1,327.9,,321.0,259.0,1006.7,,,,17.0,148.1,58.9,,52.0,False,,,,True,True,True,,True
23007,16,24.0,,,,,0.0,,14.1,,297.0,8.0,,,,,-16.0,,-1.9,,281.0,,,,,False,,True,,False
23009,37,0.0,1.6,,,,0.0,,5.2,,0.0,-37.0,-35.4,,,,-37.0,,-31.8,,-37.0,True,,,,False,,True,,False
23011,50,80.0,10.6,,,,0.0,13.5,41.5,,1141.0,30.0,-39.4,,,,-50.0,-36.5,-8.5,,1091.0,False,,,,False,False,True,,False
23013,12,0.0,,,,,0.0,,2.3,,0.0,-12.0,,,,,-12.0,,-9.7,,-12.0,,,,,False,,True,,False
23015,8,32.0,,,,,0.0,,20.5,,31.0,24.0,,,,,-8.0,,12.5,,23.0,,,,,True,,True,,True
23017,69,0.0,1.5,,,,0.0,,0.0,,1.0,-69.0,-67.5,,,,-69.0,,-69.0,,-68.0,True,,,,False,,False,,True
23019,118,64.0,33.6,,,,0.0,58.4,35.3,,46.0,-54.0,-84.4,,,,-118.0,-59.6,-82.7,,-72.0,False,,,,False,False,False,,False
23021,10,0.0,,,,,0.0,,2.1,,0.0,-10.0,,,,,-10.0,,-7.9,,-10.0,,,,,False,,True,,False
23023,25,48.0,,,,,11.0,,22.1,,1006.0,23.0,,,,,-14.0,,-2.9,,981.0,,,,,True,,True,,False
23025,52,16.0,0.0,,,,0.0,,20.4,,36.0,-36.0,-52.0,,,,-52.0,,-31.6,,-16.0,False,,,,False,,True,,True
23027,13,0.0,,,,,0.0,,13.3,,0.0,-13.0,,,,,-13.0,,0.3,,-13.0,,,,,False,,True,,False
23029,10,0.0,,,,,0.0,,3.3,,663.0,-10.0,,,,,-10.0,,-6.7,,653.0,,,,,False,,True,,False
23031,431,192.0,220.9,,,,83.0,279.5,174.1,,352.0,-239.0,-210.1,,,,-348.0,-151.5,-256.9,,-79.0,True,,,,False,True,False,,True
24001,194,160.0,48.7,,,,281.0,58.8,91.5,,610.0,-34.0,-145.3,,,,87.0,-135.2,-102.5,,416.0,False,,,,False,False,False,,False
24003,3216,3528.0,763.0,,,,2557.0,2557.7,5263.2,,4745.0,312.0,-2453.0,,,,-659.0,-658.3,2047.2,,1529.0,False,,,,False,False,False,,False
24005,6598,10208.0,4540.1,,,,3463.0,4650.4,13406.9,,13595.0,3610.0,-2057.9,,,,-3135.0,-1947.6,6808.9,,6997.0,True,,,,True,True,False,,False
24009,377,360.0,278.3,,,,344.0,392.1,152.8,,716.0,-17.0,-98.7,,,,-33.0,15.1,-224.2,,339.0,False,,,,False,True,False,,False
24011,239,328.0,,,,,113.0,74.8,135.8,,748.0,89.0,,,,,-126.0,-164.2,-103.2,,509.0,,,,,False,False,False,,False
24013,545,792.0,398.4,,,,665.0,650.1,498.1,,1891.0,247.0,-146.6,,,,120.0,105.1,-46.9,,1346.0,True,,,,True,True,True,,False
24015,389,368.0,154.6,,,,354.0,143.5,453.8,,625.0,-21.0,-234.4,,,,-35.0,-245.5,64.8,,236.0,False,,,,False,False,False,,False
24017,967,1008.0,280.6,,,,622.0,491.7,810.1,,1360.0,41.0,-686.4,,,,-345.0,-475.3,-156.9,,393.0,False,,,,False,False,False,,False
24019,270,536.0,,,,,152.0,115.2,260.3,,861.0,266.0,,,,,-118.0,-154.8,-9.7,,591.0,,,,,True,True,True,,False
24021,1026,1352.0,393.2,,,,949.0,350.3,928.8,,3022.0,326.0,-632.8,,,,-77.0,-675.7,-97.2,,1996.0,False,,,,True,False,True,,False
24023,37,72.0,,,,,61.0,,57.9,,57.0,35.0,,,,,24.0,,20.9,,20.0,,,,,True,,True,,True
24025,1336,1592.0,925.0,,,,902.0,1777.7,3542.3,,3262.0,256.0,-411.0,,,,-434.0,441.7,2206.3,,1926.0,False,,,,False,False,False,,False
24027,1599,2184.0,2770.2,,,,1178.0,1983.9,1768.7,,2447.0,585.0,1171.2,,,,-421.0,384.9,169.7,,848.0,False,,,,True,True,True,,False
24029,79,80.0,,,,,62.0,33.5,57.6,,149.0,1.0,,,,,-17.0,-45.5,-21.4,,70.0,,,,,False,False,False,,False
24031,4838,5368.0,1635.7,,,,3732.0,1896.1,13444.4,,5269.0,530.0,-3202.3,,,,-1106.0,-2941.9,8606.4,,431.0,False,,,,False,False,False,,True
24033,7063,8056.0,3879.9,,,,3741.0,1168.4,11323.8,,7094.0,993.0,-3183.1,,,,-3322.0,-5894.6,4260.8,,31.0,False,,,,False,False,False,,True
24035,278,376.0,283.6,,,,141.0,393.3,433.7,,461.0,98.0,5.6,,,,-137.0,115.3,155.7,,183.0,True,,,,False,False,False,,False
24037,426,464.0,173.0,,,,494.0,429.6,383.4,,630.0,38.0,-253.0,,,,68.0,3.6,-42.6,,204.0,False,,,,False,True,False,,False
24039,130,56.0,,,,,88.0,66.7,21.0,,25.0,-74.0,,,,,-42.0,-63.3,-109.0,,-105.0,,,,,True,True,False,,False
24041,230,480.0,,,,,134.0,404.4,671.5,,534.0,250.0,,,,,-96.0,174.4,441.5,,304.0,,,,,True,True,False,,False
24043,763,728.0,559.3,,,,534.0,625.0,371.3,,2370.0,-35.0,-203.7,,,,-229.0,-138.0,-391.7,,1607.0,False,,,,False,False,False,,False
24045,651,416.0,319.8,,,,590.0,123.5,526.4,,489.0,-235.0,-331.2,,,,-61.0,-527.5,-124.6,,-162.0,False,,,,True,False,True,,True
24047,504,864.0,550.3,,,,118.0,631.6,670.6,,1221.0,360.0,46.3,,,,-386.0,127.6,166.6,,717.0,True,,,,False,True,True,,False
24510,5208,7408.0,6569.2,,,,12237.0,2049.6,15422.0,,6741.0,2200.0,1361.2,,,,7029.0,-3158.4,10214.0,,1533.0,True,,,,False,False,False,,True
25001,190,576.0,110.9,,,,743.0,111.5,300.3,,1190.0,386.0,-79.1,,,,553.0,-78.5,110.3,,1000.0,True,,,,False,True,True,,False
25003,97,128.0,2.1,,,,3.0,21.5,91.7,,824.0,31.0,-94.9,,,,-94.0,-75.5,-5.3,,727.0,False,,,,False,False,True,,False
25005,1405,1520.0,3317.7,,,,1121.0,297.8,2085.9,,1124.0,115.0,1912.7,,,,-284.0,-1107.2,680.9,,-281.0,False,,,,False,False,False,,False
25007,0,0.0,,,,,1.0,,0.0,,,0.0,,,,,1.0,,0.0,,,,,,,False,,True,,
25009,2835,1640.0,1205.1,,,,1005.0,663.7,1409.9,,980.0,-1195.0,-1629.9,,,,-1830.0,-2171.3,-1425.1,,-1855.0,False,,,,False,False,False,,False
25011,45,16.0,7.7,,,,23.0,12.1,7.6,,18.0,-29.0,-37.3,,,,-22.0,-32.9,-37.4,,-27.0,False,,,,True,False,False,,True
25013,920,1112.0,384.5,,,,1123.0,219.3,2020.0,,954.0,192.0,-535.5,,,,203.0,-700.7,1100.0,,34.0,False,,,,False,False,False,,True
25015,214,392.0,72.6,,,,46.0,30.7,326.4,,669.0,178.0,-141.4,,,,-168.0,-183.3,112.4,,455.0,True,,,,True,False,True,,False
25017,3193,3528.0,2683.2,,,,3870.0,1090.0,5555.7,,4649.0,335.0,-509.8,,,,677.0,-2103.0,2362.7,,1456.0,False,,,,False,False,False,,False
25019,0,0.0,,,,,207.0,,0.0,,,0.0,,,,,207.0,,0.0,,,,,,,False,,True,,
25021,1167,2208.0,1287.8,,,,1564.0,1020.8,4456.1,,2501.0,1041.0,120.8,,,,397.0,-146.2,3289.1,,1334.0,True,,,,True,True,False,,False
25023,994,792.0,174.8,,,,745.0,220.2,545.2,,1617.0,-202.0,-819.2,,,,-249.0,-773.8,-448.8,,623.0,False,,,,False,False,False,,False
25025,3929,2176.0,600.7,,,,3001.0,251.7,3924.5,,2280.0,-1753.0,-3328.3,,,,-928.0,-3677.3,-4.5,,-1649.0,False,,,,True,False,True,,True
25027,1527,2056.0,2374.2,,,,3036.0,208.7,1619.3,,3328.0,529.0,847.2,,,,1509.0,-1318.3,92.3,,1801.0,False,,,,False,False,True,,False
26001,16,8.0,,,,,8.0,,4.5,,15.0,-8.0,,,,,-8.0,,-11.5,,-1.0,,,,,False,,False,,True
26003,15,8.0,,,,,31.0,,13.4,,223.0,-7.0,,,,,16.0,,-1.6,,208.0,,,,,False,,True,,False
26005,267,400.0,408.1,,,,642.0,586.6,449.4,,331.0,133.0,141.1,,,,375.0,319.6,182.4,,64.0,False,,,,False,False,False,,True
26007,18,0.0,,,,,116.0,18.6,5.1,,0.0,-18.0,,,,,98.0,0.6,-12.9,,-18.0,,,,,False,True,True,,False
26009,35,48.0,,,,,29.0,,76.1,,83.0,13.0,,,,,-6.0,,41.1,,48.0,,,,,True,,False,,False
26011,32,8.0,,,,,32.0,,1.6,,69.0,-24.0,,,,,0.0,,-30.4,,37.0,,,,,True,,False,,False
26013,12,0.0,,,,,16.0,,3.4,,0.0,-12.0,,,,,4.0,,-8.6,,-12.0,,,,,True,,True,,False
26015,118,152.0,153.9,,,,467.0,249.5,67.3,,137.0,34.0,35.9,,,,349.0,131.5,-50.7,,19.0,False,,,,False,False,False,,True
26017,446,336.0,180.6,,,,997.0,312.2,369.3,,355.0,-110.0,-265.4,,,,551.0,-133.8,-76.7,,-91.0,False,,,,False,False,True,,True
26019,51,56.0,,,,,13.0,,45.5,,24.0,5.0,,,,,-38.0,,-5.5,,-27.0,,,,,False,,False,,False
26021,580,848.0,585.8,,,,1014.0,472.3,1145.1,,723.0,268.0,5.8,,,,434.0,-107.7,565.1,,143.0,True,,,,False,True,False,,True
26023,264,104.0,,,,,337.0,78.8,26.2,,23.0,-160.0,,,,,73.0,-185.2,-237.8,,-241.0,,,,,True,False,False,,False
26025,534,296.0,306.0,,,,869.0,280.9,136.9,,186.0,-238.0,-228.0,,,,335.0,-253.1,-397.1,,-348.0,True,,,,False,False,False,,False
26027,258,344.0,357.1,,,,443.0,275.3,322.0,,312.0,86.0,99.1,,,,185.0,17.3,64.0,,54.0,False,,,,False,True,True,,True
26029,60,16.0,,,,,76.0,,0.5,,11.0,-44.0,,,,,16.0,,-59.5,,-49.0,,,,,True,,False,,False
26031,57,24.0,,,,,56.0,,90.3,,21.0,-33.0,,,,,-1.0,,33.3,,-36.0,,,,,True,,False,,False
