,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
19101,31,48.0,49.4,,35.0,81.0,,,,,,58.0,50.9,,13.0,37.0,31.0,54.0,,17.1,,33.5,,,,83.0,25.1,17.0,18.4,,4.0,50.0,,,,,,27.0,19.9,,-18.0,6.0,0.0,23.0,,-13.9,,2.5,,,,52.0,-5.9,False,,True,False,,,,,,False,False,,False,True,True,False,,True,,True,,,,False,True
19103,2531,1088.0,995.1,,1373.0,4528.0,,,,,,491.0,731.4,,1563.0,1411.7,848.0,469.0,,2473.3,,1357.4,2366.0,,,1436.0,662.6,-1443.0,-1535.9,,-1158.0,1997.0,,,,,,-2040.0,-1799.6,,-968.0,-1119.3,-1683.0,-2062.0,,-57.7,,-1173.6,-165.0,,,-1095.0,-1868.4,False,,True,False,,,,,,False,False,,True,True,False,False,,True,,True,True,,,True,False
19105,93,56.0,50.4,,40.0,41.0,,,,,,52.0,82.7,,22.0,59.6,44.0,70.0,,31.5,,40.5,,,,74.0,43.6,-37.0,-42.6,,-53.0,-52.0,,,,,,-41.0,-10.3,,-71.0,-33.4,-49.0,-23.0,,-61.5,,-52.5,,,,-19.0,-49.4,False,,False,False,,,,,,False,True,,False,True,False,True,,False,,False,,,,True,False
19107,46,16.0,18.6,,9.0,0.0,,,,,,31.0,29.6,,2.7,11.9,19.0,13.0,,6.6,,14.7,,,,9.0,12.2,-30.0,-27.4,,-37.0,-46.0,,,,,,-15.0,-16.4,,-43.3,-34.1,-27.0,-33.0,,-39.4,,-31.3,,,,-37.0,-33.8,True,,False,False,,,,,,True,True,,False,False,True,False,,False,,False,,,,False,False
19109,107,28.0,32.6,,29.0,28.0,,,,,,48.0,53.1,,3.3,30.2,28.0,15.0,,37.6,,26.0,,,,13.0,25.1,-79.0,-74.4,,-78.0,-79.0,,,,,,-59.0,-53.9,,-103.7,-76.8,-79.0,-92.0,,-69.4,,-81.0,,,,-94.0,-81.9,True,,True,False,,,,,,True,True,,False,True,False,False,,True,,False,,,,False,False
19111,349,384.0,382.7,,356.0,1048.0,,,,,,104.0,221.9,,661.3,313.9,,237.0,,537.1,,336.6,,,,450.0,177.9,35.0,33.7,,7.0,699.0,,,,,,-245.0,-127.1,,312.3,-35.1,,-112.0,,188.1,,-12.4,,,,101.0,-171.1,True,,True,False,,,,,,False,False,,False,False,,False,,False,,True,,,,False,False
19113,1033,792.0,916.9,,739.0,1027.0,,,,,,733.0,1248.3,,721.1,558.8,722.0,649.0,,693.5,,1062.2,536.0,,,757.0,666.2,-241.0,-116.1,,-294.0,-6.0,,,,,,-300.0,215.3,,-311.9,-474.2,-311.0,-384.0,,-339.5,,29.2,-497.0,,,-276.0,-366.8,True,,False,True,,,,,,False,True,,False,False,False,False,,False,,True,False,,,False,False
19115,47,12.0,12.8,,12.0,0.0,,,,,,40.0,13.7,,1.7,10.3,,29.0,,21.6,,15.1,,,,35.0,10.7,-35.0,-34.2,,-35.0,-47.0,,,,,,-7.0,-33.3,,-45.3,-36.7,,-18.0,,-25.4,,-31.9,,,,-12.0,-36.3,True,,False,False,,,,,,True,True,,False,False,,True,,True,,True,,,,True,False
19117,60,16.0,6.8,,16.0,12.0,,,,,,20.0,37.8,,9.7,16.8,,25.0,,13.8,,27.8,,,,5.0,12.7,-44.0,-53.2,,-44.0,-48.0,,,,,,-40.0,-22.2,,-50.3,-43.2,,-35.0,,-46.2,,-32.2,,,,-55.0,-47.3,False,,False,False,,,,,,True,True,,False,True,,True,,False,,True,,,,False,False
19119,105,36.0,36.5,,28.0,28.0,,,,,,29.0,52.3,,5.0,31.4,,0.0,,31.8,,19.3,,,,27.0,37.9,-69.0,-68.5,,-77.0,-77.0,,,,,,-76.0,-52.7,,-100.0,-73.6,,-105.0,,-73.2,,-85.7,,,,-78.0,-67.1,True,,False,False,,,,,,False,True,,False,False,,False,,False,,False,,,,False,True
19121,57,52.0,51.1,,47.0,56.0,,,,,,36.0,86.3,,19.4,63.5,44.0,46.0,,58.5,,31.4,,,,47.0,49.9,-5.0,-5.9,,-10.0,-1.0,,,,,,-21.0,29.3,,-37.6,6.5,-13.0,-11.0,,1.5,,-25.6,,,,-10.0,-7.1,False,,False,True,,,,,,False,False,,False,False,False,False,,True,,False,,,,False,False
19123,178,52.0,51.0,,39.0,78.0,,,,,,64.0,50.3,,8.3,42.6,41.0,53.0,,32.0,,37.5,,,,91.0,24.8,-126.0,-127.0,,-139.0,-100.0,,,,,,-114.0,-127.7,,-169.7,-135.4,-137.0,-125.0,,-146.0,,-140.5,,,,-87.0,-153.2,False,,False,True,,,,,,True,False,,False,False,False,True,,False,,False,,,,True,False
19125,417,368.0,351.3,,269.0,1014.0,,,,,,99.0,230.5,,591.9,322.2,,262.0,,185.1,,188.0,,,,468.0,226.0,-49.0,-65.7,,-148.0,597.0,,,,,,-318.0,-186.5,,174.9,-94.8,,-155.0,,-231.9,,-229.0,,,,51.0,-191.0,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
19127,194,284.0,295.1,,206.0,233.0,,,,,,228.0,197.4,,62.7,194.1,356.0,215.0,,121.1,,290.1,,,,182.0,241.1,90.0,101.1,,12.0,39.0,,,,,,34.0,3.4,,-131.3,0.1,162.0,21.0,,-72.9,,96.1,,,,-12.0,47.1,False,,True,True,,,,,,True,True,,False,True,False,True,,True,,False,,,,True,True
19129,51,72.0,69.4,,60.0,85.0,,,,,,55.0,82.5,,33.3,54.4,47.0,80.0,,117.0,,92.8,,,,102.0,41.0,21.0,18.4,,9.0,34.0,,,,,,4.0,31.5,,-17.7,3.4,-4.0,29.0,,66.0,,41.8,,,,51.0,-10.0,True,,True,False,,,,,,True,False,,True,True,True,False,,False,,False,,,,False,True
19131,93,36.0,42.1,,24.0,0.0,,,,,,44.0,29.4,,21.6,28.1,25.0,19.0,,11.4,,53.0,,,,46.0,22.8,-57.0,-50.9,,-69.0,-93.0,,,,,,-49.0,-63.6,,-71.4,-64.9,-68.0,-74.0,,-81.6,,-40.0,,,,-47.0,-70.2,True,,False,False,,,,,,True,False,,False,False,False,False,,False,,True,,,,True,False
19133,31,36.0,35.8,,21.0,0.0,,,,,,24.0,14.9,,15.1,28.7,,,,20.2,,21.9,,,,63.0,17.1,5.0,4.8,,-10.0,-31.0,,,,,,-7.0,-16.1,,-15.9,-2.3,,,,-10.8,,-9.1,,,,32.0,-13.9,True,,False,False,,,,,,False,False,,False,True,,,,False,,False,,,,False,False
19135,55,56.0,49.2,,33.0,49.0,,,,,,18.0,25.6,,9.2,41.8,32.0,42.0,,42.2,,35.6,,,,94.0,26.6,1.0,-5.8,,-22.0,-6.0,,,,,,-37.0,-29.4,,-45.8,-13.2,-23.0,-13.0,,-12.8,,-19.4,,,,39.0,-28.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
19137,21,20.0,22.8,,12.0,0.0,,,,,,24.0,37.2,,5.7,14.0,20.0,0.0,,13.3,,15.3,,,,26.0,21.4,-1.0,1.8,,-9.0,-21.0,,,,,,3.0,16.2,,-15.3,-7.0,-1.0,-21.0,,-7.7,,-5.7,,,,5.0,0.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
19139,137,144.0,146.0,,122.0,167.0,,,,,,153.0,189.8,,41.2,104.9,211.0,204.0,,88.4,,134.1,,,,129.0,125.7,7.0,9.0,,-15.0,30.0,,,,,,16.0,52.8,,-95.8,-32.1,74.0,67.0,,-48.6,,-2.9,,,,-8.0,-11.3,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
19141,136,60.0,62.3,,53.0,62.0,,,,,,38.0,60.0,,33.4,47.2,45.0,56.0,,71.0,,59.0,,,,65.0,31.2,-76.0,-73.7,,-83.0,-74.0,,,,,,-98.0,-76.0,,-102.6,-88.8,-91.0,-80.0,,-65.0,,-77.0,,,,-71.0,-104.8,True,,False,True,,,,,,False,False,,False,False,False,False,,True,,False,,,,True,False
19143,35,8.0,6.6,,6.0,0.0,,,,,,14.0,14.8,,11.1,4.1,17.0,8.0,,11.9,,5.4,,,,5.0,16.1,-27.0,-28.4,,-29.0,-35.0,,,,,,-21.0,-20.2,,-23.9,-30.9,-18.0,-27.0,,-23.1,,-29.6,,,,-30.0,-18.9,False,,False,False,,,,,,True,True,,True,False,True,False,,True,,False,,,,False,True
19145,39,20.0,9.6,,9.0,2.0,,,,,,44.0,51.2,,2.0,14.0,,0.0,,3.0,,37.9,,,,7.0,24.6,-19.0,-29.4,,-30.0,-37.0,,,,,,5.0,12.2,,-37.0,-25.0,,-39.0,,-36.0,,-1.1,,,,-32.0,-14.4,False,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,True
19147,54,24.0,18.0,,24.0,34.0,,,,,,23.0,27.5,,3.6,23.5,,17.0,,28.8,,27.6,,,,12.0,28.9,-30.0,-36.0,,-30.0,-20.0,,,,,,-31.0,-26.5,,-50.4,-30.5,,-37.0,,-25.2,,-26.4,,,,-42.0,-25.1,False,,False,True,,,,,,False,True,,False,False,,False,,True,,True,,,,False,True
19149,426,424.0,441.1,,228.0,821.0,,,,,,85.0,98.6,,190.7,308.7,230.0,259.0,,220.3,,256.3,,,,291.0,223.6,-2.0,15.1,,-198.0,395.0,,,,,,-341.0,-327.4,,-235.3,-117.3,-196.0,-167.0,,-205.7,,-169.7,,,,-135.0,-202.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
19151,55,0.0,0.0,,5.0,0.0,,,,,,14.0,10.0,,1.1,12.5,28.0,0.0,,32.0,,9.8,,,,0.0,9.5,-55.0,-55.0,,-50.0,-55.0,,,,,,-41.0,-45.0,,-53.9,-42.5,-27.0,-55.0,,-23.0,,-45.2,,,,-55.0,-45.5,False,,True,False,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,True
19153,3574,2928.0,2824.6,2563.8,2693.0,3071.0,,,,,,1876.0,1781.7,,1817.5,2442.8,3017.0,1929.0,,2770.2,,3103.2,2981.0,,,2371.0,2362.8,-646.0,-749.4,-1010.2,-881.0,-503.0,,,,,,-1698.0,-1792.3,,-1756.5,-1131.2,-557.0,-1645.0,,-803.8,,-470.8,-593.0,,,-1203.0,-1211.2,False,False,False,True,,,,,,False,False,,False,False,True,False,,False,,True,True,,,False,False
19155,466,376.0,435.5,,291.0,317.0,,,,,,277.0,327.4,,130.8,287.8,389.0,269.0,,384.4,,303.7,,,,310.0,353.0,-90.0,-30.5,,-175.0,-149.0,,,,,,-189.0,-138.6,,-335.2,-178.2,-77.0,-197.0,,-81.6,,-162.3,,,,-156.0,-113.0,True,,False,False,,,,,,False,False,,False,False,True,False,,True,,False,,,,False,False
19157,69,56.0,56.1,,35.0,28.0,,,,,,64.0,47.7,,17.2,41.5,49.0,67.0,,26.1,,85.4,,,,130.0,33.1,-13.0,-12.9,,-34.0,-41.0,,,,,,-5.0,-21.3,,-51.8,-27.5,-20.0,-2.0,,-43.0,,16.4,,,,61.0,-35.9,True,,False,False,,,,,,True,False,,False,False,False,True,,False,,False,,,,False,False
19159,14,20.0,19.3,,4.0,0.0,,,,,,8.0,7.5,,3.5,5.7,,28.0,,0.5,,17.8,,,,22.0,13.7,6.0,5.3,,-10.0,-14.0,,,,,,-6.0,-6.5,,-10.5,-8.3,,14.0,,-13.6,,3.8,,,,8.0,-0.3,True,,False,False,,,,,,False,False,,False,False,,False,,False,,True,,,,False,True
19161,110,44.0,43.1,,25.0,20.0,,,,,,25.0,37.1,,17.9,30.9,31.0,50.0,,0.0,,31.6,,,,74.0,23.1,-66.0,-66.9,,-85.0,-90.0,,,,,,-85.0,-72.9,,-92.1,-79.1,-79.0,-60.0,,-110.0,,-78.4,,,,-36.0,-86.9,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,False,,,,True,False
19163,773,600.0,579.3,,552.0,682.0,,,,,,518.0,870.5,,498.7,540.9,539.0,507.0,,402.4,,462.6,626.0,,,724.0,509.6,-173.0,-193.7,,-221.0,-91.0,,,,,,-255.0,97.5,,-274.3,-232.1,-234.0,-266.0,,-370.6,,-310.4,-147.0,,,-49.0,-263.4,False,,False,True,,,,,,False,True,,False,False,False,False,,False,,False,True,,,True,False
19165,38,44.0,38.6,,36.0,52.0,,,,,,33.0,51.8,,28.2,47.8,55.0,,,61.1,,30.4,,,,31.0,36.0,6.0,0.6,,-2.0,14.0,,,,,,-5.0,13.8,,-9.8,9.8,17.0,,,23.1,,-7.6,,,,-7.0,-2.0,True,,True,False,,,,,,True,False,,False,False,False,,,False,,False,,,,False,True
19167,558,292.0,292.7,,244.0,472.0,,,,,,137.0,136.4,,191.0,277.4,232.0,186.0,,341.1,,219.9,,,,274.0,194.0,-266.0,-265.3,,-314.0,-86.0,,,,,,-421.0,-421.6,,-367.0,-280.6,-326.0,-372.0,,-216.9,,-338.1,,,,-284.0,-364.0,True,,False,True,,,,,,False,False,,False,False,False,False,,True,,False,,,,False,False
19169,1715,728.0,763.8,,452.0,1866.0,,,,,,273.0,351.8,,503.0,518.4,485.0,566.0,,256.4,,432.7,,,,1523.0,555.6,-987.0,-951.2,,-1263.0,151.0,,,,,,-1442.0,-1363.2,,-1212.0,-1196.6,-1230.0,-1149.0,,-1458.7,,-1282.3,,,,-192.0,-1159.4,True,,False,True,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,False
19171,105,80.0,77.1,,65.0,68.0,,,,,,68.0,60.5,,25.1,69.7,135.0,70.0,,38.2,,80.1,,,,60.0,64.5,-25.0,-27.9,,-40.0,-37.0,,,,,,-37.0,-44.5,,-79.9,-35.3,30.0,-35.0,,-66.8,,-24.9,,,,-45.0,-40.5,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
19173,14,4.0,2.1,,6.0,0.0,,,,,,18.0,14.3,,2.2,7.4,,19.0,,10.6,,10.4,,,,18.0,8.7,-10.0,-11.9,,-8.0,-14.0,,,,,,4.0,0.3,,-11.8,-6.6,,5.0,,-3.4,,-3.6,,,,4.0,-5.3,False,,True,False,,,,,,True,True,,False,True,,True,,True,,True,,,,True,True
19175,32,12.0,14.6,,18.0,19.0,,,,,,27.0,45.2,,16.7,6.7,17.0,0.0,,21.5,,16.0,,,,18.0,14.2,-20.0,-17.4,,-14.0,-13.0,,,,,,-5.0,13.2,,-15.3,-25.3,-15.0,-32.0,,-10.5,,-16.0,,,,-14.0,-17.8,True,,True,True,,,,,,True,True,,True,False,True,False,,True,,True,,,,True,True
19177,65,20.0,24.2,,9.0,0.0,,,,,,16.0,14.3,,5.2,11.0,20.0,10.0,,9.6,,24.8,,,,20.0,23.4,-45.0,-40.8,,-56.0,-65.0,,,,,,-49.0,-50.7,,-59.8,-54.0,-45.0,-55.0,,-55.4,,-40.2,,,,-45.0,-41.6,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,True
19179,257,212.0,214.9,,185.0,236.0,,,,,,178.0,199.1,,46.7,168.3,243.0,111.0,,206.1,,193.3,,,,109.0,180.8,-45.0,-42.1,,-72.0,-21.0,,,,,,-79.0,-57.9,,-210.3,-88.7,-14.0,-146.0,,-50.9,,-63.7,,,,-148.0,-76.2,True,,False,True,,,,,,False,False,,False,False,True,False,,False,,False,,,,False,False
19181,278,184.0,180.8,,158.0,174.0,,,,,,149.0,187.2,,90.2,173.4,179.0,203.0,,142.0,,192.6,,,,172.0,145.0,-94.0,-97.2,,-120.0,-104.0,,,,,,-129.0,-90.8,,-187.8,-104.6,-99.0,-75.0,,-136.0,,-85.4,,,,-106.0,-133.0,False,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,,,,False,False
19183,115,32.0,32.4,,28.0,29.0,,,,,,68.0,43.5,,3.8,26.6,,53.0,,33.0,,30.0,,,,19.0,29.0,-83.0,-82.6,,-87.0,-86.0,,,,,,-47.0,-71.5,,-111.2,-88.4,,-62.0,,-82.0,,-85.0,,,,-96.0,-86.0,True,,False,False,,,,,,True,True,,False,False,,True,,True,,False,,,,False,False
19185,58,52.0,47.8,,8.0,0.0,,,,,,8.0,16.8,,3.7,20.9,22.0,36.0,,18.6,,,,,,91.0,28.4,-6.0,-10.2,,-50.0,-58.0,,,,,,-50.0,-41.2,,-54.3,-37.1,-36.0,-22.0,,-39.4,,,,,,33.0,-29.6,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,,,,,False,False
19187,499,0.0,0.0,,81.0,125.0,,,,,,157.0,32.2,,9.5,100.9,,0.0,,121.2,,162.5,,,,0.0,140.4,-499.0,-499.0,,-418.0,-374.0,,,,,,-342.0,-466.8,,-489.5,-398.1,,-499.0,,-377.8,,-336.5,,,,-499.0,-358.6,False,,True,True,,,,,,True,True,,True,True,,False,,True,,True,,,,False,True
19189,125,116.0,112.5,,73.0,214.0,,,,,,46.0,74.7,,63.0,81.3,61.0,,,48.8,,109.5,,,,84.0,80.6,-9.0,-12.5,,-52.0,89.0,,,,,,-79.0,-50.3,,-62.0,-43.7,-64.0,,,-76.2,,-15.5,,,,-41.0,-44.4,False,,False,False,,,,,,False,False,,False,False,False,,,False,,False,,,,False,False
19191,128,228.0,215.5,,152.0,453.0,,,,,,58.0,110.5,,161.9,147.4,121.0,197.0,,152.3,,159.0,,,,290.0,118.6,100.0,87.5,,24.0,325.0,,,,,,-70.0,-17.5,,33.9,19.4,-7.0,69.0,,24.3,,31.0,,,,162.0,-9.4,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,True
19193,1011,520.0,503.3,,417.0,1010.0,,,,,,422.0,256.2,,221.6,574.5,884.0,299.0,,390.8,,380.6,,,,400.0,338.2,-491.0,-507.7,,-594.0,-1.0,,,,,,-589.0,-754.8,,-789.4,-436.5,-127.0,-712.0,,-620.2,,-630.4,,,,-611.0,-672.8,False,,False,True,,,,,,False,False,,False,True,True,False,,False,,False,,,,False,False
19195,29,16.0,14.8,,12.0,0.0,,,,,,34.0,32.6,,13.0,7.1,19.0,28.0,,6.6,,16.7,,,,10.0,18.1,-13.0,-14.2,,-17.0,-29.0,,,,,,5.0,3.6,,-16.0,-21.9,-10.0,-1.0,,-22.4,,-12.3,,,,-19.0,-10.9,False,,False,False,,,,,,True,True,,False,False,True,True,,False,,True,,,,False,True
19197,71,16.0,7.1,,32.0,28.0,,,,,,67.0,22.3,,3.5,39.5,97.0,0.0,,54.2,,91.7,,,,7.0,59.1,-55.0,-63.9,,-39.0,-43.0,,,,,,-4.0,-48.7,,-67.5,-31.5,26.0,-71.0,,-16.8,,20.7,,,,-64.0,-11.9,False,,True,True,,,,,,True,True,,False,True,True,False,,True,,True,,,,False,True
20001,13,0.0,0.0,,3.0,0.0,,,,,,26.0,9.1,,,1.4,,0.0,,9.5,,,,,,0.0,6.3,-13.0,-13.0,,-10.0,-13.0,,,,,,13.0,-3.9,,,-11.6,,-13.0,,-3.5,,,,,,-13.0,-6.7,False,,True,False,,,,,,False,True,,,True,,False,,True,,,,,,False,True
20003,24,8.0,7.9,,4.0,0.0,,,,,,26.0,11.8,,0.8,1.3,,3.0,,7.4,,,,,,1.0,6.5,-16.0,-16.1,,-20.0,-24.0,,,,,,2.0,-12.2,,-23.2,-22.7,,-21.0,,-16.6,,,,,,-23.0,-17.5,False,,False,False,,,,,,True,True,,False,False,,False,,False,,,,,,False,False
20005,150,296.0,314.8,,89.0,780.0,,,,,,59.0,46.7,,20.4,128.3,176.0,19.0,,21.2,,174.9,,,,193.0,105.6,146.0,164.8,,-61.0,630.0,,,,,,-91.0,-103.3,,-129.6,-21.7,26.0,-131.0,,-128.8,,24.9,,,,43.0,-44.4,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
20007,2,4.0,4.2,,1.0,0.0,,,,,,4.0,2.3,,0.0,1.0,0.0,4.0,,1.9,,3.1,,,,10.0,5.1,2.0,2.2,,-1.0,-2.0,,,,,,2.0,0.3,,-2.0,-1.0,-2.0,2.0,,-0.1,,1.1,,,,8.0,3.1,False,,True,False,,,,,,False,True,,True,True,False,False,,True,,True,,,,False,False
20009,217,268.0,261.1,,114.0,487.0,,,,,,114.0,197.7,,27.6,113.3,110.0,168.0,,62.2,,239.1,,,,168.0,139.3,51.0,44.1,,-103.0,270.0,,,,,,-103.0,-19.3,,-189.4,-103.7,-107.0,-49.0,,-154.8,,22.1,,,,-49.0,-77.7,True,,False,False,,,,,,False,True,,False,False,False,True,,False,,True,,,,True,False
20011,48,16.0,18.9,,13.0,0.0,,,,,,55.0,48.0,,3.7,5.2,,7.0,,11.7,,24.1,,,,4.0,14.8,-32.0,-29.1,,-35.0,-48.0,,,,,,7.0,-0.0,,-44.3,-42.8,,-41.0,,-36.3,,-23.9,,,,-44.0,-33.2,True,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,False
20013,31,48.0,49.6,,31.0,66.0,,,,,,36.0,32.0,,1.4,29.4,20.0,14.0,,31.1,,25.3,,,,12.0,16.2,17.0,18.6,,0.0,35.0,,,,,,5.0,1.0,,-29.6,-1.6,-11.0,-17.0,,0.1,,-5.7,,,,-19.0,-14.8,False,,True,False,,,,,,True,True,,False,True,True,False,,True,,True,,,,False,True
20015,113,180.0,200.3,,170.0,243.0,,,,,,271.0,419.4,,52.8,127.5,182.0,235.0,,31.9,,151.9,,,,241.0,158.6,67.0,87.3,,57.0,130.0,,,,,,158.0,306.4,,-60.2,14.5,69.0,122.0,,-81.1,,38.9,,,,128.0,45.6,False,,True,False,,,,,,False,False,,True,True,False,False,,False,,True,,,,False,True
20017,23,48.0,22.0,,4.0,6.0,,,,,,10.0,6.2,,0.8,14.5,,12.0,,2.2,,,,,,23.0,24.7,25.0,-1.0,,-19.0,-17.0,,,,,,-13.0,-16.8,,-22.2,-8.5,,-11.0,,-20.8,,,,,,0.0,1.7,True,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,,True,True
20019,6,4.0,3.6,,0.0,0.0,,,,,,8.0,1.0,,0.0,0.9,0.0,3.0,,1.4,,2.7,,,,3.0,5.4,-2.0,-2.4,,-6.0,-6.0,,,,,,2.0,-5.0,,-6.0,-5.1,-6.0,-3.0,,-4.6,,-3.3,,,,-3.0,-0.6,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
20021,238,188.0,185.4,,108.0,339.0,,,,,,108.0,110.8,,61.6,104.4,119.0,0.0,,50.3,,207.3,,,,115.0,135.9,-50.0,-52.6,,-130.0,101.0,,,,,,-130.0,-127.2,,-176.4,-133.6,-119.0,-238.0,,-187.7,,-30.7,,,,-123.0,-102.1,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
20023,19,0.0,0.0,,0.0,0.0,,,,,,2.0,3.8,,0.0,0.3,0.0,1.0,,0.1,,0.2,,,,0.0,5.5,-19.0,-19.0,,-19.0,-19.0,,,,,,-17.0,-15.2,,-19.0,-18.7,-19.0,-18.0,,-18.9,,-18.8,,,,-19.0,-13.5,False,,False,False,,,,,,True,True,,True,True,False,True,,True,,True,,,,False,True
20025,3,0.0,0.0,,0.0,0.0,,,,,,4.0,1.9,,0.8,0.1,13.0,2.0,,0.0,,1.2,,,,14.0,9.9,-3.0,-3.0,,-3.0,-3.0,,,,,,1.0,-1.1,,-2.2,-2.9,10.0,-1.0,,-3.0,,-1.8,,,,11.0,6.9,False,,False,False,,,,,,True,True,,True,True,False,True,,False,,True,,,,False,False
20027,23,4.0,4.1,,0.0,0.0,,,,,,18.0,16.5,,0.4,1.9,,6.0,,3.0,,,,,,37.0,6.6,-19.0,-18.9,,-23.0,-23.0,,,,,,-5.0,-6.5,,-22.6,-21.1,,-17.0,,-19.9,,,,,,14.0,-16.4,True,,False,False,,,,,,True,True,,False,False,,True,,False,,,,,,True,True
20029,21,8.0,9.5,,4.0,1.0,,,,,,24.0,17.2,,1.0,3.9,,5.0,,1.8,,12.2,,,,1.0,12.5,-13.0,-11.5,,-17.0,-20.0,,,,,,3.0,-3.8,,-20.0,-17.1,,-16.0,,-19.2,,-8.8,,,,-20.0,-8.5,True,,False,False,,,,,,True,True,,False,False,,False,,False,,True,,,,False,True
20031,35,12.0,11.7,,9.0,0.0,,,,,,28.0,9.5,,3.2,10.7,27.0,4.0,,29.8,,6.9,,,,39.0,8.7,-23.0,-23.3,,-26.0,-35.0,,,,,,-7.0,-25.5,,-31.8,-24.3,-8.0,-31.0,,-5.2,,-28.1,,,,4.0,-26.3,False,,False,False,,,,,,True,False,,False,False,True,False,,True,,False,,,,True,False
20033,1,0.0,4.4,,0.0,0.0,,,,,,1.0,2.7,,0.1,0.4,0.0,2.0,,0.0,,0.5,,,,0.0,6.0,-1.0,3.4,,-1.0,-1.0,,,,,,0.0,1.7,,-0.9,-0.6,-1.0,1.0,,-1.0,,-0.5,,,,-1.0,5.0,False,,False,False,,,,,,True,False,,True,True,False,False,,False,,True,,,,False,False
20035,99,160.0,175.1,,124.0,213.0,,,,,,160.0,201.1,,78.2,82.3,101.0,40.0,,0.0,,193.1,,,,202.0,79.6,61.0,76.1,,25.0,114.0,,,,,,61.0,102.1,,-20.8,-16.7,2.0,-59.0,,-99.0,,94.1,,,,103.0,-19.4,False,,True,False,,,,,,False,False,,True,True,True,True,,False,,False,,,,False,True
20037,538,0.0,3.8,,41.0,101.0,,,,,,218.0,153.4,,7.0,57.6,138.0,33.0,,0.1,,132.6,,,,59.0,27.4,-538.0,-534.2,,-497.0,-437.0,,,,,,-320.0,-384.6,,-531.0,-480.4,-400.0,-505.0,,-537.9,,-405.4,,,,-479.0,-510.6,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
