,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
21145,1012,1602.0,3364.0,,,,,2288.0,1295.8,1123.5,1424.0,,1735.1,,,590.0,2352.0,,,,,1276.0,283.8,111.5,412.0,,723.1,,,False,,,,,False,True,True,True,,False,,
21147,489,546.0,29.0,,,,,603.0,100.0,386.3,186.0,,,,,57.0,-460.0,,,,,114.0,-389.0,-102.7,-303.0,,,,,False,,,,,False,False,False,False,,,,
21149,193,444.0,772.0,,,,,211.0,350.7,177.9,256.0,,,,,251.0,579.0,,,,,18.0,157.7,-15.1,63.0,,,,,False,,,,,True,True,True,True,,,,
21151,2240,2496.0,7562.0,,,,,2845.0,984.6,2054.8,2320.0,,1859.6,,,256.0,5322.0,,,,,605.0,-1255.4,-185.2,80.0,,-380.4,,,False,,,,,False,False,True,True,,False,,
21153,110,240.0,4.0,,,,,433.0,45.1,150.5,216.0,,,,,130.0,-106.0,,,,,323.0,-64.9,40.5,106.0,,,,,True,,,,,False,True,True,True,,,,
21155,451,714.0,1295.0,,,,,541.0,423.3,263.4,758.0,,,,,263.0,844.0,,,,,90.0,-27.7,-187.6,307.0,,,,,False,,,,,True,True,True,False,,,,
21157,654,1218.0,1849.0,,,,,1060.0,1132.3,730.3,592.0,,,,,564.0,1195.0,,,,,406.0,478.3,76.3,-62.0,,,,,False,,,,,True,True,True,True,,,,
21159,178,366.0,734.0,,,,,255.0,155.4,177.2,160.0,,,,,188.0,556.0,,,,,77.0,-22.6,-0.8,-18.0,,,,,False,,,,,True,True,True,True,,,,
21161,398,342.0,581.0,,,,,673.0,1504.0,372.9,100.0,,,,,-56.0,183.0,,,,,275.0,1106.0,-25.1,-298.0,,,,,False,,,,,False,False,True,False,,,,
21163,524,642.0,520.0,,,,,693.0,923.1,541.1,465.0,,,,,118.0,-4.0,,,,,169.0,399.1,17.1,-59.0,,,,,True,,,,,False,False,True,True,,,,
21165,145,108.0,37.0,,,,,142.0,245.8,118.3,107.0,,,,,-37.0,-108.0,,,,,-3.0,100.8,-26.7,-38.0,,,,,False,,,,,True,False,True,False,,,,
21167,697,1146.0,2779.0,,,,,691.0,961.2,527.5,1052.0,,,,,449.0,2082.0,,,,,-6.0,264.2,-169.5,355.0,,,,,False,,,,,True,True,True,True,,,,
21169,264,360.0,344.0,,,,,294.0,510.2,186.2,371.0,,,,,96.0,80.0,,,,,30.0,246.2,-77.8,107.0,,,,,True,,,,,True,False,True,False,,,,
21171,201,462.0,513.0,,,,,488.0,672.2,197.3,210.0,,,,,261.0,312.0,,,,,287.0,471.2,-3.7,9.0,,,,,False,,,,,False,False,True,True,,,,
21173,670,972.0,2104.0,,,,,1046.0,3558.4,472.8,520.0,,,,,302.0,1434.0,,,,,376.0,2888.4,-197.2,-150.0,,,,,False,,,,,False,False,True,True,,,,
21175,871,3522.0,3223.0,,,,,397.0,1043.5,285.8,6048.5,,,,,2651.0,2352.0,,,,,-474.0,172.5,-585.2,5177.5,,,,,True,,,,,True,True,True,False,,,,
21177,484,1170.0,1819.0,,,,,980.0,3066.6,689.4,1344.0,,1009.6,,,686.0,1335.0,,,,,496.0,2582.6,205.4,860.0,,525.6,,,False,,,,,True,False,True,False,,True,,
21179,1233,1902.0,4937.0,,,,,1208.0,6783.5,726.1,1248.5,,1424.9,,,669.0,3704.0,,,,,-25.0,5550.5,-506.9,15.5,,191.9,,,False,,,,,True,False,True,True,,True,,
21181,106,384.0,713.0,,,,,282.0,2724.6,136.4,390.0,,,,,278.0,607.0,,,,,176.0,2618.6,30.4,284.0,,,,,False,,,,,True,False,True,False,,,,
21183,544,1230.0,4134.0,,,,,808.0,2923.2,453.5,1261.5,,,,,686.0,3590.0,,,,,264.0,2379.2,-90.5,717.5,,,,,False,,,,,True,False,True,False,,,,
21185,2119,3618.0,2818.0,,,,,1908.0,21448.5,1926.1,5593.5,,1569.8,,,1499.0,699.0,,,,,-211.0,19329.5,-192.9,3474.5,,-549.2,,,True,,,,,True,False,True,False,,True,,
21187,158,174.0,21.0,,,,,355.0,9.6,174.9,43.0,,,,,16.0,-137.0,,,,,197.0,-148.4,16.9,-115.0,,,,,False,,,,,False,False,False,False,,,,
21189,64,150.0,14.0,,,,,136.0,100.8,70.3,36.0,,,,,86.0,-50.0,,,,,72.0,36.8,6.3,-28.0,,,,,True,,,,,True,True,True,True,,,,
21191,249,342.0,796.0,,,,,467.0,164.9,250.1,228.0,,,,,93.0,547.0,,,,,218.0,-84.1,1.1,-21.0,,,,,False,,,,,False,True,True,True,,,,
21193,498,642.0,1314.0,,,,,868.0,2058.9,449.1,395.0,,,,,144.0,816.0,,,,,370.0,1560.9,-48.9,-103.0,,,,,False,,,,,False,False,True,True,,,,
21195,1542,2052.0,2571.0,,,,,1749.0,5624.1,1471.3,1436.0,,1185.8,,,510.0,1029.0,,,,,207.0,4082.1,-70.7,-106.0,,-356.2,,,False,,,,,True,False,True,True,,True,,
21197,200,312.0,558.0,,,,,387.0,178.8,194.0,117.0,,,,,112.0,358.0,,,,,187.0,-21.2,-6.0,-83.0,,,,,False,,,,,False,True,True,True,,,,
21199,1533,1974.0,9378.0,,,,,2538.0,1363.8,1519.1,1207.0,,1767.3,,,441.0,7845.0,,,,,1005.0,-169.2,-13.9,-326.0,,234.3,,,False,,,,,False,True,True,True,,True,,
21201,29,132.0,12.0,,,,,134.0,129.6,16.3,81.0,,,,,103.0,-17.0,,,,,105.0,100.6,-12.7,52.0,,,,,True,,,,,False,True,True,True,,,,
21203,310,684.0,2199.0,,,,,593.0,3296.2,332.6,572.5,,,,,374.0,1889.0,,,,,283.0,2986.2,22.6,262.5,,,,,False,,,,,True,False,True,True,,,,
21205,498,804.0,1215.0,,,,,876.0,1726.3,592.4,483.0,,,,,306.0,717.0,,,,,378.0,1228.3,94.4,-15.0,,,,,False,,,,,False,False,True,True,,,,
21207,446,390.0,8.0,,,,,716.0,119.5,236.9,147.5,,,,,-56.0,-438.0,,,,,270.0,-326.5,-209.1,-298.5,,,,,False,,,,,False,False,False,False,,,,
21209,1065,1728.0,5423.0,,,,,1871.0,1687.7,852.9,1576.0,,773.5,,,663.0,4358.0,,,,,806.0,622.7,-212.1,511.0,,-291.5,,,False,,,,,False,True,True,True,,True,,
21211,981,1326.0,2675.0,,,,,1188.0,1811.7,858.2,1283.0,,1076.4,,,345.0,1694.0,,,,,207.0,830.7,-122.8,302.0,,95.4,,,False,,,,,True,False,True,True,,True,,
21213,303,660.0,1391.0,,,,,667.0,545.2,337.8,371.0,,,,,357.0,1088.0,,,,,364.0,242.2,34.8,68.0,,,,,False,,,,,False,True,True,True,,,,
21215,369,522.0,2303.0,,,,,448.0,586.4,350.2,547.0,,,,,153.0,1934.0,,,,,79.0,217.4,-18.8,178.0,,,,,False,,,,,True,False,True,False,,,,
21217,743,846.0,2528.0,,,,,1022.0,565.8,555.3,954.0,,,,,103.0,1785.0,,,,,279.0,-177.2,-187.7,211.0,,,,,False,,,,,False,False,False,False,,,,
21219,196,588.0,979.0,,,,,372.0,697.6,221.9,373.0,,,,,392.0,783.0,,,,,176.0,501.6,25.9,177.0,,,,,False,,,,,True,False,True,True,,,,
21221,344,396.0,436.0,,,,,475.0,279.5,241.0,226.0,,,,,52.0,92.0,,,,,131.0,-64.5,-103.0,-118.0,,,,,False,,,,,False,False,False,False,,,,
21223,163,270.0,0.0,,,,,298.0,276.9,139.0,132.0,,,,,107.0,-163.0,,,,,135.0,113.9,-24.0,-31.0,,,,,False,,,,,False,False,True,True,,,,
21225,237,324.0,206.0,,,,,390.0,124.3,241.1,238.0,,,,,87.0,-31.0,,,,,153.0,-112.7,4.1,1.0,,,,,True,,,,,False,False,True,True,,,,
21227,2935,6486.0,17829.0,,,,,3924.0,3612.3,3193.0,6197.5,,3281.7,7344.0,,3551.0,14894.0,,,,,989.0,677.3,258.0,3262.5,,346.7,4409.0,,False,,,,,True,True,True,True,,True,False,
21229,346,402.0,727.0,,,,,428.0,186.6,200.9,521.5,,,,,56.0,381.0,,,,,82.0,-159.4,-145.1,175.5,,,,,False,,,,,False,False,False,False,,,,
21231,447,870.0,785.0,,,,,859.0,289.5,501.3,337.0,,,,,423.0,338.0,,,,,412.0,-157.5,54.3,-110.0,,,,,True,,,,,True,True,True,True,,,,
21233,280,690.0,1441.0,,,,,337.0,1524.8,171.3,881.0,,,,,410.0,1161.0,,,,,57.0,1244.8,-108.7,601.0,,,,,False,,,,,True,False,True,False,,,,
21235,1012,1650.0,2952.0,,,,,1688.0,1409.2,911.6,843.0,,1267.3,,,638.0,1940.0,,,,,676.0,397.2,-100.4,-169.0,,255.3,,,False,,,,,False,True,True,True,,True,,
21237,82,198.0,59.0,,,,,240.0,35.3,93.2,86.0,,,,,116.0,-23.0,,,,,158.0,-46.7,11.2,4.0,,,,,True,,,,,False,True,True,True,,,,
21239,507,744.0,1646.0,,,,,659.0,3385.8,553.2,767.5,,,,,237.0,1139.0,,,,,152.0,2878.8,46.2,260.5,,,,,False,,,,,True,False,True,False,,,,
22001,634,1746.0,3771.0,,,,,2213.0,2572.3,695.9,1939.0,,1109.7,,,1112.0,3137.0,,,,,1579.0,1938.3,61.9,1305.0,,475.7,,,False,,,,,False,False,True,False,,True,,
22003,390,564.0,692.0,,,,,748.0,382.0,550.3,327.0,,402.4,,,174.0,302.0,,,,,358.0,-8.0,160.3,-63.0,,12.4,,,False,,,,,False,True,True,True,,True,,
22005,2239,4344.0,8260.0,,,,,4023.0,3880.7,2173.4,3298.5,,3885.5,,,2105.0,6021.0,,,,,1784.0,1641.7,-65.6,1059.5,,1646.5,,,False,,,,,True,True,True,True,,True,,
22007,586,624.0,591.0,,,,,710.0,710.5,435.5,417.0,,,,,38.0,5.0,,,,,124.0,124.5,-150.5,-169.0,,,,,True,,,,,False,False,False,False,,,,
22009,894,1554.0,4007.0,,,,,1537.0,2823.0,766.8,1495.0,,952.7,,,660.0,3113.0,,,,,643.0,1929.0,-127.2,601.0,,58.7,,,False,,,,,True,False,True,True,,True,,
22011,577,1224.0,2215.0,,,,,1058.0,3553.6,603.9,739.0,,,,,647.0,1638.0,,,,,481.0,2976.6,26.9,162.0,,,,,False,,,,,True,False,True,True,,,,
22013,292,618.0,634.0,,,,,406.0,287.2,297.9,347.0,,,,,326.0,342.0,,,,,114.0,-4.8,5.9,55.0,,,,,False,,,,,True,True,True,True,,,,
22015,3157,4296.0,4256.0,,,,,3824.0,4706.8,2568.9,4217.5,,4641.6,,,1139.0,1099.0,,,,,667.0,1549.8,-588.1,1060.5,,1484.6,,,True,,,,,True,False,True,True,,False,,
22017,5083,9096.0,13500.0,,,,,5629.0,8046.0,3972.7,8621.5,,6048.3,10699.0,,4013.0,8417.0,,,,,546.0,2963.0,-1110.3,3538.5,,965.3,5616.0,,False,,,,,True,True,True,True,,True,False,
22019,3709,6858.0,14411.0,,,,,5061.0,9848.5,4472.8,4445.0,,4363.7,5256.0,,3149.0,10702.0,,,,,1352.0,6139.5,763.8,736.0,,654.7,1547.0,,False,,,,,True,False,True,True,,True,True,
22021,103,330.0,116.0,,,,,348.0,554.5,119.0,106.0,,,,,227.0,13.0,,,,,245.0,451.5,16.0,3.0,,,,,True,,,,,False,False,True,True,,,,
22023,145,222.0,0.0,,,,,185.0,148.2,98.7,40.0,,,,,77.0,-145.0,,,,,40.0,3.2,-46.3,-105.0,,,,,False,,,,,True,True,True,False,,,,
22025,129,480.0,450.0,,,,,438.0,894.7,154.8,259.0,,,,,351.0,321.0,,,,,309.0,765.7,25.8,130.0,,,,,True,,,,,True,False,True,True,,,,
22027,229,726.0,757.0,,,,,427.0,1679.2,380.5,385.0,,,,,497.0,528.0,,,,,198.0,1450.2,151.5,156.0,,,,,False,,,,,True,False,True,True,,,,
22029,215,516.0,566.0,,,,,706.0,603.6,302.8,332.0,,,,,301.0,351.0,,,,,491.0,388.6,87.8,117.0,,,,,False,,,,,False,False,True,True,,,,
22031,702,912.0,1640.0,,,,,601.0,836.5,488.1,638.0,,,,,210.0,938.0,,,,,-101.0,134.5,-213.9,-64.0,,,,,False,,,,,True,True,False,True,,,,
22033,7369,10368.0,19859.0,,,,,12961.0,11153.2,7436.5,8254.5,,10852.7,7992.0,,2999.0,12490.0,,,,,5592.0,3784.2,67.5,885.5,,3483.7,623.0,,False,,,,,False,False,True,True,,False,True,
22035,94,288.0,17.0,,,,,167.0,287.4,40.0,235.0,,,,,194.0,-77.0,,,,,73.0,193.4,-54.0,141.0,,,,,True,,,,,True,True,True,True,,,,
22037,397,528.0,238.0,,,,,647.0,471.5,333.4,349.5,,195.5,,,131.0,-159.0,,,,,250.0,74.5,-63.6,-47.5,,-201.5,,,False,,,,,False,True,True,True,,False,,
22039,454,942.0,2114.0,,,,,1210.0,1255.4,509.6,491.0,,702.9,,,488.0,1660.0,,,,,756.0,801.4,55.6,37.0,,248.9,,,False,,,,,False,False,True,True,,True,,
22041,249,702.0,604.0,,,,,734.0,1817.3,269.1,350.0,,482.1,,,453.0,355.0,,,,,485.0,1568.3,20.1,101.0,,233.1,,,True,,,,,False,False,True,True,,True,,
22043,349,900.0,1630.0,,,,,833.0,2123.0,345.7,543.0,,,,,551.0,1281.0,,,,,484.0,1774.0,-3.3,194.0,,,,,False,,,,,True,False,True,True,,,,
22045,1109,2532.0,5907.0,,,,,2345.0,3650.4,1477.0,1365.0,,1781.3,,,1423.0,4798.0,,,,,1236.0,2541.4,368.0,256.0,,672.3,,,False,,,,,True,False,True,True,,True,,
22047,584,804.0,1034.0,,,,,942.0,532.3,534.3,628.0,,1060.6,,,220.0,450.0,,,,,358.0,-51.7,-49.7,44.0,,476.6,,,False,,,,,False,True,True,True,,False,,
22049,286,450.0,638.0,,,,,608.0,1409.1,261.7,282.0,,,,,164.0,352.0,,,,,322.0,1123.1,-24.3,-4.0,,,,,False,,,,,False,False,True,True,,,,
22051,8742,17958.0,31375.0,,,,,11657.0,20390.8,10374.3,16578.5,,19761.2,60167.0,,9216.0,22633.0,,,,,2915.0,11648.8,1632.3,7836.5,,11019.2,51425.0,,False,,,,,True,False,True,True,,False,False,
22053,426,840.0,1377.0,,,,,975.0,826.9,427.8,522.0,,656.3,,,414.0,951.0,,,,,549.0,400.9,1.8,96.0,,230.3,,,False,,,,,False,True,True,True,,True,,
22055,3176,8556.0,9434.0,,,,,7871.0,7422.6,4262.2,6508.5,,5947.6,21179.0,,5380.0,6258.0,,,,,4695.0,4246.6,1086.2,3332.5,,2771.6,18003.0,,False,,,,,True,True,True,True,,True,False,
22057,2129,3252.0,6551.0,,,,,3193.0,4649.5,2102.0,3433.5,,2174.8,,,1123.0,4422.0,,,,,1064.0,2520.5,-27.0,1304.5,,45.8,,,False,,,,,True,False,True,False,,True,,
22059,183,456.0,801.0,,,,,765.0,448.5,97.7,418.0,,,,,273.0,618.0,,,,,582.0,265.5,-85.3,235.0,,,,,False,,,,,False,True,True,True,,,,
22061,688,1086.0,2425.0,,,,,1511.0,632.5,704.1,769.0,,806.5,,,398.0,1737.0,,,,,823.0,-55.5,16.1,81.0,,118.5,,,False,,,,,False,True,True,True,,True,,
22063,2535,4440.0,14384.0,,,,,4626.0,2779.0,2574.3,3809.0,,3308.6,2679.0,,1905.0,11849.0,,,,,2091.0,244.0,39.3,1274.0,,773.6,144.0,,False,,,,,False,True,True,True,,True,True,
22065,144,576.0,509.0,,,,,289.0,787.5,141.9,244.0,,,,,432.0,365.0,,,,,145.0,643.5,-2.1,100.0,,,,,True,,,,,True,False,True,True,,,,
22067,389,972.0,1333.0,,,,,726.0,1633.0,431.2,368.0,,967.4,,,583.0,944.0,,,,,337.0,1244.0,42.2,-21.0,,578.4,,,False,,,,,True,False,True,True,,True,,
22069,673,1962.0,4843.0,,,,,1081.0,4571.0,617.7,1489.5,,1335.6,,,1289.0,4170.0,,,,,408.0,3898.0,-55.3,816.5,,662.6,,,False,,,,,True,False,True,True,,True,,
22071,5205,11742.0,12481.0,,,,,7400.0,21387.8,8894.1,10877.5,,12476.9,13156.0,,6537.0,7276.0,,,,,2195.0,16182.8,3689.1,5672.5,,7271.9,7951.0,,False,,,,,True,False,True,True,,False,False,
22073,2467,7074.0,10789.0,,,,,5142.0,6130.7,2671.4,5429.5,,4082.8,6321.0,,4607.0,8322.0,,,,,2675.0,3663.7,204.4,2962.5,,1615.8,3854.0,,False,,,,,True,True,True,True,,True,True,
22075,419,744.0,83.0,,,,,497.0,1186.3,372.6,468.0,,,,,325.0,-336.0,,,,,78.0,767.3,-46.4,49.0,,,,,False,,,,,True,False,True,True,,,,
22077,295,726.0,15.0,,,,,861.0,998.4,342.3,340.0,,,,,431.0,-280.0,,,,,566.0,703.4,47.3,45.0,,,,,True,,,,,False,False,True,True,,,,
22079,2023,5154.0,12631.0,,,,,4652.0,12068.6,2506.5,4611.0,,3024.1,9102.0,,3131.0,10608.0,,,,,2629.0,10045.6,483.5,2588.0,,1001.1,7079.0,,False,,,,,True,False,True,True,,True,False,
22081,162,270.0,270.0,,,,,251.0,382.0,100.3,96.0,,,,,108.0,108.0,,,,,89.0,220.0,-61.7,-66.0,,,,,False,,,,,True,False,True,True,,,,
22083,454,714.0,1022.0,,,,,630.0,898.9,267.9,687.0,,,,,260.0,568.0,,,,,176.0,444.9,-186.1,233.0,,,,,False,,,,,True,False,True,True,,,,
22085,501,1068.0,1968.0,,,,,687.0,1259.1,381.9,589.0,,484.3,,,567.0,1467.0,,,,,186.0,758.1,-119.1,88.0,,-16.7,,,False,,,,,True,False,True,True,,True,,
22087,909,1770.0,1430.0,,,,,1387.0,4226.1,887.4,1231.5,,1047.6,,,861.0,521.0,,,,,478.0,3317.1,-21.6,322.5,,138.6,,,True,,,,,True,False,True,True,,True,,
22089,1064,1980.0,4021.0,,,,,1550.0,1688.9,1110.5,2219.0,,1500.4,,,916.0,2957.0,,,,,486.0,624.9,46.5,1155.0,,436.4,,,False,,,,,True,True,True,False,,True,,
22091,155,210.0,111.0,,,,,241.0,391.4,170.5,139.0,,,,,55.0,-44.0,,,,,86.0,236.4,15.5,-16.0,,,,,True,,,,,False,False,True,True,,,,
22093,349,912.0,1107.0,,,,,600.0,798.3,278.8,496.0,,,,,563.0,758.0,,,,,251.0,449.3,-70.2,147.0,,,,,False,,,,,True,True,True,True,,,,
22095,609,1320.0,2204.0,,,,,1054.0,1228.8,900.1,875.0,,1015.1,,,711.0,1595.0,,,,,445.0,619.8,291.1,266.0,,406.1,,,False,,,,,True,True,True,True,,True,,
22097,1179,2604.0,2624.0,,,,,3181.0,2369.0,1065.9,2161.0,,1152.3,,,1425.0,1445.0,,,,,2002.0,1190.0,-113.1,982.0,,-26.7,,,False,,,,,False,True,True,True,,True,,
22099,751,1458.0,1537.0,,,,,1666.0,919.1,1030.9,1372.5,,1039.6,,,707.0,786.0,,,,,915.0,168.1,279.9,621.5,,288.6,,,False,,,,,False,True,True,True,,True,,
22101,712,1404.0,2043.0,,,,,1548.0,2280.2,917.0,900.0,,1109.3,,,692.0,1331.0,,,,,836.0,1568.2,205.0,188.0,,397.3,,,False,,,,,False,False,True,True,,True,,
22103,6313,9588.0,21469.0,,,,,6604.0,11656.9,5392.3,8512.5,,11620.7,7434.0,,3275.0,15156.0,,,,,291.0,5343.9,-920.7,2199.5,,5307.7,1121.0,,False,,,,,True,False,True,True,,False,True,
22105,2248,3216.0,8570.0,,,,,3571.0,2320.6,2657.6,2492.0,,3546.2,1656.0,,968.0,6322.0,,,,,1323.0,72.6,409.6,244.0,,1298.2,-592.0,,False,,,,,False,True,True,True,,False,True,
22107,72,96.0,0.0,,,,,90.0,95.1,45.2,41.0,,,,,24.0,-72.0,,,,,18.0,23.1,-26.8,-31.0,,,,,False,,,,,True,True,False,False,,,,
22109,2307,4284.0,5169.0,,,,,3779.0,7863.7,2709.0,4967.5,,2582.2,,,1977.0,2862.0,,,,,1472.0,5556.7,402.0,2660.5,,275.2,,,False,,,,,True,False,True,False,,True,,
22111,301,906.0,1133.0,,,,,858.0,1106.9,427.6,554.0,,,,,605.0,832.0,,,,,557.0,805.9,126.6,253.0,,,,,False,,,,,True,False,True,True,,,,
22113,916,2004.0,3368.0,,,,,1980.0,2482.7,1142.1,1159.0,,1234.3,,,1088.0,2452.0,,,,,1064.0,1566.7,226.1,243.0,,318.3,,,False,,,,,True,False,True,True,,True,,
22115,469,1182.0,1703.0,,,,,1480.0,3929.9,1038.3,1091.0,,797.0,,,713.0,1234.0,,,,,1011.0,3460.9,569.3,622.0,,328.0,,,False,,,,,False,False,True,True,,True,,
22117,661,1308.0,2598.0,,,,,1360.0,384.1,890.3,825.5,,1200.6,,,647.0,1937.0,,,,,699.0,-276.9,229.3,164.5,,539.6,,,False,,,,,False,True,True,True,,True,,
22119,764,1788.0,3287.0,,,,,1343.0,4141.2,655.9,2086.5,,1137.1,,,1024.0,2523.0,,,,,579.0,3377.2,-108.1,1322.5,,373.1,,,False,,,,,True,False,True,False,,True,,
22121,496,738.0,1043.0,,,,,823.0,648.1,408.7,450.0,,,,,242.0,547.0,,,,,327.0,152.1,-87.3,-46.0,,,,,False,,,,,False,True,True,True,,,,
22123,164,510.0,858.0,,,,,385.0,1238.2,98.1,230.0,,,,,346.0,694.0,,,,,221.0,1074.2,-65.9,66.0,,,,,False,,,,,True,False,True,True,,,,
22125,180,126.0,403.0,,,,,463.0,1708.4,339.7,250.0,,,,,-54.0,223.0,,,,,283.0,1528.4,159.7,70.0,,,,,False,,,,,False,False,False,False,,,,
22127,197,186.0,56.0,,,,,564.0,471.3,213.7,177.5,,,,,-11.0,-141.0,,,,,367.0,274.3,16.7,-19.5,,,,,False,,,,,False,False,False,False,,,,
23001,1575,2280.0,3651.0,,,,,2002.0,1713.4,2532.6,2136.0,,1842.2,,,705.0,2076.0,,,,,427.0,138.4,957.6,561.0,,267.2,,,False,,,,,True,True,False,True,,True,,
23003,427,786.0,649.0,,,,,1535.0,4878.0,1693.0,465.0,,,,,359.0,222.0,,,,,1108.0,4451.0,1266.0,38.0,,,,,True,,,,,False,False,False,True,,,,
23005,3645,5856.0,4721.0,,,,,5459.0,5247.0,7230.2,4921.0,,5097.2,3715.0,,2211.0,1076.0,,,,,1814.0,1602.0,3585.2,1276.0,,1452.2,70.0,,True,,,,,True,True,False,True,,True,True,
23007,367,360.0,562.0,,,,,233.0,56.8,494.9,549.5,,,,,-7.0,195.0,,,,,-134.0,-310.2,127.9,182.5,,,,,False,,,,,False,False,False,False,,,,
23009,252,396.0,1271.0,,,,,202.0,414.2,745.6,588.0,,,,,144.0,1019.0,,,,,-50.0,162.2,493.6,336.0,,,,,False,,,,,True,False,False,False,,,,
23011,1384,1638.0,1814.0,,,,,1659.0,1670.6,2821.7,1506.0,,,,,254.0,430.0,,,,,275.0,286.6,1437.7,122.0,,,,,False,,,,,False,False,False,True,,,,
23013,208,234.0,103.0,,,,,201.0,141.8,851.7,185.0,,,,,26.0,-105.0,,,,,-7.0,-66.2,643.7,-23.0,,,,,False,,,,,True,False,False,True,,,,
23015,209,282.0,384.0,,,,,230.0,61.0,485.7,335.0,,,,,73.0,175.0,,,,,21.0,-148.0,276.7,126.0,,,,,False,,,,,True,False,False,False,,,,
23017,847,1074.0,5400.0,,,,,765.0,162.3,1166.2,1263.5,,,,,227.0,4553.0,,,,,-82.0,-684.7,319.2,416.5,,,,,False,,,,,True,False,False,False,,,,
23019,1221,2190.0,2864.0,,,,,2129.0,2459.6,2731.1,2072.5,,1943.0,2388.0,,969.0,1643.0,,,,,908.0,1238.6,1510.1,851.5,,722.0,1167.0,,False,,,,,True,False,False,True,,True,False,
23021,103,144.0,0.0,,,,,268.0,74.0,128.1,93.0,,,,,41.0,-103.0,,,,,165.0,-29.0,25.1,-10.0,,,,,False,,,,,False,True,True,True,,,,
23023,363,678.0,3324.0,,,,,382.0,157.4,563.4,571.0,,,,,315.0,2961.0,,,,,19.0,-205.6,200.4,208.0,,,,,False,,,,,True,True,True,True,,,,
23025,382,576.0,1050.0,,,,,490.0,205.1,727.0,427.0,,,,,194.0,668.0,,,,,108.0,-176.9,345.0,45.0,,,,,False,,,,,True,True,False,True,,,,
23027,171,114.0,9.0,,,,,316.0,22.6,760.6,82.0,,,,,-57.0,-162.0,,,,,145.0,-148.4,589.6,-89.0,,,,,False,,,,,False,False,False,False,,,,
23029,274,240.0,104.0,,,,,364.0,220.9,693.2,209.0,,,,,-34.0,-170.0,,,,,90.0,-53.1,419.2,-65.0,,,,,False,,,,,False,False,False,False,,,,
23031,2932,5736.0,4289.0,,,,,4366.0,11091.1,6741.4,6664.0,,7151.5,6940.0,,2804.0,1357.0,,,,,1434.0,8159.1,3809.4,3732.0,,4219.5,4008.0,,True,,,,,True,False,False,False,,False,False,
24001,653,1350.0,2179.0,,,,,2056.0,761.0,735.1,1400.0,,1093.1,,,697.0,1526.0,,,,,1403.0,108.0,82.1,747.0,,440.1,,,False,,,,,False,True,True,False,,True,,
24003,7695,13212.0,14077.0,,,,,11766.0,14073.4,14000.7,17454.5,,14386.1,26440.0,,5517.0,6382.0,,,,,4071.0,6378.4,6305.7,9759.5,,6691.1,18745.0,,False,,,,,True,False,False,False,,False,False,
24005,8375,13506.0,23144.0,,,,,17891.0,13489.3,12785.6,15508.0,,13240.2,18332.0,,5131.0,14769.0,,,,,9516.0,5114.3,4410.6,7133.0,,4865.2,9957.0,,False,,,,,False,True,True,False,,True,False,
24009,1000,1860.0,3263.0,,,,,1535.0,2610.7,1586.5,2800.0,,1638.4,,,860.0,2263.0,,,,,535.0,1610.7,586.5,1800.0,,638.4,,,False,,,,,True,False,True,False,,True,,
24011,534,732.0,1494.0,,,,,688.0,1805.9,625.4,882.0,,,,,198.0,960.0,,,,,154.0,1271.9,91.4,348.0,,,,,False,,,,,True,False,True,False,,,,
24013,1582,3168.0,7290.0,,,,,4256.0,2739.8,2969.4,3578.5,,2584.6,3187.0,,1586.0,5708.0,,,,,2674.0,1157.8,1387.4,1996.5,,1002.6,1605.0,,False,,,,,False,True,True,False,,True,False,
24015,1011,1638.0,1736.0,,,,,2404.0,1104.2,1755.8,1437.0,,1205.1,,,627.0,725.0,,,,,1393.0,93.2,744.8,426.0,,194.1,,,False,,,,,False,True,False,True,,True,,
24017,2090,2664.0,3077.0,,,,,2574.0,2441.7,3023.1,2771.0,,2235.1,3855.0,,574.0,987.0,,,,,484.0,351.7,933.1,681.0,,145.1,1765.0,,False,,,,,True,True,False,False,,True,False,
24019,690,1200.0,3009.0,,,,,688.0,1268.7,600.2,978.5,,,,,510.0,2319.0,,,,,-2.0,578.7,-89.8,288.5,,,,,False,,,,,True,False,True,True,,,,
