,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05129,166,304.0,,,,302.0,,84.3,0.0,,,,,138.0,,,,136.0,,-81.7,-166.0,,,,,,,,True,,True,False,,,,
05131,5351,3872.0,,,,7546.0,,1858.1,517.0,,1715.4,,,-1479.0,,,,2195.0,,-3492.9,-4834.0,,-3635.6,,,,,,False,,False,False,,False,,
05133,536,568.0,,,,926.0,,209.0,0.2,,,,,32.0,,,,390.0,,-327.0,-535.8,,,,,,,,False,,False,False,,,,
05135,454,704.0,,,,630.0,,405.5,66.9,,,,,250.0,,,,176.0,,-48.5,-387.1,,,,,,,,True,,True,False,,,,
05137,208,648.0,,,,406.0,,282.0,160.3,,,,,440.0,,,,198.0,,74.0,-47.7,,,,,,,,True,,True,True,,,,
05139,1344,1928.0,,,,1798.0,,1664.0,188.6,,2070.7,,,584.0,,,,454.0,,320.0,-1155.4,,726.7,,,,,,True,,True,False,,False,,
05141,469,504.0,,,,631.0,,665.5,29.6,,,,,35.0,,,,162.0,,196.5,-439.4,,,,,,,,False,,False,False,,,,
05143,8576,9480.0,,,,9508.0,,5185.7,2227.7,,2384.4,3253.0,,904.0,,,,932.0,,-3390.3,-6348.3,,-6191.6,-5323.0,,,,,False,,False,False,,False,False,
05145,2712,2808.0,,,,4302.0,,4997.8,601.4,,1696.4,,,96.0,,,,1590.0,,2285.8,-2110.6,,-1015.6,,,,,,False,,False,False,,False,,
05147,286,232.0,,,,229.0,,198.6,13.9,,,,,-54.0,,,,-57.0,,-87.4,-272.1,,,,,,,,False,,False,False,,,,
05149,1026,1224.0,,,,1133.0,,1073.8,123.8,,,,,198.0,,,,107.0,,47.8,-902.2,,,,,,,,True,,True,False,,,,
06001,34234,49352.0,,,,44454.0,,80771.2,11254.4,,36944.7,49871.0,,15118.0,,,,10220.0,,46537.2,-22979.6,,2710.7,15637.0,,,,,True,,False,False,,True,False,
06003,22,8.0,,,,16.0,,7.8,,,,,,-14.0,,,,-6.0,,-14.2,,,,,,,,,True,,False,,,,,
06005,1146,2984.0,,,,1282.0,,2025.9,0.0,,,,,1838.0,,,,136.0,,879.9,-1146.0,,,,,,,,True,,True,True,,,,
06007,3950,7736.0,,,,7797.0,,18638.3,1194.4,,5727.3,5001.0,,3786.0,,,,3847.0,,14688.3,-2755.6,,1777.3,1051.0,,,,,False,,False,True,,True,True,
06009,839,1536.0,,,,1181.0,,2430.6,58.7,,,,,697.0,,,,342.0,,1591.6,-780.3,,,,,,,,True,,False,False,,,,
06011,898,1208.0,,,,876.0,,1319.1,138.2,,,,,310.0,,,,-22.0,,421.1,-759.8,,,,,,,,True,,False,False,,,,
06013,23331,31176.0,,,,32914.0,,57228.0,4843.4,,29296.1,44599.0,,7845.0,,,,9583.0,,33897.0,-18487.6,,5965.1,21268.0,,,,,False,,False,False,,True,False,
06015,264,416.0,,,,305.0,,415.3,0.0,,,,,152.0,,,,41.0,,151.3,-264.0,,,,,,,,True,,True,False,,,,
06017,3847,5408.0,,,,6739.0,,4577.2,377.2,,4116.2,4231.0,,1561.0,,,,2892.0,,730.2,-3469.8,,269.2,384.0,,,,,False,,True,False,,True,True,
06019,31722,76864.0,,,,63638.0,,390640.6,2998.8,,47018.6,,,45142.0,,,,31916.0,,358918.6,-28723.2,,15296.6,,,,,,True,,False,True,,True,,
06021,809,936.0,,,,1033.0,,470.2,324.2,,,,,127.0,,,,224.0,,-338.8,-484.8,,,,,,,,False,,False,False,,,,
06023,1483,1576.0,,,,1716.0,,793.4,144.3,,,768.0,,93.0,,,,233.0,,-689.6,-1338.7,,,-715.0,,,,,False,,False,False,,,False,
06025,5194,9728.0,,,,12240.0,,10578.0,0.0,,7902.0,3433.0,,4534.0,,,,7046.0,,5384.0,-5194.0,,2708.0,-1761.0,,,,,False,,False,False,,True,True,
06027,668,680.0,,,,178.0,,1782.6,61.2,,,,,12.0,,,,-490.0,,1114.6,-606.8,,,,,,,,False,,False,False,,,,
06029,38056,50856.0,,,,56985.0,,95210.4,5383.4,,38459.6,39435.0,,12800.0,,,,18929.0,,57154.4,-32672.6,,403.6,1379.0,,,,,False,,False,False,,True,True,
06031,6305,9616.0,,,,7307.0,,4737.1,964.5,,7463.5,4107.0,,3311.0,,,,1002.0,,-1567.9,-5340.5,,1158.5,-2198.0,,,,,True,,True,False,,True,True,
06033,1603,2312.0,,,,1391.0,,2483.1,99.6,,,,,709.0,,,,-212.0,,880.1,-1503.4,,,,,,,,True,,False,False,,,,
06035,1378,2552.0,,,,1239.0,,1678.3,0.0,,,,,1174.0,,,,-139.0,,300.3,-1378.0,,,,,,,,True,,True,False,,,,
06037,471686,768608.0,,,,677136.0,,1062162.8,167985.2,,519279.6,802763.0,,296922.0,,,,205450.0,,590476.8,-303700.8,,47593.6,331077.0,,,,,True,,False,False,,True,False,
06039,5452,9288.0,,,,6093.0,,9647.1,567.0,,9126.5,3338.0,,3836.0,,,,641.0,,4195.1,-4885.0,,3674.5,-2114.0,,,,,True,,False,False,,True,True,
06041,3573,4784.0,,,,5747.0,,7926.9,2.5,,1951.0,4640.0,,1211.0,,,,2174.0,,4353.9,-3570.5,,-1622.0,1067.0,,,,,False,,False,False,,False,True,
06043,170,248.0,,,,204.0,,90.4,2.0,,,,,78.0,,,,34.0,,-79.6,-168.0,,,,,,,,True,,False,False,,,,
06045,1467,1240.0,,,,1738.0,,1352.2,194.6,,1999.1,,,-227.0,,,,271.0,,-114.8,-1272.4,,532.1,,,,,,False,,True,False,,False,,
06047,10704,14072.0,,,,18273.0,,12988.8,655.2,,11576.6,7525.0,,3368.0,,,,7569.0,,2284.8,-10048.8,,872.6,-3179.0,,,,,False,,True,False,,True,True,
06049,143,176.0,,,,281.0,,109.3,0.0,,,,,33.0,,,,138.0,,-33.7,-143.0,,,,,,,,False,,False,False,,,,
06051,352,680.0,,,,137.0,,840.4,0.0,,,,,328.0,,,,-215.0,,488.4,-352.0,,,,,,,,True,,False,False,,,,
06053,16096,27616.0,,,,23223.0,,61796.6,4433.6,,23179.8,15979.0,,11520.0,,,,7127.0,,45700.6,-11662.4,,7083.8,-117.0,,,,,True,,False,False,,True,True,
06055,3548,5304.0,,,,4514.0,,4046.3,2191.7,,6113.2,4321.0,,1756.0,,,,966.0,,498.3,-1356.3,,2565.2,773.0,,,,,True,,True,True,,False,True,
06057,1405,1904.0,,,,3157.0,,588.0,1.0,,1650.6,,,499.0,,,,1752.0,,-817.0,-1404.0,,245.6,,,,,,False,,False,False,,True,,
06059,95715,182888.0,,,,159583.0,,390299.9,28249.4,,108823.2,236054.0,,87173.0,,,,63868.0,,294584.9,-67465.6,,13108.2,140339.0,,,,,True,,False,True,,True,False,
06061,6860,13320.0,,,,16420.0,,15841.8,2465.4,,15762.8,7243.0,,6460.0,,,,9560.0,,8981.8,-4394.6,,8902.8,383.0,,,,,False,,False,True,,False,True,
06063,194,304.0,,,,756.0,,318.6,9.4,,,,,110.0,,,,562.0,,124.6,-184.6,,,,,,,,False,,False,False,,,,
06065,120844,194520.0,,,,187039.0,,375958.0,35007.0,,126206.3,120038.0,,73676.0,,,,66195.0,,255114.0,-85837.0,,5362.3,-806.0,,,,,True,,False,False,,True,True,
06067,31342,61016.0,,,,60946.0,,45135.4,9806.5,,34920.0,38288.0,,29674.0,,,,29604.0,,13793.4,-21535.5,,3578.0,6946.0,,,,,True,,True,True,,True,True,
06069,2334,4088.0,,,,3278.0,,6200.0,451.9,,2981.9,,,1754.0,,,,944.0,,3866.0,-1882.1,,647.9,,,,,,True,,False,False,,True,,
06071,102468,193256.0,,,,209105.0,,442130.3,44349.6,,106858.7,172604.0,,90788.0,,,,106637.0,,339662.3,-58118.4,,4390.7,70136.0,,,,,False,,False,True,,True,True,
06073,113866,157400.0,,,,149541.0,,206019.9,34735.4,,152969.1,140145.0,,43534.0,,,,35675.0,,92153.9,-79130.6,,39103.1,26279.0,,,,,True,,False,False,,True,True,
06075,11616,14520.0,,,,16927.0,,20860.4,6036.6,,10267.5,13416.0,,2904.0,,,,5311.0,,9244.4,-5579.4,,-1348.5,1800.0,,,,,False,,False,False,,True,True,
06077,23802,44840.0,,,,38831.0,,94756.3,4080.9,,26607.3,103878.0,,21038.0,,,,15029.0,,70954.3,-19721.1,,2805.3,80076.0,,,,,True,,False,True,,True,False,
06079,9601,9208.0,,,,10932.0,,20431.1,1893.7,,9394.0,5498.0,,-393.0,,,,1331.0,,10830.1,-7707.3,,-207.0,-4103.0,,,,,False,,False,False,,True,False,
06081,15688,16712.0,,,,20174.0,,33202.9,2994.8,,4319.3,20481.0,,1024.0,,,,4486.0,,17514.9,-12693.2,,-11368.7,4793.0,,,,,False,,False,False,,False,False,
06083,15349,12480.0,,,,16091.0,,24788.2,1537.3,,7036.5,23046.0,,-2869.0,,,,742.0,,9439.2,-13811.7,,-8312.5,7697.0,,,,,True,,False,False,,False,False,
06085,45498,67176.0,,,,61913.0,,84069.1,16420.6,,52563.5,72823.0,,21678.0,,,,16415.0,,38571.1,-29077.4,,7065.5,27325.0,,,,,True,,False,False,,True,False,
06087,6420,9440.0,,,,7900.0,,13755.2,600.1,,8212.7,2605.0,,3020.0,,,,1480.0,,7335.2,-5819.9,,1792.7,-3815.0,,,,,True,,False,False,,True,False,
06089,3463,3928.0,,,,4245.0,,1160.3,0.0,,13594.8,605.0,,465.0,,,,782.0,,-2302.7,-3463.0,,10131.8,-2858.0,,,,,False,,False,False,,False,False,
06091,67,16.0,,,,167.0,,14.1,,,,,,-51.0,,,,100.0,,-52.9,,,,,,,,,False,,False,,,,,
06093,625,456.0,,,,448.0,,215.4,0.0,,,,,-169.0,,,,-177.0,,-409.6,-625.0,,,,,,,,False,,False,False,,,,
06095,12436,18576.0,,,,14889.0,,38519.3,3196.3,,6115.9,5071.0,,6140.0,,,,2453.0,,26083.3,-9239.7,,-6320.1,-7365.0,,,,,True,,False,False,,False,False,
06097,9459,14192.0,,,,14200.0,,24741.9,1325.1,,12871.4,21863.0,,4733.0,,,,4741.0,,15282.9,-8133.9,,3412.4,12404.0,,,,,False,,False,False,,True,False,
06099,22464,26784.0,,,,33780.0,,23722.3,1697.7,,22934.9,15962.0,,4320.0,,,,11316.0,,1258.3,-20766.3,,470.9,-6502.0,,,,,False,,True,False,,True,False,
06101,2715,4816.0,,,,3772.0,,2843.3,430.4,,2926.1,,,2101.0,,,,1057.0,,128.3,-2284.6,,211.1,,,,,,True,,True,False,,True,,
06103,2026,2632.0,,,,1813.0,,2349.5,186.8,,,,,606.0,,,,-213.0,,323.5,-1839.2,,,,,,,,True,,True,False,,,,
06105,75,112.0,,,,106.0,,53.4,0.0,,,,,37.0,,,,31.0,,-21.6,-75.0,,,,,,,,True,,True,False,,,,
06107,16076,24008.0,,,,25368.0,,37727.9,1415.6,,14536.3,20942.0,,7932.0,,,,9292.0,,21651.9,-14660.4,,-1539.7,4866.0,,,,,False,,False,False,,True,True,
06109,1166,4680.0,,,,1454.0,,9537.1,28.4,,,,,3514.0,,,,288.0,,8371.1,-1137.6,,,,,,,,True,,False,True,,,,
06111,41068,44856.0,,,,35226.0,,47574.1,6449.8,,36387.9,86035.0,,3788.0,,,,-5842.0,,6506.1,-34618.2,,-4680.1,44967.0,,,,,False,,False,False,,False,False,
06113,4906,6392.0,,,,6964.0,,6332.6,842.8,,5876.6,2703.0,,1486.0,,,,2058.0,,1426.6,-4063.2,,970.6,-2203.0,,,,,False,,True,False,,True,False,
06115,2053,2944.0,,,,3088.0,,1883.6,377.5,,975.7,,,891.0,,,,1035.0,,-169.4,-1675.5,,-1077.3,,,,,,False,,True,False,,False,,
08001,8940,13552.0,,,,15923.0,,2839.4,0.6,,10707.0,3495.0,,4612.0,,,,6983.0,,-6100.6,-8939.4,,1767.0,-5445.0,,,,,False,,False,False,,True,False,
08003,345,232.0,,,,707.0,,88.0,0.0,,,,,-113.0,,,,362.0,,-257.0,-345.0,,,,,,,,False,,False,False,,,,
08005,10710,15280.0,,,,13439.0,,3540.0,16.6,,4770.6,3645.0,,4570.0,,,,2729.0,,-7170.0,-10693.4,,-5939.4,-7065.0,,,,,True,,False,False,,False,False,
08007,166,264.0,,,,296.0,,26.3,0.0,,,,,98.0,,,,130.0,,-139.7,-166.0,,,,,,,,False,,False,False,,,,
08009,100,64.0,,,,137.0,,5.7,0.0,,,,,-36.0,,,,37.0,,-94.3,-100.0,,,,,,,,False,,False,False,,,,
08011,448,1264.0,,,,117.0,,384.5,2.0,,,,,816.0,,,,-331.0,,-63.5,-446.0,,,,,,,,True,,True,True,,,,
08013,4213,5232.0,,,,6006.0,,1019.2,1.7,,11495.4,1220.0,,1019.0,,,,1793.0,,-3193.8,-4211.3,,7282.4,-2993.0,,,,,False,,False,False,,False,False,
08014,935,1104.0,,,,1610.0,,209.2,,,783.5,,,169.0,,,,675.0,,-725.8,,,-151.5,,,,,,False,,False,,,True,,
08015,414,752.0,,,,525.0,,203.3,37.9,,,,,338.0,,,,111.0,,-210.7,-376.1,,,,,,,,True,,True,False,,,,
08017,40,8.0,,,,75.0,,0.5,,,,,,-32.0,,,,35.0,,-39.5,,,,,,,,,False,,False,,,,,
08019,95,128.0,,,,169.0,,55.3,0.0,,,,,33.0,,,,74.0,,-39.7,-95.0,,,,,,,,False,,False,False,,,,
08021,135,144.0,,,,359.0,,63.1,0.0,,,,,9.0,,,,224.0,,-71.9,-135.0,,,,,,,,False,,False,False,,,,
08023,30,64.0,,,,157.0,,272.9,0.0,,,,,34.0,,,,127.0,,242.9,-30.0,,,,,,,,False,,False,True,,,,
08025,335,432.0,,,,128.0,,92.0,0.0,,,,,97.0,,,,-207.0,,-243.0,-335.0,,,,,,,,False,,False,False,,,,
08027,19,16.0,,,,65.0,,33.8,0.0,,,,,-3.0,,,,46.0,,14.8,-19.0,,,,,,,,False,,False,False,,,,
08029,959,2264.0,,,,1027.0,,859.8,57.3,,,,,1305.0,,,,68.0,,-99.2,-901.7,,,,,,,,True,,True,True,,,,
08031,11965,15728.0,,,,15868.0,,3624.6,36.6,,4558.9,3388.0,,3763.0,,,,3903.0,,-8340.4,-11928.4,,-7406.1,-8577.0,,,,,False,,False,False,,False,False,
08033,19,8.0,,,,65.0,,4.7,,,,,,-11.0,,,,46.0,,-14.3,,,,,,,,,False,,False,,,,,
08035,5618,6760.0,,,,7336.0,,1335.6,1.9,,7561.8,1583.0,,1142.0,,,,1718.0,,-4282.4,-5616.1,,1943.8,-4035.0,,,,,False,,False,False,,False,False,
08037,1678,1040.0,,,,1808.0,,468.3,1.8,,1172.9,,,-638.0,,,,130.0,,-1209.7,-1676.2,,-505.1,,,,,,True,,False,False,,True,,
08039,297,552.0,,,,507.0,,165.2,1.3,,,,,255.0,,,,210.0,,-131.8,-295.7,,,,,,,,True,,True,False,,,,
08041,11026,18024.0,,,,16340.0,,3924.3,10.4,,4562.2,2838.0,,6998.0,,,,5314.0,,-7101.7,-11015.6,,-6463.8,-8188.0,,,,,True,,False,False,,True,False,
08043,926,3704.0,,,,1616.0,,645.9,0.0,,1790.4,,,2778.0,,,,690.0,,-280.1,-926.0,,864.4,,,,,,True,,True,True,,True,,
08045,1330,2120.0,,,,2553.0,,1875.7,671.3,,1838.9,,,790.0,,,,1223.0,,545.7,-658.7,,508.9,,,,,,False,,True,True,,True,,
08047,44,64.0,,,,92.0,,12.7,0.0,,,,,20.0,,,,48.0,,-31.3,-44.0,,,,,,,,False,,False,False,,,,
08049,615,256.0,,,,351.0,,82.5,0.0,,,,,-359.0,,,,-264.0,,-532.5,-615.0,,,,,,,,True,,False,False,,,,
08051,515,544.0,,,,356.0,,1000.7,300.0,,,,,29.0,,,,-159.0,,485.7,-215.0,,,,,,,,False,,False,False,,,,
08053,16,0.0,,,,24.0,,0.7,,,,,,-16.0,,,,8.0,,-15.3,,,,,,,,,True,,True,,,,,
08055,30,160.0,,,,283.0,,20.5,0.0,,,,,130.0,,,,253.0,,-9.5,-30.0,,,,,,,,False,,True,True,,,,
08057,20,16.0,,,,17.0,,8.2,,,,,,-4.0,,,,-3.0,,-11.8,,,,,,,,,True,,False,,,,,
08059,7740,11528.0,,,,14802.0,,2403.5,2.3,,9931.3,2450.0,,3788.0,,,,7062.0,,-5336.5,-7737.7,,2191.3,-5290.0,,,,,False,,False,False,,True,False,
08061,19,80.0,,,,40.0,,63.1,,,,,,61.0,,,,21.0,,44.1,,,,,,,,,True,,True,,,,,
08063,95,112.0,,,,256.0,,61.1,0.0,,,,,17.0,,,,161.0,,-33.9,-95.0,,,,,,,,False,,False,False,,,,
08065,252,112.0,,,,217.0,,34.7,0.0,,,,,-140.0,,,,-35.0,,-217.3,-252.0,,,,,,,,True,,False,False,,,,
08067,712,1072.0,,,,1106.0,,261.8,0.0,,1049.7,,,360.0,,,,394.0,,-450.2,-712.0,,337.7,,,,,,False,,False,False,,True,,
08069,4875,5576.0,,,,8333.0,,1406.1,0.2,,1544.9,1064.0,,701.0,,,,3458.0,,-3468.9,-4874.8,,-3330.1,-3811.0,,,,,False,,False,False,,False,False,
08071,499,640.0,,,,602.0,,163.0,38.6,,,,,141.0,,,,103.0,,-336.0,-460.4,,,,,,,,True,,False,False,,,,
08073,237,224.0,,,,147.0,,10.9,0.0,,,,,-13.0,,,,-90.0,,-226.1,-237.0,,,,,,,,False,,False,False,,,,
08075,511,1312.0,,,,816.0,,484.0,866.5,,1076.1,,,801.0,,,,305.0,,-27.0,355.5,,565.1,,,,,,True,,True,True,,True,,
08077,4302,4952.0,,,,5740.0,,1263.6,0.1,,5328.9,1043.0,,650.0,,,,1438.0,,-3038.4,-4301.9,,1026.9,-3259.0,,,,,False,,False,False,,False,False,
08079,21,24.0,,,,16.0,,0.3,,,,,,3.0,,,,-5.0,,-20.7,,,,,,,,,False,,False,,,,,
08081,134,312.0,,,,533.0,,105.4,0.0,,,,,178.0,,,,399.0,,-28.6,-134.0,,,,,,,,False,,True,True,,,,
08083,511,568.0,,,,566.0,,221.1,0.0,,,,,57.0,,,,55.0,,-289.9,-511.0,,,,,,,,True,,False,False,,,,
08085,1225,1240.0,,,,1401.0,,458.8,0.0,,,,,15.0,,,,176.0,,-766.2,-1225.0,,,,,,,,False,,False,False,,,,
08087,330,768.0,,,,990.0,,176.9,0.0,,,,,438.0,,,,660.0,,-153.1,-330.0,,,,,,,,False,,True,True,,,,
08089,262,856.0,,,,674.0,,201.7,0.0,,,,,594.0,,,,412.0,,-60.3,-262.0,,,,,,,,True,,True,True,,,,
08091,96,56.0,,,,58.0,,29.3,0.0,,,,,-40.0,,,,-38.0,,-66.7,-96.0,,,,,,,,True,,False,False,,,,
08093,169,224.0,,,,314.0,,51.8,0.0,,,,,55.0,,,,145.0,,-117.2,-169.0,,,,,,,,False,,False,False,,,,
08095,94,184.0,,,,149.0,,18.3,0.0,,,,,90.0,,,,55.0,,-75.7,-94.0,,,,,,,,True,,True,False,,,,
08097,1016,848.0,,,,397.0,,1090.0,120.4,,,,,-168.0,,,,-619.0,,74.0,-895.6,,,,,,,,False,,True,False,,,,
08099,189,336.0,,,,562.0,,66.8,0.0,,,,,147.0,,,,373.0,,-122.2,-189.0,,,,,,,,False,,True,False,,,,
08101,2021,4944.0,,,,6564.0,,885.6,0.0,,2387.0,606.0,,2923.0,,,,4543.0,,-1135.4,-2021.0,,366.0,-1415.0,,,,,False,,True,True,,True,True,
08103,193,104.0,,,,175.0,,43.6,0.0,,,,,-89.0,,,,-18.0,,-149.4,-193.0,,,,,,,,True,,False,False,,,,
08105,309,120.0,,,,377.0,,372.5,5.8,,,,,-189.0,,,,68.0,,63.5,-303.2,,,,,,,,True,,True,False,,,,
08107,819,464.0,,,,860.0,,110.9,0.0,,,,,-355.0,,,,41.0,,-708.1,-819.0,,,,,,,,True,,False,False,,,,
08109,64,40.0,,,,119.0,,6.2,0.0,,,,,-24.0,,,,55.0,,-57.8,-64.0,,,,,,,,False,,False,False,,,,
08111,22,8.0,,,,24.0,,14.0,,,,,,-14.0,,,,2.0,,-8.0,,,,,,,,,True,,True,,,,,
08113,418,144.0,,,,111.0,,505.7,12.2,,,,,-274.0,,,,-307.0,,87.7,-405.8,,,,,,,,False,,True,False,,,,
08115,68,48.0,,,,111.0,,5.4,0.0,,,,,-20.0,,,,43.0,,-62.6,-68.0,,,,,,,,False,,False,False,,,,
08117,876,1112.0,,,,699.0,,230.2,0.2,,,,,236.0,,,,-177.0,,-645.8,-875.8,,,,,,,,True,,False,False,,,,
08119,292,280.0,,,,473.0,,118.9,0.0,,,,,-12.0,,,,181.0,,-173.1,-292.0,,,,,,,,False,,False,False,,,,
08121,47,96.0,,,,71.0,,15.8,0.0,,,,,49.0,,,,24.0,,-31.2,-47.0,,,,,,,,True,,True,True,,,,
08123,5733,7752.0,,,,7858.0,,1625.2,0.6,,2315.1,1989.0,,2019.0,,,,2125.0,,-4107.8,-5732.4,,-3417.9,-3744.0,,,,,False,,False,False,,False,False,
08125,174,256.0,,,,459.0,,199.7,0.0,,,,,82.0,,,,285.0,,25.7,-174.0,,,,,,,,False,,True,False,,,,
09001,25080,19896.0,,,,24167.0,,6747.9,13.0,,38100.4,2474.0,,-5184.0,,,,-913.0,,-18332.1,-25067.0,,13020.4,-22606.0,,,,,True,,False,False,,False,False,
09003,25274,21136.0,,,,29153.0,,15794.0,3.1,,12802.7,3233.0,,-4138.0,,,,3879.0,,-9480.0,-25270.9,,-12471.3,-22041.0,,,,,True,,False,False,,False,False,
09005,3831,3912.0,,,,4188.0,,1618.1,12.9,,4204.4,400.0,,81.0,,,,357.0,,-2212.9,-3818.1,,373.4,-3431.0,,,,,False,,False,False,,False,False,
09007,4239,4056.0,,,,4481.0,,2653.0,851.1,,2134.8,611.0,,-183.0,,,,242.0,,-1586.0,-3387.9,,-2104.2,-3628.0,,,,,False,,False,False,,False,False,
09009,25099,19288.0,,,,25190.0,,6445.1,2.2,,28455.9,2699.0,,-5811.0,,,,91.0,,-18653.9,-25096.8,,3356.9,-22400.0,,,,,True,,False,False,,True,False,
09011,8990,5640.0,,,,8544.0,,5250.5,2.8,,3032.8,1408.0,,-3350.0,,,,-446.0,,-3739.5,-8987.2,,-5957.2,-7582.0,,,,,True,,False,False,,False,False,
09013,3115,2400.0,,,,3519.0,,2209.9,533.2,,2659.4,315.0,,-715.0,,,,404.0,,-905.1,-2581.8,,-455.6,-2800.0,,,,,True,,False,False,,True,False,
09015,4437,3504.0,,,,3444.0,,4146.8,416.7,,3801.9,,,-933.0,,,,-993.0,,-290.2,-4020.3,,-635.1,,,,,,False,,True,False,,True,,
10001,5388,6600.0,,,,3958.0,,2661.2,959.4,,5302.6,2773.0,,1212.0,,,,-1430.0,,-2726.8,-4428.6,,-85.4,-2615.0,,,,,False,,False,False,,True,False,
10003,16677,20008.0,,,,13787.0,,8357.5,5028.1,,18016.2,12623.0,,3331.0,,,,-2890.0,,-8319.5,-11648.9,,1339.2,-4054.0,,,,,True,,False,False,,True,False,
10005,7928,8056.0,,,,4964.0,,5651.9,275.0,,4386.4,5828.0,,128.0,,,,-2964.0,,-2276.1,-7653.0,,-3541.6,-2100.0,,,,,False,,False,False,,False,False,
12001,6732,5232.0,,,,5748.0,,3685.8,0.2,,1924.7,5381.0,,-1500.0,,,,-984.0,,-3046.2,-6731.8,,-4807.3,-1351.0,,,,,True,,False,False,,False,True,
12003,866,928.0,,,,1113.0,,596.7,0.0,,488.8,,,62.0,,,,247.0,,-269.3,-866.0,,-377.2,,,,,,False,,False,False,,False,,
12005,6921,6520.0,,,,5617.0,,4970.9,849.7,,4589.4,4594.0,,-401.0,,,,-1304.0,,-1950.1,-6071.3,,-2331.6,-2327.0,,,,,False,,False,False,,False,False,
12007,719,2936.0,,,,716.0,,7862.0,172.3,,,,,2217.0,,,,-3.0,,7143.0,-546.7,,,,,,,,True,,False,True,,,,
12009,12805,9176.0,,,,12324.0,,5102.4,3043.8,,6950.6,4447.0,,-3629.0,,,,-481.0,,-7702.6,-9761.2,,-5854.4,-8358.0,,,,,True,,False,False,,False,False,
12011,56932,46328.0,,,,229608.0,,21576.7,344.0,,18392.6,29018.0,,-10604.0,,,,172676.0,,-35355.3,-56588.0,,-38539.4,-27914.0,,,,,False,,False,False,,False,False,
12013,445,760.0,,,,514.0,,446.9,0.0,,,,,315.0,,,,69.0,,1.9,-445.0,,,,,,,,True,,True,False,,,,
12015,3497,4200.0,,,,3174.0,,1840.2,709.5,,3169.1,5448.0,,703.0,,,,-323.0,,-1656.8,-2787.5,,-327.9,1951.0,,,,,True,,False,False,,True,False,
12017,3192,3336.0,,,,3903.0,,1636.1,735.6,,2260.3,1969.0,,144.0,,,,711.0,,-1555.9,-2456.4,,-931.7,-1223.0,,,,,False,,False,False,,False,False,
12019,5792,7184.0,,,,5953.0,,4161.0,1831.5,,7479.5,10075.0,,1392.0,,,,161.0,,-1631.0,-3960.5,,1687.5,4283.0,,,,,True,,False,False,,False,False,
12021,8094,6304.0,,,,6019.0,,1984.9,1.9,,3201.7,2765.0,,-1790.0,,,,-2075.0,,-6109.1,-8092.1,,-4892.3,-5329.0,,,,,False,,False,False,,False,False,
12023,1813,2696.0,,,,2361.0,,3814.8,0.1,,1081.2,,,883.0,,,,548.0,,2001.8,-1812.9,,-731.8,,,,,,True,,False,False,,True,,
12027,834,928.0,,,,728.0,,340.8,0.0,,994.9,,,94.0,,,,-106.0,,-493.2,-834.0,,160.9,,,,,,False,,False,False,,False,,
12029,375,376.0,,,,533.0,,790.8,0.0,,,,,1.0,,,,158.0,,415.8,-375.0,,,,,,,,False,,False,False,,,,
12031,29487,32912.0,,,,31104.0,,18992.1,8056.3,,20067.7,18320.0,,3425.0,,,,1617.0,,-10494.9,-21430.7,,-9419.3,-11167.0,,,,,True,,False,False,,False,False,
12033,11890,9928.0,,,,10617.0,,9621.0,1778.2,,8514.4,9440.0,,-1962.0,,,,-1273.0,,-2269.0,-10111.8,,-3375.6,-2450.0,,,,,True,,False,False,,False,False,
12035,2234,2248.0,,,,2406.0,,1436.2,998.5,,2524.1,,,14.0,,,,172.0,,-797.8,-1235.5,,290.1,,,,,,False,,False,False,,False,,
12037,398,152.0,,,,312.0,,32.0,0.0,,,,,-246.0,,,,-86.0,,-366.0,-398.0,,,,,,,,True,,False,False,,,,
12039,1567,1328.0,,,,1449.0,,734.7,0.0,,597.2,,,-239.0,,,,-118.0,,-832.3,-1567.0,,-969.8,,,,,,True,,False,False,,False,,
12041,412,504.0,,,,443.0,,276.7,0.1,,,,,92.0,,,,31.0,,-135.3,-411.9,,,,,,,,True,,False,False,,,,
12043,134,168.0,,,,179.0,,57.3,0.0,,,,,34.0,,,,45.0,,-76.7,-134.0,,,,,,,,False,,False,False,,,,
12045,575,512.0,,,,455.0,,459.3,0.0,,,,,-63.0,,,,-120.0,,-115.7,-575.0,,,,,,,,False,,False,False,,,,
