,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
51087,3814,5756.0,,5759.0,,5189.0,8144.0,,,,,2547.2,,6736.8,,5941.4,5591.0,5155.8,4621.6,6463.5,,4646.0,4068.7,,,,4647.0,5505.3,,,,,,5376.7,3914.0,,,6350.0,4790.4,1942.0,,1945.0,,1375.0,4330.0,,,,,-1266.8,,2922.8,,2127.4,1777.0,1341.8,807.6,2649.5,,832.0,254.7,,,,833.0,1691.3,,,,,,1562.7,100.0,,,2536.0,976.4,,False,,True,False,,,,,True,,False,,False,True,True,True,False,,True,True,,,,True,True,,,,,,True,True,,,False,True
51089,597,916.0,,951.5,,685.0,513.0,,,,,445.6,,821.3,,,951.0,423.7,634.6,963.5,,614.0,576.7,,,,760.0,685.2,,,,,,654.7,,,,1182.9,726.4,319.0,,354.5,,88.0,-84.0,,,,,-151.4,,224.3,,,354.0,-173.3,37.6,366.5,,17.0,-20.3,,,,163.0,88.2,,,,,,57.7,,,,585.9,129.4,,False,,True,True,,,,,True,,True,,,False,True,True,False,,True,True,,,,True,True,,,,,,True,,,,False,True
51091,19,36.0,,29.0,,27.0,,,,,,8.3,,15.2,,,29.0,45.2,7.1,,,24.0,17.5,,,,26.0,35.4,,,,,,,,,,40.0,31.8,17.0,,10.0,,8.0,,,,,,-10.7,,-3.8,,,10.0,26.2,-11.9,,,5.0,-1.5,,,,7.0,16.4,,,,,,,,,,21.0,12.8,,True,,True,,,,,,True,,True,,,True,False,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51093,557,644.0,,646.3,,568.0,604.0,,,,,292.0,,455.5,,,636.0,521.4,470.7,614.0,,605.0,446.3,,,,542.0,624.3,,,,,,,,,,611.0,506.7,87.0,,89.3,,11.0,47.0,,,,,-265.0,,-101.5,,,79.0,-35.6,-86.3,57.0,,48.0,-110.7,,,,-15.0,67.3,,,,,,,,,,54.0,-50.3,,False,,True,True,,,,,False,,False,,,True,True,True,True,,True,False,,,,True,True,,,,,,,,,,True,True
51095,685,2036.0,,2028.1,,1760.0,2977.0,,,,,518.1,,1485.4,,2830.5,1276.0,2265.7,1227.7,1839.5,,1839.0,1270.5,,,,1185.0,1417.1,,,,,,1858.8,,,,2937.8,,1351.0,,1343.1,,1075.0,2292.0,,,,,-166.9,,800.4,,2145.5,591.0,1580.7,542.7,1154.5,,1154.0,585.5,,,,500.0,732.1,,,,,,1173.8,,,,2252.8,,,True,,True,False,,,,,True,,True,,False,True,False,True,True,,True,True,,,,True,True,,,,,,True,,,,False,
51097,61,100.0,,103.9,,82.0,69.0,,,,,29.3,,57.5,,,103.0,76.6,63.7,,,103.0,74.9,,,,94.0,100.7,,,,,,,,,,71.5,80.1,39.0,,42.9,,21.0,8.0,,,,,-31.7,,-3.5,,,42.0,15.6,2.7,,,42.0,13.9,,,,33.0,39.7,,,,,,,,,,10.5,19.1,,False,,True,True,,,,,True,,True,,,False,True,True,,,False,True,,,,True,False,,,,,,,,,,True,True
51099,324,552.0,,605.6,,389.0,1043.0,,,,,161.9,,291.7,,,358.0,596.7,319.2,,,430.0,320.3,,,,361.0,419.7,,,,,,,,,,880.3,381.6,228.0,,281.6,,65.0,719.0,,,,,-162.1,,-32.3,,,34.0,272.7,-4.8,,,106.0,-3.7,,,,37.0,95.7,,,,,,,,,,556.3,57.6,,False,,True,False,,,,,True,,True,,,True,False,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51101,203,208.0,,212.8,,198.0,95.0,,,,,91.2,,140.7,,,308.0,161.4,186.3,,,216.0,186.2,,,,234.0,257.0,,,,,,,,,,232.2,162.5,5.0,,9.8,,-5.0,-108.0,,,,,-111.8,,-62.3,,,105.0,-41.6,-16.7,,,13.0,-16.8,,,,31.0,54.0,,,,,,,,,,29.2,-40.5,,False,,False,False,,,,,False,,False,,,False,False,False,,,False,False,,,,False,False,,,,,,,,,,False,False
51103,144,176.0,,170.9,,138.0,121.0,,,,,67.5,,89.0,,,145.0,111.6,152.4,,,185.0,132.9,,,,134.0,190.1,,,,,,,,,,209.9,145.5,32.0,,26.9,,-6.0,-23.0,,,,,-76.5,,-55.0,,,1.0,-32.4,8.4,,,41.0,-11.1,,,,-10.0,46.1,,,,,,,,,,65.9,1.5,,True,,True,True,,,,,False,,False,,,True,False,True,,,False,True,,,,True,False,,,,,,,,,,False,True
51105,215,680.0,,680.7,,447.0,525.0,,,,,222.7,,436.5,,,487.0,196.9,333.1,,,392.5,339.2,,,,460.0,553.0,,,,,,,,,,891.5,425.8,465.0,,465.7,,232.0,310.0,,,,,7.7,,221.5,,,272.0,-18.1,118.1,,,177.5,124.2,,,,245.0,338.0,,,,,,,,,,676.5,210.8,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51107,4406,7624.0,,7938.3,,6348.0,8154.0,,,,,2641.5,,7508.5,,11879.5,6277.0,11760.3,5078.4,6932.0,,6612.5,5321.7,,,,4387.0,5405.7,,,,,,4073.1,10335.0,,,9619.4,5044.4,3218.0,,3532.3,,1942.0,3748.0,,,,,-1764.5,,3102.5,,7473.5,1871.0,7354.3,672.4,2526.0,,2206.5,915.7,,,,-19.0,999.7,,,,,,-332.9,5929.0,,,5213.4,638.4,,False,,True,False,,,,,True,,True,,False,True,False,True,True,,True,True,,,,True,True,,,,,,True,False,,,False,True
51109,303,464.0,,508.4,,434.0,160.0,,,,,210.3,,390.6,,,553.0,348.3,460.1,586.0,,416.0,389.9,,,,499.0,531.2,,,,,,,,,,626.7,429.6,161.0,,205.4,,131.0,-143.0,,,,,-92.7,,87.6,,,250.0,45.3,157.1,283.0,,113.0,86.9,,,,196.0,228.2,,,,,,,,,,323.7,126.6,,False,,True,True,,,,,True,,True,,,False,True,True,False,,True,True,,,,False,False,,,,,,,,,,False,True
51111,80,276.0,,264.9,,192.0,290.0,,,,,82.1,,171.9,,,198.0,76.4,171.3,,,257.0,151.3,,,,181.0,209.9,,,,,,,,,,353.1,181.9,196.0,,184.9,,112.0,210.0,,,,,2.1,,91.9,,,118.0,-3.6,91.3,,,177.0,71.3,,,,101.0,129.9,,,,,,,,,,273.1,101.9,,True,,True,False,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51113,99,160.0,,158.4,,118.0,109.0,,,,,58.5,,120.0,,,200.0,75.3,142.4,,,122.0,113.3,,,,129.0,158.1,,,,,,,,,,185.3,102.1,61.0,,59.4,,19.0,10.0,,,,,-40.5,,21.0,,,101.0,-23.7,43.4,,,23.0,14.3,,,,30.0,59.1,,,,,,,,,,86.3,3.1,,True,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51115,121,76.0,,69.4,,78.0,32.0,,,,,59.7,,73.1,,,124.0,34.1,86.5,,,72.0,81.4,,,,92.0,125.9,,,,,,,,,,79.4,145.1,-45.0,,-51.6,,-43.0,-89.0,,,,,-61.3,,-47.9,,,3.0,-86.9,-34.5,,,-49.0,-39.6,,,,-29.0,4.9,,,,,,,,,,-41.6,24.1,,False,,True,False,,,,,False,,False,,,True,False,True,,,False,True,,,,True,True,,,,,,,,,,True,True
51117,290,456.0,,461.6,,411.0,560.0,,,,,234.2,,311.8,,,634.0,240.9,331.0,434.0,,327.0,329.6,,,,411.0,502.7,,,,,,,,,,673.9,398.7,166.0,,171.6,,121.0,270.0,,,,,-55.8,,21.8,,,344.0,-49.1,41.0,144.0,,37.0,39.6,,,,121.0,212.7,,,,,,,,,,383.9,108.7,,False,,True,False,,,,,True,,True,,,False,True,True,True,,True,True,,,,True,False,,,,,,,,,,False,True
51119,115,140.0,,138.6,,131.0,185.0,,,,,53.3,,81.0,,,129.0,183.0,84.5,,,133.0,127.2,,,,115.0,147.5,,,,,,,,,,171.8,102.2,25.0,,23.6,,16.0,70.0,,,,,-61.7,,-34.0,,,14.0,68.0,-30.5,,,18.0,12.2,,,,0.0,32.5,,,,,,,,,,56.8,-12.8,,True,,True,False,,,,,False,,False,,,True,False,False,,,True,True,,,,True,False,,,,,,,,,,False,True
51121,1272,840.0,,890.5,,722.0,568.0,,,,,662.0,,1300.5,,,1631.0,407.8,998.7,764.0,,675.0,635.2,,,,681.0,1093.6,,,,,,369.4,,,,1110.7,1136.1,-432.0,,-381.5,,-550.0,-704.0,,,,,-610.0,,28.5,,,359.0,-864.2,-273.3,-508.0,,-597.0,-636.8,,,,-591.0,-178.4,,,,,,-902.6,,,,-161.3,-135.9,,True,,False,False,,,,,False,,True,,,True,False,True,False,,False,False,,,,False,True,,,,,,False,,,,True,True
51125,178,332.0,,317.3,,221.0,467.0,,,,,76.8,,165.2,,,195.0,266.7,219.3,,,298.0,201.2,,,,198.0,250.6,,,,,,,,,,398.1,161.4,154.0,,139.3,,43.0,289.0,,,,,-101.2,,-12.8,,,17.0,88.7,41.3,,,120.0,23.2,,,,20.0,72.6,,,,,,,,,,220.1,-16.6,,True,,True,False,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51127,248,436.0,,466.5,,340.0,689.0,,,,,160.2,,220.3,,,380.0,111.1,272.4,,,211.5,263.8,,,,352.0,358.0,,,,,,,,,,558.8,349.8,188.0,,218.5,,92.0,441.0,,,,,-87.8,,-27.7,,,132.0,-136.9,24.4,,,-36.5,15.8,,,,104.0,110.0,,,,,,,,,,310.8,101.8,,False,,True,False,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51131,114,188.0,,173.2,,150.0,141.0,,,,,84.0,,81.6,,,187.0,119.7,215.0,,,144.0,132.3,,,,148.0,162.7,,,,,,,,,,189.0,212.3,74.0,,59.2,,36.0,27.0,,,,,-30.0,,-32.4,,,73.0,5.7,101.0,,,30.0,18.3,,,,34.0,48.7,,,,,,,,,,75.0,98.3,,True,,True,True,,,,,True,,True,,,True,True,False,,,True,True,,,,True,True,,,,,,,,,,False,False
51133,109,92.0,,98.5,,96.0,33.0,,,,,66.0,,76.3,,,161.0,86.5,86.9,,,69.0,106.3,,,,100.0,159.9,,,,,,,,,,112.6,105.9,-17.0,,-10.5,,-13.0,-76.0,,,,,-43.0,,-32.7,,,52.0,-22.5,-22.1,,,-40.0,-2.7,,,,-9.0,50.9,,,,,,,,,,3.6,-3.1,,True,,True,False,,,,,False,,False,,,False,False,False,,,False,True,,,,True,False,,,,,,,,,,True,True
51135,186,540.0,,539.8,,338.0,79.0,,,,,244.1,,262.0,,,311.0,493.0,256.5,,,372.0,253.6,,,,359.0,277.6,,,,,,,,,,590.4,430.9,354.0,,353.8,,152.0,-107.0,,,,,58.1,,76.0,,,125.0,307.0,70.5,,,186.0,67.6,,,,173.0,91.6,,,,,,,,,,404.4,244.9,,True,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51137,367,556.0,,596.9,,477.0,580.0,,,,,214.7,,424.2,,,555.0,377.2,400.8,593.5,,344.0,337.8,,,,476.0,556.8,,,,,,,,,,610.7,349.5,189.0,,229.9,,110.0,213.0,,,,,-152.3,,57.2,,,188.0,10.2,33.8,226.5,,-23.0,-29.2,,,,109.0,189.8,,,,,,,,,,243.7,-17.5,,False,,True,False,,,,,True,,True,,,True,True,True,False,,True,True,,,,True,False,,,,,,,,,,False,True
51139,328,576.0,,563.4,,441.0,650.0,,,,,212.1,,328.6,,,398.0,441.7,370.7,,,528.5,367.0,,,,391.0,487.8,,,,,,,,,,797.0,446.6,248.0,,235.4,,113.0,322.0,,,,,-115.9,,0.6,,,70.0,113.7,42.7,,,200.5,39.0,,,,63.0,159.8,,,,,,,,,,469.0,118.6,,True,,True,False,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51141,190,232.0,,249.6,,191.0,111.0,,,,,110.3,,168.7,,,306.0,68.2,157.8,,,186.0,160.5,,,,196.0,289.9,,,,,,,,,,238.9,211.3,42.0,,59.6,,1.0,-79.0,,,,,-79.7,,-21.3,,,116.0,-121.8,-32.2,,,-4.0,-29.5,,,,6.0,99.9,,,,,,,,,,48.9,21.3,,False,,True,False,,,,,False,,True,,,False,False,True,,,True,True,,,,True,False,,,,,,,,,,False,True
51143,861,1220.0,,1165.6,,1008.0,469.0,,,,,571.5,,1107.3,,,1117.0,1047.8,881.7,1041.5,,731.5,975.0,,,,1003.0,1422.8,,,,,,1080.7,,,,1368.5,936.5,359.0,,304.6,,147.0,-392.0,,,,,-289.5,,246.3,,,256.0,186.8,20.7,180.5,,-129.5,114.0,,,,142.0,561.8,,,,,,219.7,,,,507.5,75.5,,True,,True,False,,,,,True,,True,,,True,True,True,True,,True,True,,,,True,False,,,,,,True,,,,False,True
51145,424,312.0,,335.6,,325.0,95.0,,,,,176.5,,265.2,,,455.0,659.7,275.0,,,306.5,259.5,,,,398.0,444.4,,,,,,,,,,402.9,,-112.0,,-88.4,,-99.0,-329.0,,,,,-247.5,,-158.8,,,31.0,235.7,-149.0,,,-117.5,-164.5,,,,-26.0,20.4,,,,,,,,,,-21.1,,,True,,True,False,,,,,False,,False,,,True,False,False,,,False,False,,,,True,True,,,,,,,,,,True,
51147,402,676.0,,649.7,,455.0,789.0,,,,,208.4,,312.0,,,434.0,1960.8,404.0,,,470.0,406.1,,,,434.0,631.5,,,,,,,,,,922.1,402.1,274.0,,247.7,,53.0,387.0,,,,,-193.6,,-90.0,,,32.0,1558.8,2.0,,,68.0,4.1,,,,32.0,229.5,,,,,,,,,,520.1,0.1,,True,,True,False,,,,,True,,True,,,True,False,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51149,541,1080.0,,1075.7,,846.0,2471.0,,,,,299.6,,579.3,,,696.0,1269.2,660.1,845.5,,1285.0,630.7,,,,755.0,1348.4,,,,,,769.1,,,,1525.1,679.9,539.0,,534.7,,305.0,1930.0,,,,,-241.4,,38.3,,,155.0,728.2,119.1,304.5,,744.0,89.7,,,,214.0,807.4,,,,,,228.1,,,,984.1,138.9,,True,,True,False,,,,,True,,True,,,True,False,True,True,,False,True,,,,True,False,,,,,,True,,,,False,True
51153,5470,12100.0,,12121.9,8727.6,8384.0,9107.0,,,,,5184.9,,9286.2,,11434.4,8009.0,19748.5,7247.9,12643.5,,5780.5,6503.0,,,,7170.0,9518.6,,,,,,9430.6,6358.0,,,18004.1,9042.3,6630.0,,6651.9,3257.6,2914.0,3637.0,,,,,-285.1,,3816.2,,5964.4,2539.0,14278.5,1777.9,7173.5,,310.5,1033.0,,,,1700.0,4048.6,,,,,,3960.6,888.0,,,12534.1,3572.3,,False,True,True,True,,,,,True,,True,,True,True,False,True,False,,True,True,,,,True,True,,,,,,True,True,,,False,True
51155,195,648.0,,628.8,,507.0,660.0,,,,,288.0,,642.1,,,621.0,234.5,341.0,549.0,,304.5,359.6,,,,474.0,632.5,,,,,,,,,,869.4,650.7,453.0,,433.8,,312.0,465.0,,,,,93.0,,447.1,,,426.0,39.5,146.0,354.0,,109.5,164.6,,,,279.0,437.5,,,,,,,,,,674.4,455.7,,True,,True,False,,,,,True,,True,,,True,True,True,True,,True,True,,,,True,True,,,,,,,,,,False,False
51157,52,148.0,,149.1,,93.0,231.0,,,,,32.9,,85.6,,,74.0,149.9,94.8,,,81.0,91.6,,,,95.0,156.4,,,,,,,,,,133.8,82.7,96.0,,97.1,,41.0,179.0,,,,,-19.1,,33.6,,,22.0,97.9,42.8,,,29.0,39.6,,,,43.0,104.4,,,,,,,,,,81.8,30.7,,False,,True,False,,,,,True,,True,,,True,False,True,,,True,True,,,,True,False,,,,,,,,,,True,True
51159,192,476.0,,487.6,,240.0,184.0,,,,,185.7,,141.3,,,135.0,269.5,227.4,,,255.0,225.4,,,,244.0,431.7,,,,,,,,,,608.8,209.4,284.0,,295.6,,48.0,-8.0,,,,,-6.3,,-50.7,,,-57.0,77.5,35.4,,,63.0,33.4,,,,52.0,239.7,,,,,,,,,,416.8,17.4,,False,,True,True,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,False,True
51161,1310,1424.0,,1329.3,,1328.0,555.0,,,,,744.7,,1628.3,,,1766.0,1686.8,1002.8,1392.0,,1524.0,1081.2,,,,1127.0,1761.6,,,,,,1467.7,,,,1816.3,1016.8,114.0,,19.3,,18.0,-755.0,,,,,-565.3,,318.3,,,456.0,376.8,-307.2,82.0,,214.0,-228.8,,,,-183.0,451.6,,,,,,157.7,,,,506.3,-293.2,,True,,True,False,,,,,False,,False,,,False,False,False,True,,False,False,,,,False,False,,,,,,False,,,,False,False
51163,268,500.0,,540.4,,346.0,656.0,,,,,163.4,,317.7,,,345.0,142.5,255.6,,,370.0,282.3,,,,347.0,372.4,,,,,,,,,,455.0,370.3,232.0,,272.4,,78.0,388.0,,,,,-104.6,,49.7,,,77.0,-125.5,-12.4,,,102.0,14.3,,,,79.0,104.4,,,,,,,,,,187.0,102.3,,False,,True,False,,,,,True,,True,,,True,True,True,,,True,True,,,,True,True,,,,,,,,,,True,True
51165,710,1372.0,,1357.4,,1096.0,1259.0,,,,,791.8,,1522.9,,,1535.0,775.2,1033.9,1392.0,,1020.0,835.7,,,,1100.0,896.4,,,,,,1077.9,,,,1453.3,1106.5,662.0,,647.4,,386.0,549.0,,,,,81.8,,812.9,,,825.0,65.2,323.9,682.0,,310.0,125.7,,,,390.0,186.4,,,,,,367.9,,,,743.3,396.5,,True,,True,True,,,,,True,,False,,,False,True,True,False,,True,True,,,,True,True,,,,,,True,,,,False,True
51167,132,172.0,,222.3,,232.0,50.0,,,,,200.6,,286.2,,,558.0,131.5,215.6,,,95.0,164.6,,,,317.0,439.8,,,,,,,,,,248.5,384.1,40.0,,90.3,,100.0,-82.0,,,,,68.6,,154.2,,,426.0,-0.5,83.6,,,-37.0,32.6,,,,185.0,307.8,,,,,,,,,,116.5,252.1,,False,,False,False,,,,,False,,False,,,False,True,False,,,True,True,,,,False,False,,,,,,,,,,False,False
51169,110,284.0,,276.8,,252.0,271.0,,,,,126.4,,225.3,,,419.0,91.0,145.6,,,147.0,154.0,,,,235.0,328.5,,,,,,,,,,315.2,309.5,174.0,,166.8,,142.0,161.0,,,,,16.4,,115.3,,,309.0,-19.0,35.6,,,37.0,44.0,,,,125.0,218.5,,,,,,,,,,205.2,199.5,,True,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,True,False,,,,,,,,,,False,False
51171,552,1212.0,,1220.8,,811.0,297.0,,,,,440.5,,886.5,,,720.0,741.7,689.7,1019.5,,1221.5,753.2,,,,833.0,1012.6,,,,,,745.2,,,,1743.2,851.4,660.0,,668.8,,259.0,-255.0,,,,,-111.5,,334.5,,,168.0,189.7,137.7,467.5,,669.5,201.2,,,,281.0,460.6,,,,,,193.2,,,,1191.2,299.4,,False,,True,True,,,,,True,,True,,,True,True,True,True,,False,True,,,,True,True,,,,,,True,,,,False,True
51173,186,464.0,,421.5,,346.0,328.0,,,,,288.0,,432.9,,,522.0,174.9,391.7,359.5,,236.0,255.9,,,,460.0,645.8,,,,,,232.6,,,,486.7,306.3,278.0,,235.5,,160.0,142.0,,,,,102.0,,246.9,,,336.0,-11.1,205.7,173.5,,50.0,69.9,,,,274.0,459.8,,,,,,46.6,,,,300.7,120.3,,True,,True,True,,,,,True,,True,,,False,True,True,True,,True,True,,,,True,False,,,,,,True,,,,False,True
51175,200,296.0,,343.9,,237.0,72.0,,,,,203.2,,196.2,,,339.0,38.3,377.7,,,192.0,178.5,,,,267.0,159.1,,,,,,,,,,321.5,298.1,96.0,,143.9,,37.0,-128.0,,,,,3.2,,-3.8,,,139.0,-161.7,177.7,,,-8.0,-21.5,,,,67.0,-40.9,,,,,,,,,,121.5,98.1,,False,,True,False,,,,,True,,True,,,False,False,False,,,True,True,,,,True,True,,,,,,,,,,False,False
51177,1543,2500.0,,2524.8,,2171.0,2009.0,,,,,1000.3,,2716.2,,,2141.0,3345.6,2037.1,2282.5,,2450.0,1713.2,,,,1802.0,2333.8,,,,,,2200.4,2308.0,,,2851.2,2153.3,957.0,,981.8,,628.0,466.0,,,,,-542.7,,1173.2,,,598.0,1802.6,494.1,739.5,,907.0,170.2,,,,259.0,790.8,,,,,,657.4,765.0,,,1308.2,610.3,,False,,True,True,,,,,True,,False,,,True,False,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,True
51179,2151,2536.0,,2621.0,,2150.0,3340.0,,,,,1104.0,,3063.1,,,2307.0,2995.4,2234.6,2319.0,,1833.0,1789.1,,,,1881.0,2689.5,,,,,,1981.2,1931.0,,,2749.8,2021.4,385.0,,470.0,,-1.0,1189.0,,,,,-1047.0,,912.1,,,156.0,844.4,83.6,168.0,,-318.0,-361.9,,,,-270.0,538.5,,,,,,-169.8,-220.0,,,598.8,-129.6,,False,,True,False,,,,,False,,False,,,True,False,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,True
51181,47,84.0,,89.7,,72.0,26.0,,,,,36.9,,57.1,,,98.0,246.7,50.4,,,51.0,73.1,,,,72.0,94.9,,,,,,,,,,102.1,60.2,37.0,,42.7,,25.0,-21.0,,,,,-10.1,,10.1,,,51.0,199.7,3.4,,,4.0,26.1,,,,25.0,47.9,,,,,,,,,,55.1,13.2,,False,,True,True,,,,,True,,True,,,False,False,True,,,True,True,,,,True,False,,,,,,,,,,False,True
51183,148,380.0,,385.0,,268.0,542.0,,,,,101.0,,145.6,,,187.0,771.9,279.7,,,311.5,204.1,,,,244.0,271.2,,,,,,,,,,286.3,320.7,232.0,,237.0,,120.0,394.0,,,,,-47.0,,-2.4,,,39.0,623.9,131.7,,,163.5,56.1,,,,96.0,123.2,,,,,,,,,,138.3,172.7,,False,,True,False,,,,,True,,True,,,True,False,True,,,True,True,,,,True,True,,,,,,,,,,True,True
51185,259,324.0,,321.6,,320.0,205.0,,,,,347.7,,551.3,,,689.0,224.3,315.2,208.0,,121.0,265.9,,,,434.0,906.4,,,,,,,,,,417.1,454.7,65.0,,62.6,,61.0,-54.0,,,,,88.7,,292.3,,,430.0,-34.7,56.2,-51.0,,-138.0,6.9,,,,175.0,647.4,,,,,,,,,,158.1,195.7,,True,,True,True,,,,,False,,False,,,False,True,True,True,,False,True,,,,False,False,,,,,,,,,,False,False
51187,431,600.0,,573.3,,541.0,1220.0,,,,,247.1,,478.0,,,613.0,429.9,419.2,628.0,,574.0,399.0,,,,470.0,589.3,,,,,,,,,,752.1,488.0,169.0,,142.3,,110.0,789.0,,,,,-183.9,,47.0,,,182.0,-1.1,-11.8,197.0,,143.0,-32.0,,,,39.0,158.3,,,,,,,,,,321.1,57.0,,True,,True,False,,,,,False,,True,,,False,True,True,False,,True,True,,,,True,True,,,,,,,,,,False,True
51191,349,1184.0,,1209.7,,780.0,1363.0,,,,,471.2,,995.8,,,1041.0,561.4,687.0,787.5,,543.0,564.2,,,,771.0,1112.8,,,,,,1349.5,,,,1111.3,747.8,835.0,,860.7,,431.0,1014.0,,,,,122.2,,646.8,,,692.0,212.4,338.0,438.5,,194.0,215.2,,,,422.0,763.8,,,,,,1000.5,,,,762.3,398.8,,False,,True,False,,,,,True,,True,,,True,True,True,True,,True,True,,,,True,True,,,,,,False,,,,True,True
51193,166,276.0,,292.9,,214.0,191.0,,,,,131.2,,179.7,,,239.0,203.3,238.8,,,364.0,226.5,,,,248.0,169.4,,,,,,,,,,318.9,164.0,110.0,,126.9,,48.0,25.0,,,,,-34.8,,13.7,,,73.0,37.3,72.8,,,198.0,60.5,,,,82.0,3.4,,,,,,,,,,152.9,-2.0,,False,,True,True,,,,,True,,True,,,True,True,True,,,False,True,,,,True,True,,,,,,,,,,False,True
51195,237,352.0,,375.5,,320.0,63.0,,,,,288.5,,516.9,,,741.0,130.9,311.7,431.0,,132.0,233.8,,,,319.0,687.2,,,,,,222.1,,,,488.7,440.8,115.0,,138.5,,83.0,-174.0,,,,,51.5,,279.9,,,504.0,-106.1,74.7,194.0,,-105.0,-3.2,,,,82.0,450.2,,,,,,-14.9,,,,251.7,203.8,,False,,True,False,,,,,True,,False,,,False,True,True,False,,True,True,,,,True,False,,,,,,True,,,,False,False
51197,292,476.0,,457.1,,426.0,454.0,,,,,218.1,,383.8,,,511.0,196.3,292.2,,,233.0,250.2,,,,406.0,523.9,,,,,,,,,,475.4,469.9,184.0,,165.1,,134.0,162.0,,,,,-73.9,,91.8,,,219.0,-95.7,0.2,,,-59.0,-41.8,,,,114.0,231.9,,,,,,,,,,183.4,177.9,,True,,True,True,,,,,True,,True,,,False,True,True,,,True,True,,,,True,False,,,,,,,,,,True,True
