,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
21133,288,575.0,463.0,,,,,507.0,687.0,364.0,,244.0,,,,,,287.0,175.0,,,,,219.0,399.0,76.0,,-44.0,,,,,,True,,,,,True,False,True,,True,,,,,
21135,149,240.0,113.0,,,,,313.0,681.1,191.3,,159.0,,,,,,91.0,-36.0,,,,,164.0,532.1,42.3,,10.0,,,,,,True,,,,,False,False,True,,True,,,,,
21137,335,535.0,566.0,,,,,780.0,809.3,410.0,,379.0,,,,,,200.0,231.0,,,,,445.0,474.3,75.0,,44.0,,,,,,False,,,,,False,False,True,,True,,,,,
21139,164,190.0,19.0,,,,,212.0,518.3,113.2,,94.0,,,,,,26.0,-145.0,,,,,48.0,354.3,-50.8,,-70.0,,,,,,False,,,,,False,False,False,,False,,,,,
21141,451,465.0,331.0,,,,,829.0,649.0,440.3,,502.0,,,,,,14.0,-120.0,,,,,378.0,198.0,-10.7,,51.0,,,,,,False,,,,,False,False,True,,False,,,,,
21143,90,125.0,26.0,,,,,140.0,97.3,57.3,,77.0,,,,,,35.0,-64.0,,,,,50.0,7.3,-32.7,,-13.0,,,,,,False,,,,,False,True,True,,True,,,,,
21145,797,1075.0,344.0,,,,,1660.0,1739.9,756.7,,1089.0,,,1295.7,,,278.0,-453.0,,,,,863.0,942.9,-40.3,,292.0,,,498.7,,,False,,,,,False,False,True,,False,,,False,,
21147,398,455.0,294.0,,,,,498.0,316.6,238.4,,288.5,,,,,,57.0,-104.0,,,,,100.0,-81.4,-159.6,,-109.5,,,,,,False,,,,,False,False,False,,False,,,,,
21149,149,220.0,322.0,,,,,179.0,930.2,162.7,,187.0,,,,,,71.0,173.0,,,,,30.0,781.2,13.7,,38.0,,,,,,False,,,,,True,False,True,,True,,,,,
21151,1700,2700.0,4992.0,,,,,2658.0,7358.8,1532.5,,2259.5,,,2598.7,,,1000.0,3292.0,,,,,958.0,5658.8,-167.5,,559.5,,,898.7,,,False,,,,,True,False,True,,True,,,True,,
21153,83,135.0,7.0,,,,,378.0,1681.6,120.6,,77.0,,,,,,52.0,-76.0,,,,,295.0,1598.6,37.6,,-6.0,,,,,,False,,,,,False,False,True,,True,,,,,
21155,374,385.0,780.0,,,,,487.0,1905.9,285.2,,225.0,,,,,,11.0,406.0,,,,,113.0,1531.9,-88.8,,-149.0,,,,,,False,,,,,False,False,False,,False,,,,,
21157,529,625.0,156.0,,,,,759.0,1097.6,598.1,,635.0,,,,,,96.0,-373.0,,,,,230.0,568.6,69.1,,106.0,,,,,,False,,,,,False,False,True,,False,,,,,
21159,134,220.0,273.0,,,,,209.0,613.1,166.8,,172.0,,,,,,86.0,139.0,,,,,75.0,479.1,32.8,,38.0,,,,,,False,,,,,True,False,True,,True,,,,,
21161,309,440.0,761.0,,,,,609.0,170.3,254.3,,220.0,,,,,,131.0,452.0,,,,,300.0,-138.7,-54.7,,-89.0,,,,,,False,,,,,False,False,True,,True,,,,,
21163,398,630.0,338.0,,,,,633.0,1369.9,416.1,,357.0,,,,,,232.0,-60.0,,,,,235.0,971.9,18.1,,-41.0,,,,,,True,,,,,False,False,True,,True,,,,,
21165,120,125.0,37.0,,,,,127.0,49.8,78.9,,106.0,,,,,,5.0,-83.0,,,,,7.0,-70.2,-41.1,,-14.0,,,,,,False,,,,,False,False,False,,False,,,,,
21167,407,1450.0,2819.0,,,,,622.0,1546.5,649.9,,1006.0,,,,,,1043.0,2412.0,,,,,215.0,1139.5,242.9,,599.0,,,,,,False,,,,,True,False,True,,True,,,,,
21169,238,130.0,56.0,,,,,258.0,483.1,135.2,,113.0,,,,,,-108.0,-182.0,,,,,20.0,245.1,-102.8,,-125.0,,,,,,False,,,,,True,False,True,,False,,,,,
21171,158,215.0,128.0,,,,,416.0,364.3,197.8,,133.0,,,,,,57.0,-30.0,,,,,258.0,206.3,39.8,,-25.0,,,,,,True,,,,,False,False,True,,True,,,,,
21173,498,860.0,725.0,,,,,941.0,1978.5,464.9,,753.0,,,,,,362.0,227.0,,,,,443.0,1480.5,-33.1,,255.0,,,,,,True,,,,,False,False,True,,True,,,,,
21175,313,2790.0,1292.0,,,,,347.0,6806.6,1264.5,,2407.0,,,,,,2477.0,979.0,,,,,34.0,6493.6,951.5,,2094.0,,,,,,True,,,,,True,False,True,,True,,,,,
21177,365,595.0,391.0,,,,,792.0,1113.7,524.5,,716.0,,,594.5,,,230.0,26.0,,,,,427.0,748.7,159.5,,351.0,,,229.5,,,True,,,,,False,False,True,,False,,,True,,
21179,931,1510.0,1628.0,,,,,1119.0,4186.8,943.5,,1271.0,,,983.5,,,579.0,697.0,,,,,188.0,3255.8,12.5,,340.0,,,52.5,,,False,,,,,True,False,True,,True,,,True,,
21181,73,160.0,67.0,,,,,266.0,752.9,122.8,,167.0,,,,,,87.0,-6.0,,,,,193.0,679.9,49.8,,94.0,,,,,,True,,,,,False,False,True,,False,,,,,
21183,384,800.0,985.0,,,,,673.0,2646.1,525.9,,979.0,,,,,,416.0,601.0,,,,,289.0,2262.1,141.9,,595.0,,,,,,False,,,,,True,False,True,,False,,,,,
21185,1281,4190.0,3150.0,,,,,1757.0,5136.5,2022.1,,5899.0,,,2990.4,,,2909.0,1869.0,,,,,476.0,3855.5,741.1,,4618.0,,,1709.4,,,True,,,,,True,False,True,,False,,,True,,
21187,121,185.0,64.0,,,,,330.0,209.7,138.3,,76.0,,,,,,64.0,-57.0,,,,,209.0,88.7,17.3,,-45.0,,,,,,True,,,,,False,False,True,,True,,,,,
21189,53,55.0,12.0,,,,,117.0,131.3,52.1,,37.0,,,,,,2.0,-41.0,,,,,64.0,78.3,-0.9,,-16.0,,,,,,False,,,,,False,False,True,,False,,,,,
21191,183,330.0,853.0,,,,,441.0,827.8,243.0,,315.0,,,,,,147.0,670.0,,,,,258.0,644.8,60.0,,132.0,,,,,,False,,,,,False,False,True,,True,,,,,
21193,363,675.0,1230.0,,,,,733.0,500.8,388.3,,594.0,,,,,,312.0,867.0,,,,,370.0,137.8,25.3,,231.0,,,,,,False,,,,,False,True,True,,True,,,,,
21195,1138,2020.0,1872.0,,,,,1461.0,1660.8,1169.3,,1790.0,,,1118.7,,,882.0,734.0,,,,,323.0,522.8,31.3,,652.0,,,-19.3,,,True,,,,,True,True,True,,True,,,True,,
21197,166,170.0,157.0,,,,,354.0,325.2,187.2,,165.0,,,,,,4.0,-9.0,,,,,188.0,159.2,21.2,,-1.0,,,,,,False,,,,,False,False,False,,True,,,,,
21199,1075,2290.0,7756.0,,,,,2131.0,757.9,1080.5,,1791.5,,,1771.9,,,1215.0,6681.0,,,,,1056.0,-317.1,5.5,,716.5,,,696.9,,,False,,,,,True,True,True,,True,,,True,,
21201,28,0.0,7.0,,,,,121.0,183.6,17.8,,47.0,,,,,,-28.0,-21.0,,,,,93.0,155.6,-10.2,,19.0,,,,,,True,,,,,False,False,True,,True,,,,,
21203,226,420.0,412.0,,,,,514.0,555.0,250.2,,452.0,,,,,,194.0,186.0,,,,,288.0,329.0,24.2,,226.0,,,,,,True,,,,,False,False,True,,False,,,,,
21205,374,620.0,305.0,,,,,819.0,1307.7,421.2,,506.0,,,,,,246.0,-69.0,,,,,445.0,933.7,47.2,,132.0,,,,,,True,,,,,False,False,True,,True,,,,,
21207,342,520.0,7.0,,,,,608.0,600.3,232.3,,357.0,,,,,,178.0,-335.0,,,,,266.0,258.3,-109.7,,15.0,,,,,,False,,,,,False,False,True,,True,,,,,
21209,791,1370.0,1130.0,,,,,1769.0,6209.1,781.5,,1154.0,,,958.0,,,579.0,339.0,,,,,978.0,5418.1,-9.5,,363.0,,,167.0,,,True,,,,,False,False,True,,True,,,True,,
21211,755,1130.0,1015.0,,,,,1161.0,1418.2,749.1,,1017.0,,,975.8,,,375.0,260.0,,,,,406.0,663.2,-5.9,,262.0,,,220.8,,,True,,,,,False,False,True,,True,,,True,,
21213,227,380.0,472.0,,,,,565.0,527.1,255.1,,409.0,,,,,,153.0,245.0,,,,,338.0,300.1,28.1,,182.0,,,,,,False,,,,,False,False,True,,False,,,,,
21215,303,330.0,1035.0,,,,,432.0,1449.7,218.3,,335.0,,,,,,27.0,732.0,,,,,129.0,1146.7,-84.7,,32.0,,,,,,False,,,,,False,False,False,,False,,,,,
21217,547,980.0,2693.0,,,,,875.0,987.7,536.6,,712.0,,,,,,433.0,2146.0,,,,,328.0,440.7,-10.4,,165.0,,,,,,False,,,,,True,False,True,,True,,,,,
21219,138,255.0,152.0,,,,,333.0,731.8,203.6,,159.0,,,,,,117.0,14.0,,,,,195.0,593.8,65.6,,21.0,,,,,,True,,,,,False,False,True,,True,,,,,
21221,262,410.0,678.0,,,,,364.0,542.0,233.1,,277.0,,,,,,148.0,416.0,,,,,102.0,280.0,-28.9,,15.0,,,,,,False,,,,,True,False,True,,True,,,,,
21223,121,210.0,0.0,,,,,280.0,974.2,119.6,,287.0,,,,,,89.0,-121.0,,,,,159.0,853.2,-1.4,,166.0,,,,,,False,,,,,False,False,True,,False,,,,,
21225,165,360.0,424.0,,,,,299.0,242.2,203.5,,262.0,,,,,,195.0,259.0,,,,,134.0,77.2,38.5,,97.0,,,,,,False,,,,,True,True,True,,True,,,,,
21227,2196,3695.0,2032.0,,,,,3614.0,9097.0,2757.5,,1762.0,,,1661.8,5454.0,,1499.0,-164.0,,,,,1418.0,6901.0,561.5,,-434.0,,,-534.2,3258.0,,True,,,,,True,False,True,,True,,,True,False,
21229,275,355.0,702.0,,,,,396.0,540.2,216.6,,347.0,,,,,,80.0,427.0,,,,,121.0,265.2,-58.4,,72.0,,,,,,False,,,,,False,False,True,,True,,,,,
21231,258,945.0,1484.0,,,,,696.0,475.5,451.9,,723.0,,,,,,687.0,1226.0,,,,,438.0,217.5,193.9,,465.0,,,,,,False,,,,,True,True,True,,True,,,,,
21233,206,370.0,390.0,,,,,279.0,1723.5,241.3,,370.0,,,,,,164.0,184.0,,,,,73.0,1517.5,35.3,,164.0,,,,,,False,,,,,True,False,True,,False,,,,,
21235,807,1025.0,973.0,,,,,1376.0,924.2,627.7,,802.0,,,648.8,,,218.0,166.0,,,,,569.0,117.2,-179.3,,-5.0,,,-158.2,,,True,,,,,False,True,True,,True,,,True,,
21237,61,105.0,23.0,,,,,212.0,607.1,72.6,,49.0,,,,,,44.0,-38.0,,,,,151.0,546.1,11.6,,-12.0,,,,,,True,,,,,False,False,True,,True,,,,,
21239,399,540.0,447.0,,,,,621.0,958.8,354.0,,404.0,,,,,,141.0,48.0,,,,,222.0,559.8,-45.0,,5.0,,,,,,True,,,,,False,False,True,,True,,,,,
22001,465,845.0,857.0,,,,,2007.0,905.0,726.8,,661.5,,,841.3,,,380.0,392.0,,,,,1542.0,440.0,261.8,,196.5,,,376.3,,,False,,,,,False,False,True,,True,,,True,,
22003,313,360.0,415.0,,,,,643.0,372.7,360.5,,249.0,,,269.5,,,47.0,102.0,,,,,330.0,59.7,47.5,,-64.0,,,-43.5,,,False,,,,,False,False,False,,False,,,True,,
22005,1455,3920.0,3388.0,,,,,3566.0,3874.2,2303.7,,2981.0,,,3429.4,,,2465.0,1933.0,,,,,2111.0,2419.2,848.7,,1526.0,,,1974.4,,,True,,,,,True,True,True,,True,,,True,,
22007,470,580.0,574.0,,,,,624.0,367.8,340.0,,516.0,,,,,,110.0,104.0,,,,,154.0,-102.2,-130.0,,46.0,,,,,,True,,,,,False,True,False,,True,,,,,
22009,711,915.0,849.0,,,,,1196.0,1711.3,694.2,,1124.5,,,705.8,,,204.0,138.0,,,,,485.0,1000.3,-16.8,,413.5,,,-5.2,,,True,,,,,False,False,True,,False,,,True,,
22011,397,900.0,727.0,,,,,1082.0,970.3,738.4,,423.0,,,654.1,,,503.0,330.0,,,,,685.0,573.3,341.4,,26.0,,,257.1,,,True,,,,,False,False,True,,True,,,True,,
22013,206,430.0,437.0,,,,,354.0,518.3,219.7,,245.0,,,,,,224.0,231.0,,,,,148.0,312.3,13.7,,39.0,,,,,,False,,,,,True,False,True,,True,,,,,
22015,2294,4315.0,4241.0,,,,,3494.0,3175.0,2429.1,,2645.5,,,2184.0,,,2021.0,1947.0,,,,,1200.0,881.0,135.1,,351.5,,,-110.0,,,True,,,,,True,True,True,,True,,,True,,
22017,3733,6750.0,9279.0,,,,,5253.0,6606.9,4921.7,,5055.0,,,3990.4,5574.0,,3017.0,5546.0,,,,,1520.0,2873.9,1188.7,,1322.0,,,257.4,1841.0,,False,,,,,True,True,True,,True,,,True,True,
22019,2836,4365.0,1689.0,,,,,5276.0,4735.8,3747.7,,3693.5,,,3150.7,3916.0,,1529.0,-1147.0,,,,,2440.0,1899.8,911.7,,857.5,,,314.7,1080.0,,True,,,,,False,False,True,,True,,,True,True,
22021,69,170.0,44.0,,,,,274.0,93.8,103.8,,43.0,,,,,,101.0,-25.0,,,,,205.0,24.8,34.8,,-26.0,,,,,,True,,,,,False,True,True,,True,,,,,
22023,114,100.0,0.0,,,,,207.0,204.3,90.5,,142.0,,,,,,-14.0,-114.0,,,,,93.0,90.3,-23.5,,28.0,,,,,,False,,,,,False,False,False,,False,,,,,
22025,84,225.0,106.0,,,,,331.0,206.3,142.8,,109.0,,,,,,141.0,22.0,,,,,247.0,122.3,58.8,,25.0,,,,,,True,,,,,False,True,True,,True,,,,,
22027,167,285.0,112.0,,,,,342.0,170.7,270.4,,226.0,,,,,,118.0,-55.0,,,,,175.0,3.7,103.4,,59.0,,,,,,True,,,,,False,True,True,,True,,,,,
22029,143,360.0,347.0,,,,,532.0,272.5,220.3,,259.5,,,,,,217.0,204.0,,,,,389.0,129.5,77.3,,116.5,,,,,,True,,,,,False,True,True,,True,,,,,
22031,587,575.0,586.0,,,,,599.0,648.3,451.3,,420.0,,,,,,-12.0,-1.0,,,,,12.0,61.3,-135.7,,-167.0,,,,,,True,,,,,False,False,False,,False,,,,,
22033,4980,11945.0,20449.0,,,,,11156.0,7403.5,8637.8,,8118.0,,,6484.3,15324.0,,6965.0,15469.0,,,,,6176.0,2423.5,3657.8,,3138.0,,,1504.3,10344.0,,False,,,,,True,True,True,,True,,,True,False,
22035,62,155.0,15.0,,,,,135.0,273.5,66.4,,67.0,,,,,,93.0,-47.0,,,,,73.0,211.5,4.4,,5.0,,,,,,True,,,,,True,False,True,,True,,,,,
22037,277,600.0,269.0,,,,,506.0,507.3,410.2,,254.0,,,155.3,,,323.0,-8.0,,,,,229.0,230.3,133.2,,-23.0,,,-121.7,,,True,,,,,True,True,True,,True,,,True,,
22039,329,625.0,743.0,,,,,987.0,419.8,357.1,,421.0,,,563.5,,,296.0,414.0,,,,,658.0,90.8,28.1,,92.0,,,234.5,,,False,,,,,False,True,True,,True,,,True,,
22041,176,365.0,270.0,,,,,574.0,182.9,278.4,,259.0,,,336.6,,,189.0,94.0,,,,,398.0,6.9,102.4,,83.0,,,160.6,,,True,,,,,False,True,True,,True,,,True,,
22043,285,320.0,85.0,,,,,677.0,245.0,281.0,,295.0,,,,,,35.0,-200.0,,,,,392.0,-40.0,-4.0,,10.0,,,,,,False,,,,,False,False,True,,True,,,,,
22045,834,1375.0,1025.0,,,,,2199.0,1727.6,1258.1,,910.0,,,1240.2,,,541.0,191.0,,,,,1365.0,893.6,424.1,,76.0,,,406.2,,,True,,,,,False,False,True,,True,,,True,,
22047,398,930.0,1349.0,,,,,824.0,386.2,501.1,,668.0,,,605.4,,,532.0,951.0,,,,,426.0,-11.8,103.1,,270.0,,,207.4,,,False,,,,,True,True,True,,True,,,True,,
22049,242,215.0,188.0,,,,,477.0,231.8,214.1,,145.0,,,,,,-27.0,-54.0,,,,,235.0,-10.2,-27.9,,-97.0,,,,,,False,,,,,False,True,False,,False,,,,,
22051,6033,13545.0,6975.0,,,,,10829.0,10422.5,8405.2,,10981.5,,,14291.8,22248.0,,7512.0,942.0,,,,,4796.0,4389.5,2372.2,,4948.5,,,8258.8,16215.0,,True,,,,,True,True,True,,True,,,False,False,
22053,312,570.0,446.0,,,,,924.0,586.3,370.7,,379.0,,,502.8,,,258.0,134.0,,,,,612.0,274.3,58.7,,67.0,,,190.8,,,True,,,,,False,False,True,,True,,,True,,
22055,2270,4530.0,1569.0,,,,,7080.0,6454.0,3666.4,,3693.5,,,4678.6,9186.0,,2260.0,-701.0,,,,,4810.0,4184.0,1396.4,,1423.5,,,2408.6,6916.0,,True,,,,,False,False,True,,True,,,False,False,
22057,1612,2585.0,2639.0,,,,,3003.0,2940.5,2112.0,,2930.0,,,2283.7,,,973.0,1027.0,,,,,1391.0,1328.5,500.0,,1318.0,,,671.7,,,False,,,,,False,False,True,,False,,,True,,
22059,144,195.0,210.0,,,,,565.0,420.6,118.0,,176.0,,,,,,51.0,66.0,,,,,421.0,276.6,-26.0,,32.0,,,,,,False,,,,,False,False,True,,True,,,,,
22061,508,900.0,1044.0,,,,,1382.0,858.6,627.2,,559.0,,,564.0,,,392.0,536.0,,,,,874.0,350.6,119.2,,51.0,,,56.0,,,False,,,,,False,True,True,,True,,,True,,
22063,1782,3765.0,3785.0,,,,,4114.0,3838.5,2348.6,,3097.0,,,3077.3,2461.0,,1983.0,2003.0,,,,,2332.0,2056.5,566.6,,1315.0,,,1295.3,679.0,,False,,,,,False,False,True,,True,,,True,True,
22065,91,265.0,170.0,,,,,234.0,153.8,202.3,,164.0,,,,,,174.0,79.0,,,,,143.0,62.8,111.3,,73.0,,,,,,True,,,,,True,True,True,,True,,,,,
22067,286,515.0,348.0,,,,,576.0,248.5,383.6,,401.0,,,791.1,,,229.0,62.0,,,,,290.0,-37.5,97.6,,115.0,,,505.1,,,True,,,,,False,True,True,,True,,,False,,
22069,476,985.0,1217.0,,,,,1028.0,1861.5,711.2,,514.0,,,849.1,,,509.0,741.0,,,,,552.0,1385.5,235.2,,38.0,,,373.1,,,False,,,,,False,False,True,,True,,,True,,
22071,3772,7165.0,2931.0,,,,,7021.0,7917.9,7109.6,,5225.0,,,8806.0,8115.0,,3393.0,-841.0,,,,,3249.0,4145.9,3337.6,,1453.0,,,5034.0,4343.0,,True,,,,,True,False,True,,True,,,False,False,
22073,1704,3815.0,3484.0,,,,,4149.0,3943.4,2631.0,,2362.0,,,4067.7,1660.0,,2111.0,1780.0,,,,,2445.0,2239.4,927.0,,658.0,,,2363.7,-44.0,,True,,,,,False,False,True,,True,,,False,True,
22075,294,625.0,27.0,,,,,487.0,411.9,394.4,,419.0,,,,,,331.0,-267.0,,,,,193.0,117.9,100.4,,125.0,,,,,,True,,,,,True,True,True,,True,,,,,
22077,199,465.0,15.0,,,,,691.0,412.6,350.3,,271.0,,,412.9,,,266.0,-184.0,,,,,492.0,213.6,151.3,,72.0,,,213.9,,,True,,,,,False,True,True,,True,,,True,,
22079,1398,3125.0,3244.0,,,,,3903.0,5273.0,2233.0,,2608.0,,,2888.0,6161.0,,1727.0,1846.0,,,,,2505.0,3875.0,835.0,,1210.0,,,1490.0,4763.0,,False,,,,,False,False,True,,True,,,True,False,
22081,134,140.0,82.0,,,,,241.0,224.6,94.1,,143.0,,,,,,6.0,-52.0,,,,,107.0,90.6,-39.9,,9.0,,,,,,False,,,,,False,False,False,,False,,,,,
22083,330,620.0,759.0,,,,,491.0,467.3,300.5,,569.0,,,,,,290.0,429.0,,,,,161.0,137.3,-29.5,,239.0,,,,,,False,,,,,True,True,True,,True,,,,,
22085,400,505.0,606.0,,,,,660.0,794.9,375.7,,378.0,,,499.1,,,105.0,206.0,,,,,260.0,394.9,-24.3,,-22.0,,,99.1,,,False,,,,,False,False,True,,True,,,True,,
22087,698,1055.0,775.0,,,,,1286.0,2143.6,1015.0,,676.0,,,740.1,,,357.0,77.0,,,,,588.0,1445.6,317.0,,-22.0,,,42.1,,,True,,,,,False,False,True,,True,,,True,,
22089,678,1930.0,2528.0,,,,,1427.0,1094.7,1120.0,,1718.0,,,1736.0,,,1252.0,1850.0,,,,,749.0,416.7,442.0,,1040.0,,,1058.0,,,False,,,,,True,True,True,,True,,,True,,
22091,99,255.0,356.0,,,,,219.0,85.1,146.9,,121.0,,,,,,156.0,257.0,,,,,120.0,-13.9,47.9,,22.0,,,,,,False,,,,,True,True,True,,True,,,,,
22093,254,475.0,460.0,,,,,538.0,1058.8,326.4,,348.0,,,,,,221.0,206.0,,,,,284.0,804.8,72.4,,94.0,,,,,,True,,,,,False,False,True,,True,,,,,
22095,468,705.0,331.0,,,,,1010.0,704.0,683.3,,486.0,,,652.2,,,237.0,-137.0,,,,,542.0,236.0,215.3,,18.0,,,184.2,,,True,,,,,False,True,True,,True,,,True,,
22097,834,1725.0,1765.0,,,,,2658.0,1886.8,1099.9,,1368.5,,,1734.7,,,891.0,931.0,,,,,1824.0,1052.8,265.9,,534.5,,,900.7,,,False,,,,,False,False,True,,True,,,False,,
22099,529,1110.0,1179.0,,,,,1521.0,749.3,717.3,,780.0,,,967.6,,,581.0,650.0,,,,,992.0,220.3,188.3,,251.0,,,438.6,,,False,,,,,False,True,True,,True,,,True,,
22101,522,950.0,592.0,,,,,1401.0,773.1,808.5,,549.0,,,846.7,,,428.0,70.0,,,,,879.0,251.1,286.5,,27.0,,,324.7,,,True,,,,,False,True,True,,True,,,True,,
22103,4234,10395.0,16795.0,,,,,5915.0,5117.8,6777.5,,7980.0,,,7337.7,15219.0,,6161.0,12561.0,,,,,1681.0,883.8,2543.5,,3746.0,,,3103.7,10985.0,,False,,,,,True,True,True,,True,,,True,False,
22105,1630,3090.0,6055.0,,,,,3270.0,2236.5,2299.0,,2333.0,,,3295.4,1821.0,,1460.0,4425.0,,,,,1640.0,606.5,669.0,,703.0,,,1665.4,191.0,,False,,,,,False,True,True,,True,,,False,True,
22107,46,130.0,0.0,,,,,73.0,77.8,67.9,,73.0,,,,,,84.0,-46.0,,,,,27.0,31.8,21.9,,27.0,,,,,,True,,,,,True,True,True,,True,,,,,
22109,1784,2615.0,1274.0,,,,,3574.0,2286.5,2440.0,,1575.0,,,1063.6,,,831.0,-510.0,,,,,1790.0,502.5,656.0,,-209.0,,,-720.4,,,True,,,,,False,True,True,,True,,,True,,
22111,203,490.0,327.0,,,,,707.0,417.9,464.9,,464.0,,,293.8,,,287.0,124.0,,,,,504.0,214.9,261.9,,261.0,,,90.8,,,True,,,,,False,True,True,,True,,,True,,
22113,597,1595.0,2104.0,,,,,1897.0,1418.4,1156.0,,945.0,,,959.1,,,998.0,1507.0,,,,,1300.0,821.4,559.0,,348.0,,,362.1,,,False,,,,,False,True,True,,True,,,True,,
22115,332,685.0,214.0,,,,,1467.0,500.6,725.6,,477.0,,,622.0,,,353.0,-118.0,,,,,1135.0,168.6,393.6,,145.0,,,290.0,,,True,,,,,False,True,False,,True,,,True,,
22117,416,1225.0,3214.0,,,,,1210.0,652.1,818.2,,708.0,,,1031.5,,,809.0,2798.0,,,,,794.0,236.1,402.2,,292.0,,,615.5,,,False,,,,,True,True,True,,True,,,True,,
22119,523,1205.0,1047.0,,,,,1135.0,1077.0,744.5,,728.5,,,680.7,,,682.0,524.0,,,,,612.0,554.0,221.5,,205.5,,,157.7,,,True,,,,,True,True,True,,True,,,True,,
22121,331,825.0,1326.0,,,,,707.0,449.0,477.2,,650.0,,,,,,494.0,995.0,,,,,376.0,118.0,146.2,,319.0,,,,,,False,,,,,True,True,True,,True,,,,,
22123,107,270.0,187.0,,,,,295.0,201.8,140.5,,138.0,,,,,,163.0,80.0,,,,,188.0,94.8,33.5,,31.0,,,,,,True,,,,,False,True,True,,True,,,,,
22125,139,205.0,150.0,,,,,339.0,35.4,226.6,,79.0,,,,,,66.0,11.0,,,,,200.0,-103.6,87.6,,-60.0,,,,,,True,,,,,False,False,False,,True,,,,,
22127,146,255.0,112.0,,,,,442.0,77.4,145.8,,150.0,,,,,,109.0,-34.0,,,,,296.0,-68.6,-0.2,,4.0,,,,,,True,,,,,False,True,True,,True,,,,,
23001,1121,2270.0,1921.0,,,,,2107.0,1903.3,2145.5,,2174.0,,,1513.5,,,1149.0,800.0,,,,,986.0,782.3,1024.5,,1053.0,,,392.5,,,True,,,,,True,True,True,,True,,,True,,
23003,243,920.0,739.0,,,,,735.0,274.6,1227.1,,610.0,,,,,,677.0,496.0,,,,,492.0,31.6,984.1,,367.0,,,,,,True,,,,,True,True,False,,True,,,,,
23005,2462,5915.0,8277.0,,,,,5353.0,2459.4,5887.1,,4599.5,,,4870.3,6242.0,,3453.0,5815.0,,,,,2891.0,-2.6,3425.1,,2137.5,,,2408.3,3780.0,,False,,,,,True,True,True,,True,,,True,False,
23007,320,235.0,348.0,,,,,350.0,250.8,422.5,,389.0,,,,,,-85.0,28.0,,,,,30.0,-69.2,102.5,,69.0,,,,,,True,,,,,True,True,False,,True,,,,,
23009,191,305.0,385.0,,,,,227.0,170.2,515.1,,276.0,,,,,,114.0,194.0,,,,,36.0,-20.8,324.1,,85.0,,,,,,False,,,,,True,True,False,,True,,,,,
23011,1002,1910.0,3375.0,,,,,1840.0,954.2,2226.9,,2138.5,,,1576.6,,,908.0,2373.0,,,,,838.0,-47.8,1224.9,,1136.5,,,574.6,,,False,,,,,True,True,False,,False,,,True,,
23013,141,335.0,1083.0,,,,,350.0,124.1,503.2,,277.0,,,,,,194.0,942.0,,,,,209.0,-16.9,362.2,,136.0,,,,,,False,,,,,False,True,False,,True,,,,,
23015,171,190.0,174.0,,,,,400.0,171.6,319.2,,114.0,,,,,,19.0,3.0,,,,,229.0,0.6,148.2,,-57.0,,,,,,True,,,,,False,True,False,,False,,,,,
23017,603,1220.0,4231.0,,,,,809.0,1189.1,942.2,,2165.0,,,,,,617.0,3628.0,,,,,206.0,586.1,339.2,,1562.0,,,,,,False,,,,,True,True,True,,False,,,,,
23019,909,1560.0,930.0,,,,,1217.0,845.3,2192.3,,1246.0,,,1471.6,4131.0,,651.0,21.0,,,,,308.0,-63.7,1283.3,,337.0,,,562.6,3222.0,,True,,,,,True,True,False,,True,,,True,False,
23021,82,105.0,0.0,,,,,159.0,109.1,125.8,,79.0,,,,,,23.0,-82.0,,,,,77.0,27.1,43.8,,-3.0,,,,,,False,,,,,False,False,False,,True,,,,,
23023,252,555.0,510.0,,,,,527.0,1043.4,635.0,,414.0,,,,,,303.0,258.0,,,,,275.0,791.4,383.0,,162.0,,,,,,True,,,,,True,False,False,,True,,,,,
23025,291,455.0,659.0,,,,,649.0,451.5,705.8,,427.0,,,,,,164.0,368.0,,,,,358.0,160.5,414.8,,136.0,,,,,,False,,,,,False,True,False,,True,,,,,
