,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
30093,639,938.0,,,,588.0,606.5,0.0,,1572.8,,,299.0,,,,-51.0,-32.5,-639.0,,933.8,,,,,,True,True,False,,False,,
30095,141,98.0,,,,91.0,35.3,0.0,,,,,-43.0,,,,-50.0,-105.7,-141.0,,,,,,,,False,False,False,,,,
30097,42,42.0,,,,22.0,24.6,0.0,,,,,0.0,,,,-20.0,-17.4,-42.0,,,,,,,,False,False,False,,,,
30099,107,105.0,,,,63.0,172.0,0.0,,,,,-2.0,,,,-44.0,65.0,-107.0,,,,,,,,False,False,False,,,,
30101,37,28.0,,,,70.0,3.4,0.0,,,,,-9.0,,,,33.0,-33.6,-37.0,,,,,,,,False,False,False,,,,
30103,13,0.0,,,,26.0,2.9,,,,,,-13.0,,,,13.0,-10.1,,,,,,,,,False,True,,,,,
30105,163,56.0,,,,230.0,25.8,0.0,,,,,-107.0,,,,67.0,-137.2,-163.0,,,,,,,,True,False,False,,,,
30107,27,14.0,,,,14.0,4.0,0.0,,,,,-13.0,,,,-13.0,-23.0,-27.0,,,,,,,,False,False,False,,,,
30109,5,0.0,,,,35.0,0.3,0.0,,,,,-5.0,,,,30.0,-4.7,-5.0,,,,,,,,False,True,False,,,,
30111,2168,2401.0,,,,3521.0,1264.1,0.0,,2249.8,687.0,,233.0,,,,1353.0,-903.9,-2168.0,,81.8,-1481.0,,,,,False,False,False,,True,False,
31001,390,637.0,,,,621.0,581.3,0.1,,773.1,,,247.0,,,,231.0,191.3,-389.9,,383.1,,,,,,True,True,False,,False,,
31003,42,35.0,,,,91.0,6.1,0.0,,,,,-7.0,,,,49.0,-35.9,-42.0,,,,,,,,False,False,False,,,,
31005,4,7.0,,,,7.0,56.1,,,,,,3.0,,,,3.0,52.1,,,,,,,,,False,False,,,,,
31007,5,7.0,,,,19.0,1.8,,,,,,2.0,,,,14.0,-3.2,,,,,,,,,False,False,,,,,
31009,4,7.0,,,,12.0,4.7,,,,,,3.0,,,,8.0,0.7,,,,,,,,,False,True,,,,,
31011,81,84.0,,,,75.0,39.0,0.0,,,,,3.0,,,,-6.0,-42.0,-81.0,,,,,,,,False,False,False,,,,
31013,110,105.0,,,,116.0,66.5,0.0,,,,,-5.0,,,,6.0,-43.5,-110.0,,,,,,,,False,False,False,,,,
31015,18,0.0,,,,55.0,0.5,0.0,,,,,-18.0,,,,37.0,-17.5,-18.0,,,,,,,,False,True,False,,,,
31017,9,14.0,,,,40.0,0.7,0.0,,,,,5.0,,,,31.0,-8.3,-9.0,,,,,,,,False,False,False,,,,
31019,686,847.0,,,,803.0,535.6,0.1,,1148.9,,,161.0,,,,117.0,-150.4,-685.9,,462.9,,,,,,True,True,False,,False,,
31021,90,63.0,,,,106.0,24.3,0.0,,,,,-27.0,,,,16.0,-65.7,-90.0,,,,,,,,True,False,False,,,,
31023,84,70.0,,,,201.0,24.3,0.0,,,,,-14.0,,,,117.0,-59.7,-84.0,,,,,,,,False,False,False,,,,
31025,479,1225.0,,,,504.0,2212.3,83.1,,,,,746.0,,,,25.0,1733.3,-395.9,,,,,,,,True,False,True,,,,
31027,193,14.0,,,,97.0,0.4,0.0,,,,,-179.0,,,,-96.0,-192.6,-193.0,,,,,,,,True,False,False,,,,
31029,74,175.0,,,,67.0,195.9,0.0,,,,,101.0,,,,-7.0,121.9,-74.0,,,,,,,,True,False,True,,,,
31031,18,28.0,,,,69.0,5.5,0.0,,,,,10.0,,,,51.0,-12.5,-18.0,,,,,,,,False,False,False,,,,
31033,121,224.0,,,,160.0,65.9,0.0,,,,,103.0,,,,39.0,-55.1,-121.0,,,,,,,,True,True,False,,,,
31035,99,224.0,,,,94.0,261.5,0.0,,,,,125.0,,,,-5.0,162.5,-99.0,,,,,,,,True,False,True,,,,
31037,101,196.0,,,,280.0,122.6,0.1,,,,,95.0,,,,179.0,21.6,-100.9,,,,,,,,False,True,False,,,,
31039,160,364.0,,,,158.0,297.1,0.0,,,,,204.0,,,,-2.0,137.1,-160.0,,,,,,,,True,True,True,,,,
31041,181,119.0,,,,179.0,27.1,0.0,,,,,-62.0,,,,-2.0,-153.9,-181.0,,,,,,,,True,False,False,,,,
31043,201,322.0,,,,314.0,83.5,0.3,,166.1,,,121.0,,,,113.0,-117.5,-200.7,,-34.9,,,,,,True,True,False,,True,,
31045,138,84.0,,,,102.0,26.5,0.0,,,,,-54.0,,,,-36.0,-111.5,-138.0,,,,,,,,True,False,False,,,,
31047,277,581.0,,,,396.0,352.1,0.2,,569.6,,,304.0,,,,119.0,75.1,-276.8,,292.6,,,,,,True,True,True,,True,,
31049,23,35.0,,,,23.0,312.2,,,,,,12.0,,,,0.0,289.2,,,,,,,,,True,False,,,,,
31051,72,49.0,,,,89.0,7.9,0.0,,,,,-23.0,,,,17.0,-64.1,-72.0,,,,,,,,True,False,False,,,,
31053,797,1225.0,,,,702.0,736.2,0.0,,1102.7,,,428.0,,,,-95.0,-60.8,-797.0,,305.7,,,,,,True,True,False,,True,,
31055,9439,17213.0,,,,9930.0,9748.1,3.4,,9067.3,8943.0,,7774.0,,,,491.0,309.1,-9435.6,,-371.7,-496.0,,,,,True,True,False,,True,True,
31057,74,56.0,,,,41.0,123.4,20.1,,,,,-18.0,,,,-33.0,49.4,-53.9,,,,,,,,False,False,False,,,,
31059,58,63.0,,,,128.0,29.8,0.0,,,,,5.0,,,,70.0,-28.2,-58.0,,,,,,,,False,False,False,,,,
31061,26,56.0,,,,60.0,68.1,0.0,,,,,30.0,,,,34.0,42.1,-26.0,,,,,,,,False,False,True,,,,
31063,35,91.0,,,,29.0,149.2,0.0,,,,,56.0,,,,-6.0,114.2,-35.0,,,,,,,,True,False,True,,,,
31065,126,84.0,,,,74.0,125.8,0.0,,,,,-42.0,,,,-52.0,-0.2,-126.0,,,,,,,,False,True,False,,,,
31067,227,511.0,,,,610.0,335.2,0.0,,,,,284.0,,,,383.0,108.2,-227.0,,,,,,,,False,True,True,,,,
31069,20,28.0,,,,42.0,139.1,,,,,,8.0,,,,22.0,119.1,,,,,,,,,False,False,,,,,
31071,19,0.0,,,,20.0,0.0,0.0,,,,,-19.0,,,,1.0,-19.0,-19.0,,,,,,,,True,True,False,,,,
31073,23,28.0,,,,64.0,6.4,0.0,,,,,5.0,,,,41.0,-16.6,-23.0,,,,,,,,False,False,False,,,,
31075,13,0.0,,,,10.0,0.4,,,,,,-13.0,,,,-3.0,-12.6,,,,,,,,,True,True,,,,,
31077,30,0.0,,,,38.0,0.5,0.0,,,,,-30.0,,,,8.0,-29.5,-30.0,,,,,,,,True,True,False,,,,
31079,1140,1211.0,,,,1293.0,754.1,0.4,,1407.3,,,71.0,,,,153.0,-385.9,-1139.6,,267.3,,,,,,False,False,False,,False,,
31081,162,168.0,,,,167.0,79.3,0.0,,,,,6.0,,,,5.0,-82.7,-162.0,,,,,,,,True,False,False,,,,
31083,30,14.0,,,,56.0,6.1,0.0,,,,,-16.0,,,,26.0,-23.9,-30.0,,,,,,,,False,False,False,,,,
31085,4,14.0,,,,30.0,38.8,,,,,,10.0,,,,26.0,34.8,,,,,,,,,False,False,,,,,
31087,146,21.0,,,,53.0,4.6,0.0,,,,,-125.0,,,,-93.0,-141.4,-146.0,,,,,,,,True,False,False,,,,
31089,117,217.0,,,,169.0,80.1,0.0,,,,,100.0,,,,52.0,-36.9,-117.0,,,,,,,,True,True,False,,,,
31091,4,0.0,,,,14.0,2.5,,,,,,-4.0,,,,10.0,-1.5,,,,,,,,,False,True,,,,,
31093,51,119.0,,,,113.0,47.4,0.0,,,,,68.0,,,,62.0,-3.6,-51.0,,,,,,,,True,True,True,,,,
31095,71,84.0,,,,201.0,11.7,0.0,,,,,13.0,,,,130.0,-59.3,-71.0,,,,,,,,False,False,False,,,,
31097,90,364.0,,,,139.0,279.2,0.0,,,,,274.0,,,,49.0,189.2,-90.0,,,,,,,,True,True,True,,,,
31099,74,126.0,,,,109.0,126.3,0.0,,,,,52.0,,,,35.0,52.3,-74.0,,,,,,,,True,False,False,,,,
31101,70,259.0,,,,129.0,187.3,0.0,,,,,189.0,,,,59.0,117.3,-70.0,,,,,,,,True,True,True,,,,
31103,10,0.0,,,,21.0,0.4,,,,,,-10.0,,,,11.0,-9.6,,,,,,,,,False,True,,,,,
31105,65,126.0,,,,74.0,36.3,0.0,,,,,61.0,,,,9.0,-28.7,-65.0,,,,,,,,True,True,False,,,,
31107,159,161.0,,,,101.0,52.1,0.0,,,,,2.0,,,,-58.0,-106.9,-159.0,,,,,,,,False,False,False,,,,
31109,5074,8358.0,,,,6965.0,6930.9,2.3,,4945.3,0.0,,3284.0,,,,1891.0,1856.9,-5071.7,,-128.7,-5074.0,,,,,True,True,False,,True,False,
31111,495,707.0,,,,727.0,361.9,0.0,,1203.9,,,212.0,,,,232.0,-133.1,-495.0,,708.9,,,,,,False,True,False,,False,,
31113,13,35.0,,,,15.0,37.7,,,,,,22.0,,,,2.0,24.7,,,,,,,,,True,False,,,,,
31115,6,14.0,,,,14.0,134.3,,,,,,8.0,,,,8.0,128.3,,,,,,,,,False,False,,,,,
31117,8,0.0,,,,14.0,0.0,,,,,,-8.0,,,,6.0,-8.0,,,,,,,,,True,True,,,,,
31119,296,588.0,,,,688.0,225.5,0.1,,1763.8,,,292.0,,,,392.0,-70.5,-295.9,,1467.8,,,,,,False,True,False,,False,,
31121,152,196.0,,,,183.0,144.2,0.0,,,,,44.0,,,,31.0,-7.8,-152.0,,,,,,,,True,True,False,,,,
31123,70,63.0,,,,76.0,34.0,0.0,,,,,-7.0,,,,6.0,-36.0,-70.0,,,,,,,,True,False,False,,,,
31125,31,21.0,,,,80.0,12.2,0.0,,,,,-10.0,,,,49.0,-18.8,-31.0,,,,,,,,False,False,False,,,,
31127,123,161.0,,,,178.0,129.8,0.0,,,,,38.0,,,,55.0,6.8,-123.0,,,,,,,,False,True,False,,,,
31129,82,14.0,,,,93.0,1.2,0.0,,,,,-68.0,,,,11.0,-80.8,-82.0,,,,,,,,True,False,False,,,,
31131,282,294.0,,,,419.0,159.3,0.0,,,,,12.0,,,,137.0,-122.7,-282.0,,,,,,,,False,False,False,,,,
31133,49,49.0,,,,101.0,173.8,0.0,,,,,0.0,,,,52.0,124.8,-49.0,,,,,,,,False,False,False,,,,
31135,32,98.0,,,,49.0,92.9,0.0,,,,,66.0,,,,17.0,60.9,-32.0,,,,,,,,True,True,True,,,,
31137,167,294.0,,,,184.0,363.5,0.0,,,,,127.0,,,,17.0,196.5,-167.0,,,,,,,,True,False,False,,,,
31139,74,98.0,,,,94.0,28.4,0.0,,,,,24.0,,,,20.0,-45.6,-74.0,,,,,,,,True,False,False,,,,
31141,326,287.0,,,,673.0,63.5,0.2,,539.3,,,-39.0,,,,347.0,-262.5,-325.8,,213.3,,,,,,False,False,False,,False,,
31143,156,49.0,,,,108.0,58.5,0.0,,,,,-107.0,,,,-48.0,-97.5,-156.0,,,,,,,,True,True,False,,,,
31145,220,266.0,,,,196.0,148.7,0.0,,,,,46.0,,,,-24.0,-71.3,-220.0,,,,,,,,True,False,False,,,,
31147,100,259.0,,,,213.0,405.5,0.0,,,,,159.0,,,,113.0,305.5,-100.0,,,,,,,,True,False,True,,,,
31149,4,7.0,,,,37.0,0.6,,,,,,3.0,,,,33.0,-3.4,,,,,,,,,False,False,,,,,
31151,169,175.0,,,,455.0,49.7,0.0,,,,,6.0,,,,286.0,-119.3,-169.0,,,,,,,,False,False,False,,,,
31153,3551,5656.0,,,,3377.0,3490.0,0.5,,3596.5,0.0,,2105.0,,,,-174.0,-61.0,-3550.5,,45.5,-3551.0,,,,,True,True,False,,True,False,
31155,495,728.0,,,,384.0,502.6,0.1,,,,,233.0,,,,-111.0,7.6,-494.9,,,,,,,,True,True,False,,,,
31157,230,224.0,,,,752.0,62.1,0.0,,644.7,,,-6.0,,,,522.0,-167.9,-230.0,,414.7,,,,,,False,False,False,,False,,
31159,254,294.0,,,,470.0,119.1,0.0,,,,,40.0,,,,216.0,-134.9,-254.0,,,,,,,,False,False,False,,,,
31161,73,84.0,,,,46.0,21.8,0.0,,,,,11.0,,,,-27.0,-51.2,-73.0,,,,,,,,False,False,False,,,,
31163,42,7.0,,,,42.0,1.7,0.0,,,,,-35.0,,,,0.0,-40.3,-42.0,,,,,,,,True,False,False,,,,
31165,8,7.0,,,,33.0,3.0,,,,,,-1.0,,,,25.0,-5.0,,,,,,,,,False,False,,,,,
31167,34,105.0,,,,103.0,32.7,0.0,,,,,71.0,,,,69.0,-1.3,-34.0,,,,,,,,True,True,True,,,,
31169,88,168.0,,,,124.0,145.8,0.0,,,,,80.0,,,,36.0,57.8,-88.0,,,,,,,,True,True,False,,,,
31171,5,14.0,,,,13.0,9.5,,,,,,9.0,,,,8.0,4.5,,,,,,,,,True,True,,,,,
31173,95,196.0,,,,71.0,74.4,0.0,,,,,101.0,,,,-24.0,-20.6,-95.0,,,,,,,,True,True,True,,,,
31175,64,28.0,,,,68.0,15.9,0.0,,,,,-36.0,,,,4.0,-48.1,-64.0,,,,,,,,True,False,False,,,,
31177,354,497.0,,,,378.0,341.0,0.0,,,,,143.0,,,,24.0,-13.0,-354.0,,,,,,,,True,True,False,,,,
31179,75,105.0,,,,126.0,16.8,0.0,,,,,30.0,,,,51.0,-58.2,-75.0,,,,,,,,False,False,False,,,,
31181,37,21.0,,,,77.0,14.3,0.0,,,,,-16.0,,,,40.0,-22.7,-37.0,,,,,,,,False,False,False,,,,
31183,13,0.0,,,,21.0,0.0,,,,,,-13.0,,,,8.0,-13.0,,,,,,,,,True,True,,,,,
31185,354,203.0,,,,279.0,117.5,0.0,,,,,-151.0,,,,-75.0,-236.5,-354.0,,,,,,,,True,False,False,,,,
32001,484,490.0,,,,522.0,334.3,0.0,,,,,6.0,,,,38.0,-149.7,-484.0,,,,,,,,False,False,False,,,,
32003,50593,71050.0,,,,77643.0,39908.0,18844.2,,15800.3,0.0,,20457.0,,,,27050.0,-10685.0,-31748.8,,-34792.7,-50593.0,,,,,False,True,False,,False,False,
32005,501,819.0,,,,1110.0,449.9,0.0,,,,,318.0,,,,609.0,-51.1,-501.0,,,,,,,,False,True,False,,,,
32007,581,931.0,,,,753.0,363.7,0.0,,479.4,,,350.0,,,,172.0,-217.3,-581.0,,-101.6,,,,,,True,True,False,,True,,
32009,5,14.0,,,,25.0,3.6,,,,,,9.0,,,,20.0,-1.4,,,,,,,,,False,True,,,,,
32011,18,21.0,,,,33.0,300.1,76.2,,,,,3.0,,,,15.0,282.1,58.2,,,,,,,,False,False,False,,,,
32013,228,448.0,,,,397.0,267.6,0.0,,,,,220.0,,,,169.0,39.6,-228.0,,,,,,,,True,True,False,,,,
32015,53,49.0,,,,136.0,11.1,0.0,,,,,-4.0,,,,83.0,-41.9,-53.0,,,,,,,,False,False,False,,,,
32017,69,119.0,,,,62.0,189.4,0.0,,,,,50.0,,,,-7.0,120.4,-69.0,,,,,,,,True,False,False,,,,
32019,542,938.0,,,,1511.0,740.5,0.0,,1166.2,,,396.0,,,,969.0,198.5,-542.0,,624.2,,,,,,False,True,False,,False,,
32021,96,98.0,,,,99.0,105.3,0.0,,,,,2.0,,,,3.0,9.3,-96.0,,,,,,,,False,False,False,,,,
32023,760,602.0,,,,963.0,187.7,0.0,,,,,-158.0,,,,203.0,-572.3,-760.0,,,,,,,,False,False,False,,,,
32027,102,3444.0,,,,207.0,2492.0,0.1,,,,,3342.0,,,,105.0,2390.0,-101.9,,,,,,,,True,True,True,,,,
32029,11,7.0,,,,109.0,3.8,,,,,,-4.0,,,,98.0,-7.2,,,,,,,,,False,False,,,,,
32031,6781,11179.0,,,,13186.0,5088.6,0.2,,10193.8,4188.0,,4398.0,,,,6405.0,-1692.4,-6780.8,,3412.8,-2593.0,,,,,False,True,False,,True,True,
32033,165,196.0,,,,177.0,317.6,0.0,,,,,31.0,,,,12.0,152.6,-165.0,,,,,,,,True,False,False,,,,
32510,813,2121.0,,,,1613.0,642.8,0.1,,816.1,,,1308.0,,,,800.0,-170.2,-812.9,,3.1,,,,,,True,True,True,,True,,
33001,1071,1743.0,,,,1407.0,1746.3,28.0,,,,,672.0,,,,336.0,675.3,-1043.0,,,,,,,,True,False,False,,,,
33003,721,805.0,,,,794.0,2025.7,20.3,,,,,84.0,,,,73.0,1304.7,-700.7,,,,,,,,True,False,False,,,,
33005,1208,1134.0,,,,1593.0,1488.5,0.0,,,,,-74.0,,,,385.0,280.5,-1208.0,,,,,,,,False,False,False,,,,
33007,573,833.0,,,,329.0,4603.1,15.8,,,,,260.0,,,,-244.0,4030.1,-557.2,,,,,,,,True,False,False,,,,
33009,1299,994.0,,,,1528.0,2834.2,4.1,,,,,-305.0,,,,229.0,1535.2,-1294.9,,,,,,,,True,False,False,,,,
33011,10009,12243.0,,,,9579.0,25080.0,895.8,,5379.3,0.0,,2234.0,,,,-430.0,15071.0,-9113.2,,-4629.7,-10009.0,,,,,True,False,False,,False,False,
33013,2354,4312.0,,,,3543.0,6735.9,0.0,,3333.5,2464.0,,1958.0,,,,1189.0,4381.9,-2354.0,,979.5,110.0,,,,,True,False,False,,True,True,
33015,6834,7889.0,,,,8626.0,12462.4,611.6,,3760.1,4134.0,,1055.0,,,,1792.0,5628.4,-6222.4,,-3073.9,-2700.0,,,,,False,False,False,,False,False,
33017,3124,3584.0,,,,3294.0,4732.4,219.7,,2461.5,0.0,,460.0,,,,170.0,1608.4,-2904.3,,-662.5,-3124.0,,,,,True,False,False,,False,False,
33019,849,469.0,,,,768.0,2155.0,0.0,,,,,-380.0,,,,-81.0,1306.0,-849.0,,,,,,,,True,False,False,,,,
34001,8418,6783.0,,,,5804.0,5800.2,1643.4,,4477.7,3858.0,,-1635.0,,,,-2614.0,-2617.8,-6774.6,,-3940.3,-4560.0,,,,,False,False,False,,False,False,
34003,21513,18494.0,,,,20002.0,20384.1,96.0,,21304.6,11576.0,,-3019.0,,,,-1511.0,-1128.9,-21417.0,,-208.4,-9937.0,,,,,True,True,False,,True,False,
34005,10493,12012.0,,,,9794.0,14523.3,1154.2,,12850.8,0.0,,1519.0,,,,-699.0,4030.3,-9338.8,,2357.8,-10493.0,,,,,True,False,False,,False,False,
34007,11143,12733.0,,,,10563.0,9924.4,1.0,,9998.8,9675.0,,1590.0,,,,-580.0,-1218.6,-11142.0,,-1144.2,-1468.0,,,,,True,True,False,,True,True,
34009,2177,1239.0,,,,1534.0,1452.2,53.6,,630.3,,,-938.0,,,,-643.0,-724.8,-2123.4,,-1546.7,,,,,,True,True,False,,False,,
34011,4384,4319.0,,,,3437.0,3837.7,222.6,,3214.5,2947.0,,-65.0,,,,-947.0,-546.3,-4161.4,,-1169.5,-1437.0,,,,,False,False,False,,False,False,
34013,19461,16268.0,,,,12957.0,13923.2,111.9,,7729.8,10257.0,,-3193.0,,,,-6504.0,-5537.8,-19349.1,,-11731.2,-9204.0,,,,,False,False,False,,False,False,
34015,7219,7056.0,,,,6695.0,12994.3,1.2,,2257.6,3368.0,,-163.0,,,,-524.0,5775.3,-7217.8,,-4961.4,-3851.0,,,,,False,False,False,,False,False,
34017,18457,18788.0,,,,13078.0,20981.7,6089.5,,20795.4,8105.0,,331.0,,,,-5379.0,2524.7,-12367.5,,2338.4,-10352.0,,,,,False,False,False,,False,False,
34019,2407,2072.0,,,,2341.0,1775.3,246.5,,1165.3,,,-335.0,,,,-66.0,-631.7,-2160.5,,-1241.7,,,,,,True,False,False,,False,,
34021,7028,6538.0,,,,7436.0,4420.8,4.7,,2507.6,4246.0,,-490.0,,,,408.0,-2607.2,-7023.3,,-4520.4,-2782.0,,,,,True,False,False,,False,False,
34023,21672,20216.0,,,,18131.0,14610.4,2170.4,,8225.2,13341.0,,-1456.0,,,,-3541.0,-7061.6,-19501.6,,-13446.8,-8331.0,,,,,False,False,False,,False,False,
34025,18910,18599.0,,,,14795.0,11723.3,1408.0,,16320.3,11851.0,,-311.0,,,,-4115.0,-7186.7,-17502.0,,-2589.7,-7059.0,,,,,False,False,False,,False,False,
34027,12171,8918.0,,,,10400.0,6770.3,6.3,,4259.7,0.0,,-3253.0,,,,-1771.0,-5400.7,-12164.7,,-7911.3,-12171.0,,,,,True,False,False,,False,False,
34029,19351,19012.0,,,,17352.0,15430.3,1255.3,,18197.4,12334.0,,-339.0,,,,-1999.0,-3920.7,-18095.7,,-1153.6,-7017.0,,,,,False,False,False,,False,False,
34031,11995,9219.0,,,,11488.0,4833.0,30.7,,17856.9,8313.0,,-2776.0,,,,-507.0,-7162.0,-11964.3,,5861.9,-3682.0,,,,,True,False,False,,False,False,
34033,1403,1897.0,,,,1367.0,2240.6,214.5,,1211.7,,,494.0,,,,-36.0,837.6,-1188.5,,-191.3,,,,,,True,False,False,,True,,
34035,6432,5313.0,,,,6658.0,6708.8,373.5,,4596.4,3182.0,,-1119.0,,,,226.0,276.8,-6058.5,,-1835.6,-3250.0,,,,,True,True,False,,False,False,
34037,3571,3283.0,,,,2853.0,3682.5,181.2,,2094.0,0.0,,-288.0,,,,-718.0,111.5,-3389.8,,-1477.0,-3571.0,,,,,False,True,False,,False,False,
34039,12944,11186.0,,,,10958.0,8375.9,43.4,,7286.5,0.0,,-1758.0,,,,-1986.0,-4568.1,-12900.6,,-5657.5,-12944.0,,,,,False,False,False,,False,False,
34041,2312,2184.0,,,,2226.0,1933.1,123.5,,1596.4,,,-128.0,,,,-86.0,-378.9,-2188.5,,-715.6,,,,,,True,False,False,,False,,
35001,10353,15127.0,,,,16678.0,13175.6,0.1,,13315.7,5886.0,,4774.0,,,,6325.0,2822.6,-10352.9,,2962.7,-4467.0,,,,,False,True,False,,True,True,
35003,24,28.0,,,,17.0,139.0,,,,,,4.0,,,,-7.0,115.0,,,,,,,,,False,False,,,,,
35005,1478,2408.0,,,,1405.0,2255.3,0.0,,1088.4,,,930.0,,,,-73.0,777.3,-1478.0,,-389.6,,,,,,True,True,False,,True,,
35006,420,791.0,,,,680.0,397.4,0.0,,672.9,,,371.0,,,,260.0,-22.6,-420.0,,252.9,,,,,,True,True,False,,True,,
35007,166,210.0,,,,305.0,132.3,0.0,,,,,44.0,,,,139.0,-33.7,-166.0,,,,,,,,False,True,False,,,,
35009,751,1659.0,,,,1415.0,3330.6,0.0,,1391.5,,,908.0,,,,664.0,2579.6,-751.0,,640.5,,,,,,True,False,True,,True,,
35011,34,105.0,,,,71.0,420.7,,,,,,71.0,,,,37.0,386.7,,,,,,,,,True,False,,,,,
35013,4617,5362.0,,,,3611.0,7040.7,0.1,,4355.4,0.0,,745.0,,,,-1006.0,2423.7,-4616.9,,-261.6,-4617.0,,,,,False,False,False,,True,False,
35015,1581,2534.0,,,,1237.0,1884.2,30.5,,2120.3,,,953.0,,,,-344.0,303.2,-1550.5,,539.3,,,,,,True,True,False,,True,,
35017,513,784.0,,,,252.0,839.7,21.6,,,,,271.0,,,,-261.0,326.7,-491.4,,,,,,,,True,False,False,,,,
35019,65,133.0,,,,134.0,25.9,0.0,,,,,68.0,,,,69.0,-39.1,-65.0,,,,,,,,False,True,True,,,,
35021,0,0.0,,,,35.0,0.1,,,,,,0.0,,,,35.0,0.1,,,,,,,,,False,False,,,,,
35023,100,112.0,,,,45.0,509.7,0.0,,,,,12.0,,,,-55.0,409.7,-100.0,,,,,,,,False,False,False,,,,
35025,1183,3150.0,,,,1652.0,2395.9,0.0,,1355.6,,,1967.0,,,,469.0,1212.9,-1183.0,,172.6,,,,,,True,True,True,,True,,
35027,450,399.0,,,,284.0,479.9,0.0,,,,,-51.0,,,,-166.0,29.9,-450.0,,,,,,,,False,True,False,,,,
35028,177,238.0,,,,344.0,261.7,57.5,,,,,61.0,,,,167.0,84.7,-119.5,,,,,,,,False,False,False,,,,
35029,664,658.0,,,,242.0,645.2,0.0,,,,,-6.0,,,,-422.0,-18.8,-664.0,,,,,,,,False,False,False,,,,
35031,2012,3738.0,,,,1228.0,1840.4,0.0,,1304.0,,,1726.0,,,,-784.0,-171.6,-2012.0,,-708.0,,,,,,True,True,False,,True,,
35033,30,105.0,,,,121.0,80.9,0.0,,,,,75.0,,,,91.0,50.9,-30.0,,,,,,,,False,True,True,,,,
35035,1009,644.0,,,,980.0,480.4,0.0,,337.4,,,-365.0,,,,-29.0,-528.6,-1009.0,,-671.6,,,,,,True,False,False,,False,,
35037,77,63.0,,,,188.0,27.6,0.0,,,,,-14.0,,,,111.0,-49.4,-77.0,,,,,,,,False,False,False,,,,
35039,1023,1351.0,,,,747.0,962.0,0.0,,1182.7,,,328.0,,,,-276.0,-61.0,-1023.0,,159.7,,,,,,True,True,False,,True,,
35041,295,602.0,,,,482.0,327.1,0.0,,,,,307.0,,,,187.0,32.1,-295.0,,,,,,,,True,True,True,,,,
35043,2389,3773.0,,,,3597.0,2518.7,0.1,,4160.4,1802.0,,1384.0,,,,1208.0,129.7,-2388.9,,1771.4,-587.0,,,,,True,True,False,,False,True,
35045,2959,6419.0,,,,2406.0,4220.5,124.5,,5497.6,,,3460.0,,,,-553.0,1261.5,-2834.5,,2538.6,,,,,,True,True,True,,True,,
35047,333,532.0,,,,1041.0,205.8,0.0,,,,,199.0,,,,708.0,-127.2,-333.0,,,,,,,,False,True,False,,,,
35049,2046,2968.0,,,,3417.0,4053.3,0.0,,4351.7,1012.0,,922.0,,,,1371.0,2007.3,-2046.0,,2305.7,-1034.0,,,,,False,False,False,,False,False,
35051,128,322.0,,,,150.0,552.2,0.0,,,,,194.0,,,,22.0,424.2,-128.0,,,,,,,,True,False,True,,,,
35053,246,322.0,,,,414.0,123.5,0.0,,,,,76.0,,,,168.0,-122.5,-246.0,,,,,,,,False,False,False,,,,
35055,321,336.0,,,,602.0,158.0,0.0,,,,,15.0,,,,281.0,-163.0,-321.0,,,,,,,,False,False,False,,,,
35057,138,161.0,,,,448.0,101.6,0.0,,,,,23.0,,,,310.0,-36.4,-138.0,,,,,,,,False,False,False,,,,
35059,27,7.0,,,,67.0,8.4,0.0,,,,,-20.0,,,,40.0,-18.6,-27.0,,,,,,,,False,True,False,,,,
35061,1098,1652.0,,,,2171.0,805.0,0.0,,2845.1,,,554.0,,,,1073.0,-293.0,-1098.0,,1747.1,,,,,,False,True,False,,False,,
36001,8137,11970.0,,,,7066.0,21759.3,1361.6,,8383.2,14340.0,,3833.0,,,,-1071.0,13622.3,-6775.4,,246.2,6203.0,,,,,True,False,False,,True,False,
36003,938,1225.0,,,,1602.0,1407.7,277.4,,,,,287.0,,,,664.0,469.7,-660.6,,,,,,,,False,False,False,,,,
36005,49914,35427.0,,,,,43207.6,,,103706.2,10721.0,,-14487.0,,,,,-6706.4,,,53792.2,-39193.0,,,,,,True,,,False,False,
36007,5658,6097.0,,,,6215.0,13632.6,488.5,,3258.5,10540.0,,439.0,,,,557.0,7974.6,-5169.5,,-2399.5,4882.0,,,,,False,False,False,,False,False,
